username1,meta1
Waimouri,1
Runwork Mharadze,1
Ouraboros,0
Tamilstav,1
Yulemorelli,1
XXX8906,1
Mudpuppie,1
73% Geek,0
Jas Ker,0
Julietteroberts,1
Jorge Alejandro Luiz,1
Byomesh,1
Mopodlaha,0
Aindoo Man,1
Petebuck63,1
Jolanil,1
Machinehead61,1
GNDOOOR,1
Hamada.Alshaer,1
Tahammond,1
Rishichowdary,0
Davidhanna.Minister,1
Jaggu240,1
Musicfreak95,1
Luko devine,1
Farhan ahsan,0
Aubnd001,0
Ludi Wang,1
Ilschneerson,1
GBEnholm,0
Naser1919,0
Jasi2211,1
Stephenrusk,0
Blitzkrieg719,1
Thennicke,0
Gemsandu,1
KeepWikiNuetral,1
Kelly0327,1
Snicket30,1
Kamalika1912,0
Tessi87,0
Rosevilleblogger,0
Blanchflowered,0
ITeachThem,1
Gholstein13,1
Mohtishimzahra,1
Pocketpence,0
FunkyMonkeyTM,0
Barodaomg,1
Kickerpicker,1
Rasulzade,1
NorbertStu,1
Khalid sanchez,1
Blazingtech,1
Al-antonio32,1
Munish sharma baijnath,1
Mcfete44,1
DonnieTheTurtle!!,1
Specifique,0
Philippe Soulet,1
Kaare2105,1
GoYankeesBaseball,1
Japittma,0
Ameer saadallah,1
Asa.zaidman,0
Tuning6fork,1
Alexnicolejones,1
QuangVinhTran,1
The Roman Men,1
Alightbo,0
Umme Sulaim,1
Kevinzehnder,1
Master Fakhrey,0
Jacob Steven Smith,0
M30 Galaxy,0
MarshF,0
Kainramsay,1
Blackbart13,1
Carlosleiva01,0
Nessyhill,0
Arielle Viella,1
Ho Nguyen Han,0
Vanguard Scholar,0
Krupal27,1
Discotechchart,1
Humayoon Haman,1
Thankyouforbeauty,0
Kimgerly,0
My name is catbug,0
Endlessct9a,0
Marta Bielak,1
Darexo,1
S90ra,0
Katelyn Maurer,1
Jdepass,0
Bvurt12,1
Jscott88,1
Meanumol,1
Johnsib,1
JitNagpal,1
Shawnmattson10,0
Sepiatint,0
Arxquefyga,0
Wippa,1
Duke Khan,0
Pw37581,0
Moray hillary,1
Pamqnw123,1
Serrellgris,1
Ashikedk,1
JanZdreantza,1
Mdrehan4all,1
Harryonradio,0
Pezhman Rasekh,1
MomoChiba,0
Mohammedalom2013,1
Camwin11,1
Nacho mugica,0
Deathsnyper,1
MesKalamDug,1
Bubbybubs,0
Ideator 2.0,0
Tahitilink,0
Info.pathein1988,0
Jairaj thinger,1
Zuki1983,1
Rhhafiz,0
Ritvikvikasmishra,1
Bhagyalogy,1
Minidzola,1
20-wiki-13,1
Exiledlad,1
Gchac,1
WeThePeople94,0
Gabbahead.,1
Djrico120,0
Ellygensy,0
Greenhealinggas,0
Sjcyoung,0
Vpandrangi,1
Auk Rest,1
Cpanneerselvam,1
Warsameg,1
Wamilne,1
Hlrozell,1
Drashti26,1
Doom Oo7,1
Marcgys,1
AlexWelch7,0
Aldinus,0
Anthonyhallop,1
LeroyJGibbs9,0
MAHAVEER GANDHI,1
Dhrupadj,0
Adarsh Ad,1
Sthelen.aqua,0
JialeAven9erEX,0
Melindaross,0
HLS Floxis,0
Malsawmtluanga molsom,1
Wikimojdeh,1
DPRoberts534,1
Zwankie,1
Jihye Byun,1
Rikzzaibi,1
Ctmathies,1
Miss.most.gorgeous.rabia,1
Alejo5693,1
Purplepencap,1
Lord jafar,0
Iran.Malaysia Business Council,1
Farhan Mahbub,1
Malik ali raza,0
Meanmom4,1
Mandivali,0
Flippomendes,1
Mathspro165845,1
Votemeforprez,1
Thebeastt,1
Johan O. Johansen,0
Jerseyvinyl,1
Groshi chongroju,1
I like corndogs,1
Phosphers,0
Khalil5121,1
Irinoa,1
David Cary Hart,0
Karthick.rl,1
Ascherger,1
Deniselee26,1
Lilyweeds,1
Outrageoussocks,0
Shaun Micheal Edward,0
Stimpisteve,1
HNaveed,0
Asen3000,1
Marshmallo80,0
KISHOR1988,1
Catherine Booth,1
Tpfingsten,1
Muzaphershah,1
Imy-x,1
New Philippines,0
L.Warren18,1
Jlsmith2,1
Vikax,1
Blogwire Media,1
Nbomber97,0
Cnbroady,1
Sean.tyl.and,0
Deepakee,1
Scott Samwell,0
Rahul69404,0
JEKWU EDEH,1
Dr A.M Shamim,1
AKwool,1
SlushO1,1
DeathStar1977,0
Lauren E McKenzie,1
Wikinessxp,1
Azadagouhar,1
Swainindia,0
ShadowtailedFox,1
Edgar Tolley,1
LACline,1
Teamkric,1
Amir hilmey,0
Hitachrist,1
Rathore172,1
Adama Melchizedek,0
Alex-salas,1
Crispit,0
Keyo26,1
E Julienn,0
JohnWilson78,1
Kaijones5245,1
Mrriazz,1
Maciej Kowalewiczki,1
Mollytheappleisamazing,1
Imanhitman,1
4h8s,1
Idontcareiloveit,0
Geevonchi,1
JoeKunkel,0
Mjravichandran,1
Nescoshaktikarmacharisangha,1
Hague2000,0
Eddy Yammine 743,1
Shipdew,0
Me at CS,1
Dbosleyjr,1
Jayaguru-Shishya,0
Yung kevin,1
Btheils,0
Tpagrl,0
Peachell,1
Yilmazkaba,1
Piratenfiber,1
AlanClifford419,1
Sarah Wray,0
Devilgate619,0
Syed.basith.ali,1
Divsahib,1
Niaal11,1
Queen of the land of humans,1
Hephzibah007,1
LordSpeldhurst,1
McTALAO,0
Abipooshan2014,1
Michel luc bellemare,1
Ahnaf anfah,0
Meetsantanudas,0
Ben Alderton,1
Nortead112,1
Askvg1020,1
JezChatfield,1
Totally-king,1
Fanofcmulligan,0
Redrawnoxen,0
NiallNaughton,1
Tlxdarkskull,1
MrGaganGowda,1
Timbo303,1
Nslvr,1
Mfb,1
Madamemina,1
Foxtrot514,0
Wombat aficionado,1
Christopher Nathaniel Stowe,1
Miqbalsial116,1
Happy5214Testing,1
Imrankts,1
Jackanthony78,0
Salman sharkar,1
Soniatanwir,1
Carolliz,0
DTBritton,0
Dkmarshall,1
Aschefkind,1
Roxette5,1
MrBauer24,1
Dbmccarter,1
Mahitimanai,1
P.k.baskaransanthi,1
Jguarini7,0
X=CaptainMouse=X,0
Oladsmighty,0
Shahidshah 66,1
WikivilleInc,1
Evansville 1947,1
Illustrationcupboard,1
SefBau,0
Milind chavhan,1
Grinbriar,1
Lynch Johnny,1
Bijo5050,1
OdentheGray,1
JosephOranHoltz,1
Nustaris,1
Ensignbeerfist,1
Manish Negi,1
UCMercedStudent,0
Ranjeevhari,1
Rivershaws,0
Petemitch123,0
Samfromgib,0
Alok Chowdhury,1
Thebrownemdash,1
Nicholastaylor76,1
HKbrit,1
Professer. Reed D. Mangrum,1
Kunal Dutt,1
Aliciacanas,1
Adarsh donn,1
Helenflanaganmad321,1
Mneilson-usgs,0
JenTintheD,0
Kpsingh387,1
Dajenne,1
Inessa Alaverdyan,0
TMartin001,0
Mattythomass,0
Shafayet06,1
Margo Sargsyan,1
Adarshnigam,1
Astredita,0
LibbyWard,1
Vantbenson,0
YahZila,1
Soccer9101112,0
Luca M,1
Ohthatphoebe,0
FiveIronFanatic,0
Jpoles1,1
MartialArtAddict,0
Rochefoucauld,0
Vasuda.sharma,1
Stan powers,1
JOzuna25,1
Peevee77,1
Finishing Touch,1
Yoannou300,1
Shatileng,0
Johnwstreet,1
Amookhteg,1
BiraFonseca,1
Pievegas,0
Wbnc411,0
Suzukigoro,1
Cptmrmcmillan,0
ZH92,0
Folded pegasus,1
Kondratev,0
FactualFacts111,1
Dr Daly,1
Halifax Grammar School,1
Donshel,1
Maradonna,1
Byravcev,1
Kamanisamarasinghe,0
HueyLouie2e,0
NGroup1212,1
Nacharya70,0
Kevinwolf228,0
Argent2,0
Iamjoybanerjee,1
Thebraddavidson,0
Erictheenquirer,1
Tania from Leeds,1
Nicmarlo,0
Policytics,1
Mylene Gadrat,1
Marjo99,1
MIJKAP9,1
Whitsett,0
Ahmed Al Abas,1
Marzians,1
TrystynAlxander,1
Swiss khalifa,1
Vipkavi,1
Praveen.ujjain,1
Ksulli,0
ShadowMerckx,0
Senor Mido,1
Aaron Aim,0
Seffwiki,1
FITNESS 4 EVER,1
Benedanika,1
Shyam.97,0
Anyrchy,0
Allishe,1
Charistopher despain,1
Loulou660,0
SupaRokku,0
Lzachman,1
Arifin.wijaya,0
PeterMan844,0
Simion Zafiu,0
Helianthuso,1
SkippingABeat,0
WikiKroN,1
Stonecolecrazy,1
Dagosto,0
Thewowmaster09,1
EatMyVegetables,1
Abysmally,0
The French Rat,0
Bjaffe10,1
Hoompaloompa,0
Sarajaner,0
Adampega,0
Mayur.chavan85,1
SonOfARefugee,1
Khenry8,1
Jboone21,1
Akhmsj,0
JvcDell,1
Volleyballgirl9786,1
Ashok14,1
ThankGNU,0
Charles ar,1
Dreamtheaterforums,0
Hilary.Donaldson,0
Kontee,1
StuartBrid,0
WKChris,1
SpartanA009,1
AppalachianWoman,1
McJAH,1
Prashant Salve,1
Music nerd101,0
Tourism Committee ICCIMA,1
Technicaltaboo,1
Teambonobo123,0
Hamza.pak2010,1
Oldporridgeoats,1
Bsmihali,1
Man Ejii,0
Dr.Hikari,0
Shahira H. Fahmy,1
Labeach2002,0
Sarmocid,1
Bernardwoodpecker,1
Aishwarya Trivedi,0
Gilbertph,1
Noobisist,1
Silverstreak Folf,0
OGS UK,0
Birdsareawesome,1
Lewseret,0
PapaPhred,1
Sami alikhasi,1
MLiu19,1
Dhannwaheguroo,1
Johngreen787,1
Matt7:15,1
Manishwikirawat,1
Tambo234,1
Yadav ramnaresh,1
Jason blogger,0
RoseBank Academy Part 1,1
153Daniel,1
Israt.S,1
StevenD99,1
Dentisdark,1
Samej1902,1
Dykw,1
Chingykiwibonga,1
Samirath9969,1
Bdawilliams,0
Sea8ch,1
RackinRibs,0
Seven.zhou.11,1
Semahawk,1
Marcus1979oz,0
Alexdouthitt,1
Manoof usman,1
Uhmoortuhl,0
Mayura Pabasara,1
Ananthchellaram,1
Staleshah,1
Horzwxy,0
Jonathan Calebs,1
EricEnfermeroMobile,1
Kachhadiyabhavesh,0
Panck,0
Ajeet.megasoft,1
Danoue92,1
Paullittle1979,1
SarahS1982,1
KairosoftFans,0
Thedebasishrath,1
Lawicontent,1
Anrnusna,1
Hamd Bilal Tahir,1
MasterAcademyToronto,1
Derekdoth,0
JayTiwari001,1
Ldorn1227,1
Nguyen.mkhoa,1
Thingol,1
Uj2000,0
Honestjoe54,0
Tirthakanji,1
DoodleJohnson,1
Lilybett,0
Shriniwass,1
B.M NKALA,1
Mostadorthsander,0
Omgsomuchlol,0
CBriones001,1
The Neutral Man,0
M.Felicity Biggans,0
Hansika.n,1
Mrmodric1234,1
Adoria3287,1
Sglammela,1
LuqmanJM99,0
Rogere,0
Elf X,1
NTSonline,0
John.Donoghue,1
Electrastephi,0
Nina-chii,0
SNEHAL VAKILNA,1
Bluewavedragon,0
Grueslayer,1
Mogoeilor,1
Truestorybrother,0
Stevensofly,1
CendioOssman,1
Birder234,1
EnderClimaxx,1
Nirbhai1699,0
Immoxal,0
Georgia Woodward,1
Praveen2pradhan,1
Kenhamish,0
Omernafiee,1
Kp388,1
ArcWolf1,1
Greypokemon,1
Isabelcgalvis,0
Siwomiel,1
Apogalacticon,0
Deepakmallick1983,1
Sahilflt,1
DanaPatty,0
Jibsta210,0
Geoffdwcook,1
Furtivead,1
Ben Jokinen,1
Abbdulraaffeiy,1
Janedoe64,1
LuliTravis,1
ChaoticXdeath,1
Mux7000,1
Rich4everrrrrrr,1
Tomdavx,1
Prajwalkumarmn,0
Doratheexplorer007,1
DC9001,1
Danidiva73,1
Claire.Edelman,1
Lol trill,0
Bradleykippax,1
Lisabeebe,0
Jahangir civil,1
Dooleydu,1
Rgolds1203,1
Junsu.shinn,1
Muhammad.ulusyar,0
Bomber71,1
Bjoyce1,1
Elysepressmajor,1
Diamantis Farmakis,1
ELocked,0
Tcs46,0
Cobracommand0,0
Keeponthesunnyside,0
FreyGod,0
Gnimming,0
Abhishek.londhe,1
Mds-studio,1
Adeola Babatunde,1
M. A. Ahmedi,0
Smartysmartyyes,1
Spirit mix,0
AlbertAndTheLion,1
Werddemer,0
VandaGuy,0
Thekiltwalk,1
Majidpakdel,1
Hamza Abdullah,1
Rushil Dewaskar,1
Bestfootie,0
Pds1011,0
GrantWishes,0
DraconiansUnleashed354,1
Robin Ehsan,0
Clone784,0
Jing345,1
Anjaneyulu vanam king,0
Shaikh.Yasin,1
McLean.Alex,0
Longerboats5,0
Poisonous frog,1
Mushtaqshiekh,1
Itamarc29,1
Hossam Kalabsh,1
Kdunnigan,0
Velpister,1
Jesse.C25,1
Impossiblymad,0
LukeisTHErealBEST,0
Billschuffenhauer,0
TheDarkParser,1
Merico04,1
Globalyouth33,1
Krhazymonkey83,1
Devrisha,1
Jeude54cartes,1
Vivaiostar,0
YukitoFear,1
Mavorik1,1
Morganclem,1
Desdetj,0
Smaccer,0
Youssof el hallal,1
SamDumcum,0
Jamez1502,0
Jack C2,1
Snownebula,1
Sirmouse,0
EngineeringWeb,1
Salsakesh,0
Jyfsatr,0
Manoj Bihari Ray,1
MelvinPS,1
Wikiwizzle180,1
Kenzumi,1
Awsomenessclover,1
WPGA2345,0
Qqflatron,0
Bright Rainbow,0
WillJonassen,1
Wildgirl4834,0
Abdullah7869,1
Farhan Maqsood,1
Frante Camar,1
Triklod,0
KHALWAYAN,1
Paulmergel,1
Goodgrounds,1
Pierre Saguet,1
Fuzzyheart,1
Ignouhouse,1
Adebola Rayo,0
Harsh8feb,1
Brenda A Jenkins,1
Mithiladesam,0
Daniel Adams Hewlett,0
Musa Rikhotso,1
Wikiluke11111,1
Ebin619,0
OwenNorton,1
KingMarbus,1
Linealgae65421,0
Jtyree1,1
Sachinjangra0,1
Hareshrohan,0
Amazzurc,1
Nate at StickyLife,1
Jojiesandigas,1
TrinititeOryx,1
The Humble Poet,1
Surinderkindlebit,1
Petergalt1980,1
Davidshorter,1
Tinkielover77,0
Thegrammarfixer,0
Hiren1983,1
Kaylaborrunda,1
Adraenyse,1
Mars carabio,1
Mrasta4836,0
Arash nasajpour,1
WolfNoise97,0
Monishashikumar,0
Realmixwell,0
Markdennisluna,1
TheAmurTiger,0
Softepiq,1
Aaroncosta3,1
Efwww,0
Qudas,1
