username1,meta1
Uncle ignant713,0
Sockpuppetavenger,0
Ladotelli123,1
Chrisrox50267899,1
Chrismann123,0
The Nbaka is a major lie,0
Chriswomann,0
Stange suspicious man,0
Chipbutts,0
Dartfile,0
Le Dormant Panda,0
Zommerecto14,0
Nigra12,0
NeverSexACat,0
Thyron111,0
4chanvanparty,0
Chridorner550,0
Brozef,0
Gene Leggings,1
Pullthepower,1
Loliamaboss2everyone,0
Stephypooedward,0
JOSHUALEOJACKSON,0
Yuryger,0
Akdfhal,0
Scabos98,0
Westham2-3liverpool10dec2012,0
Sabrinakeepers14,0
Meowman515,0
L33tgamr,0
Snew Morr,1
Wwjd421,0
Enthusiast101,0
Lordrimming,0
Gabeoriellygaypride,1
Hacksaw19270,0
Ronny2107,0
Canceriscool,0
Bob123321aaattt,0
Green bystander,0
Jkthedj2000,0
Heyyitsbells,0
Da changer 101,0
Wankawoo,0
Evil Connor,0
Jayhart1,0
Youtube loneer,0
Orianaluver,1
Pat Mccorory zsfgseg,1
Mr8ballr,0
Zzzhzz,0
Kylethebro,1
Ellie334,0
KarmicExplosion,0
Cookiemonster132132,0
AnitinjaOsiite,1
Anonymus12345678910,0
Jambidani,0
MrHappyFlight,0
123456789poopy,0
Gunpointgame,0
Aidan7250,0
Nickbot123,0
Eph516,1
S.ley12,0
Elkevbo1323232,1
Mrs. Boner,0
Flurfoo,0
Troller14,0
SacreBlue,0
Jenna1billion,0
Thequeenslander123456789,0
Ubernoob103,0
Norwich2-1sunderland03dec2012,0
Asperodo,0
Joe198032,0
Akshay9929,1
Bigladcluts,0
Mantooter,0
Maddielynnwerty,0
ComputerGeek4,0
VagPounder69,0
Trololol2253,0
Apple436,0
Gavinjamesbond,0
Beckerl6,0
Almothewrestler,0
4changuy,0
Smhay1999,0
Johnsmith222333,0
Face5054,0
OttomanEmpire5,0
Carraid73,0
SkuxxkingG123,0
PizzaIP,0
DucksAreFriends,0
New B***H,1
Weemanh,0
BobSkaboo,0
Clarkson97,0
Kissmygerbil,0
Ilymichaelclifford,0
Pomdotcom,0
Spastic retards,1
Lukeama,0
Blahblahblahyoloswag,0
Robespierre93,0
Markgibsonwazzup,0
Lightningooo123,0
Scotty1999,0
Jeffjohnjeff,0
Jamalhotty,0
Youknowwhoiamm,0
Lamblodgezulu,0
Bossblockerzzz,0
Andrew23wgp,0
Willyisswag,0
CreeperKingzz,0
Jarrett1134,0
Jtice4,0
The Truthful Knight,0
Aj7s7,0
Pudgetard,0
Darburge468,0
2345herobrine,0
ImGoingToMess,0
Bri 247,0
Summer girl602,1
Jimmy McAwesome,1
Bobster2134,0
SO die you noob,1
Luga00,0
Clippersfan2733,0
Olykngwzere,0
Chent29,0
GossipQueenNoughties,1
Subradip99,0
Liarliarliarliar,0
NopeDotAVI,0
Lemons54,0
Hipposaregrey,0
Drodresu,1
Penguinsruleman,0
Ijustwanttoeditonepage,0
Quozox,0
Alex Whiter,0
Opmwmnxe,0
LuciferTheDark,0
Gavingavinchan,0
Shrekisnotdreck,0
Marcus Gavin the swaggy guy,1
Jigglypuff67,0
Wyatt117qwerty,0
NascarV8,0
DERPYBOB,0
CaroTommo123,0
Frank Vogt,0
Th5 Blazez,1
Koolslamsz,1
ChrisMadden96,0
Rickgrimes133,0
43434fdsdfs,0
Beesnizzle,0
Jackmafc,0
Kellyjonestennis,0
Norden1990 Extra,0
Siddharth.shrawan,0
Playstation101abc,0
Dominic.anderson2012,0
Willg98,0
TheBossOfSlaying,0
Motemota9,0
Infoguygonecrazy,0
Cdihno,0
Ctoo12,0
Dan hardboy,0
EliEngwicht,0
Aus lc,0
Katiana estivene,0
SonyCorporationUSA,0
KillerManaphy,0
Dakman33,0
Thebrenndanater,0
BasedB0yz,0
Vicky871,0
Dhg king of lol,0
Bayramj98,0
Antoniaisfabulous,0
FAKEACCOUNT123,0
88peaches,0
Hvemsoso,0
Planetguy2345,1
Piccaro,0
Dr41DeY,0
MattyWinder,0
Zommeecto,0
Hellokitty123456910,0
Adz120,1
Unknownanonamous,0
Howard wallowitts,0
Cripsandbloods12,0
SwainyHD,0
Microwavekids,0
Cococola44,0
龘䨻䲜靐䨺齉,1
Youaloser,0
Brittanyrosss,0
Kyfive98,0
DaGeneralSwagg,0
Crazylewis,0
Andrewnaufal,0
TheBasedGod3,0
VickyLoveYou,0
DrGiggler,0
Team Blumpkins,1
Zoroniri,0
Pupia a liah,0
Chloeboomhallxx,1
Victoria870,0
5201connor,0
CitingAllArticles,0
Blackfalcon2013,0
Kevin R. Guidry,0
Franz Baby 256,0
Fracoltto 856,0
Dfgadfjkgkd,0
"Bob ""THE TRUTH"" Bobbles",0
Ekairon139,0
Zookjohn101,0
Jackospar4434,1
Onechannel sücks,1
Jazzmasterdude,0
ClarkLuke,1
Bob Reble,1
Samuel Hills,0
Bobninja12345,0
Rubberlovertwentyfourseven,0
Yolosawgfish,1
SAMBONLYKNOWSONELETTER,0
NibbleOnADeliciousCookieMmmm,0
Didddyyoungz,0
Supervisor101,0
Flynn151,0
Fedris77,1
Flat-you-lence,0
Nicolascage1,0
Kidsplaywithadults,0
LegendHeart567,0
Bobisawesome1234,0
Kame120,0
TheHerobrine,0
JZM507,0
Nivk s123,0
Alpine15inn,0
V870Hurricanes,0
Gourmet and gourmand,0
Rubberlover247,0
Projectdavin,0
MICMER,0
Nick8888888,0
Satanlololol,0
Franzilin Dibilin 259952,0
Thedocterdude,0
Hamishknight,1
MatttBayliss,0
9bZkp7q19f0,1
Floggnawfag,0
Tajik Stan,1
SUpER CRaZY ! :D,0
Bpsunglass,0
RookieNoob034,0
Brookeholler,0
Matt3stamp,0
I appreciate cats,0
Mr Bang Tidy,0
Vicky870,1
DarkArt7000,0
Cheeseisbest257,0
Yomoma123456789,0
Beaconk12,0
Ptone56,0
Dr.bobsick,1
YOLOSWAGGIDYSWAG,0
Spicydemon31,0
Drrainbowhat,0
Xophien,0
SFK2GoHome,1
Dominick0207,0
MaterialScientistGoHome,0
Phillip2468,0
GOOOOGOOOOO,0
WePopandYouDrop,0
WantingToBeDresnok,1
SFK22,0
Beastlymac,0
ManUtd4Life,0
Joshuasimpson1999,0
Wolfshadow7110,0
Theotherarcher,0
Amauryisevil,0
Buttbutbut,0
JAKEISHOTT00,0
Swaggiee,0
Xokelli,0
Thewriter2346io,0
Agr13241234,0
Fixylol,0
Anbush123,0
Gbabycakes,0
Brokenafterwatchingit,0
Nikeandshitt,0
Douchebag 1000,0
Hellosandybeach,0
Hiyaguy12,0
Chrislevy14,0
Johnnyboy360noscope,0
Asdfjklasdfjkl12345,0
Cms2013,0
Dr nicole natalie clara,0
TartarSauceGuy,1
SmeyHAcker,0
Newsofhackers,0
Toreilly97,0
Drucillas,0
Ragterminate,0
Fluttershy23,0
NigraHigra,0
Ryan001gp,0
Crazyfredphelps,0
Eb575555,0
Nt11009,0
Yeahhey,0
Storm's Apple,0
ColdFade,1
TheEditorsNightmare,0
Jakekovatch,0
Raffaellolaw,0
Theabbeykat,1
Myname25,0
EMDEEDUBLU,0
Jonathan Yip raids again,1
Mr J Yip,1
Metal Dan69,0
Martinlutherkingwasilluminati,0
GabenNewell,0
Chris Clarke 123,0
DefinitTROLL,0
Sam day293,0
JonesOh,0
Blackpantherx,0
SGTRAAF,0
TheRudeGentleman,0
ElQunox,0
Soccergame,0
Shadowkiller168,0
Mossycabbages,0
L'sekdjwe,0
Buttblaster,0
Watfanker,0
Mstrojny,0
Coolguyftw77,0
TheDudeOfCool,0
Camlibby,0
Jcambron16,0
Wikibrains66,0
MarkAngelesJaro,0
Suggadaddy89,0
Hoonishoon,0
Moethedoe,0
KAME 1971b,0
Franzikopu256652,0
Poobutt43,0
BuddyBobs,0
IonicSubstance3,0
Keith Kiely,0
ChickenSelects123,0
Bouseman69,0
Chiteck,0
Flaky564wantsrevenge,0
Pubestache69,0
QunoxTxa,1
TheDARKWizard64,0
Ritaoraonline,0
BenClubley,0
Lennox1000,0
Matthewabrons,0
Unkownimous,0
Educatedhuman007,0
GrumpyTelevision,1
AMADU M THE KING GLB BAH,1
Juiceisagod,0
Deadpoolsawesome,1
Starfox6420,1
TROLLLLLL34423454,1
ProbablyJustAMisPrint,0
Darmstadt linear accelerator4,0
Jdoracon,0
The Page Deleter,0
Tobias1776,0
TITANIC226,1
Hyhyhyhyhy,0
Ansonchow99,0
Acidex Clan,1
Shdarren,0
KhanTheDestroyer,0
TOTALNONSTOPEHEEL,0
Sparklycalum,0
SyntaxMedium,0
Baronofashford,1
Totly1234,0
Britanic2154a,1
John Jex Asif,0
Reanima2,0
Treppz123,0
RandomNerd18,1
NickP916,0
Mohammad Javad Abedi Ostad,0
Clare Champion,0
Shanon300,0
Ann Bardrach,1
Wilfred AKA The yutika,0
Moanchomsky1,0
HashtagGags,0
Vladislav Russian,0
GandalfakaTheWhite,0
Aswangworks123,0
That iPhonehurricane guy,1
Kevin the kelvin,0
Chaz1598,0
Noahg9,0
Iulio263,0
Viper20002,0
Bobby12323,0
Victorjames123,0
CWReenactor,0
Brandon98024,1
JeffWang1234,0
Donkeysheep007,1
VettelTheGod,0
Strongbowpint,0
Sagar Kumar Nahak,0
SCHUYLER1,0
Gabucho181,0
HOLYJESUSIMRIGHT,1
Swagness all over the world,0
SkySoarer69,0
Caitlinhai,0
Uprauhl,0
Ayush.patnaik1,1
ML1996,0
Arun Oakes,0
Ethanlang121,0
EpicPieGuy,0
SupergamingHDH,0
Asarkarsaheb,1
Kevin Gunaratna,0
Fruitwarrior,0
Keatinx,0
Haltell,0
Alversian,0
Victorporto98,1
Iizvenom,0
Laxdude25,0
Marcus (Pahrump) Mason,1
Benspring100,1
Twisty twisty,0
Joecarrot10,0
JohnMadden2009,1
Bradyn Green,1
Icedude7,0
Kissjessieaerosmithacdckisslion,0
Khaledmehriz 2,1
Outwith4walls,0
Ben1moreland,1
Stealth012,0
Ragun01,0
Senkris,0
Nyantaco,0
Cernikred,1
Joshdino12,0
Jonnyfive35,0
Roysar,0
FredSaund,0
M0ney411,0
Cclarke93,0
Sstteevvee,1
Digdog1603,0
Birmingham99,0
Azacar12,0
Gsmith03,0
Carmen Luzon,1
GoodCharlotteVEVO,0
Ragova,0
Gog101,0
Mushroom2006,0
Tommy8089,0
Cupples7,0
Porkchop Jr,0
Awesome girl09,0
Steele m.a.,0
MatthewW7,0
Kayag,0
Chessmad1,0
Ladyquartermaine,1
Jg6606,0
Chaughey9898,0
Spaceghostpurrp,0
Irishkid4lyf,0
Darthmullet,0
WilliamRStanton,0
Cmc1868,0
Rohan636,0
MarkoRF1,1
Wilrox,0
BBEJUICE987,0
Seneraku,1
Bstroud45,0
Shenron1,1
Netsurfer123,0
RG3Redskins,0
Jamesrobledo,0
Nowthenchildren,0
Sessionsmaster123,0
Steve the pie man,0
