username1,meta1
ARacistBlackMan,0
Lukeasdf,0
Bobbtheman124,0
Jayboy09,0
SmartGuy108,0
JJV225,0
Pantzer101,0
Trueabbie,0
ItsYourBoy512,0
AkisFocus,0
Ecao03249,0
TWERKYMCTWERKTWERK,0
Djajaannananw,0
TerminatorXE,0
TomHallWithABall,0
Billbillbillo12,1
Bemebebe2,0
Bobyyybbyy,0
NoMoNawl1n,1
Goodkushandalcohol,0
Evan1299,0
Presidenti199,0
AznRiceBallz,0
Gregdobb1,0
Rob6193,1
Duyhongtien,0
Sammysammysammymuirelle,0
Phoenixking3,0
Unit620,0
ClockworksWiki,0
Kylalove516,0
Grusush,0
Jussbecuzkey,0
AaronG98,0
Buffalobills1234567890,0
Lucarad1,1
Dalekmyballs,0
Bima123,0
10stan10,0
PRAMODTHAKARE555,0
Osamabin7,0
Creativeguy1234,0
Juangarcia69,1
Edward1901,1
Anonymoouse....,0
Pgall87,0
Montana Insanity,0
Tinylagoon007,0
Tialwit,1
Spoonicus2000,0
PaulHaymen,0
Sasuke209,0
Yoyoyomaman123,0
Intenyun,0
Jakesafirstein,0
Jamie farter,0
Bookfair18,0
Mustache3548,0
Hippyhelen65,0
Charzilla,0
Deathflame,0
Zain78620,0
Owais2014,0
Tariqmusiq,0
Masen14,0
Alansteel45,0
Whatever5556,0
Joela452,0
Hshumkov,0
7SolarStar7,1
Pie234,0
Idaerstygg,1
WUPAPAPAPAPAPAPOW,0
Grimrice,0
Cam3924,0
Zakman086,0
VanDerEyes,0
Dorsembal,0
NinjaCookCafe,1
Sjdn4jd 49fnf,0
Papers531,0
Hey5810,0
Lololololol1431,0
Callofdutyblackops2240,0
Selenagomezfann,0
Muell215,0
Eliotrety,0
MrGeckko,0
SuperPWNAGEshoes,0
Yoloswagginsbatman,0
Ryanpowell4088,0
Piepiepiepiep,0
Killerwailpwn,0
CHUCKNORRIS3219,0
Zackvish,0
Joethetunley,0
Goosenecj1234,0
Oscarthehotdude,0
OsaguongTheGong,0
Meepzerz,1
Thewolfman123,1
Access infocom,0
12pwoe019ksjxcmd,1
Diamond taco12,0
World'sLibrarian,0
Roverpotter11,0
OpicumGroundZero,0
Lololololl2k00llad,0
Makaice677889965579864,0
Mleezy53,1
JesseCotton03,0
Swagyolomaster6969,0
Jack Mcgrath,0
Juande Concherion senór,0
Somebodyoncetrolledme34,0
JustinHebertYOLO,0
Juliashair,0
Lewismurray74,0
Awesomeness1311,0
Van Dali Serar,1
Thomasparkerw,0
Anurageea,0
Fire Tom Coughlin,0
Edroth555,0
MohsinaAzDd,1
Snoopdog123,0
Whenumomcomhome,0
Trexguy69,0
Supyolo111,0
Dr. Chickennug,0
Man of all 123456,0
Dpr1998,0
Jsuever,0
Bimmer528in20,0
Elko sux,0
Myersefc,0
Youngmoneymike,0
69lol69,0
StarTroll69,0
Dickinmoonmoon,0
Rtyrttytyttty,0
Salter99,0
Iloveyoucourtnetforeverandalways,0
Zhoke3,0
Lucyfan1911,0
Belizenoreal,0
DhirenKeshaw,0
Buynganocean,0
LolCiaronlol,0
Kevinwhitfield2100,0
Mr Emoji,0
Blondon6,0
Zparry,0
Ccollins14,0
Jascarforest40,0
Dq27,0
Beefwilko,0
Azaboi3000,0
Funbags7,0
HELLO I AM A NOOB,1
Rafael Soares0.0,0
HUH GAY!,1
IWannaHelp103452,0
Vedant111marulkar,0
Chacha85,0
Keicherm8,0
Dr. Kevin Jackson,0
Crabbes,0
DavPilkeyWiki,0
Snape435,0
Stuartm2010,0
Soulahh,0
GeronimoStiltonWiki,0
XX L0RDG4B3N Xx,0
QmanFTW,0
Fishsticks6999,0
Awesomeperson93857,0
EOTSDNA,0
Bastet2018,0
Jaredrox1103,0
Brentbmw,0
Ladyofboat,0
Minicong 123,0
Johnegbert1995,0
Bluejay1995,0
Slakino123,0
Dunkcat77,0
Jlarks73,0
Kowen96,0
Abdullahalameri,0
Randomchaosfart,0
Aliciakangzhihui,0
Ducksnort,0
Cheesesticksinmypoop,0
GeneralGrievous123,0
Swagters,0
Schiefer,0
Kkmacjoe,0
Cheesegasm,0
Pemborke,1
Leeselves unmanachy,0
Creepermodder,0
Vince1551,0
SWAGqkjdgsl,0
Editorcaleb,0
Bigfrith17,0
BigFrithMan,0
Asdfasdfasdfkmn,0
Wolfshark2014,0
Alexreyno00,0
Dafuqisafag,0
My turds are huge,0
Klassification,0
Corny21567,0
Mockia222,0
Kawaaidesua,1
Indiarocks365,0
Leer Seele,0
Tankionline675,0
UserUserUser33333,0
Blubber1234,0
Rightwingwarrior,0
Thomas Moulding,0
Waffellonacopterwall,0
Ymcaftwyoloswag,0
Tak1000au,0
JetztWirdAbgespritzt,0
Llllaaaaammmmaaaa,0
TestyFSTAS,0
BlackopsIIbro,0
Sid quinn,0
Cruzyxx,0
Dan19999,0
Ienjoypotatoes154,0
Abbey777,0
Pieissosoyummylygood,1
XXXneesanXXX,0
Derekmagalong17,0
SpetsnazGru142,0
Jasond1988,0
Professor GaYbe,0
Joemcu007,1
Gracemharrington,0
Voteharryjudd,0
Puddicles,0
Plasticllama26,0
Wiseauman,1
Busevans,0
Maccam96,0
D delgado74,0
Russellyomama,0
ASS908,0
Gcbravesharris,0
Narwall101,0
Sophiewatchesu,0
WangKangBangarang,0
Curryfacemcpunjabi,0
Super jard,0
Tterraj123,0
Swag2k13,0
WikiDiaDotWikiA,1
Elementant,0
Djjayfive,0
Dr.john saggyboulder,0
Africanlover6969,0
Tony feilding,0
1254Troll5,0
Jaguarxljr,0
Every good username is taken,0
Sosandlavan,0
Rhyden Staines,0
Joebelow,0
Draiocht39,0
Derpface 45 heh heh heh,0
Smellmyfeet07,0
Timmccgraw12,0
UberTroller9000,0
Iamcooldude1999,0
Erb Fanatic,0
KingKillerxxs,0
Bumoa,0
The toad licker,0
Hillbalt,0
Broompower960,0
Dario221,1
SnoopMikey,0
Scorch66,0
Annaclaire37,0
HEROBRINE666,0
Ryandudeisswagahrd,0
Caboben,0
Jenia640,0
MrMoorelol,0
Carltonisboss,0
Justinisweird,0
LizardPatio,0
Theresacris,0
CheezWhizard,0
Will.buehler,0
Willcr99,0
Wankat21,0
Rohgfhh,0
Ryanperria,0
Ryanlikescurry,0
Ryanmctravish,0
ImGonnaMakeStupidEditsOk,0
PLL2210,0
Sonicteamlover101,1
SeaDisney95,0
Emilyooh xo,0
DylanJG,0
"""Weird Nerd"" Yankovic",0
Im-an-otter,0
SwegFeg,0
Glyndel Pacifico,0
Jr.rowing1,0
Elizabethmcswag,0
Ytilauqe,0
Dunbarlovessweets,0
Achmed283,0
Iconsheiks,0
Newllyawed,0
Headhunter FRANK,0
Sgtworley,0
Ilyas Gazori,1
Swagisnothing,0
Beast of borgendor,0
Qtray,0
Jinxyeh,0
ҌӮӅӁ,1
Bmeister487,0
Hi3314,0
EugeneProGAmer,0
Innernet gangsta,0
Abenaske,0
Black Sabbath is awesome,1
SpiderManTeam,0
Swilkieee,0
І һате Мехісо,0
Loljov,0
Mista419,0
Monkeylove49281672939494827266,0
Halpdanisnotonfireischasingme,0
DanishBeast2,0
Spikely,1
TomFB97,0
Wayneutd2013,0
Trevor1332,0
Tariq.usher,0
Dennishruduufuduruuuuuuuyyhú,0
Karlos2014,1
Thewikimaster17,0
Jjkraskalu77,0
Happy27111998,0
Ayush1008,0
Johncarrylive,0
Saaanchipssaaan,0
Hazzamcp3,0
Skullnico123,0
Ihatekeane,0
Limi 1997 Limi,0
Potato steak,0
Baking the coldest bread,0
CaitlinTheNC,0
Famous821,0
Fishisafag,0
Yoloswagyolomoneytaco,0
Matt11239,0
Bradybradybrady,0
Hugo Frank7575,0
Waffleboat67,0
Savannahbff11,0
Puckingfrick,0
Crystallee123,0
Kwmicklatcher,0
Ktmko,0
Wong1jordan2,0
Lollipop76,0
Gauravpar,0
Johnjohn289,0
Geekofhistory,0
Dr anthem beatz,0
Xrpmx13,1
Sydthekid21,0
ADCOLAB,0
Spangle68,0
Ymmasj,0
Machiavelli92,0
Mjlovesswallowingboys,0
SayvRS,0
DyLNA,0
Piggy poo,0
Rott7,0
Zombieslayermob,0
Byroncraig1234,0
GabrielMichel00,0
Jigglewiggleq,0
Wheatabixxxx,0
Bazooka182,0
Kevinwu404,0
Bigtitties(aka Diego),0
Darkknight4230,0
Clarkkitchen22,0
Nealium,0
YOLOSWAGG123,0
Destoydatinfo,0
Heartheebiejee94,1
Ophiuchus12,0
Gabibi7256,0
Letmelickyouupanddown,0
Prof. D. P. Dialdo,0
Jdomsky,0
My heart will go on,0
Johnnycageblackshades,0
Trollmaster696969,0
Lily95628,0
Bobjohnson.us,0
WoodchipSays,0
;jdfnudiudsacfjamcaroueafh;ndjk;h,0
JimBWatkin,0
BlueCanuk,0
SpamedBunnie,0
Johnlompa,0
BlahblahblahblahdonttalktomeXP,1
Gabucho45,1
Wikivandel33,0
Kimboslicee,0
Kojihashimoto123,0
Jackwhu,0
Bradwhu,0
FoodstampsFTW,0
TheBro524,0
Volz ernest,0
KevinZhangSwag,0
Louisk98,0
Spike1478,0
Jayms Stewart,0
Louloubear10,0
AviTheBoss,0
2015111Dicks,0
Johnbladeimenimenyoung,1
Poop2345432,0
Jamesnewton2k13,0
Mgula1911,0
Prieural,0
Mario1135900,0
Timtimtim12,0
WarrenYesRealNo,0
안전행정부,0
Udah11,0
FishFingersAndCustard69,0
Ben.booth88,0
Logisticcheese,0
Caaveclann,0
Zainforilife,0
Fartotron,0
Sleven436,0
Richkat213,0
Mohsinrajana,0
Frank69331,0
Liam-ball-17,0
Towelsweg,0
Mario56m,0
Swag23342423,0
Laurenismyidolshanesuck,0
Asianninjabear1,0
Ihavesomeswaglol,0
Waffles3746575674378,0
Melvinhughes,0
Pga52,0
Hhnv.vbbn.gb.gbcgh,0
Coreybagettsucks,0
Mynameiswkk,0
Mandingo1212,0
Mofo699,0
Fergyboy,0
Ttttttttyyyyllll,0
Hey.how. r. u.2.day,0
Shlomo Sheckelberg,0
Recneps99,0
Gaferass,0
WillSmith12345forlife,0
Hellkentaro,0
Fartknocker1323,0
Battsmangaming,0
Landon618r,0
Oridfffdsdde,0
TheCookWarren,0
크로아티아,0
Isellpropaneandpropaneaccessories,0
Zarpor scopez,0
Samg13,0
Wiki^keller edward,0
Rambotits,0
Ramfitness,1
Nnuujuuuuuuu,0
Ccsc918,0
Bhill123,0
Becksterboss,0
Ilovegerbils,0
DrakeMayhugh2,0
Sayume66,0
Elijahastles,1
Shitface123456,1
El crabboo,0
Anonymouscaterpillar,0
Verbatim345,0
Uglypythan,0
Baronvonsnook,0
Alig511,0
Nickgreen22,0
Golfball620,1
Poo12828383828293819-92929292,0
Baller7878,0
Poop5591,0
Lalabela,1
BAMBAMBLOWS,0
Lokoturkey1,0
Sirwalterdouglas,0
Dddddd444,0
Coolerphil,0
Awesomemanatee,0
Ilikeaboy,1
RP078,0
Dankmastaflex,0
Lionelmessiballoondor,0
TheProtoss98,0
Logomens,0
F14d Tomcat Hi,0
Rocky46212,1
Soccerdude0123,0
T-Klugs,0
Therikarika,0
Psppsp7,0
Superfungi343,0
Thenames vivian,0
Trollermanxx,0
Wesmon10,0
Woodythewoodster,0
Adam david hooley,0
Jarodstanfield,0
Suuran88,0
Nicercat,0
Tomzastley,0
LiamBleek97,0
Ayperous,0
Paulonei83,0
Dstills21,0
Zacmaffeo,0
Declandim,0
Trittskeepoo,0
EXTREMEFIGUREWRESTLING,0
Logic seeker,0
Oldmcdonald123,0
Hola23416,0
Trustydick,0
Joshttt,0
Bslegend,1
Chicken Fried Steak 101,0
Sugarmanz,0
Ben.pires12,0
Jordan0159,0
TheMexicanThatIsANanner,0
Doingedits,0
Starblasternero,0
Allan Jacobsen Is A Handsome YEAH,0
Lfm3604,1
Oilerfans9000,0
Urmomisfat100010001000,0
YA BOY TROLLIN,0
ChristineBabao,0
Orchdorks123,0
Jonathanjaydusturrubiarte,0
Mann madrosiya,0
Swaggin it with obama,0
Rossoswag,0
Zaneisadoos,0
Webbie367,0
E news on celebs,0
Monkeypoos234,0
Scarletta1717,0
Dylanharvey1234,0
Paytonissuperawesome,0
TOON82,0
Nopeman,0
IamDon13,0
Shadow saiint,1
Tgiorno,0
Lalalalalalalalalalalalalalala3456,0
Jackgrant68,1
Lolhashtaggetmoney,0
Scottm97,0
Gyggggggggqq123,0
Jayemmar,0
Mintesnot hailu benti,0
Barresmus123,0
Theedit76,0
Hashtagmax,0
Arvawter,0
Jlehrer14,0
Stanleyfosterkane,0
Imran2071987,0
Kingxray121,0
Proffesor Hugh Gerektion,0
Sampic19 QC,0
AlphaValkyriesWolf,0
Hobags,0
Doloreshughes,0
Fre3 vodka,0
Yog Bhambhani,1
Ceptoplasm,0
Abdulpsp,0
DOakesIsNOTdead,0
1236987ss,0
Texas A&M-CC,0
Question?quest1,0
Neh109,0
Anon3690,0
RACERXV2.0,0
Superjew2000,0
Wdm777,0
Roso567,0
Natiluvsnutella,0
Osnapitzmils,1
Hussein.oslo,0
Stmartin34,0
Mouserat123,0
Jack26699,0
Joshuaevans123,0
Whodatcatyo,0
Dolzikid,0
Ilikethemchickenwing$,0
Swagxxproxx,0
GlobalForskinCentral,0
Dickspoof,0
Kiran mohod,0
Lynzandriptide,0
Pegmemeganfox95,0
Transpose-6,0
Schwangg,0
Garr1984,0
Olympicgymnast365,0
Dogman410,0
Tuvin osagie,0
ABCDEFGHIJKLMNOPQRSTUVWXYZ12345,0
TheFort27,0
StupidDeathsLover,0
Hs374874,0
Absurddude101,1
InsaneEgg366,0
Devinjackson199,0
Noname3214,0
Boborisci,0
Johndoeisnotmyname,0
Jacob1213,0
Jgraffin,0
Justinrino,0
Chubbehh,0
Boeoboo98,0
Treycovell,0
Dinghymad,0
Jaa1297,0
Waqas2c,1
YoMama321,0
Burrowsbeast,0
Seosandipfoundatiopn,0
Melodylee999,1
Stobarthollyjan,0
Ballymaker1,0
P-336 Orenburg,0
Mcluffing,0
Whendjlizawasdjlisa,0
Tucoe,0
Alfonsosoriano,0
Swagbot5129,1
Natalie5SOS,0
TheBudderBros,0
Brownmello15,0
John702,0
Weldonch,0
Johnny kingston,1
Remember our Fallen,1
Cantcatchmeyoudoltz,0
Mason4bro,0
Batmanwaffle,0
Lucaamato13,0
DrDavid101,0
BonerBonerJim,0
Milosean,0
Piggy2000,0
Jordanmesseditup,0
Verminsupreme2016,0
Lolpo99,0
Omar hasan 123,0
The Epic Kidd,0
Jakobsfodder1515,0
DERPINGAWESOME,0
Silentbill2013,0
Roymz,0
Markcole313,0
Usmanalilovesgemma,0
Cogsacre2,0
You'reabully,0
Dom7676,0
I ruin wiki,0
Uuu201,0
Vrraybadboy219,0
OperatorBot,1
Asa123123,0
Seatingogres,0
Killer kittens,0
Pr1nnyraid,0
Thommasjones,0
Oom1ngmach5,0
StarOfSagittarius1,0
JamesGaming,1
Superkid761,1
Andrewmontoya,0
Church of India,1
Arettig19,0
Angas04,1
Dishel126,0
Moh5811,0
DuckDudeJD,0
Daboywiki,0
Hagayy123,0
Derpaherpaderp1,0
Jjdiddyman,0
Swagmastadecaf,0
Dirtboy 13,0
Bbbbbbbbbb24,0
EpicBean36,1
Lucymbg 13338447,0
Shadoweater22,0
Boobs2002,1
Dieselpowered,0
Haskitav0,0
Ashfanmemehasmultiplemeanings,0
Potatodeman,0
Wikiguy3000,0
Samward1998,0
Psyrulz87,0
Igazori510,0
BFoy4,0
Minnelinusa,0
Kaylawestphal,0
Kevin12cd,0
ChrisgXD,0
Anthmone,0
M dog124,0
Usernamerfs,0
Mikemele35,0
Littledmanic,0
XxSWAGYOLOxx,0
Fuckasdfghjkl,0
Thegamingcollection,0
Englishwaz,0
Timko313,0
Jahmirmapp,0
D the minecrafter,0
GeordgEtheus,0
Zigzagtshirt,0
Taterboy10,0
Bobjohnson1234,0
ImAwkward,0
Death Killer Fel,0
Fapper12,0
DogGatoradeDog,0
Nuff smuff,0
Spencer brazier,0
PossibleDickPiercing,0
Hazz1234,0
Shamanjosephsmith,0
Cookieballer,1
Honeymanl,0
Jorgenang,0
ThulinB,0
Squidtennisballs,0
FallandSpringOlympics,0
Reliablechoice,0
Max9466,0
Duke of yolo,1
PROSHLONG,0
Lotsofdudes3,0
Peela mannan,0
Rimsource,0
Ar1234554454,1
Baconpotatopie,0
Thatswhatshesaid22,0
Wood7878,0
Starwarsmlg,0
Cris53133,0
Dwindu,0
Tyler2025,0
Jv3204,0
Dylan Jacob,1
Anon Nate,0
Doctorsakho,0
Chrondle,0
Thegreatpoweruti,0
Salah20002222,0
Algin Requilman,0
Berkley GTA,0
Tank2499,0
Sabresfan9715,1
Mohammed Carlyle,1
"TheRapeTrainBackFromTheDead,Again",0
Kenleydunaway,0
Wronganswer888888888,0
Showroomdummies,0
TechSolomon,0
RealJeffHoward,0
Yoshimite,0
ToddMilne1,0
Johns182,0
Leeber2013,0
Lizzard23,1
Sam15192,0
Man of Doom,0
Proshooter23,0
Anthoneenee,0
Mofpeaches,0
H3GreyPhantom97,0
H 11040108,0
Jackhambone,0
Survivorfan1995,1
Tokenelswelo,0
Eustaquion84,0
Newbluejeans,0
Drewchollis,0
Archimaredes on a train,1
TheZane323,0
LOUIELEGEND,0
Leroyjenkins4554,0
PROFUZIONZ,0
LibbyCannedy,1
Bigmukumuku,0
Red mac16,0
Lightspeed97,0
Ji Tarkan,0
Junebea1,1
Yaik9a,0
Johanaragelono,0
