username1,meta1
Speakeasysky,0
Gtetgdgyts,1
BloodyNova,0
Uw-usernameblock,1
Pooplolman,0
Jonahabrams,0
Gopang123,0
Jinkura2,1
Vaddix001,0
Vai ra'a toa Taina,0
Cliffknowsbest,0
Uzairihsan,0
Quiettaco,1
Zandrewlaus,0
Littleninja1,0
Liam.Jamison,0
Blaggle.commm,0
Stoshlovespe,1
Screwwiththeweb,0
Vilano XIII,0
A bunny man,0
Ajk8296529,0
Jankster54,0
Austinnelson34,0
TollYoFace,0
Schwartzer690,0
Flendermann,0
Timmyrobertson,0
Nigstomper,0
DihllonJessie,0
Notautomateduser,0
69land,0
Rgsagshsgjk,0
AnimeFreak13,0
"Omara,ryan",0
BoozinBruse,0
Historywiz123h,0
Kizandjack,0
Forbrokenears95,1
Bigdumpy,0
Imonapirateship,0
Dongbags,0
Alexis101beast,0
Makncheesee,0
Dbot360,0
Alfkja,0
Lolcapassballs,0
Electricfire12,1
ETBO12,0
Bangtoliv,0
Sallydaseagull,0
Alexworsfold,0
Jaymon69,0
Toxic1228,0
Shreyas12,0
Mr. Shlime,0
Fierzoid,0
Odzhion,0
Bbob84,0
Joeanonymousesmith,0
BradleyKilleen,0
HannahPavina,0
Christywong102,0
Lovemyface,0
Themanwhowillmakeahoax,0
Eliman12345,0
Editor113,0
Yomamasmom,0
Hurr trocadaro,0
ERNOUHTGDUHSDF,0
Bocamadman,0
Yanks211,0
MattyTaylor12,0
123fat244,0
Katrulestheworld,0
1234dogman,0
Sex2017,0
Hockeyishere,0
JACureZ089,0
VilanoXII,1
SamWASSAMEN,0
Buscandle,0
Platttech,0
ImNotch,0
Lhawks12,1
Blah654565,0
Joemamma1025,0
Clark707033,0
Pbjinfo,0
Mcawsome69,0
Hoes23,0
Keegan98,0
PooojtrjjrgegeiawnVWPIESCN,0
Clyide Harice,0
Sallycatdell,0
Alexg1993,0
PopinBoopGuyShe,0
Whitte,0
Ertha berfolimue,0
Bigolebill47,0
Hazeak,0
Kapildubey007,0
Jksdfka,0
Barney La Pera,0
KoolKat48,0
Davidtheapple,0
Changerpass,0
Dont Be a wuss,1
DON'TEDITTHEWIKI,0
Ballsackswag,0
James Butterworth69,0
Cthomas19,0
Fiazhaider,0
AJR200,0
Nathan5958,0
Jason5958,0
The sexy bandit,0
Unc9195,0
Kkuhle98,0
Demon Seed3331,0
Shellys Revenge,1
Cow1236,0
Min33302,0
Charlieminogue,0
Uglyalycat,0
Bigcack,0
Guich00,0
JacobGonzales38,0
Meowcat341,1
Daspammasta,0
Qwertyasdfgzxcv135,0
Gnyunhy6 ny6bgbbyutuytftyvu6,0
Austinestes67,0
Melocat5,0
Tomonkeys,0
Iahddasuigoiu,0
Justinlaylo,0
Quick3200,0
Ahurt22,0
Ksspencer,0
Tacolover89,0
Wowplayer161,0
Imaginationff,0
Alexio1000,0
Bj28193,0
IAintEditedNoPages,0
Triforce123,0
Daniel w12,0
Luro28,0
Jk2689,0
Sourssalts,1
Kevin10797,0
ADiMare0,0
101kittykat,0
Mortar365,0
Shreklove,0
Timdog35,0
Hammy00,0
HECtic123,0
Vernmildew,0
Hectic1,0
Mike the Fridge,0
Khjldasghkdsakljhjkl,0
JannelleGraham,0
Shriyansh Sapkota,0
Anarcho-syndikalist101,0
Thatothertroll46,1
Thatothertroll45,1
Ergeinald511,0
Un1c0rnTr011z,0
Jabirbhr,1
Dude That is Cool,0
Lesbian6969696969,0
MeepIII,0
Hottie1011,0
Renson1234,0
Fatslenderman,0
Buttmanboobs,0
Kd35thunder,0
GYREWDFH6,0
Fuckyoureyes,0
Billybob917,1
Bigfreeguide,0
Greengarbal,0
UAIOCN33,0
JohnTheKool Kat From Texas,0
Mumfordandson,0
Brosephjoseph99,0
NoDogNo235,0
Mko326,0
XXLOLMANXx,0
Qazwsxedcrfvtgbyhnujmikolp5,0
5tuP1dD3aF,0
Donotlogout,0
Iomapcopyright,1
Killabeestoyolo,0
Username2222222222,0
Callumnbbbb,0
Issacsucksatparkour,0
Issoryparkourapr,0
Rubysword365,0
Zacyyd,1
SongForOrhan,0
Dynoman 555,0
Lizzy Kitty,0
Kushlife,0
EventualHorizon,0
Verfremdungseffekt,0
Daler123,0
Kokogodrock,0
Troll69696,0
Mynameisbenny,0
Thedeathofpedobear,0
MastersX22,0
Iphone1998,0
Space george returns,1
Fun42,0
Penny grabber,0
Doubleqx,0
Bigballszman,0
Aaronspong,1
Dudleyseth14,0
Amuletbooks40,0
Yoloswaggg12321,0
Southern Wear 307,0
Pen.cil.80,1
Legitusername9001,0
VizifyEdit,0
AnonymousUser19,0
MichaelHawkson,0
Callum696969,0
Qwertyasdfqwertyfdsa,0
Asxhzxz,0
Cookie Monster nummmmmmmms!xx,1
Hcrry,0
SilverMonoceros,0
Zakco123456789,0
Dazt89,0
Jjj2114,0
Stanley420,0
Squishy3000,0
Ripped cack,0
Youtubefan13,0
Wikiloller,0
Deers123,0
BrownYellaPRHaiSssa,0
Thiddyfaip,0
Qwerty12345678932,0
Bobshittu,0
SteamTroller,0
Ujbbh,0
Fart2fart,1
MhmmIbet,0
Pitsu183,0
RSFtheBrony,0
Jettaron91vw,0
Realanimals,0
Ronan D Parke,0
Emeylol,0
Thats ma name,0
Cheeselover838,0
MarinasDiamonds,0
Intro123,0
DarthVaderTroll,0
Swagger mcyolo,0
Lolzinator,0
Lorencetabli,0
Poopoo6949238956478,0
SteveNDulaney,0
Candycorn8,0
Bob hi am,0
Chaseriley,0
Milesb17,0
AnthonyHasNoFriends,0
Yomommadotcomma,0
Xkcdrunxctry,0
Sivanthi99,0
Harro98,0
Moulanashahwaramrohvi,0
Stachigh,1
Adi.iz.whore22,0
Doublez3435,0
DETISOLNCA 2.0,0
Someonethatdoesn'ttroll,0
Beasting99,0
Awikimegamandude,0
Anonimnystefy,0
POST9716926937344,0
Freddy23456,0
Mishapocalypse1,0
CDaddySlim,0
Iedityoshit69,0
Watersong77,1
FleshlightSwag,0
Minehdeh,0
Bethglb,0
7roll,0
Kubrick4nicholson,0
Shelbyisaguy,0
Gailyn shillips,0
Thegreattuz,0
Pokemobsandmobs,0
Waffleman230,0
Josethelion117,0
4fab2u,0
Hollie1012,0
Stevie sarah louise,1
Theguywhosalwaysright,0
Shambo95,0
WyattMoon19,0
Kord Kakurios,1
JESLabour,1
Montyman21,0
Kushaan,1
Jacktraynor98,0
Dustr.badalyan,0
Ccoleman01,1
BetterSkatez,0
AwesomeWhovian,0
Zapdos101,0
Wasunnon,0
Awkwardpotato-the-7th,0
Kelseyelaine28,0
Tab8,0
My Flight,1
Chokybug44,0
Nurmy123,0
Crusader808,0
Aniyawillisrocks,0
Da2956hero,0
Super Koopa Trooper,0
Cliffooo,1
Tbismonte0127,0
Ajayandalex,0
James timberly,0
JenGamer,0
Barri123,0
Mike12225,0
Alanarran,0
Xcuray,0
Funnyman3104,0
JadeGuardian,0
Bananasoda,0
Wwc(worldwidechoppers),1
Meysam salehe,1
Lardy321,0
Vuego,0
Kranjol,0
Meepsterbanana,0
Funnydeaths567,0
Alexialove01,0
VictorDiaz619,0
Infamous137sam,0
Blacklisting,0
Indikamonatheiya,0
TacticalMouse,0
Marlies20124756wi6j,0
Tom01011,0
Bhills996,0
Mw3iscool,0
XXNebraskFanXx,0
123tree,0
DiddoMC,0
Uhuhhello,0
60op8,1
Go1denretrevr,0
Evan2003,0
Dan2964,0
Feedthepanda002,0
Jertwsaq,0
Clardak,0
Dylanhunt53,0
Ellyerin25,0
CMack277,0
Anyname3,0
Baraq Osama,0
ArrowTHK,0
Placejuror,1
Minecrafterpro1o12,0
Mabraham21,0
Powerofawesome,0
Comfortablebill,0
Cactus pine tree,0
Treeyoyo,0
CrabfLarnec (The Alpaca),1
Supriya maskey,0
Pgoss2,0
Bob calderon,0
PuffCJMurder123,1
Jinxaloble,0
Mitch1134,0
Kinghamza14,0
GOPIRaghunathan,0
Longisland50,0
Fartboy5464,0
Yitzhockey,0
King Shawn158,1
Kew1113,1
Sebfamo,0
CommunistCanuck,0
Tipu Sultan Rules!!,0
The biter,0
Killerboy30,0
Coucou64,0
Curkey,0
Tomoni111,0
Prateikakarsh1,0
Newton5183573296,0
Reillybuster,1
Orshal4,0
Dalldamm,1
Londonstud,0
Poketmaa,0
KomatchiGirl,0
Ascendah,0
Sexy Beast Rhys Plucknett,0
TheJabiyan,0
Svitochina,1
Kingbinsauage90,1
Devanday01,0
Petermusngi,0
Monkey3d69,1
Sabbott15,1
Yadavbijay,0
Squidthekidrs,1
Willskywalker16,0
Bigbrando98,0
ProDawg5,0
Pourya saeidian,0
PeterJags,0
Samsides13,0
Rowan128,0
Potatoes123,0
Saad4844,0
FalafelButterfly,1
Oldthing96,0
Motty98,0
Urow3nd,0
JrScholes,1
Nursetodd,0
Supson123,1
Joehill11,0
Derreberryj,0
Wilson888,0
Mrdinosauwr,0
Danuk1984,0
Gaudetster,0
Billy1234567892,0
Dylanedmunds,1
Jame$ pro,1
Lfcfinn17,0
Ritchie15000,0
Aboobinabra,0
Levistuart,0
Lordzinga,0
Gabelee987654321,0
Chocolate020103,0
Bradtnolan,0
Epicmanofawesome,0
Vintik8,0
Boboey123,0
Connors37,0
US.USAAF.USA,0
Glsillygili,0
The EthWebster,1
Wipsoff,1
Mattmat34,0
Retaz3,0
Googswyant,0
Ltmsooner,0
DMK33,0
Chim02,1
Stilo99,0
Abletonlive05,0
912doctorwho,1
Ernie8472,0
Kc880s,0
Zeqee,0
Bluehost,0
WangBob,0
Pokemonlplayer,0
Puppy7000,0
Hater8,0
Shaunk123,0
Dvsreekar,0
Lardy123,0
Wikiwikiwassup,0
Threeball,0
Globewheel,0
Bk9000,0
Hujgbyu,0
Brookswho2,0
Hieroglyph albert,0
Ozgunner,0
OneHappyTaco,1
Braniac813,0
Kakmolrs,0
Ninja76123,0
MightymanTB,0
Avocado2509,1
XXNIMXx,0
Dantheman567,0
Johnsc12,0
Trpoico,1
Gagasmell,0
Fartman1001,0
Trudog00,0
