username1,meta1
Royalphonce,1
Russopanero,0
Ahnaf Riasat Obt,1
BEARLANDALPHA3,1
Tanyamcamper,1
Czarina Aquarius,0
Lopilopp,1
Lbsatterly,1
Kalatpadai,0
Prabhu04,1
Rahm123,1
Argsabacajan1,1
MiaWinchester,0
Tynefield,0
Somecoldcuts,0
Xkatzlovex,0
Ahmedabdullahalwalia,1
DOMcCrea,1
GoMinU,1
LiluMultipass,0
SumaitaHabib,1
Jlblakemore,1
Lewin51,1
Laurella Desborough,0
EnKP,0
Sarahsem,0
Dmarrero21,0
Brooksky,1
Tung,0
SlaJe,1
Bundledape,0
DeborahKnightNikifortchuk,0
Jamesunderscore9000,1
Sarahsmith328,1
Pjk76,1
Bobbi88ad,0
Michael K. Duke,1
Sodiiro,1
Nogoghi9,1
Batdan5309,0
Wikiman728,0
Sravanthi.Bhuvanaboina,1
Antonio Challenger22,1
Juntilla87,1
Pacovdlak,1
Bmd1985,1
Kakubava,1
AGamby07,1
Fjeldman,1
PaulCHebert,0
Suman Sarkar MCA,1
Zorasingh12,1
ManuscriptEditor59,1
YueningLi,1
Lizarnoldhood,1
West1888,1
VinayKumarNP,0
Icedkongo,0
Ya10d,1
Keepdry,0
Thomas Richardson 1,1
NuclearSheep,1
Alvin J. Brown,1
Theo.monk,1
Otto1943,0
Tanhans,0
PhilipJudson,0
BrigadierMorris,0
3rdworldshooter,1
Johnny4cinema,1
Tara dodson,1
Scflbd,0
Oldred68,1
Stacy.Stephens,1
Yousufsd1,1
Jirwin1097,1
PriteshChandra,1
Gazerolaf,0
DJ Kilimix,0
Shashank Reddy Mekala,1
Ttlaz123,0
Montasirtonmoy,1
No Shortcake,1
Goadsindia,1
Aqua817,0
RootNToot,1
Lusaggi Geofrey,1
Brookeethleen,1
Nagasakie,0
Ironlung92,0
Loveoffood007,0
Gideontong,1
MusselParty,0
Sbeitlian,0
Becfar,0
BenLeFebvre,0
Dj kev maloney,1
Haylie Henman,1
Delfinut,1
Obadahaleisawi,1
Jason1525,1
Pdass,0
Nizolan,1
NotFrank,0
Abhinay Deshpande,1
Kkudlak114,1
Tobermeyer,1
Choemin99,0
Nnaveedahmed,0
Mspy Leslie,1
RebeccaAlexander90,0
Bala vigneshwaran07,1
Meandsavannah91,1
Kelly mor,1
John Charles Ryle,1
Josiahsprague,0
Quetzalayotl,1
Cyao42,1
Bob25062001,0
Gtycody,1
Heglenter,1
Douglas Norris,1
Pangurban22,0
02FE67,0
Starkravingchef,1
Edpedrero,1
Tomtom284,0
Suneel2you,1
Nsperling,1
Schwindy,0
Ajitkumarbudha,1
Ribaldry,0
Candirocks,0
Xwarrior3721,1
Jchang1001,1
Broadwell,1
Britanyh,0
Feltek,1
Sidnext2none,1
Pamalcantara,1
Jumping4JESUS,0
Sunilgoyal,1
Rishisaraf11,1
Hmksmith,1
NitheshKHP,0
Apoptosis81,1
Crabby711,1
Sanjay Boddh,0
Ohnitsuka,1
Editingright,0
Rudydai,1
Amnaabbasi,1
Kaitlinz,1
King of remake,1
Can We Do It?,1
Elena.allahverdi,0
Os32378,1
Nurzhan Onashabay,1
Renukaalurkar,1
Balaki 12,0
Lola.adebimpe,1
Ljtr222,1
Heisenberg101,1
Masroor Khan0,1
Mrubinos,1
ClarkAllenluke,1
Theyellowtulip,0
Zed.kayani,0
Jelorr1,1
Vikas baghla,0
PRIYANSHU RAJ MEHATA,1
Jvandekrol,1
Meganryan121,1
Yahvi.stx,1
MeowingGiraffe,1
Tnguyen306,1
Tha Fun Howze,0
Azeezrilwan,0
Hyperdatv,1
Kaxies121,1
Dlaneader,1
RHam92,1
Sourav KSCH,1
MD Mustakim Alam,1
Neeraj Kumar Mehra,1
Meredith Jiang,1
Naruto3135,1
Mexisdesign,1
Exit7a,0
Pmckinney1971,0
RatsEivom,1
TheyDontKnow1101,1
Listserv,0
BertramHarney,1
Ewatkins8,1
Bilgeozata,1
A100066780,0
Accurexbiomedical,1
Natjolly,1
Marco.rusconi,1
Carmellaspencer,1
Gandi Anjaneyulu,1
Yona M. Corn,1
Anik124,1
Dthomas43,1
Dmodi6,1
Katelyn.rykal,1
SweetSocial,1
Tr. Andrey,0
Manojchowdary142,1
Adproximumconkate,1
Averybigwhale,0
Gabsj54,0
Shantanu ganguly,1
Haypimonstruo,1
Globfluence,0
NuoZiA,1
Sbonni,1
I-miss-carm,0
Xmruibi,1
AMMAR HAIDER KISHANPUR,1
Timbrepyne,1
Jason Rector,1
Sk*ter,0
Beino,1
Seenmani,1
Bharat.soni14,1
Pandayogaa,1
VivaLaPandaz,0
Ender0051,1
MusicFear,1
Sadakpramodh,1
Milinda977,0
Srbin100%,1
BluemeetsBlue,1
TDavies3,1
Ghostkrashers,1
Mackenzie174,0
Rajat Gon Chaudhury,1
Benno89,1
Daniel Tush,0
Jesuschruslersupercar,1
Anil dawadi1,1
Djjrdaley,1
NazariyKaminski,0
Cornellwx,1
Sarahganderton,1
Kymani scott,1
Rigger5675,0
OleEK,1
UfnCod3r,1
Andreaarose,0
Dave Ashman,1
Curiouscrab0,1
Ratdz70095,0
Mominjawad13579,1
Toddthecarver,0
Drolnatas666mb,1
Zekesonxx,0
Soccermeganhos,0
Fazzo29,0
HansEbert,1
Pavel Senatorov,0
Slaterjason,0
CJ Malestic,1
Cuts205,0
Improbable keeler,1
Mramosamaya001,0
Tomarzig,1
Nirajlambat,1
Ammar Siddique,1
Tirharkah,0
Jpac731,1
Akumar60,1
Corpgovernance,0
Masum Billah 99,0
Freeporter,0
Hamzajaka,1
TTSVids105,0
Third World Shooter,1
SamanthaAlmanza,1
Secondary123,1
Onepointsixone,0
TedBrengel,0
Bahar.rahsepar,1
Reyes1092,1
TheRealDheezy,1
Endrit shabi,1
Tmdpp,1
Viccamc,1
Vicky a francis,1
Tyler Chappel,1
Williamjhendry,1
Sh.Nizar,1
Blastygois,1
Ellrbrown,1
NLShepard,0
Deepak Devasi,1
Jkhouri3,1
KMR3891,0
Agulati4,1
Q.nadine,1
AlexLee90,1
Viviannico,1
Kosgeisk0044,0
BenCube,1
James domine,1
Denipedia,1
Doyeon Koo,1
Maheeja Sunil,1
Poulamichanda,1
Barbpres,1
Albania.albania,1
EbruErbek28,1
Amirmohammad640,1
Csi.southpark,0
Jrkham,1
Rajkumar.aa,1
RECKNOWITALL,1
Sajid Hussain Chakoo Lehri,0
Davidwilliam97,0
SimonD1020,1
Andoni Sumuano,1
ACaccamo,1
Crime control,1
Bsridhar6,1
BrandonAbdullah123,1
Kanushi,1
BurgererSF1,1
Dr.KristenKells,1
Nimesh456,1
Jessiepangrac,1
Rkasinadhuni3,1
PenOfSoul,0
Kingsetharion,1
SarahReed54,1
Programul Summer Work and Travel,1
Professor124,0
Ropefiend,1
Iasdoha,0
Eharasta,1
Liquidchickensarepurple,0
Pandey ashu,0
Ynaamad,0
Sethur2,0
Francesellmo,1
Allblackfan,0
FICUNAM2014,1
Sharif Wahba,1
RDXL,1
Steve Oster,0
JacobKhouri,0
LaGrangeMaster,1
Tripleplay1998,0
Amar mustafa,1
Donam101,0
Yeoman2000,0
Orla Swindells,1
Ladyfitz356,1
Psych1292,1
Malparti,1
Hkparmar7,0
GatorKarl,1
Elgermes,0
Antineutron,1
Amit1950,0
Tobypoy,0
Frannieu12,1
Alexiswolfish,0
Origin of Heaven,1
Dharmendrasingh87,1
Maharatu Rafidah Mohamad,1
FingersInFood,1
Gjua,0
Polymer65,1
Ashwin.d.chandak,1
Bypadster,0
Symbologyst,1
Ice75521,0
Xmisstree,0
IamIrshadAli,1
C1shark,1
Sajin nijas,1
Ashley.manzanares,1
Edward Steintain,0
DEROJAY THE DON,1
Mokgopotilo1,1
Lonpabay,1
Asadkhank,1
PeteWilliamWise,1
Javier at PAHO,1
Easowers,0
Vinicius Camera,1
Chateau Kefraya,1
Webwatchergy,0
Arnold Winkelried,0
Tigerhouse9,0
Larry Keel,1
Mr.schultz,0
Blackbird68,0
Derpy4002,0
GavinCross,1
Mcarlson7,1
Scott Hjorleifson,1
SunsetStripRebel,0
Premrana89,1
Srander,1
Thegrouppurplerain,1
PEPPETROS,1
NMLDP,0
Ff1901,1
Jschut1,1
Tutakshine,1
Mario-Tiv,0
MarcelBeauchamp94,1
Aatir Sial,1
Nomi12345,1
IGwikiedit,1
NathanRJRoche,0
Iqbalroane1055,0
Oberholtzercb,1
Kaitlyncottrell,1
Binibro,0
Skpg,1
PostDiluvian,0
RecallFowtz,0
RWood25,0
Sanstephan,0
Keval tilva,1
Scarletknight18,1
Parashar Dhapola,1
HRProfessional54,1
MattNasty5,0
Odidi Mfenyana,1
Grosario713,0
Sindhueldo,1
The Great Pranav,1
Maximabasu,1
Paola0329,1
Jrsmith82,1
Zelda1700,1
Mmanuba,1
Roberts314302,0
Jenn.bi,1
Denbyryan,1
Vincentunpack,1
MagnifyIt,1
Imrankhan2601,1
Dick turpentine,0
Maria roswitha wagner,1
Harrisonbartlett,1
Alanus mercator,1
IEarthos,1
GvargasLing150,1
WhyIsItReal,0
PancakeOracle,0
Gjd31,1
Laurenjlloyd,1
Lwebb02,0
Mcorrin3,1
Daniellagreen,0
Krissienduble,0
Crazyo495,0
Nina ARLODIA Band,0
Kapagel,1
ChristianLugar,1
ArwenS,1
Blue oceane,1
Henry gommans,1
LohikaarmeHAV,0
Bthuglas,1
Badgersrelaxing,1
Mathscinet,1
Fowlslegs,0
Kbills09,1
Lehreh steve,0
Studentwiki5784,1
MandarienOrange,1
R1w2b3h4,1
Popekp740,1
IRIB.Englishradio,0
Promeshwar,0
Gregrata,0
Yahaya hameesu yauri,1
Saiyad fahim,1
Musicalcm,1
ReIntegration,1
Thatonewikiguy,0
MaddyWhitbyOfficial100493,1
Galoware,1
Md.Asifur Rahman,0
DeniseMCostanzo,1
To All My Friends,1
Mac Merritt,1
WPPageListBot,1
Jalielthompson,1
Sahara2005,1
Jacqueline Landry,1
N8udd,0
Bmccoy1111,0
Worldecare,1
LutyeusMaximus,1
Josimbiswas,1
SOTTET05,1
DED BUDDY,1
Technical ceramics,0
Bootylover101,0
Aversa C. Crust,0
Dostojewskij,0
Zewaqar Hassan,1
Nicole.cooprider,1
Puma prowler,0
Obi Okoli mazi,1
Kev323,1
Zami321,1
Chandu575,1
Godfrey Day,1
Skylarmt,1
Rob Tardik,1
Giuliettadp,0
Blackgultt,0
Christiaisawesome99,1
Anatoli Silajev,1
Anathuruguru,1
Ejhatney1,1
Leon mishra,1
Allisonperry2013,1
Rokasj1,1
Hoss0052,1
Arrymoore,1
Steffidenys,0
Desiraebarkan,1
2 A.D.,1
Eaj59,1
PeacefulBean,1
ChapmanH,0
Dhivya Subramanian,0
MasterNurd,1
Adniim-,1
Jmsaint,1
Hotat Bani Palaniappan,0
SJoy8,0
Leerytheking,0
Jpjojo,1
Lap101,1
Kdmeaney,0
Turnernator,1
Hifzasakhi,1
ArrogantIrishman,1
Butterybunnies,1
MajesticJames69,1
DaveAtAlpha,1
Gdirado,1
TheZoroarkClaw,1
Rcandacel,1
Hek34,1
Blingo15897,1
Hartleyjs,1
Knobi83,0
Tango4122,0
Alex5444,1
DeVerdon,0
WillPugarth,1
Alexbat007,1
AS54456,0
Saurabh ghodke,0
Sillycap,0
Niretopil,1
Dharyour93,1
