username1,meta1
K812,0
Bmbroeph,1
Kademarsili,0
DevonDxReom,0
Meowcats69ps3,0
Zaejai,0
Triangles12345,0
Hobo Jeff,0
Camelsareawesome,0
CameronSchwab,0
Nate134,0
Mabfhdhjfksghkjlghkh,0
Otterman16,0
Themaggott,1
Kt044,1
Rawheadbobby,0
Chuck norri,0
The bad guy 333333333,0
Jcomissio,0
Qwerty3.o,0
TROLLALOL,1
Coletrain2198,0
Coletrain111,0
GetGarrisonned,0
RespectorGadget,0
Ilikecheeseburgerz,0
ButterNuggets777,0
Bigoldpoop,0
Blahblahblah12345678,0
Lebronfodjames,0
Dede14s,0
Thesmellypunisher,0
Leecho62,1
Camoo3000,0
Jamesz52,0
Wikiiscrap,0
Bartender1234,0
Immabeatdashyteouttayou,0
Bluebonez123,0
Slywarrior123,0
Toby jones acorn,0
ThatAnnoyingTroll,0
GR1MMAN1AC,1
Premierleague1,0
Liverpoolvmancity,0
Benjytdog,0
Ballsohardpopowanafindme,0
Stonewallx,0
Kjj13,0
Skullkid00x,0
Bennx285,0
Giannird123,0
Maxap28,0
Thorelick522,0
AfgksdfsfhjhlasaFJHL,0
Creep0402841878,0
Abos in paris,0
Rittman1,0
Kewlkids123,0
Alfie1234,0
Liquid Lime18,0
Aw1717,0
SystemsOverload,0
Yoho15,0
Joshuashelton,0
Tomdonnelly,0
Blackcouch411,0
Wiki is fake13,0
Lazers online,0
Ilovespud,0
Alexspier,0
Pope francis wrath133 1789,0
Mikheal Macon,1
Fyrgufggvkahvcjkfhgjslkhvjk,0
Tug McGroin,0
Slothhunter,0
McDedicated,0
Trombone21,0
Qfang12,0
Cocknibblermonkey,0
Chrislcfc1,0
Perry the Platypus110,0
Mr Freeze19,0
Potatoes2198,0
Turbotiger99,1
Febut33,0
Jamiecrocker0,0
Youshouldntbanmeiamagoodboy,0
Vince123cub,0
Captainyumyum,0
Adsgknasdk;gnasd;kln,0
IDoKungFu,0
Weedisstupid,0
Jase1997,0
Madistaten,0
Justinlogin,0
Tejano08,0
MegaBattleknight,0
Arfadel9,0
Jampie2013,0
Stefanthegreat12,0
86.DGA,0
Mattrpac,0
Ortomy1,0
Ferrarifan123,0
Jammydodger2013,0
Gingerrules,0
Lewisdixon123,0
Cramlingtonhighshool2013,0
Matty the doctor,0
Juanny123,0
Johnatthematch,0
HiIamanactualguy,0
Wadehh,0
Lewis newman,0
Elia-thomas-zard,0
Sladeb,0
AstoniA,0
Hillatoppa,0
Wiki-mastahs-yolo,0
Keenanbeenan,1
Gniggz,0
Dave Daveson123,0
Rde1234,0
PerPerHiss,0
Jason99999999,0
FlakyDiscord,1
Kevindog,0
IMASPAMMERalso,0
Iamatroll123,0
Mexicanpride69,0
AnusFeast,1
Soulless23,0
Zombieloustrikesagain,0
Bunnygirl18857,0
Firestorme50,0
MMEEEEEE,0
Thybutterflyandi,0
NegroEsBack,0
Chineesegamertag,0
Kinky909,0
FanforClark13,0
Nivlac1o1,0
Dr V Von Doom,0
Rsthelighting,0
Iamnotnocease,0
Theguy3337,0
Wilt02468,0
Gheman222,0
Lonewolfdablak,0
LOLO12212,0
Novaranist,0
Kurrymurr,0
Alexanderisaac34,0
NakedGun123,0
Chrismfd52,0
Hoy Alayaw,0
Topmodelallnew,0
Mushroomman 1990,0
RealMI6Fan,1
StrandedSoup,0
Jrboudle,0
Rileyconnor,0
Potatocakes123,0
OceanBlue13,0
Gt2000thr,0
Ldoss11,0
Nunx,0
DaDickface,0
Mr.khoury,0
TonytheSentinel,0
NIALLLLLL,0
Mimidawn17,0
Meerasaadgerogemichealkhoury,0
Moose head with a buttchin,0
Olwowaqneu,0
Falca0123,0
Poopoppp,0
SpammingAwesome,0
Charlie Bronson,0
Democrats Are Dirty!,0
Iansonnnn,0
Ytrewqasdf,0
Iluvangelt,0
Salsudoikari,0
HaydenJAllen,0
DDOSER96,0
DragonEndless0,0
Dan709opi,0
AnAmusAnonymus12,0
Tacos23,0
Scooter2013,0
Tylt45,0
Tylt46,0
Poopster:P,0
JudgementfromGod,0
Happy8485,0
Shloky111,0
Fishsticks69,0
Henno234,0
Taylorlover123,0
BubblyTurtle,0
HiThere55,0
Tescohorse,0
BL33DING SCARZ,0
Trollmaster9999,0
Peteythepirate123,0
Swaggergirl3emo,1
TheEditButton,0
Kiki8668,0
Ujgierhgiuehrguehruie,0
Ksdlafmaslkdfgg;aldsnk,0
Fabiok2100,0
The decor,0
Lesbianforlovato,0
Salmita99,0
OsamaLaden67,0
Ilovestellax,1
Ypmabryce,0
Mreastwolf,0
Joesep,0
Josswhite,0
Loleditloledit,0
Thecoolman124,0
Luserface1,1
Yuilerachel12,0
WadewinstonWilson,0
Hi my names bobt42,0
Mrjakef,0
Mangos455678,0
Hacker 24087,1
Alberttheeinstien,0
Jack Battye,0
Mikeman1999,0
Killboy10000,1
Billy hilly,0
Djdjdjdjj,0
Steven notsofresh,1
The joeinator,0
Nhatp,0
Honorabletundra,0
Over90000,0
SarahShoshana,0
Derp monster234,0
RichieCake,0
Euis handayani,1
Hihihi12345678910,0
Eeeeeeeman,0
Elite Marshmallow,0
Himsis,0
Eleazar78,0
Mrtylergoodwin,0
Donna2728,0
IamAlexanderD,0
Lolphuknigguhs,0
Popcornpineapples,0
Memo+meganFoxx900,0
Mrhearne,0
Pugs10,0
Tarheels14,0
CannibalLaoban,0
The Qeen is Actually a Horse...,0
Esha D K,0
Kroth18,0
Ilikecheeseandcake4567,0
Lolumadtroll,0
Bvhjqpidsf,0
Kyle calloway,0
Duperman48,0
Acehazwafflez,0
Tranoxis,0
CelticIrish1996,0
Willowxx,0
Super staken,1
AroundWayOther,0
Thrasher115,0
Anonomyous2,0
SuperiorSalmon,1
Nebzadlayoner,0
Facebeef96,0
Ddsspec,0
Kangahs,0
Conrajon,0
Vert578,0
Hsin Yu Jian,0
Awesome mcbeasty,0
Dr. Dalbo,1
Mark Laughs,1
Jaconator6,0
Negronoodlesoup,0
Brewersfanjd,0
Bushwhakerr,1
John Pooper,0
UnicornPwer,0
Ken...chicken,0
Mohamed 1435,0
Durkadurka987654321,0
Wikitroller13,0
Hespero,0
Johnstom783,0
Famous8211,0
Johnnewtonfan,0
CSBulut14,0
Edqwertyui,0
Eleeeeeephan,0
NOT FAIR at all,0
Mr. Jeff loves adidas,0
Lando21,0
Example9,0
Venaldave,1
Tomas garcia-lea,0
Liamblackhurst,1
Bobbabobba1,0
Timster1233,0
Steve Minder,0
Gash4Cash,0
Lincolndowns,1
Pizza250,0
Sambullimore97,0
Georgebridges1221,0
Samogdenboy,0
Johny7,0
Dixieboii123,1
Derpedia,0
20rolls,0
Theericnoscar,1
SmoothieFacePvP,0
Shanequa-latisha78,0
Weejobby1,0
Yumatsukumo,1
Imtabithaok,0
Seankerley19,0
Lilbryant,0
Nasnas12346,0
NavierStoked,1
WAFFLES123,0
Matt 093,0
Colmcolm,0
Douccity,0
Anchors surrey,0
Account123456,0
Uhhhhhhhhuhhhhhhhhuhhhhh,0
Mummy29,0
Kyle Sockalingum,1
Hello bruv,0
LaithXRDL55,0
BigBang6,0
FawkYouBeech,0
Treetapsarecool,0
Dustin2k4,0
Danguy44,0
Jimhusfrhbfdhj,0
KINGKAMEHAMEHAVI4ever,1
We Fight In The Trenches,1
Vomiting Shit,1
PLEASEGODHELPME,0
AtomicWrangler,0
Ftawww,1
Gaybiscuit,0
Iliketrollbetch,1
General Butt Naked,0
Pizzaofverduke,0
Officialbillyy,0
Hyper obese guy,1
Tysrtshrtfghrtf,0
BigTateDude,0
Turky slapper 200,0
RedLobsterHatesYou,1
Herman xxx,0
Snakeboy20,0
Fakeaccountyolo,0
Delovely23,0
17klarsen,0
Kiled284,0
Hugme65,0
Sanimal2090,0
Abzismad,0
Carson50019,0
Mybigworld100,1
Amycheekystar,0
Bigguy5613,0
Sndtvs,0
38zu.cn,0
Your Favorite Velociraptor,0
Silas150,1
June Q Choi,1
Badgerspawn,0
Zimbabwian,0
Wateryshadesofgrey,0
Erviniumd,0
JON123,0
Catfacts69,0
Hblxcbv,0
TrollArtsFC,0
Genius567812,0
Sarahkneller7,0
Enzovega7,0
Kaibo wenzies,0
Asassasasasasassasasasasasa,0
Carr000,0
Sert112,0
Deathdealer8118,0
Hypereagle2655,0
Ripjaw105,1
Pie4568,0
XemnasUndead,0
Samsharkey1987,0
Sean mcgravy,0
Bikerider12345,0
Mothcock,0
Anderbone,0
Imnotbent13,0
Eitnera21,0
Dinocock69,0
Maddog111,0
Fatchick107,0
Colton3456,0
Jm0814,0
Parker746,0
Jared48281,0
Redbatsandpower,0
AnirbanWikiUpdate,0
Jonphipps97,0
Dora de Explora,0
POOOPIES99,1
Rambasucks,0
Fugmo,0
Wargodspirit,0
Dacooldude123,0
Hampusthetripfag,1
Lahme4ever,0
18HI`,0
Lolz333,0
18johnsonz,0
Samryanisgay,0
Mothman123456789,0
Joekingirish,0
Hanscat,0
Alsjekhga;oiserjzdjkha;iorfhd,0
Ihatelife2,0
Relykk,0
Poopdoop9,0
Spadafora21,0
Farty p marty,0
JoMama69,0
Tylathomas,0
Paulmalkin,0
-6hello7,0
Tigerrag96,0
JohnMarston999,0
HappyDick12321,0
APTeacher13,1
WikiEditorAustralia2013,0
BaldyRussRuss,0
Crystal Milk,0
Gary and Waterhouse,0
Bennnnnn11111charlie11111234,0
Masterblaster200,0
Hibernated Panda,0
Jpace1998,0
Yourmomhatesyou,1
Kyle bumhole,0
Lenlenkoben,0
$ammy$prinkler,0
Fwakface,0
Alentine,0
Bruce Lee The Kid,0
Tchubb51,0
Dfghjufgby,0
Osnaprox123,0
Wesley bullwinkle,0
Fizzle1996,0
Overlord Wiki,1
DieRise,0
Ryanman411,0
Pousti12,0
Freelancer820,0
Willywonkawhynot,1
Trisha-baby,0
Kontraobaveštajac,0
Liammu31,0
Bobby Hope Jr,0
12mondays,0
Noahboa12 12,0
Likesoswavey,0
YA BOY PHILIP GINGERICH,0
Nofro1997,0
Simpsonojsim,0
Penguin8997,0
XFNz,0
Prettyprincessponyman,0
Xraider6000,0
Chillidog98,0
Ghtyswe12,0
M.foxworth,1
TheEd955,0
Vumbreee,0
ThePotatoLord,0
Dabears69,0
Elokunnt,1
Gilvray123,0
Trayawesome,0
Insanecool,0
Slappy21,0
Superboop,0
Theamzingronald,1
Duder226,0
Xoxoooxxxoxo,0
Xemton,1
Deandre adams,0
Ballin777,0
Dudanator5000,0
Swwwaaaggggmmaaassterrrr,0
Willywill69,0
Willywill75,0
Cookoo56,0
Gary waterhouse,0
Sdgsdfgadfgdf,0
Gmoney97,0
Evan129994,0
Incinerator3,1
James.m.randall,0
Onanikongen22,0
Jhdsap,0
Gabby124,0
Troll of trolling,0
Gubesnube,0
Iknowwhereyoulivem8,0
Brock273,0
Naomiz,0
Alureon,0
Lakaboos,0
Colts1218,0
Jesus1234567890A,0
JahleeleStanley,0
Temuujin2001,0
B1tch smacking,0
Jpin10,0
Spartachilles,0
Vhausfdhibsdiacjb,0
FIRSTLIGHT1234,0
Thinkwithportals,0
Pimptroll,0
Cockjones,0
Colts1812,0
Wraley98,0
Troll GOD JESUS,0
InsertProfessionalBuisnessNameHere,0
Tomdabom123,0
Dylanhecksel,0
Thatkidlikestrainz,1
Yousuck123456789,0
Qwert25to the beat,0
StarKiller626,0
Rijweigjwr,0
ASUSK401E,0
Kush2001,0
Borreswafflertron,0
Thereedeemedperson22,0
Purplesnailcrew,0
BoomBoi,1
Pinocchio95,0
Doopity,0
Ryfhvntugjbm,0
Zerromus,1
Koorcrm,0
Thenumberonegeniusoftheevent,0
Misskenendy2011,0
Gir4rocks,0
Edgarisawesome,0
Imnotga,0
Steveo1234,0
Edgarisugly,0
Yomomma122,1
Zakerz,0
Rocky Bilboa,0
Editorbabe,0
Adsasfad,0
Itzmawson,0
ScoonzProductions,1
Beast Editor,0
RiseofAnglotopia,0
HannahZuta,1
Bobbysues,0
POOPMAN64,0
Sweller than you,1
Hyhyhyhhy,0
Youstink2,0
Thetruthwillberevealed,0
Jason Atwood,0
TrueOne99,1
Bobbyman12345,0
Makmakcu,0
Hfgfgjhnyjh5,0
Armyofandroid,0
Noah.The.Boss,0
Poobumlolol,0
SirJimmySavileOBE,0
Cheeka P G (Jhinjer),0
Gille23,0
Theniallmc1,1
Gir2rocks,0
Findward,0
Ombeskoft,0
Hacker921,0
Karsevak,0
Porbaan,0
Clownydale72,0
Awesomegus11,0
Steintherhyme,0
Tayjamy,0
MikePancho,0
Furutututu shitrititi 2,1
Loganm61,0
VikingDeathMarch,0
Zigora69,0
Sexysandy111,0
Mattstevensmullet,0
Celinastudent,0
Aryanjaipur,0
Koolman69,0
Tomstery,0
Weinbergjos2,0
Nazstaz,0
Skiman12345,0
Aaronminer123,0
Skankadoodles,0
Aircraft1,0
Olive234,0
Kfleet,0
Adam aflah,0
FLE123,0
Huddieman,0
Omar.J.Omar,0
Manojledjordjevic,0
Alexander585,0
Jerdem,0
Freestyle607,0
Taniquab2014,0
Yorkearl,0
Dougefreshberries,0
Hamoudy113,1
Matteblackful,0
Mail Facts,0
Coolermaster1314,0
Nipplecruncher,0
Waqarahmad 11,0
Grofy,0
Timothyh3553,0
Noskcaj10,0
Angst1005,0
Emremmacs,0
PurpleZebra64,0
Jakegantt4,1
Dkusnitz,0
Benavidez th,0
Geggs,0
Ill hammer the door down,0
Benito Del Torro,0
"Shan,s,985",0
Yunusemregenc,0
Nermalus,0
Chriskingsnake,0
Jadenbraun,1
PETEY 123,0
Alfie594,0
Nikhilgraphicskielpetal,0
XNinjax45s,0
Leshnavoka,1
Zarafirecat,0
Troyalexander65,0
Firehazard21,0
Ntvert,0
Chase45119,0
Bobbybrownbeats01,0
Thedigitalabe,1
Cabla99,0
MattFlynnForPresident,0
Craps222,1
Yorkie595,0
Datu Dong,0
Evlekis,1
TATEEDADEEDA,0
MyNameIsClifford,0
Ikeman947,0
TreCoolGuy,1
Josigu12,0
DeppelerSM,0
Hasp65,1
Therealtruth69,0
Don yusuf,0
Oiuyp,0
Unholyherget,0
Marchpig,1
Chas5499,0
Mikmak3000,1
Der Bosewicht,0
Cowboyz89,0
Shaymouse,0
Joeymank,0
Jimmy Russel,0
DanielStanworth,0
Ari57,1
Ariat,1
Mackdaddyphresh,0
TubbyElf,1
Chelsealad21,0
Muhaha289,0
Dandanshanshan,0
Deryckpr,0
Eddieparma,0
Jellyman331,1
Ziploc Baggie ZZZ,0
Petererer9854,0
Ruke50,1
Missile kid,0
JoelMcKenzie69,0
Heechunlee,0
GCMutant,0
12boshoffd,1
Andrew Prado,0
Cmdprompt,0
Elliechops,0
Jstimmel,0
JordanW1,0
Leopard248,0
Claytoncat,0
Cocacola125802,0
Tenisben,0
Aznkid0887,0
Baldeagle69,0
Bbolen76,1
Wutthuhek,0
Motorious,0
Hunt4blood,0
Richbrett12,0
Macka0010,1
Ksadilla,0
Surferpete,0
Everettdurbin,0
GoKuchisakeonnago!,0
Cullinth01,0
RyanScott1995,1
Crystal178,0
Dj12599,0
Chrisdebruyn,0
Fighterf4u,0
Blackjesus97,0
Thespikeeffect,0
Axemurder007,0
Zbthunder2000,0
Mrgummy007,0
Franknam96,0
V-manABC123,0
MrNOAHFISH,0
Omaro2000,0
Mbsabatini,0
Mario2707,0
Adamwalesbm,1
RenegadeCenobite,0
Axlroseyboy,0
Ninjaboos,0
CQawami,0
Kingxxx,0
Pandalover90210,1
Dubie6910,0
Morrison78,0
SonicSonic642,0
Jetdaisuke,0
Mojmalik,0
MaglorThom,0
Soap mactavish123,0
Rumballs1234,0
Hibbley11boy,0
Onesadface,0
Jpjazz,0
Devilman154,0
RajatSharmaCena,0
Peanutsfish,0
Hackforu,0
Prakhar23,1
Hmh12345,1
Aaronneswa,0
Savyalad,0
Nastrio1,0
Maniacbrother,0
Barnetjoe,1
Stiki500,0
Ehodge60,0
Johntabios,1
Chixlegs101,0
Rsshelas,0
Vietxtony,1
Sarah Natochenny,0
