username1,meta1
TheBoxingCrow,1
Qais Majroh Junior,1
P.ierardi224,0
Pmipriyadarshi,1
EAllanAndersson,1
Eric Messel,1
Dobroknig,0
Milkyjoe87,0
Isabel.vanrooyen,1
Gloria sah,1
Humod the great,0
Goat Herd 2,0
Rckr,0
Sean pita,1
Kitsunataiala,1
FlipperOfIce2,0
Dr farhan saif,1
Bivek Dutta Gupta,1
Armin oka,0
Subhu1961,1
Awazed,1
Nannggg,0
Elizabeth geitz,0
Dk113040,1
Acs199,1
Andrepoiy,0
Brusso2225,1
Vika007,0
Bencwallace,0
Soulshinex,1
Joedog12,0
Chris troutman,1
Jollylloyd34,1
Dhino Yaquin,1
Chang Li Nicolas,1
Blondechild,1
Luneackm,1
Francispontifex,1
Aurovarat,0
Alvaradodavide,1
Sneakymanbearpig,0
Suraj Prabhat,1
Mathieudu68,0
Gotpdud,1
ZodiakJames,0
JuliaBowman,0
Dianalara11,0
Katievigil,1
Rileyannegrace,1
Ccoul029,1
Mario prodi,1
Sunithasuni,1
1banana1,0
NZWF,0
Orgestuka,1
1chandler1,0
Kennguru,1
Leeneshkillen,1
SaraPisak,1
Mhuxtable,1
Fjordy5,0
Mitchellredshaw,0
Photoman111,0
Emeka Chris,1
Omahlerhaug,1
Mattmattdude,1
Bernardo12,1
GaryB1980,1
Smirwin88,1
Sunildharpa,1
Petros Shoujounian,1
Billdeiz,0
Arshad Kaniyankandi,1
Sinjan Das,1
Yoshiaki Kohno,1
KevinCyr,1
Gonner,0
Proxipedia,1
Collsers,0
Fsandlinux,0
Benson Cole,1
Jauntyvin,0
Marthajj,1
Like Computer,1
Schladow,0
Neve2004,1
Isseyroquet,1
Ravi Bhadauria,1
Mills004,1
VinegarMinicomputer,0
Leah L Marino,1
Hayeon Jeon,1
Karimamatul,0
Vsikiric,1
Foghorn66,0
Justinralphman888,0
Otbl,1
Ellieboggs,1
RACE07,1
Prettyboymycko,1
Ladytez,0
Streww,0
Gerald Anthony,1
U81I82,1
Albino Manuel Abrao,1
Mcs2050wiki,0
Squasher,1
Iamjiminz,1
Rimman,0
Dianalaforet,1
Lovepreet01,1
Tiyahna,1
Clemence.Bourrin,1
Kokobird,0
Indradev kumar sah,1
ThatSexyCat,1
Spawshred,1
Brian.denten,0
Nemaja,1
DPWinslow,1
Philip Otieno,1
Shawna Jameson,1
Maradox466,1
JimHarperDC,1
Iliyana Petkova,1
AwesomenessJunkie,0
Dirtbikerookie,0
Tdjohnston,1
Boby Raj Mulmi,1
Yisha417,1
Asifakbarbd,1
Chintan Bakiwala,1
Brett Sinclair Westminster,1
Asaduzzaman9211,1
Mikerigamer,1
Markfishnet,1
Ramacleod23,1
Malla.nepal,1
SakiLovesSwifty,0
Michigan50,1
Reecewilliamjohnson,1
Laexdmfoto,1
Allan Davidson,0
Chilltherevolutionist,1
Ed143christian,1
Washington DC Evangelist,1
MorneBotha,1
Mavbmf22,1
Lowspeedcatchase,1
Abby Jenson,0
Evonsdesigns,1
Trinitty,1
Eho2000,1
Azhure9,1
TheCSRYankee,1
Alan saberi,1
Moslaterfan103,1
ACGCA,1
GarethGriffiths79,1
UpikeJosh,1
84singh84,0
Char Dham Yatra Uttarakhand,1
Troutbum898,0
Lindenhurst Liberty,0
Antiblonde31,0
T.Miji,1
Ridesthewind,1
Clevelanskia,0
Ueuaaswingswang,1
08af9a09,1
CaptainStarwind,0
Hpboss,0
Mohamedelboraei,1
CmgoldenII,1
Raaja.ar,1
Sivakumar subramanianpillai,1
NickiTashafay,1
Mrdoddsi,1
Gabobaby,0
Lejdi Prifti,1
Sajid4Dev,0
Eslam mohamed zaki sarhan,0
Harifca1,1
Cooletcy,1
Heyujie66,1
KeithTwnc,1
Steltenpower,1
Mwebb8500,0
Toksoz,0
CHeyekneez,0
Allsportdb,0
Peter Reavill,1
KylieBrooks,1
Hmle21,1
TheGpop,1
Anno 90701,0
Mohdsalman98.air,0
Graphicsbuddy,1
Aqbrown267,1
SnazzyDougie,1
K1shahbazi,0
Clara432,1
Samm999,0
Marcvarnet,1
Physics momenta,1
Tengc,1
Vanbed76,1
Humblegeoff,0
Qxukhgiels Alt,1
CCT110SANCH,1
THEWIKIMACHINE,0
Richa-au,0
Ernie Dimeo,1
In Correct,0
AustinGibbs6,0
ThatTVDude,0
Jopevidal,0
Psourabh,1
FieldsTom,0
Skatedad,0
Mikegeek57,0
Sarita naipaul,1
Wangdue,0
Catsos Person,1
Mandyjanek71,1
ACHAPR,1
Livluvlaf12000,1
1401iris,1
SequoyahBC,1
FubsyGamer,1
Priscillasuen,1
Alintune,0
Fahadimranullah,1
EricGorka,0
ProfessorChoudhary,0
RabeaMalah,1
ThomoJames97,0
BaltimoreRavens1996,0
The Oliy,0
Agnisdegterevs,1
UneMusqueDeBiscaye,1
Dewittonetwothree,1
LegoKeoni,1
MagnusWestin,1
Jerrel Catlett,1
Mindalynmiray,1
Myconix,0
Killjoy14,1
Littlegoldenstar,0
DaveZ122,1
Thesameforever,1
Whiskerzman,0
Collin123488,1
AcidSnow,0
Boyz Boyz FC,1
Tallinn TV Tower,1
Heapool,1
Wikifind123,1
BromoSapien,1
Dommrivera,1
Amreen1111 x,1
Coolknifesheaths,1
Finegas,1
Pangchester,0
Pet Octopus,0
Sagar singh joshi,1
Beastronaut,1
Fish1217,0
Procyclone,1
Ja5r11a,1
Okunde,0
Mojukhera,1
Aabhishekbr,1
Arielbrionesdizon,1
Unmismoobjetivo,1
Mlmcla,0
CCH1234,0
Dunnegonetopikevile,1
Creeperman69,1
Furqan qadeer,1
JamesBrooksUPIKE,1
Csegu,0
Tshomaster,1
Rjdodger,0
Catlouvre,1
Googlewell,1
Goholmes,1
EMedia1,0
Faisaladnan01,1
JinsuRyu,1
Monsi dhanraj,0
Softtanndserene,1
Sudenkorento,0
Test47821741928,0
JayJayJustice,0
Gemazzz,1
UpikeKaren,1
BeautifullyGold,1
Thakkartejas,1
Cleehoedl,1
Lrgetrout,1
Nencnews,1
Strokes7won8,0
2013MMG320D,1
Seepferden,1
Vital0,1
CanonicalMomentum,0
Khanhdiendb,0
Manihe,0
Norm Ba,1
VCURams91,1
GeorgeAtie20,0
Avinash10121989,1
Danijelupike,1
Jagannadham Thunuguntla,1
George Piggott,0
Lawman616,0
Nima.badri,1
Schneidex,0
Kavithashini08,1
Rizal nagh IX.2,1
ABC Order,0
Keyronvillanueva,1
Jingxue,1
Loisdem,0
Niraj Bariya,0
Hachiko7,1
Esko Kalviainen,1
Mizofa,1
Information Liberator,0
Vladimir891,0
Emailsson,0
Mr. Rusty Blades,1
Dr.Kimono,1
Emily Grace VL,1
Spark121212,0
Cheesemilkbutta,0
DKPbears22,1
AbstractConcept,1
Lechlak,1
PublicAmpersand,1
JackTheElectionMan,1
Darrshan98,1
MJPTMP,0
FBfilmsdaily,1
Haroonmalik7,1
Retus1,1
Humishama,1
JoJoAg,1
Petrafan327,1
KARGIL.HEIGHTS,0
Miradoreltd,1
Horatio Snickers,1
Pediatrist,1
The creator.the-destroyer,1
Minnie55907,0
Kebalken,1
Yemen Solidarity,1
Sarfaraz mdsa,1
Tfelsky,1
Ashis Kumar Sahoo,0
Famespear,0
KillzoneCH,1
Snehaparallel,1
Johntelephone,0
Funshine97,0
2013MMG320a,1
DeeEmStyles,1
Destine for greatness ent,1
Spratt.anthony79,1
Beniaminus,1
WidigdoDimas,1
Ryan.eldridgesae,0
Charmedh2ogirl,0
Indra.ipd,1
BeesWin,1
Crispulop,0
Faizalvythiri,1
Beerluvr2,1
Sinepamgems,1
Jmgamos,0
ChiNamibia,1
Asianactorsassociation,0
Fatima Zahra H.,1
Nivsinger,1
Testing9999,1
Caseylf,1
Quac,0
Allisonalto,0
Jmbvt,0
Abu Ayyub,1
Povjesnicar,1
Dr Lindsay B Yeates,1
Avijit Some,1
Alizland,0
Emii17,0
Weswag,0
PBovoletis,1
Craftypolly,0
Leweob,0
Tassaron,0
Alclaypo,0
Edito83,1
Jordi ronald,1
Eric Bruno,1
Caillin Austin,1
NiroshMohan,1
Upike5757,0
Onepotatotwopotato,1
Bziolko,0
Profhof,0
Procyon Canis Minor,0
Vande957,0
MartinCaine,0
Tkdegg,0
Charliebroc1,0
SenyoritaMaestra,0
BigCat82,1
HLNVAN,1
Xtrendence,1
Othomas39,1
Practicinfor,1
AaronWriter,0
Lukaserat,1
ML88,1
Hyegyeong Yun,1
Clsmovie,1
Stanleytakaro,1
Suntrustcovers,0
Bishoy Mossad,1
BruinsChara33,0
Chanpri1,1
Fajahadbazen,1
Cibcas,1
Kavdiamanju,0
Sadonis,0
Strange.pushpender7,1
Antiochus the Great,1
BrownBlue9898,1
Wikijunkie,1
CrimsonMoon79,1
Semiotico,0
Onimesh,1
Benj3998,1
Ang san mei,0
Padyx,0
Gyppsi,1
Reirse ku,1
Sardar saifullah khan tunio,1
Craigery96,1
Sudhanshu Nimbalkar,1
Ian Savage,1
Theguythatchangesstuff,0
Apriti,1
Gacorno,1
BuzzJacobs,1
Zandrsn,0
Procre8or,1
Hailey J. Carter,1
AliceBellWiley,1
CuriosityThrilz,0
Kathleenokeefe,0
Maria.orciuoli,0
Longojahado,0
C.martina,1
Germanshephreds,0
Shravandav2000,1
Whatxdidxyouxsay,0
Stopsayingvinyls,1
Natan Oster,1
Neeraj Paul.S,1
Maddenmaniacs,1
Screech1616,0
DietJustice,1
TheReader3000,1
Ltruthi,0
Majijo,0
JusAnna,0
ChrisD11,1
YouAintBeautiful,0
Luisvcorreia,0
CHIBUEZE-AKA,1
AmazingGymnast,0
Coolkidkid,1
Yishunlai,1
Sustainablestudent1,1
V82xmi01z,1
PeterDandy,0
Misspea213,0
Dickhayhurst,0
Prema nanda halder,0
Elizabeth Chantal,1
Derr9467,0
Coltenjohnson,1
Ajkinwales,0
Jbenn018,1
Galangg90k,1
Chams jarraya,1
Confusedhexagon,0
Weiglert,1
MrAwesome888,0
Pidot07,1
Saltandpepperson,1
Pcatanese,1
Aprince22,0
Southparkfan,0
Ama820,0
Luuk.Wee,1
RE17,0
Thasher99,1
Mtwilen,1
Saturntheband,1
Clemburr,1
UEFA Ultimate League,1
Temmeale001,1
Jamil1213,1
ErnieGoesToCollege,0
Aaaroncarley,1
Empress843,1
Emara,1
Weeeeg,0
PreZ Blackmon II,1
Sludgefunk,1
JACUBANHELADO,0
Rabbdabanda,0
InvincibleWiki,1
Vyaspranay010,1
Nightfury555,1
Annacon,1
Ashleyleia,1
Wickinger824,1
Manavatha,0
Icejeans,1
Evatse,1
Baaldy,0
Lonelynubit,0
GangnamStyleFans1,1
Atul Talashikar,0
IBro-j1,1
Ckberzerk,1
Divyanagarwal,1
AndrewJazz123,1
Powell1222,0
Dsf 123,0
Divya rb,1
Acninetyseven,1
Jordan t farris,1
Gnarlodets,0
Nacfan,1
Cesschneider,1
Atamjit Kaur 13,1
Boingboomtschak,0
DanielledeMedeiros,1
Armand rroshi,1
Leaping Dragon,1
MoorTnelis,1
Spideysjoy Inc,1
Hira112394,1
Ktiley14,1
Meir Eisenberg,1
Kunalhariani,0
FeiLover7,0
Tianyi Liu,1
BesottedOrb,1
Bartiki,1
KuttiMama,0
Zanefrederick,1
Tumsaa,1
Chartbot,0
Yasharnice,1
Paina Uttar Pradesh,1
Jane Henries,1
StacyPF,1
Arjuahmad,1
Ivy-Landell,1
Maggieholden,1
FaulkTest,1
Cathy Davis 5IHC,1
Magicmushroomz,0
ChannelleLV,1
Adenton96,0
William Vrbensky,1
Nwalker3112,1
Julia goblue,1
Agent128,1
InItForTheLutz,0
Mutnews,1
Gulhamadfarooqui786,1
Shawn Hairston,1
Rhonie16,1
XCELLEN,1
Venktesh:Shaji,1
Brianzen007,1
MyBlubberFace,1
Stilgar27,0
Baskar87,1
Thecsly,1
Justin Lin-Lee,1
Taka691,1
Bgcblogger,1
Derhinniger,1
Medachod,1
Skully09,1
Edoxicon,1
Biraalo,1
Wackelkopp,0
Makesushi,0
Carneyperson,0
Milkman640,1
Anonymous296,1
Dia NaQ-V,1
Mrmuy,0
Toludpilgrim,1
Reneef57,1
Lk.dlc03,0
Lopoiuop,0
Qheer,1
Thkie,0
Er.magrawal,1
WikiHelper2134,0
ItsWilliamGuy,1
Qwa Sobkowska,1
The beast2468,1
AlexandraMaybach,0
Maaz alam,1
MinkeBoer,1
LETH4LBEAST,1
Kenanwang,0
Mellieko,1
Jule Firework,0
Maizo811,1
Jackellwood,1
LEOSCHUMY,1
WoofWoofWoof5,0
Luispike,1
Vannali village,1
DelhiFoodTour,1
Kiran Miriyala,1
Jakethedad,0
Lrbain,0
AhrenKapurSarma,1
Willowhale,1
Musisiluler1,1
UndoMeister,0
Waymoreaccurate,1
Santloop,1
Musrock1666,1
Crtodd,1
Mr. Praveen Kumar Sharma,1
PreacherJames,0
C5 SMSP,1
Aurigin,1
Upike timothymiller,1
RashidanScholar127,0
Nikitin89,1
Trudlivan,1
Syedaqibalihassan,1
Jasgermonster,0
Vevers,1
Assabko,1
Jimrex1,0
Juliahla,1
Septariate Prium,0
OscarLake,1
ABCWatch,0
JohnnyBravo123,1
Fursband,1
Anupam Singh IITD,1
Drewcrocker,1
Justinthrelkeld,1
Timmothy Blazinhower,0
Diamond oracle,1
145fg,0
Danielooooo,1
Andrey.a.mitin,0
Mahafuzur 13,1
A.S SHED,1
Amanmantri09,1
Sandeepbsevak,0
Cml259,1
ComradeBiologist,1
Joshdaniello,1
Approveds,0
Djboz,1
Xiaohui Jiang,1
Nafpaktitism,1
Surajjana,1
Lebanesetvpresenter,1
Ssenier,1
Dwhsoh,1
Kjeffreytaylor,1
Jemee012,1
Pooja Veerappa,1
Gregnes2000,0
StarStorm482,1
Swagger 623,1
Henry.Adusei,1
Kamalmarcom,1
Mustafahammouda,0
JoesphBarbaro,0
Hannahdonovan1991,0
Leonid.lapidus,1
Sir II. Unknown,0
Pmckenney,1
Saletagran,1
GruntonHGH,0
Mirjam Behne,1
Johnmanzella,1
JoeT,0
Alyssajeeanderson6,0
AnthonyW90,0
Dr.Gulliver,0
Sharsesame,1
Khodabandeh14backupp,1
Arta123,0
Ohorosh,1
Coltonbarty,1
Kkr1122,0
Rabbi66,1
Crowmoire,1
Mpcaylor,0
Dinesh kumbhat,1
Tetradracma,0
