username1,meta1
Anwarhajika82,0
Coignard,1
Srisrisrivishwakarma,1
Ranjanamit86,1
Robert Liversage,1
Bella.show,1
Erika828,1
Kazar Abdullah,1
Classeaflex,1
Tahan123,1
Laerme,1
Ivanajtarski992,1
JohnLambert1950,1
Sanjeet138,0
SilverwingWolf,1
Yoshio Harada,1
MAG HANNAN,1
Gajditom,0
TalladegaTom,1
OzLind,0
Hnrman13,1
Elicemark,0
Lika Domra,1
Andreavictoria91,0
Jesterjayman,1
JSLSomaliland3,0
Tinplated cardboard,0
Alexvonroon,1
Bellaseiko,1
NBADavi17,0
Ravan,1
Miss jetwing,0
FabulousElva,0
Turdas,0
Ap34910,1
Zuizui 123,1
Toonfilm,1
IPLRecordsUpdateBot,1
FChyzak,1
Tce070,1
Hardikvaria,1
Jcmeberhard,1
TriggTaylor,0
Geneticconstitutional,1
Humongous125,0
Mardochee1,0
ZVF156,1
Keeptyping,0
Jcarr16,0
BGatLSE,0
Cheeneee,0
Barbie879,0
Ternianyn,0
Ircyborg,1
Judson.weaver,0
ErnstBioko,0
UKAmerican,0
EricSkaggs,1
Gomhtog,1
Khifler,1
Harrelchris,1
Narender Singh Sheoran,1
ReKG,1
D.daniel42,1
Ganziljoseph,1
Benlifez,1
Attorneyrobert,0
Wipur,0
Cacacacan,0
EPMagu,0
Shyane14,1
Ziakhankashmiri786,1
Jimmypagestar,0
Ahson Hassan Khan,1
Not panda bear,0
MatthewHoobin2,1
Byjinglemen,0
143peace,1
Borgew,1
R0stam,1
Murtaza raza,1
Mjwaterloo,0
ClearTeachings,1
Jbuckley1120,1
Cody Iyall,0
52taehwan,1
Battypip,1
Carlo Mecastro,1
Kajsaha,1
I really like Cartoons,0
Pushpendrakhadka,1
Eoinieo80,0
Cedarfalls,1
RaVVi NUFC,1
Marchioness8,1
Henry Watkins,1
SnClee,1
CathrineL,0
TheBillAngus,0
Vibrationexpert,1
Felix Longbon,1
Voxletum,1
The real glf,0
Grizoulas,0
Mike Pritchett,1
HECallaghan,0
Sandra1959,0
Dylan J Gomila,1
CallMeRedhead,1
Mbrz97,0
AbiLtoC,1
Mikemaniquiz,1
Tiffany The Emo Girl,1
Cuteaditya,0
Theangryryno,0
Lsaksit,1
AborigineDT,0
Elainedeakin,0
Simon Le Messurier,0
Kevinjasper3,0
NadirKenpachi,1
Kamama.kanweaey,1
Jwilson1211,1
Jordan951,1
Reinhardt182,1
Editingeddie,1
OCTAGRAM,1
Security333,0
Vivekamrao,1
Gcross311,1
Ratha yavaniya,1
Axmbaxm,1
Ofpersia2,0
AmitWikiCool,0
Grahamepp,0
ParkerdeMarker,1
ColeLoki,1
Ashwin.tiss,1
Sammylusher,1
Hossein Gholizadeh,1
EgyptianEgyptian,1
Dark Death13,1
BreaK82,0
Vereingingen,1
Tejanorules,0
Techie2013,1
Anjamihr,1
Dsavbaa,1
446rtd,1
Correct Stated Facts,0
Oleg3280,1
Waseemkhanbugti,0
Dream Eater,0
Bashkaali,1
VillemoR,0
Drekim,1
Rus793,1
Sunitloves2004,1
Stanley1777,0
Moto2345,1
Dinkar786,1
Gbornstein,0
Atconsul,0
Solomon kebede Endayehu,0
Stillrockwood,0
Neegzistuoja,0
Mchantry16,0
HgandVenus,0
Vedant212,1
Skielheim,1
Kalungi karim marex,1
Rcaspillo,0
Peukaloista,1
Wd001.5,0
Frederick Kibbedi,1
NFZRS,1
Goneforsoldiers,1
Pechar689,1
TheJetter,1
Conspi94,1
Jfblondet,1
Deepankar prakash,1
Angrynerdo,0
786ic0nic,0
Damberlimbu,0
R.Z. Edwards,0
Ali Asghar Soomro,0
Michaelfaraday1791,1
Answerbkd,1
Abhishekwemove,0
UserWaechter,0
Mauricio marin1,0
BSCD128,0
Elliotasakennethprest,1
Gmwikipedier,0
SergeiBlakz,0
Erobg,0
StoneJohn89,1
JSidhuMunda,1
Bobz21,1
Janet Hughes,1
Ipanemaoldgirl,0
Sandesh Yakkha,1
Adamantios 171101,1
Edukai87,1
Ladysmeader,0
SacredLabyrinth,0
LavanRuban1,0
Nirajvadoliya,1
Arbind khan,1
Rony Bhuiyan,0
DasBarnster,0
Shadir sheriffdeen,1
SarB752,0
Null Drei Null,1
Razaviv5,1
Annastacia Telemaque,1
Jjvel,1
Pepo41,1
Oobooglunk,0
LambrosSHTC,1
Nonodhaba,1
RodolphoVanBergentas,1
Destiny Savage,0
Tollsissac,1
Alexandrhnh2,0
Himalayanmagictreks,1
Jesszkey,0
Onegasc,0
Badesalzloesung,1
ThomasWScherzer,0
Jonnyomac,1
Kstolp,0
Faizanhb2,0
Rockman22,0
Houstonbcycle,1
Oprahvote,0
Lemitsos,0
Klidessau,1
Pkg203,0
EliaBerger,0
Uabbas92,0
Lourwbeing17,1
Jazzbohemia,1
Chaudhary Muhammad Mohsin,1
Xchemx,1
Karilash,1
Eurorenovation,1
Libertopia,1
MartialArtsLEO,1
Kapil sharma06,1
Ghost1994,1
VirtualCatNZ,1
Mir amir ahmad noor,1
Nahian will live,1
Robotnikthingy,1
Engelhart.e,1
SwathMafiaDeLong,1
FireFly1777,1
HCTWAlexis,1
Andrewporter85,1
Dklatz,1
Adjaykel,1
Mperry012,1
AllTimeNerd,0
Traveltheglobe,1
Guru Ram Lalji Siyag,1
Keltora,1
Rapper maddy87,1
Acheru,0
Eldridgium,0
WilliamsStreet,0
Culmi01,1
Test12332122,1
Lucyfiddle,1
Mr.sp3kt,1
Kdm852,0
Hawkar Jaff,1
Younis7435,1
KXF,0
Zombibrat,1
Dave Kennard,0
Mlaw95,1
Taoism74,0
Wikifyer404,0
Denny Mawalla,1
Pat8116,1
Djordjvl,1
Eleanor of Castile,1
Ravitondak,0
Jossi2,0
Seals1534,1
LaguerreLegendre,0
Marc-russo,0
ChristinaNoel,1
Axiss Dental,1
Dinosh112001,1
Jutty10,0
I Spy COI,1
LadyOfDoom,1
Wahwahmaribau,0
Pixibaby,0
Tal.edit,0
Samantha Ramrajj,1
Hooks4Hands,1
Sully1111,1
Mandruss,0
Darwinshameran,1
Amit Lohan,0
Z.myers1216,1
LauraMogil,1
AnemoneKiwi,0
Nalini.kala,1
Jwb141,1
Aaqib Waramchoi,1
Borkieloe,1
Bhaskar Roy Palimpsest,1
Theatric!eccentric,1
JohnnyR997,1
Prubbens,0
REALMTK,0
Hola from mola,0
Shaikhazhars,1
Santeri Sulkunen,1
Rstrong1234,0
Prof. Tejpal Singh,0
Thesciencelover,1
Durianlover1,0
Jekuhn1,1
Skylar Dash,1
Anna-Rose-21,1
8inf,1
Bh4524,1
Arunjagota,1
Mubarakomer,1
ILOVETOLEARN2,1
Panesardancer,0
Lesadmick,1
Drrafaelpadro,1
HazamaOuroborous,0
Soothsayer4,0
Mafia euro,1
Moretti.valter9,1
EstebanMartin,0
Sotoodehy,1
Nsaqib188,0
DRM3784,1
Jeffmeares,1
Ebolom,1
Citrusbowler,1
GizmoSapien,0
Pie trash,0
AAZIO,0
Micjoh37,1
Sithlordmadigan,0
Flaming Raccoons,1
CaffeinAddict,1
Kevinolson1,1
TomBossMan,0
Javedresearch,1
Agol7897,1
Incognito668,1
Tyler.hux,1
Information51,1
JamesRussels,1
John Mortimore,0
JoshuaMullins,0
Wsrazia,1
Bar019,0
TyroneMcBasketball,1
Marissa-mae anglo,1
Perkan19,1
Argmmhmd,1
Andrewballwamk,0
Seppi333,0
Hyrum Graff,1
Ahenryatmarkitects,1
Seu Eliseu,0
Srinu523,0
Harshit Koshta,1
Pradeepn3,1
FirstOfficerSpock,0
Kcdacaynos,1
Rjp1981,1
Fabrice.Neyret,0
Ajdewalt,0
Big2me1,0
SPSutherland,0
JohnBrinegar,1
Amir.Temur,0
Xubijunkelly,1
Renanmcardoso,0
SThomas2712,1
Joker407,1
Boyt,1
Lesser Cartographies,0
Ohhhellorodneyglennview,1
Miniek8953,1
Raveendrasr,1
Miamisforza,1
BingNorton,0
Pedro2423,0
Dieguisss,1
Iumw,1
Mooeypoo,1
Im too hot 1234,1
Lilo Rage,1
Zombie eater111,0
Claude J,1
Nail aayan,1
KyleIrish,1
WikiAutoCorrect,0
ObjectiveConsciousness,1
Piratically Obfuscated,0
Taricha.g,0
LOLOLOLCraft,1
WjI-kop,1
Tareq anwar,1
Salehbinali,1
15kenb,1
UltraSnowstorm,1
Externale,1
Meghan Allbright,1
Nanashi II,1
LandBT15,1
Stirling7,0
Prince of Peas,0
Maureendepreezedent,0
Bionisam,0
Kathedra87,0
Kidequipt,1
Matt burton11,1
Cordeliathepurplepeopleater,0
Roeeba97,1
TheNuggetLord,0
Bravo315,0
LukusAreulius,0
Cfullam,1
DrCaffeine5000,1
Chrisgroff,1
Skiracheng,1
Darm00r,1
Saxophire,0
HMSDK,0
PoundLDN,1
Cheryl.hacking,1
Astigitana,0
SaltLakeGuy,1
Anirban678,1
Monicasher,1
Hamdumoha,1
HARISH DHAMODHARAN,1
Donogo,1
Moneyballs9,1
Mary Dunlap,1
Georgina Venning,1
Finnusertop,1
Kothinti,1
RandomGawd,0
Dannykwells,1
Edokter2,1
EM Che,1
Franz Halac,1
Pathakm95,1
RudiSteenkenbotts,1
Alltimesquidgy,0
Redphex,1
Cormac oc,1
MarGanxona,1
Atheatre,1
Bansalrohit90,1
Maragon220,0
Jb33892,1
Sojystephen,1
Afzalpansuvi,1
Thetentigers,1
Gaurav Sakhare,1
Licwang,1
Farabeed,1
Luzonaga,1
Presi1980,0
Sheikhzahed91,1
PatsySchmatsy,0
Ocelotl7,0
Spedian,0
812bojotoast,1
PostModernIrony,1
Emil Sayahi,1
Chrishussey,1
SKMyron,0
Indrakorg,1
Tufailmech,1
Rooster Coburn,1
1Serbianeagle1,0
Fattiness,1
Judi.zienchuk,1
Tammy pruit,1
Stee 16,1
CynicalCinephile,1
Volcarupt,1
Zanski,1
Pawan Muggowal,0
Mattpbarry,0
Thornton1213,1
JimmyHallett,0
Danny Willy,1
Jeffblackard,1
OracleOfReason,1
Pewthle,1
Kennethaw88,0
Bosslatonboss,0
Sumit710,0
Margherossa,1
Adamnemecek,0
Scriptkitties,0
HimelilTeapot,1
Alexandria Mae Grant,1
Dkmiller271,0
Tracouti,0
Sankishw001,1
Cuban carl,1
Junkstarbuilds,1
Cpt.Butter,1
Iloveeatapple,0
Ramesh7349,0
TENC1944,0
Bullblade,0
Tealysaur,1
Caaltu,1
Fresenius,0
JimPlatt19,1
Samourc,0
Joshuay04,0
Mangaleswaranr,0
BlogBartaUmananda,1
Cin88al,0
Calaghan.maina,1
Mshirk,0
Cheekyyau,1
Foura,0
Stephanie Del Villar,1
Sukie1979,1
Praveen335,1
Richardsammut1981,1
Anjnaaz,1
Briemoved,0
MCW1976,1
Ahoyy Katee,1
Darlington Chokri,1
T.R.A.V. Yah Majesty,1
Correlated,1
Excellerate,0
Kehlilas,1
Xobaer.hasan,1
Mailgaurav89,1
Celilo.nordal,1
Gabriel Southern,1
Bnajafov,1
Fb3779,0
Fashionator,0
Sebner1121,0
Delfi1103,1
Dchorton,1
BBio-Wiki,1
JoelCollins15,1
StephenR 2000,1
IMIMEDIA,1
BenevolentUncle,0
T1259,1
Wieso,1
Christophmjones,1
Sport Jones,1
Setgamer,0
Ephraimwaite,1
Poochionline,1
Briandowell,0
N.J.S.Gahlot,1
Eric.yarham,0
NZ Rail 150,0
Mulletman13579,1
GramaLorrie30,1
Amotta1984,0
Gopes1988,0
Anwarak85,0
AustinBuchanan,1
Lokipooter,1
Meghann60,1
Pablogarciadaz,0
Kpa1563,1
Kiwimystic,1
Satyajit sinha choudhury,1
Markunit23,0
Liliandecassai,0
Jamesengel,1
Alphaslucasmajesticness,0
Rtrek,0
Poti Berik,0
RVesey,1
Abdallaza Abbas,1
Graphic Design Stuff,0
LtSparrow,1
Rianvarghese,1
5truenos,0
NT44EX,0
AbhikSK,0
Riscola54,0
CellsDeDells,0
Heeren10,0
Alessandroferri,0
Apunwasi,1
Klint istvud.Srb,1
Align12Times,1
Pakit.mar,1
Cemaltibas,1
Rolfkb30,1
Smallprint84,0
Davidcarmack,1
Vltamara,0
Evensteven,1
MadGeniusBumi,1
Prof Vicki,1
Ashemwick,0
Fluffyfloss1,0
Oscardeklan,0
Citroen CX,1
BraveMongoose,0
Egnalyhtac,1
Omareag,1
BeastJ18,1
Hansenmb,0
Tehben1,0
Drdbijukumar,0
Mbauk,1
Talal Hassan,1
Bracketdashbracket,1
Tbirduk,1
Updatesoup,0
NixxLotus,0
Rastus Vernon,0
Tanya ZAV.,1
Playingwithmusic,0
Batmanartstudio,1
Readanything1729,0
Swindle123,0
Kiiya JK,1
Robina36,0
Nawabmalhi,0
Pipsqueak13,1
JenniferBerg,1
Arty of PE,1
Andretf,1
