username1,meta1
Liam700,0
12stroudh,0
Rcrumpf,1
Glenmeister,0
TheV360,1
Porkadon,1
Ianbower1956,1
DefinitionWizard,1
Daayvid,0
Original Authority,1
Dompan175,0
CraigTumblison,0
User226,1
8Dodo8,0
Camnewton2,1
Mastermorfeu001,1
Hopper262,0
Mok000,0
Tuko Proby,1
VoraMan,1
Asadu702,0
Benjamin with you,1
Izati09,1
Mastermind247,1
Sujaraghavan,1
KylaDee,1
Concentricsteve,1
Noegarcia951,0
BoMica4,1
Bingston,1
JETmanBanshee,1
Louie fareed,1
Jerry See Jie Siang,1
Portsmanu,0
Fail.Safe15,1
Russ Chlebenski,1
Citobun,0
Be145697su,1
Zeranel,1
Aldrayal,1
Wpnarendrajha,1
Todnehfl,0
Fanpage2012,1
Amos Hausman-Rogers,1
Sadiqkhan79,0
Cleverfield,0
Kate james,0
Gladysq09,0
Referee Morgan Dollar,1
Calcutecs,0
Mangostaniko,1
ZakMichael,0
Andrew.J.Montomery,0
Feagins Bernadine,1
WisconsinBoyClevelandRocks228844,1
AnonymousRPZ59,1
Areading13,1
Muhammad Mubashir Khan,1
MrBen104,1
LordShubham,1
Uryadav,0
Dhe33,0
Johop,0
Mihrije Braha,1
Jessebear75,1
John979797,0
K18s,1
Theowenyin,0
Fralma Wood,1
Spartan yu,1
Datta016,1
D Eaketts,0
Sportsupdates9,0
Bakerlander,1
Kotrynastrelciunaite,1
Babybop1111,0
Raminasri,1
Nagscannas,0
Abhishekb1512,1
Chengsila,0
Savitha chandrasekaran,1
Australiantiger,0
Buddhadev Samanta,1
Lucysomething,0
WikingRodionov,0
Glennmelvyn,1
Spiderdragon,1
Karthus25,0
WoodlandMule,1
Goodiesohhi,0
Swetha Kannan,1
Starry98529,0
Isadmep,0
HjalteRMC,0
Recent info,1
WillowTW,1
UFOLegend,0
Anterelic,0
Olivier Paul Ngue 11,1
000Mossad,0
Kunalmalla,1
Uma hyane,1
Peacock560,1
Heiki e,0
Nmarinaccio,1
Mwright67,1
Tatyana17,0
Ballafarabey,0
Webgagan,1
John.james250,0
KMAnomalocaris,0
John thomson 9112,1
Jan von Erpecom Photo,1
Bydbuk,1
Wd. Recycler,1
Erika Chachan,1
Liviona Tyler,0
Gabriellavanrij,1
Zarabee7,1
Synabee1,1
Njmcdaniel,1
Danica monk,0
Ffruitshop,0
Alexkctam,1
Jazer0603,1
Poker weirdo,1
JohnBuddle170,1
Ssk1777,0
Jitenphy,1
Wolframiac,0
Neverwork,0
Beyazmavi,1
CycloneIsaac,1
Bammesk,0
Quinnly121,0
Abdikani Abdiaziz Mohamud,1
Mwaddingham,0
SecondElection,1
AdRoKe,1
DevinNeilOatway,1
Simius narrans,1
HamzaKhair,1
Bin2232578,0
Prateekmalviya20,0
AIKhan21,1
Tecty,0
Presste,0
0alx0,0
Terribledishwasher,0
WC-Eend,0
TheoryofSexuality,0
Verdia25,0
Lemxct,1
Shelbywiki,0
Frank Layden,1
Bandors,0
MyNameIsEarl6996,0
Anilsudiya,1
IKnowMyFacts302,0
Worldwar2mastergunexpirt22,1
Usona tyrobrusk,0
Azultheblue,1
Diegoetjean,0
Huersifts,0
Jumarou13,0
Ana patricia pinnel,1
Mainashfaq,1
Inanygivenhole,0
Vedarough,1
Abhieshekumar,1
Israel Hartman,0
Jackgba,1
Leswills800,0
Elijahjamesmosley,1
SiriusKarma,1
Chapman Ducote,1
Uakiran,1
Richboy999,0
Alexmcinnes97,1
AmberHockeyStarfruit,1
Admiral Ham,1
Chen10k2,0
Ja5by101,0
TheNBT,1
Kiran adangale,0
Kabir rahman,1
Dlopez19,1
Catzrepic,1
Jamiek22,1
Anup Kumar Maurya,0
MonachusHUN,1
Goalie4life30,1
Leo Breman,0
Dr.Ranjit Kumar,1
Thecoolgales,1
Harman28,0
Opokumorgan,1
Rumikhawar,0
NottNott,0
Joel Kwesi Sam,0
Shbdoc,0
Kashishpark2011,1
Whitesideschloe,0
Andrewcha12,0
The One True Dave,1
Ram0108,1
Ufo Snake,1
Lucy Kagama,1
Blitzkrieg99,1
Rstorey53,1
Kattamart,0
Tannella Shallen,1
Silentmoney,1
Tendency Zappy,1
BrienWest,1
Mydogeatsbetter,0
Sophie clayton1,1
Sherinbabu73,1
Ponyriev,0
Oliszydlowski,0
Qxv,0
Theoslord,1
Merenvin,0
Attypatty,0
Happyboy23,0
Aiby joby,1
Riku Mog,0
Kkppll10,1
Benjamin34233,1
Karlcamenzuli05,0
MichaelJordaine,1
Osaroigwe1,1
Anandnsharma001,1
Coreyshaffer,0
BuddhaDave108,0
RalphSmethurst,0
FWR-2013,1
Moris560,1
Suse999,1
Orimboalfred,0
Ashtangagirl,1
Hardaknut,0
Drjulianhavell,1
Iamsrkfan,1
Sumeetmalhotra,0
Shaw49,0
Keithraymondgriffiths,1
Sternwiki,0
Gingerboy008,1
Vituwireless,0
Shashank Jayaram,0
Nitty Buzz,1
Olivier Paul Ngue Mayo,1
Ymd2004,0
Kissfan2000,0
Brian lanids,1
Khondokar kalachand,1
HKNAGPAL7,0
Inputbash,1
Mohaunix,0
Galaboy10,0
YB199X,0
LauraALo,1
BrianWStewart,0
Wikisoul2201,1
Sue-ann oswald,1
Charlotte Tame,1
Przemek Maksim,1
Cheshellen,0
3AlarmLampscooter,0
Khorto3,1
MinklesJ,1
Ddmisra,1
Elseanyo,0
Alwazhappy,1
Ftlz,1
Anandhuvijay5,1
Stephen William Wynn,1
Ragerdl,0
Chris Fxo,0
Captain1506,0
Johnford17,1
Jreynolds77,0
JFK Lincoln,1
Thebabiifresh,0
Ramos55,1
Akhilesh.jbp,1
FEVK,1
Gweebz,0
InsuranceGirl,1
TheCliquer,1
Elmedervarok,1
Gconrade,0
BlitzPhoenix98,0
Blackhole78,1
Jay2345,1
Kenzie87,1
Isnotsimon,0
Rajan8128261621,1
Ernstpollak,0
Shri nityananda,1
Sobiepan,1
Tbehruz,1
DJT 9889,0
Farhaan96,1
Rashmiaggarwal,1
Hopper19,0
Shankarlaljat,1
Milkandfurry,1
Majorsuen,0
BALWINDER DHALIWAL,1
Muhaimin Azfar,1
Rahul Kapuria,1
Tobenna Iwuagwu,1
Heyjoesoap,0
Rj7995,1
Elaine Vigne,1
Inder mohan nagi,0
Ive got no life at all,1
Spaceideas,1
Catharine14,0
Joshuajklol,1
Rivasiker,1
Respite From Revision,1
Chaitanyas3033,1
Hcall77,1
David Blanchard,1
Duggyswift,0
Scienceartfanatic,1
Pjroay,0
Jberghout,0
Kalnroze,0
Dasbapi,1
LukeDucote,0
Sathescha,0
Eladkr85,1
Oliverh2000,1
Enniscath,0
Petebachant,1
Pwasim786,0
Thedit0r1001,0
Projekt ANA,0
KromeDrone,1
Emilina27,0
RedAlertMoorestown,0
Mugheesahmed55,1
DKGoodwin,1
Marcusatius,0
Masdeciudad,1
Anonymous892,1
Etholus,1
JAYAKANTHAN14,1
Antonio felipe44,1
Audrone.pakalnyte,1
Lancedonofrio,0
Sgatti27,0
RajeswariLakshman,1
Mggpublishing,1
Paul.pawl.pool,1
Melissa Honeydew,1
Sam Sailor,0
Toldos Almeida,1
FrancisWang,0
Chandrashekharsinha,1
Pantojaart,1
Emwbeta,1
Pakistanos,1
TomaHarutyunyan,1
Farukh Anwar Ali,1
Alishaikh9,0
Whereisthebeef,1
Patgooderham,0
Bali-hunter,0
TheTrolleyPole,0
Apurveanand,1
Tirzafrederica,1
David Boering,1
Mysegments,0
Throwinglanterns,0
Golden Groover,0
Syed Naveed Mostaque Hritom,1
Gingernut18,0
Alireza Pakzamir,1
Krishnankarthikeyan,1
Lee Sullivan Berry,1
Jarleshaas,0
Dr. Kadzi,0
DirtyLittleMonster,1
Mohammadasifkhan25,1
Leo.rajapakse,1
Maestro melchor william amosco,1
Abccity,1
Desost,0
Das Manoj,1
Vendach,1
ChEEzFrEEk98,0
VladumtiqueENWIKI,1
Mgibson778135,1
Comradedolike,0
Weaselmonathonacan,1
Dosul23,1
Stephane pimple,1
Tiago de Jesus Neves,1
Olympic1012,0
The Divine Mercy Researcher,1
Felix ceunen,1
Naidupalem,1
OmicronEnoch,1
OfficialWilliamWei,0
BadPharma,0
Mwangag,0
Levelbard,0
Dncnmckn,1
Bhattirajput,1
Straightrite,0
Eima.Tala,1
Krzysztof hun,0
Fred168,1
Nerdhound,0
Graham Serjeant,1
Asif khafi,1
Maximilian99,0
Samicitoo,0
Ibrahim Husain Meraj,0
Eric William Cochran,1
Shruthi186,1
Prince Sola Aiyeku,1
Bjmendelson,1
Skylercloud,1
Freehistorian,0
Flukeman,1
Ffactchecker,0
Saidbouzakraoui,1
MattytheMaster,1
Raven Ind,0
Thesentenceformulator,0
Moniladhikari,1
MisterHungry,0
Shivam Agrawal 555,1
Julianhanze,0
Erlendbakke1,1
LoyalKnight,1
Irfan Ayon,1
Bialosz,0
Pengiran bini,0
Tasmn,0
Tim1074,1
ABlogAbroad,0
Abbey Mormon,0
Phil Markey,0
Eriochrome,1
ZakBigglesorf,0
Aripalam,1
Balls.limited,0
Jrfarling,0
Cafemrf,1
Nsia webmaster,1
Tsa236,1
EGaming Monster Boy,1
Numbermaniac alt,1
Avishaby,1
TheGreenJohn,1
Rhyder Hawkman,0
L A Turkey,1
Gils34,0
DouglasTimber,1
Godandhumanity,1
Jamiebird000111,0
Chinmayyagnik,0
Dushyantya,1
Legiallity,0
Fabulouspeasant,1
Catgirl267,0
Sarasaranya,1
Neisan Huang,0
Cinzia Carbone,1
Steve93741,0
Amin Azzam,1
MissTeek,1
Accarr,0
Drbrazil,1
Bathwater425,1
Shahnawaz Khan462,0
Minoo,1
J7G,1
Perilydona,1
Slyons123,1
Sternjon,0
Scotthyndman94,1
Dysthanatos,0
Lilbobbyvee,0
Claudiostudious,1
Tmbs,0
Ct432,1
Littleskye27,0
Thulinhcford,0
Josephine James,1
Swirlyloop,0
Berishafjolla,1
GorverBaltimoreian,0
Greyinghound,0
Nutan korde,0
Daozhong work,1
Liamtheliam,0
Andrew5oh5,1
Renard du Dessert,1
Benis96,0
Zlswbzc,1
Kittu25,1
Gamelyn Chase,0
Asylumfinder,1
Pengolodhlerner,0
Tangopapa79,0
Ray Spiller,1
Mariumawesome,0
Longsing Teron,0
Susumo Azano,1
Abhilash Mullassery,1
Imdatsolak,1
Cesarcalderon666,0
Verrdeno,0
Hurricanehink mobile,1
Contrify,0
CodeNameBOSS,0
Zack Zatochi,1
Ashishsukhija,0
Gattanero,1
1jamespomeroy,0
Stan12398,0
J notabene,0
Balmorhea,0
AndyPropst,0
Chillichampion314,1
