username1,meta1
Mainfoot,0
Lambuchak,0
Polkmalik,1
MariaDeniseWalker,1
CupCakeMadness,1
Haeisen,1
Jrmcnall,1
Amylynn0815,1
LaurentianShield,1
Somenathsen,1
Sorianopaolo,0
Maximus155,1
TR Amnesia,1
Tyece Monique Arthur,1
MMBiology,1
Jai98,0
Chorndavid,1
Deonyi,1
Lalji nit,1
Purnendu Karmakar,1
Bradbmusic,1
Yaseen.ghori,0
Sounak181291,1
Markusdg,0
Karolle,0
Leslie Joy Nagagor,0
Dioptase,1
AussieResearcher,1
Pattycarabelli,0
Sivakumar.muragalla,1
Drewbeedooo,1
Dave DeWitt,1
Brian Probert,1
Elejosa,1
Gosilove,1
Ronald dickerson,0
RuthLivingstone,1
Kellyholder1,1
AGHELIUS,0
Irajeevwiki,1
Spuente0103,1
Eng395jy,1
Katdrei,1
Alexdemare91,0
SportsTheory,1
Arsenol5,0
Snomasnayr,0
Guavo,1
Echinacin35,0
LordOfTheCardies,1
Jmari0818,1
Silambarasan civil engineer,1
Shahid1213,1
Tamakoma,1
Amosjfrancis,1
Knowanceforall,1
Rewarded Wolf,0
Rarus,1
Advocata,0
FireTheIncumbents,0
Johnathon124,0
InfinityBandit,0
Zubair Torwali,0
Jenks27,1
Brianjoseff,0
Ranjit Sran,0
Jkion44,1
Sweetgirl12345,1
Awesome69fu,1
Brooklynelyse,1
Danirlopez,1
Ashamedant,1
Chriyu,1
Chelsey.kjelland.2,1
Patriciaskinner,1
Rishikesh ayre,1
Nitrobullet,1
Yhlim,1
Syampulipaka,0
Panto on Ice,1
Robwiki14,1
Maria Izabel,1
RobertKintigh,1
Redcpb,0
HonorTheIsland,0
Samaale1,1
Alphabetfood,1
Dragan.Lund,1
Boring Spassky,1
Rosiesievers20,1
Nathanjones345,0
WeberOwl,1
Arune1385,1
SeaBigPop,0
Impulsleistung,1
Vanished User 2,0
TheMadBulldog,0
Reverend Eccles,0
Khh1234,0
Cleeho,1
Alejandro Dorta Mesa,1
BragaMan,1
Prof John Chibaya Mbuya,1
Stiffeh,0
TheBill970,1
Cook34,1
Heatlord,0
Havensfire,1
Acr015,0
Swaterhouse,0
LAYANAYAL,1
Ezedav,1
Tap tamizh,1
Diduful,1
MissRivers,0
Sohelbd78,1
KasperNielsen88,1
Polarlemniscate,1
Austindavidriley,1
DatKeldeoPony,0
Meowlivermix21,0
Steve jekel,1
RM395,1
Aaronp7890123,1
DarkWinxGirl,0
Zjryg,1
Awb48,1
Me.riteshjani,1
Melaniejching,1
RLG429,0
Low Pass Shalter,1
Shaun considine,0
Mdprinters,1
Teeveefreak8802,1
Yabopomonofonomopo bay,1
DevinGardella,1
Ailesdepapillon,1
Rebstei,1
NataschaBolden,1
Windywalk,0
Memes of the dead,1
SHOTHA,0
Shyamlraj,1
Justice1986,1
YaqiYang,1
James Little42,1
Amsterdad,0
Jangbahadur Shingari,1
Atcwikieditor,1
Pmostrow,1
SKTIsHood,0
KinRagamine,0
Themaskedgentleman,0
Symonhh,1
Travis Freetly,1
Hartadam,1
Chuckergrande,1
ItsAudioworm,1
LachrisLife,1
Miss Princess USA,1
Tallfromstpaul,0
Tayyabmanzoor,0
Manuelmorales1997,0
Circleofclouds,0
Wesleyb ipensatori,1
Nhollywoodmusicnews,1
Julianthedictionary,1
Akhilesh.pal4,1
Cdtennis15,1
AMAYSS,1
Smhenry87,1
Levdp2,1
Vikash2088,1
Aesthethe,0
ASway24,1
Brad2Earth,1
Dashaun15,0
Oscarthewise,0
AminMDMA,1
Bphussar,0
Mbroskamp,1
Konrad.zaniewicz,1
Fisherdickens,0
Titilebateau,1
Mgantony,1
Sabadiasoud,1
SculptorUK,1
Plcoopr,1
Zotezangu,0
Sublexis,0
OlafBerserker,0
Stratosmonger,0
Canbaz41,0
Mdseriis,1
Aabara oms,0
Gopal13,0
Casey E Kelly,1
Obloid cow,1
Iconografa,0
Torramine,1
SalgadoNYC,1
Sorbeadindia,1
Varavanan,1
Jnvlieland,0
Commonwealth3,0
Michaelterrigno,1
18mherzog,0
Hoboforever,0
JETPACK JOYRUIDE,0
Rockasband,1
ChrisD3000,1
Tiberius P Cowberry,1
Mastanton,1
Obamanator1793,0
Shep36,0
Iamiwq,1
Nashjeff,1
Filipospao13,1
Monelson,1
Ardeke,1
Cdrellishak,1
Nilbog Vegtable Man,0
Sencina,1
Ballack mitch mugabo,1
Haritosh,1
Aheberling,1
Dina del Valle,0
Azackta1,1
Celine Hajjar,1
Jonggeol,1
Par2121,1
20Horoz20,0
Binhtruong,1
Gfolan,1
Sandy88950,1
DanielQueiros,1
Mutak94,0
PaintItPlaid,1
Ronmader,0
David portelli,1
Baldev Chaudhary,1
WikiBrainHead,0
GENIUSBLAZER,0
Remo.g.ashish,1
Jack Odanaka,1
Mr. D - Doddy Hernanto,1
Rianca Lopez,1
Lukesimo,1
Nitsmorbi,1
SMK2013,1
Laurenzia,0
Jatinartist,1
Michel talledo,1
AmandaSilver15,1
Zanpan,0
TyroneStephens,1
Driftmaster130,1
Rajkumar jadhav,1
Mr. Awesome Falcon,1
Thornsie,0
Sagunshakya,1
Clube Caramello,1
Evelyna Emichedo,1
Hassanshiekh7,1
Miranda Anderson,1
Damikovich,1
PunkRockHappy,1
Narendrakumarsaini202,0
DrLinguini,1
Acroyogi,1
Yloop,0
Okoche,0
Jeremypotts1515,1
Marissaweinkauf,1
Miningpyropony,0
Javaman1145,0
Slabada,0
Cheals12,1
Banchasana,0
Balasekar.v,1
Semudobia,1
CassieAgirl,1
Theprophet11499,1
Cavongrant,1
Canucktunes,0
Denismanasievvukotic,0
Inkarnasjon,1
Jillianlj87,0
Rain nery,1
Tsbarber,1
Hydra of Arcadia,0
Nancyb672,1
Cleann,1
J. J. the User,1
Fevicolse,0
Aadeshtaleda,1
Santhu movies,1
Hanne GAS,0
Chintan Mehta.CM,1
Sumandey007,1
Notes from the underground,1
JZBolton,1
Lyndawood1958,0
Pandsungua,1
Joleneh340,1
Littlebi42,0
NSDhaliwal,1
Trey7,0
Scotty177,1
Aryanoryan22,0
Rafefan,0
Jasualcomni,0
Fillio.gurgon,0
MrWeems,0
Space alligator,0
DanielleForrester1991,1
FreeDumBringah420Blaze,0
Kiciatycia,1
Lac237,1
Ballyduffer,1
Sanjibchakroborty,1
Hidayatshikari,1
Woda Bladesworn,1
Rkkhare,1
Bamisebi Richard,1
Vanished user lalsdi45ijnefi4,0
Terry Cagney,1
Rosenblumb1,1
Pitchforkd33,0
CloudMX,0
Wintrynight,0
Hamedharry,1
Javed Toosy,0
Onedirectionoh,0
Writ105MHornPlayer,0
Omorjgcc,1
Boomiiez,1
F.Moshammad,1
TheRunningDude,0
Alto Solo,1
Oseini,1
Samuel petan,1
BajorRules,1
Midiera,1
Letsraceturtles,1
Panthrax1963,1
Dr. Sego,1
JDCaveman,0
Geography101,0
PHargrove,1
XxDalekcaanxx,1
Twister416,1
Harris Aggarwal,1
Lee Bunce,0
Bodemanitoba95,0
Alonduro,0
M Narayan - The Artist,1
Claritycr,1
Bclopez09,1
Wiki2013puki,1
Kevin13523,1
Shafiq149,0
Respawnd,1
Unfriend13,1
BobMillerSr,0
Thx1138samos3,1
Maxpearcy,0
Der-wuppertaler,0
James Moulding,1
Jamain Gordon,1
Ayub407,0
