username1,meta1
Osama Naeem,0
Wadewilson1234,0
FuckJana56,0
TeStMaN2565,0
Hancasmar,0
DavidNFarr,0
LARD213123123,0
Coolpal2,0
Kolganhard,0
Coolestguy420,1
Jessica090,1
GreeksareTurkoAlbanians,0
Bigdaddyswaggin,0
Savedship001,1
Jdemarco2912,0
Swish5330,0
JimmyScissorDick,0
Gracielooroo,0
JohnGo333,0
Lukezban,0
Creatch,0
Fresh prince069,0
BlacklistedBlocked,0
Wiki pullers,0
TrillionNumbers,0
Railsmails,1
Mikey6homo,0
AGLMike,0
Sammyel92,0
Adamstony33,1
Ivanhurtado,0
Norwegianunicorn,0
Ericdoule,0
MMGTheFuTure,0
Swisher23,0
TheSalmon97,0
LiarLiarMyPantsMayCatchFire,0
Bernieice11,0
Thewayofthepie,1
Currybeyy123,0
AOMPlaya1,0
Regentprepschool1,0
Scburkejr,0
Cruikshank123,0
Savedship002,0
HARICKisgayhahaha,0
Heskey696969,0
Always noided,1
Ahaxo,0
Landonlopez007,1
YMGuTii,0
3v1l5cr1p7,0
GENOCIDEEE,0
SanDiegoSEO2014,0
Ylij,0
Vinceinthebay,1
Nb10219,0
Fapdaddy101,0
Bankmaster101,1
Dingdony,0
Horsesensation33,0
Afry12,1
Galifreik,1
Monkaniac,0
Dreamlandpk1,0
Bigfoot417DeerHunter,0
Jennarose21221,0
Thinkcentre123,0
Twoworldsonefamily,0
Derpyness09,0
John456456456,0
Supernoided,1
Unknown1190,0
VoltronForceMothgolan,1
Basedcyn,0
Swaggy.dot,0
Funnyman1458,0
Jamesgarver1,0
Attotp,0
Graceaplomb,0
Claire.saphire,0
Austinmtx199,0
JohannesCheddar,0
Malanda jackson,0
Popper251,0
TrollingTheWiki,1
Blutbad,0
Jooo mama,0
MyNameIsColin,0
BesterBetterman,0
Buttface2002,0
Jjherobrineshrine,0
LDM1998,0
Olen450,0
LOKKJDHFHFDNDH ANOYMOIUS,0
Octylacrylamide,1
Birch Trees Everywhere,0
Unicorns4life,0
Blrwtsn,0
Roarscali,0
Garybuseyslover,0
Mickyisacactus,0
Kosaki70,0
SarahBoob,0
MostValidator,0
Juwfarce,0
Helloworld1395,0
Gorkyriled,0
Twerkingrules,0
RagnarokDreamer,1
ShurikenSchool,0
Bigting68,1
HauntedTalesForWickedKids,0
SherlockSelfVallage,0
Xxxmas,0
A-thorsteinson,0
Raghul sriram123,0
Galopez3,0
Zrrstar,0
Dennys Fanatic,1
Tuwah798,0
TheDj7121,0
Damianb123,0
RegalSwagYolo,0
Flamingpileofpoop,0
Dboned0069,0
Dekrainata,0
Timmyandenzoaretrolls,0
Thediarrheahguystikesback,0
Asdfg127,0
Adenthebald,0
Nickwalton 12,0
Danny bianco1,0
Gkrsoft,1
Tittiesnbutts,0
Bananaramabanana,0
The champp7789,0
Spaghetti 1212,1
KodyC,0
Thelearner2.0,0
Ohhsynopsis,0
Hworden632,0
Billnyetheguy,0
Karen Pelico,0
Ur mumcxhbgvhjgvasdjk,0
Zxcvbnmatt,1
Eloc Kcinsrev,0
Ffriasr,0
THEEIGHTRS,0
AlainaVanderVeen,0
Netogangod,0
Ijaidnaisanfdiosn,0
Spaghetti 69,0
Mrspryguyyo,0
Flidbog,0
Kg4wfd,0
Truthisfreedom23,0
다나카상,0
Sir faarts a lot,1
888eddyx,0
Muhamad ittal,1
Iminvinsable22,0
Nick29101,0
Fairy123456789,0
Wiki troller 2222,0
Pkline1,0
Bellebooed,0
ChalkerRudians,0
Superwillbert,1
Zionsdowry,1
Egorser,0
Slimercheese,0
Scientificallyobserve154121263,0
Bossman2525,0
Ndun56,0
Motelroyce,0
-sambora-is-ur-ma-,0
Brodude3,0
Papajohnlol,0
Bumliker,0
Adamhamdouchi parktudor whdb,0
Samadamsrules,0
Thunderman33,0
Versaceversace1,0
Tyronedesmond69,0
Adam Shafiquw,0
Ashafyque,0
Meowstic22,0
Calfmessy,0
Joshuamiles99,1
Tom220299,1
Garfieldmauricebrownjr,0
Adolfisaac12,0
Listentostalin,0
LivingForLacrymosa,0
Sadu777,0
Shaqdunk,0
MistaFluffy,0
Occupationmoviemaker,0
A Rogue Toaster,0
Create Account 10101,1
Dhshighschool,0
Koopatroopa645,0
Ryanspleb,0
Hi123123123123,0
Mattman001,1
Gpw220241,0
Swapnilkale72,1
Blaldafdfs,0
AsasukeP,0
Fuzzypickle14,0
WallHacker97,1
GodlikeAimBot342,1
Shanner123,0
Gladheath,0
THAT GUY FROM THAT THING,0
I flarped,1
Yoloswaghashtagman,0
Swiggityswag123,0
Cowdoesme,0
Gferadfasfsafasfsa,0
서울원아동복,0
Funnyguy1234,0
Bane of kings123456789,0
Aasddff,0
Callum Fawsitt,0
Clyd23,0
Russainbiaed na,0
Shanayany,0
Hungryfirefanatic123,0
Guzinit,0
TrollerNation,0
Papermateeee,0
Lapeople22,0
Luiscolon480,0
SamClaflinsWife,0
Thediarrheaguy,0
Gethroisgay,0
Jkirby754,0
EliseErHer,1
Midgetlovers,0
Mathildesofia1,0
Andrea Larteza,1
XXHYP3RMANIACXx,0
Sunny-boy-smith,1
Eac210,0
Returnofmainmainer13,0
AOHONA,0
Bottom butt,0
Yoloswaghashtag5,0
HAGAYWIERDO,1
Marshavoc,0
Auntdebby,0
Pale Feaunati,0
Username9001,0
Elrancho kid,0
Cossitekid,0
CoffeeBean300,1
Dfdfddfadfddhdhjjhhjshsd,1
Mrpaulson029,0
Daebalyawikipidorov,1
Kylepooface,0
Coolbonz,0
Kingvans,0
Slayer1998,0
Qerwqwr,0
Ching chang chong123,0
Wikibasher609,0
TheRamblingNarcissist,0
Palumboc,0
ODRISC96,0
Useedit,0
Eoinwhittaker,0
Bilbeh,0
GraphicsTablet,1
AppleLover2014,0
C-man0108,0
Megaryanc,0
Hack3rzgethacked,0
Phil924,0
Buggy-Boy,0
Carryalex,0
Casey.obrien21,0
LolhaLOLOL,0
Schwanzus,0
Gloomreads,0
Cooperisacoolguy,0
Thtbritishguy,0
Snooker Lover,0
Epikly ugly,0
Ihatelife4,0
Jamesfileman,0
Quincas2004,0
Yourface1124,0
Josh9876,0
Jondog17,0
MJ28B,0
LetsgetEdgar181,0
Dirtydog2510,0
Sumitsawe,0
EPPET,1
Cheifqweef1,0
RUSPORNIK,0
Albertorina,0
Kkkakdkdks,0
Professormatty,0
Hmd83183,0
YourMotherrrrr,0
NickLaney,0
Patsucksdick,0
Dannyfannytranny,0
Nationalfannz,0
Indianaretard,0
Benjy.coxxy,0
"Mondo Films, Inc.",1
Thepoyboy,1
Orangeyman123,0
L3G3ND1324,0
12345678p,0
다나스,0
Thegreatgatsby1925,0
Sppyc,0
Dap9896,1
Xxposeidon420,0
Canyoureally?,1
Randy2115,0
StinGer59,0
TheNameChangerer,0
Mrsilvalicksdicks,0
The editer1234,0
Dumbfuckanslhoe,0
InclusionDave,0
Thugmuffin55,0
Dp0309,0
BoobBot,0
Danna19,0
Ihatelife3,0
Dacubster517,0
Mohammedtroll,0
Baaedverna,0
Jjjijdfijsdiafjisdjfij,0
11nazimm,0
PoopyfaceTN,1
Googlevomit,0
Ramdomedits,0
Aidslover,0
SexMyAunt123,0
Why hairy,0
HannibalAlps,0
1D5JHQozECqeR7EDeELHMWhBM4kLUom7tp,1
Longhardanddangerous,0
Theyoungbuck,0
Smallmanbigheart7,0
Nestsboys,0
KingRaym,0
로벤타,0
Holladay inn,0
Kozycub,0
MattRise,0
Tyler2222,0
Theyoloer,0
TheSpasticBlender,0
EgyptianHunger,0
Dell12345678987654321,0
Bellagre,0
Katedid,1
21Kentdude24,0
Domtom22,0
Drag Me To Hell,0
Loverofpie2themax,0
Xoonij,0
Cannot be detected,1
Nickiroo8345,0
Undoundid,0
ZzSQUEAzZ,0
Malak1man,0
LARRY MURPHY1,0
IKON Rainbow,0
Subway1234567890,0
Agent Wiper,0
Eirik Kjos,1
Hacker124816,0
Juicytomato6969,1
MonicaDust,1
Jamesbond088,1
AdamleoHandsomeguy,1
Mirardowin,0
John grinham,0
TheKaiser53,0
Assoson,0
6INCHMAN,0
Redblueyellowgreenpurpleorange,0
HenryStills,0
Kkk690,0
Blawmenaw,0
Donkeykong98123,0
Penoisinyourface,0
Sabrina TheAnimatedSeries,0
Iluvbutts,0
I may be lying,0
Flapjackbob10000,0
Ubersmartwatch,0
Aidanlorusso,0
Rowscrime,0
Teddybear975,0
Blakeritt1,0
Niaaaaadadadadwe1,0
Pgailey909,0
Bridude999,0
Tippykqp,0
Oversized Meatball,0
Prof edwards123,0
Milo1234456,0
Plodom,0
Honey Boo Boo AKA Jesus,0
Ndfxz,0
Westlaurensisgay,0
Sandyboyzz,0
IPOOPONYOURFACE,0
BestpersonFTW,0
Jeffbigcock,0
Kjhdsa,0
Joshdhbszbsbsbsbz,0
Ramdomedit,0
Ahmad11694,0
JamarGaskins9,0
JamarGaskins7,0
Dickbutt69,0
Jackbrown101,0
DexMarine,0
DeaththeKidSymmetry42,1
Ablylepus,0
IPlayMRatedGames,0
Pres-ObamaBarrack,0
Banana.dart.board,0
Hairbaofbsiebjjskandi,0
Leithmarshman,0
ThisIsObviouslyNotASpammer,0
Hayleyissupercool,0
No more of the donation banners,0
Megandersen2013,0
Brayden256,0
Big bob todd mod,0
Slip pk,0
Mynigguhmynigguh(;,1
Love69lolol,0
Ianbertz,0
Licitbate,0
12Brady87,0
Hehebillson,0
Anton007x2,0
Joruliowilburg34,1
Discodancer1234,1
Slimshady455,0
Wajahatlog,0
Bumyboy,0
Halo4Beta Reborn,0
Tblumenschein1,1
Superwin9000,0
GODAMNYOU,0
KaptanFlamingo,0
Pplfaces,0
TheRealMM01,0
Rockhead39,0
Trolol1029,0
Flaurada123,0
Hrhhrhhrh,0
Osama1701,0
InsideEmptiness,0
Stannyreed,0
Slaunster22,0
AintitJake,0
Shaima.abdulla123,0
Abdullaz123,0
Ic11lc,0
Cbjkessdfgvxdf,0
Chris123123corner,0
Griffs10,0
Terack,0
I HAVE STEEL BALLS,0
Hackerz1234,0
ChickenKFC123,0
I DISSAPROVE OF VEG,0
Dillenk101,0
Blocked12345678910,0
Patatospud,0
Hchhdfuvf,0
Atmosteron,0
Tails928,1
Piemaster32,0
Harri10,0
Payton123456789,0
Hassendass,0
Halo4Beta,0
Trollarch11,0
Fabio00009,0
EVergreenFurry,0
Dbood,0
Mick Sandova,0
Beardie383,0
AStandsforAwesome,0
Gofuckyourself2200,0
Death Eagle Kid .42,0
Anonymous editor from kentucky,0
Paytonkuhn,0
Foul Badger,0
Shuffy10,0
Kaoerjap123,0
Olympustitans,0
TNIOp,0
Cfagan37,0
Bigniggeditor1000,0
Potteringer,0
Hey yall212,0
The professor of lols,0
Jmoloney1928,0
Dragon7137,0
Jhp1998,0
Anynomus12,0
Percivious,0
Brobrobrobro888,0
Wibun,0
Wooseunghyuk,0
Rileyrajanchloegupta,0
Otter0796,0
Jhp1999,0
Editor Bot Number12441,0
Trollnerd22,0
SoraKensei,0
SuperX329,1
Amara alford,1
Slibbo7,0
CaptainFluffykinz,0
Krisalynnk,0
Ilovecock686867867,0
Thewrongtuber,0
BlakkGuy,0
Wikigrungehow120,0
Dryzgula91,0
Kaylarosered,0
Llama wizard,0
Longliveswift,0
Creeper122,0
Blex3r,0
DHUSHENRAJ,1
Windows7Guy100,0
TheRedJay37,0
Ilovedogs4314529,0
Kagus,0
YOLOskits,0
Pisapiza,0
Depeszy Morda,1
ForestGotwww,0
Jacksonthegreat,0
OHateYou,1
Alexxxxxxla,0
Hallovan,0
Griffinchico,0
Leysie02,1
Bostonlifer,0
NWBTNewsWatcher,0
MikeBitHell,0
Linktriforcezelda,0
Wanda claire,0
PETERKETTLEWELL1,0
Krikorian35,0
Correcterofwrongfatcs123,0
JToddKincannon,0
PastaPatriot,0
Dportwood,0
Davesmithdave,0
Totodiletroll,1
WackyPhysicist,0
Hihihiaka,0
Aarontveitforlifee,0
Lovingmom738,0
Nisandosan,0
Ryguy Muhammedd,0
Mikie1234,0
Sayan Basu,0
Fresh Sullivan,0
Zark84010,1
Headset 12,0
Gummybearimplants,0
Electricmango,0
Paigeb48616,0
Slap my wolf,0
Milicifent,0
Surfacerhelloyou,1
RangerCrewMedia,0
BobJohnTom,1
MusicPersonxx,1
JbreezCapricorn1,0
Brodybam11,0
Hold your light,0
Semicolon Gallbladder,0
Tomfeather11,0
FirestarFan08,0
Ryanator008,0
Aidanwillking,0
King Jr High School,0
Adabadaman,0
Sint Maarten,0
Tess.kern,0
Aqibarif74,1
FrankChunn,0
Penaaaz,0
Pegma,0
Crazed404,0
Ritaqueenofspeed,0
Cadkane1,0
Themineiverse,1
Sumdawg,0
JoBrLa,0
