username1,meta1
Roque Rodon,1
Vlado Zadro,1
Joanne Marguerite De Castelliane,0
Phantummm,0
Nelsonjesus35,1
BiologistBabe,1
DeborahLinderDVMDACVN,0
JimeoWan,1
Darkwormhole,0
LensBlender,1
Nashvillearmy,1
Andrewsei141,1
Cottagechef,1
JLSCrawford,1
Rajat.phutela,1
MinnesotaTurnpike,1
Greyxyskut,1
Theduinoelegy,1
Dr stephen johnson,0
StarrCompany,1
Zynaden,0
Gibwork,1
89Jay89,1
Karthikeyan Malaisamy,1
Alstobano,1
RamonMurray,1
Onika Mehrotra,1
Varkman,1
Yocho,0
Archlinux,0
Jnuwame,1
Jjeffery57,0
Pathetically,1
Leslie Fields,1
Tarique.synapse,1
Mumbui,0
Cloudcomputingcompany,1
Kentongreening,1
Msammarone1,1
TSALPHA33,0
Pamela Dalstone,1
BandarAlbgomi,0
Ugggag,0
Leneka Rhoden,1
Fscantamburlo,1
Suziecha,0
Gugul1234,1
DBWilliams23,1
Whityfenix,1
Hammy603,0
Summer527,0
Rajaram.deal,1
AuroraDragon,1
Bnseagreen,0
Billvictolee,0
Aceoutrageous,1
Rachel99 1,1
Le Survivant,1
Anoewyn80,0
AH UDelLib,1
Futurenat,1
Cereza123,1
Jason9053,1
Silveiro,1
Fluffynutmeg,0
Sai.papu,0
HowardMR,0
Tidyupper,0
Sydneyfeemster,1
Srravya,0
Yokari,1
Nadia Iqbal,1
Adisapangestu,1
Eliluu,0
Cl171562,1
Farhang M. Muhamad,1
Balajishripatwad,0
GiantsAreAwesome,1
MANIDKWHATOTCHOSE,1
DaffydLandegge,1
DrAWeiner,0
Sanokjose,1
GKWilly,1
Karl Theodor Wilhelm Weierstrass,0
ManyVoxels,0
Gabriel Salameh,0
Mick malove,1
Wildeman112,0
K0zka,0
Wingsjo,0
Madhumuralisunkara,1
JonathanPeel,1
AnnaOurLittleAlice,0
SUNWINDRAIN2003,0
Kai Bremer11,0
Rydohunter1996,1
LinguaLady,0
Dj dummy,1
Ewald dlawE,1
Imapancake,0
Toutestgrace,0
Yonchoy,1
Militics,1
Altairs assasin,0
CiociaDobraRada,1
Bossicon,1
Erezcorech,0
MrPreetKarnal,0
Brandonheys1,0
Architect2015,0
Lonelydream,0
Brendan Nugent,0
TheGalacticMan,1
AshleighBizzare2013,0
Fabiomormile,0
MTSranger,1
TomGulley,1
Ionel141,0
Susan.grayeff,1
Othman8055,1
Jaketoynton,0
TotalDramaFan1,1
Mrpresident80,1
Kalpesh K Panchal,1
Kbk6781,0
Musicdude86,1
Claremont 2013,1
Vastusankalpa,1
Zahida2013,1
Wintaburr,0
ZSwagger276,1
Mani Jehan,0
Cpl.Winky,1
Eksilverman,1
Bodroom,0
Svoit41,0
Darumadesign,1
K.Mower,0
Ronan McGurrin,1
Justthefactsabout,0
Sudheerkumar nela,1
Chrissydakid,1
Aluxosm,0
Htfcbrandan,0
Nclridd,0
Canoedunk,0
Fawwazz,1
THUMOV,1
Daviddenboer,0
Stephencronin23,1
Jacobmahon,0
Claws47,0
Fewfre,1
Cr.marthi,0
Aurelian Carpathia,0
Triplependulum,1
Rab1130,0
Stannic,0
Jhardz1,0
Jallouljalloul,0
Soothwest,1
Dangerame,1
Matthew691,1
TylerDalero,1
Jgwest91,1
Elainy223,0
Sharkyzero,0
Suyashbansal26,0
Ttjohnson2,1
Msrajjc2,1
Kubilay Aydemir,1
Sumaira2005,0
Heyitsmax,1
EncyclopaediaNilssonia,0
Golamhossein Davani,1
DeadManINDIA,1
GeekInItsPurestForm,0
SoulRaiser,1
Kagaisha,1
Cerezolowell,0
Catverine,0
HawkSteven,0
Sound Mix Girl,1
Joshea555,1
Toppersailor96,0
Cfrede,0
Theamazingbutterman,1
Matthewsebio,1
Muafast,1
Rey991,1
MashedPoatoes,1
ZHypnoZ,1
Methodes,1
Willingways786,1
Blondeguynative,0
Twivus,0
SADF Vinay B,1
Kencher16,1
VC Historian,0
Mikailfurgan,1
Kiingoo,0
Ashdown Ranger,0
Erika Linder Fan,1
Candieman W,1
Nagar99,0
Sergey Woropaew,0
OnlinePro,0
Timothyraja,1
Sabenavita,1
Dougalai,1
Aravinduser,1
Schwenty,1
Nicola frenandes,0
Sfishel1,0
Reefswaggie,0
Bogdan Kosar,0
Mikemungin,0
Amanwithoutaface,1
A4advowiki,0
JamesJNHu,0
Tim Hauraney,1
Mercer789,1
AzLadyGeek,0
Spaig,1
Yaqzan1965,0
Bvpandurangarao,1
Rj aadi,1
Qtguy00,0
BTMiguel,1
Michelehlw,0
23.56.789ERR,1
Xpictoc,1
Summerbreezeintheheat,0
Goodyntox,1
PangolinLaser,0
Culturecontrol,0
Tobyalocke,0
Sallyjone,0
Abdoolally,1
Zaimdehari,1
WCCBMetroArea,1
Gulshanagarwal,1
IanRol,0
Nufame,1
QVR2,0
DLM 1989,0
Hamels35,0
Drickfire,0
DarkMalfunction,1
AW94,0
Jiss Tom Palelil,1
Hoppyhtab,1
Hartlm2013,1
FreckleTrout,1
Chrismorey,0
Gary petty,0
RocEid,1
Kellzchris,1
DMendeleev,0
Brian Rapson,1
NathanCEGX,0
Itsmycity2904,1
Rhgravity,1
Hastings.x,1
JustTheFactsUSA,1
Lukesterboi1,1
Sabalium,0
Bjornturoq,0
Beaedyson,1
OutofTheBoxThinker,0
Comapony,0
Katcheez,1
TOMMY PIPES MCDONNELL,1
Infoinstant,1
Jskychat,1
Lotezix,1
Alexamder Jokinksy,1
Introcasoemiliano,1
JesusAg2011,1
Kingrobertalex,1
CharityKountz,1
Blobbylol800,1
Bobwonder96,1
Keeby101,0
Wikiduderocks,1
Littlecarmen,0
NotMrOllie,0
Hoda.navabi,0
JageerGroup,1
Nrgcoltsfan,1
High Literature,0
ISpageDubJects,1
Maverick8393,0
Lkg252,0
TheDriver2000,1
Atotalstranger,0
Carheshmat,1
Jfmlaw,1
SteveChab,1
NemesisAT,0
Sheyiboy1,1
Surajdpant,0
Mercrome,0
Maparoon,0
Muladamai,1
Nhep 006,0
Ubaid Iqbal,1
RhinoMind,0
Radiodrew,0
Xujizhe,1
Gho2t993,0
Tomallen1234,1
MaralaScott,1
Muhaajin,0
Abhinav2031,1
Edithsim,1
AL2896,0
Murtaza Hassan Kaboo,1
Asaad Alhaj,1
Abadi2030,0
1Nature1,1
Spongebob1248,1
Dwoullard66,1
Alexandre Hocquet,0
Takeiteasyfriend,0
The Picardigan,1
Jitsein,0
Wcdst3,0
Makhawaja,1
AliMohsinjadoon,0
Biogerontology,1
Oakridgecat,0
Pithywilds,1
Nudnik Gadol,1
Alexcansmile,0
Curbkicked,1
Eclatbs 13py,1
Foley7128,0
BerndHess,1
Man made oblivion,1
Tam14,1
GengarIsGreat,1
Garyfindlow82,1
Blue Raspberry Wikipedian,1
Nachtkap,0
Sir Abas,1
JeffreyGurianwiki,1
Zacarias filipe maputire,1
Antonieta Cardoso,1
Acmel48,0
Sytten,0
Theys York,0
Billeh2013,1
UltraMario64,0
Sauerrahm,1
XboxGamer22408,0
AndrewPeterT,1
Spiritas,1
Dubya23,1
Father Leonard,0
Benny Verbis,1
Christopher.Hesh,0
Fyrdraca,0
Mvrvm,0
Darkreason2,1
Ankalalchalaune,1
Ojgoraya2,1
Daniyaltariq,1
Ahmed21212121,0
Danjen2331,0
Enriquepenson,0
Charles Segal Music,1
Najbolji clanci 1,1
Confessionallutheran,1
Katieannsmith22,0
Justasaddream,0
Inflight Allright,0
Jah Lando wiki,1
The Grand Wikizard,1
Ownerships,1
Gankbanger,1
BlakeLopez20,1
Rjesar,1
The Host Lover,0
Littlemix13,0
Apoorvathegeek,1
Sean C. herbert,0
ProudFL,0
Cosettej,0
R. U. Abhishek,0
Wrybit,1
XRobert Was HereX,0
The Bloody Cat,1
The real hobopelican,1
Shivanishad,1
Papai King,1
Arifsofg,1
Adamnur,0
BenjaminDrury,1
24days,0
Bassem Jos,1
Evelenfiftyseven,0
Michou 13,0
Gina Caraway,0
Squonkster,0
Derube,1
Essencerayne,1
Asadwarraich,0
Kelly Louise Green,1
Sriganesh33,0
Slinky773,1
Yashsquare,1
Md. Mosharruf Hossain,1
BubbyJ,1
Fearjesus,0
Jessekellner,1
666frz,0
Roy Sahyantis.,1
Sillellis,0
ROLODAsean,1
TomWeadad,1
Shaheer1234,1
Salman mug,1
Content.adder,1
The View From The Kop,0
Ataarbani,1
Chigwalla,1
Said El Mansour Cherkaoui,1
Ntbjnh,0
Tapak uhud,1
HopHopHopHop,1
Tatman37,1
Doggers westerdyk,1
Fredrick Matenga,1
Cabaye4,1
Patbdwll,0
Nathan47,0
David1hein,0
Thellamafarmer,1
DayleFire,0
MicroBear0701,1
Francky Perez,1
Tejgaon Nakhalpara,1
Alejandro.du,1
Kate steiner,1
Hyperboiz,1
KCVearner,1
Yemmij,0
Erlend Rolf Bakke,1
SkykingTheGreay,1
Louie Louiie,1
Izus.design,1
JInnmouse,1
Sommerwiewinter,0
Flying Buttress,1
Stephane.huitelec,1
Zevar sherwany,1
FactChkGal13,0
Shaonsyedruais,1
Darts Romania,0
Xlunap,0
EseYoungLilJoker,1
Jpedro.john,0
Emcroke,1
Roseofthedawn,0
Ikbenroland,1
Mohammed Sheriff H,0
Superstarmaivu2004,1
Zeezu541,1
Twotimer17,0
Poxorufis,0
Calamity Hill,1
Burfoa,1
Dumuids,0
Clotheslover12,0
Bmw333,1
AcochranASCE,1
XxCookieMosterxX,1
DoubleTrebleTrouble,0
Awilkens8,1
TheEmeralds,1
Vishnuvardhan Reddy Mekala,1
Wings444,0
Masterofmyuniverse2012,1
Babagana M Gana,0
Helixitta,1
Vegetablesheep,1
Poyan mokhtarani,1
Babak.jzp,1
Ali Ismail Hulbale,1
Winswang,0
JohnSmith1989,1
Darknessmaster64,1
Mixmitch,0
Hbauder,0
MephistoGF,0
LehmannRobert,0
Diegoxerol2013,1
Nsambassador,0
Varakalavara,1
Uzzalpodder,0
Bomlboy7,1
Debrafir,1
Lucyhackett,0
MUWECU,0
Maheshraj.cv,0
Ba Kiwanuka,0
Paraparsinkoh,1
Minecrafter2345,1
Rajumeenankt,1
Danieltscott,0
JacobMason2345,1
Byfserag,1
Ali alhalwachi,0
Snow Angel 786,1
Auro Varat Patnaik,1
Baryalikzai,1
Paulhstokes,0
Crazyforreading,1
DaveyT1,1
Jimmy875,0
TylerGreenberg,0
GeorgeErgo,0
Tholiverar1993,1
LNDDYL,0
ENKWMS,1
Paul2924,0
MahtherMandel,0
Balen sami,1
Heather Night,1
Rian Geldenhuys,0
SimonApps,1
VampyIceMan,0
Arpeggione Duo,1
Jackgirl24,1
Alexandralstiles,1
Jnanaskanda,1
Lisachaves,1
Sowelljan,0
Alexyates98,1
Kelapstick on the Run,1
Access2013,1
Btgolder,1
Zoylab,0
Kp091086,1
Sblasturfaceoff,1
Quotebound,1
Bhimr,0
Asnively,0
CentervilleDad,0
Xusinboy Bekchanov,1
Tav653wup,1
Gbotemikolawole,1
Bethky,1
Siddhantrajsinha,1
Usafbeach,0
Jmettais,1
Manonbridges,0
Abn7349,0
FSDetroitMLB,1
Marcila28,0
Joshuaspikes18,1
SarahTHunter,0
Naveen negi,0
Meta0cause,1
Laura-ORCID,0
LonelyBliue,0
Camelback123,1
YifatAmichay,1
Advaitmission,1
Brit-o-pedia,0
IsabelJones,1
Ecuardodias,1
Wotan Daxpatyl,0
Alpha090,0
BevWeHills,0
Shelly Pixie,1
PercyParkSharks,1
EmeraldGreg,1
Limericist,1
Gaea LaBelle,1
Shan Savinda,1
Sammi Gaurav Rai,1
Mhurtgen,0
Thanetian,1
Andrewc248,0
DarkMatter8295,0
Tiklimor,0
Solomon Jasper,1
Viibird,0
SergeyReitman,1
Ceraex,0
Hakimi ramlee,1
AddWittyNameHere,1
Piyalim2002,1
Thepylon,0
Alafum,1
Aw116032,1
Waqi rasheed,1
Dickonson,0
Lisadavidson180,1
Jocelyn lee 69,1
Sangketdas,1
Jakegantt10000,0
Murga Troyd,0
CFredkin,0
Susilehtola,1
Braj kishor kamal,1
Phacelias,1
Vedansa,1
VodKarter,0
Silva184,0
Backman tuti,1
Serban Epure,1
Gespafresca,1
Bharatha MP Thennakoon,1
Ly0asiapigm,1
HyndlandJag,0
Tshuva,1
RandolphGG,1
DrDillard,1
R.S. Peale,0
Stolitsa740,0
Wrsherman,0
KidBlve,1
WilliamSherman,0
Aurora shen andres,1
Jrnuttal,0
Maryannewacera,0
Gafeg,1
Wadud.rashadul,1
Movienightin,0
Patrickimoh,1
Anesu1633,1
DickGraysonKid,1
Paul eva11,0
IrJERAD,0
TechSeven,1
Choirboyvallejo,0
TravisWoods,1
Catmac3232,1
ShapiroAM,1
Smartyoddity,0
Albertchembur,0
Zerhacke,0
RyanBTFC123,1
Danielklee92,0
DavidBellos,1
Mtctcharity,1
Nedroeidra,1
Rockandbrews,1
Eynre,1
