username1,meta1
Terrence.davis21,1
Narenkumar123,1
Noonehatesorangejuice,0
Wan498l7,1
Nathadd,0
Siobhan0621,1
Samasarah,1
Patrick43470,0
Flafoun4ever,1
Jessoo123,1
BurningPenThreeTwo,1
KennedyOkolie,1
Nijoakim,1
Liamburke998899,1
AJW7X,0
14mrdas,1
Dk Singer,1
Mattcarry88,1
4leggedduck,0
OI-12-m.ferreira,1
DownPourBluegrass,1
CoolStuffTv1,1
Niebs123,1
Arabness,0
ABudzier,0
Armegon,1
Williamlandon98,0
Ewencl,0
EllieBazza,1
Ketinker,1
Emholz,1
Masterofthepages,1
Htmlhero2013,0
Treyterry,0
Rvandeweghe,0
Fancystud,1
JBCGP,1
C3rn nz,0
Inspectortrixie,0
Sparkle butterfly,0
Brittanym918,1
Ebernhardson,1
Jamozk Ekhiss,1
Billybob2002,0
Hollomandious,1
ChewNext7878,1
Jkgiesler,1
Paulinaalmeida,1
Jabberwocky Slayer,1
Automaton wiki,0
Boarder89,0
Sureshgkrishnan,1
Sfsahiwala,1
Wildfire13,1
Indicology,1
Gio50,1
MrLundy,1
Vin7974,0
Wgbibar,0
RONLEE72,1
UTfan not Texas,0
Content Rating System,1
JoshReddick16,1
Nuroruc,0
Yc.bill.zhang,0
Outfittedforreality,1
Erehtolleh,0
Chuck Idol,1
Upike94,0
Etharabian,1
Tom.tangyu,0
Davidrobertovenegas,1
JacobiJonesJr,0
Kavishastripr,1
Jpotter1138,0
WackyPackyJohn,0
VMDS7HOTHV,1
Gyamanis,1
Raonarim,0
LeeSanderson,1
Dmb4eva1,1
Shannonmwiki,1
WxBot,1
Srichardson22,0
Muhammad Anees Bhatti,1
DanaBolgar,1
Princetonnature,0
Remoteplanet,0
Drew.P.Branch,1
Survivor Services,1
Las Askari,1
Kashinath Jha Author,1
Glock-19,0
Vincenzo Cusumano,1
Dsports1,1
Aristotle Christatos,1
Wikisalnilam,1
Flouik55,0
Suha.abdalrahim,1
NCAA Rearranged,1
Craze wehdat,1
What here area team,0
Giovanni Selzer,0
Desmondmisr,1
Ellen XuZihua,0
Paul650,1
Juliet Bawuah,1
Jacobnibu,1
Bananadine,1
Kimberlymashke,1
Sumit Baviskar,1
Khodabandeh14Out,1
Scientist Shockwave,1
Nkjsm1,1
Milliontymz,1
InviolataIngenue,1
Adrene1986,1
Akhooha,0
Antrodiella,0
Throughme,0
Rotzar,1
Dane office Harvard,1
Jasminesiruno,1
Inrockuptible,0
Mistyfarris,1
Reynoler,0
Drmunjalrohan,1
FliZhou,0
Filipicamo,1
Keyrad103,1
Clingerja,1
Jendacole,0
TexasHobos,0
Nirajkumar091,1
Pmm42,0
GraceSmileyface,0
Hufushanghai,1
Godhulii 1985,1
JoeySideFire,0
Richard James Acton,0
Haggai Siahaan,1
GetDaFacts,1
Muhammadwaheedrafi,1
Jwm353s,0
ZHK BLUE,1
Jason11060,0
Abdulkhaliq Malik,1
Samit villalobos,0
Daniel Gadsby,1
Ericford525,1
MTawfik86,0
Dan Berdusco,1
Amaraudio,0
Carolina212,1
Great dude,0
Frei sein,1
Fingershawn,1
A.P.THORAT,1
Nawinkumarsharma,1
Mr RD,0
Spaceman Pete,1
Jaretchagnon,1
Alliglass,1
Galbutnotgirl,1
Roopa521,1
Chris Nwachioma,1
EstebanCarv,1
Nafiz27me,0
Blacksnow666,0
Caisse Phung,0
Rclimoncelli,1
AaronJWright 93,1
Worldwide 98,0
Xfkbg,0
Yhamz30,1
Bozzani,0
Mklimin,0
FlyLikeS87,1
Faskal,1
Ekbinshaam,0
Tedsanders,0
Markvmanalili,1
Marta.pucciarelli,1
TheMeq,1
Deisciobal,0
Hannah.dimich,1
Sam Newell Artist,1
Lyrkz.artist,1
Adriangarcia.ux,1
Marketingamt,1
NoahFrobeson,1
Elysen,1
TheKetola,1
Ovyce.nascon,1
Abraham.orchard,1
Ahretrop,1
ChiehYuLiao,1
Ianahticar,1
Ganz7,1
Myra McCollum,1
Moutasem z,1
Nclnma,1
Asymboli,0
Peggydru,0
Thierry Le Provost,0
Shana Feng,0
Abbazorkzog,1
Rajwithindia,1
Thompson.grog.819,1
N00berC00l,1
TexasZilla,1
Brahmrishi mission UK,1
Hilsteadman,0
Jean Adirondack,1
Jessie.duan,1
Kelly Calk,1
Citysen,1
Ndenise,0
Syko509,1
Jorjluis,1
Kenyon-d,1
1990XtoZ,1
RustyOldShip,1
Kesmicke2013,0
Nmunoz26,1
Arunakarm,1
Nimoz32,1
Olarewaju ayomide,1
LitmusCycle,0
Isluce,0
Theauig,1
Alexcooper123,0
Teena Johnson111,0
Reggie Thistleton,0
OI-12-a.aguirre02,1
Alex Sacio,0
MBohra26,0
Scalpsnake,1
BlackJackGambler,1
ShiftyMitch,1
Kcsun42,1
Jianlin.cheng,1
DdragoonMaster,0
Muhammad2013,1
GBGamer117,0
Douglas-nam ium,0
Rayceraw21,0
CJmilitello,1
Theomnictionarian,1
Andrew2283,0
Mukesh Tandi,1
Braksfast,1
Riazub,0
AndyK12,1
Javeria2000,0
GEENGADE,1
Bishwasm,1
Kokapellimt,0
Bommie Jung,1
Trekkerguy7,1
LindsayAtTullowOil,1
Rajanacademics,1
KledAylii,0
Fate000,1
Metadox,0
Seafax,1
ETNVol2001,0
Agoshthomas,1
IncogNITOkid,1
RockyDoggy123,0
Amplified Heat,1
Og.Ize-Iyamu,1
Vanehdz,1
Fakemeetingd,1
Roboting,0
RobertCliftonRobinson,0
DallTX314,0
Miniapolis Trilobite,1
Dr. Layne Bryden,1
SaintVincentMary,0
Chuxulub,0
Macetyrell,1
MJMcGowan,1
PRACfit,1
Pejosu,0
Audreyventura,1
Hammad.attique,1
Cameron Ehteshami,1
WildGoose89,0
Cuffum321,1
Sureshkumarsree,0
Black cindarella,1
Emcghee16,1
Yashwanth Vinod,1
Rifas Sri Lanka,1
VOIHGUITZ,1
Bwene,1
Androuawad,1
MalcolmInglis,0
Socomj,0
BPCD,1
XXavengedobsessionXx,0
Heleniliff,1
Onoshobishobi Ingelosi,0
RandoomGuy,0
Huhuhuyeye,1
WakingLife71,1
JackCollett,0
Mattbroadhead,0
Wiediesonne,1
Dm2972,1
HttydFan95,0
Irfaan Ganie,1
Leonborsion,1
Prestidigitator007,0
Crepoudutnysusa,0
Keepcalm444,1
Nicole Mahramus,1
Samson Ikpen,0
TWAMWIR,1
OI-12-g.garro,1
Aaran.bober,1
Shariful51,1
Jieting Wang,1
Mama Dear Kids,1
Grimesspeak,0
Latest Scoop,1
Sony4uall,1
Michael.weeks,1
Oscarhugo,0
William H. Reynolds,0
Jcclaude59,1
Andy Leeming123,1
Mahmud219,1
Mr bobbydobby,1
Benji7600,1
SigloXVI,1
FedermanGalan,1
SadZafar,0
Harpisteri,1
Yellowstonefever,1
Cimtacademy,1
RL419,0
MontievRussiero,0
Swaybe,1
Devloper123,1
Kingofaces43,0
SulfuricRed,0
Rajesh.tammineni,1
Hamza Tad,1
Maxamillianstasse,0
MovingAustraliaForward,0
Steeletrap,1
Chanda Plair,1
Mrabhisheklaha,1
J.gastaldello,1
KeepItGoingForward,0
Bonniefernley,1
ThatSneakyHippo,1
Anu.malik0001,1
Luchenry,0
Seedskebab,0
Emudestroyer367,1
Alwaysnarnar,0
Shyam chaurasiya,1
Devvart.hada,1
Shaidaali,1
Lex Hoza,1
TokyoWikii,1
KolumboCro,1
Powerstroker,0
Dj Puldis,1
The L1K,0
Takerlamar,0
Epsimak,1
Bcasey09,1
Mozibul haque,1
Lempirez,1
Charles r. McNeel,0
Breck7,0
ThunderD12,0
Kevinf28,0
Donald Urquhart,0
Moana Viterbo,1
Nb123456,0
LauraLizzy,1
Buffbills7701,1
MasterMindRating,0
Enloea,0
Wallaceicy06,1
Chera-mccabe,1
San Bernardino FC,1
Jadeeggs,1
AgentAdam33,1
Joy prokash roy,0
TMulhern8149,1
Ponchobear,1
Vrasolutions,0
Dlh5c,1
Yomamo123,1
Difference Dee Mathevula,1
TimmyC100,1
Piskunov,1
Napoleonson tobhor,1
Didaydidayday,1
Andrew Wujiashu,0
JoshH21,1
Litsa - Walsall,1
All about the Morse Code,1
Benjaminswanson,1
Daniel Skitt,0
Haminoon,0
Huf1776,1
Etinosa Usiosefe Osemwowa,1
Kmotallebz,0
LocalTimes77,1
Frank20041,1
Dlshrum,0
Inmanw25,1
Snivy591,1
Lurchksm,1
Swarupboserkl,0
Ali Needazar,1
Firebird9,1
Stenglas,0
Pderenzis,1
ViolaAsh,0
Seamusheaney2,0
TheACShow,1
Markus.c.watson,0
Stamscaney,1
Philipp B,0
HappyPmachine,1
Seah Liwei,1
Myceliamia,1
Yamin farooq,1
StatoatTBC,0
Rrobi331,1
GemmaLouiseSharman,1
Anmelk,0
Michelle Kock,0
Noorbakhshi guy,0
HARENDRA HOON,1
Jhunter d,0
Neverquitalliance,1
Xlutzsethx,1
Alexia Nelson,1
Avirup171,1
Pgames,0
MollyQuilter,1
Itman91,1
Hnwilliamson,1
MartinVanBurenNo8,1
Eriksq,0
Llinkster,1
JohnHospitaller,1
Wendythomasnv,1
Evertatops,0
Noman Suny,1
KlumShake67,1
Jesus 2013,1
Situationsuk,1
KiddYoungBIO,1
RheaPuri,1
ScarletRibbons,1
GuyRichie7,1
Nidhinrv2007,1
Inmacatedra,1
Irisalroy,1
Shriram1212,0
Glamrhea86,1
Tristanmontg,1
Serten,1
MrGiganotosaurus,1
Alexander.lex,1
Septemviralis,1
Ej81300,0
Arestelle,0
Aygulbaygazieva,1
NURZAMAN SK,1
TalentSmiles,1
Manoucher Khosrowshahi,1
Grzegorz Baltissen,0
Raroman18,1
Martaschenck,1
Southmed2013,0
Sri Arvind Saayam Shakha of RSS,1
Woluhar,0
Terryclancy,1
Soon Cheol Park,0
Trio Band,1
TechnoBoyUK,0
BobbyManc,0
GrantGodwin,1
VamiqMuradov,1
Cheukcomm154,0
Mongolkhun,0
Emmanuel Lopez Motivatorman,1
Nicolasdawson,0
Nithamol O H,1
Chrispayette,0
Sivajalapathi,1
Rdunican22,1
Teeng1227,1
Wurstmaster,0
ChristineBrett,0
Sarvanpk1998,0
Chenzijia,1
Carmazina,0
Callyn120,0
Aaxma cool aaxma,0
Astoien,1
DavieWuRuojian,0
M Gerhardt,1
Team Venture,0
50 trillion yottaparsecs,1
Spartacus0898,0
Nigel20,0
Will McRoy,1
Drsergis,1
Itsmynick,0
Toumingdu,1
AshishKumarManwal,1
Shala.michelle,1
Cloudyjbg27512,0
AdamFara,1
RootBeerLover98,0
Tortie tude,1
MaRgowInsagAiN,0
K.M.Whitten,1
Ek.ht,1
Humsafarforever,0
Dabwire,1
Amycrozier,1
Cc1234598,0
Rogroe,1
Hullo stranger,0
Shadytheif20,0
Fr3nzical,1
Elliekay21,1
Milan Ceho,1
KrisLXIV,1
Greyhound0660,0
Redomar,0
Joshuk,1
Sayedelazony,1
PilotAdam2300,1
FonEengIneeR7,0
Taxandriarock,0
Reidhasguitar,0
Samstaa,0
Mikedeltaromeo,0
Xaris333Bot,1
Topper34878,1
Andria196,1
BumperJack,1
Cameron Franks,1
Ken Seh,0
Ray Lightyear,0
Manjunath maigur,1
Keshiatoni,1
Fatcat99boy,1
Taylorswiftmee,1
Bfromong,1
Cmedrano10,0
Wardjedii,0
Piotus,0
Balti sahib,0
Icemanfinn,1
TheHoChiMinhTrail,0
Deb Beacham,1
Fort123,0
Racal Decca RFC,1
Musiclover8604,1
Robinaluja,0
FrankieNevin,1
ChaseAm,0
Lumbee chief,1
Butchiegirl,0
Eigentensor,0
BawnZ,1
Zafir Haque,1
Jbuhmann,1
Deadly141,1
Varro Reatinus,1
Accidentalskydiver,1
Mogumogu40,0
Mohy12,1
Itc editor2,1
Rjcahoy,1
Leoniemoore,1
Rubert ABC,0
DonnaWilliamsF,1
Shahzad.sa20,1
Old Naval Rooftops,0
Ccrowchaser,1
Mjroc,0
Abejaspence,1
GymClerk,0
SakeUPenn,0
BallenaBlanca,1
Pbz777,1
Kumabmx,1
Yoshway,1
Realfacts2013,1
JPCTavares,1
Dongrevj,1
Viennecwy,1
Asad Bashir,1
Chigibby,1
Monaheius,1
Info por favor,1
Annelin,1
Nicksmith156,0
Milkyum5,0
Jonathan Nicholas - Author,1
Michaelchurch,1
Hicalibre009,0
Brainpen,0
RS10421,1
CantonW,1
Losttropicalkittens,1
Herbert81,0
TRIUDAT,1
Rhydiandeighton,1
Bmcollier,1
Andreea Mihai,1
Dunadan Ranger,1
Drajaysriv,1
Arnaud.Serander,0
