username1,meta1
Bufoamer,1
Donald Stirling,1
Michael May II,1
MadridContributors,1
Wikibullymagnet,1
Lhsunshine,1
LivenLikeSara 1,0
LavaDimNylons,1
JordanPowers2013,1
Lactasamir,0
Bildorf,0
Osprey23,1
Barkat mirzai,1
Kennydunwell,0
Argo333,0
Jean Loup Pilblad,1
LORDDT01,0
Rbhorn,1
Elldude9,1
Thenerdwriter,1
Advocatejake,0
Socket 39,1
AhmedGH123,1
AephX,1
Hansestd,1
Poauli,1
Ojinkimo,1
JasonStephenLevin,1
Ben Harwood,0
Dkvandenakker,0
Jscheuer,1
Awolf 01,1
Dinisabila,1
Dickie birdie,0
HorseLuver13,1
Sayidka32,1
Ruya Gorham,0
MylesSanigar,1
Serpinium,0
ParadiseNinja,1
MileschollyVEVO,1
Lyndell Fraser,1
Migzmigz,1
Medische-wiet,0
Yaboyteets,0
Eraloft,0
Jduden,1
Xabratin,0
Ss1486,0
SyedTanweerIqbal,0
Sciencio,0
Micawber1,1
Itsellie,0
May2013,1
Johnnytecmo,0
Kalan Blehm,0
Robbie08,1
Alysha1,1
Ryanfarrelly25,0
Evebostick,0
Official Samcon,1
GEEGWALLA,1
BenjaminVerm,0
JJHW17,0
Bharatbhushanngoakl,1
Jerrod Bachuss,1
Medicine72,1
Teloft,1
Raviteja.gadige,1
Rachel L Fisher,1
The Troubadour,0
Ecohen22,1
Thegiantswamprabbit,1
Sneekypat,0
Martian Milo,0
Justanaccountnothingmore,0
9to5chris,1
Blog lol fun,1
Neozee16,1
Cratous17,1
Foureva,1
Mataluna,1
Arikabu,1
Ashaba-ahebwa .mark,0
Kmelt676,0
Alexander111444,0
Hydra88,1
Cazzza,0
Taminophile,1
Chaz1607,0
Madradish,0
Uhluhtc666,1
Usagitsukino8,1
Lsg01,0
Broomfoot,1
James.greydanus,1
ArmenianChristian,1
Bandara Gajanayake,0
Joan Bailey,1
Layaway2waste,0
Elcid.ruderico,0
Anna Zhdanova,1
Salyounis,1
ShugSty,0
Hm us,0
Liberty Pedia,1
Semi Silvester Slvecny,1
Em8197,0
Mraleksrs,1
Ghofran Ali Abdalalim,0
Alifouad91,1
Abdinour,0
Hendrik Biebouw,0
Lemki,1
XFEM Skier,0
Georgedodia,0
Kennmanipula,1
Crennana,0
Manoj Warkade,1
Ami1927,1
HowardDresner,0
Drewkongs,0
MichaelDOwen,0
11112rtq345asdfqwerzxcv,0
JmdPL,0
StewartGriffiths,0
Librarica,1
Pastor101,1
Toadspotted,1
Stephan Fischer AU,1
Jessica Savage,0
Stewart-Chatt,1
Sloankev,1
Amakye K-Unit Kwahuboi,1
Cjbolinger,1
Miladir,0
Ushicrew,0
MMS.JC,1
Bucky2012,0
Crazyfrog111,1
Maggiecallaway,1
Warsan Mohamed,1
Kellie Hallison,1
Ikseevon,1
Dirtee Jones,0
Hanad Mukhtar,1
GigiBonnet,1
Marianwilliams,1
Sheleny,1
Mitchs98,0
Judith Chatfield,1
MarkJames,1
LRayner1989,1
Mogzilla91,1
Klissi,1
MOverly,0
George23820,1
Gbengaolisa,0
Accypedia,1
Pyropes,1
Languid Scientist,1
Freakforever,1
Exemodo,0
Bluefieldview,0
Ribemento,1
Iloilo Wanderer,1
Jrenae,1
Ramkrishna67,1
Forthebirds1,0
Resegun,0
NgaWangTentar,1
LG at LBIC,1
Jaredsaindon,0
Sasaji,1
Davidgoodheart,0
I strongly dislike my username.,1
Karavaggeeoh,1
Spartom007,0
Deejayfx,1
Zakkturn,1
PokeCanada,0
Gajendra04,1
Bruno rocca,0
Dboos13,1
Ppelletier,1
AnarchistMatt,1
IRockStone,0
Fugu08,1
Mysterioustaj,0
LamMagWelHar,1
HolyRabbit,1
Alejandra Sotres,1
Eurisarukovci,1
Kanoog,1
Pankoroku 3,1
JadeCeleste Princess143,1
Opossum52,0
Travis Bacchus,1
RiverHorse1964,0
Vaishali.Khatri,1
Crownch,1
Pshurman42,1
Bruce Garber,1
Cequica,0
NoraCrump,0
NicDonalds,0
Steven Charlap,1
Sausboss,0
Sportsweapon,0
Thisisourpostrock,1
FarrahJasani,1
COPS ON HORSES,1
Gomalz,0
PurserSmith,1
Sanel Mesix Croatia,1
Anandcte13,0
Cb88keys,0
Gfivos,1
Shantonu.hossain,0
Bharti sharma nsd alumnus 1987,1
Maha Loktantar Party,0
Freddyfrost211992,1
Emceeya,1
Musikeditor,0
Ahmed Bile,1
Emmanouil Itsios,1
Caroline6886,0
Rmfranch,1
Robkozol,1
Britishredcoat,0
AZTilok,1
Jepsenq,0
CrucitoCafeAmy,1
SignatureBooks,1
Paul Borbely,0
Aaqib91,1
Biboeva,1
Mohinibothara,1
FSUTesol,1
Fox slobber,0
NicoSkulls,0
Optimus321,0
RJenna,1
Snackathon,0
Bimalaraut,1
Conhay,1
Shaileshrathod.sr,1
SeaOfSmiles,1
Green-qqq,1
Reydaozaltug,1
Anbhuza,0
Mandale ajit,1
Earlysunn,1
Globoglobito,1
Dickhitch,1
Delrayjit5,1
Davidlikedanbrown,1
Kittencat12345,1
DavidMAyers,1
SDA Creation,1
Golden.webs,1
LatchWits,1
Grampy Louie,1
"Nakai,SZH",0
Y4-A1,0
Rashidwaqas,1
Umarramlan,0
TODLR,1
Arusivaraman,1
1AM Leotrim,1
Aaronsilber,0
Gagehen,1
35mmMonkey,1
Precious clifford,1
Kambondo,1
EammonRhys,0
Qanounist,1
Ghst343,0
Mehran chandio,1
Pie3141527182,0
Makospakos11,0
MicronationGuy,1
DietBrain,0
Doruntinasadiku1,1
SOSHIOT9,1
SachiPaulete,1
Heejomoon,1
Dvillada1,1
Chen222888,0
Alif Irfan,1
Juliemonsterbudnered,1
Ananthakumar Selvaraj,0
Manish Prasad Singh,1
Jenniferlever,0
TheLastOfIndependents,1
Unkwnuser2,1
Kudomaker,1
Precision123,0
Nick bolas,1
SAxToshi,0
Bardbom,0
Zadnav,0
Wiki Humanities Arao,1
Jokadakid,1
Wasfish11,0
JacobIsAGuy7800,1
Andysummers08,0
Msarms21,1
Thisisastackup,0
Malik ben,1
Webber101,1
Arvindky,1
Steazz,0
Medha.Volte,1
Madlybohemic,0
Edoor21,1
Syamsundar,1
Emilia Leblanc,0
Kiwi colonel,0
PWPhill,1
M venkimca,1
Paulette636,1
Raquel Fitleigh,0
JacobObrien3,1
Oakes61,0
MlleMimosa,1
Kultoa,1
Tpgemign,1
Haibiah,1
Cowrice,1
Nerd guy 2.0,0
LeCalamar,1
Adskg,1
Almerimar,1
Naomiison1,0
Zhang1chi2,1
Qp1995,0
Haylyiscool,0
Ashim4net,1
MomanKid,0
Luca Leonardini,1
Adrianabogdan,1
Sovietuk,0
Cackleandhoot99,1
Alinaved,0
Mr. Pseudo,1
Mohansai035,1
Mnrv,0
ApocalypticKitten,0
AsiaBriana2014,1
Antonio zamarripa,1
Krameraa70,1
Kejreg,0
TharunBathini,0
Evwalkr,1
Zarghun11,1
Chunduru.satheesh,1
Cycleogical,0
Dustin V. S.,1
James.bc,1
Southernilmag,0
ArtC12,1
MGray98,0
JohannaSorensen,1
VeroOnikaM,1
Jason Swindle Sr,1
StacyMet1,1
Info9,1
Neuroxic,0
TheGoatLord,1
Eab320,1
Rmh1992,1
Anthony777381,0
Samsam1245,1
Gotudor,1
Memesumo,1
Chandu cyber,1
FilmiWeekly,1
Kstylesbkameka,1
Leo1iraq,1
KababyK,1
TheHelper101,1
Kayemjaye,0
SRBMW,0
Syambabu013,0
Lost Degeneros,1
Vikash-thakur-thakur,1
Joselv83,1
Thesjb,1
RodrigoMG,1
Tracks bannu,0
Isuru rangana,1
Jjvardaman,1
Gsewsankar31,1
The b brothers,0
Glitchgod,0
Keronica Grant,1
Calbertayouth,0
Grossmaj,1
Rfoster1,1
WikiThomasB,1
Adi.Louis1,0
Ivtorov,0
Srajput123,1
Hoppeduppeanut,0
Knowdlge,0
Maliayas,1
P. G. Nicholas,0
Mphsmeister,0
Igbejoe,1
Vivek Sinha,1
Adamzantac,1
Lotusine,0
EaglesUGHS,1
Aliengoose,1
WyeatesODI,0
Wusr98,1
Jokulhlaup,1
Hmcrowe,1
Bethesda Bluegrass Band,1
Jorgebuck,0
Spectra1127,1
GabrielGmil,0
Tamara Dwyer,0
Prangan Kashyap,1
TheCookTravels,0
Kristofferfredriksen,0
NoLongerDivided,1
LiquidProcessor,1
Eddymck1,0
Muromi,0
LHBmypc,1
Historian1970,0
Liamch1,1
FSUrv95,0
Adi.menaria,0
SamuelAgee,1
Jimmydeandean,0
Sar Kissatim,1
Stormskater216,0
Prewmi,1
The Sharpie Poet,1
Chootu ram,1
Logicbranch,1
Hipcinema,0
Wayne2013,0
Thebrycepeake,0
SipaSupa,1
Parviz387,1
Kurt Artindagi,1
Vaaaal,1
Khanyousaf54,0
Justpp,0
Eschlick,1
Bunny Metal Blue,0
WerthMoney,1
MartMartSerf,1
Creeperlover1000,0
LibertarianGuy,0
AbbeyMaynard,1
Zaeran9889,0
Jhianne +,0
MKassmeier,1
CA Ajey Singh,1
Chaumahuwa,0
Ngowo meombo,1
Gaucon08,1
Dachroncler,0
Chambailpankaj,0
Laughing14,0
Wilby59,0
GibraltarPolitics,0
Joyf7,1
Williampotash,0
DutchDC,0
Love sunshine123,1
Ntiiaarlal,0
Helteroskeltero,0
Arslan1492,1
Joachimt,0
Oxalus,0
Tumudodos,1
Gowron2,0
Marioman9162,1
KSI Apollo 7000,1
Zhmr,0
Bljones1,1
Lcw22,0
ELAEnglish,1
Aiforsonsnr,1
Sasam129,1
Farhanihsan,1
Henryprince3,1
MuhamedShok,1
Ghasem1122,0
Sbsm school Malkana,1
Saurabh4181,1
Mcevillp,1
Ck885,0
DJ ResR,0
Cali abokor,1
RomeoPapaKing,0
PKBeam,1
Ninjafishkiwi,1
Lotthar,1
Maggiejo10,1
Ihatedirac2k13,0
MerleGH,1
Grantmar,1
AnthonyJ Lock,1
HIST406-13HWeiland,1
TastyCookies27,0
AaMartin2,1
Mikefleury85,0
KeeganMcColl,0
Sterlinggreeson,1
Thatswhatsuptoo,0
Sdhaas,1
Hendrick 99,0
Dr hakan ergun,1
Gareth1504,1
Aleyxp alex,1
Abdosamad,1
Bisquuit,1
Madmike12121,1
Annacatt,1
Sarah Oelker,1
PhxJennifer,0
Shaffdog3,1
Yihong281,0
Amesdeutsch,1
VIMMYSEAJATAN,1
Usephbaady,1
Zunair zaffar,1
TheWisestOfFools,0
Zak Abdi,1
Lavarq,1
Buffeteer,1
LGBTQIA,0
Kovilpalayam,0
Atul singh hada,1
Chaw719,1
Irish321,0
Darunnajahpabuaran,1
Dtsanga,0
Yodhraj sharma,1
Marcoedona,1
Tommybeck1,1
Dr. John H. Watson,0
JoshFallis,1
Naughtybabe24,1
Morgan Yucel,0
Mikepeters471,1
Mrfrost89,1
L4xord,1
Imgurmonopoly,1
Riversiderobots,0
Aswat group,1
Soapboxmasta,0
Zoozoo9,1
10anto01,1
Nicenell12,1
Alexghuman,1
Jhwells1011,0
Bearcat223,1
BujanStavileci,1
Prana Fistianduta,0
LoveIsADogFromHell,0
Glrm88,1
Eparness,1
Kinokong,1
Munozivaishe,0
Bintobabu,1
Stockholmgirl,0
Polimernews,1
Swestlake,0
CerealKiller528,0
Widux,1
Aarenjohnson,1
Number.6.freeman,0
Thomas maynard 123,0
Anapaudbm,1
Shamshad akhtar rizvi,1
JordanVenton-Rublee,1
Ash87it,0
Wari man,1
M.Sundhararajan,1
Vyvyanson-Bottlemore,0
PhilK10,1
Keshaanimalcannibalwarrior,0
Monamona8,1
Ggofthejungle,1
Hugo211111,0
Thomas D2013,0
Awesomeuseraccount,0
Wilson F.Teixeira,1
Butticorn,1
DoctorsofAmerica,1
Tango303,0
Danielbomya,1
SuperWahdi1234,1
Hrishiraj567,1
Irtasy,0
Southwaleslady,1
Writer93,0
Averoaz,1
Veronika53,0
Vinchenzo8,0
Coastal.culture.vulture,1
MaybachBoss,1
Violeta tsareva,1
Dr. Karl Brandt,1
AmandaGaston,1
Sedikit,1
Bivas Samanta,0
JJoel74,0
Donte mathurin,1
Glen Behrend,0
Cotton19,0
Wmcallister,0
Brooklynchubxx,1
Jphillipc,0
A god amongst men,0
Michael amado,1
Frasznik,0
Tiberia99,0
Arya Vinay,1
Brancoady,1
Shikku27316,1
Fullbucket,0
Texas Legal Guide,1
Simatouchtech,1
Suvray,0
Claudius972,0
Nodmonk,1
Stavertd,1
Ashley Bovan,0
ClokWerx,1
Squarecandy,0
Wuzh,0
Kennonpearson,1
Elip Lepi,1
Donaldooi1232000,1
Bigthud,0
MeowXstreme,0
Elara7,0
DFChi,1
Dalmejo19,1
Hollynoelangel,0
