username1,meta1
Theo'reillyfactor,0
Abitofbread,0
Lollipop100and2,0
Pitt1212,0
Tn woodsman,0
Frogcatcher111,0
Hpesojhtims1111,0
WreckThisWiki,1
MyMummyLovesMe,0
Yourmommylovesme,1
Slushy1998,0
Alstheman,0
Rakin2951,0
Jedado1000,0
Googe61326132,0
The Yarn MO,0
Antiges,0
Editorial awesome,0
Hannammm,1
An iPhone 5 and a hurricane,0
Sweatynapesofficial,0
Raykid3610,0
Mattyburridge123456,0
Efheiofnekdn2,0
Jotknktrnfjkrtklg,0
Blackbean728472,0
Henryiris3,1
Jordanbrotherton,0
Craigpusspeni,0
SQUIDfun,0
MoonaJoones,1
Nerts2U,0
I am not a fsdaufhsfgsdfgbujifuhji,1
Wednesdayfreak,0
TheStig192,0
Yourmum1012,0
WhoDoYouThinkYouAreFool,1
JohnPaulButete,0
Thomas Tirel,1
Orangesleep,0
Zuimeidejieju,0
2badimgood,0
Billywise11223,0
QuinnWilliams,0
JazminZenteno,0
Donny Yielding,1
Aljabar42,0
Szyyyrrrrrrryuucgd445,0
JasperTW,0
AngryIronMan,1
Gfdsakjbvcjndksjnf,0
Theslowbros,1
Upsetmonk,0
Justiceladyrarity,0
Hfgri,0
Jimmytaco123,0
Death2bots,0
KazuReaper,0
Sudaneze womens paintballer,0
Meta.flipper,1
BilboBaggins123,0
Kkkkkkkkkkdzfjngiosjdndnsgnd,1
Sheldonmoores1998,0
Adamb.6969,0
Jacobeanie,0
Totaldud,0
MESSUP GET HYPER,0
Insomnyac,0
Alexccmusic,0
Slothz,0
Chante247,0
Raninghai,0
Blackbeltswag1,1
Sinbad the sailor,1
Glennglog22,0
Pragyajaiswal,0
RockyM50,0
Rayce512,1
Trenton Beavis,0
SCHUYLER,1
RocksPatrick,0
Anushka127,0
Blesseddude,0
Webbesam001,0
I am smarter than a 5th grader,1
Jaredhill23,0
Oudheusdenbaz,0
Giggidygiddidy69,0
Steve blackden,0
Marinasdiamond,0
Dipto229,0
MikeyBreezy,0
Isaiahwaterson,0
Kchuckiek,0
Mohammedaaam,0
Pranay005,0
Beefy620,0
Khan Baba553,0
Garrett2211,0
Luciamaisy,1
Spiritoftheram,0
GOAT69,0
Barkleyruiz1522s,1
Ocelot Man,0
Bito4u,0
ParsonBlue,0
Donut45,0
Pryer 101,0
Applelib,1
Mcarp20,1
Deepak Raj at the XY Foundation,1
Swedigimon,1
Ekealexa,1
Vanew12,0
Mohamed Areeh,0
14recine,1
WikiPagesForEVERYBOODAI,1
Benjis1999,0
TheBlackWatcher,0
Rickwanhamusat,0
Rockingtonrock,0
Drlf,0
Robbieranger,1
Brainencyclopedia,0
Chocdog123,0
Bog5575,0
Triplejdawg3000,0
Solomon Mercado3,0
IPhonehurricane95,0
Acook1996,0
Allhailshadow22,0
Qweasdfrg,0
Donttrytoguessmyname,0
Get ready for the 2007 userbox wars in January 2007,1
Bluey56056,1
Joncat123,0
Kunal hashmi,1
Mattcymru,0
Yadferhad,0
Jordan Chuck,0
Dhdfdfhfdhfdhfd,0
Mblaqcnp,0
