username1,meta1
DeclanMyatt,1
Nigelrayment,0
RascalDillon,1
Sly2kusa,1
Manoj.net2009,1
Harikrishna-nithm,1
Hotmailcity,1
Numanuma3233,1
Pdeck2013,0
Weldon.J92,0
Benjamin Dean Emmett,1
Jeremyminton,1
A P Dinesh Kumar,1
Baba Kirshna Nand,1
Nomoreads,1
Larrythetomato,0
Jeanette12,0
MarissaLanae,0
Antoniopadillarocks,1
La Ruidosa,1
T.M.M.Ismail,0
Nteli78,0
Leader95,1
Raazsc,0
PRBIRD,1
Chumbert5,0
Aamol B Sonar,1
Johnsmith0342,1
TheBigBrother84,1
LazarVelickovic,0
Test123testp,0
HRH Rakesh Singh,1
Faithedup,0
KyCode,1
DF Jedox AG,0
St170e,0
Gumbelly,0
Falseclaimdelete,1
Karankumarcccc,1
Noenmaprang,1
Jemlzs,1
Duckphucker,1
Satyendra1008,1
Jpschwartz,1
Mukesmalik,1
22merlin,0
JENinATX,0
Maester Aemon,0
Meianerien,0
Alamgirmis,1
SeanTheMastodon,0
Arnab arya,0
Orange roach,1
Kindpotato,0
Wikiwelcomewagon,1
Emmammpayne13,1
PaulGWiki,0
Yasirilyas786,0
Maginvestkapinoy,1
Tarantij,1
Santoshkumarbudakoti,1
MIPRC,1
MarVit3,0
Tommy95530,0
Bixonfire,0
Shoes Bear 43,1
CaybyJay,1
Mr.mioto,1
ABCABC123123,0
Sreejithabre,1
B3cms,1
CN3833,0
DIR986,0
Yoav Nachtailer,1
Jamescook.106,1
Capineda,1
Catcotton,0
Uiuaneek,1
Francescmarch,1
Hazelophelia,0
Callmelike,1
Uki Agustian,1
Shankhagrawal,1
Topu00007,1
Reck-tifier,1
S0mepitching,1
Cathal casey,0
Articmonkeys,0
OderbrechtOriginal,1
Puneeth236,1
Christopher-Jen,0
DOEKNA,1
Julog3337,1
Cosmic Flames,1
Biogeomorph,1
Hamasultan,1
Endermail65,1
Matthew flan 2001,0
Iromie,1
Starlightweighing,0
Melviapereira,1
Belchambos,0
Leelabeth,0
CLA336,0
Ksnshravan,0
Maz Weber-Caspers,1
Vans and bandz,1
Hamza Danish,1
StaccaP,1
Javasimulation,1
Martin485485,1
Susan Agnostic,0
SERGEY BESSLAVIN,1
Basketballsam,0
Spegmintu,0
Kaylabk,1
Pam Rana,1
Vinayacd1,0
LoungeFlyRockstar,1
Nin1956,1
DharmaMechanic,1
Wandrative,1
Scaldwell17,1
Robert S Womack,1
Robert McFadden,0
XBytez,1
DrWoozy,0
Eugen threee,1
Horamantarh,0
KamusKesukaanku,1
Semihatakan,0
Ronwnielsen,0
SuccinctCommunicator,0
Llewohsemaj,0
Taylacayden,1
ESportsCOD,1
LisEditor,0
CTDJL,1
Prime7919,0
Ninjaacademy4,0
JinKai97,0
Cherbear01,0
Sreerupa Mitra Chaudhury,1
Captain Schmetterling,1
JAIBHIM5,0
Ironmanprof,1
Changotra,0
Neptunia,1
Anglocatholichinge,0
JamieA350,0
Songsign,0
Soumava2009,0
Anton.aldemir,0
Joe daigle,1
SKRIMBL3,0
Vicknesh Saravanan Kannan,1
Cwilki02,1
Aaniya B,1
CaleighW,0
EmptyField,0
Marilyn Jeffery,1
Dragonbike4,0
Sapper-fi,0
Hewa.kurdistani,1
Harrypotter401500,1
Akshaygodke,1
Polishico,0
Sporsho hasan,0
Swagamaholic,1
TheDragonFire,1
Kailasnath24,1
Pennsif,1
Colonycat,1
Hellotherefriend18,1
Umich hudsonmh,0
Reggaenakalbo,1
SonyWilliam,1
Eldecopankajbajaj,1
Ftrhi,1
Wingelmayer,1
JacobRodrigues,1
4gottenhistory,1
Supersapience,0
Nycger,0
Aagbhu,1
PrimalBlueWolf,1
Prikunj Sharma,1
JoelleZkl,1
Gatesagar,1
DJ CreactionS,1
Srinivas Kotnala,1
Musiconefor1,1
Sanjay01894,1
Eachen4896,0
Larry hales,1
Bold Edits,0
Krausema sou,1
M322115,0
Rturkel1,0
Ivan2448,1
Karn1v3rus,1
Misternobody47,1
Mdougherty93,1
Java6980,1
Braves1500,0
Titilolo3,0
Sabrina.lovely,0
Thecarribbeankid,1
Webadditive,1
Jmanguy01,0
Canadianfamikey,0
PPanayotova,1
Arshin Carnifex,1
Amir salahi,1
Atchu Artist,1
ACPawsey,1
Whoismichaelzee,1
Sean C. Murphy,0
Sue and Steve,1
Rajeshvayala-NITHM,1
Avieshek,0
Kroyle,1
AlbertBikaj,0
Brendan4444,0
Keith Heggaton,0
KomodoDragon3000,1
Seemandhra,1
Siankevans,1
Nordanrog,0
Brz13,1
Razorback13,1
MichelleS1987,1
Lumapics,0
Deniselove318,1
AreJayTre,0
MrAdaptive343,1
Suryaperumal,0
Aksarkumar,1
Croufa,0
Jon-Russell Warren,1
Danil Wong,0
Sarabearawiki,0
Shihan Kai 7,1
CiaraPadayachee,0
Artmedia Group,1
Jeryckk jj,1
OldOwl1872,0
Rashmi Ravikumar,1
Theroux721,1
Feinstein constituent,1
Wormwoodrules,0
Rickwatson1951,0
Qmrk,1
Niyoginayeebramhana,0
Deepak Sabuji,1
Mst0ned,1
Hamsadhwani,1
ItalicizedComma,1
OrnisEng,1
Keerthan M P,1
Ironhead3000,0
WikiNouveau,1
Aaghay1,1
Jbjaybee,1
Njwright95,1
Corielatimer,1
Chantellecooke,1
Timmothyjunior,0
Crazyrakebpuz,0
William Malkisua Jeremia Bakara,1
E03267,1
NotAPianoKey,0
Suvra.b.deep,0
Madhukar.mk,1
Asbaat Amar,1
Tcheadshot007,0
Uvejss,1
Sathishsrd,1
The Trevster,0
Humanitarianfutures,1
Bollyfyed,0
Cmiggs457,1
TheWord2K14,1
KashmiriHistory,1
Gadaly,0
Sameeraijaz,1
Namornk,0
Nrbdefeo,0
CoolCDST,0
ALFAMAX1,0
Purgnostic,1
HAsrYu zAck,1
Akjenks,0
Yosia Adyasta,1
NobleOxford,0
Yolanda English,1
TMsns,1
WikiGeek35,0
MizSica,1
Pharaoh Phowler,1
Vasi76,1
Myentity,1
Vinit vats,1
Willetts5,0
Claude didry,1
HOA Monitor,0
SubversiveReader,0
Armeniantotalitarian,0
Matty Oye,1
Writers Bond,0
Krutik.mazire,0
Binu jayakrishnan,1
Leightonsnowdon,1
Tartanos1,1
TimelyToga,1
Swethashenoy007,1
Fearless5forever6,0
Amenychtas,0
Goldenb*llock,0
Voiceofelektra,1
Garth Carlos Fellers,0
Lollolol383,0
Orrogers,1
Sweetgail,1
JenniferPelaez,0
Thisismyboomstick26,0
Theonlyleopard,1
ChiTown28,0
Emlass,0
HollywoodWikii,1
Guntherschubert,1
Kegdoyle,1
John Swajan,1
MaBAC2013ProjectgroupLaGondola,1
MrPlanes,1
Onelegvlogs,1
Ika-netcomet,0
Edonfetiu,1
Kristynbothwell,0
Jasenjo,1
Haileypaul1,1
Profkls,1
Roy1012,1
23coolio,0
Ewaczyz,1
Baconfiesta,1
Wolf Hoog,1
Hafizur4u,0
Kadelman,0
Ichiryuu,1
Jcjamora,1
Haven ripia,0
15RKang,0
Dlsuanimosquad,1
Janep512,0
Vulpicida,1
"Mahayag, San Miguel, Bohol",1
Worbszld,1
Jayasimha KR,1
OtherKevin,0
Philip Hab,1
Hasnain A Chaudhary,1
Chelseafcfc1905,1
Pochinuk,1
CJS9001,0
Grandmachile,0
UTTAM KUMAR GOUDA ATHLETE,1
Barrelhouse chuck,0
Weelious 225,1
3DFilmaker,0
Adityaisindian,0
2r3y,1
Tersafox,1
Victorashkan,1
Tonybetrus,1
Lib2know,1
Likewhatever666,1
Meey16,1
Fomentingrevolution,0
Msaadshahid,1
Dohwid,0
RS GOWDRU,1
JanRodriguez,1
TTPU,1
Medboom24,1
Vincentb21,1
AHMED JAMAL AHSAN,1
Yulha Nanta,1
MaggieLongshore,0
The King of Hip Hop,1
Tifratin,0
Chef Abhishek Choudhary,1
Manglow,0
Almani143,1
Cmanrussia,1
ChrisKaue,1
Omerhussain-nithm,1
Ksdjscotland,1
Parnika.pavanram,1
Jitendra Gahlod,1
Gabriela Dumitru BBY,1
Alan florencia,1
Hamidebrahimi1984,1
Mansigurav,1
Anthony Austin UK,0
CarleyHuggins,0
Jabin Baidya,1
Shivanandseo,1
SRChinmaya,1
Meyank Deonie,0
Cap637,0
NailahAli,0
SHU2014,0
Failedprojects,1
Shaisharabi,1
Peter.Holmes71,1
Tmanuel2,1
Erle.richards,0
Lavinder111,1
Mannavaadi,0
Decancqm,0
Tambok0599,0
Vishal Sudarshanwar,1
Daryoush.Alipour,1
Ms Dynasty,0
Dato samardzic,1
Gomuse17,0
StudiesWorld,1
MIPHLP,1
Syedumershah,1
Gruzzly,0
ILGENAS,1
AlexTeddy888,1
Arleigh16,1
CCampbell95,1
Peter Yeung,1
Saim.ch6,1
SMalygin,0
Ramsuresh sahu,0
Ravianus Shambeni,1
A cardboard microwave,1
Obax17,0
Starabhivyakti,0
SulurBidar,1
Khadimeshiekh,0
Athornalley,1
Myopaindoc,1
Alexthegreat334,1
Matt Faus,1
Lsm1032,1
Munnytwist,0
DD Khera,1
Hirdesh Kumar Sharma,1
Arkaitz.iba,0
Buddhinuwan2010,1
Lahorepak,1
Njoroge Wa Chege,1
Auxerion125,1
Leahduncan69,0
Alphonse93,1
Gaurav Machivle,1
Stolbovsky,0
Permanent Student,0
Aurynbearer,1
Sstanley93,1
Jgirl204,1
Spacemonkey4445,1
QuinnThat,0
Zythes,0
Vdrey,0
Libre.karthik,1
GoodBetterBestNeverLetItRest,0
PhillySportsGuru25,0
IA flyboy,0
Di marcus jones,1
Thomas Federico,1
Abdulaziz ttpu,0
Haildiam0nd,1
Shield543,1
Roopal.1994,1
Vaibhavalung,0
Edward Sodaro MD,0
Olga Solov,1
Ehsaan.geo,1
Rambodfar,1
Peter Quotlant Amoro,1
Snowbooks423,0
Foxsch,0
Emergency Service 11,1
Jackinessity,1
Cenet Elias Ino,1
Fabuloushusky,0
GermarRudolf,0
Hegdeashwin,1
Veronicajenifer,1
Ryk72,1
AnjaRibic,1
Fahdkabir,1
Daveisdave,1
Lapskep,1
Brojoe73,1
Uma vkr,1
KedavraAvada,0
ChemStudent24601,1
Mudasar niaz,1
Chebbychabba112,0
Jaweed1234,1
Aziz ennaji,1
Hdlb0006,1
Barbara Bloom,1
Celebritynews101,1
Asap ar5on,1
Kodalmafia98,0
Sahana jercy.u,1
MIVZL,1
ASdePiqueOFE,0
Orpheus Rex,0
Somebobby,0
Retnee,1
Pritoreza,1
Firsteleventh,0
Colerox54321,0
Anupam Kumar Chhotu,1
Enem estate,1
Sintujaggi,1
Subodh Kumar Vishwakarma,1
Ashokkumaraggarwal48,1
JaskierekCukierek,1
Great Showman,1
ReedWrite,1
Dhanam 241993,1
Vvnishant,1
Augustcinemaind,0
Swagbot27613,0
Blowhorners,0
Gmehmetay,0
Drakeky,0
EasyStreetMusings,1
SuicideSociety,0
Pezminer12,0
Scotjaykay1973,1
RiservaZingaroNet,1
