counter,ntus
10737,1
10750,0
10761,0
10829,0
10831,0
10846,0
10891,0
10892,1
10902,1
10906,1
10907,0
10924,1
10926,1
10927,0
10928,1
10934,1
10942,1
10955,0
10966,1
10974,0
10976,0
10981,0
11025,0
11130,0
11146,0
11221,0
11283,0
11340,0
11408,0
11443,0
11444,0
11445,0
11449,0
11454,0
12012,0
12015,0
12027,0
12140,0
12169,0
12170,0
12173,0
12245,0
12246,0
12249,0
12275,0
12359,0
12360,0
12366,0
12368,0
12374,0
12379,0
12383,0
12385,0
12416,0
12417,0
12420,0
12421,0
12433,0
12461,1
12462,1
12511,0
12512,0
12572,0
12574,0
12608,0
12613,0
12616,0
12618,0
12642,1
12644,0
12646,0
12652,0
12654,0
12766,0
12793,0
12844,1
12921,1
12923,0
12935,0
12939,1
12945,0
12947,0
12954,0
12960,0
13029,0
13050,0
13106,0
13107,0
13154,0
13175,1
13244,0
13305,0
13309,0
13403,0
13410,0
13416,0
13419,0
13465,0
13471,0
13517,0
13518,0
13521,0
13551,0
13593,0
13594,0
13599,0
13607,1
13608,0
13619,0
13634,0
13680,0
13690,0
13695,0
13699,0
13702,0
13706,0
13712,0
13716,0
13737,0
13741,1
13744,0
13745,0
13754,0
13757,0
13857,0
13861,0
13869,0
13871,0
13878,0
13908,0
13926,0
13950,0
13952,0
13979,0
13992,0
14014,0
14071,0
14087,0
14157,0
14169,0
14228,0
14235,0
14236,0
14521,0
14523,0
14528,0
15027,0
15030,0
15040,0
15042,0
15044,0
15045,0
15065,0
15067,0
15068,0
15069,0
15072,0
15073,0
15077,0
15078,0
15094,0
15111,0
15115,0
15159,0
15269,0
15271,0
15278,0
15284,0
15394,0
15413,1
15663,0
15664,0
15692,0
15752,1
15782,1
15792,0
15809,0
15814,0
15869,0
15876,0
15896,0
15908,0
15924,0
15950,0
15966,0
15967,0
15985,0
16062,0
16064,0
16078,0
16083,0
16090,0
16091,0
16092,0
16118,0
16119,0
16153,0
16154,0
16189,0
16196,0
16197,0
16198,0
16201,0
16239,0
16243,0
16250,0
16270,0
16284,0
16296,0
16346,0
16348,0
16349,0
16350,0
16356,0
16422,0
16460,1
16534,0
16550,0
16606,1
16631,1
16722,1
16724,1
16727,0
16731,1
16732,0
16734,0
16739,0
16743,0
16746,0
16766,0
16802,1
16805,0
16823,0
16837,0
16856,0
16859,0
16883,0
16896,0
16933,0
16995,0
16996,0
17002,0
17003,0
17007,0
17022,0
17031,0
17117,0
17118,0
17121,0
17123,0
17125,0
17151,0
17162,0
17163,0
17209,0
17210,0
17257,0
17272,0
17310,0
17329,0
17330,0
17339,0
17360,0
17404,0
17482,0
17484,0
17496,1
17521,0
17522,0
17611,0
17617,0
17630,0
17633,0
17637,0
17638,0
17643,0
17661,0
17662,0
17665,0
17718,0
17724,0
17728,0
17771,0
17837,0
17888,0
17892,0
17902,0
17910,0
17917,0
17931,0
17943,0
17944,0
17958,1
17967,0
17969,0
18032,0
18047,0
18048,0
18067,0
18070,0
18090,0
18092,0
18115,0
18128,0
18131,0
18136,0
18149,0
18203,0
18282,0
18284,0
18305,0
18308,0
18309,1
18343,0
18347,0
18382,0
18383,0
18390,0
18394,0
18397,1
18404,0
18407,0
18421,0
18422,0
18446,0
18462,0
18463,0
18466,0
18476,0
18483,0
18489,0
18490,0
18495,0
18496,0
18511,0
18513,0
18516,0
18524,0
18540,0
18560,0
18576,0
18578,0
18598,0
18658,0
18708,0
18763,0
18804,0
18886,0
18896,0
18909,0
18935,0
18941,0
18942,0
18954,0
18957,0
18962,0
19069,0
19090,0
19159,0
19161,0
19168,0
19173,0
19174,0
19177,0
19203,0
19222,1
19247,1
19249,1
19250,1
19257,1
19259,1
19261,1
19279,0
19281,0
19312,1
19314,1
19317,0
19322,0
19323,0
19324,0
19327,0
19360,0
19361,0
19376,0
19406,0
19408,1
19416,0
19448,0
19455,0
19476,0
19498,0
19542,1
19547,0
19549,0
19577,0
19617,0
19636,0
19688,0
19786,0
19821,0
19827,0
19829,0
19878,0
19921,0
19922,0
20130,0
20409,1
20441,0
20481,0
20547,0
20552,0
20556,0
20566,0
20581,0
20654,1
20659,1
20691,0
20706,0
20709,0
20715,0
20734,0
20795,0
20820,0
20822,0
20852,0
20945,0
20948,0
20955,0
20993,0
20995,0
21068,0
21137,0
21143,0
21145,0
21155,0
21175,0
21183,0
21185,0
21211,0
21218,0
21220,0
21222,0
21225,0
21233,0
21252,0
21257,0
21274,0
21276,1
21385,0
21419,0
21444,0
21469,0
21478,1
21484,0
21497,1
21498,0
21502,1
21569,0
21570,0
21585,0
21586,0
21703,0
21707,0
21723,0
21795,0
21796,0
21834,0
21897,0
21900,0
21916,0
21963,1
21995,0
22011,0
22058,0
22070,0
22088,0
22089,0
22105,0
22108,0
22111,0
22122,0
22127,0
22130,0
22141,0
22154,0
22172,0
22181,0
22184,0
22194,0
22197,0
22204,0
22207,0
22221,0
22228,0
22242,0
22249,0
22282,0
22350,0
22357,0
22378,0
22405,0
22545,1
22556,0
22588,1
22646,1
22691,0
22698,0
22838,0
22839,0
23039,0
23040,0
23044,0
23060,0
23064,0
23076,0
23077,0
23082,0
23086,0
23130,0
23140,0
23142,0
23216,0
23238,0
23371,0
23376,0
23389,0
23393,0
23411,0
23414,0
23430,0
23438,0
23471,0
23492,0
23507,0
23510,0
23513,0
23533,0
23542,0
23610,0
23617,0
23623,1
23649,0
23669,0
23670,0
23688,0
23692,0
23698,0
23699,1
23701,0
23737,0
23749,0
23801,0
23817,0
23823,0
23833,0
23835,0
23843,0
23863,0
23881,0
23954,0
24086,0
24107,0
24109,0
24184,0
24232,0
24233,0
24327,0
24328,0
24375,0
24413,0
24421,0
24423,0
24444,0
24466,0
24469,0
24485,1
24486,0
24517,1
24526,0
24536,0
24539,0
24543,0
24620,0
24670,0
24671,0
24689,0
24698,0
24710,0
24712,0
24729,0
24734,0
24742,0
24756,0
24757,0
24801,0
24837,0
24839,0
24840,0
24855,0
24856,0
24896,0
25012,0
25060,0
25106,0
25111,0
25130,0
25150,0
25152,0
25171,0
25203,0
25208,0
25239,0
25240,0
25257,0
25265,0
25296,0
25308,0
25314,0
25321,0
25329,0
25330,0
25343,0
25347,1
25350,0
25356,0
25360,0
25371,0
25514,0
25533,0
25535,0
25539,0
26045,0
26048,0
26054,0
26075,0
26093,1
26110,1
26129,1
26133,0
26207,0
26216,0
26217,0
26386,0
26388,0
26394,0
26397,0
26398,0
26400,0
26406,0
26407,0
26412,0
26420,1
26483,0
26491,0
26492,0
26641,0
26642,0
26716,0
26737,0
26834,0
26843,0
26844,1
26856,1
26863,0
26864,1
26914,0
26925,0
26968,0
26970,0
27151,0
27152,0
27161,0
27162,0
27188,0
27190,0
27211,0
27212,1
27223,0
27230,0
27251,0
27258,0
27260,0
27297,0
27298,1
27299,0
27317,0
27328,1
27329,1
27337,0
27353,0
27355,0
27360,0
27445,0
27447,0
27514,0
27517,0
27615,0
27618,1
27646,0
27654,0
27655,0
