counter,ntus
20636,0
20645,0
20647,0
20665,0
21154,0
21158,0
21174,0
21191,0
21197,0
21207,0
21221,0
21253,0
21257,0
21258,0
21292,0
21326,1
21332,0
21333,1
21340,0
21345,0
21357,0
21383,0
21471,0
21489,0
21496,0
21510,0
21513,0
21539,0
21541,0
21547,0
21613,0
21618,0
21621,0
21622,0
21649,0
21655,0
21656,0
21657,0
21782,0
21783,0
21800,0
21802,0
21807,0
21809,0
21818,0
21823,0
21824,0
21861,1
21871,0
21970,0
21971,0
22009,0
22160,0
22173,0
22261,0
22268,0
22290,0
22320,0
22321,0
22324,0
22325,0
22442,0
22476,0
22479,0
22565,0
22624,0
22785,0
22855,0
22882,0
22889,0
22932,0
22937,0
23030,0
23078,0
23101,0
23109,0
23139,0
23140,0
23160,0
23170,0
23187,0
23243,0
23376,0
23413,0
23462,0
23492,0
23552,0
23554,0
23556,0
23566,0
23625,0
23628,1
23651,0
23654,0
23665,0
23753,0
23773,0
23779,0
23805,0
23882,0
23896,0
23901,0
23904,0
23945,0
23996,0
23998,0
24004,0
24007,0
24008,0
24040,0
24042,0
24049,0
24094,0
24098,0
24109,0
24125,0
24135,0
24185,0
24188,0
24194,0
24196,0
24212,0
24229,1
24240,0
24368,1
24525,1
24542,1
24706,0
24710,0
24721,0
24756,0
24758,0
24764,0
24788,0
24789,0
24792,0
24796,0
24803,0
24811,0
24823,0
24832,0
24875,0
24876,0
24884,0
24889,0
24907,0
24909,0
24918,0
24924,0
25032,0
25174,0
25334,0
25391,0
25396,0
25417,0
25421,0
25439,0
25485,0
25487,0
25489,0
25498,0
25506,0
25525,0
25527,0
25533,0
25578,0
25618,0
25623,0
25630,0
25634,0
25636,0
25652,0
25842,0
26203,0
26208,0
26211,0
26267,0
26285,0
26296,0
26302,0
26306,0
26307,0
26309,0
26310,0
26312,0
26328,0
26365,0
26366,0
26367,0
26369,0
26373,0
26470,0
26483,0
26496,0
26506,0
26511,0
26514,1
26517,0
26536,0
26541,0
26543,0
26549,0
26551,0
26562,0
26658,0
26694,0
26701,0
26719,0
26727,0
26729,0
26755,0
26761,0
27246,0
27253,0
27254,0
27272,0
27283,0
27285,0
27291,0
27301,0
27303,0
27305,0
27316,0
27355,0
27364,0
27387,0
27390,0
27424,0
27427,0
27432,0
27447,0
27453,0
27464,0
27481,0
27482,0
27488,0
27496,0
27538,0
27564,0
27574,0
27582,0
27583,0
27585,0
27602,0
27625,0
27626,0
27633,0
27644,0
27676,0
27683,0
27686,0
27687,0
27708,0
27716,0
27718,0
27744,0
27753,0
27756,0
27767,0
27770,0
27774,0
27844,0
27956,1
27972,0
28008,0
28010,0
28016,0
28030,0
28035,1
28049,0
28064,0
28085,0
28100,0
28107,0
28113,0
28139,0
28183,0
28186,0
28203,0
28217,0
28235,0
28270,0
28277,0
28299,0
28304,0
28330,0
28356,0
28386,0
28412,0
28416,0
28436,0
28437,0
28486,0
28492,0
28496,0
28499,0
28501,0
28504,0
28507,0
28541,0
28544,0
28551,0
28579,0
28588,0
28684,0
28685,0
28862,0
28871,0
28879,0
28894,0
28939,0
29023,0
29062,0
29100,0
29108,0
29128,0
29227,0
29258,0
29329,0
29339,0
29340,0
29342,0
29343,0
29344,0
29345,0
29346,0
29347,0
29349,0
29351,0
29352,0
29360,0
29368,0
29386,0
29387,0
29419,0
29433,0
29444,0
29448,0
29451,0
29502,0
29507,0
29511,0
29539,0
29540,0
29544,0
29596,0
29598,0
29619,0
29627,0
29690,0
29701,0
29703,0
29710,0
29711,0
29713,0
29729,0
29734,0
29736,0
29766,0
29838,0
29928,0
29938,1
30005,0
30036,0
30270,0
30275,0
30276,0
30277,0
30279,0
30309,0
30340,0
30343,0
30347,0
30349,0
30387,0
30390,0
30401,0
30406,0
