counter,ntus
32441,0
32447,0
32473,1
32477,1
32491,1
32494,0
32496,0
32499,0
32533,0
32541,0
32552,0
32553,0
32554,0
32577,0
32581,0
32625,0
32626,0
32644,0
32671,0
32681,0
32730,0
32745,0
32774,0
32775,0
32787,0
32802,0
32805,0
32868,0
32898,0
32901,0
32911,0
32922,0
32923,0
32927,0
32934,0
32945,0
32974,0
32980,0
32982,0
33009,0
33023,0
33040,0
33052,1
33059,1
33060,0
33080,0
33108,0
33109,0
33127,0
33265,0
33336,0
33337,0
33354,1
33369,0
33371,0
33373,0
33430,0
33434,0
33451,0
33470,0
33471,0
33496,0
33537,0
