counter,ntus
11233,0
11248,0
11254,0
11255,0
11256,0
11291,0
11445,0
11446,1
11449,0
11459,1
11461,1
11463,0
11477,0
11478,0
11479,0
11488,0
11489,0
11498,0
11500,0
11532,0
11541,0
11544,0
11545,0
11546,0
11551,0
11553,1
11605,0
11613,0
11756,0
11799,0
11814,0
11841,0
11843,0
11848,0
11852,0
11853,0
11854,0
11857,0
11871,1
11887,1
11888,0
11890,0
11896,1
11934,0
11971,0
11977,0
11995,0
11996,0
11997,0
12002,0
12003,0
12025,0
12048,0
12054,0
12057,0
12059,0
12075,0
12084,1
12086,0
12110,0
12114,1
12154,1
12155,0
12163,0
12164,0
12174,0
12195,0
12212,0
12236,0
12296,0
12297,0
12302,0
12307,0
12479,0
12487,0
12488,0
12491,0
12492,1
12506,0
12508,0
12510,0
12524,0
12525,0
12533,0
12534,0
12541,0
12561,1
12564,0
12631,0
12643,0
12657,0
12673,0
12674,0
12688,0
12705,0
12858,0
12859,0
13045,0
13111,0
13116,0
13118,0
13120,0
13124,0
13172,0
13177,0
13257,1
13262,0
13264,0
13265,0
13303,0
13313,0
13352,0
13426,0
13677,0
13697,0
13794,0
13819,0
13821,0
13827,0
13840,1
13863,0
13931,0
13943,0
13944,0
13947,0
13968,0
14223,0
14270,1
14323,0
14341,0
14342,0
14366,0
14367,0
14447,0
14465,0
14480,0
14533,0
14540,0
14556,0
14576,0
14587,0
14588,0
14589,0
14599,0
14600,1
14612,0
14627,0
14637,0
14733,0
14736,0
14741,0
14757,0
14784,0
14802,0
14908,0
14913,1
14915,0
14920,0
14988,1
14993,0
14996,0
14998,0
15007,0
15032,0
15047,0
15052,0
15080,0
15124,0
15239,0
15240,0
15244,0
15304,0
15305,0
15306,0
15307,0
15347,0
15408,0
15472,0
15485,0
15488,0
15495,0
15538,0
15539,0
15572,0
15593,0
15694,0
15697,0
15699,0
15703,0
15706,0
15723,0
15724,0
15726,0
15812,0
15858,1
15859,1
16230,0
16273,0
16283,0
16291,0
16292,0
16320,0
16321,0
16329,0
16330,0
16332,0
16333,0
16338,0
16340,0
16381,0
16382,0
16387,0
16391,0
16392,0
16395,0
16412,0
16415,0
16418,0
16597,0
16624,0
16637,0
16639,1
16643,0
16696,0
16697,0
16698,0
16716,0
16726,0
16728,0
16732,0
16745,0
16754,0
16786,0
16787,0
16792,0
16813,0
16814,0
16828,0
16829,0
16866,0
16868,0
16873,0
16908,0
16910,0
16919,0
16946,0
16948,0
16949,0
16951,0
16952,0
16960,0
16962,0
16976,0
16978,0
16989,0
17102,0
17119,0
17147,0
17156,0
17166,0
17167,0
17169,0
17178,0
17182,0
17183,0
17266,0
17275,0
17276,0
17306,0
17307,0
17379,0
17380,0
17381,0
17395,0
17423,0
17432,0
17449,0
17456,0
17458,0
17463,0
17487,0
17488,0
17506,0
17555,0
17981,1
18148,0
18153,1
18195,0
18200,0
18202,0
18225,0
18368,0
18390,0
18391,0
18393,0
18399,0
18462,0
18474,0
18475,0
18488,0
18489,0
18497,0
18498,0
18504,0
18514,0
18518,0
18522,0
18536,0
18575,0
18618,0
18737,0
18743,0
18744,0
18747,0
18748,0
18758,0
18759,0
18762,0
18763,0
18930,0
18931,0
18933,0
19060,0
19089,0
19097,0
19131,0
19169,0
19170,0
19214,0
19250,0
19265,0
19299,0
19483,0
19490,0
19494,0
19548,0
19562,0
19588,1
19590,0
19603,0
19617,0
19619,0
19651,0
19699,0
19701,0
19802,0
19826,1
19862,0
19863,0
19911,0
19913,0
19921,0
19923,0
19925,0
19943,0
19944,1
19953,0
19955,1
19959,0
19960,0
19962,0
19966,0
19990,1
20003,0
20006,0
20081,0
20093,0
20109,0
20123,0
20127,0
20130,0
20142,0
20143,0
20144,0
20151,0
20163,0
20180,0
20187,0
20198,0
20200,0
20214,0
20226,0
20231,0
20238,0
20241,0
20242,0
20243,0
20245,0
20263,0
20276,0
20281,0
20315,0
20334,1
20342,0
20345,0
20360,0
20373,0
20383,0
20385,0
20409,0
20443,0
20454,0
20515,0
20582,0
20583,0
20590,0
20592,0
20608,0
20618,0
20666,0
20673,0
20674,0
20697,1
20700,0
20743,0
20748,0
20771,1
20777,0
20815,0
20849,0
20859,0
20868,0
20874,0
20875,0
20889,0
20891,0
20893,0
20900,0
20902,0
20909,0
20914,0
20915,0
20926,0
20941,1
20946,0
20962,0
21186,0
21187,0
21189,0
21203,0
21287,1
21288,0
21289,1
21298,1
21315,0
21317,0
21320,0
21353,0
21371,0
21373,0
21378,0
21385,0
21390,0
21421,0
21472,0
21480,0
21490,0
21492,0
21500,0
21510,0
21511,0
21513,0
21716,0
21717,0
21724,0
21765,0
21767,0
21781,0
21813,0
21814,0
21818,0
21825,0
21828,0
21833,0
21838,0
21873,0
21902,0
21906,0
21912,0
21980,0
22053,0
22054,1
22061,0
22065,0
22067,0
22069,0
22086,0
22088,0
22094,0
22097,0
22157,0
22158,0
22249,0
22278,0
22281,0
22283,0
22298,0
22307,0
22308,0
22312,0
22313,0
22316,0
22319,0
22323,0
22326,0
22328,0
22335,0
22336,0
22365,0
22399,0
22403,0
22405,0
22460,0
22462,0
22464,0
22465,0
22466,0
22467,0
22468,0
22469,0
22471,0
22477,0
22482,0
22487,0
22493,0
22494,0
22504,1
22517,0
22522,0
22628,0
22632,0
22667,0
22670,0
22689,0
22710,0
22716,0
22761,0
22880,0
22882,0
22883,0
22903,0
22909,0
22911,0
22928,0
22930,0
22933,0
22934,0
22940,0
22941,0
22974,0
23005,0
23015,0
23036,0
23065,0
23070,0
23071,0
23072,1
23109,0
23110,0
23117,0
23120,0
23121,0
23126,0
23130,0
23134,0
23136,0
23139,0
23145,0
23216,0
23217,0
23218,1
23243,0
23244,0
23269,0
23283,0
23288,0
23323,0
23446,0
23451,0
23452,0
23471,0
23534,0
23541,0
23582,0
23622,0
23628,0
23639,0
23722,0
24089,0
24096,0
24135,0
24143,0
24144,0
24145,0
24146,0
24147,0
24148,0
24176,0
24177,0
24186,0
24193,0
24200,0
24203,0
24235,0
24236,0
24249,0
24269,0
24311,0
24315,0
24410,0
24411,0
24412,0
24417,0
24418,0
24427,0
24431,0
24516,0
24518,0
24521,0
24794,0
24837,0
24933,0
25050,0
25052,0
25053,0
25066,1
25068,1
25177,0
25186,0
25241,0
25245,0
25266,0
25267,0
25294,0
25681,1
25789,0
25798,0
25898,0
25916,0
25919,0
25931,0
25943,0
25944,0
25946,0
25950,0
26014,0
26022,0
26023,0
26041,0
26045,0
26163,0
26471,0
26473,1
26493,0
26497,0
26498,0
26499,1
26516,0
26517,0
26521,0
26523,0
26529,0
26530,0
26538,0
26539,0
26545,0
26547,0
26553,0
26574,0
26575,0
26580,0
26620,0
26621,0
26624,0
26651,0
26652,0
26691,0
26787,0
26835,1
26867,0
26875,0
26877,0
26916,0
26972,0
26976,0
26980,0
27018,0
27021,0
27088,0
27089,0
27187,0
27188,0
27192,0
27193,0
27200,0
27272,0
27313,0
27315,0
27320,0
27321,0
27325,0
27328,0
27336,0
27339,0
27351,0
27353,0
27419,0
27459,0
27460,0
27463,1
27465,1
27468,1
27471,1
27473,0
27475,1
27515,0
27521,0
27524,0
27567,0
27653,0
27654,0
27656,0
27659,0
27691,0
27752,0
27791,0
27845,0
27882,0
27884,0
27893,0
27897,0
27961,0
27971,0
28017,0
28018,0
28020,0
28026,0
28044,0
28045,0
28086,0
28088,0
28091,0
28098,0
28159,0
28161,0
28162,0
28165,0
28166,0
28187,0
28192,0
28263,0
28311,0
28331,1
28340,0
28416,0
28451,0
28484,0
28542,0
28563,0
28671,0
28679,0
28685,0
28819,0
28823,0
28858,0
28859,0
28862,0
28886,1
28889,0
28890,0
28895,0
28899,0
28910,0
28911,0
28919,0
29243,0
29244,0
29249,0
29256,0
29258,0
29276,0
29331,0
29353,0
29384,0
29390,0
29401,0
29506,0
29508,0
29518,0
29525,0
29528,0
29535,0
29559,0
29565,0
29572,0
29573,0
29574,0
29600,0
29627,0
29628,0
29632,0
29641,0
29649,0
29653,0
29655,0
29681,0
29697,0
29715,0
29716,0
29723,0
29730,0
29737,0
29762,0
29777,0
29790,0
29791,0
29814,0
29823,0
29844,0
29928,0
29929,1
29940,0
29957,0
29983,0
29986,0
30043,0
30045,0
30048,0
30053,0
30054,0
30056,0
30072,0
30076,0
30077,0
30083,0
30094,0
30098,0
30099,1
30139,0
30140,0
30142,0
30183,0
30233,0
30234,0
30475,0
30496,0
30526,0
30533,0
30534,1
30663,0
30697,0
30768,0
30784,0
30785,0
30796,1
30875,0
30877,0
30884,0
30887,0
30898,0
30907,0
31026,0
31028,0
31055,0
31064,0
31065,0
31076,1
31080,1
31096,0
31103,0
31112,0
31117,0
31120,0
31122,0
31132,0
31168,0
31173,0
31197,0
31247,0
31283,0
31298,0
31311,0
31335,0
31347,0
31367,0
31385,0
31412,0
31448,0
31457,0
31464,0
31480,0
31482,0
31484,0
31540,0
31562,0
31605,0
31628,0
31733,0
31793,0
31816,0
31831,0
31832,0
31841,0
31853,0
31854,0
31856,0
31865,0
31873,0
31874,0
31875,0
31902,0
31928,0
31930,0
31937,0
31950,0
31974,0
32039,0
32040,0
32535,0
32553,0
32615,0
32621,0
32663,0
32668,0
32669,0
32670,0
32673,0
32675,0
32682,0
32683,0
32695,0
32696,0
32700,0
32715,0
32731,1
32733,0
32734,0
32735,0
32738,0
32740,0
32772,0
32779,0
32781,0
32839,0
32841,0
32842,0
32872,0
32875,0
32876,0
32881,0
32889,0
32897,0
32898,0
32947,0
32966,0
33014,0
33023,0
33027,0
33071,0
33135,0
33241,0
33272,0
33273,1
33282,0
33289,0
33378,0
33379,0
33581,0
33591,0
33642,0
33659,0
33700,0
33703,0
33704,0
33710,0
33711,0
33743,0
33752,0
33755,0
33756,0
33759,0
33808,0
33823,0
33829,0
33830,0
33833,0
33834,0
33836,0
33840,0
33850,0
33856,0
33929,0
33976,0
33978,0
33985,0
34039,0
34045,0
34046,0
34053,0
34081,0
34122,0
34124,0
34128,1
34164,0
34232,0
34247,0
34252,0
34254,0
34255,0
34258,0
34280,0
34282,0
34286,0
34305,1
34362,0
34372,0
34373,0
34376,0
34378,0
34412,1
34413,0
34415,1
34426,0
34511,0
34514,0
34531,0
34532,0
34564,0
34587,0
34592,0
34610,0
34649,0
34682,0
34684,0
34688,0
34707,0
34719,0
34730,0
34740,0
34749,0
34754,0
34783,0
34824,0
34833,0
34837,0
34909,0
34912,0
34989,0
34990,0
34998,0
35007,1
35009,0
35017,0
35019,0
35021,0
35022,1
35046,0
35047,0
35057,0
35064,0
35065,0
35080,0
35085,0
35086,0
35096,0
35097,0
35099,1
35118,0
35128,0
35174,0
35178,0
35189,1
35202,0
35208,0
35211,0
35212,0
35228,0
35229,0
35255,0
35256,1
35296,0
35316,0
35323,0
35324,0
35335,0
35338,0
35343,0
35347,0
35348,0
35384,0
35392,0
35394,0
35416,1
35440,0
35450,0
35454,0
35467,0
35468,0
35470,0
35472,0
35473,0
35499,0
35512,0
35516,0
35519,0
35572,0
35581,0
35585,0
35590,0
35635,0
35642,0
35643,0
35654,0
35661,0
35664,0
35665,0
35667,0
35674,0
35699,1
35700,0
35714,0
35727,0
35759,0
35761,0
35978,0
35979,0
35985,0
35986,0
35990,0
36001,0
36163,0
36164,0
36167,0
36168,0
36170,0
36180,0
36182,0
36184,0
36198,0
36248,0
36249,0
36251,0
36269,0
36291,0
36297,0
36300,0
36449,0
36538,0
36642,0
36672,0
36685,0
36694,0
36707,0
36710,0
36711,0
36712,0
36721,0
