counter,ntus
4118,0
4235,0
4240,0
4246,0
4254,0
4257,0
4259,0
4263,0
4269,0
4287,0
4289,0
4338,0
4346,1
4363,0
4399,0
4481,1
4484,0
4554,1
4599,0
4601,0
4607,0
4608,0
4616,0
4625,0
4628,0
4640,0
4643,0
4655,0
4661,0
4663,0
4668,0
4681,0
4738,0
4740,0
4763,0
4767,0
4784,0
4785,0
4788,0
4813,1
4814,0
4879,0
5020,1
5022,0
5026,0
5030,0
5040,0
5041,0
5043,0
5064,0
5065,0
5073,0
5079,0
5119,0
5142,0
5183,1
5184,1
5188,0
5197,1
5243,0
5244,0
5250,0
5251,0
5270,0
5305,0
5376,0
5391,0
5627,0
5681,0
5697,0
5718,0
5770,0
5772,0
5778,0
5779,0
5800,0
5801,0
5806,0
5832,0
5833,0
5864,0
5870,0
5982,0
5986,0
5988,0
5998,0
6013,0
6016,0
6037,0
6052,0
6055,0
6059,0
6060,0
6063,0
6072,0
6079,0
6099,0
6100,0
6107,0
6131,0
6133,0
6147,1
6148,1
6154,0
6157,0
6192,0
6201,0
6203,0
6305,1
6388,0
6397,0
6405,0
6407,0
6425,0
6430,0
6438,0
6486,0
6499,0
6512,0
6522,0
6523,0
6529,0
6535,0
6536,0
6567,0
6568,0
6764,0
6795,0
6797,0
6838,0
6955,0
6963,0
6971,0
6976,0
7112,0
7126,1
7134,0
7153,0
7236,0
7241,0
7265,0
7270,0
7315,0
7356,0
7359,0
7396,0
7406,0
7413,0
7453,0
7459,0
7485,0
7502,0
7517,0
7518,0
7525,0
7538,0
7552,0
7558,0
7559,0
7569,0
7570,0
7576,0
7577,0
7584,0
7589,0
7594,0
7598,0
7600,0
7602,0
7605,0
7652,0
7663,1
7732,0
7770,0
7774,0
7818,0
7838,0
7839,0
7875,1
7896,0
7919,0
7970,1
7971,1
7987,1
8023,0
8030,0
8073,0
8074,0
8092,0
8139,1
8169,0
8170,0
8172,0
8204,0
8205,0
8208,0
8213,1
8216,0
8226,0
8344,0
8347,0
8387,0
8392,0
8397,0
8424,0
8451,0
8452,0
8456,0
8458,0
8462,0
8466,0
8478,0
8480,0
8952,0
9063,0
9070,0
9072,0
9073,0
9077,0
9088,0
9089,0
9091,0
9097,0
9125,0
9139,0
9143,0
9151,0
9186,0
9207,0
9241,0
9257,0
9259,0
9263,0
9283,0
9284,0
9332,0
9400,0
9559,0
9561,0
9568,0
9569,0
9581,0
9606,0
9627,0
9631,1
9632,0
9635,1
9650,0
9651,0
9661,0
9663,0
9668,0
9669,0
9733,0
9734,0
9743,0
9744,0
9752,0
9756,0
9759,0
9768,0
9770,0
9783,0
9787,0
9788,0
9806,0
9817,0
9832,0
9841,0
9867,0
9868,0
9876,0
9878,0
9879,0
9884,0
9885,0
9907,0
9910,0
10188,1
10199,0
10200,0
10205,0
10267,0
10305,0
10310,0
10346,0
10376,0
10379,0
10380,0
10382,0
10447,0
10453,0
10462,0
10463,0
10466,0
10491,0
10496,0
10503,0
10537,0
10558,0
10560,0
10563,0
10573,0
10602,0
10636,0
10640,0
10676,0
10684,0
10697,0
10706,0
10710,0
10735,0
10738,0
10763,0
10802,0
10818,0
10831,0
10851,0
10910,0
10921,0
10927,0
10995,0
11040,0
11083,0
11084,0
11103,0
11124,0
11137,0
11147,0
11167,0
11183,0
11219,0
11228,0
11247,0
11253,0
11260,0
11263,0
11318,0
11327,0
11335,0
11337,0
11343,0
11377,0
11404,0
11421,0
11426,1
11430,0
11456,1
11462,0
11470,0
11535,0
11536,0
11537,0
11561,0
11564,0
11572,0
11576,0
11584,0
11586,0
11615,0
11682,0
11737,0
11786,0
11827,0
11832,0
11841,0
11874,0
11875,0
11876,0
11880,0
11965,0
11969,0
11972,0
11998,0
12004,0
12056,0
12058,0
12097,0
12103,0
12105,0
12118,0
12122,0
12124,0
12701,0
12702,0
12734,0
12759,0
12762,0
12776,0
12777,0
12798,0
12807,0
12827,0
12856,0
12859,0
12870,0
12872,0
12890,0
13000,0
13018,0
13040,0
13070,0
13077,0
13095,0
13101,0
13106,1
13123,0
13133,0
13141,0
13142,0
13149,0
13164,0
13205,0
13206,0
13208,0
13213,1
13311,0
13318,0
13323,0
13331,1
13336,1
13346,1
13433,0
13470,0
13529,0
13540,0
13596,0
13600,0
13615,1
13692,0
13742,0
13801,0
13805,0
13809,0
13819,0
13820,0
13822,0
13836,0
13838,0
13863,0
13881,0
13998,0
14008,0
14013,0
14018,0
14021,0
14025,0
14138,0
14142,0
14149,0
14151,0
14157,0
14197,0
14205,1
14210,0
14212,0
14214,1
14219,0
14232,1
14245,1
14275,0
14294,0
14313,0
14315,0
14321,0
14322,0
14354,0
14355,0
14367,0
14428,0
14438,0
14447,0
14473,0
14511,0
14536,0
14539,0
14552,0
14601,0
14613,0
14615,0
14619,0
14628,0
14662,0
14667,0
14696,0
14701,0
14707,0
14728,0
14729,0
14783,0
14792,0
14802,0
14804,0
14813,0
14826,0
14843,0
14845,0
14848,0
14857,1
14889,0
14914,0
14918,0
14923,0
14937,0
14940,0
14950,0
14953,0
14957,0
14958,0
14975,0
14976,0
14981,0
14995,0
15013,0
15014,0
15049,0
15056,0
15072,0
15076,0
15087,0
15092,0
15104,0
15130,0
15137,0
15157,0
15159,0
15165,0
15171,0
15173,0
15207,0
15220,0
15224,0
15234,0
15274,0
15283,0
15285,0
15296,0
15314,0
15346,0
15352,0
15366,0
15373,0
15374,0
15377,0
15380,0
15382,0
15391,0
15398,0
15584,0
15588,0
15618,0
15626,0
15629,0
15640,0
15641,0
15642,0
15649,0
15657,0
15664,0
15674,0
15700,0
15709,0
15710,0
15718,0
15720,0
15727,0
15728,0
15748,0
15750,0
15755,0
15768,0
15774,0
16029,0
16034,0
16041,0
16045,0
16068,0
16076,0
16083,0
16086,0
16203,1
16272,0
16317,0
16811,0
16830,0
16831,0
16849,0
16856,0
16857,1
16867,0
16875,1
16897,0
16978,1
16981,0
17091,0
17094,0
17095,0
17151,0
17214,0
17221,0
17295,0
17305,0
17306,1
17308,0
17312,0
17328,0
17333,0
17334,0
17336,0
17338,0
17446,0
17447,1
17492,0
17535,0
17537,0
17605,0
17619,0
17629,0
17630,0
17663,0
17664,0
17672,0
17751,0
17803,1
17804,1
17833,1
17834,1
17861,0
17862,0
17869,0
17870,0
17874,0
17876,1
17880,0
17882,0
17884,0
17952,0
17953,0
17954,0
17956,0
17974,0
18001,0
18028,0
18038,0
18049,0
18052,0
18065,0
18071,0
18081,0
18088,0
18098,0
18103,0
18114,0
18117,0
18120,1
18132,0
18136,0
18138,0
18139,0
18149,0
18151,0
18184,0
18185,0
18192,0
18210,1
18214,1
18228,1
18248,1
18303,1
18418,0
18477,0
18494,0
18496,0
18502,0
18518,0
18520,0
18523,0
18524,0
18567,0
18568,0
18574,0
18581,0
18679,0
18802,0
18823,0
18827,0
18845,0
18851,0
18853,0
18899,0
18926,0
18939,0
18940,0
18949,0
18954,0
18959,0
18967,0
18977,0
18979,0
18988,0
18989,0
19075,0
19288,0
19289,0
19291,0
19333,0
19339,0
19365,1
19384,0
19463,0
19464,0
19552,0
19553,0
19557,0
19558,0
19568,0
19592,1
19593,1
19595,1
19738,0
20040,1
20229,0
20240,0
20255,0
20259,0
20262,0
20267,0
20272,0
20273,0
20281,0
20288,0
20297,0
20300,0
20327,0
20334,0
20335,0
20361,0
20375,0
20380,0
20381,0
20385,0
20423,0
20428,0
20429,0
20436,0
20443,0
20448,0
20449,0
20461,0
20468,0
20474,0
20499,0
20511,0
20512,0
20516,0
20519,0
20546,0
20547,0
20557,0
20559,0
20570,0
20576,0
20577,0
20592,1
20597,0
20626,0
20630,0
20635,0
20638,0
20643,0
20678,0
20704,0
20855,0
21108,0
21126,0
21133,0
21152,0
21183,0
21262,0
21285,0
21288,0
21289,0
21305,0
21308,0
21309,1
21319,0
21332,1
21334,0
21346,1
21348,0
21352,0
21407,0
21413,0
21435,0
21437,0
21441,0
21456,0
21458,0
21460,0
21470,0
21472,0
21478,0
21482,0
21485,0
21487,0
21508,0
21510,0
21548,0
21573,0
21582,0
21590,0
21592,0
21603,0
21613,0
21659,0
21671,0
21700,0
21705,0
21720,0
21732,0
21753,0
21788,0
21792,0
21819,0
21828,0
21847,0
21856,0
21862,0
21883,0
21897,0
21922,0
21953,0
21956,0
21965,0
21966,0
22047,0
22066,0
22073,0
22075,1
22079,0
22094,0
22112,0
22177,0
22285,0
22288,0
22289,0
22334,0
22348,0
22349,1
22368,0
22430,0
22450,0
22502,0
22507,0
22510,0
22518,0
22563,0
22585,0
22589,0
22590,0
22603,0
22607,0
22620,0
22635,0
22636,0
22673,0
22676,0
22699,0
22710,0
22785,0
22790,0
22791,0
22793,0
22808,1
22866,0
22868,0
22872,0
22901,0
22902,0
22914,0
22928,0
22929,0
23418,0
23419,0
23447,0
23448,0
23493,0
23596,0
23606,0
23607,0
23609,0
23615,0
23617,1
23644,0
23648,0
23659,0
23686,1
23708,1
23712,0
23718,0
23725,0
23728,0
23731,0
23733,0
23752,0
23753,0
23756,0
23761,0
23825,0
23850,0
23857,0
23880,0
23948,1
23983,0
24001,0
24027,0
24039,1
24067,0
24072,1
24126,0
24127,0
24135,0
24138,1
24184,0
24187,0
24189,0
24201,0
24203,0
24270,0
24365,0
24366,1
24545,0
24548,0
24550,1
24553,1
24565,1
24604,0
24620,0
24636,1
24685,0
24691,0
24712,0
24714,0
24732,0
24743,0
24749,0
24754,1
24797,0
24800,0
24801,0
24809,0
24817,0
24832,0
24834,0
24850,0
24857,0
24862,0
24911,0
24918,0
24942,1
24943,1
24965,0
24980,0
24986,0
25038,0
25040,0
25042,0
25046,0
25048,0
25050,0
25053,0
25059,0
25062,0
25091,0
25102,0
25109,0
25110,0
25120,0
25121,0
25235,0
25238,0
25239,0
25258,0
25259,0
25321,0
25323,0
25324,0
25325,0
25389,0
25402,0
25408,0
25428,0
25582,0
25584,0
25633,0
25738,0
25786,0
25797,0
25799,0
25828,0
25834,0
25878,0
25879,0
25892,0
25893,0
25897,0
25906,0
25907,0
25911,0
25962,0
25966,0
25969,0
25970,0
25997,0
26076,0
26092,0
26154,0
26225,0
26226,0
26292,1
26399,0
26400,0
26526,1
26592,0
26627,0
26646,0
26662,0
26663,0
26683,0
26694,0
26695,0
26706,0
26710,0
26780,0
26791,0
26795,0
26802,0
26806,0
26808,0
26825,0
26851,0
26853,0
26855,0
26870,0
26917,0
26927,0
27200,0
27227,0
27231,0
27261,0
27292,0
27303,0
27321,0
27363,0
27519,1
27708,0
27842,0
27885,0
27888,0
27897,0
27903,0
27907,0
27919,0
27923,0
27965,0
28095,0
28107,0
28111,0
28118,0
28122,0
28169,0
28171,0
28176,0
28177,0
28199,0
28204,0
28215,0
28258,0
28289,1
28290,0
28307,0
28375,0
28458,0
28873,0
28881,0
28889,0
28922,0
28949,0
28999,1
29038,0
29073,0
29087,0
29097,1
29156,0
29166,0
29167,0
29173,0
29221,0
29231,0
29245,0
29254,1
29258,1
29307,0
29314,0
29317,0
29337,0
29376,0
29389,0
29411,0
29473,0
29520,0
29553,1
29558,0
29561,0
29585,0
29587,0
29611,1
29686,0
29709,0
29711,0
29748,0
29848,0
29849,0
29990,0
30028,0
30029,0
30033,0
30039,0
30040,0
30057,0
30061,0
30064,0
30130,0
30249,0
30268,0
30286,1
30289,1
30307,0
30327,0
30378,0
30380,0
30427,0
30463,0
30470,0
30473,0
30523,0
30537,0
30573,0
30587,0
30589,0
30615,0
30623,0
30646,0
30663,0
30666,0
30670,0
30677,0
30683,0
30684,1
30694,0
30695,0
30800,0
30810,0
30816,0
30851,0
30857,0
30858,0
30861,0
30865,1
