counter,ntus
24779,0
24801,0
24802,0
24894,0
24896,0
24898,0
24899,0
24902,1
24938,0
24939,0
24940,1
24951,0
24960,0
24965,0
25013,0
25015,0
25016,0
25043,0
25074,0
25115,0
25233,0
25234,0
25268,0
25271,0
25273,0
25419,0
25434,0
25487,0
25516,1
25662,0
25669,0
25706,0
25721,0
25740,0
25752,0
25756,0
25758,0
25760,0
25767,0
25788,0
25800,0
25811,0
25836,0
25859,0
25922,0
25930,0
25972,0
25979,1
26010,0
26011,0
26014,0
26015,0
26030,0
26047,0
26058,1
26066,0
26069,0
26091,0
26108,0
26114,0
26119,0
26131,0
26134,0
26139,0
26167,1
26215,0
26219,0
26226,0
26230,0
26257,0
26272,0
26274,0
26275,0
26279,0
26305,0
26306,0
26316,0
26337,0
26425,0
26431,0
26434,0
26440,0
26446,0
26453,1
26459,0
26476,0
26478,0
26481,0
26483,0
26505,0
26511,0
26517,0
26543,0
26544,0
26547,0
26566,0
26575,0
26599,0
26602,0
26608,0
26637,0
26664,0
26670,0
26683,0
26686,0
26710,0
26714,0
26736,0
26823,0
26860,0
26872,0
26896,0
27286,0
27291,0
27313,0
27317,0
27330,0
27354,0
27376,0
27386,0
27496,1
27559,0
27791,0
27793,1
27804,0
27805,0
27858,0
27902,0
27927,0
27928,0
27976,0
28007,1
28084,0
28096,0
28103,0
28104,0
28109,0
28112,0
28113,0
28114,0
28115,0
28116,0
28119,0
28125,0
28126,1
28134,0
28135,0
28136,0
28149,0
28158,0
28163,0
28173,0
28177,0
28204,0
28205,0
28207,0
28208,0
28216,0
28226,0
28262,0
28392,0
28441,0
28495,0
28499,0
28538,0
28620,0
28677,0
28681,0
28716,0
28724,1
28727,0
28766,0
28809,0
29007,0
29069,0
29074,0
29076,0
29078,0
29085,0
29158,0
29180,0
29186,0
29201,1
29204,1
29207,0
29231,0
29241,0
29279,0
29281,0
29283,0
29291,0
29305,0
29309,1
29327,0
29355,0
29357,0
29360,0
29363,1
29378,0
29379,0
29389,0
29392,1
29398,0
29399,0
29439,0
