username1,pagetitle1,pagetitle2,counter
Educatedhuman007,Nobel Peace Prize,Harry S. Truman,3652
Starfox6420,User:Starfox6420/sandbox,Star Fox 64,3687
Shdarren,Western lowland gorilla,Alien,3747
SyntaxMedium,List of desalination plants in Australia,Bell AH-1Z Viper,3774
John Jex Asif,North Group,User:John Jex Asif,3793
John Jex Asif,User:John Jex Asif,Wikipedia:Translation,3794
John Jex Asif,Category:Wikipedians by language,Literary adaptation,3799
John Jex Asif,Literary adaptation,Mangapet,3800
Reanima2,Jessica DiCicco,Isabella Acres,3808
Reanima2,Isabella Acres,Jeremy Shada,3809
Reanima2,User:Reanima2/sandbox,Virgo Williams,3824
Treppz123,Bob the Builder,DayZ,3849
RandomNerd18,Carlon Jeffery,Dancing with the Stars (U.S. TV series),3856
RandomNerd18,Dancing with the Stars (U.S. TV series),Aedin Mincks,3858
RandomNerd18,Aedin Mincks,Dancing with the Stars (U.S. season 12),3859
RandomNerd18,List of programs broadcast by Disney Channel,Eric Allan Kramer,3864
RandomNerd18,Talk:Mike Wallace (American football),Hines Ward,3867
RandomNerd18,Talk:Shawn Michaels,List of Disney Channel series,3871
NickP916,Dan Marino,Steven Bauer,3883
NickP916,Steven Bauer,List of career achievements by Wayne Gretzky,3891
NickP916,List of career achievements by Wayne Gretzky,Mickey Mantle,3892
NickP916,Mickey Mantle,Jorge Posada,3893
NickP916,Jorge Posada,Spencer Kellogg Brown,3896
Mohammad Javad Abedi Ostad,Table Tennis World Cup,Persepolis F.C.,3907
Clare Champion,Joe Brolly,Joe Brolly,3910
Clare Champion,Joe Brolly,Pat Spillane,3913
Shanon300,Fullmetal Alchemist,Romeo and Juliet,3916
Shanon300,Romeo and Juliet,Scarlett Johansson,3920
Shanon300,Scarlett Johansson,Ariel Winter,3921
Ann Bardrach,User talk:Gogo Dodo,Wikipedia:Articles for deletion/Kate Garvey,3926
Ann Bardrach,Wikipedia:Articles for deletion/Kate Garvey,Kate Garvey,3932
Wilfred AKA The yutika,Al Roker,Morris Chestnut,3939
Wilfred AKA The yutika,Morris Chestnut,Christopher Walken,3940
Moanchomsky1,Nathan Fielder,Deon Cole,3943
Moanchomsky1,Deon Cole,Norm Macdonald,3944
Moanchomsky1,Norm Macdonald,KassemG,3945
Moanchomsky1,KassemG,Joe Hanson,3950
Moanchomsky1,Joe Hanson,Peter Chao,3951
GandalfakaTheWhite,South Africa national cricket team,FHM,3982
GandalfakaTheWhite,Severn Bridge,Mormonism,3990
GandalfakaTheWhite,Mormonism,South African National Defence Force,3991
Aswangworks123,Cyberethics,Wide area network,3993
Kevin the kelvin,Daniel Padilla,Daniel Padilla,4009
Chaz1598,Nairobi,Terrorism in Kenya,4012
Chaz1598,User:Chaz1598/sandbox,Corn snake,4019
Noahg9,Tampa Bay Rays,Iguana,4029
CWReenactor,American Civil War reenactment,Sonic screwdriver,4064
JeffWang1234,A Raisin in the Sun,J.P. Stevens High School,4086
JeffWang1234,J.P. Stevens High School,Orders of magnitude (length),4091
JeffWang1234,Orders of magnitude (length),Light-year,4092
JeffWang1234,Light-year,Parsec,4093
Donkeysheep007,Talk:Margaret Thatcher,Talk:Margaret Thatcher,4103
VettelTheGod,Raquel del Rosario,Jenson Button,4108
VettelTheGod,Jenson Button,Dasha Kapustina,4110
VettelTheGod,2014 Formula One season,Fernando Alonso,4118
Strongbowpint,Southampton F.C.,Michael Barrymore,4128
Strongbowpint,Michael Barrymore,Rickie Lambert,4129
Sagar Kumar Nahak,Shah Rukh Khan,Arijit Singh,4141
SCHUYLER1,Read It and Weep,Labor Pains,4144
Gabucho181,The Cleveland Show,Brickleberry,4157
Gabucho181,Matt Groening,Mad (TV series),4185
Gabucho181,The Cleveland Show,List of The Cleveland Show episodes,4189
Gabucho181,List of The Cleveland Show episodes,List of programs broadcast by Adult Swim,4195
Gabucho181,Brickleberry,Adult Swim,4203
Gabucho181,Brickleberry,Space Stars,4210
Gabucho181,Nickelodeon,G4 (TV channel),4213
Gabucho181,Template:NBCUniversal,Dan Vs.,4218
Gabucho181,American Dad!,The High Fructose Adventures of Annoying Orange,4231
Gabucho181,The High Fructose Adventures of Annoying Orange,Chowder (TV series),4239
Gabucho181,Chowder (TV series),Gravity Falls,4242
Gabucho181,Gravity Falls,YouTube,4249
Gabucho181,Google Search,The WB,4251
Gabucho181,The WB,Google Play,4253
Gabucho181,The WB,Cleveland Brown,4255
Gabucho181,List of The Cleveland Show characters,The Simpsons,4259
Gabucho181,Dan Vs.,Endurance (TV series),4267
Swagness all over the world,Debby Ryan,Selena Gomez & the Scene,4289
SkySoarer69,Boris Johnson,W.E.,4292
SkySoarer69,W.E.,Son of Rambow,4295
SkySoarer69,W.E.,Doctor (Doctor Who),4297
Caitlinhai,Conor Maynard,2013 MTV Video Music Awards,4306
Uprauhl,Scooter Braun,Yours Truly (Ariana Grande album),4308
Uprauhl,Yours Truly (Ariana Grande album),Austin Mahone,4311
Ayush.patnaik1,User:Jakec,User:LFaraone,4315
ML1996,John Moore (1595?–1657),Hill Ridware,4320
ML1996,Handsacre,User:Bearian,4323
Arun Oakes,Clément Grenier,Emmanuel Adebayor,4326
Arun Oakes,Emmanuel Adebayor,Willy Russell,4327
SupergamingHDH,Meringue,Storage device,4343
Kevin Gunaratna,Islamic architecture,Cyber-attack,4355
Fruitwarrior,File:Epic (2013 film) poster.jpg,User talk:Fruitwarrior,4361
Fruitwarrior,User talk:Fruitwarrior,Wikipedia talk:WikiProject Articles for creation,4362
Fruitwarrior,Wikipedia talk:WikiProject Articles for creation,Wikipedia:WikiProject Articles for creation/Help desk,4363
Fruitwarrior,Wikipedia:WikiProject Articles for creation/Help desk,Ontario Genealogical Society,4364
Keatinx,Keating (surname),English monarchs family tree,4372
Keatinx,English monarchs family tree,Irish royal families,4373
Haltell,User:Haltell/sandbox,Chocolate milk,4383
Alversian,Captain Price,Call of Duty: Ghosts,4400
Alversian,Call of Duty: Ghosts,Pricing strategies,4402
Alversian,Pricing strategies,Wildcard character,4403
Alversian,Captain Price,Power,4405
Alversian,Power,Master Chief (Halo),4406
Victorporto98,Template:Razorlight,Enjoyment (DVD),4409
Victorporto98,Enjoyment (DVD),Live at Elland Road,4411
Victorporto98,Live at Elland Road,Kaiser Chiefs,4412
Laxdude25,Ben McLemore,Polar climate,4431
Laxdude25,United States dollar,Jones Middle School,4434
Marcus (Pahrump) Mason,User talk:Marcus (Pahrump) Mason,User talk:Marcus (Pahrump) Mason,4439
Twisty twisty,Tristan,Irene McCormack,4485
Twisty twisty,Irene McCormack,The F Word,4486
Twisty twisty,AC/DC,Michael Clarke (cricketer),4492
Joecarrot10,Suicide weapon,List of Xbox Originals,4501
Joecarrot10,User talk:Joecarrot10,HSwMS Najaden (1897),4510
Joecarrot10,HSwMS Najaden (1897),Adolf Hitler,4511
JohnMadden2009,Talk:List of video games notable for negative reception,Talk:List of video games notable for negative reception,4516
JohnMadden2009,Talk:List of video games notable for negative reception,List of video games notable for negative reception,4525
JohnMadden2009,List of video games notable for negative reception,List of films considered the worst,4529
JohnMadden2009,List of films considered the worst,Talk:List of television series considered the worst,4534
JohnMadden2009,List of video games notable for negative reception,Oakdale High School (California),4544
JohnMadden2009,Malware,Jersey Shore (TV series),4550
Bradyn Green,Game of Death II,Adolf Hitler,4570
Icedude7,Jackie Chan Adventures,Autistic Pride Day,4581
Icedude7,Autistic Pride Day,He-Man,4583
Icedude7,He-Man,Batman,4584
Icedude7,Batman,Sonic Boom (2014 video games),4585
Kissjessieaerosmithacdckisslion,DalesBus,Sandor Teszler,4591
Kissjessieaerosmithacdckisslion,Sandor Teszler,FoxTrot,4592
Kissjessieaerosmithacdckisslion,FoxTrot,List of FoxTrot characters,4594
Kissjessieaerosmithacdckisslion,List of FoxTrot characters,"Bucknall, Lincolnshire",4595
Kissjessieaerosmithacdckisslion,"Bucknall, Lincolnshire",DalesBus,4596
Kissjessieaerosmithacdckisslion,Kiss (band),Christina Moore,4601
Kissjessieaerosmithacdckisslion,Christina Moore,List of McDonald's products,4602
Kissjessieaerosmithacdckisslion,List of McDonald's products,Babe: Pig in the City,4603
Kissjessieaerosmithacdckisslion,Babe: Pig in the City,List of Spider-Man enemies,4604
Kissjessieaerosmithacdckisslion,List of Spider-Man enemies,Michael Vick,4606
Kissjessieaerosmithacdckisslion,Michael Vick,Giardino Botanico Alpinia,4608
Kissjessieaerosmithacdckisslion,Giardino Botanico Alpinia,Vitamin E,4610
Khaledmehriz 2,Batch processing,User:Khaledmehriz 2/sandbox,4614
Khaledmehriz 2,United States Postmaster General,Facebook,4633
Outwith4walls,Chippewa Marching Band,Mark McDonald,4654
Outwith4walls,Mark McDonald,Kabanos,4656
Outwith4walls,Deviled egg,Category:Parks and commons in Aberdeen,4659
Outwith4walls,Category:Parks and commons in Aberdeen,Tele2,4660
Outwith4walls,Tele2,Jock McAvoy,4662
Outwith4walls,Jock McAvoy,Petroglyph,4663
Outwith4walls,Petroglyph,Eurocopter AS332 Super Puma,4664
Outwith4walls,Eurocopter AS332 Super Puma,Bad Education (TV series),4665
Outwith4walls,Bad Education (TV series),ISO basic Latin alphabet,4669
Outwith4walls,ISO basic Latin alphabet,McNab dog,4670
Outwith4walls,McNab dog,Masturbation,4672
Outwith4walls,Masturbation,Homeland,4673
Outwith4walls,Homeland,Apollo Theatre,4674
Outwith4walls,Apollo Theatre,List of computer system manufacturers,4675
Outwith4walls,List of computer system manufacturers,Foreign-born Afro-Americans,4676
Outwith4walls,Mark McDonald,Tracy Morgan,4684
Ben1moreland,Mark Crilley,Greg Heffley,4692
Ben1moreland,Greg Heffley,Constantine II of Scotland,4698
Ben1moreland,Constantine II of Scotland,Joan of Arc,4700
Ben1moreland,Joan of Arc,Offa of Mercia,4701
Ben1moreland,Edward the Confessor,Paul Mason (sculptor),4704
Ben1moreland,Offa of Mercia,The Walking Dead: Season Two,4712
Ben1moreland,List of The Walking Dead (video game series) characters,Wii U,4720
Stealth012,List of reportedly haunted locations,Train,4726
Stealth012,Train,Goat,4727
Stealth012,Goat,Germany,4728
Stealth012,Germany,Mother,4729
Stealth012,Mother,Osama bin Laden,4730
Stealth012,Osama bin Laden,Julia Gillard,4732
Stealth012,Julia Gillard,Lightsaber,4734
Stealth012,Lightsaber,Berliner (doughnut),4744
Stealth012,Berliner (doughnut),Black Forest cake,4752
Stealth012,List of reportedly haunted locations,Bavarian cuisine,4761
Stealth012,Bavarian cuisine,1936 Summer Olympics,4763
Stealth012,1936 Summer Olympics,Drug,4767
Ragun01,Tripneustes ventricosus,William Gilbert (astronomer),4779
Ragun01,William Gilbert (astronomer),Henry Cavendish,4782
Ragun01,Georges Leclanché,User:Ragun01/Books/Potential energy,4787
Ragun01,User:Ragun01/Books/Potential energy,Water bird,4788
Ragun01,User:Ragun01/sandbox,Prehistory of Australia,4800
Ragun01,User:Ragun01/sandbox,List of countries and dependencies by population,4805
Senkris,Jim Duggan,WrestleMania XXV,4810
Senkris,WrestleMania XXV,Laurence Gardner,4811
Senkris,Laurence Gardner,Talk:John Cena,4812
Senkris,Wikipedia:WikiProject Professional wrestling/Members list,List of That '70s Show episodes,4815
Senkris,List of That '70s Show episodes,Extreme Rules (2009),4816
Senkris,Jim Duggan,Talk:CM Punk,4822
Senkris,Talk:CM Punk,Talk:The Legacy (professional wrestling),4825
Senkris,Talk:The Legacy (professional wrestling),Talk:The Sims 3,4827
Senkris,Talk:The Sims 3,Life with Bonnie,4828
Senkris,Life with Bonnie,List of Sonny with a Chance episodes,4829
Senkris,Jim Duggan,The Legacy (professional wrestling),4832
Senkris,Talk:John Cena,Jillian Hall,4845
Senkris,Jillian Hall,Fez (That '70s Show),4846
Senkris,Fez (That '70s Show),Layla El,4847
Senkris,Talk:List of WWE personnel,William Regal,4856
Senkris,Talk:John Cena,Talk:Umaga (wrestler),4859
Senkris,List of WWE personnel,Spice Girls,4904
Senkris,Jim Duggan,WWE SmackDown vs. Raw 2010,4911
Senkris,Talk:List of WWE personnel,Dave Finlay,4925
Senkris,List of WWE personnel,Vickie Guerrero,4992
Senkris,D-Generation X,Bret Hart,5020
Senkris,Ricky Steamboat,Talk:Jeff Hardy,5023
Senkris,Jeff Hardy,Ethnic groups in Europe,5026
Senkris,Ethnic groups in Europe,User:Chrislk02,5027
Nyantaco,Jonny Craig,Beau Bokan,5029
Nyantaco,Beau Bokan,House vs. Hurricane,5030
Cernikred,French wine,Combinivalvula,5038
Cernikred,Combinivalvula,V-boat,5040
FredSaund,Baronet,Giovanni Borgia (Infans Romanus),5069
FredSaund,Giovanni Borgia (Infans Romanus),Margravine Elisabeth Fredericka Sophie of Brandenburg-Bayreuth,5071
M0ney411,Wikipedia:Sandbox,Ozzy & Drix,5090
M0ney411,Ozzy & Drix,Michael J. Fox,5092
Cclarke93,Yoann Gourcuff,Cheick Tioté,5094
Cclarke93,Cheick Tioté,Swedish House Mafia,5095
Cclarke93,Swedish House Mafia,Thiago Alcântara,5096
Sstteevvee,Woodstock,Charlie Parker,5104
Sstteevvee,Charlie Parker,Heidi Harris,5107
Sstteevvee,Heidi Harris,Loose Change (film series),5108
Sstteevvee,Heidi Harris,NBC Nightly News,5112
Sstteevvee,MSNBC,Chalmers Johnson,5118
Sstteevvee,Chalmers Johnson,Danny Glover,5119
Sstteevvee,Danny Glover,Glenn Beck,5120
Sstteevvee,Glenn Beck,Grunge,5125
Sstteevvee,Glenn Beck,Robert Fisk,5127
Sstteevvee,Glenn Beck,Talk:Glenn Beck,5137
Sstteevvee,MSNBC,Cosimo Cavallaro,5150
Sstteevvee,Lenny Breau,Noam Chomsky,5158
Sstteevvee,CNN,Talk:Dershowitz–Finkelstein affair,5163
Sstteevvee,Alan Dershowitz,Talk:Norman Finkelstein,5173
Sstteevvee,Talk:Norman Finkelstein,Altered chord,5177
Sstteevvee,Talk:Glenn Beck,1970s,5183
Sstteevvee,1970s,Paul Wolfowitz,5187
Sstteevvee,1970s,Talk:1970s,5189
Sstteevvee,Talk:Glenn Beck,Cindy Sheehan,5206
Sstteevvee,Cindy Sheehan,Bill Donohue,5207
Sstteevvee,Bill Donohue,Talk:MSNBC,5208
Sstteevvee,Talk:MSNBC,Sean Hannity,5210
Sstteevvee,Sean Hannity,Ann Coulter,5211
Sstteevvee,1970s,Fab,5213
Sstteevvee,Talk:Bill Donohue,Led Zeppelin,5218
Sstteevvee,1970s,John Perkins (author),5220
Sstteevvee,Talk:Glenn Beck,Boredom,5224
Sstteevvee,Arse,Talk:Boredom,5229
Sstteevvee,Pig,B. B. Gabor,5246
Sstteevvee,B. B. Gabor,Talk:Dave Levac,5247
Sstteevvee,Talk:Dave Levac,Ted Stevens,5249
Sstteevvee,Ted Stevens,List of Hill Street Blues cast members,5250
Sstteevvee,Hill Street Blues,Fox News Channel,5252
Sstteevvee,Fox News Channel,Talk:Fox News Channel,5253
Sstteevvee,Talk:Fox News Channel,Document (album),5255
Sstteevvee,Document (album),Alan Greenspan,5257
Sstteevvee,Alan Greenspan,Talk:Break-up of the Beatles,5260
Sstteevvee,Glenn Beck,Break-up of the Beatles,5262
Sstteevvee,Break-up of the Beatles,Yoko Ono,5263
Sstteevvee,Robert Fisk,Jena Six,5267
Sstteevvee,Jena Six,Laura Bush,5270
Sstteevvee,Glenn Beck,Wikipedia:Requested articles/Biography/By profession,5277
Sstteevvee,Wikipedia:Requested articles/Biography/By profession,Talk:Robert Dziekański Taser incident,5279
Sstteevvee,Talk:Robert Dziekański Taser incident,Pat Phoenix,5281
Sstteevvee,Jena Six,David Brin,5287
Sstteevvee,Noam Chomsky,Talk:Noam Chomsky,5289
Sstteevvee,Talk:Noam Chomsky,Todd Gitlin,5290
Sstteevvee,Todd Gitlin,Talk:Bernardine Dohrn,5291
Sstteevvee,Lou Dobbs,Indulgence,5294
Sstteevvee,Wikipedia:Requested articles/Biography/By profession,Talk:Fart,5299
Sstteevvee,Talk:Fart,Bill Hicks,5300
Sstteevvee,Sam Kinison,Big Fun (Miles Davis album),5304
Sstteevvee,Wikipedia:Requested articles/Biography/By profession,Oops,5307
Sstteevvee,Oops,Mike Huckabee,5308
Sstteevvee,Talk:Fart,Talk:Buddy Guy,5310
Sstteevvee,British anti-invasion preparations of the Second World War,Mashmakhan,5326
Sstteevvee,Mashmakhan,9/11 conspiracy theories,5327
Sstteevvee,9/11 conspiracy theories,Jerry Garcia,5328
Sstteevvee,Jerry Garcia,Results of the 2008 Democratic Party presidential primaries,5331
Sstteevvee,Lenny Breau,Bebop,5335
