username1,pagetitle1,pagetitle2,counter
Duckymac01,Star Wars Episode III: Revenge of the Sith,Babylonian captivity,3258
Duckymac01,Babylonian captivity,The Voyage of the Dawn Treader,3259
IAMTHECHANGER1234,Gabriel García Márquez,Gabriel García Márquez,3277
Happy890,Tej (actor),The Legend of Zelda,3282
Mikey11160,Paul Staines,Pat Condell,3290
Sepouh,Henrikh Mkhitaryan,Yura Movsisyan,3319
Stoneiscool,Roman military personal equipment,List of Roman deities,3346
Bobspalding,Wikipedia:Sandbox,Math (disambiguation),3371
Jefferybackpack,Quail,Electric company,3409
ManCityRoxTS,Shahril Ishak,Punggol MRT/LRT Station,3482
ManCityRoxTS,Teck Lee LRT Station,Faroe Islands,3484
ManCityRoxTS,Faroe Islands,Christmas Island,3485
Detfournier,List of photo-sharing websites,List of photo-sharing websites,3523
Bjfdchber,Gary Oldman,The True Confessions of Charlotte Doyle,3530
Abishua2208,Abhishek Bachchan,Nintendo,3533
Adwerq,Eva Hesse,Louise Bourgeois,3535
Bff711,Infection,Carpet,3556
A7XFTW,List of anti-war songs,Robinson Secondary School,3560
Bobskis,One Pound Fish Man,One Pound Fish Man,3566
Yuiuy22,Wikipedia talk:IRC/wikipedia-en-help,User talk:Chzz,3575
Zeppelin cheeky boi,Zeppelin,List of metro systems,3580
The dumbnut,The Patriot (2000 film),The Patriot (2000 film),3608
Serengeti11,Tony Hawk,Kelly Smith,3627
Serengeti11,Kelly Smith,Antonio Nocerino,3628
Prolarrytumblr,Beard (companion),Beard (companion),3640
Johnsmithisgroovy,Scouts Canada,Heritage Regional High School,3646
Johnsmithisgroovy,Heritage Regional High School,User talk:Gogo Dodo,3651
Thecrimdog,Jesse Ventura,John Wayne,3658
Sunshine Tanphiphat,High sheriff,High sheriff,3682
Chub22230230,Kirk Herbstreit,Kirk Herbstreit,3694
RalphWarren35,North Carolina,Mark Elliot (voice-over artist),3725
Dr.Ishbal,Barbra Streisand,Pamela Anderson,3746
Butefraim22,United States,United States,3758
Kleo7906,User:Kleo7906,User:Kleo7906,3769
Kleo7906,User:Kleo7906,Cookie Jar Group,3770
Kleo7906,Cookie Jar Group,Film Roman,3771
Kleo7906,Film Roman,DHX Media,3775
MarioVSYoshi,Soylent Green,Babylon 5,3805
Baneful Mauler,Saori Minami,Tardigrade,3815
7thshadow1234,Chandio,Kenneth,3863
7thshadow1234,Kenneth,Nectar,3864
Kaboom4674,Airbus,Airbus,3927
Braydencimino,Kraft Dinner,Buzz Lightyear,3985
Дадададададададада,Hetalia: Axis Powers,Fire and Ice (1983 film),4125
Дадададададададада,Fire and Ice (1983 film),Sagittarius (astrology),4130
Дадададададададада,Sagittarius (astrology),Opossum,4131
Iambaconhawk,Willy Wonka,Willy Wonka,4137
Magnitudepoppop,Carlos Bustamante,Space Jam,4157
Mvickdawgz,"El Dorado High School (Placentia, California)","El Dorado High School (Placentia, California)",4185
Mvickdawgz,"El Dorado High School (Placentia, California)",Harrison High School (Georgia),4186
AMANDARICON,List of The X Factor finalists (U.S. season 2),List of The X Factor finalists (U.S. season 2),4226
BiaSaori,List of The X Factor finalists (U.S. season 2),List of The X Factor finalists (U.S. season 2),4245
Johnjackjohnjack,Tours FC,Nicklas Bendtner,4329
David Malinin,BDSM,BDSM,4340
Bradzarb123,Calculator,Calculator,4355
Yoloswagymcmb,Robert Rodriguez (American football),Limp Bizkit,4361
Jjchingo,Kim Tae-yeon,Deaths in 2013,4372
Jjchingo,User talk:Mediran,Data,4394
LamborghiniDoorsOnEscalade,Dolph Ziggler,The Miz,4414
Lukeburke123,Empire State Building,Caterpillar,4461
Biggfizz,"Dover High School (Dover, Ohio)",Garaway Local School District,4514
TylerSmith97,Shannon Leto,Cillian Murphy,4528
Nick valinchie,Sicilian Mafia,Sicilian Mafia,4559
Akbaruddin Owaisi,Akbaruddin Owaisi,Akbaruddin Owaisi,4587
Nacker12,Rakim,Bundoran,4660
Cool194988,French River (Massachusetts),DDD,4685
JaredRianeCastillo,Olongapo,McPixel,4696
Cawck,Robert Ghiz,Ring of Fire (song),4709
Cawck,Ring of Fire (song),List of youngest birth mothers,4710
Decaract10,Syrup,Maple syrup,4712
Decaract10,Maple syrup,Syrup,4713
Decaract10,Tomato sauce,Noodle,4716
Gotham123,Starbucks,Yoga,4718
Gotham123,Yoga,Kevin Stöger,4720
Cameron05230301,Frances Hodgson Burnett,Polly Horvath,4733
Cameron05230301,Rhode Island,"Gardner, Colorado",4743
Cameron05230301,"Gardner, Colorado","New Shoreham, Rhode Island",4744
Cameron05230301,"New Shoreham, Rhode Island",Little House on the Prairie,4746
Cameron05230301,Little House on the Prairie,Cynthia Rylant,4747
Thedoob,World,MPLA,4749
Thedoob,MPLA,Women Media Center,4750
Thedoob,Colorado State University,Athena,4753
Willdalley,Refugee Boy,Refugee Boy,4755
Thatjewishguy829,Mike and Ike,Mike and Ike,4767
Thatjewishguy829,WALL-E,User:Thatjewishguy829/sandbox,4771
Sithara03,Sinhalese people,Talk:Sri Lanka,4779
Sithara03,Talk:Sri Lanka,Colombo,4788
Ruthless Villain,The D.O.C. discography,DJ Yella,4811
Ruthless Villain,Panic Zone,Ice Cube,4850
Ruthless Villain,Eazy-E,Up in Smoke Tour,4870
Azizurehman007,Arfa Karim,Arfa Software Technology Park,4893
Azizurehman007,Arfa Software Technology Park,Malala Yousafzai,4894
Azizurehman007,Arfa Karim,Microsoft,4897
Dragon756,Bubble Wrap (brand),Ring of Fire,4901
Hacked Developer,User:Hacked Developer/sandbox,Jacob C. Vouza,4909
Mxobb124,Rajesh Rajilal,Rajesh Rajilal,4913
Mxobb124,Rajesh Rajilal,Peter Blake (artist),4914
Mxobb124,Peter Blake (artist),Fire triangle,4919
Mxobb124,Fire triangle,List of million-selling game consoles,4920
Mxobb124,Muammar Gaddafi,Boris Johnson,4923
Mxobb124,Markus Persson,Linus Torvalds,4925
Dumby12345,Oakham School,Legislation,4930
Jeffrolfvondenbaumen11,International Space Station,Category:Explorers of Canada,4938
Jeffrolfvondenbaumen11,Category:Canadian explorers,Canada goose,4943
Caincoo,Slogan,Long,4949
49ers14,Trinidad James,Donyell Marshall,4952
Rch1984,"Chris Wood (footballer, born 1991)",Sergio Hellings,4955
TabbSingleton,Newtons (cookie),Josh Peck,4962
Miladragon3,Tupoutoʻa ʻUlukalala,Potato,4968
Miladragon3,Potato,Universe,4970
Piero9,Edmonton Oilers,Boxxy,4977
Reznoff2,Asian literature,Pidor,4983
Reznoff2,Pidor,ARCA (NGO),4984
Reznoff2,ARCA (NGO),White people,4990
FGNE,Spanish Army,Steven M. Greer,5004
Johnnycup,"Christ Church, Oxford",Chemist,5017
Johnnycup,Chemist,Punic Wars,5018
Phydo7,Aldfrith of Northumbria,Amy (video game),5023
Bloomingtonk12,List of American television series,List of American television series,5036
Bloomingtonk12,List of American television series,Scooby-Doo's Haunted Mansion,5037
Bloomingtonk12,Boo Blasters on Boo Hill,Caillou,5039
123lilbrad,File:Caddo Flag.gif,"Fairview Alpha, Louisiana",5050
123lilbrad,"Fairview Alpha, Louisiana","Kraft, Louisiana",5051
Winger wong,"Portland, Oregon",Ginger,5056
Winger wong,Ginger,Yo,5057
Winger wong,Yo,Portland Trail Blazers,5058
Chickenmcface,Talk:Bill Clinton,Mountain Dew,5063
Chickenmcface,Mountain Dew,Chef Boyardee,5066
YDHbulldog,Yeshiva Derech HaTorah,Yeshiva Derech HaTorah,5071
YDHbulldog,Yeshiva Derech HaTorah,User talk:YDHbulldog,5083
Minmindougajuku,Mark Striegl,Mark Striegl,5086
Moondalek101,Smosh,2010 Winter Paralympics,5089
Moondalek101,2010 Winter Paralympics,Smosh,5090
Moondalek101,Smosh,Battle of Waterloo,5092
Qdog83,User:Qdog83/sandbox,Scottish cuisine,5106
Riflebellows,Stop & Shop,Stop & Shop,5109
Riflebellows,Stop & Shop,Book of Samuel the Seer,5110
Betterthanlebron,Mark Cuban,Dunce,5114
Beckford9,Habib Habibou,Robert Snodgrass,5124
Beckford9,Wayne Rooney,Ku Klux Klan,5126
Benedict.bien,Culture of Singapore,Roti Island snake-necked turtle,5132
A. J. Abbasi,Dokri Taluka,Larkana,5139
Zombiedude101,Episodic video game,Rick Astley,5146
Zombiedude101,Rick Astley,Hebrew language,5149
Demonspud07,The Binding of Isaac (video game),Gogo Dodo,5159
Demonspud07,Gogo Dodo,Laudanosine,5160
Blackmanjoe,Yolo,Sodbuster,5168
RedSoxStudent,Major League Baseball,Pasta,5180
DrewDickles,Principal Skinner,Chief Wiggum,5214
DrewDickles,Chief Wiggum,Space Cadet (Family Guy),5215
DrewDickles,Adenoid,Truckin',5223
DrewDickles,Truckin',Thomas Friedman,5224
DrewDickles,Thomas Friedman,Duclod Man,5225
DrewDickles,Duclod Man,Sandy Hook Elementary School shooting,5226
DrewDickles,"San Luis Obispo, California",Double Take (group),5229
DrewDickles,Double Take (group),Liverpool,5230
DrewDickles,Liverpool,Category:German people of Israeli descent,5231
DrewDickles,Huell Howser,Caress Me Down,5235
DrewDickles,Dookie,Beelzebubba,5246
DrewDickles,Sublime (album),Smoke Two Joints,5249
DrewDickles,Richard Cheese,Niagara (painter and singer),5251
DrewDickles,Niagara (painter and singer),Dem Bones,5253
DrewDickles,Dem Bones,Walt Disney,5254
DrewDickles,Walt Disney,Spotted dick,5255
DrewDickles,Spotted dick,Mrs Dalloway,5256
DrewDickles,Mrs Dalloway,Moe's Tavern,5257
DrewDickles,Korova Milk Bar,Amish Guy,5259
DrewDickles,Amish Guy,Swass,5260
DrewDickles,Tim Heidecker,Forked tongue,5262
DrewDickles,Pinkerton (album),Aqua Teen Hunger Force (season 1),5266
DrewDickles,Aqua Teen Hunger Force (season 1),Death Rides a Pale Cow (The Ultimate Collection),5267
DrewDickles,List of fictional holidays,Franklin K. Lane High School,5270
DrewDickles,Franklin K. Lane High School,Sassafras (disambiguation),5271
DrewDickles,Sassafras (disambiguation),Mrs. Blaileen,5272
Avrahamburg,Jewish population by country,Volkswagen Schwimmwagen,5292
Avrahamburg,Volkswagen Schwimmwagen,Brad Anderson (cartoonist),5293
Avrahamburg,Brad Anderson (cartoonist),Max von Stephanitz,5294
Fisherdude8,Least concern,Boston,5307
Teeth69,Electromagnetic radiation,Salt,5311
Zebedee1217,Daisy Waugh,Nani,5314
Smellyburrito42,Sandy Upper School,Sandy Upper School,5325
Zionsmall,Frankenstein,Johann de Kalb,5334
LeMemeCentral,Stereophonics,Kherson,5343
LeMemeCentral,Kherson,Yo Momma,5346
LeMemeCentral,Yo Momma,Googlewhack,5347
LeMemeCentral,Googlewhack,Unreal Tournament,5348
LeMemeCentral,Garry's Mod,Troll (Internet),5355
HurricaneBlahg,Willy Wonka,Rebecca,5360
HurricaneBlahg,Rebecca,"Lila C, California",5362
HurricaneBlahg,Rebecca,Train,5367
Mosbruckercj,Paul Burlin,Samar Samir Mezghanni,5370
Jcapeless717,Buster Posey,Buster Posey,5388
SDMIfanatic,List of Scooby-Doo! Mystery Incorporated episodes,Scooby-Doo! Mystery Incorporated,5390
SDMIfanatic,Scooby-Doo! Mystery Incorporated,List of Scooby-Doo! Mystery Incorporated episodes,5399
SDMIfanatic,Scooby-Doo! Mystery Incorporated,Scooby-Doo! Mask of the Blue Falcon,5412
Ddorai5,José Bosingwa,Lee Chung-yong,5431
Ddorai5,Tom Miller,Runner-up Man,5434
Ddorai5,Runner-up Man,Ronaldo,5437
Jstacy1,Carbohydrate,Algea,5446
Tc456,Rush (band),Rush (band),5454
Tc456,Clockwork Angels,Pocket Planes,5458
Tc456,Pocket Planes,Friction,5460
Tc456,Friction,List of National Basketball Association longest winning streaks,5461
Prisinor108,Rydon Community College,List of schools in West Sussex,5471
Prisinor108,List of schools in West Sussex,Mary White (textile designer),5472
Prisinor108,Mary White (textile designer),Capuchin monkey,5474
Prisinor108,Mary White (textile designer),Macbeth,5481
Wikicreeperrock,The Yogscast,Amazon basin,5515
Wikicreeperrock,Amazon basin,Pipipi,5516
Wikicreeperrock,Pipipi,Rick Riordan,5517
Bumcheeks717,Agalychnis callidryas,Thuja plicata,5528
Clairlove619,Sonny,Wikipedia:Editor's index to Wikipedia,5547
Mr. Greg R McPhee,Girls Aloud,Australia's Got Talent (series 7),5552
Mr. Greg R McPhee,The X Factor (U.S. season 3),The X Factor (UK series 9),5555
Mr. Greg R McPhee,The X Factor (UK series 9),List of past EastEnders characters,5556
Mr. Greg R McPhee,List of past EastEnders characters,List of Coronation Street characters (2012),5557
Mr. Greg R McPhee,List of Coronation Street characters (2012),Alice Levine,5558
Mr. Greg R McPhee,Alice Levine,Tommy Knight,5560
L. Hulbert,Saturn C-2,Synbiotics,5563
L. Hulbert,List of Chinese dictionaries,Soham Village College,5567
L. Hulbert,Soham Village College,Presidency of Barack Obama,5574
Grobelaar0811,F.C. Porto,F.C. Porto,5579
Grobelaar0811,F.C. Porto,CVC Capital Partners,5581
Grobelaar0811,Marc Rich,Fulham F.C.,5584
Grobelaar0811,F.C. Porto,Dynamo (magician),5591
Grobelaar0811,Dynamo (magician),Darth Vader,5592
Thompsonam23,Luke the Evangelist,Courageous (film),5605
Thompsonam23,Courageous (film),Greyson Chance,5607
Fundun5,Ballpoint pen,Indian removal,5611
Mchandlee12,Victor Cruz (American football),Wikipedia:Sandbox,5625
Uranuslover,Mohawk people,New Brunswick,5633
Uranuslover,New Brunswick,Clock,5636
Kingofpinkpuppy,X-Men,X-Men,5638
Kingofpinkpuppy,Adhesive,Wii U,5640
Kingofpinkpuppy,Wii U,Mississippi River,5642
Kingofpinkpuppy,Mississippi River,Duck Commander,5643
Kingofpinkpuppy,Duck Commander,Earth Day,5646
Fast-TIGER,Northwest Africa 7034,User talk:Fast-TIGER,5657
Fast-TIGER,User talk:Fast-TIGER,Ron Roy,5662
Fast-TIGER,Ron Roy,Jellyfish,5672
Caldervale99,Pan Am Flight 103,Lockerbie,5682
Jordan Butler,Scott Rendell,William Regal,5691
Jordan Butler,William Regal,Gareth Bale,5692
Augustboland,Zimbabwe,War,5702
Augustboland,War,Hertz,5704
Bdog6152,Georgia (U.S. state),Anton Abele,5711
Bdog6152,Anton Abele,Wisconsin,5712
Tom244mushroom,Bruce Almighty,Fruit preserves,5714
Prooktastic,Zombie,Selena Gomez,5721
Prooktastic,Selena Gomez,Bruno Mars,5722
Joshlyman27,Merv Hunter,Carlton–Collingwood AFL rivalry,5729
Joshlyman27,Carlton–Collingwood AFL rivalry,Leigh Matthews,5730
Joshlyman27,Leigh Matthews,List of NRL records,5731
Joshlyman27,List of NRL records,Jack Gibson (rugby league),5732
Joshlyman27,Jack Gibson (rugby league),1997 ARL season,5733
Joshlyman27,1997 ARL season,2000 NRL season,5734
Joshlyman27,2000 NRL season,Margaret Thatcher,5735
Slamdog7214,Bad Girls Club (season 8),Bad Girls Club (season 3),5740
Slamdog7214,Bad Girls Club (season 2),Bad Girls Club (season 1),5757
Slamdog7214,Bad Girls Club (season 3),Bad Girls Club (season 10),5807
Slamdog7214,Bad Girls Club (season 7),Bad Girls Club (season 5),5811
Slamdog7214,Bad Girls Club (season 10),America's Next Top Model (cycle 4),5934
Slamdog7214,Bad Girls Club (season 8),Scout Taylor-Compton,6018
Slamdog7214,Bad Girls Club (season 4),Dance Moms: Miami,6293
Slamdog7214,Dance Moms: Miami,Scream 4,6294
Slamdog7214,Scream 4,For the Love of Ray J (season 1),6295
Slamdog7214,Bad Girls Club (season 7),Mama Drama (TV series),6306
Slamdog7214,Bad Girls Club (season 6),Kel Mitchell,6338
Slamdog7214,Bad Girls Club (season 11),Martha Julia,6466
Slamdog7214,Bad Girls Club (season 4),The Real World: Philadelphia,6533
Slamdog7214,Bad Girls Club (season 11),Katy Perry,6728
Maher.salem5,Eric Cartman,Eric Cartman,7019
Consucker3000,Printer (computing),Alsace,7025
MaxXster7,Bader Al-Mutawa,Earls High School,7042
Claymore124,Oomycete,Postal (video game),7054
Claymore124,Postal (video game),CastleMiner,7055
Claymore124,CastleMiner,Postal 2,7056
Moneycashmoney,List of individual dogs,Chris White (politician),7058
Moneycashmoney,Chris White (politician),Emmanuel Eboué,7059
Moneycashmoney,Emmanuel Eboué,European Union,7062
Blo8888,Bomani Jones,Bomani Jones,7065
Chaz Boehner,University of Toronto Students' Union,John R. Bolton,7091
Chaz Boehner,John R. Bolton,Andrea Bargnani,7094
Dallas Carpenter,Attitude Era,New York Red Bulls,7098
Dallas Carpenter,New York Red Bulls,User talk:Dallas Carpenter,7102
Dallas Carpenter,User talk:Dallas Carpenter,List of current Major League Soccer players,7104
Haloguy1815,Spamalot,Spamalot,7107
