counter,crf_crv
7069,1
7070,1
7071,1
7072,1
7079,1
7080,1
7089,1
7092,1
7093,1
7102,1
7104,1
7108,1
7128,1
7138,1
7139,1
7167,1
7173,1
7174,1
7183,1
7200,1
7213,1
7222,1
7223,1
7229,1
7230,1
7231,1
7243,1
7251,1
7252,1
7260,1
7269,1
7270,1
7272,1
7273,1
7274,1
7307,1
7312,1
7321,1
7322,1
7332,1
7342,1
7343,1
7344,1
7345,1
7348,1
7354,1
7355,1
7358,1
7365,1
7371,1
7374,1
7377,1
7379,1
7387,1
7388,1
7393,1
7394,1
7395,1
7404,1
7422,1
7425,1
7426,1
7437,1
7438,1
7445,1
7456,1
7471,1
7491,1
7507,1
7510,1
7511,1
7522,1
7525,1
7540,1
7558,1
7570,1
7571,1
7579,1
7580,1
7586,1
7587,1
7589,1
7590,1
7591,1
7594,1
7607,1
7608,1
7614,1
7624,1
7625,1
7633,1
7634,1
7635,1
7659,1
7664,1
7669,1
7675,1
7681,1
7687,1
7693,1
7694,1
7697,1
7699,1
7700,1
7701,1
7702,1
7703,1
7704,1
7707,1
7715,1
7718,1
7729,1
7730,1
7735,1
7737,1
7744,1
7748,1
7750,1
7765,1
7766,1
7768,1
7772,1
7802,1
7803,1
7815,1
7816,1
7819,1
7843,1
7848,1
7849,1
7863,1
7911,1
7912,1
7913,1
7919,1
7920,1
7933,1
7934,1
7941,1
7952,1
7953,1
7962,1
7963,1
7964,1
7965,1
7983,1
8004,1
8007,1
8010,1
8011,1
8012,1
8035,1
8046,1
8049,1
8050,1
8052,1
8053,1
8054,1
8055,1
8083,1
8090,1
8093,1
8094,1
8095,1
8125,1
8126,1
8127,1
8128,1
8129,1
8130,1
8131,1
8136,1
