counter,crf_crv
4727,1
4728,1
4735,1
4736,1
4737,1
4741,1
4743,1
4744,1
4747,1
4751,1
4752,1
4753,1
4754,1
4755,1
4756,1
4758,1
4759,1
4760,1
4761,1
4762,1
4763,1
4764,1
4765,1
4766,1
4770,1
4771,1
4772,1
4774,1
4776,1
4779,1
4781,1
4785,1
4787,1
4788,1
4793,1
4794,1
4796,1
4797,1
4798,1
4799,1
4800,1
4801,1
4802,1
4804,1
4805,1
4806,1
4807,1
4808,1
4815,1
4822,1
4826,1
4835,1
4836,1
4842,1
4843,1
4844,1
4845,1
4846,1
4847,1
4848,1
4849,1
4850,1
4851,1
4852,1
4853,1
4854,1
4855,1
4856,1
4858,1
4859,1
4860,1
4861,1
4862,1
4864,1
4865,1
4866,1
4877,1
4879,1
4881,1
4882,1
4883,1
4884,1
4885,1
4886,1
4889,1
4890,1
4894,1
4895,1
4898,1
4900,1
4905,1
4910,1
4914,1
4916,1
4918,1
4919,1
4925,1
4946,1
4964,1
4984,1
4985,1
4987,1
4996,1
5018,1
5037,1
5038,1
5115,1
5116,1
5121,1
5150,1
5154,1
5155,1
5156,1
5163,1
5169,1
5170,1
5171,1
5172,1
5173,1
5174,1
5175,1
5176,1
5177,1
5178,1
5180,1
5190,1
5194,1
5196,1
5197,1
5200,1
5201,1
5203,1
5204,1
5208,1
5211,1
5219,1
5220,1
5221,1
5222,1
5223,1
5224,1
5225,1
5226,1
5227,1
5228,1
5229,1
5230,1
5231,1
5232,1
5233,1
5236,1
5237,1
5238,1
5239,1
5243,1
5244,1
5245,1
5248,1
5249,1
5251,1
5254,1
5258,1
5259,1
5260,1
5261,1
5262,1
5263,1
5264,1
5267,1
5274,1
5275,1
5276,1
5278,1
5279,1
5286,1
5287,1
5288,1
5294,1
5295,1
5301,1
5304,1
5305,1
5306,1
5311,1
5312,1
5313,1
5314,1
5317,1
5326,1
5333,1
5335,1
5336,1
5340,1
5347,1
5359,1
5366,1
5367,1
5368,1
5369,1
5370,1
5395,1
5396,1
5397,1
5403,1
5408,1
5419,1
5425,1
5428,1
5429,1
5431,1
5432,1
5433,1
5434,1
5435,1
5450,1
5451,1
5452,1
5453,1
5454,1
5473,1
5481,1
5483,1
5484,1
5486,1
5487,1
5488,1
5489,1
5502,1
5531,1
5534,1
5535,1
5537,1
5555,1
5558,1
5559,1
5567,1
5568,1
5577,1
5580,1
5585,1
5589,1
5592,1
5594,1
5595,1
5597,1
5599,1
5600,1
5601,1
5602,1
5604,1
5605,1
5606,1
5607,1
5608,1
5613,1
5615,1
5618,1
5619,1
5620,1
5621,1
5625,1
5626,1
5636,1
5639,1
5640,1
5641,1
5642,1
5643,1
5644,1
5645,1
5646,1
5647,1
5649,1
5650,1
5652,1
5653,1
5659,1
5660,1
5662,1
5663,1
5666,1
5669,1
5670,1
5673,1
5674,1
5675,1
5676,1
5677,1
5678,1
5679,1
5680,1
5681,1
5682,1
5683,1
5684,1
5685,1
5686,1
5687,1
5688,1
5689,1
5690,1
5691,1
5692,1
5693,1
5696,1
5699,1
5700,1
5701,1
5702,1
5703,1
5704,1
5705,1
5706,1
5707,1
5708,1
5709,1
5710,1
5711,1
5712,1
5713,1
5714,1
5715,1
5716,1
5717,1
5718,1
5719,1
5720,1
5721,1
5722,1
5735,1
5742,1
5743,1
5746,1
5747,1
5748,1
5749,1
5753,1
5761,1
5762,1
5763,1
5765,1
5770,1
5771,1
5776,1
5777,1
5779,1
5780,1
5781,1
5782,1
5783,1
5784,1
5785,1
5786,1
5787,1
5788,1
5789,1
5790,1
5795,1
5810,1
5811,1
5833,1
5834,1
5843,1
5844,1
5845,1
5846,1
5847,1
5848,1
5849,1
5851,1
5852,1
5853,1
5856,1
5857,1
5859,1
5861,1
5862,1
5863,1
5864,1
5870,1
5874,1
5875,1
5880,1
5883,1
5884,1
5885,1
5888,1
5889,1
5896,1
5897,1
5898,1
5899,1
5903,1
5904,1
5905,1
5906,1
5914,1
5940,1
5942,1
5944,1
5946,1
5947,1
5948,1
5952,1
5977,1
6022,1
6023,1
6027,1
6038,1
6041,1
6057,1
6062,1
6069,1
6091,1
6107,1
6115,1
6117,1
6118,1
6119,1
6131,1
6270,1
6275,1
6280,1
6281,1
6282,1
6283,1
6380,1
6401,1
6406,1
6413,1
6431,1
6433,1
6434,1
6435,1
6439,1
6453,1
6454,1
6455,1
6515,1
6545,1
6546,1
6547,1
6558,1
6596,1
6621,1
6625,1
6626,1
6658,1
6663,1
6682,1
6685,1
6686,1
6687,1
6689,1
6690,1
6695,1
6697,1
6698,1
6717,1
6719,1
6725,1
6730,1
6740,1
6741,1
6742,1
6744,1
6746,1
6754,1
6755,1
6771,1
6772,1
6783,1
6785,1
6786,1
6797,1
6814,1
6828,1
6829,1
6830,1
6833,1
6834,1
6837,1
6840,1
6841,1
6873,1
6908,1
6925,1
6951,1
6964,1
6972,1
6979,1
6986,1
7009,1
7023,1
7028,1
7107,1
7108,1
7124,1
7156,1
7157,1
7158,1
7173,1
7174,1
7193,1
7200,1
7205,1
7222,1
7226,1
7227,1
7232,1
7267,1
7268,1
7281,1
7284,1
7285,1
7302,1
7324,1
7344,1
7345,1
7354,1
7378,1
7384,1
7392,1
7399,1
7400,1
7416,1
7436,1
7437,1
7455,1
7456,1
7458,1
7463,1
7464,1
7466,1
7468,1
7469,1
7475,1
7478,1
7479,1
7480,1
7481,1
7482,1
7483,1
7495,1
7505,1
7526,1
7530,1
7567,1
7574,1
7619,1
7627,1
7628,1
7629,1
7642,1
7660,1
7661,1
7662,1
7671,1
7688,1
7700,1
7702,1
7704,1
7705,1
7714,1
7715,1
7722,1
7727,1
7730,1
7733,1
7764,1
7771,1
7804,1
7814,1
7833,1
7854,1
7876,1
7891,1
7911,1
7941,1
7993,1
8003,1
8031,1
8040,1
8154,1
8156,1
8157,1
8160,1
8167,1
8188,1
8198,1
8202,1
8219,1
8239,1
8241,1
8246,1
8262,1
8273,1
8316,1
8325,1
8333,1
8352,1
8353,1
8354,1
8364,1
8370,1
8373,1
8374,1
8378,1
8422,1
8425,1
8430,1
8431,1
8432,1
8433,1
8435,1
8436,1
8437,1
8446,1
8447,1
8459,1
8475,1
8476,1
8490,1
8492,1
8512,1
8514,1
8549,1
8551,1
8560,1
8561,1
8562,1
8565,1
8566,1
8567,1
8570,1
8571,1
8572,1
8573,1
8574,1
8575,1
8576,1
8577,1
8578,1
8579,1
8580,1
8581,1
8582,1
8583,1
8584,1
8585,1
8586,1
8587,1
8588,1
8589,1
8590,1
8591,1
8592,1
8593,1
8594,1
8595,1
8596,1
8597,1
8598,1
8599,1
8602,1
8603,1
8608,1
8611,1
8612,1
8629,1
8634,1
8635,1
8642,1
8643,1
8707,1
8708,1
8709,1
8710,1
8713,1
8714,1
8730,1
8735,1
8736,1
8737,1
8744,1
8745,1
8746,1
8747,1
8748,1
8749,1
8750,1
8772,1
8781,1
8787,1
8788,1
8801,1
8805,1
8820,1
8823,1
8830,1
8837,1
8842,1
8843,1
8844,1
8845,1
8849,1
8855,1
8856,1
8857,1
8858,1
8859,1
8862,1
8865,1
8867,1
8868,1
8869,1
8873,1
8878,1
8879,1
8881,1
8896,1
8900,1
8907,1
8927,1
8940,1
8941,1
8945,1
8946,1
8954,1
8970,1
8979,1
9000,1
9001,1
9002,1
9019,1
9022,1
9023,1
9027,1
9028,1
9031,1
9034,1
9041,1
9050,1
9051,1
9052,1
9053,1
9056,1
9057,1
9060,1
9068,1
9071,1
9076,1
9079,1
9080,1
9085,1
9095,1
9097,1
9102,1
9109,1
9113,1
9116,1
9124,1
9125,1
9126,1
9130,1
9131,1
9136,1
9139,1
9140,1
9143,1
9146,1
9147,1
9148,1
9155,1
9157,1
9160,1
9169,1
9174,1
9177,1
9178,1
9180,1
9183,1
9185,1
9186,1
9195,1
9197,1
9198,1
9199,1
9207,1
9210,1
9215,1
9219,1
9221,1
9222,1
9227,1
9228,1
9230,1
9231,1
9232,1
9233,1
9237,1
9238,1
9246,1
9249,1
9250,1
9258,1
9259,1
9269,1
9274,1
9279,1
9297,1
9298,1
9314,1
9315,1
9316,1
9462,1
9471,1
9472,1
9481,1
9484,1
9519,1
9520,1
9552,1
9555,1
9581,1
9582,1
9630,1
9640,1
9687,1
9701,1
9706,1
9708,1
9732,1
9733,1
9756,1
9773,1
9821,1
9854,1
9872,1
9874,1
9892,1
9893,1
9907,1
9919,1
9921,1
9931,1
9932,1
9934,1
9941,1
9948,1
9955,1
9967,1
10014,1
10029,1
10039,1
10044,1
10047,1
10088,1
10104,1
10105,1
10148,1
10248,1
10249,1
10250,1
10252,1
10257,1
10258,1
10262,1
10265,1
10266,1
10296,1
10301,1
10350,1
10364,1
10365,1
10373,1
10375,1
10376,1
10379,1
10389,1
10423,1
10424,1
10449,1
10456,1
10527,1
10531,1
10535,1
10543,1
10544,1
10547,1
10553,1
10563,1
10572,1
10578,1
10582,1
10583,1
10584,1
10585,1
10593,1
10594,1
10603,1
10609,1
10619,1
10620,1
10621,1
10622,1
10623,1
10719,1
10720,1
10743,1
10744,1
10751,1
10755,1
10766,1
10767,1
10771,1
10772,1
10775,1
10776,1
10777,1
10778,1
10779,1
10780,1
10781,1
10782,1
10785,1
10786,1
10787,1
10788,1
10789,1
10790,1
10791,1
10792,1
10806,1
10807,1
10808,1
10865,1
10872,1
10873,1
10874,1
10875,1
10876,1
10886,1
10890,1
10912,1
10930,1
10931,1
10943,1
10944,1
10945,1
10949,1
10950,1
10951,1
10952,1
10954,1
10955,1
10956,1
10957,1
10959,1
10960,1
10961,1
10975,1
10976,1
10977,1
10978,1
10979,1
10993,1
10998,1
10999,1
11013,1
11024,1
11025,1
11026,1
11030,1
11031,1
11032,1
11033,1
11034,1
11035,1
11036,1
11047,1
11048,1
11073,1
11074,1
11078,1
11143,1
11144,1
11145,1
11152,1
11153,1
11154,1
11155,1
11156,1
11161,1
11171,1
11172,1
11174,1
11175,1
11176,1
11179,1
11207,1
11208,1
11215,1
11216,1
11219,1
11222,1
11224,1
11227,1
11237,1
11238,1
11239,1
11243,1
11251,1
11260,1
11261,1
11265,1
11270,1
11271,1
11280,1
11284,1
11286,1
11294,1
11295,1
11296,1
11310,1
11312,1
11316,1
11317,1
11326,1
11327,1
11328,1
11334,1
11342,1
11345,1
11346,1
11347,1
11350,1
11351,1
11354,1
11355,1
11367,1
11374,1
11375,1
11377,1
11378,1
11395,1
11402,1
11413,1
11414,1
11419,1
11429,1
11430,1
11431,1
11432,1
11434,1
11435,1
11437,1
11440,1
11480,1
11484,1
11486,1
11491,1
11492,1
11493,1
11494,1
11503,1
11507,1
11516,1
11535,1
11561,1
11562,1
11563,1
11565,1
11566,1
11567,1
11568,1
11571,1
11573,1
11574,1
11575,1
11577,1
11579,1
11581,1
11582,1
11583,1
11586,1
11587,1
11591,1
11592,1
11621,1
11629,1
11643,1
11644,1
11647,1
11648,1
11649,1
11650,1
11652,1
11656,1
11657,1
11658,1
11659,1
11660,1
11661,1
11662,1
11663,1
11665,1
11666,1
11667,1
11668,1
11670,1
11671,1
11672,1
11673,1
11674,1
11681,1
11685,1
11686,1
11687,1
11688,1
11689,1
11690,1
11691,1
11692,1
11693,1
11697,1
11698,1
11699,1
11706,1
11707,1
11712,1
11713,1
11714,1
11715,1
11719,1
11722,1
11729,1
11736,1
11744,1
11749,1
11751,1
11759,1
11760,1
11762,1
11767,1
11768,1
11769,1
11770,1
11775,1
11777,1
11779,1
11780,1
11781,1
11782,1
11783,1
11784,1
11790,1
11794,1
11801,1
11802,1
11803,1
11804,1
11805,1
11811,1
11823,1
11824,1
11825,1
11826,1
11828,1
11831,1
11832,1
11837,1
11850,1
11855,1
11862,1
11873,1
11879,1
11891,1
11892,1
11893,1
11915,1
11917,1
11930,1
11931,1
11944,1
11951,1
11952,1
11956,1
11957,1
11958,1
11959,1
11960,1
11966,1
11969,1
11986,1
11987,1
11988,1
11991,1
12006,1
12007,1
12008,1
12009,1
12028,1
12029,1
12035,1
12036,1
12038,1
12040,1
12041,1
12044,1
12045,1
12046,1
12051,1
12055,1
12081,1
12123,1
12140,1
12141,1
12142,1
12177,1
12178,1
12199,1
12205,1
12223,1
12224,1
12225,1
12227,1
12232,1
12249,1
12250,1
12251,1
12252,1
12253,1
12254,1
12255,1
12257,1
12258,1
12259,1
12260,1
12261,1
12263,1
12266,1
12269,1
12274,1
12275,1
12284,1
12285,1
12313,1
12315,1
12316,1
12317,1
12318,1
12319,1
12320,1
12321,1
12323,1
12324,1
12325,1
12326,1
12327,1
12328,1
12329,1
12330,1
12331,1
12333,1
12334,1
12335,1
12336,1
12337,1
12338,1
12339,1
12340,1
12342,1
12345,1
12346,1
12347,1
12351,1
12354,1
12358,1
12367,1
12372,1
12376,1
12380,1
12382,1
12383,1
12385,1
12387,1
12388,1
12389,1
12390,1
12391,1
12392,1
12393,1
12394,1
12396,1
12397,1
12399,1
12400,1
12402,1
12404,1
12405,1
12408,1
12409,1
12410,1
12416,1
12417,1
12421,1
12430,1
12435,1
12436,1
12439,1
12441,1
12445,1
12446,1
12451,1
12452,1
12453,1
12454,1
12458,1
12460,1
12461,1
12462,1
12463,1
12464,1
12468,1
12469,1
12480,1
12481,1
12537,1
12545,1
12546,1
12547,1
12585,1
12593,1
12598,1
12612,1
12613,1
12628,1
12649,1
12663,1
12664,1
12667,1
12683,1
12684,1
12695,1
12700,1
12708,1
12713,1
12714,1
12738,1
12743,1
12744,1
12754,1
12755,1
12759,1
12760,1
12771,1
12774,1
12777,1
12782,1
12798,1
12799,1
12803,1
12811,1
12819,1
12832,1
12843,1
12853,1
12865,1
12874,1
12896,1
12900,1
12901,1
12907,1
12908,1
12910,1
12915,1
12918,1
12919,1
12920,1
12922,1
12935,1
12944,1
12949,1
12954,1
12958,1
12962,1
12966,1
12967,1
12969,1
12971,1
12972,1
12981,1
12985,1
12992,1
13005,1
13010,1
13022,1
13023,1
13033,1
13066,1
13073,1
13076,1
13080,1
13081,1
13082,1
13083,1
13084,1
13094,1
13097,1
13103,1
13114,1
13126,1
13128,1
13131,1
13132,1
13133,1
13134,1
13142,1
13143,1
13146,1
13150,1
13162,1
13163,1
13165,1
13167,1
13170,1
13196,1
13224,1
13237,1
13254,1
13255,1
13300,1
13301,1
13318,1
13401,1
13429,1
13477,1
13489,1
13504,1
13519,1
13537,1
13540,1
13561,1
13583,1
13629,1
13689,1
13712,1
13726,1
13733,1
13734,1
13737,1
13738,1
13739,1
13740,1
13757,1
13758,1
13765,1
13769,1
13771,1
13773,1
13784,1
13785,1
13789,1
13790,1
13797,1
13803,1
13808,1
13822,1
13823,1
13837,1
13844,1
13847,1
13849,1
13852,1
13855,1
13859,1
13864,1
13871,1
13876,1
13885,1
13886,1
13887,1
13888,1
13889,1
13890,1
13891,1
13892,1
13893,1
13894,1
13895,1
13897,1
13900,1
13901,1
13913,1
13914,1
13918,1
13919,1
13920,1
13921,1
13959,1
13969,1
13970,1
13978,1
13982,1
13984,1
13989,1
13990,1
13993,1
13997,1
13998,1
13999,1
14000,1
14003,1
14006,1
14007,1
14008,1
14009,1
14010,1
14011,1
14012,1
14016,1
14021,1
14022,1
14023,1
14032,1
14035,1
14036,1
14041,1
14045,1
14046,1
14049,1
14051,1
14054,1
14057,1
14058,1
14059,1
14066,1
14073,1
14075,1
14076,1
14079,1
14080,1
14082,1
14083,1
14084,1
14085,1
14086,1
14090,1
14091,1
14093,1
14099,1
14108,1
14113,1
14115,1
14116,1
14117,1
14120,1
14127,1
14129,1
14132,1
14136,1
14137,1
14145,1
14147,1
14155,1
14161,1
14163,1
14168,1
14169,1
14171,1
14172,1
14175,1
14179,1
14182,1
14183,1
14186,1
14190,1
14191,1
14192,1
14193,1
14194,1
14197,1
14201,1
14203,1
14207,1
14209,1
14210,1
14216,1
14217,1
14219,1
14220,1
14224,1
14225,1
14228,1
14231,1
14234,1
14235,1
14236,1
14238,1
14241,1
14245,1
14246,1
14248,1
14249,1
14251,1
14252,1
14253,1
14254,1
14262,1
14273,1
14274,1
14275,1
14280,1
14282,1
14286,1
14291,1
14292,1
14302,1
14307,1
14309,1
14310,1
14311,1
14312,1
14313,1
14315,1
14328,1
14346,1
14351,1
14355,1
14377,1
14382,1
14383,1
14384,1
14385,1
14402,1
14403,1
14406,1
14408,1
14417,1
14418,1
14426,1
14439,1
14462,1
14470,1
14486,1
14487,1
14488,1
14492,1
14495,1
14496,1
14501,1
14502,1
14503,1
14508,1
14509,1
14512,1
14513,1
14514,1
14515,1
14516,1
14517,1
14518,1
14519,1
14520,1
14521,1
14524,1
14526,1
14534,1
14535,1
14553,1
14554,1
14557,1
14560,1
14568,1
14582,1
14583,1
14594,1
14606,1
14617,1
14632,1
14633,1
14645,1
14654,1
14659,1
14661,1
14662,1
14663,1
14673,1
14674,1
14683,1
14685,1
14686,1
14688,1
14689,1
14696,1
14703,1
14708,1
14709,1
14710,1
14714,1
14717,1
14721,1
14730,1
14731,1
14737,1
14789,1
14803,1
14804,1
14818,1
14819,1
14834,1
14838,1
14852,1
14855,1
14858,1
14859,1
14860,1
14861,1
14882,1
14886,1
14897,1
14899,1
14936,1
14948,1
14972,1
14977,1
14989,1
14990,1
15024,1
15025,1
15026,1
15027,1
15033,1
15034,1
15043,1
15045,1
15057,1
15058,1
15060,1
15063,1
15064,1
15069,1
15072,1
15075,1
15085,1
15087,1
15088,1
15091,1
15092,1
15096,1
15097,1
15098,1
15107,1
15108,1
15109,1
15112,1
15118,1
15121,1
15131,1
15133,1
15135,1
15136,1
15140,1
15141,1
15146,1
15147,1
15148,1
15152,1
15157,1
15161,1
15164,1
15165,1
15166,1
15167,1
15170,1
15171,1
15174,1
15176,1
15183,1
15193,1
15196,1
15200,1
15207,1
15208,1
15212,1
15216,1
15228,1
15229,1
15230,1
15231,1
15232,1
15233,1
15234,1
15235,1
15241,1
15242,1
15247,1
15256,1
15260,1
15261,1
15262,1
15265,1
15273,1
15275,1
15277,1
15279,1
15280,1
15281,1
15282,1
15286,1
15289,1
15290,1
15313,1
15314,1
15323,1
15336,1
15337,1
15338,1
15339,1
15340,1
15341,1
15343,1
15349,1
15350,1
15351,1
15352,1
15353,1
15354,1
15355,1
15357,1
15358,1
15361,1
15362,1
15364,1
15365,1
15366,1
15367,1
15382,1
15383,1
15390,1
15396,1
15399,1
15400,1
15402,1
15412,1
15414,1
15445,1
15467,1
15468,1
15476,1
15477,1
15478,1
15479,1
15500,1
15507,1
15510,1
15513,1
15514,1
15516,1
15520,1
15521,1
15522,1
15523,1
15525,1
15526,1
15527,1
15533,1
15534,1
15548,1
15550,1
15553,1
15556,1
15557,1
15558,1
15560,1
15563,1
15564,1
15580,1
15582,1
15589,1
15590,1
15598,1
15600,1
15602,1
15615,1
15616,1
15617,1
15618,1
15619,1
15622,1
15631,1
15632,1
15636,1
15637,1
15638,1
15649,1
15650,1
15651,1
15652,1
15653,1
15654,1
15659,1
15660,1
15661,1
15662,1
15663,1
15664,1
15668,1
15669,1
15670,1
15671,1
15672,1
15673,1
15674,1
15675,1
15676,1
15677,1
15678,1
15679,1
15680,1
15681,1
15682,1
15683,1
15689,1
15704,1
15720,1
15721,1
15739,1
15751,1
15752,1
15757,1
15773,1
15775,1
15777,1
15778,1
