counter,crf_crv
1777,1
1778,1
1784,1
1785,1
1788,1
1789,1
1790,1
1791,1
1794,1
1800,1
1801,1
1807,1
1808,1
1811,1
1812,1
1813,1
1814,1
1815,1
1816,1
1817,1
1820,1
1821,1
1825,1
1826,1
1827,1
1829,1
1830,1
1831,1
1834,1
1841,1
1842,1
1843,1
1844,1
1845,1
1846,1
1861,1
1862,1
1863,1
1864,1
1873,1
1874,1
1886,1
1893,1
1899,1
1908,1
1909,1
1910,1
1911,1
1919,1
1920,1
1921,1
1927,1
1933,1
1934,1
1935,1
1936,1
1937,1
1938,1
1939,1
1943,1
1946,1
1947,1
1948,1
1949,1
1953,1
1955,1
1956,1
1957,1
1958,1
1961,1
1967,1
1974,1
1975,1
1977,1
1978,1
1979,1
1982,1
1993,1
1997,1
2010,1
2011,1
2012,1
2013,1
2024,1
2025,1
2026,1
2027,1
2029,1
2046,1
2047,1
2049,1
2053,1
2062,1
2063,1
2064,1
2065,1
2082,1
2093,1
2094,1
2109,1
2110,1
2114,1
2120,1
2125,1
2126,1
2175,1
2176,1
2181,1
2191,1
2209,1
2235,1
2236,1
2240,1
2246,1
2247,1
2248,1
2249,1
2250,1
2251,1
2252,1
2264,1
2268,1
2269,1
2279,1
2284,1
2287,1
2288,1
2289,1
2294,1
2312,1
2323,1
2324,1
2327,1
2328,1
2329,1
2330,1
2331,1
2332,1
2334,1
2359,1
2361,1
2390,1
2391,1
2394,1
2395,1
2396,1
2397,1
2398,1
2401,1
2402,1
2404,1
2405,1
2406,1
2422,1
2433,1
2441,1
2442,1
2443,1
2448,1
2453,1
2466,1
2470,1
2471,1
2472,1
2476,1
2496,1
2500,1
2510,1
2516,1
2572,1
2573,1
2574,1
2577,1
2578,1
2579,1
2580,1
2581,1
2582,1
2583,1
2584,1
2588,1
2598,1
2602,1
2613,1
2614,1
2615,1
2618,1
2619,1
2620,1
2629,1
2632,1
2633,1
2637,1
2656,1
2659,1
2660,1
2661,1
2662,1
2690,1
2691,1
2692,1
2695,1
2701,1
2704,1
2705,1
2707,1
2708,1
2709,1
2710,1
2714,1
2719,1
2722,1
2725,1
2726,1
2733,1
2741,1
2755,1
2793,1
2796,1
2801,1
2806,1
2807,1
2823,1
2825,1
2827,1
2832,1
2833,1
2836,1
2837,1
2852,1
2858,1
2859,1
2860,1
2865,1
2867,1
2868,1
2887,1
2888,1
2890,1
2893,1
2905,1
2912,1
2913,1
2915,1
2916,1
2926,1
2930,1
2945,1
2946,1
2950,1
2951,1
2952,1
2953,1
2956,1
2957,1
2966,1
2967,1
2969,1
2974,1
2980,1
2981,1
2984,1
2985,1
2994,1
2995,1
2998,1
2999,1
3000,1
3003,1
3004,1
3006,1
3007,1
3008,1
3009,1
3010,1
3011,1
3012,1
3013,1
3014,1
3015,1
3016,1
3017,1
3021,1
3022,1
3023,1
3032,1
3033,1
3041,1
3048,1
3049,1
3050,1
3051,1
3053,1
3057,1
3058,1
3059,1
3060,1
3062,1
3063,1
3064,1
3068,1
3087,1
3099,1
3100,1
3101,1
3102,1
3103,1
3104,1
3105,1
3106,1
3112,1
3113,1
3114,1
3119,1
3120,1
3131,1
3139,1
3153,1
3177,1
3192,1
3197,1
3199,1
3202,1
3231,1
3232,1
3238,1
3255,1
3265,1
3266,1
3267,1
3270,1
3271,1
3280,1
3288,1
3292,1
3293,1
3295,1
3296,1
3321,1
3331,1
3334,1
3358,1
3362,1
3363,1
3364,1
3371,1
3372,1
3373,1
3379,1
3387,1
3388,1
3407,1
3408,1
3428,1
3429,1
3432,1
3433,1
3436,1
3439,1
3442,1
3447,1
3450,1
3451,1
3457,1
3459,1
3460,1
3462,1
3463,1
3464,1
3472,1
3480,1
3485,1
3487,1
3491,1
3498,1
3499,1
3500,1
3501,1
3502,1
3503,1
3504,1
3506,1
3526,1
3527,1
3529,1
3530,1
3531,1
3532,1
3533,1
3534,1
3541,1
3567,1
3575,1
3583,1
3599,1
3600,1
3614,1
3616,1
3617,1
3620,1
3621,1
3637,1
3653,1
3655,1
3656,1
3667,1
3668,1
3673,1
3674,1
3686,1
3697,1
3698,1
3704,1
3705,1
3709,1
3718,1
3719,1
3721,1
3722,1
3723,1
3729,1
3730,1
3735,1
3739,1
3750,1
3751,1
3752,1
3753,1
3754,1
3772,1
3784,1
3788,1
3790,1
3791,1
3792,1
3794,1
3795,1
3796,1
3807,1
3808,1
3809,1
3810,1
3813,1
3816,1
3824,1
3827,1
3841,1
3843,1
3844,1
3849,1
3861,1
3876,1
3877,1
3878,1
3890,1
3891,1
3905,1
3906,1
3917,1
3918,1
3919,1
3928,1
3931,1
3938,1
3943,1
3944,1
3945,1
3966,1
3994,1
4003,1
4004,1
4005,1
4006,1
4011,1
4040,1
4041,1
4045,1
4046,1
4047,1
4048,1
4051,1
4052,1
4053,1
4054,1
4055,1
4063,1
4073,1
4074,1
4075,1
4088,1
4090,1
4093,1
4094,1
4099,1
4101,1
4102,1
4107,1
4108,1
4109,1
4112,1
4113,1
4115,1
4118,1
4133,1
4134,1
4137,1
4138,1
4139,1
4141,1
4143,1
4172,1
4173,1
4192,1
4194,1
4203,1
4222,1
4225,1
4232,1
4233,1
4234,1
4236,1
4255,1
4266,1
4274,1
4275,1
4276,1
4277,1
4278,1
4282,1
4285,1
4286,1
4287,1
4290,1
4291,1
4302,1
4303,1
4311,1
4313,1
4323,1
4324,1
4325,1
4326,1
4327,1
4340,1
4341,1
4352,1
4353,1
4366,1
4367,1
4368,1
4369,1
4370,1
4371,1
4372,1
4377,1
4387,1
4419,1
4438,1
4444,1
4449,1
4458,1
4459,1
4461,1
4468,1
4478,1
4483,1
4485,1
4488,1
4506,1
4507,1
4508,1
4511,1
4512,1
4513,1
4514,1
4515,1
4516,1
4523,1
4524,1
4535,1
4537,1
4538,1
4541,1
4569,1
4586,1
4597,1
4601,1
4602,1
4603,1
4608,1
4609,1
4644,1
4655,1
4658,1
4659,1
4660,1
4665,1
4673,1
4679,1
4680,1
4686,1
4687,1
4693,1
4698,1
4704,1
4705,1
4706,1
4711,1
4713,1
4716,1
4723,1
4724,1
4725,1
4727,1
4730,1
4741,1
4748,1
4755,1
4756,1
4757,1
4764,1
4779,1
4790,1
4791,1
4792,1
4795,1
4801,1
4812,1
4827,1
4829,1
4830,1
4831,1
4832,1
4833,1
4834,1
4835,1
4837,1
4842,1
4845,1
4848,1
4864,1
4870,1
4873,1
4874,1
4875,1
4876,1
4877,1
4878,1
4879,1
4880,1
4881,1
4885,1
4891,1
4898,1
4899,1
4900,1
4904,1
4908,1
4915,1
4917,1
4920,1
4921,1
4926,1
4927,1
4934,1
4937,1
4938,1
4941,1
4945,1
4949,1
4950,1
4952,1
4955,1
4964,1
4965,1
4981,1
4993,1
4996,1
5008,1
5009,1
5020,1
5021,1
5023,1
5026,1
5028,1
5029,1
5032,1
5033,1
5040,1
5041,1
5063,1
5070,1
5071,1
5103,1
5120,1
5123,1
5128,1
5129,1
5130,1
5132,1
5133,1
5134,1
5135,1
5142,1
5143,1
5144,1
5147,1
5156,1
5159,1
5160,1
5186,1
5187,1
5194,1
5195,1
5208,1
5209,1
5240,1
5243,1
5244,1
5245,1
5251,1
5252,1
5258,1
5259,1
5277,1
5279,1
5291,1
5292,1
5294,1
5301,1
5308,1
5309,1
5310,1
5311,1
5312,1
5313,1
5314,1
5315,1
5316,1
5317,1
5324,1
5333,1
5334,1
5336,1
5337,1
5338,1
5340,1
5341,1
5346,1
5350,1
5353,1
5362,1
5363,1
5364,1
5365,1
5366,1
5370,1
5373,1
5375,1
5376,1
5377,1
5388,1
5389,1
5406,1
5412,1
5413,1
5414,1
5415,1
5416,1
5417,1
5423,1
5424,1
5425,1
5426,1
5430,1
5431,1
5433,1
5455,1
5456,1
5457,1
5458,1
5459,1
5460,1
5461,1
5465,1
5467,1
5468,1
5472,1
5473,1
5474,1
5475,1
5490,1
5491,1
5495,1
5496,1
5498,1
5501,1
5504,1
5505,1
5506,1
5514,1
5535,1
5536,1
5541,1
5548,1
5549,1
5550,1
5554,1
5557,1
5565,1
5566,1
5568,1
5580,1
5581,1
5588,1
5589,1
5592,1
5593,1
5597,1
5600,1
5601,1
5602,1
5619,1
5627,1
5628,1
5629,1
5636,1
5642,1
5645,1
5646,1
5664,1
5665,1
5676,1
5677,1
5678,1
5690,1
5691,1
5692,1
5693,1
5697,1
5703,1
5706,1
5709,1
5730,1
5733,1
5754,1
5755,1
5756,1
5759,1
5763,1
5764,1
5765,1
5779,1
5789,1
5790,1
5798,1
5802,1
5815,1
5816,1
5817,1
5818,1
5826,1
5827,1
5842,1
5843,1
5844,1
5845,1
5846,1
5847,1
5848,1
5849,1
5855,1
5856,1
5857,1
5887,1
5893,1
5903,1
5904,1
5905,1
5906,1
5907,1
5910,1
5912,1
5917,1
5930,1
5933,1
5966,1
5972,1
5979,1
5988,1
5989,1
5990,1
5991,1
5996,1
6001,1
6002,1
6003,1
6004,1
6005,1
6006,1
6033,1
6034,1
6035,1
6036,1
6039,1
6040,1
6047,1
6048,1
6053,1
6055,1
6056,1
6077,1
6096,1
6105,1
6121,1
6122,1
6129,1
6130,1
6148,1
6159,1
6208,1
6209,1
6217,1
6222,1
6223,1
6224,1
6225,1
6229,1
6241,1
6246,1
6247,1
6248,1
6249,1
6250,1
6251,1
6254,1
6255,1
6276,1
6277,1
6279,1
6313,1
6325,1
6326,1
6327,1
6328,1
6331,1
6332,1
6333,1
6334,1
6335,1
6336,1
6367,1
6373,1
6374,1
6411,1
6415,1
6422,1
6426,1
6437,1
6438,1
6449,1
6453,1
6460,1
6464,1
6465,1
6466,1
6470,1
6471,1
6476,1
6477,1
6478,1
6481,1
6482,1
6483,1
6484,1
6491,1
6492,1
6497,1
6498,1
6499,1
6500,1
6505,1
6510,1
6511,1
6512,1
6526,1
6533,1
6552,1
6555,1
6556,1
6566,1
6567,1
6571,1
6574,1
6575,1
6576,1
6577,1
6579,1
6580,1
6581,1
6586,1
6598,1
6600,1
6601,1
6602,1
6603,1
6604,1
6605,1
6611,1
6622,1
6628,1
6642,1
6646,1
6663,1
6664,1
6665,1
6670,1
6671,1
6696,1
6697,1
6698,1
6699,1
6700,1
6701,1
6702,1
6703,1
6734,1
6735,1
6736,1
6737,1
6738,1
6748,1
6754,1
6755,1
6767,1
6787,1
6788,1
6789,1
6790,1
6794,1
6832,1
6833,1
6834,1
6835,1
6836,1
6837,1
6838,1
6839,1
6848,1
6849,1
6857,1
6860,1
6863,1
6887,1
6892,1
6893,1
6894,1
6907,1
6908,1
6909,1
6910,1
6911,1
6912,1
6913,1
6916,1
6917,1
6918,1
6919,1
6920,1
6923,1
6925,1
6926,1
6927,1
6928,1
6929,1
6930,1
6931,1
6932,1
6933,1
6934,1
6935,1
6936,1
6937,1
6938,1
6939,1
6940,1
6941,1
6944,1
6945,1
6950,1
6951,1
6953,1
6954,1
6955,1
6956,1
6959,1
6960,1
6963,1
6964,1
7007,1
7012,1
7015,1
7016,1
7017,1
7018,1
7025,1
7030,1
7045,1
7053,1
7080,1
7082,1
7083,1
7106,1
7162,1
7174,1
7179,1
7183,1
7186,1
7187,1
7188,1
7192,1
7205,1
7215,1
7216,1
7231,1
7232,1
7249,1
7262,1
7283,1
7292,1
7293,1
7294,1
7329,1
7331,1
7333,1
7340,1
7341,1
7357,1
7358,1
7365,1
7370,1
7380,1
7381,1
7384,1
7385,1
7387,1
7388,1
7389,1
7390,1
7391,1
7393,1
7394,1
7396,1
7397,1
7404,1
7408,1
7409,1
7412,1
7414,1
7415,1
7419,1
7420,1
7421,1
7422,1
7423,1
7425,1
7426,1
7427,1
7428,1
7429,1
7434,1
7436,1
7438,1
7448,1
7473,1
7477,1
7484,1
7491,1
7506,1
7530,1
7531,1
7537,1
7539,1
7545,1
7549,1
7550,1
7554,1
7569,1
7571,1
7583,1
7585,1
7586,1
7588,1
7590,1
7592,1
7594,1
7596,1
7600,1
7601,1
7602,1
7603,1
7607,1
7616,1
7617,1
7618,1
7619,1
7620,1
7621,1
7622,1
7623,1
7624,1
7625,1
7626,1
7627,1
7628,1
7629,1
7630,1
7639,1
7640,1
7644,1
7649,1
7653,1
7655,1
7656,1
7657,1
7658,1
7659,1
7662,1
7672,1
7688,1
7690,1
7691,1
7706,1
7714,1
7723,1
7724,1
7726,1
7761,1
7765,1
7766,1
7771,1
7782,1
7797,1
7808,1
7813,1
7816,1
7820,1
7828,1
7835,1
7870,1
7872,1
7876,1
7911,1
7916,1
7917,1
7937,1
7940,1
7941,1
7942,1
7947,1
7957,1
7960,1
7961,1
7962,1
7972,1
7974,1
7975,1
7976,1
7977,1
7993,1
7994,1
8006,1
8007,1
8008,1
8018,1
8019,1
8022,1
8023,1
8024,1
8025,1
8026,1
8027,1
8031,1
8032,1
8033,1
8034,1
8035,1
8036,1
8041,1
8047,1
8051,1
8060,1
8061,1
8062,1
8078,1
8079,1
8080,1
8081,1
8082,1
8083,1
8093,1
8096,1
8099,1
8100,1
8112,1
8119,1
8134,1
8135,1
8136,1
8137,1
8138,1
8144,1
8145,1
8147,1
8150,1
8153,1
8155,1
8156,1
8157,1
8158,1
8159,1
8160,1
8161,1
8162,1
8163,1
8164,1
8165,1
8166,1
8167,1
8168,1
8169,1
8170,1
8171,1
8172,1
8173,1
8174,1
8177,1
8178,1
8179,1
8180,1
8182,1
8185,1
8190,1
8191,1
8194,1
8195,1
8196,1
8197,1
8198,1
8199,1
8200,1
8201,1
8202,1
8203,1
8204,1
8205,1
8208,1
8211,1
8212,1
8214,1
8215,1
8218,1
8220,1
8225,1
8234,1
8237,1
8238,1
8240,1
8241,1
8242,1
8243,1
8245,1
8246,1
8248,1
8250,1
8251,1
8252,1
8253,1
8256,1
8259,1
8262,1
8263,1
8264,1
8265,1
8266,1
8267,1
8268,1
8269,1
8270,1
8276,1
8278,1
8281,1
8292,1
8293,1
8297,1
8298,1
8300,1
8301,1
8302,1
8303,1
8305,1
8307,1
8308,1
8311,1
8312,1
8313,1
8315,1
8316,1
8317,1
8318,1
8319,1
8320,1
8322,1
8324,1
8326,1
8327,1
8328,1
8331,1
8339,1
8344,1
8345,1
8346,1
8347,1
8349,1
8360,1
8361,1
8364,1
8367,1
8383,1
8417,1
8420,1
8464,1
8468,1
8469,1
8481,1
8493,1
8494,1
8495,1
8496,1
8499,1
