username1,nts_nts
Ranjit is awesome,0
Ilikechange,0
Fox002801,0
Kirby8000,0
Funnyguy199,0
Finn4999,0
RazorExile,0
Ketanvorabasedgod,0
Oman123456,0
Hashtagswag,0
Chribastion,0
Strfkr69,0
Bourbonbacon,0
Azizlala,0
Edarew,0
SunrisePictures1995,2
Bingholebingus,0
Commanderched,0
Bdduncan,0
TheWizOfOz,0
Cumer,0
Nfsoccer11,0
Mine turd,1
Son of the northman,0
Welcome to wiki123456789,0
Ebrand02,2
Bengrant10,0
Djani martinov,1
Umany,0
Tzar000,0
GAYMAN300,0
Wan yik hay,0
Socialismorcomfychairs,0
SexyM-F-er,0
Mynameistomex,1
Nealfreeman11,0
RicardoC999,0
Cillian O Brien,0
HelloKitty2005,0
Djunehorn,0
Jacob Hamm,1
Julianh199,0
Super mario786,1
Deano lad,1
DanyCheeto,0
Chris999cs,0
Englishisboring123,0
Sergieron,0
Mrhank3y0000,0
Okinowee,0
Twitson,0
Kl bossman,0
Chucrutes,0
Wostenholm,0
Heritageplan,1
Joy Richard Preuss Gold,1
Damien Whispell,0
The Double Death Sandwich,0
Cececheese,0
Hihihihihijiji,0
Bossdog213,0
Jjakacki,0
N4TH4Neary,0
Tankman98,0
Jason Cole Stuart,1
Partyrocklol,0
Thefunnyman69,0
Lollerskates11,0
Mrfriedfood,0
Lachlanw,1
Peterarsenal,0
Gjczfhhbb,0
Jojoeheh,0
Daniel111131,0
Meowruffmeow,0
Curtbone77,0
Superman456123,0
Mcfat2000,0
Suproftw,0
69boost69,0
Bfa99,1
Bladex454,0
Bobthebuilder6969,1
Johnbarry22,0
Prince of Strings,7
Weenydarthvader,0
7theworldisthe323,0
Thedarkknight118,0
Hellopeople9,1
Wethex,0
Blasphemous Jew,0
Motts123,0
Twototwo,0
Rcasper12,1
Chuchuchuteangelo23,1
Dalec323,0
Monsterboi96,1
Danielmeme,0
Jdocker420,0
Awsomeman0000,0
Sweetthang1000000,8
JakeGhostLord,0
Hu Ping Sanchez,1
CHRISANDJADEN,0
Luke of the Underworld,0
LouisFriend44,0
Infomaser,0
Broamry,1
Kiranhannover,0
Mayank2211,1
Armando321,0
NathDan94,3
Tjg31098,0
Randomeditor1,0
Slipfield,1
Picklehorse123,1
Mousse123,0
Morefragsmorefun,1
Cody2000april1,0
Dddd4545,1
Iamfoxx,0
Jmorton08,0
Nathanlear1998,0
Drbober,0
Chaimantya,0
Hackure31,0
Johnbob3,0
ImperatorToaster,0
DaCrysby,0
Aloure01,0
Rossrocker09,0
George dairy,0
Vsrocks101,0
Gfs2222,2
Adam deal,0
Perryjames43,0
Goonerjonah,0
Maxwelltin,0
Hulk2212,0
CardinalKOB,0
Trollsrockass,0
Rylerfrench,1
TechBandit,0
Unreliable3361,1
Davidlee804,1
Pawdew,1
Bobo shnob,2
Yoshikid18,0
Jvalkyrie,2
Mytanker34,0
Hamman1994,1
Ramanujan srinivasa,0
ApolloTheArtist,0
Narwhal58,1
War Raider,0
Mrbassplayer99,0
Omg wtf tbs cat,0
Kinosaroo,1
Wikimaster7470,1
EricTheWhite,1
Oceoano,0
Nathec12,2
Yelevi,3
Soup business,7
Anklebreaker3,0
Ang Criss,1
MySecretUsername,0
Skirisk,0
Vinfernand6,2
Jessecarpenter310,0
Aav416,4
Meatmobile42,0
Firerager74,1
Cristofgreen,2
Thomas186,0
Meiam69,0
Danielisthesickest,0
Horsesarenotonlybeautifulbutuseful,6
Moshinj,0
Atongichk,1
Cfafish,2
Ukie214,0
Andrewlyly,1
Samj2001,0
Jimbobtob,1
Moshman1,0
Wafflegazoffle,0
Dokestheamazing,0
Eyersj,1
JumboMuffin34,0
XninjarX,0
Spursboy1999,1
Xcq5678,0
Mrplow98,15
IRadiatelove,1
Reg779,17
Iamme12345,0
Mr. Metal Head,23
Lilshortygerch3,0
Darcy.hobba,0
Offspringman,29
Chris321B,1
Athomasm,0
Mfwnoface,16
Louie-1997,3
Vorox the Glatorian,0
Raves31,0
Checkb4uwreck,2
Adriano1995,0
Aodhangb,0
Mochblu,1
Adrian2883,0
Jojomama123,0
Chocohaulic224,0
18fle06j,1
MEGADETH666,0
Yanniboy1996,0
Aynan678,3
Ninjaxcraig,0
Horsesarereallygreat,3
Lolgag98,0
Goldjoe10,0
Katy Sweeteart.,0
Scot Ric Scot Ric,0
Adamgawlowski,0
RGlnaXRhbE9jZWFu,0
Ehart1999,0
Fpsmettalica,0
Chelsea1347311,0
Doublefirstname,0
Pignuss9,0
Benster1510,0
Lolwiki1290,1
Tomrocksocks,0
Dariosurfing,0
Bordiedude,0
Niisapu,0
Saralikesart,0
JJHOHO3,0
Rivers2001,0
Ifeltn01,0
Rick ciarrocchi,0
Godzilla1999,0
Khursheed Khan Video,0
Break-these-walls-down,0
Unicin,0
Popdoris,0
XxSNiP3RxxL33TW33D420xX,0
Dclar1111,0
Pussyripper,0
Ethansaidyolo,0
Ellen linihan,0
Katsruleall123,0
Paloo97,0
Gotricebeeotch,0
Michael9183,0
Alexandre.tsuladze,0
LuisLakers24,0
Qwertyduck576,0
Smartboy10111,0
AuggiePaoli,0
Wilson Bitoque,0
Herpaderpity,0
RainbowBacon69,0
Three1two,0
Toad005,0
Rionski,0
Newagenoah,0
Wavespin,0
Alfievorn,0
Barrettc112,0
Kaylamarie97,0
