username1,pagetitle1,pagetitle2,counter,hop,nhop
DuxInvictus,Portal:Current events/2014 April 20,Mendhar Tehsil,392,5,0
DuxInvictus,Mendhar Tehsil,Mughal Road,406,2,1
DuxInvictus,Mughal Road,Portal:Current events/2014 April 21,408,6,0
DuxInvictus,Portal:Current events/2014 April 21,Firaq Gorakhpuri,411,4,0
DuxInvictus,Firaq Gorakhpuri,Portal:Current events/2014 April 22,414,6,0
DuxInvictus,Wikipedia:WikiProject Guild of Copy Editors/Backlog elimination drives/May 2014,Portal:Current events/2014 April 23,435,-1,0
DuxInvictus,Portal:Current events/2014 April 23,Pir Panjal Range,436,3,1
DuxInvictus,Portal:Current events/2014 April 23,Portal:Current events/2014 April 24,440,5,0
DuxInvictus,Portal:Current events/2014 April 24,Portal:Current events/2014 April 25,445,5,0
DuxInvictus,Portal:Current events/2014 April 25,Portal:Current events/2014 April 26,446,5,0
DuxInvictus,Portal:Current events/2014 April 27,Portal:Current events/2014 April 30,457,5,0
DuxInvictus,Portal:Current events/2014 April 30,Portal:Current events/2014 May 6,461,5,0
DuxInvictus,Portal:Current events/2014 May 6,Portal:Current events/2014 May 7,463,6,0
DuxInvictus,Portal:Current events/2014 May 7,Portal:Current events/2014 May 12,464,5,0
DuxInvictus,Portal:Current events/2014 May 12,Portal:Current events/2014 May 26,465,5,0
DuxInvictus,Portal:Current events/2014 May 26,Portal:Current events/2014 June 3,466,5,0
DuxInvictus,User:DuxInvictus,Wikipedia:Changing username/Usurpations,487,5,0
DuxInvictus,Wikipedia:Changing username/Usurpations,Wikipedia:Changing username/Simple,490,-1,0
EnglishLoverWillie,Cigna,David Cordani,496,1,1
EnglishLoverWillie,Cigna,Sticky Fingaz,499,4,0
EnglishLoverWillie,Throw Ya Gunz,Onyx (group),505,1,1
EnglishLoverWillie,Onyx (group),File:Fredro Starr with wife.jpg,507,-1,0
EnglishLoverWillie,Fredro Starr,Bacdafucup,509,2,1
EnglishLoverWillie,Bacdafucup,Cold Case Files Vol. 2,510,2,1
EnglishLoverWillie,Cold Case Files Vol. 2,Tunnel (New York nightclub),511,4,0
Dnigmonova,Violence against women,Wikipedia:Media copyright questions,653,-1,0
Monetizeyourcat,User:Monetizeyourcat/sandbox/Windhexe,Windhexe,739,4,0
Kasergc,Comecon,Socialist economics,803,2,1
Kasergc,Socialist economics,Economic system,805,1,1
Kasergc,Socialist economics,Transition economy,807,2,1
Kasergc,Socialist economics,Michael Kaser,817,1,1
Annfrenkel,Wikipedia:Meetup/Riverside/WLL/2013,User:Annfrenkel/sandbox,840,-1,0
TenseBeaver,User:TenseBeaver,Wikipedia:WikiProject Indianapolis Colts/Members,850,-1,0
TenseBeaver,User:TenseBeaver,Wikipedia:WikiProject Business/Participants,864,-1,0
TenseBeaver,Wikipedia:WikiProject Business/Participants,Wikipedia:WikiProject Microsoft/Participants,865,-1,0
TenseBeaver,User talk:TenseBeaver,Talk:Indianapolis Colts,876,-1,0
TenseBeaver,Indianapolis Colts,Dead Rising 2,880,4,0
TenseBeaver,Andrew Luck,Trent Richardson,883,2,1
TenseBeaver,Trent Richardson,Darrius Heyward-Bey,884,2,1
TenseBeaver,Indianapolis Colts,Rod Smith,888,5,0
TenseBeaver,Indianapolis Colts,Chuck Pagano,890,1,1
TenseBeaver,Andrew Luck,NBC Sunday Night Football,903,2,1
TenseBeaver,NBC Sunday Night Football,Robert Mathis,904,2,1
TenseBeaver,Lucas Oil Stadium,2013 NFL quarterbacks win loss records,908,3,1
TenseBeaver,Case Keenum,2013 Washington Redskins season,912,2,1
TenseBeaver,2013 Washington Redskins season,Electronic Entertainment Expo 2013,913,4,0
TenseBeaver,User:TenseBeaver,Dead Rising (series),916,-1,0
Tremonist,User:Tremonist/sandbox,Dortmund,965,-1,0
Tremonist,Ernst Wilhelm Hengstenberg,Hugo Dingler,971,3,1
Tremonist,Hugo Dingler,Ruhr (department),972,4,0
Tremonist,Ruhr (department),Friedrich Harkort,978,3,1
Tremonist,Friedrich Harkort,County of Mark,979,2,1
Tremonist,County of Mark,Schedel Arboretum and Gardens,980,5,0
Tremonist,Schedel Arboretum and Gardens,Hengsberg,982,4,0
Tremonist,Hengsberg,Talk:Renaud de Montauban,983,-1,0
Tremonist,Talk:Renaud de Montauban,New Netherland,984,4,0
Tremonist,New Netherland,User:Tremonist,986,-1,0
Tremonist,User:Tremonist,Martin Adolf Bormann,988,5,0
Tremonist,Bochum,"Soest, Germany",996,2,1
Tremonist,Essen,William Thomas Mulvany,1004,3,1
Tremonist,User:Tremonist,John Weidman,1011,5,0
Tremonist,User:Tremonist,Levi Sherwood,1015,5,0
Tremonist,Levi Sherwood,Wikipedia:Requests for page importation,1029,-1,0
Tremonist,Wikipedia:Requests for page importation,Talk:Levi Sherwood,1035,-1,0
Tremonist,Levi Sherwood,Thomas Pagès,1055,2,1
Tremonist,Robbie Maddison,Unique Copy Album,1064,6,0
Tremonist,Levi Sherwood,Annales Alamannici,1072,4,0
Tremonist,Annales Alamannici,"St. Clair County, Illinois",1074,4,0
Tremonist,Red Bull X-Fighters,Earl of Suffolk,1077,4,0
Tremonist,Earl of Suffolk,R. S. Hamilton,1078,5,0
Hjmason92,Galen,Wikipedia:Miscellany for deletion/User:Hjmason92,1084,-1,0
Pstanish,Murray Seasongood,Joey Buttafuoco,1090,4,0
Tiffany Luong,User:Tiffany Luong/sandbox,University of Michigan,1102,1,1
Premmobile7296,Wikipedia:Transclusion,User talk:Premmobile7296,1125,-1,0
Finch2017,User:Finch2017/sandbox,Talk:Food choice,1131,-1,0
Curre,Eldon Enclosures,Karlstad,1193,4,0
Johansen.fred,Talk:2011 Dera Ghazi Khan bombings,"List of terrorist incidents, July–December 2011",1246,5,0
Johansen.fred,"List of terrorist incidents, July–December 2011",Wikipedia:WikiProject Maps,1247,4,0
Johansen.fred,Wikipedia:WikiProject Maps,Talk:2011 Dera Ghazi Khan bombings,1248,-1,0
Johansen.fred,Talk:2011 Dera Ghazi Khan bombings,WikiMapia,1249,5,0
Johansen.fred,"List of terrorist incidents, July–December 2011",VSE,1252,-1,0
Johansen.fred,VSE,Disturbed (band),1253,3,1
Johansen.fred,Veronica Mars,Wolfmother,1256,3,1
Johansen.fred,Semantic MediaWiki,Ava Inferi,1260,4,0
Johansen.fred,Ava Inferi,Battle of Borodino,1261,3,1
Johansen.fred,Battle of Borodino,"List of terrorist incidents, January–June 2011",1262,4,0
Johansen.fred,"List of terrorist incidents, January–June 2011",Indica (Finnish band),1263,4,0
Johansen.fred,"List of terrorist incidents, July–December 2011",Jon Oliva,1267,4,0
Johansen.fred,Jon Oliva,Fiction (Dark Tranquillity album),1268,3,1
Johansen.fred,Fiction (Dark Tranquillity album),Eluveitie,1269,3,1
Johansen.fred,Eluveitie,1908 Summer Olympics,1270,3,1
Johansen.fred,1908 Summer Olympics,True Blood,1271,3,1
Johansen.fred,Talk:Toronto Indoor,Silence the World,1274,-1,0
Johansen.fred,Silence the World,Amon Amarth,1275,3,1
Johansen.fred,User:Johansen.fred,Battle of Kallo,1279,-1,0
Johansen.fred,Battle of Kallo,Quatre Bras,1280,4,0
Johansen.fred,Quatre Bras,List of largest cities in Brazil,1281,4,0
Johansen.fred,List of largest cities in Brazil,Wikipedia:External links/Noticeboard,1282,-1,0
Johansen.fred,Wikipedia:External links/Noticeboard,Shallow Life,1283,5,0
Johansen.fred,Shallow Life,Red Harvest (band),1284,4,0
Johansen.fred,Red Harvest (band),Service,1285,4,0
Johansen.fred,Service,Olympic Stadium (Athens),1286,4,0
Johansen.fred,Olympic Stadium (Athens),The Golden Bough (mythology),1287,4,0
Johansen.fred,True Blood,Talk:Olympic Games,1289,-1,0
Johansen.fred,Talk:Olympic Games,Opeth,1290,-1,0
Johansen.fred,Veronica Mars,El Caco,1292,5,0
Johansen.fred,List of largest cities in Brazil,Paul Wertico,1295,4,0
Johansen.fred,Paul Wertico,Pat Mastelotto,1296,3,1
Johansen.fred,"Glenview, Cook County, Illinois",Dreams of Death,1298,4,0
Johansen.fred,Dreams of Death,Battle of Ushant,1299,6,0
Johansen.fred,Battle of Ushant,Death-doom,1304,4,0
Johansen.fred,Death-doom,Cisplatine War,1305,3,1
Johansen.fred,Cisplatine War,Territory of New Guinea,1306,3,1
Johansen.fred,Territory of New Guinea,Napoleonic Wars,1307,2,1
Johansen.fred,Napoleonic Wars,Hannibal's crossing of the Alps,1308,2,1
Johansen.fred,Hannibal's crossing of the Alps,Olympic Stadium (Grenoble),1309,4,0
Johansen.fred,Olympic Stadium (Grenoble),William Blake (geologist),1310,6,0
Johansen.fred,William Blake (geologist),Cold Day in Hell (Mixtape),1311,4,0
Johansen.fred,File:Freddie Gibbs - Cold Day In Hell.jpg,Nevermore (album),1319,-1,0
Johansen.fred,Veronica Mars,List of technical death metal bands,1321,5,0
Johansen.fred,List of technical death metal bands,Quo Vadis (band),1322,2,1
Johansen.fred,Quo Vadis (band),The Sinister Supremacy,1323,3,1
Johansen.fred,The Sinister Supremacy,Youth Olympic Games,1324,4,0
Johansen.fred,Youth Olympic Games,Eighty Years' War,1325,3,1
Johansen.fred,Eighty Years' War,Battle of Albrolhos,1326,1,1
Johansen.fred,True Blood,Talk:Battle of Cuddalore (1758),1329,-1,0
Johansen.fred,Talk:Battle of Cuddalore (1758),Mardraum – Beyond the Within,1331,-1,0
Johansen.fred,Mardraum – Beyond the Within,Meerkat Manor,1332,4,0
Johansen.fred,Meerkat Manor,Terraria,1333,3,1
Johansen.fred,Hannibal's crossing of the Alps,Enslaved (band),1335,4,0
Johansen.fred,Enslaved (band),Trinacria,1336,4,0
Johansen.fred,Trinacria,Dead Heart in a Dead World,1337,4,0
Johansen.fred,Hannibal's crossing of the Alps,Mongol conquest of the Jin dynasty,1340,4,0
Johansen.fred,Battle of Zhongdu,Claude de Beauharnais (1756–1819),1342,4,0
Bhill579,Five themes of geography,User talk:Sam Sailor,1363,-1,0
Bhill579,User talk:Sam Sailor,Cubism,1366,3,1
WilliamLehnsherr,List of Australian National University people,"Australian Labor Party leadership spill, October 2013",1368,3,1
WilliamLehnsherr,"Australian Labor Party leadership spill, October 2013","Talk:Australian Labor Party leadership spill, October 2013",1372,-1,0
WilliamLehnsherr,"Talk:Australian Labor Party leadership spill, October 2013","Cronulla, New South Wales",1375,4,0
WilliamLehnsherr,"Cronulla, New South Wales",Talk:Paul Ryan,1376,-1,0
WilliamLehnsherr,Talk:Paul Ryan,Division of Lalor,1380,4,0
WilliamLehnsherr,Division of Lalor,Sharia,1381,3,1
WilliamLehnsherr,Sharia,Treasurer of Australia,1382,3,1
WilliamLehnsherr,Treasurer of Australia,William McMahon,1383,1,1
WilliamLehnsherr,William McMahon,Geoffrey Robertson,1384,3,1
WilliamLehnsherr,Geoffrey Robertson,Paul Keating,1385,3,1
WilliamLehnsherr,Paul Keating,Ian Watkins (Lostprophets),1386,3,1
WilliamLehnsherr,Ian Watkins (Lostprophets),Big Day Out lineups by year,1387,3,1
WilliamLehnsherr,Big Day Out lineups by year,Soundwave (Australian music festival),1388,2,1
WilliamLehnsherr,Soundwave (Australian music festival),2014 Crimean crisis,1391,3,1
WilliamLehnsherr,2014 Crimean crisis,James Gunn (filmmaker),1392,3,1
WilliamLehnsherr,James Gunn (filmmaker),Accession of Kosovo to the European Union,1393,3,1
WilliamLehnsherr,Islamic State of Iraq and the Levant,Nancy Grace,1397,3,1
WilliamLehnsherr,Nancy Grace,2010 Nobel Peace Prize,1398,3,1
August H,User:August H/sandbox,Species-typical behavior,1428,3,1
NishachaudharyMAX,Analjit Singh,Analjit Singh,1447,1,1
Ishwar Kataria,User:Ishwar Kataria,User:Ishwar Kataria,1455,-1,0
Dhoustonjackson,User:Dhoustonjackson/sandbox,Erratic Rock State Natural Site,1505,3,1
Nnjjbb,Buena Vista Street,Gift suite,1592,5,0
Nnjjbb,Instagram,How I Met Your Mother,1599,3,1
HenryBaker2,Wikipedia:Changing username/Simple,Budget of the European Union,1619,-1,0
HenryBaker2,User:HenryBaker2/sandbox,Languages of the Bailiwick of Guernsey,1625,-1,0
HenryBaker2,Languages of Jersey,Basque language,1627,2,1
Wolfwin,Battle of Cadfan,International Political Sociology (security studies),1637,5,0
Wolfwin,Jaber II Al-Sabah,Tribes of Arabia,1640,3,1
Wolfwin,Tribes of Arabia,King of the Sands,1642,3,1
Wolfwin,King of the Sands,Kindah,1643,2,1
Wolfwin,Kilab ibn Murrah,Zahirul Islam Abbasi,1646,4,0
Wolfwin,Zahirul Islam Abbasi,Najdi Arabic,1648,3,1
Wolfwin,Najdi Arabic,Haytham (name),1649,-1,0
Wolfwin,Haytham (name),Ahvaz,1650,3,1
Wolfwin,Ahvaz,Banu Kaab,1652,2,1
Wolfwin,Banu Kaab,List of social networking websites,1654,3,1
Wolfwin,List of social networking websites,Shahrak-e Shahid Ali Chaab,1655,4,0
Wolfwin,Shahrak-e Shahid Ali Chaab,Sheikh Khazal rebellion,1656,2,1
Wolfwin,Sheikh Khazal rebellion,Khaz'al al-Ka'bi,1659,1,1
Wolfwin,Khaz'al al-Ka'bi,Khorramshahr,1660,2,1
Wolfwin,Kindah,2 Chainz,1663,4,0
Wolfwin,2 Chainz,Beirut,1664,3,1
Wolfwin,Beirut,Roger Bigod of Norfolk,1665,3,1
Wolfwin,Roger Bigod of Norfolk,Normans,1667,2,1
Wolfwin,Normans,An-Nasir Yusuf,1668,3,1
Wolfwin,An-Nasir Yusuf,Ishmaelites,1670,3,1
Wolfwin,Ishmaelites,Sohar,1671,3,1
Wolfwin,Sohar,Daniel Martin Varisco,1672,3,1
Wolfwin,Haytham (name),Phoenicia,1674,3,1
Wolfwin,Phoenicia,Ridda wars,1675,3,1
Wolfwin,Ridda wars,Patriotic Union of Kurdistan,1676,2,1
Wolfwin,Patriotic Union of Kurdistan,Adnan,1677,3,1
Wolfwin,Adnan,Reggie Watts,1678,4,0
Wolfwin,Reggie Watts,Alois Brunner,1680,3,1
DLadyInRed,Wikipedia:Teahouse/Questions,Wikipedia:Teahouse/Questions,1683,-1,0
Buckwheatloaf,Walter Rodney,Reggie Watts,1695,4,0
Buckwheatloaf,Reggie Watts,Oscar Zeta Acosta,1696,3,1
Buckwheatloaf,Oscar Zeta Acosta,Victor Villaseñor,1697,3,1
Buckwheatloaf,Victor Villaseñor,Talk:Michael Vassar,1698,-1,0
Buckwheatloaf,Talk:Michael Vassar,Susanna Kaysen,1702,5,0
Buckwheatloaf,Susanna Kaysen,Juan Alfonso Baptista,1703,5,0
Buckwheatloaf,Juan Alfonso Baptista,Discourse on the Arts and Sciences,1704,4,0
RuroniHS,LGBT clergy in Judaism,User talk:RuroniHS,1721,-1,0
RuroniHS,German Agrarian League,BlazBlue,1723,4,0
RuroniHS,List of BlazBlue characters,Penguin Land,1727,4,0
RuroniHS,Penguin Land,Talk:Old English,1730,-1,0
Applejames,List of EastEnders characters (2012),Nicole Scherzinger,1759,3,1
Applejames,The Entertainer (Alesha Dixon album),Anti Tour,1768,3,1
Applejames,Anti Tour,All Fired Up! (tour),1769,3,1
Applejames,It's My Party (Jessie J song),The Suite Life of Zack & Cody,1772,2,1
Alpatrum23,Torture,Philosophy in the Bedroom,1786,3,1
Ahmed habeeb hamed khamoor,Wikipedia:WikiProject Articles for creation/Help desk,File:Ahmed khamoor.jpg,1819,-1,0
Ahmed habeeb hamed khamoor,File:Ahmed khamoor.jpg,User talk:Whats new?,1820,-1,0
Ahmed habeeb hamed khamoor,User talk:Whats new?,Charles Hatley,1821,5,0
Ihyb0192,Talk:Robert Brazell,Robert Brazell,1837,5,0
LouiseNewell,Barbara McClintock,Illa Martin,1855,4,0
LouiseNewell,Illa Martin,Talk:Illa Martin,1858,-1,0
LouiseNewell,Wikipedia:WikiProject University of Oxford/AdaLovelaceDay2013,When the One You Love Loves You,1862,4,0
Nickelroy,"Aurangabad, Maharashtra",Dr. Babasaheb Ambedkar Marathwada University,1873,1,1
Nickelroy,Dr. Babasaheb Ambedkar Marathwada University,Malik Ambar,1877,2,1
Nickelroy,Dr. Babasaheb Ambedkar Marathwada University,"Aurangabad, Maharashtra",1880,1,1
Nickelroy,"Aurangabad, Maharashtra",Air power history,1881,4,0
Nickelroy,"Aurangabad, Maharashtra",Narakasuran,1883,5,0
Nickelroy,Field of Crows,Mughal–Maratha Wars,1885,4,0
Nickelroy,Mughal–Maratha Wars,List of minor DC Comics characters,1887,4,0
Nickelroy,Dulari Qureshi,"Murud, Raigad",1904,3,1
Nickelroy,Mansourah District (Bordj Bou Arréridj Province),Mike Spencer Bown,1906,5,0
Nickelroy,Mike Spencer Bown,Quran belt,1929,4,0
Nickelroy,Alexandru Popp,Manu Busto,1934,-1,0
Nickelroy,User talk:BDMGroup,Iqbal Siddiqui,1944,5,0
Nickelroy,Iqbal Siddiqui,Rajendra Darda,1945,4,0
Nickelroy,Rajendra Darda,Neher water system,1946,3,1
Nickelroy,Neher water system,2002 Gujarat riots,1947,3,1
Nickelroy,Osmanabad,Deccan Plateau,1952,2,1
Nickelroy,Deccan Plateau,"Template:Aurangabad district, Maharashtra topics",1953,2,1
Nickelroy,"Aurangabad, Maharashtra",India Against Corruption,1959,3,1
Nickelroy,Broadcast journalism,Monumental sculpture,1991,4,0
Nickelroy,Torch,Gate,1997,2,1
Nickelroy,Dr. Babasaheb Ambedkar Marathwada University,Buddhist chant,2000,3,1
Tunby,Journals of the First Fleet,Wikipedia:GLAM/State Library of New South Wales/Ongoing Work,2101,-1,0
Tunby,Wikipedia:GLAM/State Library of New South Wales/Ongoing Work,Bushranger,2102,3,1
Tunby,Bushranger,HMS Sirius (1786),2106,2,1
LazloFeelo,Alien (film),Robert A. Heinlein,2116,2,1
LazloFeelo,Robert A. Heinlein,Philip K. Dick,2117,2,1
LazloFeelo,Talk:Arthur C. Clarke,Talk:Buck Rogers in the 25th Century (TV series),2121,-1,0
LazloFeelo,Talk:Buck Rogers in the 25th Century (TV series),The Godfather Part II,2122,3,1
LazloFeelo,The Godfather Part II,Wikipedia:Administrators' noticeboard/Edit warring,2130,-1,0
Sismarinho,User talk:Drdisque,Wikipedia talk:WikiProject NASCAR,2166,-1,0
Sismarinho,Wikipedia talk:WikiProject NASCAR,User:Sismarinho,2168,-1,0
Sismarinho,User:Sismarinho/sandbox,Masters Karting Paris Bercy,2193,4,0
Sismarinho,Talk:Chikara (professional wrestling),Portal talk:Professional wrestling,2203,-1,0
Sismarinho,Portal talk:Professional wrestling,Talk:André the Giant,2204,-1,0
Renayrz,User:Renayrz/Onychocola canadensis,Onychocola canadensis,2224,-1,0
Renayrz,Talk:Onychocola canadensis,User:Renayrz/sandbox,2232,-1,0
Second breakfast,Gas dynamic cold spray,Ozone,2252,2,1
Sarapaedia,Chilean Sign Language,Penal substitution,2265,4,0
Sarapaedia,Penal substitution,Hercule Poirot,2267,3,1
Sarapaedia,User:Sarapaedia/North Tonawanda Public Libraary,Theistic science,2273,-1,0
Sarapaedia,Theistic science,Cookie Clicker,2274,5,0
Felknight,Talk:Unconscious cognition,Sizeof,2280,4,0
Andrew Parodi CEO,Cologne Cable Car,Bernart T. Wisenall,2297,-1,0
Skoogs,Boston Phrenological Society,Franz Joseph Gall,2464,2,1
Skoogs,Boston Phrenological Society,Demon mole-rat,2482,5,0
Skoogs,Demon mole-rat,Blesmol,2486,2,1
Skoogs,Boston Phrenological Society,Codicology,2513,4,0
Skoogs,Codicology,Swans (band),2514,3,1
Skoogs,Category:Godflesh albums,Godflesh,2517,-1,0
Skoogs,Godflesh discography,Mongols,2520,4,0
Skoogs,Mongols,Patience (opera),2521,3,1
Ddk2130,Tappa,List of people from Hubli Dharwad,2535,4,0
Ddk2130,Annasaheb Kirloskar,Marathi theatre,2539,2,1
Ddk2130,Marathi theatre,Easter Island,2541,3,1
Ddk2130,Easter Island,Avadhoot Gupte,2542,4,0
Ddk2130,Avadhoot Gupte,Shrinivas Khale,2543,2,1
Ddk2130,Shrinivas Khale,Meghna Gulzar,2546,3,1
Ddk2130,Meghna Gulzar,Kusumagraj,2547,3,1
Ddk2130,Kusumagraj,Shreya Ghoshal,2548,3,1
Ddk2130,Shrinivas Khale,Jab We Met,2551,3,1
Ddk2130,Jab We Met,Oye Lucky! Lucky Oye!,2553,2,1
Ddk2130,Oye Lucky! Lucky Oye!,The Blind Banker,2554,4,0
Ddk2130,The Blind Banker,Sarah Jessica Parker,2555,3,1
Ddk2130,Sarah Jessica Parker,Robert Clive,2556,3,1
Ddk2130,Robert Clive,Nikhil Chinapa,2559,4,0
Ddk2130,Shrinivas Khale,Ashutosh Gowariker,2564,3,1
Ddk2130,Ashutosh Gowariker,Lagaan,2565,1,1
Ddk2130,Dandiya Raas,Kathy Reichs,2568,4,0
Ddk2130,Kathy Reichs,Paul Ekman,2570,3,1
Thegamerguy720,Karl Denke,"New York, Kentucky",2664,4,0
Thegamerguy720,"New York, Kentucky",Ballard Memorial High School,2665,3,1
KhalilAziz,Banu Harith,Banu Harith,2670,1,1
KhalilAziz,Banu Harith,Samaw'al ibn 'Adiya,2673,1,1
KhalilAziz,Bani Al Harith District,User:KhalilAziz,2680,-1,0
Patrakaar,Chandan Mitra,Punjab Kesari,2701,2,1
Patrakaar,Punjab Kesari,Matri Shree Media Award,2706,2,1
Patrakaar,Bombay (film),Shekhar Gurera,2716,2,1
Patrakaar,Matri Shree Media Award,Ashwini Kumar Chopra,2724,3,1
Patrakaar,Punjab Kesari,Hind Samachar,2729,1,1
Patrakaar,Jag Bani,The Pioneer (newspaper),2731,2,1
Patrakaar,The Pioneer (newspaper),Kargil War,2733,2,1
Patrakaar,Kargil War,Kanchan Gupta,2736,3,1
SantiaguitoIII,Olivia Hussey,Sue Perkins,2748,4,0
SantiaguitoIII,Sue Perkins,Catholic Church in England and Wales,2749,3,1
SantiaguitoIII,Catholic Church in England and Wales,Spanish influence on Filipino culture,2751,3,1
SantiaguitoIII,Spanish influence on Filipino culture,Welterweight,2754,3,1
SantiaguitoIII,Welterweight,Hispanic,2756,3,1
SantiaguitoIII,Hispanic,Spanish naming customs,2757,2,1
SantiaguitoIII,Spanish naming customs,Rick Edwards,2758,4,0
SantiaguitoIII,Rick Edwards,Mulled wine,2759,4,0
SantiaguitoIII,Mulled wine,Duty Free (TV series),2761,4,0
SantiaguitoIII,Duty Free (TV series),Boris Johnson,2763,2,1
SantiaguitoIII,Boris Johnson,Elsa Pataky,2766,3,1
SantiaguitoIII,Elsa Pataky,Identity document,2767,3,1
SantiaguitoIII,Identity document,Spanish dollar,2768,3,1
SantiaguitoIII,Chinese language,Complexe Maisonneuve,2771,3,1
SantiaguitoIII,Complexe Maisonneuve,Presentation of Jesus at the Temple,2773,3,1
SantiaguitoIII,Presentation of Jesus at the Temple,Imperial units,2774,3,1
SantiaguitoIII,Imperial units,"Ternate, Cavite",2775,3,1
SantiaguitoIII,"Ternate, Cavite",Spanish pronouns,2776,3,1
SantiaguitoIII,Spanish pronouns,Occupation of the Channel Islands,2778,3,1
SantiaguitoIII,Occupation of the Channel Islands,Anilingus,2779,3,1
SantiaguitoIII,Roads in the United Kingdom,Intelligent transportation system,2782,2,1
SantiaguitoIII,Intelligent transportation system,Ukraine,2786,3,1
SantiaguitoIII,Ukraine,Dubai,2787,2,1
SantiaguitoIII,Dubai,LGV Perpignan–Figueres,2790,2,1
SantiaguitoIII,LGV Perpignan–Figueres,Jenny Frost,2791,4,0
SantiaguitoIII,Jenny Frost,Foreign policy of the United States,2792,3,1
SantiaguitoIII,Foreign policy of the United States,Stanley (surname),2794,4,0
SantiaguitoIII,Stanley (surname),Steve Hart (singer),2795,4,0
SantiaguitoIII,Steve Hart (singer),Geography of Gabon,2797,4,0
SantiaguitoIII,Geography of Gabon,Puente de España,2798,5,0
SantiaguitoIII,Puente de España,Beatification,2799,3,1
SantiaguitoIII,Beatification,Peque Gallaga,2803,4,0
SantiaguitoIII,Peque Gallaga,Warwick Davis,2804,4,0
SantiaguitoIII,Warwick Davis,New Mexico,2806,2,1
SantiaguitoIII,Instituto Cervantes,Doggerland,2819,3,1
SantiaguitoIII,Doggerland,Diosdado Macapagal,2824,3,1
SantiaguitoIII,Diosdado Macapagal,Speed limit,2826,3,1
SantiaguitoIII,Speed limit,Jeanette (singer),2832,4,0
SantiaguitoIII,Jeanette (singer),Bullfighting,2836,3,1
SantiaguitoIII,Bullfighting,Budget of the European Union,2838,3,1
SantiaguitoIII,World population,Ilokano language,2845,3,1
SantiaguitoIII,Languages of the Philippines,Emmanuel (singer),2848,3,1
SantiaguitoIII,Emmanuel (singer),Barbara Perez,2849,5,0
SantiaguitoIII,Barbara Perez,Caribbean Spanish,2851,3,1
SantiaguitoIII,Caribbean Spanish,Latvian language,2852,3,1
SantiaguitoIII,Latvian language,Daniel Gabriel Fahrenheit,2855,3,1
SantiaguitoIII,James Rodríguez,3 ft 6 in gauge railways,2858,3,1
SantiaguitoIII,Philippine National Railways,San Miguel Brewery,2862,3,1
SantiaguitoIII,Pseudo-anglicism,Pilita Corrales,2867,3,1
