username1,pagetitle1,pagetitle2,counter,hop,nhop
A.sky245,Beautiful Creatures (2013 film),Children's literature,1413,2,1
A.sky245,Children's literature,Alcohol and health,1416,3,1
A.sky245,Children's literature,Contract field team,1419,4,0
A.sky245,Contract field team,Magnetic resonance imaging,1421,3,1
A.sky245,The Lorax (film),Intramuscular fat,1423,4,0
A.sky245,Intramuscular fat,Mobile virus,1424,4,0
A.sky245,Library of Alexandria,Space Shuttle,1427,3,1
A.sky245,Shuttle Carrier Aircraft,DynCorp,1435,3,1
A.sky245,DynCorp,Alcohol,1436,3,1
A.sky245,Library of Alexandria,Women in Egypt,1442,3,1
A.sky245,Women in Yemen,Democracy in the Middle East,1445,3,1
A.sky245,Middle East,Washington Institute for Near East Policy,1450,2,1
A.sky245,Democracy in the Middle East,Talk:Middle East Media Research Institute,1461,-1,0
A.sky245,Talk:Middle East Media Research Institute,Middle East Media Research Institute,1462,3,1
A.sky245,Middle East Media Research Institute,Philip Mattar,1463,3,1
A.sky245,Talk:Middle East Media Research Institute,Anti-Seismic Monument,1465,-1,0
A.sky245,Anti-Seismic Monument,Benjamin Bradley (inventor),1466,-1,0
A.sky245,Benjamin Bradley (inventor),User:A.sky245,1467,-1,0
A.sky245,Talk:Middle East Media Research Institute,Action News,1472,5,0
A.sky245,Action News,Harare,1473,3,1
A.sky245,Harare,Canadian Music Centre,1475,4,0
A.sky245,Canadian Music Centre,A Harlot's Progress (opera),1476,4,0
A.sky245,Middle East Media Research Institute,Chess (musical),1479,3,1
A.sky245,Talk:Middle East Media Research Institute,File:Memrilogo.jpg,1485,-1,0
A.sky245,File:Memrilogo.jpg,Sherrilyn Kenyon,1486,-1,0
A.sky245,Sherrilyn Kenyon,1998 Commonwealth Games,1487,4,0
A.sky245,1998 Commonwealth Games,Palestinian National Authority,1488,3,1
A.sky245,Talk:Middle East Media Research Institute,Duchy of Bavaria,1496,4,0
A.sky245,Duchy of Bavaria,The English Patient (film),1498,3,1
A.sky245,The English Patient (film),Elizabeth of York,1499,3,1
A.sky245,Elizabeth of York,The Homo Handbook,1500,6,0
A.sky245,The Homo Handbook,Bangladeshi cuisine,1501,4,0
A.sky245,Bangladeshi cuisine,Homestay,1502,3,1
A.sky245,Homestay,Final Destination (film),1508,3,1
A.sky245,Princess Knight,Missionary Lake,1511,5,0
A.sky245,Wafa Sultan,Child marriage,1524,3,1
A.sky245,Women's rights,Cyberterrorism,1536,3,1
A.sky245,Cyberterrorism,Hunt Museum,1537,3,1
A.sky245,Hunt Museum,Simon Wiesenthal Center,1538,1,1
A.sky245,Antisemitism,Chinese intelligence operations in the United States,1552,3,1
Astralmeson,The Legend of Sun Knight,"Problem Children Are Coming from Another World, Aren't They?",1566,3,1
Astralmeson,"Problem Children Are Coming from Another World, Aren't They?",Haganai,1567,3,1
Astralmeson,Haganai,My Teen Romantic Comedy SNAFU,1568,2,1
Astralmeson,Sword Art Online,Prana,1573,3,1
Astralmeson,Prana,Malaria vaccine,1574,3,1
Astralmeson,Malaria vaccine,Ixion Saga DT,1576,4,0
Astralmeson,Ixion Saga DT,Shin Megami Tensei: Devil Survivor 2,1577,4,0
John solf,User:John solf/kh draft,Akkorokamui,1600,1,1
Martghb,University of Hong Kong,Hong Kong University Students' Union,1609,1,1
Martghb,University of Hong Kong,List of university mottos,1611,3,1
Martghb,University of Hong Kong,File:University of Hong Kong.svg,1617,-1,0
Martghb,File:University of Hong Kong.svg,File:University of Hong Kong Logo.svg,1618,-1,0
Martghb,University of Hong Kong,List of subject rankings of Hong Kong tertiary institutions,1639,1,1
Martghb,University of Hong Kong,Hong Kong Diploma of Secondary Education,1674,2,1
Martghb,Hong Kong Diploma of Secondary Education,File:CUHK Logo.svg,1680,-1,0
Martghb,File:University of Hong Kong Logo.svg,List of oldest universities in continuous operation,1685,-1,0
Martghb,University of Hong Kong,Medical education in Hong Kong,1696,2,1
Martghb,University of Hong Kong,Higher education in Hong Kong,1706,1,1
Martghb,University of Hong Kong,Smarties,1708,4,0
Martghb,University of Hong Kong,List of Vice-Chancellors of the University of Hong Kong,1714,1,1
Martghb,University of Hong Kong,Hong Kong people,1721,2,1
Martghb,Hong Kong University Students' Union,University of Hong Kong Faculty of Law,1723,2,1
Martghb,University of Hong Kong,List of tallest residential buildings in the world,1726,3,1
Martghb,University of Hong Kong,Category:University of Hong Kong,1728,-1,0
BlueBunny1,Murder of Meredith Kercher,Seattle Preparatory School,1759,4,0
BlueBunny1,Seattle Preparatory School,Amanda Knox,1760,1,1
Tolfraedic,Criminal Assets Bureau,Template:Garda Síochána,1831,2,1
Tolfraedic,Criminal Assets Bureau,Talk:Criminal Assets Bureau,1854,-1,0
Tolfraedic,Talk:Criminal Assets Bureau,Camden Assets Recovery Interagency Network,1855,-1,0
Tolfraedic,Criminal Assets Bureau,Mahon Tribunal,1875,2,1
Tolfraedic,Criminal Assets Bureau,Minister for Justice and Equality,1931,1,1
Tolfraedic,Criminal Assets Bureau,Wikipedia:Articles for creation/Redirects,1962,-1,0
Tolfraedic,Wikipedia:Articles for creation/Redirects,Asset Recovery Interagency Network Asia Pacific,1963,4,0
Canadianpolisci,The Chicago Plan Revisited,Full-reserve banking,1993,2,1
Canadianpolisci,Rocco Galati,Monetary base,2015,3,1
Canadianpolisci,Committee on Monetary and Economic Reform,Canada Mortgage and Housing Corporation,2018,3,1
Canadianpolisci,Central bank,Power Financial,2035,4,0
Canadianpolisci,Power Financial,List of The Simpsons video games,2036,5,0
Canadianpolisci,List of The Simpsons video games,Levomefolic acid,2037,4,0
Canadianpolisci,Levomefolic acid,Credit theory of money,2038,4,0
Canadianpolisci,Levomefolic acid,Government bond,2043,3,1
Canadianpolisci,Open market operation,Central Bank of Argentina,2048,2,1
Canadianpolisci,Central Bank of Argentina,Dopamine reuptake inhibitor,2049,4,0
Ywehc gnay,User:Ywehc gnay/sandbox,Beet curly top virus,2102,1,1
Ywehc gnay,Beet curly top virus,Talk:Pleconaril,2104,-1,0
Mikrobd,Ahmed Ullah Maizbhanderi,Ahmed Ullah Maizbhanderi,2129,1,1
Mikrobd,Ahmed Ullah Maizbhanderi,Darul Ihsan University,2138,3,1
Mikrobd,Ahmed Ullah Maizbhanderi,Tarika-e-Maizbhandari,2141,2,1
Mikrobd,Tarika-e-Maizbhandari,Golamur Rahman Maizbhandari,2148,3,1
Mikrobd,Golamur Rahman Maizbhandari,"Southern University, Bangladesh",2149,2,1
Upikedaltonwb,Progressive rock,Whiskey (song),2219,4,0
Upikedaltonwb,Whiskey (song),Walking in Memphis,2220,3,1
Chinmay26,Template:PBB/4090,Template:PBB/6300,2264,-1,0
Chinmay26,Template:PBB/6300,Template:PBB/8475,2266,-1,0
Chinmay26,Template:PBB/8475,User:Chinmay26/sandbox,2267,-1,0
Cuteness nasya fover,Kim Hyo-yeon,Talk:Kim Hyo-yeon,2314,-1,0
B23Rich,User talk:Way2veers,Demographics of Manitoba,2365,-1,0
B23Rich,"Law, government, and crime in Winnipeg",Demographics of Canada,2420,2,1
B23Rich,"Law, government, and crime in Winnipeg",Canada,2426,3,1
B23Rich,Canada,Winnipeg,2427,2,1
B23Rich,Demographics of Winnipeg,"Thompson, Manitoba",2429,2,1
B23Rich,"Thompson, Manitoba","Steinbach, Manitoba",2430,2,1
B23Rich,Demographics of Winnipeg,Aboriginal peoples in Canada,2439,1,1
B23Rich,"Law, government, and crime in Winnipeg","North End, Winnipeg",2446,2,1
B23Rich,"North End, Winnipeg","Grant Park, Winnipeg",2454,2,1
B23Rich,Crime in Canada,"Whyte Ridge, Winnipeg",2465,3,1
B23Rich,List of neighbourhoods in Winnipeg,"Linden Woods, Winnipeg",2493,2,1
B23Rich,List of neighbourhoods in Winnipeg,"Centennial, Winnipeg",2497,1,1
B23Rich,"Linden Woods, Winnipeg","File:Linden Woods, Winnipeg location on a map.png",2503,-1,0
B23Rich,List of neighbourhoods in Winnipeg,"Wellington Crescent, Winnipeg",2516,1,1
B23Rich,"Law, government, and crime in Winnipeg","Markham, Ontario",2665,2,1
B23Rich,"Law, government, and crime in Winnipeg",Barrie,2675,2,1
B23Rich,Winnipeg,"Brandon, Manitoba",2678,1,1
B23Rich,"Brandon, Manitoba","Virden, Manitoba",2684,2,1
B23Rich,Demographics of Winnipeg,"Prince Albert, Saskatchewan",2750,2,1
B23Rich,"Prince Albert, Saskatchewan",North Vancouver (city),2751,2,1
B23Rich,Winnipeg,Cape Breton Regional Municipality,2760,2,1
B23Rich,"Saint-Jérôme, Quebec","Dryden, Ontario",2767,2,1
B23Rich,"Dryden, Ontario","Caledon, Ontario",2768,2,1
B23Rich,"Centre Wellington, Ontario",Toronto,2774,2,1
B23Rich,Winnipeg,File:Winnipeg Property Crime Tends (1991-2012).jpg,2823,-1,0
B23Rich,"Talk:Crime in Oakland, California","Crescentwood, Winnipeg",2828,5,0
AKBoogie,User:AKBoogie/sandbox,Water use,2927,-1,0
Fan Zhang-IHC,Talk:Access control,User:Fan Zhang-IHC/sandbox,2957,-1,0
Fan Zhang-IHC,Talk:Access control,Access control,2960,1,1
Fan Zhang-IHC,Talk:DICOM,Talk:Medical classification,2969,-1,0
Yammilly,User talk:Yammilly,Template talk:Opel timeline 1980 to present,3049,-1,0
Yammilly,List of Opel concept cars,Template:Opel timeline 1980 to present,3056,2,1
Yammilly,Template:Opel timeline 1980 to present,Template:Opel timeline 1947 to 1979,3071,2,1
Leslie Barbara Knope,Wikipedia:Meetup/Feminists Engage Wikipedia,List of Game of Thrones characters,3086,1,1
Leslie Barbara Knope,Wikipedia:Meetup/Feminists Engage Wikipedia,Ann Perkins,3092,4,0
Leslie Barbara Knope,Ann Perkins,Django Unchained,3093,3,1
Leslie Barbara Knope,Django Unchained,Little Children (film),3097,2,1
Palisand,William Herschel,William Herschel,3100,1,1
Palisand,HMS Magnanime (1780),The Janissary Tree,3104,3,1
Travismn,Santa Clara County Library,Nociceptor,3128,3,1
Travismn,Nociceptor,Chicken foot (game),3129,4,0
Travismn,Chicken foot (game),Tremblay Road,3130,5,0
Travismn,Talk:Hazardous Materials Transportation Act,Tennessee Valley Authority v. Hill,3146,5,0
Djae3,User:Djae3/sandbox,Wikipedia:New contributors' help page/questions,3179,-1,0
Djae3,Wikipedia talk:WikiProject Computer science,Negative Messages,3189,-1,0
Pavlovitch,Michael Harner,Michael Harner,3210,1,1
Pavlovitch,Michael Harner,Mongush Kenin-Lopsan,3211,-1,0
Gomidesigns,River monitor,Full Thrust,3221,5,0
Gomidesigns,Full Thrust,Rescue of Bat 21 Bravo,3223,4,0
Gomidesigns,Rescue of Bat 21 Bravo,Squeeze page,3224,5,0
Gomidesigns,Squeeze page,Coastal Motor Boat,3225,4,0
Gomidesigns,Coastal Motor Boat,User:Gomidesigns,3226,-1,0
Gomidesigns,User:Gomidesigns,Operation Starlite,3228,-1,0
Gomidesigns,Operation Starlite,Variants of the M113 armored personnel carrier,3229,3,1
Zbeg,Kulgam,Kulgam,3231,1,1
Zbeg,Kulgam,Anantnag,3245,1,1
Aleesha C,Erich Mendelsohn,Johann Friedrich Höger,3258,2,1
Aleesha C,Johann Friedrich Höger,Wikipedia:WikiProject Architecture/Members,3260,-1,0
Aleesha C,Wikipedia:WikiProject Architecture/Members,User:Aleesha C,3261,-1,0
Aleesha C,User:Aleesha C,Wikipedia:Requested articles/Applied arts and sciences,3262,-1,0
Aleesha C,Jože Plečnik,Kunsthaus Bregenz,3271,3,1
Aleesha C,Kunsthaus Bregenz,John Deere World Headquarters,3272,4,0
Aleesha C,John Deere World Headquarters,Checkpoint Charlie Museum,3274,4,0
Aleesha C,Clorindo Testa,Fagus Factory,3281,3,1
Aleesha C,Fagus Factory,Saint John's Abbey,3283,2,1
Aleesha C,Saint John's Abbey,Margaret Esherick House,3285,4,0
Aleesha C,Margaret Esherick House,Bruno Taut,3286,3,1
Aleesha C,Bruno Taut,Wikipedia talk:Articles for creation/Architectuul,3288,-1,0
Aleesha C,Wikipedia talk:Articles for creation/Architectuul,Nofollow,3293,3,1
Aleesha C,Wikipedia talk:Articles for creation/Architectuul,Wikipedia:Teahouse/Questions,3305,-1,0
Aleesha C,Wikipedia:Teahouse/Questions,New Khmer Architecture,3308,4,0
Aleesha C,New Khmer Architecture,ADGB Trade Union School,3309,3,1
Aleesha C,ADGB Trade Union School,Albert Frey (architect),3317,3,1
Aleesha C,ADGB Trade Union School,Kappe Residence,3320,5,0
Aleesha C,Hansaviertel,Kenzō Tange,3328,2,1
Aleesha C,Vulcania,Ville Contemporaine,3345,4,0
Aleesha C,Ville Contemporaine,Léon Krier,3346,3,1
Aleesha C,ADGB Trade Union School,Villa Girasole,3349,-1,0
Aleesha C,Villa Girasole,Großsiedlung Siemensstadt,3350,3,1
Aleesha C,Großsiedlung Siemensstadt,John Hejduk,3351,3,1
Aleesha C,John Hejduk,Structuralism (architecture),3353,3,1
Aleesha C,Vulcania,Gottfried Böhm,3374,2,1
Aleesha C,Gottfried Böhm,Luckenwalde,3382,3,1
Subodhmaniram,User talk:Subodhmaniram,User:Subodhmaniram,3388,-1,0
MollieMcArthur,University of Wisconsin–River Falls,Museo de Antropología de Xalapa,3424,4,0
Kaylapaschal,Scenic Hudson Preservation Conference v. Federal Power Commission,Stephen Dubois,3455,5,0
Lawrence E. Imafidon,User:Lawrence E. Imafidon,User:Lawrence E. Imafidon,3482,-1,0
Anonymouscitizn,Purefoods Star Hotshots,Purefoods Star Hotshots,3529,1,1
Anonymouscitizn,Purefoods Star Hotshots,Tanduay Rhum Masters,3532,1,1
Anonymouscitizn,San Miguel Beermen,Dondon Hontiveros,3542,1,1
Anonymouscitizn,James Yap,Jayjay Helterbrand,3550,2,1
Jazze111,Jorge A. Plasencia,Jorge A. Plasencia,3556,1,1
Jazze111,"República, LLC",User:Jazze111/sandbox,3562,-1,0
Jazze111,Jorge A. Plasencia,Amigos For Kids,3570,1,1
Jazze111,"República, LLC",Adrienne Arsht,3575,1,1
Jazze111,Adrienne Arsht,Oz the Great and Powerful,3578,3,1
Halo5307,Bionicle Heroes,Battle of the Bulge,3606,3,1
Halo5307,Battle of the Bulge,Nintendo 2DS,3609,3,1
Matogo18,Duncan v. Louisiana,Miami Heat,3617,4,0
Matogo18,Bulls–Heat rivalry,Reitman v. Mulkey,3631,4,0
Matogo18,Employment Division v. Smith,Bailey v. Drexel Furniture Co.,3634,2,1
Matogo18,Bailey v. Drexel Furniture Co.,Gomillion v. Lightfoot,3635,3,1
Matogo18,Gomillion v. Lightfoot,Michael Weiner (executive),3636,4,0
Virtualadrian,Space Heroes Universe!,User:Virtualadrian/sandbox,3644,-1,0
Samrong01,Talk:Dreyfus affair,Dreyfus affair,3978,2,1
Samrong01,Dreyfus affair,Auguste Mercier,4125,1,1
Samrong01,Dreyfus affair,Auguste Scheurer-Kestner,4130,1,1
Samrong01,Auguste Scheurer-Kestner,Serge Guinchard,4131,3,1
Samrong01,Dreyfus affair,Anh Tuan Dinh-Xuan,4146,-1,0
Samrong01,Dreyfus affair,Kan Air,4166,4,0
Samrong01,Dreyfus affair,Museum of Grenoble,4168,3,1
Samrong01,Museum of Grenoble,Talk:Museum of Grenoble,4196,-1,0
Samrong01,Talk:Museum of Grenoble,Equality and Reconciliation,4199,-1,0
Samrong01,Talk:Equality and Reconciliation,Park of Maxim Gorky,4203,-1,0
Samrong01,Park of Maxim Gorky,Fahd of Saudi Arabia,4205,4,0
Samrong01,Fahd of Saudi Arabia,Korean Air Lines Flight 007 alternative theories,4208,3,1
Samrong01,Korean Air Lines Flight 007 alternative theories,KFC,4214,3,1
Samrong01,KFC,15 Squadron RE,4216,5,0
Samrong01,15 Squadron RE,Réginald Bernut,4218,-1,0
Samrong01,Réginald Bernut,Battle of Bouvines,4220,4,0
Samrong01,Battle of Bouvines,Dassault Systèmes,4228,3,1
Samrong01,Auguste Scheurer-Kestner,Battle of Tudela,4249,3,1
Samrong01,Battle of Tudela,Talk:Battle of Tudela,4265,-1,0
Samrong01,Battle of Bouvines,Almaty,4269,3,1
Samrong01,Almaty,Căușeni District,4290,3,1
Samrong01,Căușeni District,Dum Dum,4299,4,0
Samrong01,Dum Dum,Siege of Breda (1624),4300,4,0
Samrong01,Siege of Breda (1624),Wikipedia:Pages needing translation into English,4301,3,1
Samrong01,Siege of Breda (1624),Thai passport,4303,4,0
Samrong01,Thai passport,March 2013 Srinagar attack,4305,4,0
Samrong01,March 2013 Srinagar attack,Anatolian Shepherd,4306,3,1
Samrong01,Anatolian Shepherd,Burnham Plan of Chicago,4312,4,0
Samrong01,Burnham Plan of Chicago,Communisme,4313,5,0
Samrong01,Communisme,Stéphane Courtois,4315,1,1
Samrong01,Almaty,Nazism,4369,2,1
Samrong01,Sergei Wojciechowski,Prince of Wales Museum,4378,3,1
Samrong01,Prince of Wales Museum,Anne de Rohan-Chabot,4381,3,1
Samrong01,Anne de Rohan-Chabot,California Democratic Party,4382,4,0
Samrong01,California Democratic Party,County of Boulogne,4388,4,0
Samrong01,County of Boulogne,Roger Gicquel,4390,4,0
Samrong01,Roger Gicquel,Laurent Ruquier,4396,3,1
Samrong01,Laurent Ruquier,Christmas Island,4419,3,1
Samrong01,Christmas Island,Expatriates in the United Arab Emirates,4420,3,1
Samrong01,Roger Gicquel,Battle of Sluys,4423,3,1
Samrong01,Dassault Systèmes,Siege of Genoa (1800),4427,3,1
Samrong01,Siege of Genoa (1800),Second Battle of Zurich,4428,1,1
Samrong01,One hundred thousand bad jokes,First Siege of Zaragoza,4431,4,0
Samrong01,First Siege of Zaragoza,Second Siege of Zaragoza,4437,2,1
Samrong01,Second Siege of Zaragoza,Dos de Mayo Uprising,4462,2,1
ChWolff,Nir Shavit,Judiciary of Germany,4560,3,1
