username1,pagetitle1,pagetitle2,counter,hop,nhop
Tylerh12,Paul Pierce,DeAngelo Williams,414,3,1
Smells.wrong123,"Diana, Princess of Wales",Monty Roberts,420,3,1
VitaminX9,Tim Finn,Katt Williams,471,4,0
VitaminX9,Katt Williams,Pop music,472,3,1
Lubeva,Phil Fish,Fez (video game),478,1,1
Lubeva,Indie Game: The Movie,Geoff Keighley,485,2,1
Fitnick25,IPad (4th generation),Kevin Mitnick,497,3,1
Fitnick25,Bob Seger,User talk:Fitnick25,500,-1,0
Mlpwtfisthat,Large denominations of United States currency,I Hate My Teenage Daughter,542,4,0
Mlpwtfisthat,I Hate My Teenage Daughter,User talk:Mlpwtfisthat,543,-1,0
Editornator2000,Interleaved memory,User:Editornator2000/sandbox,577,-1,0
Manisgv,Call of Duty: Ghosts,2013 Dingxi earthquakes,591,4,0
Manisgv,Roderich Mojsisovics von Mojsvar,Pedro Antonio de Aragón,593,4,0
당동이마트 입점저지 군포시 주민대책위원회,Kangaroo meat,Fried rice,619,3,1
Fabol-lebnen,Al-Ansar SC,Racing Beirut,630,1,1
Fabol-lebnen,User talk:Fabol-lebnen,FC Barcelona,637,3,1
Fabol-lebnen,FC Barcelona,Mohamed Zein Tahan,639,3,1
Fabol-lebnen,Nejmeh SC,Mohamad Atwi,652,3,1
Diehardfun,"Odiongan, Romblon","Calatrava, Romblon",689,2,1
Rsuodiongan,Romblon State University,"San Andres, Romblon",693,2,1
Majestic thorin15,Aidan Turner,Alan Rickman,697,3,1
Ftillman,Detroit bankruptcy,Eric Holder,705,2,1
Elackie1999,Shake It Up (season 3),Shepperton Studios,738,3,1
Elackie1999,Gary Hollywood,Stars Dance Tour,746,4,0
Elackie1999,Stars Dance Tour,Kourtney Kardashian,747,3,1
Elackie1999,30 Rock (season 7),List of Keeping Up with the Kardashians episodes,749,3,1
Elackie1999,Wizards of Waverly Place,Alex Russo,772,1,1
Declanishot69,Piaggio P.32,All Good Things... (Star Trek: The Next Generation),796,4,0
Ladsrus,Hepatitis A,Hepatitis A,828,1,1
Paul Seedsman,Australian Football League,Paul Seedsman,863,2,1
Paul Seedsman,Paul Seedsman,Heath Grundy,864,2,1
Paul Seedsman,Heath Grundy,Brad Scott (Australian footballer),865,2,1
Steampunktardis,Steven Moffat,Steven Moffat,937,1,1
Caino15,Steven Moffat,Steven Moffat,939,1,1
PearDab,History of pizza,History of pizza,941,1,1
Indrek1005,Thomas Was Alone,Thomas Was Alone,964,1,1
Hamza.abboushi,Jérémy Toulalan,FC Chiasso,966,3,1
Hamza.abboushi,FC Chiasso,Abboushi,971,-1,0
Modern telecom,Yi Sung-sun,Sun Zi's Tactics,1036,5,0
Modern telecom,Sun Zi's Tactics,Seymour H. Knox III,1037,5,0
Modern telecom,Prototaxites,The Girls Won't Leave the Boys Alone,1044,5,0
Modern telecom,Mitimele River,Dynomiella,1046,5,0
Modern telecom,Dilobeia tenuinervis,Yudamura Station,1048,6,0
Modern telecom,Yudamura Station,Mirilovac,1050,5,0
Modern telecom,Mirilovac,"Colegio San José, Arequipa, Peru",1051,5,0
Modern telecom,Erik F. Hurt,Jibiya Dam,1062,5,0
Modern telecom,Jibiya Dam,Giacomo Damiani,1063,5,0
Modern telecom,Giacomo Damiani,Glove One,1064,5,0
Chemiche,Nagorno-Karabakh national football team,Nagorno-Karabakh national football team,1103,1,1
Chemiche,Nagorno-Karabakh national football team,Araz-Naxçıvan PFK,1108,3,1
Chemiche,Araz-Naxçıvan PFK,Gandzasar FC,1109,3,1
Chemiche,FC Banants,Nakhchivan (city),1113,2,1
Chemiche,Nakhchivan (city),Denzel,1114,-1,0
AmusingInternet,Joke,Amusement,1153,2,1
GaryOak898,Frog and Toad,Frog and Toad,1163,0,1
Killumanati666666,K. Michelle,K. Michelle,1177,1,1
CheekyDannyTheStud,André Villas-Boas,Harry Redknapp,1185,1,1
Norway7,AND2,AND2,1260,-1,0
Robertdt1000,Brokeback Mountain,Brokeback Mountain,1288,1,1
Robertdt1000,Brokeback Mountain,User:TechBear,1289,-1,0
Unhelpful22,Amnesia,Chronic fatigue syndrome,1295,3,1
Unhelpful22,1970s,Lent,1297,2,1
Unhelpful22,Lent,ALF (TV series),1298,4,0
Cursecurse,Absolute monarchy,Absolute monarchy,1351,1,1
Cursecurse,Absolute monarchy,Davidic line,1353,3,1
Jufu4ut4utfif,Minecraft: The Story of Mojang,Cave Story,1368,3,1
Besfort007,Albania national football team,FIFA Ballon d'Or,1378,2,1
Besfort007,President of Kosovo,User talk:Besfort007,1390,-1,0
Yesweus1,EADA Business School,List of submissions to the 81st Academy Awards for Best Foreign Language Film,1416,4,0
FinsterWalker,Éric Abidal,Grant Holt,1422,3,1
FinsterWalker,Grant Holt,Nouha Dicko,1426,2,1
FinsterWalker,Nouha Dicko,Wilfried Zaha,1427,2,1
FinsterWalker,Wilfried Zaha,Thiago Alcântara,1429,3,1
FinsterWalker,Neymar,Jamie Carragher,1431,2,1
FinsterWalker,Jamie Carragher,Matt Bloom,1432,3,1
FinsterWalker,Grant Holt,"David Jones (footballer, born 1984)",1435,3,1
Azp l neuer,Dyffryn School,Dyffryn School,1442,2,1
Cwd3kin,Religion in India,Religion in India,1451,1,1
BAKERBOY13579,Northwest Region (Cameroon),Bugatti Veyron,1474,4,0
BAKERBOY13579,Bugatti Veyron,Ford Focus,1476,2,1
Officialbrown1234,Heart Attack (Demi Lovato song),Give Your Heart a Break,1488,1,1
Bco2bq,Quantum vortex,Boeing 747,1537,3,1
Bco2bq,Boeing 747,Blood,1538,3,1
Samantha0358,Charles Gordon Greene,Multiple pterygium syndrome,1579,4,0
Virgil1234,Onryō,Ramanathichanputhur,1584,5,0
Ilovecynthia55,Muslim Brotherhood,History of the Green Party of the United States,1587,3,1
Frogomash12,Naughty Bear,Spider-Man 3 (video game),1602,2,1
LittleBritain1,Jeff van Dyck,The Movies,1613,3,1
LittleBritain1,The Movies,The World's End (film),1614,2,1
LittleBritain1,The World's End (film),ESPN (UK),1615,3,1
Ishamdubai,List of companies of the United Arab Emirates,User:Deb,1631,-1,0
Conshweemcfung,Dental floss,Carl Zeiss,1633,3,1
RagingRon,Steve Bartman incident,Steve Bartman incident,1637,1,1
Skinnyjeans13,Imagine Dragons,Maroon 5,1679,2,1
Covenantcide,Crepuscular,Ushabti,1685,3,1
Covenantcide,Ushabti,Echidna,1686,4,0
Covenantcide,Echidna,Smith's Hill High School,1687,3,1
Amaya Wilkie,Revolution 9,Jack Douglass,1759,4,0
Maihcilj2014,Wikipedia:Manual of Style/Linking,Wikipedia:In the news,1783,4,0
HelloEveryoneImJohnny,Minced oath,Minced oath,1788,1,1
TomTomJohnson1,List of Victorious characters,Danilo Zavrtanik,1806,4,0
TomTomJohnson1,Danilo Zavrtanik,John Coltrane,1807,3,1
TomTomJohnson1,John Coltrane,Tywonia,1808,5,0
TrollingAllAroundTheClock,The Exorcist (film),Division of Batman,1815,4,0
Jeffinpm,Honey Rose,Namitha Pramod,1913,3,1
Jeffinpm,Namitha Pramod,Shakeela,1915,3,1
Jjglynn98,New Plymouth,Mangorei,1926,1,1
Iamthe8man,Dumaguete,"Sibulan, Negros Oriental",1955,2,1
Baboons suck,Horse Protection Act of 1970,Horse Protection Act of 1970,1961,1,1
Hayden1849,Spamalot,The Fish-Slapping Dance,2015,1,1
Juarez49ers,Normandy,"Le Grand, California",2029,3,1
Juarez49ers,"Le Grand, California","Lodi, California",2030,2,1
Theo'reillyfactor,Civilian Conservation Corps,Journey (band),2051,3,1
Pitt1212,The Office,It Started With a Kiss (TV series),2078,4,0
Pitt1212,Sekhat,Dog Eat Dog (U.S. game show),2085,5,0
Tn woodsman,Cumberland River,Stormfront (website),2090,3,1
Jedado1000,M3 Half-track,Military of Uruguay,2143,3,1
Jedado1000,BMP-1,Colombia,2149,3,1
Jedado1000,Colombia,National Army of Colombia,2151,1,1
Googe61326132,Justin De Fratus,Justin De Fratus,2159,1,1
Editorial awesome,Traditional Chinese medicine,Estrous cycle,2192,3,1
Efheiofnekdn2,Kristal Summers,Xbox,2240,-1,0
Henryiris3,Edward the Elder,Nicholas Winton,2262,3,1
Nerts2U,Toy Story,X-Men,2286,2,1
2badimgood,LGBT Pride March (New York City),Lance Bass,2343,3,1
2badimgood,Lance Bass,Kate Upton,2344,2,1
QuinnWilliams,Guildford Park Secondary School,Kunal Nayyar,2354,4,0
Sudaneze womens paintballer,"Margaret Beaufort, Countess of Richmond and Derby",Richard Cheese,2402,4,0
Totaldud,Ginsters,Steve Jobs,2438,4,0
Alexccmusic,About That Life,Rise Records,2445,2,1
Alexccmusic,Rise Records,Staging area,2446,4,0
Alexccmusic,Staging area,Loading dock,2449,4,0
Slothz,Trebuchet,Olympus Has Fallen,2466,3,1
Slothz,Trebuchet,User talk:Slothz,2469,-1,0
Chante247,Fried chicken,Jynx,2472,2,1
Chante247,Jynx,Ganguro,2476,2,1
Chante247,Toothpick,Ghetto,2480,3,1
Chante247,Ghetto,Aunt Jemima,2482,3,1
Raninghai,Muhammad Najib ar-Ruba'i,Mohamed Siddiq El-Minshawi,2484,4,0
Raninghai,Mohamed Siddiq El-Minshawi,Category:Snipers,2485,-1,0
Raninghai,Category:Snipers,Korie Lucious,2486,-1,0
Raninghai,Korie Lucious,Greco-Bactrian Kingdom,2488,3,1
Raninghai,Greco-Bactrian Kingdom,User:Raninghai/sandbox,2489,-1,0
Raninghai,User:Raninghai/sandbox,American exceptionalism,2490,-1,0
Raninghai,American exceptionalism,User talk:EuroCarGT,2491,-1,0
Blackbeltswag1,Talk:Big Brother 15 (U.S.),Big Brother México,2499,4,0
Blackbeltswag1,Big Brother México,Big Brother 14 (U.S.),2501,3,1
Blackbeltswag1,Big Brother 9 (U.S.),Desafío: La Gran Batalla,2507,3,1
Blackbeltswag1,Desafío: La Gran Batalla,Amores verdaderos,2517,3,1
Blackbeltswag1,Amores verdaderos,Corazón Indomable,2519,2,1
Blackbeltswag1,Corazón Indomable,Big Brother 15 (U.S.),2525,4,0
Blackbeltswag1,Hollywood Game Night,Celebrity Big Brother 1 (UK),2536,3,1
Blackbeltswag1,Big Brother 15 (U.S.),The Challenge: Rivals II,2544,3,1
Blackbeltswag1,The Challenge: Rivals II,Nuestra Belleza Latina 2013,2547,4,0
Blackbeltswag1,Nuestra Belleza Latina 2013,Nuestra Belleza Latina 2007,2548,2,1
Blackbeltswag1,Celebrity Big Brother 2,Hell's Kitchen (U.S. season 1),2560,3,1
Blackbeltswag1,Hell's Kitchen (U.S. season 5),Hell's Kitchen (U.S. season 6),2567,2,1
Blackbeltswag1,Hell's Kitchen (U.S. season 6),Hell's Kitchen (U.S. season 11),2569,2,1
Blackbeltswag1,Big Brother 15 (U.S.),Pirates of the Caribbean (film series),2589,3,1
Blackbeltswag1,Big Brother 15 (U.S.),Big Brother 1 (Canada),2598,3,1
Sinbad the sailor,Parikshit,Mythological anecdotes of Ganesha,2615,3,1
Sinbad the sailor,Mythological anecdotes of Ganesha,Agamemnon,2617,3,1
Sinbad the sailor,Agamemnon,Tatya Tope,2620,3,1
Sinbad the sailor,Tatya Tope,Fritter,2623,3,1
Sinbad the sailor,Fritter,User:Sinbad the sailor/sandbox,2624,-1,0
Sinbad the sailor,User:Sinbad the sailor/sandbox,File:021015-puck-woodruff.jpg,2627,-1,0
Sinbad the sailor,User:Sinbad the sailor/sandbox,"Kaikhusrau Jahan, Begum of Bhopal",2630,-1,0
Sinbad the sailor,"Kaikhusrau Jahan, Begum of Bhopal","People's Liberation Army, Nepal",2631,4,0
Sinbad the sailor,"People's Liberation Army, Nepal",Ruhollah Khomeini,2632,3,1
Glennglog22,Sound Blaster,UFI und sein gefährlicher Einsatz,2644,4,0
Glennglog22,UFI und sein gefährlicher Einsatz,Psychoactive drug,2645,3,1
Glennglog22,Psychoactive drug,Ferret,2646,2,1
Glennglog22,GoodNites,Humour,2649,3,1
Glennglog22,Humour,"Wikipedia:List of really, really, really stupid article ideas that you really, really, really should not create",2650,-1,0
RockyM50,"John ""Hot Rod"" Williams",Austin Daye,2661,3,1
RockyM50,"John ""Hot Rod"" Williams",Stephen Jackson,2663,3,1
Rayce512,Talk:Master Chief (Halo),Portal:Current events/2013 July 31,2670,6,0
Rayce512,Lego,Lego Legends of Chima,2673,1,1
Trenton Beavis,Jonathan Llyr,Jonathan Llyr,2677,1,1
RocksPatrick,PrankvsPrank,Electronic Entertainment Expo,2694,3,1
RocksPatrick,Electronic Entertainment Expo,Smosh Games,2695,3,1
RocksPatrick,Smosh Games,"List of Monsters, Inc. characters",2696,4,0
RocksPatrick,"List of Monsters, Inc. characters",Jack Douglass,2697,4,0
RocksPatrick,Jack Douglass,Achievement Hunter,2698,3,1
RocksPatrick,Achievement Hunter,Monsters University,2699,3,1
RocksPatrick,Monsters University,The Yogscast,2701,4,0
RocksPatrick,The Yogscast,Toby Turner,2702,2,1
RocksPatrick,Jim Reardon,Linux kernel,2705,4,0
RocksPatrick,Linux kernel,Wii,2706,2,1
RocksPatrick,Smosh,Thank You for Smoking (film),2708,3,1
RocksPatrick,Captain America: The First Avenger,PewDiePie,2711,3,1
RocksPatrick,PewDiePie,The Night Gwen Stacy Died,2714,4,0
RocksPatrick,The Night Gwen Stacy Died,Black or White,2715,4,0
RocksPatrick,Black or White,Rejected,2717,3,1
RocksPatrick,Rejected,Zoey 101,2718,3,1
RocksPatrick,Smosh,GoldenEye 007 (1997 video game),2726,3,1
RocksPatrick,PewDiePie,Office Space,2729,3,1
RocksPatrick,Office Space,Where the Hell is Matt?,2730,4,0
RocksPatrick,Dave Days,Jenny McCarthy,2734,3,1
Blesseddude,List of Good Luck Charlie episodes,List of Disney Channel Original Movies,2785,2,1
I am smarter than a 5th grader,User talk:I am smarter than a 5th grader,Ukraine,2795,-1,0
Jaredhill23,Andre Johnson,Andre Johnson,2798,1,1
Oudheusdenbaz,Adebayo Akinfenwa,Shinji Kagawa,2806,2,1
Giggidygiddidy69,Bartram Trail High School,Bartram Trail High School,2812,1,1
Steve blackden,Asus,Sheldon Cooper,2815,3,1
Dipto229,Dui Prithibi (2010 film),User:Dipto229/sandbox,2833,-1,0
MikeyBreezy,Lowndes High School,Lowndes High School,2839,1,1
Kchuckiek,Kkangpae,Jackson Street Boys,2854,3,1
Kchuckiek,Kkangpae,Asian Boyz,2903,2,1
Kchuckiek,Triad (underground society),Million Dollar Championship,2958,4,0
Mohammedaaam,Agüero,Lewis Holtby,2966,4,0
Mohammedaaam,Lewis Holtby,Nathaniel Chalobah,2967,3,1
Mohammedaaam,Luiz Gustavo,Mats Hummels,2970,2,1
Beefy620,Poko (TV series),Babar (TV series),2976,2,1
Garrett2211,B.B. King,John McLaughlin (musician),2996,1,1
Garrett2211,John McLaughlin (musician),Frankie Valli,2998,3,1
Luciamaisy,Wikipedia:Sandbox,Sonoco,3000,-1,0
Luciamaisy,Sonoco,Bulldog,3002,3,1
Spiritoftheram,Panty raid,Shaler Area High School,3008,4,0
ParsonBlue,Bilbo Baggins,Tim Tam,3056,4,0
ParsonBlue,Tim Tam,Philip,3058,4,0
Donut45,List of Billboard Hot 100 number-one singles of 1988,List of Billboard Hot 100 number-one singles of 1989,3060,2,1
Donut45,List of Billboard Hot 100 number-one singles of 1989,List of sovereign states,3063,3,1
Donut45,List of Hot 100 Airplay number-one singles of the 1990s,Blurred Lines,3068,2,1
Pryer 101,Monta Ellis,Zach Randolph,3084,2,1
Pryer 101,Zach Randolph,Mary Wade,3085,4,0
Applelib,User:Applelib,Bibtex,3094,-1,0
Applelib,User talk:Applelib,Wikipedia:FurMe,3097,-1,0
Mcarp20,Belarus,"Milton, Massachusetts",3109,3,1
Deepak Raj at the XY Foundation,Naruto Shippuden: Legends: Akatsuki Rising,List of Tekken characters,3120,3,1
Deepak Raj at the XY Foundation,List of Tekken characters,Talk:List of Ben 10 villains,3122,4,0
Deepak Raj at the XY Foundation,List of Tekken characters,Grand Theft Auto (series),3126,2,1
Deepak Raj at the XY Foundation,Grand Theft Auto (series),List of programs broadcast by Cartoon Network,3129,3,1
Deepak Raj at the XY Foundation,List of programs broadcast by Cartoon Network,Jeffrey Parazzo,3130,3,1
Deepak Raj at the XY Foundation,Jeffrey Parazzo,User talk:Deepak Raj at the XY Foundation,3133,-1,0
Swedigimon,List of How to Rock episodes,Template:Big Time Rush,3148,3,1
Swedigimon,List of How to Rock episodes,List of Victorious episodes,3150,2,1
Swedigimon,List of Victorious episodes,ICarly (season 6),3151,1,1
Swedigimon,ICarly (season 6),User:Bbb23,3152,-1,0
Swedigimon,User:Bbb23,List of Good Luck Charlie episodes,3153,4,0
Swedigimon,List of Good Luck Charlie episodes,Template:Dancing with the Stars (United States),3154,3,1
Swedigimon,List of Victorious episodes,Liv and Maddie,3162,3,1
Swedigimon,ICarly (season 5),Template:ICarly,3165,2,1
Swedigimon,Template:ICarly,List of Pokémon: Black & White: Rival Destinies episodes,3166,-1,0
Swedigimon,Template:It's a Laugh Productions,List of Austin & Ally episodes,3174,-1,0
Ekealexa,Mako: Island of Secrets,Hollywood Heights (TV series),3181,3,1
Ekealexa,Hollywood Heights (TV series),Jessie (TV series),3182,3,1
Ekealexa,Jessie (TV series),Shake It Up (TV series),3188,2,1
Vanew12,Andorra CF,List of Premier League players with 100 or more goals,3195,3,1
Mohamed Areeh,Renewable energy law,Hydropower,3206,2,1
Mohamed Areeh,Hydropower,Quadratic equation,3207,3,1
Mohamed Areeh,Quadratic equation,Wikipedia:Reference desk archive/Science/January 2006,3208,-1,0
Mohamed Areeh,Wikipedia:Reference desk archive/Science/January 2006,Sulfuric acid,3209,2,1
14recine,Flipnote Studio 3D,Template:Nintendo 3DS,3246,2,1
14recine,Flipnote Studio 3D,Pinocchio (1940 film),3282,2,1
14recine,Pinocchio (1940 film),Ingrid Newkirk,3283,3,1
14recine,Ingrid Newkirk,2013,3285,4,0
14recine,2013,Ex-gay movement,3286,3,1
14recine,Flipnote Studio 3D,Walt Disney,3290,3,1
14recine,Walt Disney,Ana Kasparian,3291,3,1
14recine,Ana Kasparian,Demographics of Massachusetts,3292,3,1
14recine,Demographics of Massachusetts,"United States presidential election, 2016",3300,3,1
14recine,"Glenn Martin, DDS",World War III,3304,3,1
14recine,World War III,Islam in the United States,3307,3,1
14recine,Islam in the United States,Demographics of atheism,3308,2,1
14recine,Demographics of atheism,Postchristianity,3309,2,1
14recine,Postchristianity,New England,3310,2,1
14recine,New England,"Ruckersville, Virginia",3311,4,0
14recine,"Ruckersville, Virginia",Boston Marathon bombings,3313,3,1
14recine,Boston Marathon bombings,"Covington, Louisiana",3314,3,1
14recine,"Covington, Louisiana",List of herbivorous animals,3315,3,1
14recine,Flipnote Studio 3D,Bill Nye,3321,3,1
14recine,Bill Nye,List of conspiracy theories,3324,2,1
14recine,Flipnote Studio 3D,Pat Robertson controversies,3326,4,0
14recine,Pat Robertson controversies,Sahelanthropus,3327,3,1
14recine,Sahelanthropus,2012 (film),3328,3,1
14recine,Flipnote Studio 3D,Muhammad,3331,3,1
Benjis1999,Windscale fire,Shellsort,3340,4,0
Benjis1999,Shellsort,Bevel gear,3341,4,0
Rickwanhamusat,West African Senior School Certificate Examination,My Life Story,3355,4,0
Rockingtonrock,Broadneck High School,Broadneck High School,3359,1,1
Rockingtonrock,Broadneck High School,42,3365,4,0
Rockingtonrock,42,Aquaman,3367,4,0
Rockingtonrock,Aquaman,The Giver,3370,3,1
Rockingtonrock,The Giver,Patrick Star,3371,3,1
Rockingtonrock,Patrick Star,Gabe Newell,3372,3,1
Drlf,Wikipedia talk:Stub,File:Rousesheetmusic.JPG,3382,-1,0
Drlf,Reveille,Reveille (disambiguation),3387,1,1
Drlf,Wonderland Park (Texas),Golden Spread Council,3412,4,0
Drlf,Golden Spread Council,Shoot the Chute,3417,3,1
Drlf,Shoot the Chute,Talk:Deepwater Horizon oil spill,3418,4,0
Drlf,Texas Tornado (roller coaster),Talk:Texas Tornado (roller coaster),3421,-1,0
Drlf,Talk:Texas Tornado (roller coaster),America's Got Talent,3422,-1,0
Drlf,America's Got Talent,Vulcan salute,3423,3,1
Drlf,Talk:Vulcan salute,Talk:Zefram Cochrane,3425,-1,0
Drlf,Zefram Cochrane,Talk:Evil empire (disambiguation),3427,-1,0
Drlf,Talk:Evil empire (disambiguation),Talk:United Federation of Planets,3429,5,0
Drlf,United Federation of Planets,Talk:Texas,3433,-1,0
Drlf,Talk:Texas,Talk:2011 United States federal budget,3436,-1,0
Drlf,Talk:Wonderland Park (Texas),List of water parks,3439,5,0
Drlf,List of water parks,Talk:Johnny Depp,3440,-1,0
Drlf,Talk:Texas,Playing card,3442,3,1
Drlf,Talk:Playing card,Talk:The Lord of the Rings (film series),3444,-1,0
Drlf,Talk:The Lord of the Rings (film series),Windows 8,3446,3,1
Drlf,Windows 8,Elrond,3448,4,0
Drlf,Elrond,Google Maps,3449,3,1
Drlf,Google Maps,Gollum,3450,3,1
Drlf,Talk:O Entertainment,DNA Productions,3453,3,1
Drlf,Help talk:Searching,Help:Searching,3462,4,0
Drlf,Help talk:Searching,Tim Tebow,3466,4,0
Drlf,Tim Tebow,Influenza,3467,3,1
Drlf,Talk:Syrian Civil War,Talk:Cold War,3472,-1,0
Drlf,Talk:Syrian Civil War,Talk:President of the Republic of Texas,3477,-1,0
Drlf,Talk:Texas secession movements,Talk:Guerrilla gig,3481,-1,0
Drlf,Talk:Guerrilla gig,First Sino-Japanese War,3482,4,0
Drlf,First Sino-Japanese War,Republic of Texas,3483,3,1
Drlf,Texas Tornado (roller coaster),American Civil War,3486,3,1
Drlf,Paul McCartney,Hundred Years' War,3490,3,1
Robbieranger,Talk:Rangers F.C.,Talk:Rangers F.C.,3497,-1,0
Robbieranger,Rangers F.C.,Talk:Florida Championship Wrestling,3502,-1,0
Robbieranger,Talk:Rangers F.C.,Celtic F.C.,3509,-1,0
Robbieranger,Celtic F.C.,Talk:St James' Park,3511,-1,0
Robbieranger,Talk:St James' Park,St James' Park,3512,1,1
Robbieranger,Talk:Brazil national football team,Wikipedia:Requests for adminship,3522,-1,0
Robbieranger,Rangers F.C.,Total Nonstop Action Wrestling,3527,3,1
Robbieranger,St James' Park,Star Wars,3538,3,1
Robbieranger,Lucasfilm,Talk:Star Wars,3541,2,1
Robbieranger,Star Wars,Andrew Flintoff,3543,3,1
Robbieranger,Andrew Flintoff,Ibrox Stadium,3544,3,1
Robbieranger,Celtic F.C.,Irn-Bru,3548,2,1
Brainencyclopedia,John Williams,Starchild skull,3559,3,1
Brainencyclopedia,Starchild skull,Peter Gunn,3560,3,1
Brainencyclopedia,Peter Gunn,John Williams,3561,2,1
Chocdog123,Michael Owen,Peter Crouch,3565,2,1
Chocdog123,Peter Crouch,Michael Owen,3566,1,1
Triplejdawg3000,Maybach Music Group,Ryse: Son of Rome,3598,4,0
Solomon Mercado3,Japeth Aguilar,Diether Ocampo,3603,3,1
Solomon Mercado3,Diether Ocampo,Nate Robinson,3604,3,1
Solomon Mercado3,Nate Robinson,Craig Sheffer,3605,4,0
IPhonehurricane95,Saffir–Simpson hurricane wind scale,Saffir–Simpson hurricane wind scale,3616,1,1
IPhonehurricane95,Saffir–Simpson hurricane wind scale,Typhoon Bess (1982),3617,2,1
IPhonehurricane95,Typhoon Bess (1982),2011 Atlantic hurricane season,3618,2,1
IPhonehurricane95,2011 Atlantic hurricane season,Hurricane Ike,3620,2,1
IPhonehurricane95,Hurricane Ike,Hurricane Rina,3621,2,1
IPhonehurricane95,2005 Atlantic hurricane season,Hurricane Lidia (1993),3627,3,1
IPhonehurricane95,Typhoon Bess (1982),Hurricane Jova (2011),3635,2,1
IPhonehurricane95,Hurricane Jova (2011),List of tropical cyclone records,3636,3,1
IPhonehurricane95,List of tropical cyclone records,Hurricane Katrina,3637,1,1
IPhonehurricane95,1961 Pacific typhoon season,Typhoon Mireille,3644,3,1
IPhonehurricane95,Typhoon Bess (1982),Hurricane Joan–Miriam,3646,2,1
IPhonehurricane95,Hurricane Katrina,New Orleans,3652,2,1
IPhonehurricane95,New Orleans,List of wettest tropical cyclones by country,3653,2,1
IPhonehurricane95,Hurricane Keith,Hurricane Irene,3656,2,1
IPhonehurricane95,Hurricane Keith,Hurricane Marty (2003),3660,3,1
IPhonehurricane95,2011 Atlantic hurricane season,Hurricane Ophelia (2011),3664,2,1
IPhonehurricane95,Hurricane Ophelia (2011),Hurricane Humberto (2007),3666,3,1
IPhonehurricane95,Typhoon Mireille,Hurricane Erika (2003),3688,3,1
IPhonehurricane95,Saffir–Simpson hurricane wind scale,Hurricane Wilma,3699,2,1
IPhonehurricane95,Hurricane Ismael,Hurricane Danny (1985),3719,3,1
IPhonehurricane95,Hurricane Danny (1985),Hurricane Juan (1985),3720,3,1
IPhonehurricane95,Hurricane Juan (1985),Template:Hurricane Katrina series,3721,3,1
IPhonehurricane95,Template:Hurricane Katrina series,Hurricane Andrew,3722,-1,0
IPhonehurricane95,Hurricane Andrew,Tropical Storm Jeanne,3724,2,1
IPhonehurricane95,Tropical Storm Jeanne,Tropical Storm Don (2011),3726,4,0
IPhonehurricane95,2011 Atlantic hurricane season,Hurricane Dean,3728,2,1
IPhonehurricane95,1988 Pacific typhoon season,Typhoon Ruby (1988),3781,2,1
IPhonehurricane95,Typhoon Ruby (1988),Tropical Storm Ruby,3794,-1,0
IPhonehurricane95,Typhoon Ruby (1988),1994 Pacific typhoon season,3818,2,1
IPhonehurricane95,Typhoon Ruby (1988),Typhoon Omar,3824,3,1
IPhonehurricane95,1992 Pacific typhoon season,Tropical Storm Gay,3828,6,0
IPhonehurricane95,Template:1994 Pacific typhoon season buttons,Typhoon Dot (1985),3836,5,0
IPhonehurricane95,Typhoon Dot (1985),Typhoon Bart (1999),3838,3,1
