username1,pagetitle1,pagetitle2,counter,hop,nhop
Wikid77b,Time–temperature superposition,Turkish lira,305,4,0
Wikid77b,Turkish lira,Galileo (spacecraft),306,3,1
Wikid77b,6-simplex honeycomb,Wikipedia:Village pump (technical),315,-1,0
Wikid77b,Tetragonal disphenoid honeycomb,5-cell honeycomb,317,2,1
Wikid77b,Cofree coalgebra,Comparison of programming languages (array),322,3,1
Wikid77b,Double Nickels on the Dime,Blue Bolt,334,4,0
Wikid77b,Comparison of programming languages (array),Comparison of programming languages (strings),339,1,1
Wikid77b,Comparison of programming languages (mapping),The Next Step (2013 TV series),342,5,0
Wikid77b,The Next Step (2013 TV series),User talk:Jimbo Wales,343,-1,0
Wikid77b,User talk:Jimbo Wales,Dungeons & Dragons campaign settings,344,4,0
Wikid77b,Money Back Guarantee (song),Regular local ring,351,5,0
Wikid77b,Regular local ring,Frank Duffy (architect),352,5,0
Wikid77b,I Know You Got Soul (Eric B. & Rakim song),La Tempestad,357,3,1
Wikid77b,Deewangee,Zakhm,362,2,1
Wikid77b,Zakhm,Çemberlitaş Hamamı,363,5,0
Wikid77b,Khushbir Kaur,Bonnyrigg White Eagles FC,366,4,0
Wikid77b,Khuda Gawah,Said Buryatsky,380,4,0
Wikid77b,Daniel Craig,Elevator,383,3,1
Wikid77b,Elevator,Enrique Iglesias discography,385,3,1
Wikid77b,Escape from Uganda,Ernesto Bustamante,387,4,0
Wikid77b,Ernesto Bustamante,Dynamo 5,388,5,0
Wikid77b,Least weasel,Kids Helping Kids,390,4,0
Janesummers79,Alternative rock,Financial rand,397,4,0
Janesummers79,Financial rand,Cash register,398,3,1
Janesummers79,New Mexico,Jeans,402,3,1
Onial Khan,Dallas Stars,Ottawa Redblacks,407,2,1
Onial Khan,Ottawa Redblacks,Template:Boston Celtics roster,408,4,0
Onial Khan,Template:Boston Celtics roster,Template:Charlotte Hornets roster,409,4,0
Onial Khan,Template:Charlotte Hornets roster,Template:Detroit Pistons roster,410,4,0
Onial Khan,Template:New York Knicks roster,Ligue Magnus,414,4,0
Onial Khan,Ligue Magnus,User:Onial Khan,415,-1,0
Onial Khan,User:Onial Khan,Stéphane Waite,416,-1,0
Onial Khan,List of people from Sherbrooke,Poitou-Charentes,422,3,1
Onial Khan,Poitou-Charentes,Slovenia men's national ice hockey team,423,4,0
Onial Khan,User:Onial Khan,FFHG Division 2,426,-1,0
Onial Khan,FFHG Division 2,Yétis du Mont-Blanc,427,2,1
ChocolateCakeYum!!,User:ChocolateCakeYum!!,User talk:Numbermaniac,438,-1,0
ChocolateCakeYum!!,User:ChocolateCakeYum!!/sandbox,Noah's Ark Water Park,456,3,1
ChocolateCakeYum!!,User:ChocolateCakeYum!!,User talk:JustBerry,507,-1,0
ChocolateCakeYum!!,Wikipedia:Teahouse/Questions,Lalaloopsy,511,4,0
ChocolateCakeYum!!,User:ChocolateCakeYum!!,Chōjin Sentai Jetman,518,2,1
ChocolateCakeYum!!,User:ChocolateCakeYum!!,List of Victorious episodes,523,1,1
Vjaasief,Comilla Victoria Government College,Nawab Faizunnesa Government Girls' High School,547,3,1
Vjaasief,Talk:Nawab Faizunnesa Government Girls' High School,Talk:Comilla Victoria Government College,643,-1,0
Vjaasief,Comilla Victoria Government College,Comilla Zilla School,670,3,1
Vjaasief,Comilla Zilla School,File:Comilla Zilla School Logo.jpg,671,-1,0
MortenZdk,VHDL,User Datagram Protocol,692,3,1
MortenZdk,User Datagram Protocol,Ethernet frame,694,3,1
MortenZdk,Ethernet frame,Optical Transport Network,701,2,1
MortenZdk,Optical Transport Network,List of hash functions,702,3,1
MortenZdk,User:MortenZdk/sandbox,Wikipedia:Files for deletion/2013 November 30,720,-1,0
MortenZdk,Linear feedback shift register,Metastability in electronics,759,3,1
MortenZdk,Metastability in electronics,Virtual LAN,760,4,0
MortenZdk,Virtual LAN,Media Independent Interface,761,2,1
MortenZdk,Media Independent Interface,Torbenfeldt Castle,762,5,0
Test Account for Visual Editor,User:Test Account for Visual Editor,Waldo Theatre,767,-1,0
Kirkcudbrightshire,Cathedral of Learning,University of Pittsburgh Press,912,2,1
Kirkcudbrightshire,Frederick A. Hetzel,Dick Thornburgh,915,3,1
COCentrist,KWOA (AM),Colorado Amendment 41,925,4,0
Saurabhsandilya,User:Saurabhsandilya,User:Saurabhsandilya,933,-1,0
Saurabhsandilya,User:Saurabhsandilya,Tata Institute of Fundamental Research,946,2,1
Shreerai,Tulu cinema,Karthik (film),960,4,0
Shreerai,Karthik (film),List of Kannada films of 2011,968,2,1
Shreerai,List of Kannada films of 2011,Kartik Shetty,969,1,1
Shreerai,Kartik Shetty,List of Kannada films of 2009,988,2,1
Shreerai,List of Kannada films of 2009,Yuvah,997,2,1
Shreerai,Tulu cinema,User:Shreerai,1011,-1,0
Shreerai,User:Shreerai,Pakhi Hegde,1012,-1,0
Shreerai,Kartik Shetty,List of NGOs in Mumbai,1018,-1,0
Shreerai,Kartik Shetty,Than Than Gopal,1025,1,1
Ath271,Talk:Christian Science,Sojourner Truth,1113,-1,0
Ath271,Sojourner Truth,Talk:Sojourner Truth,1114,-1,0
Ath271,Talk:Sojourner Truth,Theodore Parker,1119,3,1
Ath271,Talk:Theodore Parker,Unitarian Universalism,1186,3,1
Ath271,Theodore Parker,Talk:Mormons,1214,-1,0
Ath271,Talk:Mormons,Edward and Elaine Brown,1215,4,0
Craig.tilson127,User:Craig.tilson127,User:Craig.tilson127,1243,-1,0
Craig.tilson127,User:Craig.tilson127,User talk:Craig.tilson127,1245,-1,0
Jah Hans,Tiffany McCarty,Carl Nicks (American football),1252,4,0
Jah Hans,Jeff Demps,Latavius Murray,1255,3,1
Jah Hans,Carl Nicks (American football),Donald Ramotar,1258,4,0
Jah Hans,Kemal Ishmael,Tony Oden,1260,3,1
Jah Hans,Tony Oden,Mike Sullivan (American football),1262,2,1
Jah Hans,Mike Sullivan (American football),2009 UCF Knights football team,1267,3,1
Jah Hans,Everything Has Changed,Bodyguard (2011 Hindi film),1282,4,0
Jah Hans,Bodyguard (2011 Hindi film),Willie Taggart,1283,4,0
Jah Hans,Willie Taggart,Bright House Networks,1284,3,1
Jah Hans,"The Villages, Florida",Bill Sheridan,1289,4,0
RyanBerry98,Irvine Royal Academy,Irvine Royal Academy,1301,1,1
RyanBerry98,Irvine Royal Academy,Milton William Cooper,1302,4,0
RyanBerry98,Milton William Cooper,Iain Duncan Smith,1304,3,1
RyanBerry98,Mark McGowan (performance artist),Paddy Reilly,1312,3,1
RyanBerry98,Paddy Reilly,Siol nan Gaidheal,1314,4,0
RyanBerry98,Siol nan Gaidheal,Scottish Republican Socialist Movement,1318,2,1
RyanBerry98,Scottish Republican Socialist Movement,Trotskyism,1319,2,1
RyanBerry98,Irvine Royal Academy,Workers Party of Scotland,1324,3,1
RyanBerry98,Workers Party of Scotland,Matt Lygate,1325,1,1
RyanBerry98,Matt Lygate,"Glasgow Gorbals by-election, 1969",1329,3,1
RyanBerry98,Matt Lygate,No2EU,1331,3,1
RyanBerry98,No2EU,Tommy Sheridan,1333,1,1
BlastfFemur,Alex's Lemonade Stand Foundation,Monica Crowley,1345,3,1
BlastfFemur,Monica Crowley,Melanie Morgan,1346,4,0
Daffudile manilla,Nash Aguas,Sharlene San Pedro,1351,1,1
9SportsJ,Salsali Private Museum,Ryan Zimmerman,1359,4,0
9SportsJ,Wikipedia:WikiProject Animals in media,Information rights management,1368,4,0
9SportsJ,Information rights management,Washington Nationals,1369,3,1
9SportsJ,User:9SportsJ/sandbox,List of Major League Baseball record holders,1371,-1,0
Browniebear13,User:Browniebear13/Books/Zelda,Book:The Legend of Zelda,1449,2,1
Browniebear13,Book:The Legend of Zelda,Caillou,1464,4,0
Browniebear13,Caillou,User:Browniebear13/Books/Thrash Metal,1465,-1,0
Browniebear13,Book:Korn,Book:Billy Talent,1473,-1,0
Browniebear13,User:Browniebear13/Books/Thrash Metal,Template:Billy Talent,1481,4,0
Browniebear13,Template:Billy Talent,"Wikipedia:Requested articles/music/Performers, bands and songwriters",1482,-1,0
Browniebear13,Book:Billy Talent,Book:Music Theory,1494,-1,0
Vpatankar13,Doraemon: Nobita and the Island of Miracles—Animal Adventure,User:Vpatankar13/sandbox,1500,-1,0
Vpatankar13,User:Vpatankar13/sandbox,User:Vpatankar13,1501,-1,0
Rutajuoz,User talk:Rutajuoz,Wikipedia:WikiProject Organizations/Members,1505,-1,0
Rutajuoz,User talk:Rutajuoz,User:Rutajuoz/HealthProm,1507,-1,0
DanLi,Carborane acid,United Nations Multidimensional Integrated Stabilization Mission in Mali,1517,4,0
DanLi,United Nations Multidimensional Integrated Stabilization Mission in Mali,Wikipedia:Articles for creation/Redirects,1518,-1,0
DanLi,Wikipedia:Articles for creation/Redirects,Elder Village,1519,4,0
DanLi,Elder Village,User:DanLi,1520,-1,0
DanLi,User:DanLi,Perchloric acid,1525,-1,0
DanLi,Perchloric acid,Caesium carbonate,1526,3,1
DanLi,TFAM,Triethylamine,1531,4,0
DanLi,PPARGC1A,Good Girl Gone Bad: Reloaded,1533,5,0
Ajones1021,The Freedonia Group,Freedonia (disambiguation),1603,5,0
Paleocemoski,User:Paleocemoski,Paleoworld (Season 1),1626,1,1
Paleocemoski,Paleoworld (Season 1),Paleoworld (Season 2),1649,2,1
Paleocemoski,Paleoworld (Season 2),Paleoworld (Season 3),1660,2,1
Paleocemoski,Paleoworld (Season 1),Paleoworld (Season 4),1664,2,1
Paleocemoski,User:Paleocemoski,First Life (TV series),1685,4,0
Paleocemoski,User:Paleocemoski,"Lost Worlds, Vanished Lives",1687,4,0
Paleocemoski,Edaphosaurus,Lystrosaurus,1696,2,1
Paleocemoski,Lystrosaurus,Dicynodont,1697,1,1
Paleocemoski,Anomodont,Rhizodus,1701,3,1
Paleocemoski,Lystrosaurus,Synapsid,1706,2,1
Paleocemoski,Biarmosuchia,Biseridens,1710,3,1
Paleocemoski,Pampaphoneus,Anteosaurus,1722,2,1
Paleocemoski,Anteosaurus,Raranimus,1723,2,1
Paleocemoski,Tetraceratops,Sinophoneus,1725,3,1
Paleocemoski,Sinophoneus,Xidagou Formation,1727,1,1
Paleocemoski,Biseridens,Ulemosaurus,1733,3,1
Paleocemoski,Jonkeria,Keratocephalus,1735,2,1
Paleocemoski,Xidagou Formation,Eoarctops,1740,3,1
Paleocemoski,Dicynodont,Ophiacodontidae,1744,2,1
Paleocemoski,Synapsid,Sauropsida,1749,2,1
Paleocemoski,Sauropsida,Pakicetus,1750,2,1
Paleocemoski,Sphenacodontia,Diictodon,1752,3,1
Paleocemoski,Diictodon,Dicynodontoidea,1753,2,1
Paleocemoski,Dicynodontoidea,Wikipedia:Teahouse/Guests/Left column,1754,-1,0
Paleocemoski,Wikipedia:Teahouse/Guests/Left column,Proarticulata,1755,-1,0
Paleocemoski,Andiva,Inostrancevia,1757,3,1
Paleocemoski,User:Paleocemoski,Dimetrodon,1760,2,1
Paleocemoski,Synapsid,Neotherapsida,1769,2,1
Paleocemoski,Therapsida,Casineria,1771,2,1
Paleocemoski,Casineria,Colepiocephale,1772,4,0
Paleocemoski,Colepiocephale,Pachycephalosauria,1773,2,1
Paleocemoski,Pachycephalosauria,Abelisauridae,1774,1,1
Paleocemoski,Abelisauridae,Ankylosauria,1775,2,1
Paleocemoski,Eupelycosauria,Estemmenosuchidae,1778,3,1
Paleocemoski,Xidagou Formation,Wikipedia:Teahouse/Questions,1781,-1,0
Paleocemoski,Dinocephalia,Eodicynodon Assemblage Zone,1786,2,1
Paleocemoski,Eoarctops,Kannemeyeria,1789,2,1
Paleocemoski,Kannemeyeriidae,Template:Biarmosuchia,1791,4,0
Paleocemoski,Biarmosuchia,Burnetiamorpha,1796,2,1
Paleocemoski,Burnetiamorpha,Eotitanosuchidae,1797,2,1
Paleocemoski,Eotitanosuchidae,Therocephalia,1798,2,1
Paleocemoski,Therocephalia,Eotitanosuchus,1799,2,1
Paleocemoski,Biarmosuchus,Gorgonops,1813,3,1
Paleocemoski,Wikipedia:Teahouse/Questions,Template:Taxonomy/Pareiasauridae,1816,-1,0
Paleocemoski,Template:Taxonomy/Pareiasauridae,Pareiasaur,1820,-1,0
Paleocemoski,Pareiasaur,Bradysaurus,1821,1,1
Paleocemoski,Bradysaurus,Scutosaurus,1823,1,1
Paleocemoski,Scutosaurus,Pareiasaurus,1824,1,1
Paleocemoski,Scutosaurus,Elginia,1828,2,1
Paleocemoski,Elginia,Pumiliopareiasauria,1833,1,1
Paleocemoski,User:Paleocemoski,Anthodon (reptile),1836,2,1
Paleocemoski,Anthodon (reptile),Nanoparia,1837,2,1
Paleocemoski,Nanoparia,Pumiliopareia,1838,2,1
Paleocemoski,Anthodon (reptile),Provelosaurus,1841,2,1
Paleocemoski,Pumiliopareiasauria,Embrithosaurus,1855,2,1
Paleocemoski,User:Paleocemoski,Arganaceras,1860,2,1
Paleocemoski,Arganaceras,Deltavjatia,1861,2,1
Paleocemoski,Deltavjatia,Anurognathidae,1865,3,1
Paleocemoski,User:Paleocemoski,User talk:Ross Hill,1872,-1,0
Paleocemoski,Wikipedia:Teahouse/Questions,Hatzegopteryx,1874,5,0
Paleocemoski,Hatzegopteryx,Materpiscis,1875,4,0
Paleocemoski,Wikipedia:Teahouse/Questions,User:Paleocemoski/sandbox,1880,-1,0
Paleocemoski,User talk:Ross Hill,Anteosaur,1886,-1,0
Paleocemoski,Tapinocephalus Assemblage Zone,Pristerognathus Assemblage Zone,1917,2,1
Paleocemoski,Pristerognathus Assemblage Zone,Tropidostoma Assemblage Zone,1918,2,1
Paleocemoski,Tropidostoma Assemblage Zone,Cistecephalus Assemblage Zone,1920,2,1
Paleocemoski,Cistecephalus Assemblage Zone,Dicynodon Assemblage Zone,1921,2,1
Paleocemoski,Brithopodidae,Template:Dinocephalia,1943,3,1
Paleocemoski,User talk:Paleocemoski,Tapinocaninus,1949,5,0
Paleocemoski,Ulemosaurus,Criocephalosaurus,1954,2,1
Paleocemoski,User:Paleocemoski/sandbox,Cameroceras,1983,3,1
Paleocemoski,Cameroceras,Pteraspidomorphi,1984,3,1
Paleocemoski,Pteraspidomorphi,Arandaspida,1986,2,1
Paleocemoski,Astraspida,Tyrannosaurus,1991,3,1
Paleocemoski,Anteosaur,Sacabambaspis,1993,4,0
Paleocemoski,Arandaspida,Arandaspis,1995,2,1
Paleocemoski,User:Paleocemoski,Gastornis,2006,2,1
Paleocemoski,Gastornis,Coryphodon,2007,3,1
Paleocemoski,Coryphodon,Barylambda,2012,1,1
Paleocemoski,Titanoides,Pantolambda,2016,3,1
Paleocemoski,Pantolambda,Pantodonta,2018,1,1
Paleocemoski,Pantodonta,Hypercoryphodon,2019,1,1
Paleocemoski,Pantodonta,Carboniferous,2023,2,1
Paleocemoski,Carboniferous,Stegosauridae,2024,3,1
Paleocemoski,User:Paleocemoski/sandbox,Tyrannosauridae,2030,2,1
Paleocemoski,Tyrannosauridae,Spinosauridae,2032,2,1
Paleocemoski,User:Paleocemoski/sandbox,Ceratopsia,2036,2,1
Paleocemoski,Ceratopsia,Lythronax,2037,2,1
Paleocemoski,Zhuchengtyrannus,Walking with Dinosaurs (film),2046,3,1
Paleocemoski,Anteosaur,Wahweap Formation,2057,3,1
Paleocemoski,Lythronax,Teratophoneus,2066,1,1
Paleocemoski,Tyrannosaurus,Aurornis,2070,2,1
Paleocemoski,Nanotyrannus,Skorpiovenator,2072,3,1
Paleocemoski,Nanotyrannus,Argentavis,2075,4,0
Paleocemoski,Nanotyrannus,Sail (anatomy),2079,3,1
Paleocemoski,Zhongyuanus,Talk:Nanotyrannus,2087,-1,0
Paleocemoski,Talk:Nanotyrannus,Paraves,2088,2,1
Paleocemoski,Paraves,Maniraptora,2089,1,1
Paleocemoski,Maniraptora,Australopithecus afarensis,2090,3,1
Paleocemoski,Nanotyrannus,Sahelanthropus,2092,3,1
Paleocemoski,Dimetrodon,Panthera,2096,3,1
Paleocemoski,Panthera,Mammuthus rumanus,2097,3,1
Paleocemoski,Lythronax,List of The Legend of Korra episodes,2101,4,0
Paleocemoski,List of The Legend of Korra episodes,Stegodon,2102,4,0
Paleocemoski,Stegodon,Eoalulavis,2103,3,1
Paleocemoski,Tyrannosauridae,Dilophosauridae,2106,2,1
Paleocemoski,Dracovenator,Eoraptor,2109,2,1
Paleocemoski,Tyrannosauridae,Evolution of cetaceans,2111,2,1
Paleocemoski,Evolution of cetaceans,Nyasasaurus,2112,3,1
Paleocemoski,Tyrannosauridae,Megalosaurus,2114,2,1
Paleocemoski,Megalosaurus,Quetzalcoatlus,2115,2,1
Paleocemoski,Quetzalcoatlus,Cotylorhynchus,2116,3,1
Paleocemoski,Cotylorhynchus,Odd-toed ungulate,2117,3,1
Paleocemoski,Odd-toed ungulate,Dimorphodon,2118,3,1
Desalinfo,Desalination,Desalination,2144,1,1
Desalinfo,Desalination,User:Desalinfo/sandbox,2145,-1,0
Iwantfreebooks,Cloning,Human cloning,2280,1,1
Iwantfreebooks,Human cloning,Science fiction film,2281,2,1
Iwantfreebooks,Science fiction film,Horror film,2421,1,1
Iwantfreebooks,Science fiction film,Mecha,2474,2,1
Iwantfreebooks,Mecha,User talk:Iwantfreebooks,2508,-1,0
Iwantfreebooks,Science fiction film,Medical tricorder,2546,2,1
Iwantfreebooks,Medical tricorder,Bacteria,2547,2,1
Iwantfreebooks,Bacterial cell structure,Bacterial capsule,2638,1,1
Iwantfreebooks,Science fiction film,Force field (fiction),2645,2,1
Iwantfreebooks,Bacteria,Disruptive innovation,2649,2,1
Iwantfreebooks,Disruptive innovation,Fimbria (bacteriology),2650,3,1
Iwantfreebooks,Horror film,Deep Blue (chess computer),2666,2,1
Iwantfreebooks,Science fiction film,Carbohydrate,2671,3,1
Iwantfreebooks,Carbohydrate,Asymmetric carbon,2675,2,1
Iwantfreebooks,Asymmetric carbon,Le Bel-van't Hoff rule,2677,1,1
Iwantfreebooks,Joseph Achille Le Bel,Stereoisomerism,2684,2,1
Duckclellen,Wikipedia:Teahouse/Host landing,Frankie Darro,2699,-1,0
Duckclellen,Frankie Darro,Pinto Colvig,2700,3,1
Duckclellen,Dan Gutman,Zachary Gordon,2704,4,0
Thekimbos,Wikipedia:Meetup/DC/Field Notes,User:Thekimbos/sandbox,2713,-1,0
Thekimbos,User:Thekimbos/sandbox,Mary Agnes Chase,2714,-1,0
Thekimbos,Mary Agnes Chase,Edmund Heller,2717,3,1
Thekimbos,Olive Morris,Wikipedia:Meetup/Ann Arbor/UM-SAA Wikipedia Edit-A-Thon,2732,-1,0
Sasha123451,MacBook Pro,Timeline of Macintosh models,2740,2,1
Sasha123451,Timeline of Macintosh models,Mac Pro,2741,1,1
Sasha123451,Mac Pro,IMac (Intel-based),2774,2,1
Sasha123451,IMac (Intel-based),Survivor (U.S. TV series),2785,4,0
Sasha123451,Survivor (U.S. TV series),Survivor: Cagayan,2787,2,1
Sasha123451,Survivor: Cagayan,Big Brother 16 (U.S.),2788,3,1
Sasha123451,Big Brother 16 (U.S.),IPod Classic,2792,3,1
99pporg,Cracker (pejorative),User talk:99pporg,2808,-1,0
Fancington,Brent Harvey,Pinch (action),2815,4,0
Physikerwelt,Range of a projectile,Wikipedia:Requests for undeletion,2835,-1,0
MNyv2WhCXHJuGDYmoDvAUB043QDXsu,2013 Alberta floods,Silvio Berlusconi prostitute trial,2901,3,1
Richard A Thomas,Varicam,"2006–07 A1 Grand Prix of Nations, South Africa",2934,4,0
Richard A Thomas,Rodney (clipper),Mat Salleh,2938,4,0
Richard A Thomas,Mat Salleh,User:Richard A Thomas/sandbox,2939,-1,0
Richard A Thomas,User:Richard A Thomas/sandbox,Diversity training,2940,-1,0
Richard A Thomas,Diversity training,Mae Carden,2941,7,0
Richard A Thomas,User:Richard A Thomas/sandbox,Goodreads,2970,-1,0
Richard A Thomas,Bookish,ANobii,2972,1,1
Spiderguy55555,Hudson Yards Redevelopment Project,Developments in Dubai,2977,2,1
Spiderguy55555,Developments in Dubai,Hudson Yards Redevelopment Project,2978,2,1
Infernal Demon,PZ Myers,Talk:Rebecca Watson,2992,-1,0
Infernal Demon,User talk:Gogo Dodo,Belmont Stakes,3001,-1,0
*7Risa7*,Johnson family,User:*7Risa7*,3045,-1,0
*7Risa7*,User:*7Risa7*,Will Horton and Sonny Kiriakis,3047,-1,0
*7Risa7*,Will Horton and Sonny Kiriakis,Sonny Kiriakis,3048,1,1
*7Risa7*,Will Horton,List of Days of Our Lives cast members,3053,2,1
*7Risa7*,List of Days of Our Lives cast members,List of The Late Late Show with Craig Ferguson episodes,3054,3,1
*7Risa7*,List of The Late Late Show with Craig Ferguson episodes,List of current Days of our Lives characters,3058,-1,0
*7Risa7*,Will Horton and Sonny Kiriakis,User:*7Risa7*/sandbox,3060,-1,0
*7Risa7*,User:*7Risa7*/sandbox,Down the Rabbit Hole (Once Upon a Time in Wonderland),3061,-1,0
*7Risa7*,Down the Rabbit Hole (Once Upon a Time in Wonderland),Good Form,3062,2,1
*7Risa7*,Good Form,Ariel (Once Upon a Time),3064,2,1
*7Risa7*,Ariel (Once Upon a Time),Once Upon a Time in Wonderland,3066,2,1
*7Risa7*,User:*7Risa7*,Dark Hollow,3069,-1,0
*7Risa7*,Dark Hollow,Think Lovely Thoughts,3072,2,1
*7Risa7*,Think Lovely Thoughts,Save Henry,3073,2,1
*7Risa7*,Save Henry,The New Neverland,3075,2,1
*7Risa7*,The New Neverland,Going Home (Once Upon a Time),3077,2,1
*7Risa7*,Going Home (Once Upon a Time),The Time of the Doctor,3080,4,0
*7Risa7*,The Time of the Doctor,Horton family,3081,4,0
*7Risa7*,Roberts family (Days of our Lives),Deep Breath (Doctor Who),3084,4,0
*7Risa7*,Deep Breath (Doctor Who),Into the Dalek,3085,2,1
*7Risa7*,Into the Dalek,Flatline (Doctor Who),3086,2,1
*7Risa7*,Flatline (Doctor Who),In the Forest of the Night,3087,2,1
Ssummerdress,North Carolina Chamber of Commerce,Priscilla Presley,3102,4,0
Ssummerdress,North Carolina Chamber of Commerce,Revival Soy,3114,4,0
Ssummerdress,"North Wilkesboro, North Carolina",Seaboard Corporation,3119,3,1
Ssummerdress,Seaboard Corporation,Paul Shapiro (activist),3120,4,0
Ssummerdress,Paul Shapiro (activist),Hampton Creek,3125,3,1
Reader567,Pro se legal representation in the United States,Talk:Pro se legal representation in the United States,3131,1,1
Elizabethirving2,Far West Capital,Far West Capital,3134,2,1
Pipistrellus,Wikipedia talk:Articles for creation/Jean-François PERNETTE,Wikipedia talk:Articles for creation/Jean-François PERNETTE,3234,-1,0
Pipistrellus,Wikipedia talk:Articles for creation/Jean-François PERNETTE,Haroun Tazieff,3236,1,1
Pipistrellus,Haroun Tazieff,User:Pipistrellus,3237,-1,0
Adforste,The Hague African Festival,Lowell General Hospital,3242,4,0
Adforste,User talk:Adforste,History of Masonic Grand Lodges in North America,3245,-1,0
Adforste,History of Masonic Grand Lodges in North America,File:NJ Masonic Home.jpg,3246,-1,0
Adforste,File:NJGL Solar Field.jpg,File:Lodge Officer Apron NJ.jpg,3250,-1,0
Adforste,User:Adforste/The Grand Lodge of New Jersey Free & Accepted Masons,Daniel Coxe,3258,1,1
Adforste,User:Adforste/The Grand Lodge of New Jersey Free & Accepted Masons,Grand Lodge of New York,3260,2,1
Iproduceu chris,Webbie,Shameik Moore,3289,4,0
Amyginther,Snoqualmie Falls,United States men's national soccer team,3399,2,1
Jesse Lawrence,Talk:Spiritual gift,Spiritual gift,3411,4,0
Aliceebee,Mikko Esko,Péter Veres (volleyball),3417,3,1
Aliceebee,Péter Veres (volleyball),Nikola Kovačević,3421,2,1
Dramaswa,List of computer algebra systems,Arbitrary-precision arithmetic,3446,2,1
StraightAsADie,.17 Remington,Template:Infobox firearm cartridge,3449,-1,0
StraightAsADie,Template:Infobox firearm cartridge,.223 Remington,3450,-1,0
StraightAsADie,.223 Remington,Wildcat cartridge,3451,1,1
StraightAsADie,.308×1.5-inch Barnes,.222 Remington Magnum,3456,2,1
StraightAsADie,.338 Whisper,Template:222remderivatives,3458,2,1
StraightAsADie,Template:222remderivatives,.250-3000 Savage,3459,-1,0
StraightAsADie,.223 Remington,.33-40 Pope,3467,-1,0
StraightAsADie,8×68mm S,Category talk:Newton rifle cartridges,3571,-1,0
StraightAsADie,Category talk:Newton rifle cartridges,Category talk:Pistol and rifle cartridges,3572,-1,0
StraightAsADie,Category talk:Pistol and rifle cartridges,Talk:Table of handgun and rifle cartridges,3574,-1,0
StraightAsADie,Talk:Table of handgun and rifle cartridges,Table of handgun and rifle cartridges,3575,2,1
StraightAsADie,Table of handgun and rifle cartridges,List of handgun cartridges,3580,2,1
StraightAsADie,Cartridge (firearms),.30-40 Krag,3585,2,1
StraightAsADie,.327 Federal Magnum,7×64mm,3588,2,1
StraightAsADie,.500 S&W Special,.40 Super,3597,2,1
StraightAsADie,.40 Super,List of Winchester Center Fire cartridges,3598,3,1
StraightAsADie,Template:Category TOC/sandbox,Category:Pistol and rifle cartridges,3602,-1,0
