username1,pagetitle1,meta1,counter,pagetitle2,meta2,timedifference,commoncategories,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus
Andru.miller,User:Andru.miller,1,28,User:Andru.miller,1,0 days 00:04:07.000000000,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andru.miller,User:Andru.miller,1,29,PrimeSense,0,3 days 04:32:42.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andru.miller,PrimeSense,0,30,User:Andru.miller,1,0 days 19:53:36.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andru.miller,User:Andru.miller,1,31,User:Andru.miller/sandbox,1,7 days 01:13:24.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andru.miller,User:Andru.miller/sandbox,1,32,User:Andru.miller/sandbox,1,0 days 00:02:10.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Andru.miller,User:Andru.miller/sandbox,1,33,User talk:Andru.miller,1,35 days 23:34:54.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andru.miller,User talk:Andru.miller,1,34,User talk:Andru.miller,1,70 days 02:25:29.000000000,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Andru.miller,User talk:Andru.miller,1,35,User talk:Andru.miller,1,35 days 21:00:03.000000000,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Andru.miller,User talk:Andru.miller,1,36,User talk:Andru.miller,1,0 days 00:01:11.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Chimpoo1000,Brave (2012 film),0,38,User:Chimpoo1000,1,13 days 01:18:45.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chimpoo1000,User:Chimpoo1000,1,39,User:Chimpoo1000,1,0 days 00:53:20.000000000,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Chimpoo1000,User:Chimpoo1000,1,40,User:Chimpoo1000,1,0 days 11:40:42.000000000,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip,1,42,User:CommOERChip,1,0 days 00:16:05.000000000,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip,1,43,User:CommOERChip,1,0 days 00:24:33.000000000,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip,1,44,User:CommOERChip,1,0 days 00:05:30.000000000,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip,1,45,User:CommOERChip,1,17 days 06:11:38.000000000,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip,1,46,Talk:DIVA software,1,0 days 00:29:03.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Talk:DIVA software,1,47,Pitivi,0,0 days 00:04:46.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Pitivi,0,48,Big Sister,0,0 days 01:11:49.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Big Sister,0,49,National Fish and Wildlife Foundation,0,0 days 00:10:35.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,National Fish and Wildlife Foundation,0,50,National Fish and Wildlife Foundation,0,0 days 00:01:40.000000000,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CommOERChip,National Fish and Wildlife Foundation,0,51,National Fish and Wildlife Foundation,0,0 days 00:06:29.000000000,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CommOERChip,National Fish and Wildlife Foundation,0,52,Jeff Trandahl,0,0 days 00:06:52.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Jeff Trandahl,0,53,South San Joaquin Irrigation District,0,0 days 00:08:53.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,South San Joaquin Irrigation District,0,54,Talk:New Melones Dam,1,0 days 00:09:59.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Talk:New Melones Dam,1,55,South San Joaquin Irrigation District,0,0 days 00:01:34.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,South San Joaquin Irrigation District,0,56,Oyster Reef Restoration,0,0 days 00:04:47.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Oyster Reef Restoration,0,57,St Katharine & Shadwell Trust,0,0 days 00:04:03.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,St Katharine & Shadwell Trust,0,58,Nola art house,0,0 days 00:05:28.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Nola art house,0,59,GNOAM,0,0 days 00:05:19.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,GNOAM,0,60,Talk:GNOAM,1,0 days 00:04:28.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Talk:GNOAM,1,61,Talk:Nola art house,1,0 days 00:02:42.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Talk:Nola art house,1,62,Talk:Nola art house,1,0 days 00:00:38.000000000,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Talk:Nola art house,1,63,User:CommOERChip,1,0 days 00:26:26.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip,1,64,User:CommOERChip,1,0 days 00:05:30.000000000,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip,1,65,Wikipedia:What Wikipedia is not,1,0 days 00:27:16.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CommOERChip,Wikipedia:What Wikipedia is not,1,66,Timms,0,0 days 00:25:38.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Timms,0,67,Wikipedia:Communicate OER Team,1,0 days 00:20:15.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Wikipedia:Communicate OER Team,1,68,User:CommOERChip,1,0 days 00:04:25.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip,1,69,User:CommOERChip,1,8 days 05:31:01.000000000,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip,1,70,User:CommOERChip/Checklist,1,0 days 00:05:00.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip/Checklist,1,71,User:CommOERChip/Checklist,1,0 days 00:03:29.000000000,-1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CommOERChip,User:CommOERChip/Checklist,1,72,User:CommOERChip/Checklist,1,0 days 00:02:16.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
CommOERChip,User:CommOERChip/Checklist,1,73,User:CommOERChip/Checklist,1,0 days 00:01:10.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip/Checklist,1,74,User:CommOERChip/Checklist,1,0 days 00:12:25.000000000,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip/Checklist,1,75,Template:WIKISOO Round 3,1,0 days 00:09:02.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO Round 3,1,76,User:CommOERChip/Checklist,1,0 days 00:02:20.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip/Checklist,1,77,User:CommOERChip/Checklist,1,0 days 00:14:22.000000000,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip/Checklist,1,78,Template:WIKISOO Round 3,1,0 days 00:03:22.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO Round 3,1,79,Template:WIKISOO Round 3,1,0 days 19:21:40.000000000,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO Round 3,1,80,Template:WIKISOO Round 3,1,0 days 00:11:19.000000000,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CommOERChip,Template:WIKISOO Round 3,1,81,Template:WIKISOO Round 3,1,0 days 00:01:53.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO Round 3,1,82,Template:WIKISOO Round 3,1,0 days 00:08:41.000000000,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO Round 3,1,83,User:CommOERChip/Checklist,1,0 days 00:04:31.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip/Checklist,1,84,User:CommOERChip/Checklist,1,0 days 00:01:42.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip/Checklist,1,85,User:CommOERChip/Checklist,1,0 days 01:33:18.000000000,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip/Checklist,1,86,User:CommOERChip/Checklist,1,1 days 14:04:20.000000000,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip/Checklist,1,87,Template:WIKISOO Round 3,1,0 days 00:02:40.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO Round 3,1,88,Template:WIKISOO Round 3,1,0 days 12:04:33.000000000,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO Round 3,1,89,Template:Commoer SOO3,1,5 days 00:12:52.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:Commoer SOO3,1,90,Template:Commoer SOO3,1,0 days 00:21:38.000000000,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:Commoer SOO3,1,91,Template:WIKISOO Round 1,1,0 days 02:06:04.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO Round 1,1,92,User:CommOERChip/Checklist,1,0 days 00:03:37.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip/Checklist,1,93,Template:WIKISOO Round 1,1,0 days 00:01:09.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO Round 1,1,94,Template:Commoer SOO3,1,7 days 02:51:21.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:Commoer SOO3,1,95,Template:WIKISOO Round 3,1,13 days 02:32:17.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO Round 3,1,96,User:CommOERChip,1,145 days 15:57:21.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip,1,97,User:CommOERChip,1,0 days 00:05:36.000000000,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip,1,98,Template:WIKISOO Round 4,1,0 days 00:14:09.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO Round 4,1,99,Template:WIKISOO Round 4,1,0 days 00:03:11.000000000,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO Round 4,1,100,Template:WIKISOO Round 4,1,0 days 13:37:55.000000000,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO Round 4,1,101,Template:WIKISOO Round 4,1,0 days 08:10:22.000000000,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO Round 4,1,102,Template:WIKISOO Round 4,1,0 days 00:00:52.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO Round 4,1,103,User:CommOERChip,1,2 days 12:16:34.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip,1,104,Wikipedia:School of Open course/Round 4/Week 2,1,0 days 00:03:58.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Wikipedia:School of Open course/Round 4/Week 2,1,105,Template:WIKISOO infobox test,1,0 days 00:12:57.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO infobox test,1,106,User:CommOERChip,1,0 days 00:00:26.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip,1,107,User:CommOERChip,1,0 days 00:01:45.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
CommOERChip,User:CommOERChip,1,108,User:CommOERChip,1,0 days 00:00:44.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
CommOERChip,User:CommOERChip,1,109,Template:WIKISOO infobox test,1,0 days 00:02:26.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO infobox test,1,110,Template:WIKISOO infobox test,1,0 days 00:02:04.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO infobox test,1,111,Template:WIKISOO infobox test,1,0 days 00:06:16.000000000,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO infobox test,1,112,Template:Infobox WIKISOO Round,1,0 days 00:03:53.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:Infobox WIKISOO Round,1,113,Template:WIKISOO infobox test,1,0 days 00:19:53.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO infobox test,1,114,User:CommOERChip,1,0 days 00:00:50.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip,1,115,Wikipedia:School of Open course/Round 4/Week 2,1,0 days 00:00:55.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Wikipedia:School of Open course/Round 4/Week 2,1,116,Template:Infobox WIKISOO Round,1,0 days 00:00:46.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:Infobox WIKISOO Round,1,117,Wikipedia:School of Open course/Round 4/Week 2,1,0 days 00:04:30.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Wikipedia:School of Open course/Round 4/Week 2,1,118,Template:WIKISOO infobox test,1,0 days 00:00:24.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO infobox test,1,119,Template:Infobox WIKISOO Round,1,0 days 00:00:58.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:Infobox WIKISOO Round,1,120,Wikipedia:School of Open course/Round 4/Week 2,1,0 days 00:01:21.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Wikipedia:School of Open course/Round 4/Week 2,1,121,User:CommOERChip,1,0 days 00:01:17.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip,1,122,Template:WIKISOO infobox test,1,0 days 00:04:49.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO infobox test,1,123,Template:WIKISOO infobox test,1,0 days 00:01:13.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO infobox test,1,124,Template:WIKISOO infobox test,1,0 days 00:03:21.000000000,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CommOERChip,Template:WIKISOO infobox test,1,125,Template:WIKISOO infobox test,1,0 days 00:01:02.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
CommOERChip,Template:WIKISOO infobox test,1,126,Template:WIKISOO infobox test,1,0 days 00:01:27.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
CommOERChip,Template:WIKISOO infobox test,1,127,Template:WIKISOO infobox test,1,0 days 00:01:31.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
CommOERChip,Template:WIKISOO infobox test,1,128,User:CommOERChip,1,0 days 00:00:28.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip,1,129,Template:WIKISOO infobox test,1,0 days 00:00:27.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO infobox test,1,130,Template:Infobox WIKISOO Round,1,0 days 00:00:22.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:Infobox WIKISOO Round,1,131,Template:WIKISOO Round 4,1,6 days 23:20:21.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO Round 4,1,132,Wikipedia:School of Open course/Round 4/Week 3,1,0 days 00:05:43.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Wikipedia:School of Open course/Round 4/Week 3,1,133,Template:WIKISOO Round 4,1,0 days 00:11:01.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO Round 4,1,134,Template:WIKISOO infobox test,1,7 days 02:46:35.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO infobox test,1,135,User:CommOERChip,1,0 days 00:31:08.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,User:CommOERChip,1,136,Template:Infobox WIKISOO Round,1,0 days 00:12:05.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:Infobox WIKISOO Round,1,137,Template:Infobox WIKISOO Round,1,0 days 00:03:55.000000000,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:Infobox WIKISOO Round,1,138,Template:Infobox WIKISOO Round,1,0 days 00:04:50.000000000,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:Infobox WIKISOO Round,1,139,Template:WIKISOO Round 4,1,6 days 14:28:58.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CommOERChip,Template:WIKISOO Round 4,1,140,Template:WIKISOO Round 4,1,0 days 00:03:52.000000000,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rydbergite,Polaron,0,142,User:Rydbergite,1,0 days 00:04:05.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rydbergite,User:Rydbergite,1,143,Talk:Polaron,1,0 days 00:41:21.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rydbergite,Talk:Polaron,1,144,Polaron,0,0 days 00:39:58.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rydbergite,Polaron,0,145,Polaron,0,0 days 00:01:45.000000000,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Rydbergite,Polaron,0,146,Polaron,0,3 days 21:05:22.000000000,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rydbergite,Polaron,0,147,Polaron,0,0 days 00:05:28.000000000,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Rydbergite,Polaron,0,148,Lunar Atmosphere and Dust Environment Explorer,0,8 days 01:32:35.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rydbergite,Lunar Atmosphere and Dust Environment Explorer,0,149,Polaron,0,50 days 12:28:21.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rydbergite,Polaron,0,150,Polaron,0,0 days 00:07:33.000000000,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Rydbergite,Polaron,0,151,Fraternities and sororities in North America,0,0 days 00:48:04.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rydbergite,Fraternities and sororities in North America,0,152,Covenanter tank,0,0 days 16:27:32.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rydbergite,Covenanter tank,0,153,Mark 4 nuclear bomb,0,4 days 19:46:18.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zedekiah Nandwa,User:Zedekiah Nandwa,1,155,User:Zedekiah Nandwa,1,166 days 03:28:28.000000000,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Zedekiah Nandwa,User:Zedekiah Nandwa,1,156,User:Zedekiah Nandwa,1,48 days 04:03:59.000000000,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Zedekiah Nandwa,User:Zedekiah Nandwa,1,157,User:Zedekiah Nandwa,1,0 days 00:32:14.000000000,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Zedekiah Nandwa,User:Zedekiah Nandwa,1,158,User:Zedekiah Nandwa,1,0 days 00:05:05.000000000,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hal.MacGregor,Wikipedia:VisualEditor,1,161,Muddebihal,0,0 days 03:54:39.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hal.MacGregor,Muddebihal,0,162,Nchelenge District,0,29 days 16:28:12.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hal.MacGregor,Nchelenge District,0,163,Nchelenge District,0,0 days 00:03:36.000000000,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Hal.MacGregor,Nchelenge District,0,164,Nchelenge District,0,0 days 00:00:41.000000000,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Hal.MacGregor,Nchelenge District,0,165,Nchelenge District,0,0 days 00:02:53.000000000,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Hal.MacGregor,Nchelenge District,0,166,Nchelenge District,0,0 days 00:04:14.000000000,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hal.MacGregor,Nchelenge District,0,167,Nchelenge District,0,0 days 00:04:02.000000000,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Hal.MacGregor,Nchelenge District,0,168,Nchelenge District,0,0 days 00:02:39.000000000,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
