username1,pagetitle1,meta1,counter,pagetitle2,meta2,timedifference,commoncategories,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus
Lvansteenvoort,Frederick Muhlenberg (disambiguation),0,39,Frederick Augustus Muhlenberg (educator),0,0 days 00:15:48.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg (educator),0,40,Frederick Augustus Muhlenberg (educator),0,0 days 00:01:22.000000000,17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg (educator),0,41,Frederick Augustus Muhlenberg (educator),0,0 days 00:00:43.000000000,17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg (educator),0,42,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:11:21.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,43,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:05:50.000000000,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,44,Muhlenberg,0,0 days 00:04:48.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Muhlenberg,0,45,Muhlenberg,0,0 days 00:02:43.000000000,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lvansteenvoort,Muhlenberg,0,46,Frederick Muhlenberg,0,0 days 00:24:44.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Muhlenberg,0,47,Frederick Muhlenberg (disambiguation),0,0 days 00:00:13.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Muhlenberg (disambiguation),0,48,Frederick Augustus Muhlenberg,0,0 days 01:27:23.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,49,Frederick Augustus Muhlenberg,0,0 days 00:01:42.000000000,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,50,User talk:Dodger67,1,16 days 16:20:42.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,User talk:Dodger67,1,51,User talk:Dodger67,1,0 days 00:00:54.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Lvansteenvoort,User talk:Dodger67,1,52,User talk:Dodger67,1,0 days 00:02:51.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,User talk:Dodger67,1,53,User talk:Dodger67,1,1 days 00:53:02.000000000,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,User talk:Dodger67,1,54,Frederick Augustus Muhlenberg,0,14 days 02:53:28.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,55,Frederick Augustus Muhlenberg,0,0 days 00:03:41.000000000,25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,56,Frederick Augustus Muhlenberg,0,0 days 00:00:44.000000000,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,57,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:05:38.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,58,Frederick Augustus Muhlenberg,0,0 days 00:03:06.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,59,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:04:56.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,60,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:23:02.000000000,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,61,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:06:55.000000000,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,62,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:10:29.000000000,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,63,Frederick Augustus Muhlenberg,0,0 days 00:00:06.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,64,Frederick Augustus Muhlenberg,0,0 days 00:17:40.000000000,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,65,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:19:36.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,66,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:29:09.000000000,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,67,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:01:47.000000000,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,68,Wikipedia:WikiProject Articles for creation/Help desk,1,0 days 00:04:17.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia:WikiProject Articles for creation/Help desk,1,69,Frederick Augustus Muhlenberg,0,0 days 00:13:42.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,70,Frederick Augustus Muhlenberg,0,0 days 00:04:33.000000000,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,71,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:07:28.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,72,Frederick Augustus Muhlenberg,0,0 days 00:37:00.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,73,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:09:02.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,74,Frederick Augustus Muhlenberg,0,0 days 00:06:30.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,75,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,1 days 16:00:52.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,76,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:11:19.000000000,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,77,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:11:18.000000000,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,78,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 06:51:09.000000000,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,79,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:13:36.000000000,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,80,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:06:35.000000000,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,81,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:01:11.000000000,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,82,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:01:33.000000000,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,83,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:01:11.000000000,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,84,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:03:17.000000000,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,85,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:00:41.000000000,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,86,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:09:00.000000000,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,87,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:03:22.000000000,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,88,Frederick Augustus Muhlenberg,0,0 days 00:16:11.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,89,Frederick Augustus Muhlenberg,0,0 days 00:00:31.000000000,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,90,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:04:19.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,91,User talk:Bonkers The Clown,1,11 days 18:40:57.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,User talk:Bonkers The Clown,1,92,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:06:49.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,93,Muhlenberg family,0,0 days 01:50:51.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Muhlenberg family,0,94,User talk:Sionk,1,0 days 02:07:03.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,User talk:Sionk,1,95,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:02:30.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,96,User talk:Sionk,1,0 days 00:20:12.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,User talk:Sionk,1,97,Muhlenberg Brothers,0,0 days 17:56:33.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Muhlenberg Brothers,0,98,Muhlenberg Brothers,0,0 days 23:55:02.000000000,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Lvansteenvoort,Muhlenberg Brothers,0,99,Muhlenberg Brothers,0,0 days 00:04:57.000000000,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Muhlenberg Brothers,0,100,Frederick Augustus Muhlenberg,0,0 days 00:16:22.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,101,Frederick Augustus Muhlenberg,0,0 days 00:04:07.000000000,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,102,Frederick Augustus Muhlenberg,0,0 days 00:23:13.000000000,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,103,Frederick Augustus Muhlenberg,0,0 days 00:18:15.000000000,25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,104,Wikipedia:WikiProject Articles for creation/Help desk,1,0 days 00:10:56.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia:WikiProject Articles for creation/Help desk,1,105,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:02:17.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,106,Wikipedia:WikiProject Articles for creation/Help desk,1,0 days 00:02:02.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia:WikiProject Articles for creation/Help desk,1,107,Wikipedia:WikiProject Articles for creation/Help desk,1,0 days 00:00:36.000000000,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia:WikiProject Articles for creation/Help desk,1,108,Frederick Augustus Muhlenberg,0,0 days 00:23:32.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,109,Talk:Muhlenberg family,1,0 days 00:09:43.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Talk:Muhlenberg family,1,110,Muhlenberg family,0,0 days 00:02:01.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Muhlenberg family,0,111,Frederick Augustus Muhlenberg,0,0 days 00:00:36.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,112,Frederick Muhlenberg (disambiguation),0,0 days 00:01:56.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Muhlenberg (disambiguation),0,113,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 03:02:53.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,114,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:08:48.000000000,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,115,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:01:59.000000000,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,116,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:05:20.000000000,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,117,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:03:23.000000000,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,118,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:01:47.000000000,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,119,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:01:02.000000000,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,120,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:01:46.000000000,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,121,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:16:11.000000000,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,122,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,0 days 00:01:31.000000000,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Wikipedia talk:Articles for creation/Muhlenberg Greene Architects,1,123,Frederick Augustus Muhlenberg,0,0 days 00:04:40.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Frederick Augustus Muhlenberg,0,124,"Reading, Pennsylvania",0,0 days 00:20:35.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,"Reading, Pennsylvania",0,125,"Reading, Pennsylvania",0,0 days 00:00:55.000000000,12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Lvansteenvoort,"Reading, Pennsylvania",0,126,Medical Arts Building,0,0 days 00:01:44.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,Medical Arts Building,0,127,"Medical Arts Building (Reading, Pennsylvania)",0,0 days 00:15:42.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,"Medical Arts Building (Reading, Pennsylvania)",0,128,"Medical Arts Building (Reading, Pennsylvania)",0,0 days 00:04:09.000000000,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lvansteenvoort,"Medical Arts Building (Reading, Pennsylvania)",0,129,"Berks County, Pennsylvania",0,0 days 00:11:48.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lvansteenvoort,"Berks County, Pennsylvania",0,130,List of University of Pennsylvania people,0,0 days 00:05:42.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
