username1,pagetitle1,meta1,counter,pagetitle2,meta2,timedifference,commoncategories,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus
Tetriminos,List of films related to the hippie subculture,0,70,List of films related to the hippie subculture,0,0 days 00:00:37.000000000,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Tetriminos,List of films related to the hippie subculture,0,71,List of films related to the hippie subculture,0,0 days 00:31:47.000000000,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tetriminos,List of films related to the hippie subculture,0,72,List of films related to the hippie subculture,0,0 days 00:34:03.000000000,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tetriminos,List of films related to the hippie subculture,0,73,List of films related to the hippie subculture,0,0 days 00:01:15.000000000,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Tetriminos,List of films related to the hippie subculture,0,74,List of films related to the hippie subculture,0,0 days 00:02:25.000000000,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Tetriminos,List of films related to the hippie subculture,0,75,Talk:List of films related to the hippie subculture,1,0 days 00:01:12.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetriminos,Talk:List of films related to the hippie subculture,1,76,Talk:List of films related to the hippie subculture,1,0 days 00:00:35.000000000,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tetriminos,Talk:List of films related to the hippie subculture,1,77,List of films related to the hippie subculture,0,0 days 01:49:06.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetriminos,List of films related to the hippie subculture,0,78,List of films related to the hippie subculture,0,0 days 00:14:12.000000000,7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Tetriminos,List of films related to the hippie subculture,0,79,List of films related to the hippie subculture,0,0 days 00:00:07.000000000,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Tetriminos,List of films related to the hippie subculture,0,80,List of films related to the hippie subculture,0,0 days 00:09:44.000000000,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tetriminos,List of films related to the hippie subculture,0,81,List of films related to the hippie subculture,0,0 days 00:06:43.000000000,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tetriminos,List of films related to the hippie subculture,0,82,List of films related to the hippie subculture,0,0 days 00:06:00.000000000,7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Tetriminos,List of films related to the hippie subculture,0,83,List of films related to the hippie subculture,0,0 days 00:00:24.000000000,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Tetriminos,List of films related to the hippie subculture,0,84,Gottfrid Svartholm,0,1 days 23:16:34.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetriminos,Gottfrid Svartholm,0,85,List of films related to the hippie subculture,0,2 days 23:24:15.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetriminos,List of films related to the hippie subculture,0,86,List of films related to the hippie subculture,0,0 days 00:04:43.000000000,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tetriminos,List of films related to the hippie subculture,0,87,List of countries by HIV/AIDS adult prevalence rate,0,3 days 14:51:12.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetriminos,List of countries by HIV/AIDS adult prevalence rate,0,88,List of countries by HIV/AIDS adult prevalence rate,0,0 days 00:03:09.000000000,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tetriminos,List of countries by HIV/AIDS adult prevalence rate,0,89,Nick D'Aloisio,0,7 days 11:18:14.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetriminos,Nick D'Aloisio,0,90,Nick D'Aloisio,0,0 days 00:00:53.000000000,18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Tetriminos,Nick D'Aloisio,0,91,Usage share of web browsers,0,0 days 17:11:41.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetriminos,Usage share of web browsers,0,92,Usage share of web browsers,0,0 days 00:03:09.000000000,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tetriminos,Usage share of web browsers,0,93,Wikipedia talk:Statistics,1,16 days 02:25:47.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetriminos,Wikipedia talk:Statistics,1,94,Wikipedia talk:Statistics,1,0 days 00:01:27.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tetriminos,Wikipedia talk:Statistics,1,95,User:Tetriminos,1,19 days 02:03:34.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetriminos,User:Tetriminos,1,96,List of Linux adopters,0,2 days 21:51:22.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetriminos,List of Linux adopters,0,97,List of Linux adopters,0,0 days 00:01:22.000000000,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Tetriminos,List of Linux adopters,0,98,List of Linux adopters,0,0 days 00:11:58.000000000,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tetriminos,List of Linux adopters,0,99,Homosexuality,0,58 days 15:03:22.000000000,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetriminos,Homosexuality,0,100,Homosexuality,0,0 days 00:01:56.000000000,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Tetriminos,Homosexuality,0,101,Talk:Demographics of Sydney,1,17 days 23:10:40.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetriminos,Talk:Demographics of Sydney,1,102,Tourist attraction,0,12 days 10:37:30.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetriminos,Tourist attraction,0,103,User talk:Tetriminos,1,188 days 21:20:09.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetriminos,User talk:Tetriminos,1,104,Ratio of fatty acids in different foods,0,10 days 19:40:29.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetriminos,Ratio of fatty acids in different foods,0,105,Ratio of fatty acids in different foods,0,0 days 00:00:29.000000000,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Mesmeilleurs,User:Mesmeilleurs,1,107,User:Mesmeilleurs,1,0 days 00:01:01.000000000,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mesmeilleurs,User:Mesmeilleurs,1,108,User:Mesmeilleurs/Nederlanden,1,0 days 01:01:54.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mesmeilleurs,User:Mesmeilleurs/Nederlanden,1,109,User:Mesmeilleurs,1,0 days 00:20:12.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mesmeilleurs,User:Mesmeilleurs,1,110,Kirkland High School and Community College,0,50 days 23:29:25.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mesmeilleurs,Kirkland High School and Community College,0,111,List of Keys to the City in the United States,0,2 days 01:37:41.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mesmeilleurs,List of Keys to the City in the United States,0,112,List of Keys to the City in the United States,0,0 days 00:01:39.000000000,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Mesmeilleurs,List of Keys to the City in the United States,0,113,Glenn Miller,0,30 days 20:23:42.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rjtavares,User talk:Rjtavares,1,115,User talk:Rjtavares,1,0 days 00:28:46.000000000,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Rjtavares,User talk:Rjtavares,1,116,User:Rjtavares,1,0 days 00:05:51.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rjtavares,User:Rjtavares,1,117,Retamal de Llerena,0,0 days 07:56:51.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rjtavares,Retamal de Llerena,0,118,A mãe dos netos,0,0 days 00:06:49.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rjtavares,A mãe dos netos,0,119,User talk:Rjtavares/TWA,1,0 days 00:08:15.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darksoulcraft,User:Darksoulcraft,1,121,User:Darksoulcraft,1,15 days 23:03:48.000000000,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Abhimanyu.it,Drummond Percy Chase,0,123,Drummond Percy Chase,0,0 days 00:01:01.000000000,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Abhimanyu.it,Drummond Percy Chase,0,124,User:Abhimanyu.it,1,0 days 00:02:39.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abhimanyu.it,User:Abhimanyu.it,1,125,User:Abhimanyu.it,1,0 days 00:01:07.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Abhimanyu.it,User:Abhimanyu.it,1,126,User:Abhimanyu.it,1,0 days 00:01:17.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Socialistfeminist,Altaïr Ibn-La'Ahad,0,128,User:Socialistfeminist,1,0 days 00:01:06.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,130,User:Mussoels/sandbox,1,0 days 00:03:16.000000000,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mussoels,User:Mussoels/sandbox,1,131,User:Mussoels/sandbox,1,0 days 00:02:21.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,132,User:Mussoels/sandbox,1,0 days 00:03:43.000000000,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,133,User:Mussoels/sandbox,1,0 days 00:26:15.000000000,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,134,User:Mussoels/sandbox,1,0 days 00:00:39.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,135,User:Mussoels/sandbox,1,0 days 01:46:14.000000000,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,136,User:Mussoels/sandbox,1,0 days 00:01:01.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Mussoels,User:Mussoels/sandbox,1,137,User:Mussoels/sandbox,1,0 days 00:00:22.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Mussoels,User:Mussoels/sandbox,1,138,User:Mussoels/sandbox,1,0 days 00:00:40.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Mussoels,User:Mussoels/sandbox,1,139,User:Mussoels/sandbox,1,0 days 00:00:38.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Mussoels,User:Mussoels/sandbox,1,140,User:Mussoels/sandbox,1,0 days 00:01:00.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Mussoels,User:Mussoels/sandbox,1,141,User:Mussoels/sandbox,1,0 days 00:00:51.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,142,User:Mussoels/sandbox,1,18 days 22:21:52.000000000,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,143,User:Mussoels/sandbox,1,0 days 00:10:48.000000000,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,144,User:Mussoels/sandbox,1,0 days 00:06:49.000000000,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mussoels,User:Mussoels/sandbox,1,145,User:Mussoels/sandbox,1,0 days 00:00:25.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,146,User:Mussoels/sandbox,1,0 days 00:06:33.000000000,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,147,User:Mussoels/sandbox,1,0 days 00:24:48.000000000,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,148,User:Mussoels/sandbox,1,0 days 00:08:32.000000000,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,149,User:Mussoels/sandbox,1,3 days 19:01:27.000000000,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,150,User:Mussoels/sandbox,1,0 days 00:06:07.000000000,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,151,User:Mussoels/sandbox,1,0 days 00:06:51.000000000,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,152,User:Mussoels/sandbox,1,0 days 00:09:21.000000000,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mussoels,User:Mussoels/sandbox,1,153,User:Mussoels/sandbox,1,0 days 00:02:01.000000000,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,154,User:Mussoels/sandbox,1,0 days 00:15:56.000000000,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,155,User:Mussoels/sandbox,1,0 days 08:09:05.000000000,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,156,User:Mussoels/sandbox,1,0 days 00:16:33.000000000,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,157,User:Mussoels/sandbox,1,0 days 00:03:11.000000000,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels/sandbox,1,158,User:Mussoels,1,17 days 23:42:42.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mussoels,User:Mussoels,1,159,Andrzej Tarkowski,0,169 days 00:36:42.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mussoels,Andrzej Tarkowski,0,160,Andrzej Tarkowski,0,0 days 00:10:03.000000000,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ParacusForward,Irom Chanu Sharmila,0,162,User:ParacusForward,1,0 days 00:04:49.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ParacusForward,User:ParacusForward,1,163,Talk:Irom Chanu Sharmila,1,0 days 00:05:59.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ParacusForward,Talk:Irom Chanu Sharmila,1,164,Irom Chanu Sharmila,0,2 days 00:57:57.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ParacusForward,Irom Chanu Sharmila,0,165,Petros Papadakis,0,0 days 00:04:42.000000000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ParacusForward,Petros Papadakis,0,166,Petros and Money Show,0,0 days 01:20:59.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ParacusForward,Petros and Money Show,0,167,Petros and Money Show,0,0 days 00:11:15.000000000,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ParacusForward,Petros and Money Show,0,168,Petros Papadakis,0,0 days 00:25:50.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ParacusForward,Petros Papadakis,0,169,User talk:WikiEditor2563,1,0 days 07:10:08.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ParacusForward,User talk:WikiEditor2563,1,170,User talk:2001:5C0:1000:A:0:0:0:8DD,1,0 days 16:08:31.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ParacusForward,User talk:2001:5C0:1000:A:0:0:0:8DD,1,171,Solar constant,0,0 days 17:05:27.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ParacusForward,Solar constant,0,172,Jefferson nickel,0,0 days 01:35:19.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ParacusForward,Jefferson nickel,0,173,Aceria tosichella,0,0 days 00:31:54.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ParacusForward,Aceria tosichella,0,174,Talk:Irom Chanu Sharmila,1,1 days 08:14:31.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
