username1,pagetitle1,meta1,counter,pagetitle2,meta2,timedifference,commoncategories,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus
WangsDaringsFun,Aaron North,0,44,Luigi Mostacci,0,0 days 00:01:16.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WangsDaringsFun,Luigi Mostacci,0,45,User talk:WangsDaringsFun,1,0 days 01:10:13.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurac123,Ivan Cankar,0,47,Ivan Cankar,0,0 days 00:01:12.000000000,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kurac123,Ivan Cankar,0,48,Ivan Cankar,0,0 days 00:01:29.000000000,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kurac123,Ivan Cankar,0,49,Ivan Cankar,0,0 days 00:01:53.000000000,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kurac123,Ivan Cankar,0,50,Ivan Cankar,0,0 days 00:00:36.000000000,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kurac123,Ivan Cankar,0,51,Ivan Cankar,0,0 days 00:01:58.000000000,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kurac123,Ivan Cankar,0,52,Janez Janša,0,0 days 00:00:53.000000000,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurac123,Janez Janša,0,53,Ivan Cankar,0,0 days 00:00:43.000000000,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurac123,Ivan Cankar,0,54,Janez Janša,0,0 days 00:00:45.000000000,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurac123,Janez Janša,0,55,Ivan Cankar,0,0 days 00:00:57.000000000,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurac123,Ivan Cankar,0,56,Ivan Cankar,0,0 days 00:01:38.000000000,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kurac123,Ivan Cankar,0,57,Ivan Cankar,0,0 days 00:00:33.000000000,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kurac123,Ivan Cankar,0,58,Janez Janša,0,0 days 00:00:35.000000000,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurac123,Janez Janša,0,59,Janez Janša,0,0 days 00:00:37.000000000,26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kurac123,Janez Janša,0,60,Janez Janša,0,0 days 00:00:42.000000000,26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kurac123,Janez Janša,0,61,Janez Janša,0,0 days 00:00:37.000000000,26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kurac123,Janez Janša,0,62,Ivan Cankar,0,0 days 00:00:50.000000000,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurac123,Ivan Cankar,0,63,Ivan Cankar,0,0 days 00:01:49.000000000,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kurac123,Ivan Cankar,0,64,Ivan Cankar,0,0 days 00:00:33.000000000,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kurac123,Ivan Cankar,0,65,Ivan Cankar,0,0 days 00:00:16.000000000,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kurac123,Ivan Cankar,0,66,Ivan Cankar,0,0 days 00:00:17.000000000,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kurac123,Ivan Cankar,0,67,Ivan Cankar,0,0 days 00:00:11.000000000,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kurac123,Ivan Cankar,0,68,Ivan Cankar,0,0 days 00:00:14.000000000,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kurac123,Ivan Cankar,0,69,Ivan Cankar,0,0 days 00:00:15.000000000,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kurac123,Ivan Cankar,0,70,Ivan Cankar,0,0 days 00:00:15.000000000,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kurac123,Ivan Cankar,0,71,Ivan Cankar,0,0 days 00:00:15.000000000,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Kurac123,Ivan Cankar,0,72,List of essayists,0,0 days 00:00:15.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Onoremsucks,User talk:Onorem,1,74,User talk:Onoremsucks,1,0 days 00:09:42.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Onoremsucks,User talk:Onoremsucks,1,75,User talk:Onoremsucks,1,0 days 00:00:32.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Onoremsucks,User talk:Onoremsucks,1,76,User talk:Onoremsucks,1,0 days 00:00:54.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Jjfun,2005 NHL Entry Draft,0,78,2005 NHL Entry Draft,0,0 days 00:00:51.000000000,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Jjfun,2005 NHL Entry Draft,0,79,NHL Hockey,0,0 days 00:01:09.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jjfun,NHL Hockey,0,80,NHL Hockey,0,0 days 00:01:43.000000000,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jjfun,NHL Hockey,0,81,Killem,0,15 days 13:51:44.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jjfun,Killem,0,82,Killem,0,0 days 00:00:59.000000000,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jjfun,Killem,0,83,New York Rangers,0,0 days 00:04:45.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jjfun,New York Rangers,0,84,New York Rangers,0,0 days 00:02:21.000000000,19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jjfun,New York Rangers,0,85,Learning Express Toys,0,0 days 00:05:05.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jjfun,Learning Express Toys,0,86,Learning Express Toys,0,0 days 00:01:42.000000000,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jjfun,Learning Express Toys,0,87,User talk:Jjfun,1,0 days 03:49:28.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blah435,Lego Ninjago: Masters of Spinjitzu,1,89,Lego Ninjago: Masters of Spinjitzu,1,0 days 00:01:34.000000000,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Blah435,Lego Ninjago: Masters of Spinjitzu,1,90,Lego Ninjago: Masters of Spinjitzu,1,0 days 00:00:51.000000000,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Blah435,Lego Ninjago: Masters of Spinjitzu,1,91,Lego Ninjago: Masters of Spinjitzu,1,0 days 00:01:13.000000000,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Blah435,Lego Ninjago: Masters of Spinjitzu,1,92,Lego Ninjago: Masters of Spinjitzu,1,0 days 00:04:32.000000000,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,User:GMTV Sunshine,1,94,Disney Junior (international),0,0 days 00:07:13.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,Disney Junior (international),0,95,Jetix,0,0 days 00:07:05.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,Jetix,0,96,CBBC (TV channel),0,0 days 00:06:00.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,CBBC (TV channel),0,97,Toonami (UK & Ireland),0,0 days 00:20:39.000000000,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,Toonami (UK & Ireland),0,98,Cartoonito,0,0 days 02:04:30.000000000,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,Cartoonito,0,99,Boomerang (TV channel),0,0 days 00:04:26.000000000,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,Boomerang (TV channel),0,100,Boomerang (TV channel),0,0 days 00:07:27.000000000,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GMTV Sunshine,Boomerang (TV channel),0,101,User talk:GMTV Sunshine,1,0 days 00:03:56.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,User talk:GMTV Sunshine,1,102,User:GMTV Sunshine,1,0 days 00:03:53.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,User:GMTV Sunshine,1,103,User:GMTV Sunshine/TWA/Earth/2,1,0 days 00:01:36.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,User:GMTV Sunshine/TWA/Earth/2,1,104,User:GMTV Sunshine/TWA/Earth/2,1,0 days 00:00:57.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
GMTV Sunshine,User:GMTV Sunshine/TWA/Earth/2,1,105,User:GMTV Sunshine/TWA/Earth/2,1,0 days 00:00:09.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
GMTV Sunshine,User:GMTV Sunshine/TWA/Earth/2,1,106,User:GMTV Sunshine/TWA/Earth/2,1,0 days 00:01:03.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
GMTV Sunshine,User:GMTV Sunshine/TWA/Earth/2,1,107,User:GMTV Sunshine/TWA/Earth/2,1,0 days 00:01:01.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
GMTV Sunshine,User:GMTV Sunshine/TWA/Earth/2,1,108,User talk:GMTV Sunshine,1,0 days 00:00:32.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,User talk:GMTV Sunshine,1,109,User talk:AxG,1,0 days 00:03:02.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,User talk:AxG,1,110,User talk:AxG,1,0 days 00:41:21.000000000,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,User talk:AxG,1,111,Disney XD (Europe),0,0 days 10:13:36.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,Disney XD (Europe),0,112,Nick Jr. 2,0,0 days 02:18:20.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,Nick Jr. 2,0,113,Disney XD (Europe),0,0 days 03:44:14.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,Disney XD (Europe),0,114,CBBC (TV channel),0,0 days 00:02:32.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,CBBC (TV channel),0,115,Disney XD (Europe),0,0 days 00:01:35.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,Disney XD (Europe),0,116,Toonami (UK & Ireland),0,0 days 00:01:50.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,Toonami (UK & Ireland),0,117,Toon Disney (UK and Ireland),0,0 days 00:02:08.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,Toon Disney (UK and Ireland),0,118,Disney XD (Europe),0,0 days 00:02:00.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,Disney XD (Europe),0,119,User:C0re1980,1,0 days 00:00:51.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,User:C0re1980,1,120,User talk:Uncle Milty,1,0 days 00:11:31.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,User talk:Uncle Milty,1,121,Disney XD (Europe),0,0 days 00:02:15.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,Disney XD (Europe),0,122,CBBC (TV channel),0,0 days 00:04:21.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,CBBC (TV channel),0,123,User talk:GMTV Sunshine,1,0 days 00:02:35.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,User talk:GMTV Sunshine,1,124,Nick Jr. (UK and Ireland),0,0 days 00:02:04.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,Nick Jr. (UK and Ireland),0,125,Nick Jr. (UK and Ireland),0,0 days 00:00:57.000000000,18,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
GMTV Sunshine,Nick Jr. (UK and Ireland),0,126,Nick Jr. (UK and Ireland),0,0 days 00:01:20.000000000,18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GMTV Sunshine,Nick Jr. (UK and Ireland),0,127,4seven,0,0 days 00:05:30.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,4seven,0,128,Cartoonito,0,0 days 00:02:51.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMTV Sunshine,Cartoonito,0,129,Cartoonito,0,0 days 00:05:13.000000000,24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
GMTV Sunshine,Cartoonito,0,130,Cartoonito,0,0 days 00:01:07.000000000,24,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
GMTV Sunshine,Cartoonito,0,131,Cartoonito,0,0 days 00:02:25.000000000,24,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
GMTV Sunshine,Cartoonito,0,132,User talk:GMTV Sunshine,1,0 days 00:02:48.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ayousaf572,Kelly Brook,0,134,Kelly Brook,0,0 days 00:03:50.000000000,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lionelneymar2938,Kelly Brook,0,136,Kelly Brook,0,0 days 00:01:07.000000000,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Lionelneymar2938,Kelly Brook,0,137,Iggy Azalea,0,0 days 00:02:59.000000000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lionelneymar2938,Iggy Azalea,0,138,Laura Whitmore,0,0 days 00:01:45.000000000,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lionelneymar2938,Laura Whitmore,0,139,Iggy Azalea,0,0 days 00:01:10.000000000,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lionelneymar2938,Iggy Azalea,0,140,Thor (Marvel Comics),0,0 days 00:02:29.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKer193,Charles-Valentin Alkan,0,142,Central processing unit,0,0 days 00:00:09.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKer193,Central processing unit,0,143,Ambroise Thomas,0,0 days 00:00:18.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKer193,Ambroise Thomas,0,144,Flute,0,0 days 00:00:12.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKer193,Flute,0,145,Electromigration,0,0 days 00:00:07.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKer193,Electromigration,0,146,Emmanuel Chabrier,0,0 days 00:00:24.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKer193,Emmanuel Chabrier,0,147,Direct current,0,0 days 00:00:26.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKer193,Direct current,0,148,Slovenia,0,0 days 00:00:16.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKer193,Slovenia,0,149,Valdis Dombrovskis,0,0 days 00:46:26.000000000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKer193,Valdis Dombrovskis,0,150,Bay Psalm Book,0,0 days 00:00:01.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKer193,Bay Psalm Book,0,151,"Maya Devi Temple, Lumbini",0,0 days 00:00:22.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKer193,"Maya Devi Temple, Lumbini",0,152,Crimean War,0,0 days 00:00:20.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKer193,Crimean War,0,153,Frigate,0,0 days 00:00:03.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKer193,Frigate,0,154,Canadian football,0,0 days 00:00:54.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKer193,Canadian football,0,155,Saskatchewan Roughriders,0,0 days 00:00:10.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKer193,Saskatchewan Roughriders,0,156,Straw-necked ibis,0,0 days 00:00:53.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKer193,Straw-necked ibis,0,157,1999 Seattle WTO protests,0,0 days 00:00:46.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKer193,1999 Seattle WTO protests,0,158,Talk:Jimmy Carter,1,0 days 00:00:11.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKer193,Talk:Jimmy Carter,1,159,Crimean War,0,0 days 00:00:53.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKer193,Crimean War,0,160,World Trade Organization Ministerial Conference of 1999,0,0 days 00:01:01.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hanx123497,American Family Association,0,162,American Family Association,0,0 days 00:03:05.000000000,28,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Hanx123497,American Family Association,0,163,Southern Poverty Law Center,0,0 days 00:01:47.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hanx123497,Southern Poverty Law Center,0,164,Southern Poverty Law Center,0,0 days 00:03:21.000000000,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hanx123497,Southern Poverty Law Center,0,165,Southern Poverty Law Center,0,0 days 00:06:24.000000000,16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Hanx123497,Southern Poverty Law Center,0,166,Southern Poverty Law Center,0,0 days 00:01:55.000000000,16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Hanx123497,Southern Poverty Law Center,0,167,User talk:Clarkcj12,1,0 days 00:06:00.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elliemaree123,Troye Sivan,0,169,Troye Sivan,0,0 days 00:02:47.000000000,22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Chhdjxcydgskevrhx,Stanford University,0,171,Stanford University,0,0 days 00:04:42.000000000,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Chhdjxcydgskevrhx,Stanford University,0,172,Stanford University,0,0 days 00:02:46.000000000,34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Kingofcoolness321,Coal oil,0,174,Coal oil,0,0 days 18:24:01.000000000,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kingofcoolness321,Coal oil,0,175,Coal oil,0,0 days 00:02:14.000000000,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Kingofcoolness321,Coal oil,0,176,Coal oil,0,0 days 23:42:55.000000000,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kingofcoolness321,Coal oil,0,177,Fresh Air,0,10 days 07:35:26.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dick1k,Battle of the Alamo,0,179,Battle of the Alamo,0,0 days 00:02:46.000000000,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
