username1,pagetitle1,meta1,counter,pagetitle2,meta2,timedifference,commoncategories,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus
Ruthuparna,User talk:Ruthuparna,1,33,User:Mathspro165845,1,0 days 00:14:46.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruthuparna,User:Mathspro165845,1,34,User talk:Mathspro165845,1,0 days 00:03:01.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruthuparna,User talk:Mathspro165845,1,35,User talk:Mathspro165845,1,0 days 00:02:33.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ruthuparna,User talk:Mathspro165845,1,36,User talk:Kudpung,1,11 days 01:47:05.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruthuparna,User talk:Kudpung,1,37,User talk:Mathspro165845,1,0 days 00:09:16.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VnadlaismMsutSotp,"Wikipedia:Don't abbreviate ""Wikipedia"" as ""Wiki""!",1,39,"Wikipedia:Don't abbreviate ""Wikipedia"" as ""Wiki""!",1,0 days 00:00:45.000000000,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
VnadlaismMsutSotp,"Wikipedia:Don't abbreviate ""Wikipedia"" as ""Wiki""!",1,40,"Wikipedia:Don't abbreviate ""Wikipedia"" as ""Wiki""!",1,0 days 00:00:51.000000000,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
VnadlaismMsutSotp,"Wikipedia:Don't abbreviate ""Wikipedia"" as ""Wiki""!",1,41,"Wikipedia:Don't abbreviate ""Wikipedia"" as ""Wiki""!",1,0 days 00:01:22.000000000,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
VnadlaismMsutSotp,"Wikipedia:Don't abbreviate ""Wikipedia"" as ""Wiki""!",1,42,"Wikipedia:Don't abbreviate ""Wikipedia"" as ""Wiki""!",1,0 days 00:00:17.000000000,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
VnadlaismMsutSotp,"Wikipedia:Don't abbreviate ""Wikipedia"" as ""Wiki""!",1,43,Template:User notwiki,1,0 days 00:05:58.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VnadlaismMsutSotp,Template:User notwiki,1,44,User talk:VnadlaismMsutSotp,1,0 days 00:01:15.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VnadlaismMsutSotp,User talk:VnadlaismMsutSotp,1,45,"Wikipedia:Don't abbreviate ""Wikipedia"" as ""Wiki""!",1,0 days 00:00:53.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VnadlaismMsutSotp,"Wikipedia:Don't abbreviate ""Wikipedia"" as ""Wiki""!",1,46,"Wikipedia:Don't abbreviate ""Wikipedia"" as ""Wiki""!",1,0 days 00:00:32.000000000,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Gjtitjg,Mohonk Mountain House,0,48,Mohonk Mountain House,0,0 days 00:02:31.000000000,12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gjtitjg,Mohonk Mountain House,0,49,User talk:Gjtitjg,1,0 days 00:01:42.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjtitjg,User talk:Gjtitjg,1,50,Mohonk Mountain House,0,0 days 00:00:56.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjtitjg,Mohonk Mountain House,0,51,Mohonk Mountain House,0,0 days 00:02:03.000000000,12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gjtitjg,Mohonk Mountain House,0,52,Mohonk Mountain House,0,0 days 00:02:30.000000000,12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gjtitjg,Mohonk Mountain House,0,53,User talk:Gjtitjg,1,0 days 00:00:56.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjtitjg,User talk:Gjtitjg,1,54,Mohonk Mountain House,0,0 days 00:01:43.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjtitjg,Mohonk Mountain House,0,55,Mohonk Mountain House,0,0 days 00:03:20.000000000,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Gjtitjg,Mohonk Mountain House,0,56,User talk:Gjtitjg,1,0 days 00:00:44.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjtitjg,User talk:Gjtitjg,1,57,Mohonk Mountain House,0,0 days 00:02:41.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjtitjg,Mohonk Mountain House,0,58,Mohonk Mountain House,0,0 days 00:03:21.000000000,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Gjtitjg,Mohonk Mountain House,0,59,Mohonk Mountain House,0,0 days 00:02:46.000000000,12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gjtitjg,Mohonk Mountain House,0,60,User talk:Loriendrew,1,0 days 00:01:11.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjtitjg,User talk:Loriendrew,1,61,Mohonk Mountain House,0,0 days 00:01:21.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjtitjg,Mohonk Mountain House,0,62,User talk:Loriendrew,1,0 days 00:01:12.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjtitjg,User talk:Loriendrew,1,63,Mohonk Mountain House,0,0 days 00:01:08.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjtitjg,Mohonk Mountain House,0,64,Mohonk Mountain House,0,0 days 00:01:46.000000000,12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gjtitjg,Mohonk Mountain House,0,65,User talk:Gjtitjg,1,0 days 00:02:05.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dumbfuxxor4,Everything Tastes Better with Bacon,0,67,Wednesday,0,0 days 00:04:13.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dumbfuxxor4,Wednesday,0,68,User talk:Dumbfuxxor4,1,0 days 00:10:44.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dumbfuxxor4,User talk:Dumbfuxxor4,1,69,User talk:Dumbfuxxor4,1,0 days 00:02:24.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Dumbfuxxor4,User talk:Dumbfuxxor4,1,70,User talk:Dumbfuxxor4,1,0 days 00:01:51.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Dumbfuxxor4,User talk:Dumbfuxxor4,1,71,User talk:Dumbfuxxor4,1,0 days 00:02:22.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Dumbfuxxor4,User talk:Dumbfuxxor4,1,72,User talk:Dumbfuxxor4,1,0 days 00:02:58.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Dumbfuxxor4,User talk:Dumbfuxxor4,1,73,User talk:Dumbfuxxor4,1,0 days 00:11:34.000000000,-1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Dumbfuxxor4,User talk:Dumbfuxxor4,1,74,User talk:Dumbfuxxor4,1,0 days 00:02:06.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BernardTWard,Fred Savage,0,76,Fred Savage,0,0 days 00:01:45.000000000,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
BernardTWard,Fred Savage,0,77,Lou Diamond Phillips,0,0 days 00:01:20.000000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nutellamaster,Wikipedia:Wikipedia Takes America,1,79,Clark University,0,0 days 00:08:00.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nutellamaster,Clark University,0,80,Clark University,0,0 days 00:01:07.000000000,18,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Nutellamaster,Clark University,0,81,Fiorello H. LaGuardia High School,0,0 days 00:01:20.000000000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nutellamaster,Fiorello H. LaGuardia High School,0,82,Fiorello H. LaGuardia High School,0,0 days 00:03:34.000000000,16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Nutellamaster,Fiorello H. LaGuardia High School,0,83,Fiorello H. LaGuardia High School,0,0 days 00:02:15.000000000,16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Morganfreemanracist,Claude Giroux,0,85,Claude Giroux,0,0 days 00:00:44.000000000,20,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Morganfreemanracist,Claude Giroux,0,86,Claude Giroux,0,0 days 00:01:41.000000000,20,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Morganfreemanracist,Claude Giroux,0,87,Claude Giroux,0,0 days 00:02:00.000000000,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TigerCubs787,Meg Ryan,0,89,Fenway Park,0,0 days 00:04:55.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TigerCubs787,Fenway Park,0,90,Abercrombie & Fitch,0,0 days 00:05:40.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TigerCubs787,Abercrombie & Fitch,0,91,Janis Joplin,0,0 days 00:02:29.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TigerCubs787,Janis Joplin,0,92,Jody Watley,0,0 days 00:04:15.000000000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TigerCubs787,Jody Watley,0,93,Amanda Coetzer,0,0 days 00:01:04.000000000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TigerCubs787,Amanda Coetzer,0,94,Linda Ronstadt,0,0 days 00:01:27.000000000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TigerCubs787,Linda Ronstadt,0,95,Yolanda Adams,0,0 days 00:01:13.000000000,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TigerCubs787,Yolanda Adams,0,96,Rod Stewart,0,0 days 00:01:34.000000000,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TigerCubs787,Rod Stewart,0,97,Tommy Robredo,0,0 days 00:01:21.000000000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TigerCubs787,Tommy Robredo,0,98,Linda McCartney,0,0 days 00:01:52.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TigerCubs787,Linda McCartney,0,99,Tyra Banks,0,0 days 00:02:14.000000000,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swag696969,"New Lenox, Illinois",0,101,"New Lenox, Illinois",0,0 days 00:10:17.000000000,8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Swag696969,"New Lenox, Illinois",0,102,"New Lenox, Illinois",0,0 days 00:01:41.000000000,8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Swag696969,"New Lenox, Illinois",0,103,"New Lenox, Illinois",0,0 days 00:00:45.000000000,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Vendetta0000,Grace (U2 song),0,105,Radiohead,0,0 days 00:03:16.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vendetta0000,Radiohead,0,106,Radiohead,0,0 days 00:02:41.000000000,34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Vendetta0000,Radiohead,0,107,Animal Collective,0,0 days 00:05:01.000000000,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vendetta0000,Animal Collective,0,108,Achtung Baby,0,0 days 00:03:32.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vendetta0000,Achtung Baby,0,109,Zooropa,0,0 days 00:05:43.000000000,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vendetta0000,Zooropa,0,110,Pop (U2 album),0,0 days 00:02:11.000000000,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vendetta0000,Pop (U2 album),0,111,All That You Can't Leave Behind,0,0 days 00:02:05.000000000,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vendetta0000,All That You Can't Leave Behind,0,112,How to Dismantle an Atomic Bomb,0,0 days 00:01:41.000000000,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vendetta0000,How to Dismantle an Atomic Bomb,0,113,No Line on the Horizon,0,0 days 00:06:39.000000000,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DickMcMillan,Mobage,0,115,Mobage,0,0 days 00:14:54.000000000,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DickMcMillan,Mobage,0,116,DeNA,0,0 days 00:24:51.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DickMcMillan,DeNA,0,117,DeNA,0,0 days 00:13:09.000000000,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DickMcMillan,DeNA,0,118,DeNA,0,0 days 00:05:47.000000000,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Masternumber11,Office of International Treasury Control,0,120,Office of International Treasury Control,0,0 days 00:33:51.000000000,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Flobadobalob1,Dean Hammond,0,122,Placental expulsion,0,0 days 00:17:39.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flobadobalob1,Placental expulsion,0,123,Velma Dinkley,0,0 days 00:40:21.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flobadobalob1,Velma Dinkley,0,124,Jalapeño,0,0 days 00:05:22.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MessyLake79,Russell Crowe,0,127,Russell Crowe,0,0 days 00:08:49.000000000,73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Chaveezy,San Antonio,0,129,San Antonio,0,0 days 00:04:14.000000000,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Chaveezy,San Antonio,0,130,San Antonio,0,0 days 00:06:40.000000000,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Chaveezy,San Antonio,0,131,San Antonio,0,0 days 00:06:06.000000000,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Chaveezy,San Antonio,0,132,John F. Kennedy High School (San Antonio),0,0 days 00:04:46.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chaveezy,John F. Kennedy High School (San Antonio),0,133,John F. Kennedy High School (San Antonio),0,0 days 00:01:12.000000000,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Chaveezy,John F. Kennedy High School (San Antonio),0,134,John F. Kennedy High School (San Antonio),0,0 days 00:03:18.000000000,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Chaveezy,John F. Kennedy High School (San Antonio),0,135,John F. Kennedy High School (San Antonio),0,0 days 00:01:29.000000000,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Chaveezy,John F. Kennedy High School (San Antonio),0,136,John F. Kennedy High School (San Antonio),0,0 days 00:00:56.000000000,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Chaveezy,John F. Kennedy High School (San Antonio),0,137,John F. Kennedy High School (San Antonio),0,0 days 00:00:57.000000000,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Chaveezy,John F. Kennedy High School (San Antonio),0,138,John F. Kennedy High School (San Antonio),0,0 days 00:02:40.000000000,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Chaveezy,John F. Kennedy High School (San Antonio),0,139,John F. Kennedy High School (San Antonio),0,0 days 00:02:56.000000000,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Chaveezy,John F. Kennedy High School (San Antonio),0,140,San Antonio,0,0 days 00:04:11.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chaveezy,San Antonio,0,141,San Antonio,0,0 days 03:48:29.000000000,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Chaveezy,San Antonio,0,142,San Antonio,0,0 days 00:02:31.000000000,19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Chaveezy,San Antonio,0,143,San Antonio,0,0 days 17:45:31.000000000,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ryanvin10,Skunk ape,0,145,Swamp People,0,0 days 00:02:22.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryanvin10,Swamp People,0,146,Swamp People,0,0 days 00:01:35.000000000,6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Ryanvin10,Swamp People,0,147,Swamp People,0,0 days 00:02:46.000000000,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ryanvin10,Swamp People,0,148,Swamp People,0,0 days 00:08:47.000000000,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Ryanvin10,Swamp People,0,149,Swamp People,0,0 days 00:01:46.000000000,6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Ryanvin10,Swamp People,0,150,Swamp People,0,0 days 00:02:26.000000000,6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Ryanvin10,Swamp People,0,151,Swamp People,0,0 days 00:00:35.000000000,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ryanvin10,Swamp People,0,152,User:EuroCarGT,1,0 days 00:04:23.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryanvin10,User:EuroCarGT,1,153,User:EuroCarGT,1,0 days 00:01:08.000000000,29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Ryanvin10,User:EuroCarGT,1,154,User:EuroCarGT,1,0 days 00:01:37.000000000,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ryanvin10,User:EuroCarGT,1,155,User:EuroCarGT,1,0 days 00:03:36.000000000,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryanvin10,User:EuroCarGT,1,156,User:EuroCarGT,1,0 days 00:03:13.000000000,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRussell23,User talk:SRussell23,1,158,User talk:SRussell23,1,0 days 00:00:42.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SRussell23,User talk:SRussell23,1,159,User talk:SRussell23,1,0 days 00:01:54.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SRussell23,User talk:SRussell23,1,160,User talk:SRussell23,1,0 days 00:00:35.000000000,-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SRussell23,User talk:SRussell23,1,161,User talk:SRussell23,1,0 days 00:36:28.000000000,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SRussell23,User talk:SRussell23,1,162,User talk:SRussell23,1,0 days 00:22:06.000000000,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Slayer 73,Greek mythology,0,164,Greek mythology,0,0 days 00:03:00.000000000,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Slayer 73,Greek mythology,0,165,Greek mythology,0,0 days 00:01:43.000000000,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Slayer 73,Greek mythology,0,166,Greek mythology,0,0 days 00:04:40.000000000,8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Slayer 73,Greek mythology,0,167,Greek mythology,0,0 days 00:02:14.000000000,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sambolambo,Mother Goose,0,169,Mother Goose,0,0 days 00:01:02.000000000,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sambolambo,Mother Goose,0,170,Mother Goose,0,0 days 00:05:11.000000000,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jemal420,DuckTales,0,172,DuckTales,0,0 days 00:08:01.000000000,26,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Jemal420,DuckTales,0,173,DuckTales,0,0 days 00:02:50.000000000,26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jemal420,DuckTales,0,174,DuckTales,0,0 days 00:03:21.000000000,26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jemal420,DuckTales,0,175,DuckTales,0,0 days 00:03:36.000000000,26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jemal420,DuckTales,0,176,DuckTales,0,0 days 00:05:20.000000000,26,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Jemal420,DuckTales,0,177,Papa John's Pizza,0,0 days 00:02:18.000000000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jemal420,Papa John's Pizza,0,178,Papa John's Pizza,0,0 days 00:02:02.000000000,21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jemal422,Papa John's Pizza,0,180,Papa John's Pizza,0,0 days 00:02:06.000000000,21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jemal422,Papa John's Pizza,0,181,Papa John's Pizza,0,0 days 00:03:20.000000000,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DonaldDuckis2gangsta,The Butler,0,183,Herndon High School,0,0 days 00:15:10.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DonaldDuckis2gangsta,Herndon High School,0,184,"Westfield High School (Fairfax County, Virginia)",0,0 days 00:02:53.000000000,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DonaldDuckis2gangsta,"Westfield High School (Fairfax County, Virginia)",0,185,User talk:DonaldDuckis2gangsta,1,0 days 00:25:43.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vandulizewlklp3diaerticles,Punch-Out!! (NES),0,187,User talk:Vandulizewlklp3diaerticles,1,0 days 03:40:02.000000000,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vincent8897,FIFA Ballon d'Or,0,189,Vietnam Football Federation,0,0 days 00:07:54.000000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vincent8897,Vietnam Football Federation,0,190,Ho Chi Minh City,0,0 days 00:05:49.000000000,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vincent8897,Ho Chi Minh City,0,191,Ho Chi Minh City,0,0 days 00:05:35.000000000,28,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Vincent8897,Ho Chi Minh City,0,192,Ho Chi Minh City,0,0 days 00:02:23.000000000,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
