counter,crnf
12436,1
12477,1
12494,1
12499,1
12510,1
12511,1
12515,1
12543,1
12544,1
12563,1
12583,1
12626,1
12808,1
12810,1
12817,1
12818,1
12820,1
12821,1
12823,1
12830,1
12853,1
12897,1
12899,1
12907,1
12908,1
12909,1
12911,1
12912,1
12915,1
12918,1
12924,1
12929,1
12932,1
12946,1
12964,1
12981,1
12982,1
12983,1
12984,1
12988,1
12990,1
12998,1
12999,1
13006,1
13061,1
13068,1
13102,1
13104,1
13109,1
13110,1
13117,1
13120,1
13145,1
13147,1
13152,1
13153,1
13157,1
13158,1
13170,1
13180,1
13186,1
13187,1
13195,1
13236,1
13282,1
13290,1
13340,1
13347,1
13357,1
13358,1
13361,1
13373,1
13374,1
13419,1
13422,1
13455,1
13456,1
13462,1
13583,1
13627,1
13650,1
13653,1
13666,1
13672,1
13673,1
13676,1
13679,1
13680,1
13791,1
13796,1
13800,1
13808,1
13813,1
13866,1
13871,1
13899,1
13949,1
13954,1
13958,1
13961,1
13962,1
13966,1
13981,1
13991,1
13992,1
14000,1
14009,1
14087,1
14091,1
14092,1
14097,1
14227,1
14229,1
14234,1
14265,1
14479,1
14532,1
14545,1
14605,1
14606,1
14659,1
14668,1
14679,1
14681,1
14683,1
14685,1
14690,1
14691,1
14692,1
14693,1
14715,1
14716,1
14744,1
14760,1
14764,1
14771,1
14832,1
14869,1
14871,1
14876,1
15100,1
15320,1
15333,1
15338,1
15413,1
15417,1
15418,1
15419,1
15420,1
15421,1
15422,1
15432,1
15433,1
15452,1
15465,1
15475,1
15481,1
15484,1
15486,1
15488,1
15491,1
15495,1
15500,1
15504,1
15506,1
15507,1
15508,1
15509,1
15515,1
15519,1
15520,1
15521,1
15522,1
15523,1
15526,1
15527,1
15530,1
15533,1
15535,1
15550,1
15552,1
15553,1
15554,1
15560,1
15564,1
15576,1
15577,1
15578,1
15579,1
15581,1
15583,1
15687,1
15694,1
15708,1
15721,1
15723,1
15726,1
15736,1
15802,1
15822,1
15827,1
15829,1
15830,1
15831,1
15834,1
15835,1
15842,1
15843,1
15845,1
15855,1
15875,1
15880,1
15902,1
15905,1
15907,1
15908,1
15909,1
15910,1
15912,1
15913,1
15914,1
15915,1
15916,1
15918,1
15920,1
15942,1
15952,1
15954,1
15955,1
15957,1
15958,1
15962,1
15970,1
15972,1
15973,1
15974,1
15975,1
15976,1
15978,1
15980,1
15986,1
16004,1
16005,1
16010,1
16018,1
16019,1
16028,1
16048,1
16065,1
16102,1
16126,1
16127,1
16139,1
16141,1
16148,1
16151,1
16155,1
16166,1
16167,1
16168,1
16169,1
16174,1
16176,1
16179,1
16182,1
16204,1
16213,1
16215,1
16218,1
16219,1
16232,1
16236,1
16238,1
16241,1
16242,1
16243,1
16244,1
16246,1
16248,1
16253,1
16255,1
16266,1
16271,1
16277,1
16281,1
16283,1
16285,1
16286,1
16287,1
16301,1
16303,1
16304,1
16305,1
16306,1
16307,1
16308,1
16309,1
16313,1
16323,1
16325,1
16327,1
16330,1
16331,1
16333,1
16336,1
16345,1
16347,1
16349,1
16351,1
16352,1
16362,1
16377,1
16388,1
16389,1
16390,1
16391,1
16392,1
16394,1
16396,1
16398,1
16399,1
16410,1
16412,1
16418,1
16423,1
16425,1
16427,1
16431,1
16432,1
16445,1
16456,1
16457,1
16459,1
16471,1
16473,1
16475,1
16477,1
16479,1
16483,1
16484,1
16485,1
16486,1
16487,1
16491,1
16492,1
16493,1
16511,1
16515,1
16516,1
16521,1
16522,1
16523,1
16524,1
16537,1
16539,1
16559,1
16586,1
16623,1
16636,1
16638,1
16639,1
16640,1
16641,1
16644,1
16645,1
16648,1
16657,1
16661,1
16665,1
16667,1
16668,1
16669,1
16671,1
16680,1
16686,1
16691,1
16692,1
16693,1
16694,1
16710,1
16712,1
16715,1
16716,1
16719,1
16740,1
16741,1
16747,1
16751,1
16752,1
16754,1
16757,1
16759,1
16777,1
16803,1
16805,1
16812,1
16813,1
16836,1
16842,1
16844,1
16885,1
16886,1
16888,1
16990,1
16994,1
16997,1
17007,1
17009,1
17013,1
17014,1
17064,1
17065,1
17066,1
17072,1
17080,1
17089,1
17105,1
17110,1
17145,1
17327,1
17331,1
17370,1
17372,1
17378,1
17484,1
17498,1
17499,1
17592,1
17644,1
17656,1
17665,1
17686,1
17687,1
17704,1
17705,1
17712,1
17755,1
17763,1
17774,1
17784,1
17847,1
17860,1
17894,1
18029,1
18037,1
18074,1
18075,1
18102,1
18105,1
18106,1
18109,1
18110,1
18113,1
18137,1
18158,1
18167,1
18187,1
18198,1
18253,1
18275,1
18325,1
18338,1
18349,1
18357,1
18358,1
18364,1
18369,1
18370,1
18378,1
18393,1
18402,1
18403,1
18404,1
18415,1
18427,1
18472,1
18487,1
18488,1
18515,1
18535,1
18537,1
18543,1
18544,1
18829,1
18981,1
18982,1
18983,1
18994,1
19000,1
19002,1
19003,1
19011,1
19027,1
19029,1
19047,1
19063,1
19064,1
19074,1
19080,1
19100,1
19122,1
19135,1
19136,1
19138,1
19149,1
19158,1
19161,1
19174,1
19202,1
19230,1
19236,1
19247,1
19248,1
19251,1
19252,1
19253,1
19292,1
19293,1
19295,1
19303,1
19311,1
19316,1
19319,1
19347,1
19429,1
19435,1
19437,1
19442,1
19443,1
19448,1
19450,1
19527,1
19544,1
19547,1
19548,1
19579,1
19583,1
19586,1
19587,1
19590,1
19597,1
19641,1
19645,1
19666,1
19685,1
19711,1
19791,1
19899,1
19940,1
19948,1
20081,1
20110,1
20135,1
20211,1
20228,1
20235,1
20248,1
20323,1
20337,1
20338,1
20344,1
20348,1
20352,1
20358,1
20360,1
20365,1
20366,1
20390,1
20391,1
20401,1
20402,1
20404,1
20405,1
20413,1
20427,1
20447,1
20456,1
20460,1
20528,1
20532,1
20537,1
20543,1
20544,1
20548,1
20551,1
20558,1
20561,1
20563,1
20564,1
20567,1
20572,1
20573,1
20583,1
20619,1
20620,1
20621,1
20622,1
20623,1
20639,1
20654,1
20655,1
20658,1
20682,1
20738,1
20739,1
20745,1
20746,1
20756,1
20760,1
20788,1
20799,1
20806,1
20810,1
20811,1
20814,1
20815,1
20824,1
20828,1
20830,1
20838,1
20844,1
20849,1
20850,1
20858,1
20861,1
20863,1
20867,1
20873,1
20879,1
20899,1
20915,1
20917,1
20923,1
20924,1
20941,1
20944,1
20945,1
20949,1
20950,1
20956,1
20974,1
20975,1
20976,1
20990,1
20991,1
20992,1
20994,1
20995,1
21001,1
21003,1
21015,1
21017,1
21030,1
21031,1
21032,1
21051,1
21077,1
21111,1
21187,1
21222,1
21225,1
21228,1
21281,1
21317,1
21376,1
21795,1
21926,1
21931,1
21933,1
21938,1
21939,1
21940,1
21942,1
21943,1
21944,1
21945,1
22037,1
22055,1
22064,1
22114,1
22129,1
22130,1
22134,1
22135,1
22139,1
22143,1
22223,1
22258,1
22265,1
22328,1
22342,1
22380,1
22382,1
22386,1
22427,1
22454,1
22456,1
22626,1
22671,1
22704,1
22726,1
22731,1
22736,1
22741,1
22744,1
22748,1
22749,1
22750,1
22755,1
22757,1
22759,1
22762,1
22770,1
22831,1
22836,1
22837,1
22847,1
22853,1
22854,1
22880,1
22897,1
22927,1
23254,1
23431,1
23434,1
23437,1
23441,1
23445,1
23449,1
23469,1
23547,1
23562,1
23573,1
23579,1
23582,1
23620,1
23660,1
23669,1
23670,1
23671,1
23675,1
23676,1
23677,1
23678,1
23680,1
23740,1
23746,1
23775,1
23784,1
23786,1
23788,1
23794,1
23811,1
23818,1
23860,1
23866,1
23869,1
23885,1
23889,1
23895,1
23904,1
23905,1
23921,1
23927,1
23928,1
23934,1
23935,1
23939,1
23940,1
23943,1
23944,1
23956,1
23961,1
23967,1
24003,1
24011,1
24012,1
24015,1
24016,1
24018,1
24021,1
24024,1
24026,1
24029,1
24030,1
24053,1
24078,1
24082,1
24129,1
24144,1
24163,1
24167,1
24168,1
24169,1
24172,1
24173,1
24234,1
24256,1
24275,1
24291,1
24295,1
24346,1
24348,1
24419,1
24428,1
24453,1
24460,1
24467,1
24470,1
24493,1
24522,1
24526,1
24529,1
24531,1
24543,1
24582,1
24756,1
24757,1
24758,1
24760,1
24761,1
24770,1
24773,1
24774,1
24777,1
24778,1
24779,1
24786,1
24807,1
24808,1
24823,1
24905,1
24914,1
24960,1
24962,1
24970,1
25008,1
25011,1
25014,1
25015,1
25029,1
25033,1
25063,1
25065,1
25066,1
25067,1
25068,1
25070,1
25071,1
25072,1
25075,1
25077,1
25079,1
25082,1
25123,1
25126,1
25127,1
25128,1
25131,1
25142,1
25143,1
25144,1
25145,1
25147,1
25152,1
25161,1
25166,1
25177,1
25219,1
25227,1
25248,1
25249,1
25254,1
25330,1
25335,1
25373,1
25382,1
25409,1
25411,1
25412,1
25413,1
25414,1
25416,1
25418,1
25420,1
25423,1
25430,1
25431,1
25435,1
25436,1
25437,1
25438,1
25439,1
25448,1
25451,1
25472,1
25474,1
25475,1
25481,1
25483,1
25484,1
25486,1
25514,1
25520,1
25522,1
25524,1
25530,1
25532,1
25538,1
25558,1
25569,1
25573,1
25578,1
25595,1
25612,1
25654,1
25675,1
25689,1
25690,1
25707,1
25722,1
25724,1
25742,1
25744,1
25746,1
25748,1
25751,1
25753,1
25754,1
25755,1
25763,1
25779,1
25780,1
25782,1
25880,1
25901,1
25905,1
25991,1
25993,1
25994,1
26007,1
26009,1
26014,1
26017,1
26018,1
26021,1
26022,1
26037,1
26043,1
26056,1
26057,1
26058,1
26061,1
26065,1
26083,1
26084,1
26085,1
26089,1
26097,1
26099,1
26100,1
26101,1
26103,1
26111,1
26120,1
26121,1
26158,1
26163,1
26166,1
26175,1
26176,1
26177,1
26184,1
26190,1
26203,1
26227,1
26267,1
26271,1
26340,1
26367,1
26398,1
26403,1
26405,1
26413,1
26442,1
26445,1
26459,1
26461,1
26484,1
26503,1
26516,1
26546,1
26581,1
26604,1
26625,1
26669,1
26689,1
26733,1
26788,1
26835,1
26892,1
26897,1
26923,1
26924,1
26925,1
26926,1
26947,1
26948,1
26957,1
26972,1
26977,1
26978,1
26987,1
26989,1
26992,1
26996,1
26998,1
27003,1
27058,1
27061,1
27070,1
27090,1
27111,1
27233,1
27263,1
27265,1
27267,1
27270,1
27273,1
27274,1
27286,1
27314,1
27319,1
27509,1
27634,1
27639,1
27657,1
27669,1
27674,1
27676,1
27689,1
27695,1
27696,1
27701,1
27702,1
27714,1
27715,1
27719,1
27728,1
27729,1
27731,1
27734,1
27735,1
27738,1
27739,1
27740,1
27743,1
27744,1
27746,1
27748,1
27749,1
27753,1
27755,1
27759,1
27767,1
27772,1
27773,1
27779,1
27781,1
27782,1
27784,1
27785,1
27788,1
27791,1
27792,1
27797,1
27802,1
27818,1
27819,1
27820,1
27821,1
27827,1
27908,1
27937,1
27941,1
27942,1
27974,1
27975,1
27985,1
27989,1
28003,1
28004,1
28005,1
28012,1
28015,1
28032,1
28035,1
28053,1
28054,1
28057,1
28059,1
28060,1
28063,1
28065,1
28080,1
28101,1
28102,1
28103,1
28104,1
28145,1
28152,1
28159,1
28181,1
28182,1
28183,1
28184,1
28186,1
28191,1
28193,1
28209,1
28211,1
28244,1
28253,1
28261,1
28265,1
28268,1
28274,1
28277,1
28278,1
28282,1
28303,1
28326,1
28327,1
28328,1
28330,1
28331,1
28335,1
28336,1
28340,1
28372,1
28373,1
28380,1
28384,1
28386,1
28394,1
28395,1
28398,1
28404,1
28408,1
28412,1
28416,1
28417,1
28418,1
28425,1
28432,1
28436,1
28438,1
28442,1
28443,1
28445,1
28446,1
28464,1
28465,1
28472,1
28473,1
28474,1
28491,1
28493,1
28495,1
28501,1
28502,1
28503,1
28511,1
28517,1
28520,1
28521,1
28522,1
28523,1
28526,1
28529,1
28533,1
28535,1
28538,1
28540,1
28544,1
28556,1
28557,1
28558,1
28559,1
28561,1
28563,1
28564,1
28566,1
28567,1
28568,1
28570,1
28571,1
28582,1
28583,1
28584,1
28586,1
28588,1
28589,1
28590,1
28595,1
28600,1
28603,1
28608,1
28609,1
28610,1
28626,1
28631,1
28632,1
28635,1
28637,1
28643,1
28645,1
28650,1
28653,1
28654,1
28656,1
28658,1
28669,1
28672,1
28675,1
28678,1
28680,1
28685,1
28691,1
28693,1
28695,1
28696,1
28700,1
28703,1
28704,1
28705,1
28706,1
28708,1
28709,1
28710,1
28711,1
28715,1
28722,1
28731,1
28734,1
28746,1
28754,1
28755,1
28757,1
28758,1
28761,1
28763,1
28774,1
28783,1
28786,1
28788,1
28792,1
28803,1
28814,1
28823,1
28833,1
28839,1
28849,1
28850,1
28856,1
28858,1
28859,1
28860,1
28864,1
28865,1
28866,1
28884,1
28892,1
28950,1
28985,1
28990,1
28991,1
28993,1
29045,1
29062,1
29066,1
29067,1
29104,1
29105,1
29106,1
29107,1
29117,1
29146,1
29183,1
29193,1
29197,1
29199,1
29271,1
29272,1
29273,1
29280,1
29281,1
29380,1
29393,1
29436,1
29606,1
29651,1
29652,1
29742,1
29752,1
29753,1
29759,1
29766,1
29767,1
29773,1
29774,1
29775,1
29783,1
29784,1
29785,1
29788,1
29793,1
29794,1
29795,1
29797,1
29805,1
29806,1
29810,1
29814,1
29831,1
29843,1
29863,1
29871,1
29876,1
29897,1
29899,1
29900,1
30041,1
30042,1
30044,1
30045,1
30046,1
30047,1
30049,1
30138,1
30165,1
30174,1
30177,1
30180,1
30181,1
30226,1
30246,1
30256,1
30261,1
30269,1
30311,1
30330,1
30332,1
30348,1
30391,1
30394,1
30399,1
30411,1
30420,1
30471,1
30526,1
30545,1
30547,1
30553,1
30556,1
30563,1
30652,1
30711,1
30721,1
30727,1
30735,1
30737,1
30763,1
30777,1
30805,1
30820,1
30842,1
30847,1
30852,1
