username,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus,crm,crn,nts_nts,fm,totaledit,vandal
123654789et,0.000,0.000,0.000,0.000,0.000,66.667,33.333,0.000,0.000,66.667,0.000,1,3,1
AdamSandlerSux,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,0,2,1
Tangoviper,0.000,0.000,0.000,16.667,0.000,16.667,16.667,0.000,0.000,33.333,0.000,1,6,1
11porterj,0.000,0.000,0.000,25.000,25.000,25.000,0.000,0.000,0.000,75.000,0.000,0,4,1
Wenkstenks03,0.000,0.000,0.000,0.000,20.000,80.000,40.000,0.000,0.000,100.000,0.000,0,5,1
Albert Boy,0.000,0.000,0.000,0.000,0.000,60.000,40.000,0.000,0.000,60.000,0.000,0,5,1
Funfuntimes50,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
Jaimenandnick,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
ReggieReggieReggieReggie,0.000,0.000,0.000,33.333,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0,3,1
Charizard832,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,0.000,0,3,1
Jesus epic,0.000,0.000,0.000,20.000,0.000,80.000,70.000,0.000,0.000,100.000,0.000,0,10,1
BrockHoliox,33.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0,3,1
JimLovesAlineBarros,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,3,1
Blew800,0.000,0.000,0.000,0.000,0.000,100.000,75.000,0.000,0.000,100.000,0.000,0,4,1
Blainaboy,0.000,0.000,0.000,33.333,0.000,33.333,33.333,0.000,0.000,100.000,0.000,0,3,1
Shesfightingcancerlikeaboss,0.000,0.000,66.667,0.000,0.000,0.000,33.333,0.000,66.667,0.000,0.000,1,3,1
CAMANCHEindians,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,1,1
Skateman988,0.000,0.000,0.000,25.000,0.000,75.000,50.000,0.000,0.000,100.000,0.000,0,4,1
Muirmuffin27,0.000,0.000,0.000,0.000,0.000,66.667,33.333,0.000,0.000,66.667,0.000,0,9,1
Daniel Woxow,0.000,14.286,71.429,0.000,0.000,0.000,57.143,0.000,100.000,0.000,0.000,1,7,1
LASHARI baloch,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
Marrattcal77,0.000,0.000,11.111,0.000,0.000,66.667,66.667,0.000,11.111,66.667,0.000,0,9,1
5967jack,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Barcaboy555,0.000,0.000,0.000,11.111,0.000,11.111,11.111,0.000,0.000,22.222,0.000,0,9,1
Marco Calong Balatucan,0.000,0.000,0.000,55.556,0.000,11.111,0.000,0.000,0.000,66.667,0.000,0,9,1
Fjlgsjlagfjlgs,0.000,0.000,0.000,20.000,0.000,0.000,20.000,0.000,0.000,20.000,0.000,0,5,1
Daniel mcgill,0.000,0.000,0.000,0.000,0.000,25.000,25.000,0.000,0.000,25.000,0.000,0,4,1
Zainjamal1,0.000,0.000,0.000,33.333,0.000,66.667,50.000,0.000,0.000,100.000,0.000,0,6,1
Orlaghjo1,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0,3,1
Delaware2k13,0.000,0.000,0.000,0.000,0.000,100.000,80.000,0.000,0.000,100.000,0.000,0,5,1
Jafita32,0.000,0.000,0.000,25.000,25.000,25.000,0.000,0.000,0.000,75.000,0.000,0,4,1
Ihatedirac,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
111111111hibob,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Ilikewaffle123,0.000,0.000,0.000,0.000,0.000,63.636,54.545,0.000,0.000,63.636,0.000,0,11,1
GODFIRST01,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,1,1
Urmom2333,0.000,0.000,0.000,0.000,33.333,33.333,0.000,0.000,0.000,66.667,0.000,0,3,1
1234567890mn1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Nurielspanocha,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,25.000,0.000,1,4,1
Katetha,0.000,8.889,0.000,11.111,11.111,37.778,24.444,0.000,8.889,60.000,2.222,0,45,1
Waxbakad,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,11,1
Mr. Knowledge of PIE,0.000,0.000,0.000,0.000,0.000,100.000,50.000,0.000,0.000,100.000,0.000,0,2,1
CatTazer69,0.000,0.000,14.286,0.000,0.000,0.000,0.000,14.286,14.286,0.000,0.000,1,7,1
Elliot82,0.000,0.000,0.000,25.000,25.000,25.000,25.000,0.000,0.000,75.000,0.000,1,4,1
DeadliestCatchLover9,0.000,0.000,0.000,25.000,0.000,25.000,0.000,0.000,0.000,50.000,0.000,1,4,1
CopyEditor998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,3,1
Footballxpert,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,7,1
Sushil231088,0.000,4.762,0.000,19.048,47.619,0.000,0.000,0.000,4.762,66.667,4.762,0,21,1
KieranChester,0.000,0.000,0.000,33.333,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0,3,1
Nal-alami12,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,25.000,0.000,0,4,1
Hippohippo2,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0,3,1
WikiPlagirism,0.000,0.000,0.000,33.333,0.000,66.667,33.333,0.000,0.000,100.000,0.000,0,3,1
BrndnHD,0.000,0.000,0.000,0.000,0.000,38.462,30.769,0.000,0.000,38.462,0.000,0,13,1
Abhoogerwerf,0.000,0.000,0.000,33.333,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0,3,1
JGB91,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
John Trollstone,0.000,0.000,0.000,0.000,0.000,66.667,0.000,0.000,0.000,66.667,0.000,0,3,1
Cbegman19,0.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0,5,1
Fatpeopleunite54,0.000,0.000,0.000,33.333,0.000,33.333,0.000,0.000,0.000,66.667,0.000,0,3,1
SilverHawk156,0.000,0.000,0.000,50.000,50.000,0.000,0.000,0.000,0.000,100.000,0.000,0,2,1
Agirretxe,0.000,0.000,0.000,11.842,1.316,43.421,34.211,0.000,0.000,56.579,5.263,0,76,1
Van-x07,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,100.000,0.000,0,2,1
Helloeveryone91919,0.000,0.000,33.333,8.333,0.000,0.000,33.333,0.000,33.333,8.333,0.000,0,12,1
Tentri,33.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,1,3,1
Sargeant Hitlah,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Peanut Changer,0.000,0.000,0.000,0.000,0.000,55.556,44.444,0.000,0.000,55.556,0.000,0,9,1
Assmonger21,0.000,0.000,0.000,25.000,0.000,25.000,25.000,0.000,0.000,50.000,0.000,0,4,1
MR.SPARKLE'S-UNICORN-ZOMBIE,0.000,0.000,0.000,25.000,37.500,0.000,0.000,0.000,0.000,62.500,12.500,0,8,1
Ostoneo9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,1,1
SparkBot,0.000,0.000,0.000,0.000,0.000,16.667,16.667,0.000,0.000,16.667,0.000,0,6,1
Badgercake,0.000,0.000,0.000,33.333,0.000,66.667,33.333,0.000,0.000,100.000,0.000,0,3,1
TrollKing 6969,0.000,0.000,0.000,50.000,0.000,50.000,0.000,0.000,0.000,100.000,0.000,0,2,1
Dark Nazarath,0.000,0.000,16.667,0.000,0.000,16.667,33.333,0.000,16.667,16.667,0.000,0,6,1
Badmanjames09,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Troll4321,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,0,2,1
Didsheputupafight,0.000,0.000,0.000,10.000,0.000,40.000,30.000,0.000,0.000,50.000,0.000,0,10,1
TheAnonymousOnes,0.000,0.000,0.000,14.286,0.000,71.429,57.143,0.000,0.000,85.714,0.000,0,7,1
Trollmaster12345,0.000,0.000,0.000,0.000,0.000,100.000,50.000,0.000,0.000,100.000,0.000,0,2,1
Jishyllc,0.000,0.000,0.000,0.000,0.000,75.000,25.000,0.000,0.000,75.000,0.000,0,4,1
Inferior17,0.000,0.000,0.000,14.286,0.000,14.286,0.000,0.000,0.000,28.571,0.000,0,7,1
Lindisy232,0.000,0.000,0.000,0.000,0.000,75.000,50.000,0.000,0.000,75.000,0.000,0,4,1
CKJRT A D M I N,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,2,1
Wayne59,25.000,8.333,16.667,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0,12,1
Peachez4life,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Dansmith2424,0.000,33.333,0.000,0.000,33.333,0.000,0.000,0.000,33.333,33.333,0.000,0,3,1
Hannah.zetley,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,10,1
KDNDJjdjdjddj,0.000,0.000,0.000,16.667,0.000,33.333,0.000,0.000,0.000,50.000,33.333,0,6,1
Ducky13x,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,1,1
Dandandandandandan,0.000,0.000,0.000,60.000,0.000,40.000,40.000,0.000,0.000,100.000,0.000,0,5,1
Nadernajem,0.000,0.000,0.000,0.000,16.667,83.333,66.667,0.000,0.000,100.000,0.000,0,6,1
Saxuality,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
Tacobell11998,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,0.000,0,1,1
AmBeRcOlE,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0,4,1
Superhawk100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
Stupidtatertots,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,25.000,0.000,0,4,1
Hudgecake,0.000,0.000,0.000,0.000,0.000,42.857,28.571,0.000,0.000,42.857,0.000,0,7,1
Beautiful Angie,0.000,0.000,0.000,0.000,0.000,8.333,0.000,0.000,0.000,8.333,0.000,0,12,1
Bianconerien,0.000,0.000,0.000,16.667,0.000,33.333,33.333,0.000,0.000,50.000,0.000,0,6,1
Belovedbythewhitetoymaker,0.000,0.000,0.000,75.000,0.000,25.000,25.000,0.000,0.000,100.000,0.000,0,4,1
Matthewipod,0.000,0.000,0.000,25.000,0.000,75.000,50.000,0.000,0.000,100.000,0.000,0,4,1
Transerd,5.785,3.857,21.763,1.102,1.928,8.540,18.457,0.275,31.405,11.570,2.204,1,363,1
OFWGKTA7600,0.000,0.000,0.000,66.667,0.000,33.333,33.333,0.000,0.000,100.000,0.000,0,3,1
Footballboss72,0.000,0.000,0.000,33.333,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0,3,1
Jasonballballing,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,0.000,33.333,0.000,1,3,1
XTheDotx,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
Bob1234567898,0.000,0.000,0.000,0.000,0.000,66.667,33.333,0.000,0.000,66.667,0.000,0,3,1
Tony mick,0.000,0.000,0.000,0.000,0.000,37.500,37.500,0.000,0.000,37.500,0.000,0,8,1
Bigbodybob,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
Tonymontana1235312,0.000,0.000,0.000,0.000,0.000,66.667,33.333,0.000,0.000,66.667,0.000,0,3,1
Josephc3000,0.000,0.000,0.000,20.000,0.000,60.000,60.000,0.000,0.000,80.000,0.000,0,5,1
12345678901234567890z,0.000,0.000,0.000,33.333,16.667,50.000,16.667,0.000,0.000,100.000,0.000,0,6,1
S2044267,0.000,0.000,0.000,0.000,0.000,16.667,16.667,0.000,0.000,16.667,0.000,0,6,1
Tonieana Danza,0.000,0.000,0.000,0.000,0.000,33.333,33.333,0.000,0.000,33.333,0.000,0,3,1
Natecross97,0.000,0.000,0.000,0.000,0.000,57.143,42.857,0.000,0.000,57.143,0.000,0,7,1
Wullysaurus,0.000,0.000,0.000,16.667,16.667,0.000,0.000,0.000,0.000,33.333,0.000,0,6,1
Kurwiszonfiut,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,5,1
Nuclear Toilet Water,0.000,0.000,9.091,0.000,0.000,0.000,0.000,0.000,9.091,0.000,0.000,1,11,1
Nirvanaunion,0.000,0.000,0.000,33.333,0.000,33.333,0.000,0.000,0.000,66.667,0.000,0,3,1
SubaruLion8000,0.000,0.000,16.667,0.000,0.000,16.667,8.333,0.000,16.667,16.667,0.000,0,12,1
Fountains2452,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,4,1
Drilldoh,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3,1
SWAMPASS,0.000,0.000,0.000,0.000,0.000,33.333,33.333,0.000,0.000,33.333,0.000,0,3,1
BusinessLaw2013,0.000,0.000,0.000,0.000,9.091,0.000,0.000,0.000,0.000,9.091,9.091,0,11,1
Swagislolz,0.000,0.000,0.000,0.000,0.000,75.000,75.000,0.000,0.000,75.000,0.000,0,4,1
Randommonkey12,0.000,0.000,0.000,33.333,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0,6,1
JARED112,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,0.000,0,1,1
RBFAN620,0.000,0.000,0.000,0.000,0.000,28.571,28.571,0.000,0.000,28.571,0.000,1,7,1
AMADU MOHAMED GLB BAH,0.000,0.000,75.000,0.000,0.000,0.000,50.000,0.000,75.000,0.000,0.000,1,8,1
Wikiwikiword123,0.000,0.000,0.000,25.000,25.000,25.000,0.000,0.000,0.000,75.000,0.000,0,4,1
MegaMinecraftPanda,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,0.000,0,3,1
ChikenTalon,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Swagmaestro,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,0,2,1
SpasticBrain,0.000,0.000,7.143,21.429,0.000,57.143,64.286,0.000,7.143,78.571,0.000,0,14,1
Idontgiveafuck1,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Sakaisinai5,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,0.000,0,3,1
Eclipse nerd,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,0,2,1
Cool guy is cool 69,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,0.000,0,3,1
Iji342,0.000,0.000,0.000,28.571,0.000,28.571,14.286,0.000,0.000,57.143,0.000,1,7,1
Condomsecrets,0.000,0.000,0.000,0.000,33.333,66.667,33.333,0.000,0.000,100.000,0.000,0,6,1
Bobbylightbaby,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Nandu22,0.000,0.000,0.000,0.000,0.000,72.727,45.455,0.000,0.000,72.727,9.091,0,11,1
Shashi420,0.000,0.000,0.000,0.000,66.667,33.333,0.000,0.000,0.000,100.000,0.000,0,3,1
Bittu18,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Skydoesminecraft,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,25.000,0.000,0,4,1
Christie4321,0.000,0.000,11.111,11.111,0.000,22.222,33.333,0.000,11.111,33.333,0.000,0,9,1
Mooseeeeeeee,0.000,0.000,0.000,0.000,0.000,75.000,50.000,0.000,0.000,75.000,0.000,1,4,1
Billyz90,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Idiots22,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,2,1
LOLjoevandel,0.000,0.000,0.000,0.000,0.000,25.000,25.000,0.000,0.000,25.000,0.000,0,8,1
Jr930,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,33.333,0,3,1
Ethanrob0205,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0,4,1
Robert K.Jake,0.000,0.000,0.000,0.000,9.091,9.091,0.000,0.000,0.000,18.182,0.000,0,11,1
BoysSmellNice,0.000,0.000,0.000,50.000,50.000,0.000,0.000,0.000,0.000,100.000,0.000,0,4,1
Burty17,0.000,0.000,0.000,0.000,16.667,0.000,0.000,0.000,0.000,16.667,0.000,0,6,1
Bowel move,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3,1
Diptomite,0.000,0.000,0.000,16.667,33.333,50.000,50.000,0.000,0.000,100.000,0.000,0,6,1
Redcack,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Jackass12456,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,0.000,0,3,1
Dickman123,0.000,0.000,0.000,0.000,0.000,60.000,40.000,0.000,0.000,60.000,0.000,0,5,1
Thomy98,0.000,0.000,0.000,11.111,0.000,0.000,0.000,0.000,0.000,11.111,22.222,0,9,1
SquirrelBacon,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Loluuye838729823yugbriaan,0.000,0.000,0.000,17.647,0.000,29.412,35.294,0.000,0.000,47.059,0.000,0,17,1
Ron201219971,0.000,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0,1,1
Reconix222,0.000,0.000,0.000,0.000,0.000,100.000,66.667,0.000,0.000,100.000,0.000,0,3,1
Rabby Ahmed Musa,0.000,0.000,0.000,0.000,0.000,9.091,4.545,0.000,0.000,9.091,4.545,0,22,1
Paybillycom,0.000,0.000,0.000,50.000,50.000,0.000,0.000,0.000,0.000,100.000,0.000,0,4,1
Mogsy181,0.000,0.000,0.000,0.000,0.000,100.000,50.000,0.000,0.000,100.000,0.000,0,2,1
CockediBlockedi,0.000,0.000,0.000,80.000,20.000,0.000,0.000,0.000,0.000,100.000,0.000,0,5,1
Pickford2012,0.000,0.000,0.000,75.000,0.000,0.000,0.000,0.000,0.000,75.000,0.000,0,4,1
Olivercheng2003,0.000,0.000,0.000,0.000,0.000,16.667,16.667,0.000,0.000,16.667,0.000,0,6,1
Jt'sbabe:),0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
AnalFisting9000,0.000,0.000,0.000,0.000,0.000,16.667,16.667,0.000,0.000,16.667,0.000,0,6,1
9niner98,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,0,5,1
Buddamorley,0.000,0.000,0.000,0.000,50.000,50.000,0.000,0.000,0.000,100.000,0.000,0,2,1
Dank4days,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,1
Lishanu 4,0.000,0.000,0.000,0.000,0.000,80.000,60.000,0.000,0.000,80.000,0.000,0,5,1
420xweed,0.000,0.000,0.000,33.333,0.000,0.000,33.333,0.000,0.000,33.333,0.000,0,3,1
Bigone321,0.000,0.000,0.000,0.000,0.000,50.000,25.000,0.000,0.000,50.000,0.000,0,4,1
Vgvjgbjnbbghfhb,0.000,0.000,0.000,33.333,33.333,33.333,33.333,0.000,0.000,100.000,0.000,0,3,1
Handoman123210,0.000,0.000,0.000,33.333,33.333,0.000,0.000,0.000,0.000,66.667,33.333,0,3,1
Remington04,0.000,0.000,0.000,0.000,0.000,54.545,27.273,0.000,0.000,54.545,0.000,0,11,1
Kabilapathan,28.571,0.000,28.571,0.000,0.000,0.000,14.286,0.000,57.143,0.000,0.000,1,7,1
Pjl00400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,1
Meeper45,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,0.000,0,1,1
1234567890PPPP,16.667,0.000,50.000,0.000,0.000,0.000,33.333,0.000,66.667,0.000,0.000,1,6,1
JuicyPotatoes,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,0.000,0,3,1
Jadooda2000,0.000,0.000,0.000,50.000,0.000,50.000,50.000,0.000,0.000,100.000,0.000,0,2,1
Nick736,14.286,14.286,42.857,0.000,0.000,0.000,35.714,0.000,71.429,0.000,0.000,0,28,1
ArtemisGwen,0.000,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,60.000,0.000,0,5,1
Uncledrew,0.000,0.000,0.000,33.333,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0,3,1
