username,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus,crm,crn,nts_nts,fm,totaledit,vandal
Sannybear,2.703,1.802,8.108,0.000,0.000,6.306,12.613,0.000,12.613,6.306,4.505,1,111,0
Cairn2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,2,0
SkullOptics,10.000,0.000,80.000,0.000,0.000,0.000,70.000,0.000,90.000,0.000,0.000,1,10,0
Aisha Hamid,12.727,7.273,34.545,0.000,0.000,3.636,21.818,0.000,54.545,3.636,0.000,1,55,0
Articlar,0.000,0.000,33.333,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,1,3,0
Mongobongohongo,12.500,15.625,6.250,6.250,0.000,9.375,15.625,0.000,34.375,15.625,0.000,0,32,0
Tempo manic,30.435,4.348,52.174,0.000,0.000,0.000,43.478,0.000,86.957,0.000,0.000,1,23,0
Slimdoofy,11.111,22.222,22.222,0.000,0.000,0.000,0.000,0.000,55.556,0.000,0.000,1,9,0
Stiven2394,18.182,0.000,0.000,0.000,0.000,9.091,0.000,0.000,18.182,9.091,0.000,1,11,0
Ivy7blue,0.000,0.000,0.000,11.111,44.444,44.444,0.000,0.000,0.000,100.000,0.000,0,9,0
Teamdulwich,5.010,8.417,5.210,2.605,1.202,9.218,7.816,6.012,18.637,13.026,13.226,1,499,0
Senale,0.000,0.000,55.556,0.000,0.000,0.000,33.333,0.000,55.556,0.000,0.000,1,9,0
Hellodough,4.762,2.381,14.286,2.381,4.762,2.381,9.524,0.000,21.429,9.524,0.000,1,42,0
PR2696,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,1,2,0
SteveAntosca,25.000,0.000,12.500,0.000,0.000,0.000,0.000,0.000,37.500,0.000,0.000,1,8,0
Nattamkar.farooqueahmed,20.000,30.000,30.000,0.000,0.000,0.000,20.000,0.000,80.000,0.000,0.000,1,10,0
Johncolbyjr,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,6,0
Fie03,22.222,33.333,11.111,0.000,0.000,0.000,0.000,0.000,66.667,0.000,0.000,1,9,0
Wihliwatts,0.000,50.000,50.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,2,0
Mangai Vellingiri,0.000,0.000,0.000,29.545,9.091,18.182,11.364,0.000,0.000,56.818,9.091,0,44,0
Jeddo makawe,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,1,2,0
Flaviench,12.500,12.500,25.000,0.000,12.500,0.000,0.000,0.000,50.000,12.500,12.500,0,8,0
Rk195057,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,1,10,0
Cabledatasheet,11.765,5.882,23.529,0.000,0.000,5.882,29.412,0.000,41.176,5.882,0.000,1,17,0
Afzal jahangeer,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0,2,0
ToothyMoose,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,3,0
JLM003,8.036,19.643,15.179,0.000,0.000,0.000,4.464,0.000,43.750,0.000,0.000,1,112,0
Harlowcc,22.222,22.222,33.333,0.000,0.000,0.000,22.222,0.000,77.778,0.000,0.000,1,9,0
Benescreve85,6.818,4.545,4.545,13.636,20.455,20.455,13.636,0.000,18.182,54.545,0.000,0,44,0
Misterpapageno,0.000,20.000,60.000,0.000,0.000,0.000,40.000,0.000,80.000,0.000,0.000,1,5,0
CD1975,25.000,50.000,25.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,4,0
Kinkyknikers,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,50.000,0.000,0.000,1,4,0
FunnyPika,1.202,1.403,2.004,0.802,0.000,5.210,4.609,0.200,4.609,6.012,0.802,1,499,0
Newhousj,36.757,14.054,37.838,1.081,1.622,0.541,32.432,0.000,88.649,3.243,0.000,1,185,0
Flamelive 55,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,0
MUHAMMEDQASSIM,33.333,33.333,33.333,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,3,0
Vanhans,0.000,0.000,25.000,25.000,0.000,0.000,25.000,0.000,25.000,25.000,0.000,1,4,0
Sidimomo,0.000,0.000,0.000,0.000,40.000,20.000,0.000,0.000,0.000,60.000,0.000,0,5,0
Xanco,7.407,7.407,0.000,3.704,3.704,3.704,3.704,0.000,14.815,11.111,7.407,0,27,0
Xkcdreader,45.491,11.222,34.669,0.601,0.200,0.200,29.259,0.000,91.583,1.002,0.000,1,499,0
Sweevle,0.000,0.000,5.000,15.000,15.000,10.000,10.000,0.000,5.000,40.000,0.000,0,20,0
Chrsimon,0.000,0.000,0.000,5.556,0.000,16.667,5.556,0.000,0.000,22.222,5.556,1,18,0
Dkoallpro,10.000,10.000,0.000,0.000,10.000,0.000,0.000,0.000,20.000,10.000,0.000,1,10,0
Knackerednewdad,0.000,0.000,22.222,0.000,11.111,33.333,33.333,0.000,22.222,44.444,0.000,1,9,0
Polonius7011,14.286,0.000,57.143,0.000,0.000,0.000,28.571,0.000,71.429,0.000,0.000,1,7,0
DJ Kev J Mudalpath,0.000,50.000,50.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,2,0
Anas Akeel,50.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,75.000,0.000,0.000,1,4,0
Jooster b,0.000,0.000,0.000,10.000,50.000,20.000,10.000,0.000,0.000,80.000,0.000,1,10,0
Wiki4Blog,0.746,0.000,1.493,0.746,0.000,1.493,1.493,0.746,2.239,2.239,2.239,1,134,0
TheRobotPants,29.487,46.154,5.128,1.282,6.410,1.282,5.128,0.000,80.769,8.974,0.000,1,78,0
RMANREY2003,66.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.667,0.000,0.000,1,3,0
ClassicNickelodeon Fan 1,0.000,0.000,2.222,4.444,2.222,35.556,22.222,0.000,2.222,42.222,35.556,1,45,0
Pstacey,0.000,0.000,66.667,0.000,0.000,0.000,33.333,0.000,66.667,0.000,0.000,1,3,0
2CurlyBoys,2.778,0.000,11.111,13.889,30.556,0.000,5.556,0.000,13.889,44.444,0.000,1,36,0
Cognoblaze 13,0.000,37.500,0.000,0.000,25.000,0.000,0.000,0.000,37.500,25.000,0.000,0,8,0
Somepersonyouknow,0.000,0.000,0.000,40.000,13.333,20.000,20.000,0.000,0.000,73.333,0.000,1,15,0
MU77,29.927,9.489,38.686,0.730,0.000,5.109,36.496,0.000,78.102,5.839,0.000,1,137,0
Bensmyers,14.679,29.358,23.853,0.000,0.000,0.000,10.092,0.000,67.890,0.000,0.000,1,109,0
Colsen09,12.903,12.903,41.935,0.000,0.000,0.000,19.355,0.000,67.742,0.000,0.000,1,31,0
Polten,3.125,0.000,15.625,0.000,0.000,6.250,15.625,0.000,18.750,6.250,0.000,0,32,0
Kcsmit,13.580,7.407,40.741,8.025,3.086,15.432,49.383,0.000,61.728,26.543,0.000,1,162,0
Ckbiology,5.714,2.857,11.429,14.286,14.286,25.714,25.714,0.000,20.000,54.286,0.000,1,35,0
Cantiun,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,1,4,0
Brianna S.G.,0.000,0.000,0.000,16.667,33.333,33.333,0.000,0.000,0.000,83.333,0.000,1,6,0
Server1234,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0,4,0
D-Dawg,14.815,22.222,11.111,0.000,0.000,0.000,11.111,0.000,48.148,0.000,0.000,1,27,0
Sushimaster1999,0.000,0.000,66.667,0.000,0.000,0.000,33.333,0.000,66.667,0.000,0.000,0,3,0
Nigel Pokfulam,0.000,0.000,100.000,0.000,0.000,0.000,50.000,0.000,100.000,0.000,0.000,1,2,0
MustafaAslanbay,5.405,2.703,32.432,8.108,16.216,2.703,29.730,0.000,40.541,27.027,8.108,1,37,0
Briemder,3.125,0.000,59.375,3.125,6.250,3.125,53.125,0.000,65.625,12.500,0.000,1,32,0
Ruy costa,0.000,0.000,0.200,11.824,8.617,10.421,3.407,0.000,0.200,31.263,23.848,0,499,0
The Giant Purple Platypus,0.232,1.392,2.552,4.176,0.232,7.425,3.248,0.232,4.176,11.833,9.745,0,431,0
Beth.nelson89,22.222,0.000,55.556,0.000,0.000,0.000,44.444,0.000,77.778,0.000,0.000,1,9,0
Jomerinwiki,18.182,45.455,0.000,0.000,0.000,0.000,0.000,0.000,63.636,0.000,0.000,1,11,0
Loopsyel,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3,0
Amaggiemay4295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,0
LukeBK,2.410,4.819,7.229,4.819,6.024,9.639,4.819,0.000,14.458,20.482,7.229,0,83,0
Lavenderinwater,29.412,11.765,47.059,0.000,0.000,0.000,29.412,0.000,88.235,0.000,0.000,1,17,0
UWRishi,4.762,4.762,14.286,0.000,0.000,4.762,14.286,4.762,23.810,4.762,14.286,0,21,0
NemoD98,0.000,75.000,25.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,4,0
Starfish513,12.000,0.000,24.000,0.000,0.000,8.000,12.000,0.000,36.000,8.000,0.000,1,25,0
LaurieHardman,0.000,0.000,74.359,0.000,0.000,5.128,69.231,0.000,74.359,5.128,0.000,1,39,0
Parham ashimashi,0.000,20.000,20.000,0.000,0.000,20.000,20.000,0.000,40.000,20.000,0.000,0,5,0
Currentkylie,0.000,0.000,66.667,0.000,0.000,0.000,0.000,0.000,66.667,0.000,0.000,1,3,0
RiseOfMann,15.385,30.769,15.385,0.000,0.000,0.000,0.000,0.000,61.538,0.000,0.000,1,13,0
Arash adelpour,25.000,0.000,75.000,0.000,0.000,0.000,75.000,0.000,100.000,0.000,0.000,1,8,0
Kinderlander,2.128,3.191,4.255,8.511,3.191,26.596,19.149,0.000,9.574,38.298,24.468,1,94,0
Johnboy80,16.667,0.000,16.667,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,1,6,0
Jodosma,3.206,4.008,1.002,5.411,7.415,5.210,2.605,1.804,8.216,18.036,8.617,0,499,0
59CustomCad,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,1,0
Haschone,2.857,0.000,0.000,8.571,34.286,17.143,5.714,0.000,2.857,60.000,0.000,0,35,0
DanielfBothma,0.000,0.000,100.000,0.000,0.000,0.000,83.333,0.000,100.000,0.000,0.000,1,6,0
LavaJuggler,0.000,0.000,0.000,7.692,7.692,38.462,23.077,0.000,0.000,53.846,0.000,1,13,0
Hassankhan345,12.000,0.000,8.000,12.000,8.000,40.000,44.000,0.000,20.000,60.000,0.000,0,25,0
Rizen4rmDeath,0.000,0.000,0.000,12.000,8.000,44.000,28.000,0.000,0.000,64.000,0.000,0,25,0
Nightwolf01,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0,4,0
DHninjaman,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,1,4,0
Sarah AllenDHP,0.000,0.000,0.000,20.513,23.077,48.718,33.333,0.000,0.000,94.872,0.000,0,39,0
Lankrist,14.286,0.000,5.714,0.000,0.000,11.429,5.714,0.000,20.000,11.429,8.571,1,35,0
Arif Raza Una,11.111,88.889,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,9,0
Cteung,10.959,8.219,13.699,4.110,2.740,5.479,9.589,4.110,32.877,12.329,9.589,0,73,0
Gudnykb,0.000,13.333,6.667,20.000,20.000,26.667,13.333,0.000,20.000,66.667,0.000,0,15,0
Jhamann15,0.000,0.000,0.581,11.628,8.140,58.721,48.837,0.000,0.581,78.488,1.163,0,172,0
Bradleyhintze,0.000,20.000,0.000,0.000,20.000,0.000,0.000,0.000,20.000,20.000,0.000,1,5,0
Britney Strommen,0.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,1,2,0
Nafaiz,50.000,0.000,0.000,0.000,0.000,16.667,0.000,0.000,50.000,16.667,0.000,1,6,0
Justmewiking,16.049,8.642,30.864,6.173,3.704,9.877,33.333,0.000,55.556,19.753,0.000,1,81,0
Latentsleepy,0.000,0.000,0.000,23.529,0.000,29.412,11.765,0.000,0.000,52.941,5.882,1,17,0
Devidmake,0.000,0.000,80.000,0.000,0.000,0.000,60.000,0.000,80.000,0.000,0.000,1,5,0
SegaKing247,6.818,0.000,27.273,2.273,0.000,9.091,25.000,0.000,34.091,11.364,0.000,1,44,0
Undermig,0.000,0.000,0.000,10.000,0.000,10.000,10.000,0.000,0.000,20.000,0.000,1,10,0
Modelknowledge,0.000,0.000,0.000,5.263,10.526,10.526,0.000,0.000,0.000,26.316,21.053,1,19,0
CosmicOsmo88,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,4,0
Alexbrickwedde,25.000,10.000,55.000,0.000,0.000,0.000,50.000,0.000,90.000,0.000,0.000,1,20,0
Cgchapman,24.390,11.382,34.959,0.813,0.000,4.065,33.333,0.000,70.732,4.878,0.000,1,123,0
MegaMan7850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,2,0
Ahmedkhogli,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,1,2,0
Donnell316,23.077,15.385,23.077,0.000,0.000,0.000,7.692,0.000,61.538,0.000,0.000,1,13,0
Pkleinr,0.000,0.000,0.000,25.000,12.500,0.000,0.000,18.750,0.000,37.500,12.500,1,16,0
RicWatts,23.377,16.883,25.974,0.000,9.091,6.494,20.779,0.000,66.234,15.584,0.000,0,77,0
JPhillips416,20.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,40.000,0.000,0.000,0,5,0
G-Boson,0.000,0.000,0.000,22.727,0.000,22.727,27.273,0.000,0.000,50.000,4.545,0,22,0
FAH28,0.000,0.000,0.000,9.524,0.000,16.667,9.524,0.000,0.000,26.190,16.667,0,42,0
JuliaCousinsky,0.000,0.000,5.556,27.778,27.778,22.222,5.556,0.000,5.556,77.778,0.000,0,18,0
Buhisan.ph,33.333,33.333,33.333,0.000,0.000,0.000,33.333,0.000,100.000,0.000,0.000,1,3,0
HydroArgentum,0.000,0.000,0.000,9.091,0.000,0.000,0.000,0.000,0.000,9.091,0.000,0,11,0
Maps9000,3.226,0.000,6.452,0.000,0.000,3.226,6.452,0.000,9.677,3.226,29.032,0,31,0
Dizzle Da Prince,50.000,0.000,50.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,2,0
Shannondelarey,33.333,0.000,66.667,0.000,0.000,0.000,66.667,0.000,100.000,0.000,0.000,1,3,0
Sneazy,11.983,34.858,18.301,1.743,0.654,1.089,7.843,0.000,65.142,3.486,0.654,1,459,0
Lauramarie pepsin,25.000,25.000,50.000,0.000,0.000,0.000,25.000,0.000,100.000,0.000,0.000,1,4,0
Traditionsandhope,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,2,0
Jmathews63,8.696,13.043,34.783,0.000,0.000,0.000,17.391,4.348,56.522,0.000,0.000,1,23,0
Bret Schnitzer,0.000,0.000,75.000,0.000,0.000,0.000,50.000,0.000,75.000,0.000,0.000,1,4,0
Elisabeth thun,25.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,1,4,0
Simonturner34,0.000,0.000,9.524,4.762,19.048,14.286,9.524,0.000,9.524,38.095,0.000,1,21,0
Iwenn1125,0.000,0.000,0.000,50.000,20.000,20.000,0.000,0.000,0.000,90.000,0.000,0,10,0
Ahmad Al Anmad,25.000,50.000,25.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,4,0
Concepts of Learning,40.000,0.000,60.000,0.000,0.000,0.000,60.000,0.000,100.000,0.000,0.000,1,10,0
N1424,2.439,3.659,10.976,10.976,6.098,3.659,12.195,0.000,17.073,20.732,2.439,0,82,0
Bellarybrother,0.694,0.000,2.778,19.444,8.333,34.028,27.778,0.694,3.472,61.806,11.806,0,144,0
Wallyedwards33,0.000,0.000,28.571,0.000,0.000,0.000,0.000,0.000,28.571,0.000,0.000,1,7,0
Sanjaygkp,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,2,0
Louis Reed,0.000,0.000,0.000,12.500,0.000,12.500,0.000,0.000,0.000,25.000,0.000,0,8,0
Garrikal,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,2,0
Ryenocerous,7.000,11.000,11.000,11.000,3.000,14.000,14.000,1.000,29.000,28.000,1.000,1,100,0
MPAMIRE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,2,0
Bigbunny1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,1,0
Kayhau05,12.245,6.122,63.265,0.000,0.000,6.122,63.265,0.000,81.633,6.122,0.000,1,49,0
Implicatum,0.000,33.333,0.000,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0,3,0
Editor726,0.000,0.000,20.000,0.000,0.000,0.000,20.000,0.000,20.000,0.000,0.000,1,5,0
Dr.Vignesh Resal Raj,20.000,0.000,60.000,0.000,0.000,0.000,50.000,0.000,80.000,0.000,0.000,1,10,0
Mona osman blil,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,1,0
LegendsTour,50.000,28.571,21.429,0.000,0.000,0.000,14.286,0.000,100.000,0.000,0.000,1,14,0
Atrsungra,0.000,0.000,0.000,66.667,0.000,0.000,0.000,0.000,0.000,66.667,0.000,1,3,0
Wangyj319,12.500,37.500,50.000,0.000,0.000,0.000,25.000,0.000,100.000,0.000,0.000,1,8,0
KimberlyLoaiza,0.000,0.000,0.000,11.111,14.815,37.037,33.333,0.000,0.000,62.963,3.704,0,27,0
Kunalguptasap,0.000,0.000,0.000,24.390,12.195,41.463,34.146,0.000,0.000,78.049,0.000,0,41,0
Phyatt,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,1,2,0
Postmahomeson,5.556,0.000,0.000,5.556,5.556,22.222,16.667,0.000,5.556,33.333,0.000,0,18,0
Georgedixon,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,1,0
Esbend,12.500,0.000,62.500,0.000,0.000,0.000,50.000,0.000,75.000,0.000,0.000,1,8,0
Dtjohnson79,4.819,1.205,2.410,4.819,6.024,21.687,15.663,0.000,8.434,32.530,1.205,0,83,0
Gre Galust,16.667,33.333,50.000,0.000,0.000,0.000,41.667,0.000,100.000,0.000,0.000,1,12,0
Pradeep kushwah,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,50.000,0.000,0,2,0
Peterbereta,0.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,1,2,0
Kanera.lashari,0.000,0.000,0.000,25.000,0.000,37.500,37.500,0.000,0.000,62.500,0.000,0,8,0
Sir.Odin9,0.000,0.000,0.000,16.667,16.667,0.000,0.000,0.000,0.000,33.333,0.000,0,6,0
Nitesh kamalpuria,0.000,0.000,100.000,0.000,0.000,0.000,50.000,0.000,100.000,0.000,0.000,1,2,0
Brightjani,29.412,29.412,35.294,0.000,0.000,0.000,17.647,0.000,94.118,0.000,0.000,1,17,0
Dharmeshramesh,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,2,0
IZRozin22,10.811,0.000,18.919,5.405,5.405,8.108,18.919,2.703,29.730,18.919,0.000,1,37,0
Ijhaniff,0.000,0.000,0.000,9.677,8.065,19.355,12.903,0.000,0.000,37.097,17.742,0,62,0
Ahmed199,18.750,6.250,12.500,12.500,12.500,18.750,25.000,0.000,37.500,43.750,0.000,0,16,0
Silver waffles,11.111,11.111,33.333,0.000,0.000,0.000,0.000,0.000,55.556,0.000,0.000,0,9,0
Kubalibra,0.000,0.000,0.000,16.667,16.667,0.000,0.000,0.000,0.000,33.333,0.000,1,6,0
Pedantic Person,0.000,1.220,0.000,11.585,3.049,9.756,2.439,0.610,1.220,24.390,4.268,0,164,0
Dideds,5.556,0.000,2.778,11.111,16.667,27.778,30.556,0.000,8.333,55.556,0.000,1,36,0
Renda hair,0.000,0.000,100.000,0.000,0.000,0.000,66.667,0.000,100.000,0.000,0.000,1,3,0
Vseth,0.000,0.000,0.000,22.222,11.111,11.111,11.111,11.111,0.000,44.444,0.000,1,9,0
XndrK,6.477,4.145,9.845,1.295,0.259,2.332,5.699,1.295,20.466,3.886,5.181,1,386,0
Alpheus2000,0.000,0.000,0.000,0.000,28.571,28.571,0.000,0.000,0.000,57.143,0.000,0,7,0
MyLs,0.000,0.000,0.000,66.667,0.000,0.000,0.000,0.000,0.000,66.667,0.000,0,3,0
Greg Aidala,21.429,21.429,57.143,0.000,0.000,0.000,42.857,0.000,100.000,0.000,0.000,1,14,0
V33305943,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,33.333,0.000,1,3,0
GreatFranky,0.000,0.000,100.000,0.000,0.000,0.000,50.000,0.000,100.000,0.000,0.000,1,2,0
Cole.pujara,0.000,0.000,12.000,8.000,4.000,32.000,28.000,0.000,12.000,44.000,0.000,0,25,0
Ritesh S.Bhanushali,50.000,0.000,25.000,0.000,0.000,0.000,25.000,0.000,75.000,0.000,0.000,1,4,0
Ajnds,0.000,0.000,100.000,0.000,0.000,0.000,50.000,0.000,100.000,0.000,0.000,1,2,0
Mcrwylie,4.167,4.167,16.667,20.833,8.333,4.167,8.333,0.000,25.000,33.333,4.167,1,24,0
Ag archivist,0.000,0.000,2.500,12.500,2.500,7.500,0.000,0.000,2.500,22.500,2.500,0,40,0
Assumulator,0.000,0.000,40.000,0.000,20.000,0.000,20.000,0.000,40.000,20.000,0.000,0,5,0
Cliff Ombachi,0.000,50.000,50.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,2,0
SZhangJerry,11.765,0.000,11.765,11.765,0.000,11.765,17.647,0.000,23.529,23.529,17.647,0,17,0
Ravinder insan,33.333,66.667,0.000,0.000,0.000,0.000,0.000,0.000,100.000,0.000,0.000,1,3,0
UnionPlace4,0.000,0.000,0.000,16.667,0.000,0.000,0.000,0.000,0.000,16.667,16.667,0,6,0
Kraucrow,0.000,0.000,0.000,16.667,20.000,23.333,3.333,0.000,0.000,60.000,13.333,1,30,0
Senorpepe23,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,3,0
Mshepha,2.174,26.087,30.435,2.174,0.000,4.348,13.043,0.000,58.696,6.522,0.000,1,46,0
KevinDInno,0.000,0.450,0.450,22.523,15.315,50.901,43.694,0.000,0.901,88.739,0.000,1,222,0
Idsoftpro,0.000,0.000,66.667,0.000,0.000,0.000,33.333,0.000,66.667,0.000,0.000,1,3,0
Tahmin1999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,2,0
Alexandre Candalaft,4.861,3.472,6.713,11.343,3.241,11.343,8.796,0.231,15.046,25.926,11.806,0,432,0
Drizzious,0.000,0.000,0.000,0.000,33.333,0.000,0.000,0.000,0.000,33.333,0.000,0,3,0
Coolalee,0.000,0.000,14.286,0.000,0.000,0.000,0.000,0.000,14.286,0.000,14.286,1,7,0
Umfundisi,6.250,0.000,3.125,9.375,6.250,21.875,9.375,0.000,9.375,37.500,0.000,1,32,0
Frankrolf,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,25.000,0,4,0
PercytheGreenEngine,0.000,0.000,42.857,0.000,0.000,0.000,14.286,0.000,42.857,0.000,0.000,1,7,0
Blchadick,0.000,0.000,0.000,5.263,0.000,5.263,0.000,0.000,0.000,10.526,10.526,1,19,0
Ikewade,3.448,0.000,17.241,17.241,3.448,10.345,20.690,0.000,20.690,31.034,0.000,1,29,0
DevonJ140,0.000,0.000,0.000,0.000,0.000,66.667,33.333,0.000,0.000,66.667,0.000,0,3,0
Aclarke24,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,3,0
LaPoint,7.273,1.818,29.091,0.000,0.000,0.000,30.909,0.000,38.182,0.000,0.000,1,55,0
Greycliffs,0.000,0.000,9.091,9.091,0.000,36.364,27.273,0.000,9.091,45.455,0.000,0,11,0
Lfclegal,33.333,16.667,16.667,0.000,0.000,0.000,0.000,0.000,66.667,0.000,0.000,1,6,0
Ace of Grands,0.000,33.333,0.000,0.000,0.000,0.000,0.000,0.000,33.333,0.000,0.000,1,3,0
Kayleighjenner,0.000,0.000,100.000,0.000,0.000,0.000,50.000,0.000,100.000,0.000,0.000,1,2,0
