username1,pagetitle1,meta1,counter,pagetitle2,meta2,timedifference,commoncategories
Albertleeisqueenie,Durian,0,72,Libby Purves,0,7 days 13:20:16.000000000,1
Albertleeisqueenie,Libby Purves,0,73,Libby Purves,0,0 days 00:06:33.000000000,20
Orgasimmaker1234,Oasis Academy MediaCityUK,0,75,Oasis Academy MediaCityUK,0,0 days 00:01:44.000000000,7
Orgasimmaker1234,Oasis Academy MediaCityUK,0,76,Oasis Academy MediaCityUK,0,0 days 00:02:48.000000000,7
Orgasimmaker1234,Oasis Academy MediaCityUK,0,77,Oasis Academy MediaCityUK,0,0 days 00:03:29.000000000,7
Derpstone,Slant Magazine,0,79,Slant Magazine,0,0 days 00:02:52.000000000,9
Derpstone,Slant Magazine,0,80,Birthday,0,0 days 00:01:01.000000000,1
Derpstone,Birthday,0,81,Dog food,0,0 days 00:02:46.000000000,2
Derpstone,Dog food,0,82,Ham,0,0 days 00:00:56.000000000,0
Derpstone,Ham,0,83,Ham,0,0 days 00:00:58.000000000,11
Jvt54,"Indianola, Iowa",0,85,Peanut butter and jelly sandwich,0,0 days 02:43:18.000000000,0
Jvt54,Peanut butter and jelly sandwich,0,86,Hillbilly,0,0 days 00:03:46.000000000,1
Jvt54,Hillbilly,0,87,Chocolate milk,0,0 days 00:05:23.000000000,0
Jvt54,Chocolate milk,0,88,Rock hyrax,0,0 days 00:02:50.000000000,0
Jvt54,Rock hyrax,0,89,Whip,0,0 days 00:02:47.000000000,1
420 man 451,Omaha Benson High School Magnet,0,91,Omaha Benson High School Magnet,0,0 days 00:05:43.000000000,8
420 man 451,Omaha Benson High School Magnet,0,92,Omaha Benson High School Magnet,0,0 days 00:03:36.000000000,8
420 man 451,Omaha Benson High School Magnet,0,93,Omaha Benson High School Magnet,0,0 days 00:02:22.000000000,8
420 man 451,Omaha Benson High School Magnet,0,94,Omaha Benson High School Magnet,0,0 days 03:28:52.000000000,8
Cocobrain123,Jack Van Impe,0,96,Charles Van Doren,0,0 days 00:23:29.000000000,3
Cocobrain123,Charles Van Doren,0,97,Charles Van Doren,0,0 days 00:05:07.000000000,19
Cocobrain123,Charles Van Doren,0,98,Charles Van Doren,0,0 days 00:00:56.000000000,19
Cocobrain123,Charles Van Doren,0,99,John von Neumann,0,0 days 00:10:00.000000000,4
Nathanbennett,Arnold Rimmer,0,101,File:RedDwarfShip.jpg,1,0 days 04:57:16.000000000,0
Nathanbennett,File:RedDwarfShip.jpg,1,102,Kristine Kochanski,0,0 days 19:15:45.000000000,0
Nathanbennett,Kristine Kochanski,0,103,User talk:Nathanbennett,1,0 days 18:51:38.000000000,0
Nathanbennett,User talk:Nathanbennett,1,104,Chris Barrie,0,11 days 05:02:26.000000000,0
Nathanbennett,Chris Barrie,0,105,Chris Barrie,0,0 days 00:04:38.000000000,18
Nathanbennett,Chris Barrie,0,106,Chris Barrie,0,0 days 00:01:44.000000000,18
Nathanbennett,Chris Barrie,0,107,Chris Barrie,0,0 days 00:02:20.000000000,18
MidgetBot2,Robert Townson High School,0,109,Robert Townson High School,0,0 days 00:03:53.000000000,6
Plodditaploddington,User talk:Plodditaploddington,1,111,User:MadmanBot,1,0 days 00:07:47.000000000,-1
Plodditaploddington,User:MadmanBot,1,112,User:MadmanBot,1,0 days 00:00:09.000000000,4
Plodditaploddington,User:MadmanBot,1,113,User talk:Plodditaploddington,1,0 days 00:07:35.000000000,-1
Plodditaploddington,User talk:Plodditaploddington,1,114,User talk:Plodditaploddington,1,0 days 00:00:26.000000000,-1
DJLisaplus,User:MadmanBot,1,116,Hugh Lord McDonald,0,0 days 00:02:48.000000000,0
DJLisaplus,Hugh Lord McDonald,0,117,Hugh Lord McDonald,0,0 days 00:00:16.000000000,8
DJLisaplus,Hugh Lord McDonald,0,118,Hugh Lord McDonald,0,0 days 00:00:21.000000000,8
HelpTheChast,Dick (surname),0,120,Trollz,0,0 days 00:09:05.000000000,0
HelpTheChast,Trollz,0,121,User talk:HelpTheChast,1,0 days 23:21:06.000000000,0
대원씨아이,Sweet potato,0,123,Sweet potato,0,0 days 00:04:08.000000000,24
대원씨아이,Sweet potato,0,124,Mocaccino,0,0 days 00:00:02.000000000,1
대원씨아이,Mocaccino,0,125,Swiss roll,0,0 days 00:00:04.000000000,1
대원씨아이,Swiss roll,0,126,Mocaccino,0,0 days 00:00:31.000000000,1
대원씨아이,Mocaccino,0,127,Caffè Americano,0,0 days 00:00:23.000000000,2
대원씨아이,Caffè Americano,0,128,User talk:대원씨아이,1,0 days 00:02:35.000000000,0
대원씨아이,User talk:대원씨아이,1,129,User talk:대원씨아이,1,0 days 00:02:08.000000000,1
대원씨아이,User talk:대원씨아이,1,130,User talk:대원씨아이,1,0 days 00:03:42.000000000,1
대원씨아이,User talk:대원씨아이,1,131,User talk:대원씨아이,1,0 days 00:00:58.000000000,1
대원씨아이,User talk:대원씨아이,1,132,User talk:대원씨아이,1,0 days 00:12:33.000000000,1
대원씨아이,User talk:대원씨아이,1,133,User talk:대원씨아이,1,0 days 00:02:53.000000000,1
대원씨아이,User talk:대원씨아이,1,134,User talk:대원씨아이,1,0 days 00:01:03.000000000,1
대원씨아이,User talk:대원씨아이,1,135,User talk:대원씨아이,1,0 days 00:04:33.000000000,1
Aaronknowsitall,Dark matter,0,137,Yo Momma,0,0 days 00:02:34.000000000,0
Aaronknowsitall,Yo Momma,0,138,Kingdom Rush,0,0 days 00:01:52.000000000,1
Aaronknowsitall,Kingdom Rush,0,139,Bow and arrow,0,0 days 00:01:14.000000000,0
Galaxyglorious,"Jefferson, Texas",0,141,"Jefferson, Texas",0,0 days 00:02:31.000000000,4
Galaxyglorious,"Jefferson, Texas",0,142,"Jefferson, Texas",0,0 days 00:07:34.000000000,4
Galaxyglorious,"Jefferson, Texas",0,143,"Jefferson, Texas",0,0 days 00:04:35.000000000,4
Galaxyglorious,"Jefferson, Texas",0,144,"Jefferson, Texas",0,0 days 00:00:36.000000000,4
Thejanoskiansgrande,Grammy Award,0,146,Grammy Award,0,0 days 00:00:29.000000000,9
Thejanoskiansgrande,Grammy Award,0,147,Grammy Award,0,0 days 00:14:52.000000000,9
Thejanoskiansgrande,Grammy Award,0,148,Grammy Award,0,0 days 00:06:19.000000000,9
Thejanoskiansgrande,Grammy Award,0,149,Grammy Award,0,0 days 00:06:28.000000000,9
Imerk803,List of books banned by governments,0,151,List of books banned by governments,0,0 days 00:00:54.000000000,18
Imerk803,List of books banned by governments,0,152,List of books banned by governments,0,0 days 00:02:08.000000000,18
Doncheedle,Bahrain,0,154,Bahrain,0,0 days 00:02:49.000000000,37
Doncheedle,Bahrain,0,155,Amara Fashion House,0,0 days 00:03:08.000000000,0
Doncheedle,Amara Fashion House,0,156,Amara Fashion House,0,0 days 00:01:06.000000000,5
Doncheedle,Amara Fashion House,0,157,Michilimackinac,0,0 days 01:03:37.000000000,0
Doncheedle,Michilimackinac,0,158,European ground squirrel,0,0 days 00:00:49.000000000,0
Doncheedle,European ground squirrel,0,159,User talk:Dawnseeker2000,1,0 days 00:02:16.000000000,-1
Doncheedle,User talk:Dawnseeker2000,1,160,Jason Pearce,0,0 days 00:01:48.000000000,-1
Doncheedle,Jason Pearce,0,161,David H. Hubel,0,0 days 00:02:11.000000000,0
Doncheedle,David H. Hubel,0,162,David H. Hubel,0,0 days 00:00:36.000000000,20
Doncheedle,David H. Hubel,0,163,David H. Hubel,0,0 days 00:00:42.000000000,20
Jamesneilander,User talk:Jakec,1,165,User talk:Jakec,1,0 days 00:00:28.000000000,-1
Jamesneilander,User talk:Jakec,1,166,User:Timtrent,1,0 days 00:02:41.000000000,-1
Jamesneilander,User:Timtrent,1,167,User talk:Jamesneilander,1,1 days 16:16:15.000000000,-1
Woahmanwoah,User:Woahmanwoah,1,169,Blood Meridian,0,0 days 00:01:11.000000000,-1
Woahmanwoah,Blood Meridian,0,170,Blood Meridian,0,0 days 00:05:01.000000000,15
Fighterjet62,User talk:Fighterjet62,1,172,User talk:Fighterjet62,1,0 days 00:01:54.000000000,1
Fighterjet62,User talk:Fighterjet62,1,173,Human sexual activity,0,0 days 02:44:00.000000000,0
Fighterjet62,Human sexual activity,0,174,User talk:Fighterjet62,1,0 days 01:36:21.000000000,0
Fighterjet62,User talk:Fighterjet62,1,175,User talk:Flyer22,1,0 days 00:01:38.000000000,-1
MooreNo1,Grand Theft Auto: Liberty City Stories soundtrack,1,177,Simulated reality in fiction,0,0 days 00:16:56.000000000,0
MooreNo1,Simulated reality in fiction,0,178,Future history,0,0 days 00:03:09.000000000,1
MooreNo1,Future history,0,179,The True Story,0,0 days 00:24:54.000000000,0
MooreNo1,The True Story,0,180,Talk:The True Story,1,0 days 00:02:18.000000000,0
MooreNo1,Talk:The True Story,1,181,British Board of Film Classification,0,1 days 05:49:16.000000000,0
MooreNo1,British Board of Film Classification,0,182,British Board of Film Classification,0,0 days 00:01:25.000000000,19
MooreNo1,British Board of Film Classification,0,183,User talk:SuperMarioMan,1,0 days 00:05:32.000000000,-1
MooreNo1,User talk:SuperMarioMan,1,184,Trial of Michael Jackson,0,0 days 05:02:09.000000000,-1
MooreNo1,Trial of Michael Jackson,0,185,Trial of Michael Jackson,0,0 days 00:03:58.000000000,11
MooreNo1,Trial of Michael Jackson,0,186,Trial of Michael Jackson,0,0 days 00:01:13.000000000,11
MooreNo1,Trial of Michael Jackson,0,187,Talk:Trial of Michael Jackson,1,0 days 00:08:52.000000000,0
MooreNo1,Talk:Trial of Michael Jackson,1,188,Talk:Trial of Michael Jackson,1,0 days 00:00:53.000000000,11
MooreNo1,Talk:Trial of Michael Jackson,1,189,User talk:MooreNo1,1,0 days 13:04:37.000000000,0
MooreNo1,User talk:MooreNo1,1,190,The Sky at Night,0,5 days 08:06:44.000000000,0
MooreNo1,The Sky at Night,0,191,Total War: Rome II,1,0 days 02:34:29.000000000,0
Hagaye,Taraxacum,0,193,Igneous rock,0,0 days 00:01:53.000000000,0
Hagaye,Igneous rock,0,194,Hero,0,0 days 00:01:25.000000000,1
Katie katywaty,User:Katie katywaty,1,196,Catherine Parr,0,22 days 20:57:05.000000000,-1
Katie katywaty,Catherine Parr,0,197,Catherine Parr,0,0 days 01:32:45.000000000,35
Katie katywaty,Catherine Parr,0,198,Catherine Parr,0,0 days 00:03:09.000000000,35
Iamnickcelery,Papa Roach 1999 demo,0,200,Paintball,0,0 days 00:03:17.000000000,0
Iamnickcelery,Paintball,0,201,Paintball,0,0 days 00:01:56.000000000,25
Iamnickcelery,Paintball,0,202,Paintball,0,0 days 00:05:14.000000000,25
Iamnickcelery,Paintball,0,203,Paintball,0,0 days 00:05:21.000000000,25
Thisredneck,Totally (book series),0,205,Totally (book series),0,0 days 00:00:45.000000000,12
Thisredneck,Totally (book series),0,206,Jason Aldean,0,0 days 00:04:25.000000000,0
Thisredneck,Jason Aldean,0,207,Jason Aldean,0,0 days 00:01:06.000000000,15
Thisredneck,Jason Aldean,0,208,Jason Aldean,0,0 days 00:00:56.000000000,15
MohdQ12345610,Wikipedia:Articles for creation/Redirects,1,210,Wikipedia:Articles for creation/Redirects,1,0 days 00:03:32.000000000,3
MohdQ12345610,Wikipedia:Articles for creation/Redirects,1,211,Wikipedia:Articles for creation/Redirects,1,0 days 00:04:51.000000000,3
MohdQ12345610,Wikipedia:Articles for creation/Redirects,1,212,Wikipedia:Articles for creation/Redirects,1,0 days 00:02:30.000000000,3
MohdQ12345610,Wikipedia:Articles for creation/Redirects,1,213,Wikipedia:Articles for creation/Redirects,1,0 days 00:06:01.000000000,3
MohdQ12345610,Wikipedia:Articles for creation/Redirects,1,214,Wikipedia:Biographies of living persons/Noticeboard,1,0 days 00:12:42.000000000,1
Limonjunior6,Florentino Ameghino,0,216,Alice in Chains,0,0 days 00:01:55.000000000,4
Limonjunior6,Alice in Chains,0,217,Metallica,0,0 days 00:01:40.000000000,6
Limonjunior6,Metallica,0,218,Castle of Glass,0,0 days 00:04:15.000000000,1
Limonjunior6,Castle of Glass,0,219,Minutes to Midnight (album),0,0 days 00:01:44.000000000,2
Limonjunior6,Minutes to Midnight (album),0,220,Carnifex (band),0,0 days 00:05:18.000000000,1
Limonjunior6,Carnifex (band),0,221,No,0,0 days 00:01:37.000000000,0
DoucheMagouche,Versainville,0,223,Versainville,0,0 days 00:00:56.000000000,10
DoucheMagouche,Versainville,0,224,1265 in poetry,0,0 days 00:01:07.000000000,1
DoucheMagouche,1265 in poetry,0,225,1265 in poetry,0,0 days 00:00:26.000000000,6
DoucheMagouche,1265 in poetry,0,226,Cornwall County Cricket Club,0,0 days 00:03:18.000000000,0
Dirt under fingernails,User talk:Dance-pop,1,228,User talk:Dance-pop,1,0 days 00:03:57.000000000,-1
FARTING GRANDPA,College football,0,230,College football,0,0 days 00:01:05.000000000,4
Buttchuckle50,Investiture of the Prince of Wales,0,232,Cannabis indica,0,0 days 00:07:42.000000000,1
Buttchuckle50,Cannabis indica,0,233,User talk:Buttchuckle50,1,0 days 00:02:28.000000000,0
Buttchuckle50,User talk:Buttchuckle50,1,234,Lajon Witherspoon,0,0 days 00:02:08.000000000,0
Buttchuckle50,Lajon Witherspoon,0,235,User talk:Download,1,0 days 00:01:21.000000000,0
Buttchuckle50,User talk:Download,1,236,Stronger Than Death,0,0 days 00:03:30.000000000,0
Buttchuckle50,Stronger Than Death,0,237,Talk:Rise of Neville Chamberlain,1,0 days 00:01:53.000000000,0
Buttchuckle50,Talk:Rise of Neville Chamberlain,1,238,Wikipedia:Administrator intervention against vandalism,1,0 days 00:01:56.000000000,0
Buttchuckle50,Wikipedia:Administrator intervention against vandalism,1,239,User talk:Buttchuckle50,1,0 days 00:03:10.000000000,0
Doingstuffright,Noob Saibot,0,241,Noob Saibot,0,0 days 00:01:15.000000000,19
Doingstuffright,Noob Saibot,0,242,Noob Saibot,0,0 days 00:00:55.000000000,19
Doingstuffright,Noob Saibot,0,243,420 (dinghy),0,0 days 00:02:07.000000000,0
Doingstuffright,420 (dinghy),0,244,Titty,0,0 days 00:05:14.000000000,0
Doingstuffright,Titty,0,245,Titty,0,0 days 00:00:20.000000000,3
Doingstuffright,Titty,0,246,Titty,0,0 days 00:00:29.000000000,3
Doingstuffright,Titty,0,247,Nigger Heaven,0,0 days 00:08:24.000000000,0
Doingstuffright,Nigger Heaven,0,248,Wikipedia:Sandbox,1,0 days 00:01:00.000000000,0
Doingstuffright,Wikipedia:Sandbox,1,249,Nigger Heaven,0,0 days 00:01:40.000000000,0
Dkallinicos,Wikipedia:Edit filter/False positives/Reports,1,251,Railway air brake,0,0 days 00:02:29.000000000,-1
Dkallinicos,Railway air brake,0,252,Railway air brake,0,0 days 00:00:38.000000000,5
Dkallinicos,Railway air brake,0,253,Railway air brake,0,0 days 00:00:55.000000000,5
Dkallinicos,Railway air brake,0,254,Battle of Shiloh,0,0 days 00:01:01.000000000,0
Dkallinicos,Battle of Shiloh,0,255,Battle of Shiloh,0,0 days 00:01:16.000000000,13
Dkallinicos,Battle of Shiloh,0,256,Battle of Shiloh,0,0 days 00:01:29.000000000,13
Dkallinicos,Battle of Shiloh,0,257,Air compressor,0,0 days 00:03:34.000000000,0
Dkallinicos,Air compressor,0,258,Battle of Shiloh,0,0 days 00:01:01.000000000,0
Dkallinicos,Battle of Shiloh,0,259,Battle of Shiloh,0,0 days 00:01:11.000000000,13
Young600stacks,Regina King,0,261,Regina King,0,0 days 00:03:15.000000000,19
Best girl ever,Rachel Covey,0,263,Rachel Covey,0,0 days 00:01:55.000000000,9
Best girl ever,Rachel Covey,0,264,Rachel Covey,0,0 days 00:07:42.000000000,9
Best girl ever,Rachel Covey,0,265,Rachel Covey,0,0 days 00:00:51.000000000,9
Best girl ever,Rachel Covey,0,266,Rachel Covey,0,0 days 00:03:08.000000000,9
Best girl ever,Rachel Covey,0,267,User:Best girl ever,1,0 days 00:01:55.000000000,-1
Best girl ever,User:Best girl ever,1,268,User talk:Best girl ever,1,0 days 09:42:42.000000000,-1
Best girl ever,User talk:Best girl ever,1,269,User talk:Best girl ever,1,0 days 00:00:41.000000000,1
GRIMREAPER524,Lancaster Royal Grammar School,0,271,Lancaster Royal Grammar School,0,0 days 00:00:33.000000000,15
Loleggs,Lancaster Royal Grammar School,0,273,Central Lancaster High School,0,0 days 00:09:10.000000000,2
Dr.XXXX,Lancaster Royal Grammar School,0,275,Lancaster Royal Grammar School,0,0 days 00:13:58.000000000,15
Dr.XXXX,Lancaster Royal Grammar School,0,276,Lancaster Royal Grammar School,0,0 days 22:41:47.000000000,15
Dr.XXXX,Lancaster Royal Grammar School,0,277,Lancaster Royal Grammar School,0,0 days 00:31:18.000000000,15
Dr.XXXX,Lancaster Royal Grammar School,0,278,Lancaster Royal Grammar School,0,0 days 00:04:51.000000000,15
Dr.XXXX,Lancaster Royal Grammar School,0,279,Lancaster Royal Grammar School,0,0 days 01:27:15.000000000,15
Dr.XXXX,Lancaster Royal Grammar School,0,280,Lancaster Royal Grammar School,0,0 days 00:02:29.000000000,15
Dr.XXXX,Lancaster Royal Grammar School,0,281,Lancaster Royal Grammar School,0,0 days 00:01:04.000000000,15
Dr.XXXX,Lancaster Royal Grammar School,0,282,Lancaster Royal Grammar School,0,0 days 00:03:05.000000000,15
Dr.XXXX,Lancaster Royal Grammar School,0,283,Lancaster Royal Grammar School,0,0 days 00:00:45.000000000,15
Dr.XXXX,Lancaster Royal Grammar School,0,284,Lancaster Royal Grammar School,0,0 days 00:01:05.000000000,15
Dr.XXXX,Lancaster Royal Grammar School,0,285,Lancaster Royal Grammar School,0,0 days 00:02:13.000000000,15
Dr.XXXX,Lancaster Royal Grammar School,0,286,Lancaster Royal Grammar School,0,0 days 00:06:02.000000000,15
Dr.XXXX,Lancaster Royal Grammar School,0,287,User talk:EvergreenFir,1,0 days 01:27:21.000000000,-1
Dr.XXXX,User talk:EvergreenFir,1,288,Lancaster Royal Grammar School,0,0 days 00:02:10.000000000,-1
Dr.XXXX,Lancaster Royal Grammar School,0,289,Lancaster Royal Grammar School,0,0 days 22:05:17.000000000,15
Dr.XXXX,Lancaster Royal Grammar School,0,290,Lancaster Royal Grammar School,0,0 days 00:02:55.000000000,15
Ggsnsdggq,Daayan,0,292,Angelokastro (Corfu),0,0 days 00:01:03.000000000,0
Ggsnsdggq,Angelokastro (Corfu),0,293,Eastern Orthodox Church,0,0 days 00:02:53.000000000,0
Ggsnsdggq,Eastern Orthodox Church,0,294,Primitive Baptists,0,0 days 00:03:56.000000000,0
Kindom of blorida,User talk:Ishdarian,1,296,User talk:Ishdarian,1,0 days 00:02:03.000000000,-1
Lillynholt,Stamp Act 1765,0,298,William Fairfax,0,0 days 00:05:36.000000000,2
Lillynholt,William Fairfax,0,299,Lawrence Washington (1718–1752),0,0 days 00:07:43.000000000,6
Jaystriker748,Ahmed Ullah Maizbhanderi,0,301,User talk:Jaystriker748,1,0 days 00:01:29.000000000,0
Jaystriker748,User talk:Jaystriker748,1,302,User:Jaystriker748,1,0 days 00:01:06.000000000,-1
Jaystriker748,User:Jaystriker748,1,303,Ares (Marvel Comics),0,0 days 00:01:36.000000000,-1
Jaystriker748,Ares (Marvel Comics),0,304,Grant Hill,0,0 days 00:02:00.000000000,1
Jaystriker748,Grant Hill,0,305,Serge Ibaka,0,0 days 00:02:37.000000000,2
Jaystriker748,Serge Ibaka,0,306,Ares (Marvel Comics),0,0 days 00:02:07.000000000,0
Jaystriker748,Ares (Marvel Comics),0,307,New York Knicks,0,0 days 00:05:19.000000000,0
Jaystriker748,New York Knicks,0,308,Cole Aldrich,0,0 days 00:05:25.000000000,0
Jaystriker748,Cole Aldrich,0,309,Cole Aldrich,0,0 days 00:01:41.000000000,22
Aleksa is cool,Hindenburg,0,311,Hindenburg,0,0 days 00:01:44.000000000,3
Aleksa is cool,Hindenburg,0,312,Bowling average,0,0 days 00:02:10.000000000,0
Aleksa is cool,Bowling average,0,313,Poison dart frog,0,0 days 00:34:04.000000000,0
Aleksa is cool,Poison dart frog,0,314,Disney Infinity,0,0 days 00:07:41.000000000,0
Aleksa is cool,Disney Infinity,0,315,Universe,0,0 days 00:06:41.000000000,1
Aleksa is cool,Universe,0,316,User talk:Aleksa is cool,1,0 days 16:37:32.000000000,0
Boobieben,Avast!,0,318,"Southern Rhodesian Legislative Council election, 1899",0,0 days 00:01:40.000000000,0
Boobieben,"Southern Rhodesian Legislative Council election, 1899",0,319,"Southern Rhodesian Legislative Council election, 1899",0,0 days 00:01:33.000000000,4
Boobieben,"Southern Rhodesian Legislative Council election, 1899",0,320,David Bunnell,0,0 days 00:01:36.000000000,0
Boobieben,David Bunnell,0,321,Elia del Medigo,0,0 days 00:01:40.000000000,0
Boobieben,Elia del Medigo,0,322,Stampfer,0,0 days 00:02:08.000000000,0
"Olioni 0,36",Who Wants to Be a Millionaire?,0,324,Who Wants to Be a Millionaire?,0,0 days 00:00:43.000000000,13
Jmack69,Jay Dee (comedian),0,326,Jay Dee (comedian),0,0 days 00:05:35.000000000,6
Jmack69,Jay Dee (comedian),0,327,Jay Dee (comedian),0,0 days 00:02:41.000000000,6
Jmack69,Jay Dee (comedian),0,328,Jay Dee (comedian),0,0 days 00:06:35.000000000,6
Vrraybadboy213,BET,0,330,BET,0,0 days 00:00:29.000000000,7
Vrraybadboy213,BET,0,331,BET,0,0 days 00:00:32.000000000,7
Vrraybadboy213,BET,0,332,BET,0,0 days 00:00:47.000000000,7
Vrraybadboy213,BET,0,333,BET,0,0 days 00:00:43.000000000,7
Vrraybadboy213,BET,0,334,BET,0,0 days 00:00:41.000000000,7
Vrraybadboy213,BET,0,335,BET,0,0 days 00:01:18.000000000,7
Vrraybadboy213,BET,0,336,BET,0,0 days 00:00:48.000000000,7
