username1,pagetitle1,meta1,counter,pagetitle2,meta2,timedifference,commoncategories
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,20,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:21.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,21,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:02:15.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,22,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:17.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,23,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:24.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,24,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:21.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,25,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:08.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,26,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:33.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,27,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:26.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,28,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:47.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,29,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:21.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,30,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:07:26.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,31,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:15.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,32,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:06:44.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,33,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:52.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,34,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:08.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,35,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:22.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,36,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:23.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,37,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:15.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,38,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:02:19.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,39,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:49.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,40,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:02:20.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,41,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:36.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,42,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:43.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,43,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:18.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,44,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:24.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,45,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:08:00.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,46,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:04:37.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,47,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:41.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,48,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:04:21.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,49,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:04:45.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,50,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:19.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,51,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:37.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,52,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:30.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,53,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:20.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,54,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:10.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,55,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:02:02.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,56,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:32.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,57,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:08:11.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,58,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:37.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,59,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:54.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,60,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:02.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,61,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:08.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,62,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:26.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,63,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:07.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,64,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:02:17.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,65,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:02:30.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,66,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:03:21.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,67,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:43.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,68,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:59.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,69,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:18.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,70,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:43.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,71,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:59.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,72,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:20.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,73,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:09:44.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,74,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:07:10.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,75,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:40.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,76,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:56.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,77,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:28.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,78,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:13.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,79,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:22.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,80,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:46.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,81,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:17.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,82,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:15.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,83,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:17.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,84,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:08.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,85,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:08:40.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,86,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:23.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,87,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:32.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,88,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:35.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,89,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:26.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,90,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:16.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,91,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:02:33.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,92,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:26.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,93,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:12.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,94,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:05.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,95,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:24.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,96,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:04:31.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,97,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:06:37.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,98,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:16:03.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,99,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:36.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,100,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:01.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,101,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:03:39.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,102,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:32.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,103,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:05:23.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,104,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:12.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,105,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:45.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,106,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:19.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,107,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:41.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,108,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:28.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,109,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:32.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,110,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:41.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,111,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:56.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,112,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:27.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,113,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:33.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,114,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:36.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,115,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:21.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,116,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:50.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,117,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:15:09.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,118,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:25.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,119,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:04:09.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,120,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:05:59.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,121,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:34.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,122,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:38.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,123,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:05:41.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,124,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:19.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,125,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:00:58.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,126,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:02:36.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,127,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:07:22.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,128,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:01:27.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,129,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:05:45.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,130,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 00:05:09.000000000,1
Zacksassoon,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,131,Wikipedia talk:Articles for creation/Nissim (Hip Hop artist),1,0 days 04:39:21.000000000,1
LifeIsSubtle,Wikipedia:Changing username/Simple,1,133,Mucahit Bilici,0,0 days 00:04:25.000000000,0
LifeIsSubtle,Mucahit Bilici,0,134,User:LifeIsSubtle,1,5 days 11:02:11.000000000,-1
LifeIsSubtle,User:LifeIsSubtle,1,135,Mucahit Bilici,0,0 days 00:02:37.000000000,-1
LifeIsSubtle,Mucahit Bilici,0,136,Mucahit Bilici,0,0 days 00:02:53.000000000,6
LifeIsSubtle,Mucahit Bilici,0,137,Levantine Cultural Center,0,0 days 00:01:44.000000000,0
LifeIsSubtle,Levantine Cultural Center,0,138,Mucahit Bilici,0,0 days 00:00:23.000000000,0
LifeIsSubtle,Mucahit Bilici,0,139,Mucahit Bilici,0,0 days 00:01:14.000000000,6
LifeIsSubtle,Mucahit Bilici,0,140,Mucahit Bilici,0,0 days 00:02:05.000000000,6
LifeIsSubtle,Mucahit Bilici,0,141,Mucahit Bilici,0,0 days 00:01:29.000000000,6
LifeIsSubtle,Mucahit Bilici,0,142,Mucahit Bilici,0,0 days 00:00:41.000000000,6
LifeIsSubtle,Mucahit Bilici,0,143,Mucahit Bilici,0,0 days 00:09:23.000000000,6
LifeIsSubtle,Mucahit Bilici,0,144,Wikipedia:Changing username/Simple,1,1 days 09:43:49.000000000,0
Pans Labirynth,User:Pans Labirynth/Helmuth Ludwig,1,146,User:Pans Labirynth/Helmuth Ludwig,1,0 days 00:05:29.000000000,-1
Pans Labirynth,User:Pans Labirynth/Helmuth Ludwig,1,147,User:Pans Labirynth/Helmuth Ludwig,1,0 days 00:03:05.000000000,-1
Pans Labirynth,User:Pans Labirynth/Helmuth Ludwig,1,148,User:Pans Labirynth/Helmuth Ludwig,1,0 days 00:01:41.000000000,-1
Pans Labirynth,User:Pans Labirynth/Helmuth Ludwig,1,149,Helmuth Ludwig,0,51 days 22:45:09.000000000,-1
CDK78,Count Bass D,0,151,User:CDK78,1,0 days 19:37:35.000000000,-1
CDK78,User:CDK78,1,152,Count Bass D,0,0 days 00:18:03.000000000,-1
CDK78,Count Bass D,0,153,Count Bass D,0,0 days 00:02:18.000000000,14
CDK78,Count Bass D,0,154,Count Bass D,0,0 days 00:03:38.000000000,14
CDK78,Count Bass D,0,155,Count Bass D,0,0 days 00:03:44.000000000,14
CDK78,Count Bass D,0,156,Count Bass D,0,0 days 00:09:01.000000000,14
CDK78,Count Bass D,0,157,Count Bass D,0,0 days 00:04:18.000000000,14
CDK78,Count Bass D,0,158,Count Bass D,0,0 days 00:00:55.000000000,14
CDK78,Count Bass D,0,159,Count Bass D,0,0 days 00:10:05.000000000,14
Cardiffcityfan07,User:Cardiffcityfan07,1,161,User:Cardiffcityfan07,1,0 days 00:04:32.000000000,-1
Cardiffcityfan07,User:Cardiffcityfan07,1,162,User:Cardiffcityfan07,1,0 days 00:06:19.000000000,-1
Cardiffcityfan07,User:Cardiffcityfan07,1,163,User:Cardiffcityfan07,1,0 days 00:04:25.000000000,-1
Cardiffcityfan07,User:Cardiffcityfan07,1,164,Gary Lavery,0,184 days 14:32:26.000000000,-1
Cardiffcityfan07,Gary Lavery,0,165,Gary Lavery,0,0 days 00:20:28.000000000,8
Cardiffcityfan07,Gary Lavery,0,166,Northern Ireland national under-17 football team,0,0 days 00:01:35.000000000,0
Cardiffcityfan07,Northern Ireland national under-17 football team,0,167,Gary Lavery,0,0 days 00:01:07.000000000,0
Cardiffcityfan07,Gary Lavery,0,168,Cardiff City F.C. Academy,0,0 days 00:02:38.000000000,0
Cardiffcityfan07,Cardiff City F.C. Academy,0,169,User:Cardiffcityfan07,1,0 days 00:07:29.000000000,-1
Cardiffcityfan07,User:Cardiffcityfan07,1,170,Gary Lavery,0,12 days 16:06:28.000000000,-1
Cardiffcityfan07,Gary Lavery,0,171,Northern Ireland national under-17 football team,0,0 days 00:10:32.000000000,0
Cardiffcityfan07,Northern Ireland national under-17 football team,0,172,Gary Lavery,0,5 days 09:20:15.000000000,0
Cardiffcityfan07,Gary Lavery,0,173,Gary Lavery,0,1 days 10:30:00.000000000,8
Cardiffcityfan07,Gary Lavery,0,174,Gary Lavery,0,0 days 00:09:59.000000000,8
Ccie.cisco,User:Ccie.cisco,1,176,CCIE Certification,0,0 days 00:19:01.000000000,-1
Ccie.cisco,CCIE Certification,0,177,CCIE Certification,0,0 days 00:04:05.000000000,2
Ccie.cisco,CCIE Certification,0,178,Cisco Career Certifications,0,0 days 01:28:11.000000000,2
Mesohrab,User:Mesohrab,1,180,User:Mesohrab,1,0 days 00:00:50.000000000,1
Mesohrab,User:Mesohrab,1,181,User:Mesohrab,1,0 days 00:01:20.000000000,1
Mesohrab,User:Mesohrab,1,182,User:Mesohrab/sandbox,1,71 days 22:03:21.000000000,0
Mesohrab,User:Mesohrab/sandbox,1,183,User:Mesohrab,1,0 days 00:00:58.000000000,0
TheElittez,User:TheElittez,1,185,User:TheElittez,1,0 days 00:04:30.000000000,-1
TheElittez,User:TheElittez,1,186,User:TheElittez,1,0 days 00:01:39.000000000,-1
TheElittez,User:TheElittez,1,187,User:TheElittez,1,0 days 00:11:49.000000000,-1
TheElittez,User:TheElittez,1,188,User:TheElittez,1,0 days 00:07:35.000000000,-1
Renupundir,Nigamananda Saraswati,0,190,Nigamananda Saraswati,0,0 days 00:04:24.000000000,13
