username1,pagetitle1,meta1,counter,pagetitle2,meta2,timedifference,commoncategories
Avion365,Talk:2014 pro-Russian unrest in Ukraine,1,53,Talk:War in Donbass,1,0 days 00:05:58.000000000,8
Avion365,Talk:War in Donbass,1,54,Talk:War in Donbass,1,0 days 04:57:02.000000000,14
Avion365,Talk:War in Donbass,1,55,"Talk:2014 shootings at Parliament Hill, Ottawa",1,100 days 11:01:39.000000000,0
Avion365,"Talk:2014 shootings at Parliament Hill, Ottawa",1,56,"Talk:2014 shootings at Parliament Hill, Ottawa",1,0 days 00:01:12.000000000,14
Avion365,"Talk:2014 shootings at Parliament Hill, Ottawa",1,57,"2014 shootings at Parliament Hill, Ottawa",0,0 days 00:11:24.000000000,0
Avion365,"2014 shootings at Parliament Hill, Ottawa",0,58,"Talk:2014 shootings at Parliament Hill, Ottawa",1,0 days 00:02:11.000000000,0
Avion365,"Talk:2014 shootings at Parliament Hill, Ottawa",1,59,"2014 shootings at Parliament Hill, Ottawa",0,0 days 00:02:25.000000000,0
Avion365,"2014 shootings at Parliament Hill, Ottawa",0,60,"Talk:2014 shootings at Parliament Hill, Ottawa",1,0 days 00:48:32.000000000,0
Letdamusikplay,User talk:Letdamusikplay,1,62,User talk:Letdamusikplay,1,0 days 00:16:40.000000000,-1
Letdamusikplay,User talk:Letdamusikplay,1,63,User talk:Letdamusikplay,1,0 days 01:29:06.000000000,-1
Letdamusikplay,User talk:Letdamusikplay,1,64,User talk:Letdamusikplay,1,0 days 00:05:42.000000000,-1
Letdamusikplay,User talk:Letdamusikplay,1,65,User:Letdamusikplay,1,0 days 00:15:38.000000000,-1
Wes 4716,Lion Air Flight 904,0,67,Lion Air Flight 904,0,0 days 00:37:58.000000000,7
Wes 4716,Lion Air Flight 904,0,68,Lion Air Flight 904,0,0 days 00:01:15.000000000,7
Wes 4716,Lion Air Flight 904,0,69,Lion Air Flight 904,0,0 days 00:02:30.000000000,7
Wes 4716,Lion Air Flight 904,0,70,Lion Air Flight 904,0,0 days 00:02:29.000000000,7
Wes 4716,Lion Air Flight 904,0,71,Lion Air Flight 904,0,0 days 00:02:26.000000000,7
Wes 4716,Lion Air Flight 904,0,72,Lion Air Flight 904,0,0 days 00:05:20.000000000,7
Wes 4716,Lion Air Flight 904,0,73,Lion Air Flight 904,0,0 days 00:00:43.000000000,7
Wes 4716,Lion Air Flight 904,0,74,Lion Air Flight 904,0,0 days 00:16:06.000000000,7
Wes 4716,Lion Air Flight 904,0,75,Lion Air Flight 904,0,0 days 00:53:11.000000000,7
Wes 4716,Lion Air Flight 904,0,76,Lion Air Flight 904,0,0 days 12:53:42.000000000,7
Wes 4716,Lion Air Flight 904,0,77,User:Wes 4716,1,0 days 00:10:31.000000000,-1
Wes 4716,User:Wes 4716,1,78,User:Wes 4716,1,0 days 00:00:14.000000000,-1
Wes 4716,User:Wes 4716,1,79,Lion Air Flight 904,0,0 days 01:49:16.000000000,-1
Wes 4716,Lion Air Flight 904,0,80,Ngurah Rai International Airport,0,0 days 00:04:13.000000000,1
Wes 4716,Ngurah Rai International Airport,0,81,Batavia Air,0,0 days 00:03:05.000000000,1
Wes 4716,Batavia Air,0,82,American Airlines accidents and incidents,0,0 days 00:09:14.000000000,0
Wes 4716,American Airlines accidents and incidents,0,83,American Airlines Flight 1420,0,0 days 04:48:42.000000000,1
Wes 4716,American Airlines Flight 1420,0,84,American Airlines Flight 587,0,0 days 00:02:49.000000000,3
Wes 4716,American Airlines Flight 587,0,85,Husein Sastranegara International Airport,0,0 days 02:22:00.000000000,0
Wes 4716,Husein Sastranegara International Airport,0,86,Lion Air Flight 904,0,0 days 00:02:38.000000000,0
Wes 4716,Lion Air Flight 904,0,87,Newark Liberty International Airport,0,23 days 14:33:49.000000000,1
Wes 4716,Newark Liberty International Airport,0,88,Newark Liberty International Airport,0,0 days 00:05:28.000000000,25
Wes 4716,Newark Liberty International Airport,0,89,Asiana Airlines Flight 214,0,65 days 22:57:15.000000000,1
Wes 4716,Asiana Airlines Flight 214,0,90,Non-stop flight,0,134 days 03:21:57.000000000,0
Requestverifaction,Gazi Husrev-beg,0,92,Gazi Husrev-beg,0,0 days 00:09:14.000000000,13
Requestverifaction,Gazi Husrev-beg,0,93,Shar (Baloch tribe),0,0 days 00:02:47.000000000,0
Requestverifaction,Shar (Baloch tribe),0,94,User:Requestverifaction,1,0 days 00:01:31.000000000,-1
Requestverifaction,User:Requestverifaction,1,95,"Los Gatos, California",0,0 days 00:11:16.000000000,-1
EditorOfPi,Meat,0,97,User:EditorOfPi,1,97 days 05:55:02.000000000,-1
EditorOfPi,User:EditorOfPi,1,98,Horse meat,0,0 days 00:08:11.000000000,-1
Mattsciandra,Jens Ludwig (economist),0,100,Jeffrey R. Kling,0,0 days 00:04:38.000000000,5
Ftzs09,Lafayette College,0,102,Berkeley High School (California),0,0 days 00:03:17.000000000,1
Ftzs09,Berkeley High School (California),0,103,Berkeley High School (California),0,0 days 00:00:47.000000000,15
Ftzs09,Berkeley High School (California),0,104,Berkeley High School (California),0,0 days 00:01:32.000000000,15
Ftzs09,Berkeley High School (California),0,105,"Berkeley, California",0,0 days 00:03:12.000000000,3
Ftzs09,"Berkeley, California",0,106,Tanzania,0,0 days 00:02:46.000000000,3
Ftzs09,Tanzania,0,107,Tanzania,0,0 days 00:01:45.000000000,27
Ftzs09,Tanzania,0,108,Lafayette College,0,0 days 00:01:38.000000000,1
Ftzs09,Lafayette College,0,109,Lafayette College,0,0 days 00:01:24.000000000,17
Ftzs09,Lafayette College,0,110,Lafayette College,0,0 days 00:01:01.000000000,17
Ftzs09,Lafayette College,0,111,Lafayette College,0,0 days 00:01:06.000000000,17
Ftzs09,Lafayette College,0,112,Lafayette College,0,0 days 00:01:09.000000000,17
Ftzs09,Lafayette College,0,113,Telegraph Avenue,0,0 days 00:02:00.000000000,2
Ftzs09,Telegraph Avenue,0,114,Telegraph Avenue,0,0 days 00:00:57.000000000,12
Ftzs09,Telegraph Avenue,0,115,Telegraph Avenue,0,0 days 00:01:35.000000000,12
Ftzs09,Telegraph Avenue,0,116,Wikipedia:WikiAfrica/Curate Africa,1,20 days 18:39:31.000000000,-1
Ftzs09,Wikipedia:WikiAfrica/Curate Africa,1,117,Svea Josephy,0,15 days 00:17:36.000000000,-1
Ftzs09,Svea Josephy,0,118,Svea Josephy,0,0 days 00:13:03.000000000,8
Ftzs09,Svea Josephy,0,119,Svea Josephy,0,0 days 00:07:36.000000000,8
Ftzs09,Svea Josephy,0,120,Svea Josephy,0,0 days 01:39:15.000000000,8
Ftzs09,Svea Josephy,0,121,Svea Josephy,0,0 days 00:40:24.000000000,8
Ftzs09,Svea Josephy,0,122,Svea Josephy,0,0 days 00:06:54.000000000,8
Ftzs09,Svea Josephy,0,123,User:Ftzs09,1,1 days 03:27:57.000000000,-1
HAMINGLY,List of Pokémon,0,125,Wikipedia:Sandbox,1,0 days 03:45:23.000000000,0
HAMINGLY,Wikipedia:Sandbox,1,126,User:HAMINGLY,1,0 days 00:01:45.000000000,-1
HAMINGLY,User:HAMINGLY,1,127,List of Pokémon (152–201),0,0 days 00:03:57.000000000,-1
HAMINGLY,List of Pokémon (152–201),0,128,User talk:HAMINGLY,1,0 days 00:01:38.000000000,-1
HAMINGLY,User talk:HAMINGLY,1,129,User:HAMINGLY,1,0 days 00:01:50.000000000,-1
HAMINGLY,User:HAMINGLY,1,130,User:HAMINGLY,1,0 days 00:00:40.000000000,-1
HAMINGLY,User:HAMINGLY,1,131,User:HAMINGLY/sandbox,1,22 days 20:26:39.000000000,-1
Peacethun,User:Peacethun,1,133,Pheu Thai Party,0,262 days 21:32:56.000000000,-1
Peacethun,Pheu Thai Party,0,134,Pheu Thai Party,0,0 days 00:01:34.000000000,6
Peacethun,Pheu Thai Party,0,135,Pheu Thai Party,0,0 days 00:00:47.000000000,6
Peacethun,Pheu Thai Party,0,136,Pheu Thai Party,0,0 days 00:01:29.000000000,6
Peacethun,Pheu Thai Party,0,137,Pheu Thai Party,0,0 days 00:00:20.000000000,6
Peacethun,Pheu Thai Party,0,138,Pheu Thai Party,0,0 days 00:36:36.000000000,6
Peacethun,Pheu Thai Party,0,139,User talk:Peacethun,1,0 days 00:04:53.000000000,-1
Peacethun,User talk:Peacethun,1,140,User talk:Peacethun,1,0 days 00:00:24.000000000,-1
Peacethun,User talk:Peacethun,1,141,Pheu Thai Party,0,0 days 00:03:06.000000000,-1
Peacethun,Pheu Thai Party,0,142,User talk:Peacethun,1,0 days 00:01:47.000000000,-1
Peacethun,User talk:Peacethun,1,143,Pheu Thai Party,0,0 days 00:00:38.000000000,-1
Peacethun,Pheu Thai Party,0,144,Pheu Thai Party,0,0 days 00:01:11.000000000,6
Peacethun,Pheu Thai Party,0,145,User talk:Peacethun,1,0 days 00:00:24.000000000,-1
Peacethun,User talk:Peacethun,1,146,User talk:Peacethun,1,0 days 00:00:50.000000000,-1
Peacethun,User talk:Peacethun,1,147,User talk:Peacethun,1,0 days 00:00:17.000000000,-1
KIDDxALEX,Finding Dory,0,149,User:KIDDxALEX,1,0 days 02:47:52.000000000,-1
KIDDxALEX,User:KIDDxALEX,1,150,Finding Nemo,0,2 days 13:17:52.000000000,-1
KIDDxALEX,Finding Nemo,0,151,Grown Ups 2,0,7 days 10:14:18.000000000,4
KIDDxALEX,Grown Ups 2,0,152,Call of Duty: Ghosts,1,2 days 01:46:45.000000000,0
Tvalarm,User:Tvalarm,1,154,User:Tvalarm,1,0 days 00:12:01.000000000,-1
Tvalarm,User:Tvalarm,1,155,User:Tvalarm,1,0 days 00:05:03.000000000,-1
Tvalarm,User:Tvalarm,1,156,User:Tvalarm,1,0 days 00:19:41.000000000,-1
Manhattan430,User:Manhattan430/sandbox,1,158,User:Manhattan430/sandbox,1,0 days 00:01:47.000000000,1
Manhattan430,User:Manhattan430/sandbox,1,159,Wikipedia:Tutorial/Formatting/sandbox,1,0 days 00:06:01.000000000,-1
Manhattan430,Wikipedia:Tutorial/Formatting/sandbox,1,160,User:Manhattan430/sandbox,1,0 days 00:30:11.000000000,-1
Manhattan430,User:Manhattan430/sandbox,1,161,User:Manhattan430/sandbox,1,3 days 00:27:25.000000000,1
Manhattan430,User:Manhattan430/sandbox,1,162,User:Manhattan430/sandbox,1,0 days 00:04:34.000000000,1
Manhattan430,User:Manhattan430/sandbox,1,163,User:Manhattan430/sandbox,1,0 days 00:21:34.000000000,1
Manhattan430,User:Manhattan430/sandbox,1,164,User:Manhattan430/sandbox,1,0 days 21:12:59.000000000,1
Manhattan430,User:Manhattan430/sandbox,1,165,User:Manhattan430,1,9 days 02:15:33.000000000,-1
Manhattan430,User:Manhattan430,1,166,User:Manhattan430,1,0 days 00:00:37.000000000,-1
Jimmyzhu123,"Fuyang, Zhejiang",0,168,"Fuyang, Zhejiang",0,3 days 20:54:36.000000000,14
Jimmyzhu123,"Fuyang, Zhejiang",0,169,"Fuyang, Zhejiang",0,0 days 00:02:47.000000000,14
Jimmyzhu123,"Fuyang, Zhejiang",0,170,"Fuyang, Zhejiang",0,0 days 00:00:26.000000000,14
Jimmyzhu123,"Fuyang, Zhejiang",0,171,"Fuyang, Zhejiang",0,0 days 00:07:16.000000000,14
Jimmyzhu123,"Fuyang, Zhejiang",0,172,"Fuyang, Zhejiang",0,0 days 00:01:33.000000000,14
Jimmyzhu123,"Fuyang, Zhejiang",0,173,"Fuyang, Zhejiang",0,0 days 00:03:41.000000000,14
Jimmyzhu123,"Fuyang, Zhejiang",0,174,"Fuyang, Zhejiang",0,0 days 00:03:27.000000000,14
Jimmyzhu123,"Fuyang, Zhejiang",0,175,"Fuyang, Zhejiang",0,0 days 00:00:40.000000000,14
Jimmyzhu123,"Fuyang, Zhejiang",0,176,"Fuyang, Zhejiang",0,0 days 00:01:27.000000000,14
Jimmyzhu123,"Fuyang, Zhejiang",0,177,"Fuyang, Zhejiang",0,0 days 00:01:35.000000000,14
Jimmyzhu123,"Fuyang, Zhejiang",0,178,"Fuyang, Zhejiang",0,0 days 00:02:18.000000000,14
Jimmyzhu123,"Fuyang, Zhejiang",0,179,"Fuyang, Zhejiang",0,0 days 00:01:06.000000000,14
Jimmyzhu123,"Fuyang, Zhejiang",0,180,User talk:GUYANCHI,1,0 days 00:02:39.000000000,-1
Jimmyzhu123,User talk:GUYANCHI,1,181,User:Mr. Straub/fuyangq,1,7 days 00:28:11.000000000,-1
Jimmyzhu123,User:Mr. Straub/fuyangq,1,182,"Fuyang, Zhejiang",0,0 days 00:02:29.000000000,-1
Jimmyzhu123,"Fuyang, Zhejiang",0,183,User:GUYANCHI/sandbox,1,18 days 10:33:12.000000000,0
Jimmyzhu123,User:GUYANCHI/sandbox,1,184,User:GUYANCHI/sandbox,1,0 days 00:01:09.000000000,1
Jimmyzhu123,User:GUYANCHI/sandbox,1,185,User:Jimmyzhu123/sandbox,1,0 days 00:03:32.000000000,-1
Jimmyzhu123,User:Jimmyzhu123/sandbox,1,186,User:GUYANCHI/sandbox,1,0 days 00:00:32.000000000,-1
Jimmyzhu123,User:GUYANCHI/sandbox,1,187,User:Jimmyzhu123/sandbox,1,5 days 11:38:26.000000000,-1
Jimmyzhu123,User:Jimmyzhu123/sandbox,1,188,User:Jimmyzhu123/sandbox,1,0 days 00:10:08.000000000,-1
Jimmyzhu123,User:Jimmyzhu123/sandbox,1,189,User:Jimmyzhu123/sandbox,1,0 days 00:06:29.000000000,-1
Jimmyzhu123,User:Jimmyzhu123/sandbox,1,190,User:Jimmyzhu123/sandbox,1,3 days 15:01:11.000000000,-1
Jimmyzhu123,User:Jimmyzhu123/sandbox,1,191,User:Jimmyzhu123/sandbox,1,3 days 07:22:24.000000000,-1
Jimmyzhu123,User:Jimmyzhu123/sandbox,1,192,User:Jimmyzhu123/sandbox,1,0 days 00:17:25.000000000,-1
Jimmyzhu123,User:Jimmyzhu123/sandbox,1,193,User:Jimmyzhu123/sandbox,1,0 days 00:14:04.000000000,-1
Jimmyzhu123,User:Jimmyzhu123/sandbox,1,194,User:Jimmyzhu123/sandbox,1,0 days 00:21:14.000000000,-1
Jimmyzhu123,User:Jimmyzhu123/sandbox,1,195,User:Jimmyzhu123/sandbox,1,0 days 00:00:55.000000000,-1
Andre-CCT,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,1,197,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,1,0 days 15:32:38.000000000,-1
Andre-CCT,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,1,198,User:Andre-CCT/sandbox,1,0 days 02:03:24.000000000,-1
Andre-CCT,User:Andre-CCT/sandbox,1,199,User:Andre-CCT/sandbox,1,0 days 00:04:39.000000000,1
Andre-CCT,User:Andre-CCT/sandbox,1,200,User:Andre-CCT/sandbox,1,0 days 00:00:25.000000000,1
Andre-CCT,User:Andre-CCT/sandbox,1,201,User:Andre-CCT/sandbox,1,0 days 00:00:16.000000000,1
Andre-CCT,User:Andre-CCT/sandbox,1,202,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,1,0 days 00:01:17.000000000,-1
Andre-CCT,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,1,203,User:Andre-CCT/sandbox,1,0 days 03:25:48.000000000,-1
Andre-CCT,User:Andre-CCT/sandbox,1,204,User:Andre-CCT,1,0 days 05:08:39.000000000,-1
Andre-CCT,User:Andre-CCT,1,205,User:Andre-CCT/sandbox,1,1 days 13:33:02.000000000,-1
Andre-CCT,User:Andre-CCT/sandbox,1,206,User:Andre-CCT/sandbox,1,0 days 00:00:18.000000000,1
Andre-CCT,User:Andre-CCT/sandbox,1,207,User:Andre-CCT/sandbox,1,0 days 00:01:14.000000000,1
Andre-CCT,User:Andre-CCT/sandbox,1,208,User:Andre-CCT/sandbox,1,0 days 08:44:01.000000000,1
Andre-CCT,User:Andre-CCT/sandbox,1,209,User:Andre-CCT/sandbox,1,0 days 00:12:16.000000000,1
Andre-CCT,User:Andre-CCT/sandbox,1,210,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,1,0 days 00:09:04.000000000,-1
Andre-CCT,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,1,211,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,1,0 days 00:23:27.000000000,-1
Andre-CCT,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,1,212,St. Marcellinius Secondary School,0,0 days 00:18:24.000000000,-1
Andre-CCT,St. Marcellinius Secondary School,0,213,St. Marcellinius Secondary School,0,0 days 00:00:50.000000000,6
Andre-CCT,St. Marcellinius Secondary School,0,214,St. Marcellinius Secondary School,0,0 days 00:00:33.000000000,6
Andre-CCT,St. Marcellinius Secondary School,0,215,St. Marcellinius Secondary School,0,0 days 00:02:46.000000000,6
Andre-CCT,St. Marcellinius Secondary School,0,216,User:Andre-CCT/sandbox,1,0 days 00:05:10.000000000,0
Andre-CCT,User:Andre-CCT/sandbox,1,217,User:Andre-CCT/sandbox,1,0 days 00:09:26.000000000,1
Andre-CCT,User:Andre-CCT/sandbox,1,218,User:Andre-CCT/sandbox,1,0 days 00:07:05.000000000,1
Andre-CCT,User:Andre-CCT/sandbox,1,219,User:Andre-CCT/sandbox,1,0 days 00:01:01.000000000,1
Andre-CCT,User:Andre-CCT/sandbox,1,220,The Real World,0,0 days 01:45:59.000000000,0
Andre-CCT,The Real World,0,221,St. Marcellinius Secondary School,0,0 days 15:01:12.000000000,0
Andre-CCT,St. Marcellinius Secondary School,0,222,Miley Cyrus,0,0 days 20:52:45.000000000,0
Andre-CCT,Miley Cyrus,0,223,Carly Rae Jepsen,0,1 days 10:01:36.000000000,9
Andre-CCT,Carly Rae Jepsen,0,224,User:Andre-CCT,1,0 days 17:40:22.000000000,-1
Andre-CCT,User:Andre-CCT,1,225,Miley Cyrus,0,3 days 23:29:23.000000000,-1
Andre-CCT,Miley Cyrus,0,226,Miley Cyrus,0,0 days 00:02:11.000000000,40
Andre-CCT,Miley Cyrus,0,227,Miley Cyrus,0,0 days 00:00:43.000000000,40
Andre-CCT,Miley Cyrus,0,228,Miley Cyrus,0,10 days 00:12:13.000000000,40
Andre-CCT,Miley Cyrus,0,229,Miley Cyrus,0,0 days 00:00:30.000000000,40
BenjaminSellards,User:BenjaminSellards,1,231,User:BenjaminSellards,1,0 days 00:04:07.000000000,-1
BenjaminSellards,User:BenjaminSellards,1,232,User:BenjaminSellards,1,0 days 00:00:49.000000000,-1
BenjaminSellards,User:BenjaminSellards,1,233,User:BenjaminSellards,1,0 days 00:01:57.000000000,-1
DanielSee2000,User:DanielSee2000,1,235,Ryan Houck,0,0 days 00:44:02.000000000,-1
DanielSee2000,Ryan Houck,0,236,Ryan Houck,0,0 days 00:01:14.000000000,3
DanielSee2000,Ryan Houck,0,237,User:DanielSee2000,1,0 days 00:03:59.000000000,-1
Tree19,User:Tree19,1,239,User talk:Sethant,1,0 days 00:02:10.000000000,-1
Tree19,User talk:Sethant,1,240,User:Tree19,1,3 days 23:29:10.000000000,-1
Tree19,User:Tree19,1,241,Heat generation in integrated circuits,0,0 days 01:20:09.000000000,-1
Tree19,Heat generation in integrated circuits,0,242,Metro Chinese Network,0,0 days 00:03:03.000000000,0
Tree19,Metro Chinese Network,0,243,User talk:Sethant,1,0 days 00:11:22.000000000,-1
Tree19,User talk:Sethant,1,244,User talk:Sethant,1,8 days 04:55:04.000000000,-1
Tree19,User talk:Sethant,1,245,User:Tree19/sandbox,1,14 days 18:56:04.000000000,-1
Tree19,User:Tree19/sandbox,1,246,User talk:Sethant,1,0 days 00:04:38.000000000,-1
Tree19,User talk:Sethant,1,247,User talk:BeatlesFan65,1,13 days 06:10:24.000000000,-1
Tree19,User talk:BeatlesFan65,1,248,User talk:Sethant,1,0 days 00:02:40.000000000,-1
Tree19,User talk:Sethant,1,249,User:OITowl3/sandbox,1,5 days 18:22:40.000000000,-1
Tree19,User:OITowl3/sandbox,1,250,User talk:Sethant,1,0 days 00:01:16.000000000,-1
Tree19,User talk:Sethant,1,251,Lithium–air battery,0,11 days 02:03:39.000000000,-1
Tree19,Lithium–air battery,0,252,User talk:Sethant,1,0 days 00:01:25.000000000,-1
Menalkhan92,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,1,254,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,1,0 days 02:29:07.000000000,-1
Menalkhan92,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,1,255,User:Menalkhan92/sandbox,1,0 days 00:06:57.000000000,-1
Menalkhan92,User:Menalkhan92/sandbox,1,256,User:Menalkhan92,1,0 days 00:02:42.000000000,-1
Menalkhan92,User:Menalkhan92,1,257,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,1,0 days 00:01:58.000000000,-1
Menalkhan92,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,1,258,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,1,0 days 00:04:51.000000000,-1
