username1,pagetitle1,meta1,counter,pagetitle2,meta2,timedifference,commoncategories
Ljmonsters,Royal Wins,0,27,Royal Wins,0,0 days 00:01:42.000000000,7
Ljmonsters,Royal Wins,0,28,User:Ljmonsters/sandbox,1,0 days 00:00:00.000000000,0
Ljmonsters,User:Ljmonsters/sandbox,1,29,Royal Wins,0,25 days 20:39:25.000000000,0
Ljmonsters,Royal Wins,0,30,Wikipedia:MORF Dynamics,1,0 days 00:00:00.000000000,0
Ljmonsters,Wikipedia:MORF Dynamics,1,31,Royal Wins,0,0 days 00:10:44.000000000,0
Ljmonsters,Royal Wins,0,32,Royal Wins,0,0 days 00:00:28.000000000,7
Ljmonsters,Royal Wins,0,33,MORF Dynamics,0,0 days 00:00:00.000000000,0
Ljmonsters,MORF Dynamics,0,34,Talk:Royal Wins,1,6 days 02:39:36.000000000,-1
Ljmonsters,Talk:Royal Wins,1,35,Royal Wins,0,0 days 00:02:42.000000000,-1
Ljmonsters,Royal Wins,0,36,Royal Wins,0,2 days 00:59:33.000000000,7
Ljmonsters,Royal Wins,0,37,Royal Wins,0,124 days 19:56:25.000000000,7
Ljmonsters,Royal Wins,0,38,Royal Wins,0,0 days 00:01:02.000000000,7
Ljmonsters,Royal Wins,0,39,Royal Wins,0,0 days 00:00:17.000000000,7
Ljmonsters,Royal Wins,0,40,Royal Wins,0,1 days 23:16:35.000000000,7
Ljmonsters,Royal Wins,0,41,Royal Wins,0,0 days 00:00:42.000000000,7
Ljmonsters,Royal Wins,0,42,Royal Wins,0,0 days 02:39:27.000000000,7
Ljmonsters,Royal Wins,0,43,Royal Wins,0,0 days 04:03:03.000000000,7
Ljmonsters,Royal Wins,0,44,Royal Wins,0,0 days 00:04:52.000000000,7
Ljmonsters,Royal Wins,0,45,Royal Wins,0,0 days 00:00:40.000000000,7
Ljmonsters,Royal Wins,0,46,Royal Wins,0,3 days 18:54:41.000000000,7
Ljmonsters,Royal Wins,0,47,Royal Wins,0,0 days 00:07:03.000000000,7
Rickeliason,Prem Kishore Patakha,0,49,Cryolipolysis,0,47 days 23:29:49.000000000,0
Rickeliason,Cryolipolysis,0,50,Cryolipolysis,0,0 days 00:09:06.000000000,6
Rickeliason,Cryolipolysis,0,51,Cryolipolysis,0,36 days 00:47:06.000000000,6
Rickeliason,Cryolipolysis,0,52,User:Rickeliason,1,188 days 02:10:51.000000000,-1
Akashkamble.rs,User:Akashkamble.rs,1,54,User:Akashkamble.rs,1,0 days 20:07:47.000000000,-1
Akashkamble.rs,User:Akashkamble.rs,1,55,User:Akashkamble.rs/sandbox,1,0 days 00:06:14.000000000,-1
Akashkamble.rs,User:Akashkamble.rs/sandbox,1,56,User:Anandraj Ambedkar,1,0 days 00:26:24.000000000,-1
Akashkamble.rs,User:Anandraj Ambedkar,1,57,User talk:Anandraj Ambedkar,1,27 days 20:58:21.000000000,-1
Akashkamble.rs,User talk:Anandraj Ambedkar,1,58,User:Anandraj Ambedkar,1,13 days 06:55:10.000000000,-1
Akashkamble.rs,User:Anandraj Ambedkar,1,59,Anandraj Ambedkar,0,0 days 00:24:48.000000000,-1
Bgitzen,List of Internet exchange points by size,0,61,Talk:List of Internet exchange points by size,1,0 days 00:15:37.000000000,0
Bgitzen,Talk:List of Internet exchange points by size,1,62,User:Bgitzen,1,0 days 00:11:22.000000000,0
Bgitzen,User:Bgitzen,1,63,User:Bgitzen,1,0 days 00:49:23.000000000,1
Bgitzen,User:Bgitzen,1,64,List of Internet exchange points by size,0,0 days 00:08:30.000000000,0
U932,User:U932,1,66,Calculus,0,0 days 01:06:57.000000000,0
U932,Calculus,0,67,User:U932,1,0 days 00:01:48.000000000,0
Gvadebo18,Alice Cooper,0,69,Alice Cooper,0,0 days 00:05:03.000000000,40
Gvadebo18,Alice Cooper,0,70,User:Gvadebo18/sandbox,1,0 days 00:10:43.000000000,0
Gvadebo18,User:Gvadebo18/sandbox,1,71,User:Gvadebo18,1,0 days 00:03:50.000000000,-1
Fmohamed,User:Fmohamed/sandbox,1,73,User:Fmohamed/sandbox,1,0 days 00:07:53.000000000,1
Fmohamed,User:Fmohamed/sandbox,1,74,User:Fmohamed/sandbox,1,4 days 07:58:55.000000000,1
Fmohamed,User:Fmohamed/sandbox,1,75,User:Abdirhm,1,1 days 23:50:03.000000000,-1
Fmohamed,User:Abdirhm,1,76,User:Fmohamed,1,0 days 00:34:15.000000000,-1
Fmohamed,User:Fmohamed,1,77,User:Fmohamed,1,0 days 00:02:27.000000000,-1
Fmohamed,User:Fmohamed,1,78,Education Program talk:Abaarso School of Science and Technology/Contributing to the World's Knowledge: Editing Wikipedia (Computer Science 11th Grade) (2),1,4 days 23:44:51.000000000,-1
Fmohamed,Education Program talk:Abaarso School of Science and Technology/Contributing to the World's Knowledge: Editing Wikipedia (Computer Science 11th Grade) (2),1,79,User talk:Faadumo omar,1,0 days 00:03:03.000000000,-1
Fmohamed,User talk:Faadumo omar,1,80,User:Fmohamed,1,7 days 00:14:22.000000000,-1
Fmohamed,User:Fmohamed,1,81,User:Fmohamed/sandbox,1,1 days 23:42:21.000000000,-1
Fmohamed,User:Fmohamed/sandbox,1,82,User:Fmohamed,1,5 days 15:46:33.000000000,-1
Fmohamed,User:Fmohamed,1,83,User:Fmohamed,1,0 days 00:01:42.000000000,-1
Fmohamed,User:Fmohamed,1,84,User:Fmohamed,1,27 days 23:49:11.000000000,-1
Fmohamed,User:Fmohamed,1,85,United Nations Office for West Africa,0,7 days 00:24:56.000000000,-1
Fmohamed,United Nations Office for West Africa,0,86,Wikipedia:Wikipedia Education Program/Surveys/Students,1,1 days 23:53:33.000000000,-1
Infamous Castle,User:Infamous Castle,1,88,User:Infamous Castle/common.js,1,0 days 00:09:21.000000000,-1
Infamous Castle,User:Infamous Castle/common.js,1,89,User:Infamous Castle/common.js,1,0 days 00:13:02.000000000,-1
Infamous Castle,User:Infamous Castle/common.js,1,90,Chinglish,0,0 days 00:03:58.000000000,-1
Infamous Castle,Chinglish,0,91,Sahara,0,0 days 00:06:11.000000000,1
Infamous Castle,Sahara,0,92,Mount Kosciuszko,0,0 days 00:05:49.000000000,1
Infamous Castle,Mount Kosciuszko,0,93,Horus,0,0 days 00:10:54.000000000,0
Infamous Castle,Horus,0,94,Jawan of Vellimala,0,0 days 00:03:53.000000000,0
Infamous Castle,Jawan of Vellimala,0,95,Orange (colour),0,0 days 00:03:47.000000000,0
Infamous Castle,Orange (colour),0,96,Robert Louis Stevenson,0,0 days 00:05:48.000000000,0
Infamous Castle,Robert Louis Stevenson,0,97,Texas Public Policy Foundation,0,0 days 00:05:08.000000000,0
Infamous Castle,Texas Public Policy Foundation,0,98,Cheesemaking,0,0 days 00:02:37.000000000,0
Infamous Castle,Cheesemaking,0,99,Paul L. Kirk,0,0 days 00:02:29.000000000,0
Infamous Castle,Paul L. Kirk,0,100,Fred Hollows,0,0 days 00:00:40.000000000,3
Infamous Castle,Fred Hollows,0,101,City of London Police,0,0 days 00:01:52.000000000,0
Infamous Castle,City of London Police,0,102,Nootropic,0,0 days 02:36:40.000000000,0
Infamous Castle,Nootropic,0,103,Revanth Reddy,0,0 days 00:03:18.000000000,0
Infamous Castle,Revanth Reddy,0,104,Marc Lamont Hill,0,0 days 00:01:46.000000000,2
Infamous Castle,Marc Lamont Hill,0,105,Joe Mattock,0,0 days 00:01:15.000000000,1
Infamous Castle,Joe Mattock,0,106,Equal opportunity,0,0 days 00:06:23.000000000,0
Infamous Castle,Equal opportunity,0,107,Beauty and the Beast,0,0 days 00:00:44.000000000,0
Infamous Castle,Beauty and the Beast,0,108,Equal opportunity,0,0 days 00:01:57.000000000,0
Infamous Castle,Equal opportunity,0,109,"EMG, Inc.",0,0 days 00:11:04.000000000,0
Infamous Castle,"EMG, Inc.",0,110,Road Rash,0,0 days 00:00:44.000000000,1
Infamous Castle,Road Rash,0,111,Kadal (2013 film),0,0 days 00:16:17.000000000,0
Infamous Castle,Kadal (2013 film),0,112,Banyan,0,0 days 00:03:57.000000000,0
Infamous Castle,Banyan,0,113,Loe de Jong,0,0 days 00:01:12.000000000,0
Infamous Castle,Loe de Jong,0,114,Sherlyn Chopra,0,0 days 00:03:39.000000000,0
Infamous Castle,Sherlyn Chopra,0,115,Pieman River,0,0 days 00:01:36.000000000,0
Infamous Castle,Pieman River,0,116,Sustainable lighting,0,0 days 00:00:43.000000000,0
Infamous Castle,Sustainable lighting,0,117,Cheteshwar Pujara,0,0 days 00:00:14.000000000,0
Infamous Castle,Cheteshwar Pujara,0,118,Vamp,0,0 days 00:00:28.000000000,0
Infamous Castle,Vamp,0,119,Golden Arches,0,0 days 00:00:52.000000000,0
Infamous Castle,Golden Arches,0,120,Computer engineering,0,0 days 00:00:08.000000000,0
Infamous Castle,Computer engineering,0,121,United States Department of the Treasury,0,0 days 01:01:09.000000000,0
Infamous Castle,United States Department of the Treasury,0,122,United States Department of Justice,0,0 days 00:06:09.000000000,1
Infamous Castle,United States Department of Justice,0,123,Napoleonic Wars,0,0 days 00:07:16.000000000,1
Infamous Castle,Napoleonic Wars,0,124,The Simpsons Movie,0,0 days 00:00:47.000000000,0
Infamous Castle,The Simpsons Movie,0,125,Pedro Almodóvar,0,0 days 00:01:13.000000000,1
Infamous Castle,Pedro Almodóvar,0,126,Challakere,0,0 days 00:00:05.000000000,1
Infamous Castle,Challakere,0,127,List of Dewey Decimal classes,0,0 days 00:01:02.000000000,0
Infamous Castle,List of Dewey Decimal classes,0,128,Pedro Almodóvar,0,0 days 00:01:00.000000000,0
Infamous Castle,Pedro Almodóvar,0,129,Water-electrolyte imbalance,0,0 days 00:05:16.000000000,0
Infamous Castle,Water-electrolyte imbalance,0,130,Qin Jiushao,0,0 days 00:15:50.000000000,0
Infamous Castle,Qin Jiushao,0,131,William Morris,0,0 days 00:01:14.000000000,2
Infamous Castle,William Morris,0,132,Vatican City national football team,0,0 days 00:00:22.000000000,0
Infamous Castle,Vatican City national football team,0,133,Sporta Aģentūras Stadions,0,0 days 00:00:50.000000000,0
Infamous Castle,Sporta Aģentūras Stadions,0,134,Wikipedia talk:Articles for creation/Megan Nicole,1,0 days 01:08:07.000000000,-1
Infamous Castle,Wikipedia talk:Articles for creation/Megan Nicole,1,135,Wikipedia talk:Articles for creation/Megan Nicole,1,0 days 00:15:06.000000000,-1
Infamous Castle,Wikipedia talk:Articles for creation/Megan Nicole,1,136,Wikipedia talk:Articles for creation/Megan Nicole,1,0 days 00:02:11.000000000,-1
Infamous Castle,Wikipedia talk:Articles for creation/Megan Nicole,1,137,Wikipedia talk:Articles for creation/Megan Nicole,1,0 days 00:02:35.000000000,-1
Infamous Castle,Wikipedia talk:Articles for creation/Megan Nicole,1,138,Wikipedia talk:Articles for creation/Megan Nicole,1,0 days 00:00:53.000000000,-1
Infamous Castle,Wikipedia talk:Articles for creation/Megan Nicole,1,139,Wikipedia talk:Articles for creation/Megan Nicole,1,0 days 00:03:10.000000000,-1
Infamous Castle,Wikipedia talk:Articles for creation/Megan Nicole,1,140,Wikipedia talk:Articles for creation/Megan Nicole,1,0 days 00:01:17.000000000,-1
Infamous Castle,Wikipedia talk:Articles for creation/Megan Nicole,1,141,Monroe Doctrine,0,1 days 00:23:37.000000000,-1
Infamous Castle,Monroe Doctrine,0,142,Wimp,0,0 days 00:00:56.000000000,0
Infamous Castle,Wimp,0,143,Wimp,0,0 days 00:01:46.000000000,3
Infamous Castle,Wimp,0,144,Foreign policy of the United States,0,0 days 00:01:28.000000000,0
Infamous Castle,Foreign policy of the United States,0,145,List of Running Man episodes,0,0 days 00:01:48.000000000,0
Infamous Castle,List of Running Man episodes,0,146,Steve Aoki,0,0 days 00:00:36.000000000,0
Infamous Castle,Steve Aoki,0,147,Dollywood,0,0 days 00:01:23.000000000,2
Infamous Castle,Dollywood,0,148,Bone healing,0,0 days 00:01:14.000000000,0
Infamous Castle,Bone healing,0,149,Dollywood,0,0 days 00:00:58.000000000,0
Infamous Castle,Dollywood,0,150,Linear equation,0,0 days 00:00:10.000000000,0
Infamous Castle,Linear equation,0,151,International Organization for Migration,0,0 days 00:01:44.000000000,1
Infamous Castle,International Organization for Migration,0,152,Dollywood,0,0 days 00:00:47.000000000,0
Infamous Castle,Dollywood,0,153,William Shakespeare's collaborations,0,0 days 00:01:55.000000000,0
Infamous Castle,William Shakespeare's collaborations,0,154,Yam (vegetable),0,0 days 00:02:03.000000000,0
Infamous Castle,Yam (vegetable),0,155,Reproductive system,0,0 days 00:00:05.000000000,1
Infamous Castle,Reproductive system,0,156,Dollywood,0,0 days 00:00:20.000000000,0
Infamous Castle,Dollywood,0,157,Edmond Dantès,0,0 days 00:02:50.000000000,0
Infamous Castle,Edmond Dantès,0,158,Zoids,0,0 days 00:07:51.000000000,0
Infamous Castle,Zoids,0,159,User talk:Infamous Castle,1,0 days 00:06:14.000000000,0
Infamous Castle,User talk:Infamous Castle,1,160,User:Infamous Castle,1,0 days 00:04:09.000000000,0
Infamous Castle,User:Infamous Castle,1,161,Robert Fulton,0,0 days 00:01:18.000000000,0
Infamous Castle,Robert Fulton,0,162,User:Infamous Castle,1,0 days 00:04:31.000000000,0
Infamous Castle,User:Infamous Castle,1,163,User:Infamous Castle,1,0 days 00:03:47.000000000,1
Infamous Castle,User:Infamous Castle,1,164,User:Infamous Castle,1,0 days 00:00:24.000000000,1
Infamous Castle,User:Infamous Castle,1,165,Nadir of American race relations,0,0 days 00:04:07.000000000,0
Infamous Castle,Nadir of American race relations,0,166,Tomaso Albinoni,0,0 days 00:03:17.000000000,0
Infamous Castle,Tomaso Albinoni,0,167,Steamboat,0,0 days 00:02:01.000000000,0
Infamous Castle,Steamboat,0,168,Nirmal Verma,0,0 days 00:00:53.000000000,0
Infamous Castle,Nirmal Verma,0,169,Yurizan Beltran,0,0 days 00:01:21.000000000,0
Infamous Castle,Yurizan Beltran,0,170,Verbal (rapper),0,0 days 00:01:06.000000000,2
Infamous Castle,Verbal (rapper),0,171,Rainbow lorikeet,0,0 days 00:00:07.000000000,0
Infamous Castle,Rainbow lorikeet,0,172,Universe,0,0 days 00:04:17.000000000,1
Infamous Castle,Universe,0,173,Brighton Aldridge Community Academy,0,0 days 00:02:10.000000000,0
Infamous Castle,Brighton Aldridge Community Academy,0,174,Head-Royce School,0,0 days 00:00:40.000000000,1
Infamous Castle,Head-Royce School,0,175,Less-than sign,0,0 days 00:17:58.000000000,0
Infamous Castle,Less-than sign,0,176,File:Hispaniola Vinckeboons4.jpg,1,0 days 00:02:52.000000000,0
Infamous Castle,File:Hispaniola Vinckeboons4.jpg,1,177,User talk:Infamous Castle,1,0 days 15:42:29.000000000,0
Infamous Castle,User talk:Infamous Castle,1,178,Mandarin Chinese profanity,0,0 days 00:03:39.000000000,0
Infamous Castle,Mandarin Chinese profanity,0,179,User:Infamous Castle,1,0 days 00:42:11.000000000,0
Infamous Castle,User:Infamous Castle,1,180,User:Infamous Castle,1,0 days 00:02:48.000000000,1
Infamous Castle,User:Infamous Castle,1,181,User:Infamous Castle,1,0 days 00:00:58.000000000,1
Infamous Castle,User:Infamous Castle,1,182,User:Infamous Castle,1,0 days 00:01:04.000000000,1
Infamous Castle,User:Infamous Castle,1,183,Leicester,0,0 days 01:22:29.000000000,0
Infamous Castle,Leicester,0,184,Leicester,0,0 days 00:03:14.000000000,31
Infamous Castle,Leicester,0,185,Leicester,0,0 days 00:02:02.000000000,31
Infamous Castle,Leicester,0,186,Leicester,0,0 days 00:00:33.000000000,31
Infamous Castle,Leicester,0,187,George Zimmer,0,0 days 21:01:32.000000000,0
Infamous Castle,George Zimmer,0,188,Maiquel Alejo,0,0 days 00:02:55.000000000,1
Infamous Castle,Maiquel Alejo,0,189,Damages,0,0 days 00:05:06.000000000,0
Infamous Castle,Damages,0,190,Hernia,0,0 days 07:13:07.000000000,0
Infamous Castle,Hernia,0,191,X-Men Origins: Wolverine,1,0 days 00:02:07.000000000,0
Infamous Castle,X-Men Origins: Wolverine,1,192,Camouflage,0,0 days 00:02:54.000000000,1
Infamous Castle,Camouflage,0,193,Transformer types,0,0 days 17:06:24.000000000,0
Infamous Castle,Transformer types,0,194,Dhola Maru,0,0 days 00:04:57.000000000,0
Infamous Castle,Dhola Maru,0,195,User talk:164.164.94.195,1,0 days 00:00:58.000000000,-1
Infamous Castle,User talk:164.164.94.195,1,196,User talk:14.200.79.64,1,0 days 00:07:21.000000000,-1
Infamous Castle,User talk:14.200.79.64,1,197,User talk:59.182.66.60,1,0 days 00:03:05.000000000,-1
Infamous Castle,User talk:59.182.66.60,1,198,George Stinney,0,0 days 00:01:52.000000000,-1
Infamous Castle,George Stinney,0,199,User talk:75.168.40.220,1,0 days 00:01:02.000000000,-1
Infamous Castle,User talk:75.168.40.220,1,200,Noah Gray-Cabey,0,0 days 03:58:40.000000000,-1
Infamous Castle,Noah Gray-Cabey,0,201,Anna Karenina (2012 film),0,0 days 00:05:32.000000000,0
Infamous Castle,Anna Karenina (2012 film),0,202,Persuasion,0,0 days 00:18:13.000000000,0
Infamous Castle,Persuasion,0,203,Juan Román Riquelme,0,0 days 23:08:30.000000000,0
Infamous Castle,Juan Román Riquelme,0,204,John Smoltz,0,0 days 00:04:06.000000000,3
Infamous Castle,John Smoltz,0,205,Matis,0,0 days 00:00:32.000000000,1
Infamous Castle,Matis,0,206,"United States House of Representatives elections, 2012",0,0 days 08:04:36.000000000,0
Infamous Castle,"United States House of Representatives elections, 2012",0,207,Fragmentation (reproduction),0,0 days 00:01:51.000000000,0
Infamous Castle,Fragmentation (reproduction),0,208,Galileo Ferraris,0,0 days 00:00:24.000000000,0
Infamous Castle,Galileo Ferraris,0,209,Radio wave,0,0 days 00:04:23.000000000,0
Infamous Castle,Radio wave,0,210,Easter Island,0,0 days 00:01:36.000000000,0
Infamous Castle,Easter Island,0,211,Helicopter,0,0 days 00:01:41.000000000,4
Infamous Castle,Helicopter,0,212,Naruto Uzumaki,0,0 days 00:01:11.000000000,1
Infamous Castle,Naruto Uzumaki,0,213,Ánimo Inglewood Charter High School,0,0 days 00:02:36.000000000,0
Infamous Castle,Ánimo Inglewood Charter High School,0,214,User:Infamous Castle,1,0 days 00:02:35.000000000,0
Infamous Castle,User:Infamous Castle,1,215,User talk:173.196.174.125,1,0 days 00:04:29.000000000,0
Infamous Castle,User talk:173.196.174.125,1,216,Ida B. Wells,0,1 days 00:25:14.000000000,0
Infamous Castle,Ida B. Wells,0,217,Independent politician,0,0 days 00:02:16.000000000,1
Infamous Castle,Independent politician,0,218,"History of Peoria, Illinois",0,0 days 00:01:39.000000000,1
Infamous Castle,"History of Peoria, Illinois",0,219,Buzz Aldrin,0,0 days 00:02:03.000000000,0
Infamous Castle,Buzz Aldrin,0,220,Paul Konerko,0,0 days 00:00:35.000000000,1
Infamous Castle,Paul Konerko,0,221,Henry Ossian Flipper,0,0 days 00:00:17.000000000,2
Infamous Castle,Henry Ossian Flipper,0,222,"History of Peoria, Illinois",0,0 days 00:00:09.000000000,0
Infamous Castle,"History of Peoria, Illinois",0,223,Sling (weapon),0,0 days 00:00:24.000000000,1
Infamous Castle,Sling (weapon),0,224,"When life gives you lemons, make lemonade",0,0 days 00:00:11.000000000,0
Infamous Castle,"When life gives you lemons, make lemonade",0,225,User talk:99.241.168.10,1,0 days 00:00:23.000000000,-1
Infamous Castle,User talk:99.241.168.10,1,226,Joe Lewis (martial artist),0,0 days 00:00:32.000000000,-1
Infamous Castle,Joe Lewis (martial artist),0,227,Roman aqueduct,0,0 days 00:00:26.000000000,0
Infamous Castle,Roman aqueduct,0,228,Dust collector,0,0 days 00:00:26.000000000,0
Infamous Castle,Dust collector,0,229,Hat,0,0 days 00:01:54.000000000,0
Infamous Castle,Hat,0,230,Hajj,0,0 days 00:00:20.000000000,0
Infamous Castle,Hajj,0,231,Apollonius of Rhodes,0,0 days 00:00:52.000000000,0
Infamous Castle,Apollonius of Rhodes,0,232,Set (game),0,0 days 22:47:18.000000000,0
Infamous Castle,Set (game),0,233,List of Unfabulous episodes,0,0 days 00:00:07.000000000,0
Infamous Castle,List of Unfabulous episodes,0,234,User talk:24.154.47.19,1,0 days 00:00:46.000000000,0
Infamous Castle,User talk:24.154.47.19,1,235,Owen Marshall,0,0 days 00:00:36.000000000,0
Infamous Castle,Owen Marshall,0,236,User talk:121.73.186.147,1,0 days 00:00:43.000000000,-1
Infamous Castle,User talk:121.73.186.147,1,237,Awty International School,0,0 days 00:01:36.000000000,-1
Infamous Castle,Awty International School,0,238,Ansel Adams,0,0 days 00:01:32.000000000,0
Infamous Castle,Ansel Adams,0,239,User talk:99.107.142.2,1,0 days 00:00:10.000000000,-1
Infamous Castle,User talk:99.107.142.2,1,240,User talk:193.151.13.36,1,0 days 00:01:33.000000000,-1
Infamous Castle,User talk:193.151.13.36,1,241,User talk:68.44.187.40,1,0 days 00:02:07.000000000,-1
Infamous Castle,User talk:68.44.187.40,1,242,Authority,0,0 days 00:07:12.000000000,-1
Infamous Castle,Authority,0,243,List of Diary of a Wimpy Kid characters,0,0 days 00:58:20.000000000,0
Infamous Castle,List of Diary of a Wimpy Kid characters,0,244,User talk:68.12.36.155,1,0 days 00:00:13.000000000,-1
Infamous Castle,User talk:68.12.36.155,1,245,Fried dough,0,0 days 01:56:41.000000000,-1
Infamous Castle,Fried dough,0,246,User talk:198.179.198.1,1,0 days 00:00:09.000000000,-1
Infamous Castle,User talk:198.179.198.1,1,247,LowerMyBills.com,0,0 days 00:00:35.000000000,-1
Infamous Castle,LowerMyBills.com,0,248,User talk:147.1.234.163,1,0 days 00:00:12.000000000,-1
Infamous Castle,User talk:147.1.234.163,1,249,List of Family Guy episodes,0,0 days 00:01:25.000000000,-1
Infamous Castle,List of Family Guy episodes,0,250,Fireworks,0,0 days 00:00:45.000000000,1
Infamous Castle,Fireworks,0,251,User talk:202.4.84.245,1,0 days 00:00:01.000000000,-1
Infamous Castle,User talk:202.4.84.245,1,252,1500s BC (decade),0,0 days 00:01:37.000000000,-1
Infamous Castle,1500s BC (decade),0,253,Fireworks,0,0 days 00:00:49.000000000,0
Infamous Castle,Fireworks,0,254,User talk:202.4.84.245,1,0 days 00:00:07.000000000,-1
Infamous Castle,User talk:202.4.84.245,1,255,Fireworks,0,0 days 00:04:32.000000000,-1
Infamous Castle,Fireworks,0,256,User talk:202.4.84.245,1,0 days 00:00:11.000000000,-1
Infamous Castle,User talk:202.4.84.245,1,257,User talk:202.4.84.245,1,0 days 00:02:46.000000000,-1
Infamous Castle,User talk:202.4.84.245,1,258,Wikipedia:Administrator intervention against vandalism,1,0 days 00:02:36.000000000,-1
Infamous Castle,Wikipedia:Administrator intervention against vandalism,1,259,Fireworks,0,0 days 00:02:18.000000000,0
Infamous Castle,Fireworks,0,260,End (American football),0,0 days 00:06:13.000000000,0
Infamous Castle,End (American football),0,261,User talk:41.140.79.90,1,0 days 00:00:38.000000000,-1
Infamous Castle,User talk:41.140.79.90,1,262,Steven Moffat,0,0 days 00:00:01.000000000,-1
Infamous Castle,Steven Moffat,0,263,The Talented Mr. Ripley (film),0,0 days 00:02:50.000000000,0
Infamous Castle,The Talented Mr. Ripley (film),0,264,User talk:69.249.10.46,1,0 days 00:00:02.000000000,-1
Infamous Castle,User talk:69.249.10.46,1,265,Beatboxing,0,0 days 00:07:53.000000000,-1
Infamous Castle,Beatboxing,0,266,User talk:89.155.225.2,1,0 days 00:00:06.000000000,-1
Infamous Castle,User talk:89.155.225.2,1,267,I Knew You Were Trouble,0,0 days 00:05:06.000000000,-1
Infamous Castle,I Knew You Were Trouble,0,268,I Knew You Were Trouble,0,0 days 00:01:14.000000000,77
Infamous Castle,I Knew You Were Trouble,0,269,Robert Guest,0,0 days 12:28:31.000000000,0
Infamous Castle,Robert Guest,0,270,User talk:87.54.52.234,1,0 days 00:00:22.000000000,0
Infamous Castle,User talk:87.54.52.234,1,271,I Knew You Were Trouble,0,0 days 05:06:05.000000000,0
Infamous Castle,I Knew You Were Trouble,0,272,Joanna Vassa,0,0 days 00:03:02.000000000,0
Infamous Castle,Joanna Vassa,0,273,User talk:209.60.74.10,1,0 days 00:00:15.000000000,-1
Infamous Castle,User talk:209.60.74.10,1,274,Slum upgrading,0,2 days 21:22:22.000000000,-1
Infamous Castle,Slum upgrading,0,275,User talk:213.249.241.74,1,0 days 00:00:15.000000000,0
Infamous Castle,User talk:213.249.241.74,1,276,Soup,0,0 days 00:00:31.000000000,0
Infamous Castle,Soup,0,277,User talk:142.227.24.3,1,0 days 00:00:11.000000000,0
Infamous Castle,User talk:142.227.24.3,1,278,Nuclear and radiation accidents and incidents,0,0 days 00:01:47.000000000,0
Infamous Castle,Nuclear and radiation accidents and incidents,0,279,User talk:142.227.24.3,1,0 days 00:00:02.000000000,0
Infamous Castle,User talk:142.227.24.3,1,280,Nuclear and radiation accidents and incidents,0,0 days 00:01:42.000000000,0
Infamous Castle,Nuclear and radiation accidents and incidents,0,281,Kidney,0,0 days 00:02:59.000000000,2
Infamous Castle,Kidney,0,282,User talk:108.83.31.92,1,0 days 00:00:11.000000000,-1
Infamous Castle,User talk:108.83.31.92,1,283,Jack and the Beanstalk,0,0 days 07:01:25.000000000,-1
Infamous Castle,Jack and the Beanstalk,0,284,User talk:167.135.25.106,1,0 days 00:00:04.000000000,-1
