username1,pagetitle1,meta1,counter,pagetitle2,meta2,timedifference,commoncategories
Nelon Gerrard,User:Nelon Gerrard,1,28,User:Nelon Gerrard,1,0 days 00:02:04.000000000,1
Nelon Gerrard,User:Nelon Gerrard,1,29,User:Nelon Gerrard,1,0 days 00:08:02.000000000,1
Nelon Gerrard,User:Nelon Gerrard,1,30,User:Nelon Gerrard,1,0 days 00:15:52.000000000,1
Nelon Gerrard,User:Nelon Gerrard,1,31,User:Nelon Gerrard,1,0 days 00:02:06.000000000,1
Nelon Gerrard,User:Nelon Gerrard,1,32,User:Nelon Gerrard,1,0 days 00:01:18.000000000,1
Nelon Gerrard,User:Nelon Gerrard,1,33,User:Nelon Gerrard,1,0 days 00:16:21.000000000,1
Nelon Gerrard,User:Nelon Gerrard,1,34,User:Nelon Gerrard,1,0 days 00:09:40.000000000,1
Shinebright5522,Category:University programs,1,36,Children's literature,0,0 days 00:24:28.000000000,0
Shinebright5522,Children's literature,0,37,Children's literature,0,0 days 00:11:11.000000000,5
Shinebright5522,Children's literature,0,38,Adult learner,0,0 days 01:12:20.000000000,0
Shinebright5522,Adult learner,0,39,Skipping-rope rhyme,0,2 days 02:07:35.000000000,1
Shinebright5522,Skipping-rope rhyme,0,40,Skipping-rope rhyme,0,0 days 00:13:11.000000000,8
Shinebright5522,Skipping-rope rhyme,0,41,"Glendale, Arizona",0,4 days 02:56:16.000000000,0
Shinebright5522,"Glendale, Arizona",0,42,"Glendale, Arizona",0,0 days 00:00:51.000000000,8
Shinebright5522,"Glendale, Arizona",0,43,"Bisbee, Arizona",0,0 days 18:33:16.000000000,2
Shinebright5522,"Bisbee, Arizona",0,44,Hopscotch,0,1 days 01:43:14.000000000,2
Shinebright5522,Hopscotch,0,45,Hopscotch,0,0 days 00:00:21.000000000,7
Shinebright5522,Hopscotch,0,46,"Surprise, Arizona",0,1 days 04:16:51.000000000,0
Shinebright5522,"Surprise, Arizona",0,47,"Snowflake, Arizona",0,0 days 18:03:33.000000000,1
Shinebright5522,"Snowflake, Arizona",0,48,"Snowflake, Arizona",0,0 days 04:35:57.000000000,7
Shinebright5522,"Snowflake, Arizona",0,49,"Snowflake, Arizona",0,0 days 00:13:17.000000000,7
Shinebright5522,"Snowflake, Arizona",0,50,"Holbrook, Arizona",0,9 days 18:22:25.000000000,1
Shinebright5522,"Holbrook, Arizona",0,51,"Holbrook, Arizona",0,0 days 00:00:58.000000000,8
Shinebright5522,"Holbrook, Arizona",0,52,"Holbrook, Arizona",0,0 days 00:00:26.000000000,8
Shinebright5522,"Holbrook, Arizona",0,53,"Holbrook, Arizona",0,0 days 00:00:43.000000000,8
Shinebright5522,"Holbrook, Arizona",0,54,"Holbrook, Arizona",0,0 days 00:01:31.000000000,8
Shinebright5522,"Holbrook, Arizona",0,55,"Holbrook, Arizona",0,0 days 00:00:27.000000000,8
Shinebright5522,"Holbrook, Arizona",0,56,"Wickenburg, Arizona",0,0 days 00:30:57.000000000,1
Shinebright5522,"Wickenburg, Arizona",0,57,"Wickenburg, Arizona",0,0 days 00:00:52.000000000,9
Shinebright5522,"Wickenburg, Arizona",0,58,Seven Up (game),0,0 days 00:23:57.000000000,0
Shinebright5522,Seven Up (game),0,59,Seven Up (game),0,0 days 00:05:52.000000000,9
Shinebright5522,Seven Up (game),0,60,"St. Johns, Arizona",0,1 days 00:04:07.000000000,0
Shinebright5522,"St. Johns, Arizona",0,61,"St. Johns, Arizona",0,0 days 00:00:53.000000000,8
Shinebright5522,"St. Johns, Arizona",0,62,Gin rummy,0,2 days 00:47:51.000000000,0
Shinebright5522,Gin rummy,0,63,Texas Department of Information Resources,0,0 days 00:06:22.000000000,0
Shinebright5522,Texas Department of Information Resources,0,64,Kathee,0,0 days 00:08:11.000000000,1
Shinebright5522,Kathee,0,65,Kathee,0,0 days 00:00:39.000000000,10
Shinebright5522,Kathee,0,66,CAPRISA,0,1 days 00:35:15.000000000,0
Shinebright5522,CAPRISA,0,67,CAPRISA,0,0 days 00:01:07.000000000,3
Shinebright5522,CAPRISA,0,68,"Benton City, Washington",0,0 days 00:29:47.000000000,0
Shinebright5522,"Benton City, Washington",0,69,"Benton City, Washington",0,0 days 00:00:27.000000000,5
Shinebright5522,"Benton City, Washington",0,70,European Congress of Mathematics,0,0 days 01:40:51.000000000,0
Shinebright5522,European Congress of Mathematics,0,71,European Congress of Mathematics,0,0 days 00:02:51.000000000,7
Shinebright5522,European Congress of Mathematics,0,72,European Congress of Mathematics,0,0 days 00:00:34.000000000,7
Shinebright5522,European Congress of Mathematics,0,73,Milanese (surname),0,4 days 19:09:57.000000000,0
Shinebright5522,Milanese (surname),0,74,"Fraser, British Columbia",0,0 days 00:03:50.000000000,0
Shinebright5522,"Fraser, British Columbia",0,75,Julia Cæsar,0,0 days 00:18:52.000000000,1
Shinebright5522,Julia Cæsar,0,76,Woman's Club of Starke,0,1 days 05:49:43.000000000,1
Shinebright5522,Woman's Club of Starke,0,77,Woman's Club of Starke,0,0 days 00:00:59.000000000,7
Shinebright5522,Woman's Club of Starke,0,78,Joiner (surname),0,0 days 20:13:13.000000000,0
Shinebright5522,Joiner (surname),0,79,18024 Dobson,0,0 days 00:44:05.000000000,0
Shinebright5522,18024 Dobson,0,80,Janette Rallison,0,0 days 01:22:34.000000000,0
Shinebright5522,Janette Rallison,0,81,Podalyria,0,3 days 23:14:34.000000000,0
Shinebright5522,Podalyria,0,82,Abablemma brimleyana,0,0 days 00:10:39.000000000,2
Shinebright5522,Abablemma brimleyana,0,83,Jessica,0,0 days 00:17:12.000000000,0
Shinebright5522,Jessica,0,84,Jessica,0,0 days 00:00:34.000000000,3
Shinebright5522,Jessica,0,85,Matterson,0,0 days 22:39:07.000000000,0
Shinebright5522,Matterson,0,86,Santa Rosa Valley,0,0 days 02:37:15.000000000,0
Shinebright5522,Santa Rosa Valley,0,87,Bundy,0,0 days 00:20:38.000000000,0
Shinebright5522,Bundy,0,88,Bundy,0,0 days 00:00:25.000000000,3
Shinebright5522,Bundy,0,89,Woolrich (surname),0,1 days 17:25:02.000000000,0
Shinebright5522,Woolrich (surname),0,90,Pan American Silver,0,0 days 01:32:45.000000000,0
Shinebright5522,Pan American Silver,0,91,"El Campo, Texas",0,0 days 00:13:06.000000000,0
Shinebright5522,"El Campo, Texas",0,92,"Burke, Wisconsin",0,4 days 03:10:47.000000000,1
Shinebright5522,"Burke, Wisconsin",0,93,"Encanto, Phoenix",0,0 days 00:46:46.000000000,0
Shinebright5522,"Encanto, Phoenix",0,94,"East Brunswick Township, Schuylkill County, Pennsylvania",0,0 days 20:06:36.000000000,0
Shinebright5522,"East Brunswick Township, Schuylkill County, Pennsylvania",0,95,Hollywood Woman's Club,0,0 days 00:48:21.000000000,1
Shinebright5522,Hollywood Woman's Club,0,96,"Litchfield Park, Arizona",0,1 days 04:19:18.000000000,1
Shinebright5522,"Litchfield Park, Arizona",0,97,"Apache Junction, Arizona",0,0 days 23:59:37.000000000,5
Shinebright5522,"Apache Junction, Arizona",0,98,"Litchfield Park, Arizona",0,2 days 20:43:49.000000000,5
Shinebright5522,"Litchfield Park, Arizona",0,99,Big Red (drink),0,0 days 02:44:18.000000000,0
Shinebright5522,Big Red (drink),0,100,Wikipedia:Help desk,1,0 days 00:10:50.000000000,0
Shinebright5522,Wikipedia:Help desk,1,101,Dr. Nut,0,0 days 00:11:08.000000000,0
Shinebright5522,Dr. Nut,0,102,Dr. Nut,0,0 days 00:05:03.000000000,4
Shinebright5522,Dr. Nut,0,103,Pibb Xtra,0,0 days 00:07:44.000000000,0
Shinebright5522,Pibb Xtra,0,104,Jolt Cola,0,1 days 22:49:48.000000000,2
Shinebright5522,Jolt Cola,0,105,"Dayton, Ohio",0,0 days 00:56:08.000000000,1
Shinebright5522,"Dayton, Ohio",0,106,"Santa Cruz, California",0,0 days 00:01:33.000000000,4
Shinebright5522,"Santa Cruz, California",0,107,"Tempe, Arizona",0,0 days 00:09:20.000000000,4
Shinebright5522,"Tempe, Arizona",0,108,"Tempe, Arizona",0,0 days 00:00:40.000000000,17
Shinebright5522,"Tempe, Arizona",0,109,"Halstead, Kansas",0,0 days 23:41:22.000000000,1
Shinebright5522,"Halstead, Kansas",0,110,"Pueblo, Colorado",0,0 days 20:18:48.000000000,2
Shinebright5522,"Pueblo, Colorado",0,111,"Delta, Colorado",0,0 days 00:08:20.000000000,3
Shinebright5522,"Delta, Colorado",0,112,"American Fork, Utah",0,3 days 22:21:28.000000000,1
Shinebright5522,"American Fork, Utah",0,113,"American Fork, Utah",0,0 days 00:00:22.000000000,8
Shinebright5522,"American Fork, Utah",0,114,"American Fork, Utah",0,0 days 00:00:25.000000000,8
Shinebright5522,"American Fork, Utah",0,115,"Layton, Utah",0,0 days 00:21:51.000000000,2
Shinebright5522,"Layton, Utah",0,116,"Orem, Utah",0,0 days 00:44:07.000000000,2
Shinebright5522,"Orem, Utah",0,117,"Dayton, Wyoming",0,0 days 22:39:01.000000000,1
Shinebright5522,"Dayton, Wyoming",0,118,"Dayton, Wyoming",0,0 days 00:00:31.000000000,3
Shinebright5522,"Dayton, Wyoming",0,119,"Diamondville, Wyoming",0,0 days 00:04:49.000000000,2
Shinebright5522,"Diamondville, Wyoming",0,120,"Glenrock, Wyoming",0,0 days 00:03:22.000000000,3
Shinebright5522,"Glenrock, Wyoming",0,121,"Ankeny, Iowa",0,1 days 04:25:53.000000000,1
Shinebright5522,"Ankeny, Iowa",0,122,"Bettendorf, Iowa",0,0 days 00:05:27.000000000,2
Shinebright5522,"Bettendorf, Iowa",0,123,"Carroll, Iowa",0,0 days 00:07:58.000000000,2
Shinebright5522,"Carroll, Iowa",0,124,"Beech Grove, Indiana",0,0 days 19:54:51.000000000,1
Shinebright5522,"Beech Grove, Indiana",0,125,"Muncie, Indiana",0,0 days 00:10:08.000000000,1
Shinebright5522,"Muncie, Indiana",0,126,"Americus, Georgia",0,3 days 00:08:22.000000000,1
Shinebright5522,"Americus, Georgia",0,127,"McIntyre, Georgia",0,2 days 00:02:22.000000000,1
Shinebright5522,"McIntyre, Georgia",0,128,"Pierre, South Dakota",0,0 days 00:19:24.000000000,1
Shinebright5522,"Pierre, South Dakota",0,129,"Mandan, North Dakota",0,0 days 00:08:16.000000000,1
Shinebright5522,"Mandan, North Dakota",0,130,Maples v. Thomas,0,1 days 22:47:30.000000000,0
Shinebright5522,Maples v. Thomas,0,131,Maples v. Thomas,0,0 days 06:07:18.000000000,3
Shinebright5522,Maples v. Thomas,0,132,Maples v. Thomas,0,0 days 00:00:22.000000000,3
Shinebright5522,Maples v. Thomas,0,133,Christopher v. SmithKline Beecham Corp.,0,4 days 19:23:42.000000000,2
Shinebright5522,Christopher v. SmithKline Beecham Corp.,0,134,Bayfest (Mobile),0,0 days 04:07:46.000000000,0
Shinebright5522,Bayfest (Mobile),0,135,Atlantic Music Festival,0,0 days 00:01:56.000000000,0
Shinebright5522,Atlantic Music Festival,0,136,Festival of the Fish,0,6 days 00:09:21.000000000,1
Shinebright5522,Festival of the Fish,0,137,A Taste of Colorado,0,0 days 15:53:30.000000000,1
Shinebright5522,A Taste of Colorado,0,138,Bunbury Music Festival,0,1 days 07:59:32.000000000,0
Shinebright5522,Bunbury Music Festival,0,139,Bunbury Music Festival,0,0 days 00:00:38.000000000,2
Shinebright5522,Bunbury Music Festival,0,140,Perry v. New Hampshire,0,0 days 00:02:12.000000000,0
Shinebright5522,Perry v. New Hampshire,0,141,Backpage,0,2 days 19:09:25.000000000,0
Shinebright5522,Backpage,0,142,Backpage,0,0 days 00:08:41.000000000,8
Shinebright5522,Backpage,0,143,Backpage,0,0 days 00:23:41.000000000,8
Shinebright5522,Backpage,0,144,Mount Cotter,0,2 days 22:57:36.000000000,0
Shinebright5522,Mount Cotter,0,145,Mount Cotter,0,0 days 00:00:36.000000000,5
Shinebright5522,Mount Cotter,0,146,Mount Cotter,0,0 days 00:00:39.000000000,5
Shinebright5522,Mount Cotter,0,147,Mount Cotter,0,0 days 00:03:34.000000000,5
Shinebright5522,Mount Cotter,0,148,We Were Dancing (film),0,8 days 02:29:04.000000000,0
Shinebright5522,We Were Dancing (film),0,149,Parker County Peach Festival,0,0 days 19:21:18.000000000,0
Shinebright5522,Parker County Peach Festival,0,150,A. C. Gilbert's Discovery Village,0,1 days 11:01:40.000000000,1
Shinebright5522,A. C. Gilbert's Discovery Village,0,151,A. C. Gilbert's Discovery Village,0,0 days 00:00:35.000000000,12
Shinebright5522,A. C. Gilbert's Discovery Village,0,152,A. C. Gilbert's Discovery Village,0,0 days 00:00:28.000000000,12
Shinebright5522,A. C. Gilbert's Discovery Village,0,153,A. C. Gilbert's Discovery Village,0,0 days 00:01:08.000000000,12
Shinebright5522,A. C. Gilbert's Discovery Village,0,154,"Tea, South Dakota",0,3 days 13:52:04.000000000,1
Shinebright5522,"Tea, South Dakota",0,155,San Jose Edison School,0,0 days 04:46:06.000000000,0
Shinebright5522,San Jose Edison School,0,156,User:Shinebright5522,1,5 days 21:07:02.000000000,-1
Shinebright5522,User:Shinebright5522,1,157,"Clover, South Carolina",0,1 days 22:49:46.000000000,-1
Shinebright5522,"Clover, South Carolina",0,158,"Iron County, Utah",0,0 days 00:02:21.000000000,1
Shinebright5522,"Iron County, Utah",0,159,Primavera Online High School,0,0 days 00:01:35.000000000,0
Shinebright5522,Primavera Online High School,0,160,Wildlife World Zoo,0,0 days 00:04:45.000000000,0
Shinebright5522,Wildlife World Zoo,0,161,Laurel Springs School,0,6 days 21:52:37.000000000,0
Shinebright5522,Laurel Springs School,0,162,"Anthem, Arizona",0,0 days 00:02:10.000000000,0
Shinebright5522,"Anthem, Arizona",0,163,"Avondale, Arizona",0,0 days 00:02:19.000000000,2
Shinebright5522,"Avondale, Arizona",0,164,"Avondale, Arizona",0,0 days 00:00:22.000000000,9
Shinebright5522,"Avondale, Arizona",0,165,"Avondale, Arizona",0,0 days 00:00:45.000000000,9
Shinebright5522,"Avondale, Arizona",0,166,Wildlife World Zoo,0,0 days 00:01:48.000000000,2
Shinebright5522,Wildlife World Zoo,0,167,Wildlife World Zoo,0,0 days 00:00:23.000000000,12
Shinebright5522,Wildlife World Zoo,0,168,Wildlife World Zoo,0,0 days 00:00:16.000000000,12
Shinebright5522,Wildlife World Zoo,0,169,Connections Academy,0,1 days 02:50:24.000000000,0
Shinebright5522,Connections Academy,0,170,Backpage,0,11 days 01:30:56.000000000,0
Shinebright5522,Backpage,0,171,Backpage,0,0 days 00:08:49.000000000,8
Shinebright5522,Backpage,0,172,Backpage,0,0 days 00:04:15.000000000,8
Shinebright5522,Backpage,0,173,Backpage,0,0 days 00:05:58.000000000,8
Shinebright5522,Backpage,0,174,Backpage,0,0 days 00:08:23.000000000,8
Shinebright5522,Backpage,0,175,Backpage,0,0 days 00:01:13.000000000,8
Shinebright5522,Backpage,0,176,Backpage,0,0 days 00:00:42.000000000,8
Shinebright5522,Backpage,0,177,Backpage,0,0 days 00:01:42.000000000,8
Shinebright5522,Backpage,0,178,Backpage,0,0 days 00:01:15.000000000,8
Shinebright5522,Backpage,0,179,Backpage,0,0 days 00:02:54.000000000,8
Shinebright5522,Backpage,0,180,Backpage,0,0 days 00:00:24.000000000,8
Shinebright5522,Backpage,0,181,Backpage,0,0 days 00:02:17.000000000,8
Shinebright5522,Backpage,0,182,Backpage,0,0 days 00:00:31.000000000,8
Shinebright5522,Backpage,0,183,Backpage,0,0 days 00:01:22.000000000,8
Shinebright5522,Backpage,0,184,Backpage,0,0 days 00:02:10.000000000,8
Shinebright5522,Backpage,0,185,Backpage,0,0 days 00:00:46.000000000,8
Shinebright5522,Backpage,0,186,Backpage,0,0 days 00:00:43.000000000,8
Shinebright5522,Backpage,0,187,Backpage,0,0 days 00:02:01.000000000,8
Shinebright5522,Backpage,0,188,Backpage,0,0 days 00:00:51.000000000,8
Shinebright5522,Backpage,0,189,Backpage,0,0 days 00:00:58.000000000,8
Shinebright5522,Backpage,0,190,Backpage,0,0 days 00:01:13.000000000,8
Shinebright5522,Backpage,0,191,Backpage,0,0 days 00:02:41.000000000,8
Shinebright5522,Backpage,0,192,Backpage,0,0 days 00:00:31.000000000,8
Shinebright5522,Backpage,0,193,Backpage,0,0 days 00:02:37.000000000,8
Shinebright5522,Backpage,0,194,Backpage,0,0 days 00:03:14.000000000,8
Shinebright5522,Backpage,0,195,Backpage,0,0 days 00:01:09.000000000,8
Shinebright5522,Backpage,0,196,Backpage,0,0 days 00:00:49.000000000,8
Shinebright5522,Backpage,0,197,Backpage,0,0 days 00:00:58.000000000,8
Shinebright5522,Backpage,0,198,Backpage,0,0 days 00:00:20.000000000,8
Shinebright5522,Backpage,0,199,Backpage,0,0 days 00:00:27.000000000,8
Shinebright5522,Backpage,0,200,Backpage,0,0 days 20:28:13.000000000,8
Shinebright5522,Backpage,0,201,Backpage,0,0 days 00:00:29.000000000,8
Shinebright5522,Backpage,0,202,Backpage,0,0 days 00:02:12.000000000,8
Shinebright5522,Backpage,0,203,Backpage,0,0 days 00:02:11.000000000,8
Shinebright5522,Backpage,0,204,Backpage,0,0 days 00:03:49.000000000,8
Shinebright5522,Backpage,0,205,Backpage,0,0 days 00:00:33.000000000,8
Shinebright5522,Backpage,0,206,Backpage,0,0 days 00:03:38.000000000,8
Shinebright5522,Backpage,0,207,Backpage,0,0 days 00:03:49.000000000,8
Shinebright5522,Backpage,0,208,Backpage,0,0 days 00:00:50.000000000,8
Shinebright5522,Backpage,0,209,Backpage,0,0 days 00:00:30.000000000,8
Shinebright5522,Backpage,0,210,User:Shinebright5522/sandbox,1,5 days 03:40:00.000000000,-1
Shinebright5522,User:Shinebright5522/sandbox,1,211,User:Shinebright5522/sandbox,1,0 days 00:05:52.000000000,-1
Shinebright5522,User:Shinebright5522/sandbox,1,212,Backpage,0,0 days 00:01:15.000000000,-1
Shinebright5522,Backpage,0,213,Backpage,0,0 days 00:01:04.000000000,8
Shinebright5522,Backpage,0,214,Penn Foster High School,0,14 days 18:44:17.000000000,0
Shinebright5522,Penn Foster High School,0,215,"Gilbertsville, Kentucky",0,0 days 00:06:14.000000000,0
Shinebright5522,"Gilbertsville, Kentucky",0,216,"Goodyear, Arizona",0,8 days 22:45:58.000000000,0
Shinebright5522,"Goodyear, Arizona",0,217,"Goodyear, Arizona",0,0 days 00:00:54.000000000,11
Shinebright5522,"Goodyear, Arizona",0,218,"Anthem, Arizona",0,0 days 00:19:17.000000000,2
Shinebright5522,"Anthem, Arizona",0,219,"Anthem, Arizona",0,0 days 00:00:27.000000000,6
Shinebright5522,"Anthem, Arizona",0,220,Penn Foster High School,0,0 days 00:00:50.000000000,1
Shinebright5522,Penn Foster High School,0,221,Talk:Backpage,1,0 days 00:05:32.000000000,0
Shinebright5522,Talk:Backpage,1,222,Talk:Backpage,1,0 days 00:02:14.000000000,7
Shinebright5522,Talk:Backpage,1,223,Talk:Backpage,1,25 days 23:42:57.000000000,7
Shinebright5522,Talk:Backpage,1,224,Talk:Backpage,1,0 days 00:01:49.000000000,7
Shinebright5522,Talk:Backpage,1,225,Talk:Backpage,1,1 days 23:47:55.000000000,7
Shinebright5522,Talk:Backpage,1,226,User talk:Shinebright5522,1,0 days 00:05:30.000000000,0
Shinebright5522,User talk:Shinebright5522,1,227,User talk:Shinebright5522,1,0 days 06:46:11.000000000,1
Shinebright5522,User talk:Shinebright5522,1,228,User talk:Shinebright5522,1,0 days 00:06:26.000000000,1
Shinebright5522,User talk:Shinebright5522,1,229,Talk:Backpage,1,0 days 00:03:47.000000000,0
Shinebright5522,Talk:Backpage,1,230,Talk:Backpage,1,0 days 00:00:39.000000000,7
Shinebright5522,Talk:Backpage,1,231,Backpage,0,0 days 18:14:02.000000000,0
Shinebright5522,Backpage,0,232,Backpage,0,0 days 00:00:56.000000000,8
Shinebright5522,Backpage,0,233,Backpage,0,0 days 00:01:20.000000000,8
Shinebright5522,Backpage,0,234,Backpage,0,0 days 00:00:30.000000000,8
Shinebright5522,Backpage,0,235,Backpage,0,0 days 00:00:38.000000000,8
Shinebright5522,Backpage,0,236,Backpage,0,0 days 00:00:28.000000000,8
Shinebright5522,Backpage,0,237,Backpage,0,0 days 00:01:51.000000000,8
Shinebright5522,Backpage,0,238,Talk:Backpage,1,0 days 07:52:03.000000000,0
Shinebright5522,Talk:Backpage,1,239,Lake Pleasant Regional Park,0,24 days 15:01:11.000000000,0
Shinebright5522,Lake Pleasant Regional Park,0,240,"Tolleson, Arizona",0,0 days 00:01:37.000000000,1
Stephrhodes12,User:Stephrhodes12,1,242,User:Stephrhodes12,1,0 days 00:01:48.000000000,-1
Stephrhodes12,User:Stephrhodes12,1,243,User:Stephrhodes12,1,0 days 00:03:41.000000000,-1
Stephrhodes12,User:Stephrhodes12,1,244,User talk:Stephrhodes12,1,18 days 13:35:42.000000000,-1
Mrraktima,Talk:Meyer Seewald,1,246,Talk:Meyer Seewald,1,0 days 00:25:24.000000000,4
Mrraktima,Talk:Meyer Seewald,1,247,User talk:Mrraktima,1,0 days 00:00:52.000000000,-1
Mrraktima,User talk:Mrraktima,1,248,User:Mrraktima,1,0 days 00:00:34.000000000,-1
Mrraktima,User:Mrraktima,1,249,Meyer Seewald,0,20 days 05:03:42.000000000,-1
Gary Patrick,User:Gary Patrick,1,251,User:Gary Patrick,1,0 days 00:12:17.000000000,-1
Gary Patrick,User:Gary Patrick,1,252,User:Gary Patrick,1,45 days 04:30:16.000000000,-1
Gary Patrick,User:Gary Patrick,1,253,User:Gary Patrick,1,0 days 00:01:35.000000000,-1
Gary Patrick,User:Gary Patrick,1,254,User:Gary Patrick,1,0 days 00:02:10.000000000,-1
Gary Patrick,User:Gary Patrick,1,255,User:Gary Patrick,1,0 days 00:01:26.000000000,-1
Gary Patrick,User:Gary Patrick,1,256,User:Gary Patrick,1,0 days 00:19:11.000000000,-1
Gary Patrick,User:Gary Patrick,1,257,User:Gary Patrick,1,6 days 23:59:27.000000000,-1
Gary Patrick,User:Gary Patrick,1,258,User:Gary Patrick,1,0 days 00:02:04.000000000,-1
Gary Patrick,User:Gary Patrick,1,259,User:Gary Patrick,1,0 days 00:04:49.000000000,-1
Gary Patrick,User:Gary Patrick,1,260,User:Gary Patrick,1,0 days 00:02:05.000000000,-1
Gary Patrick,User:Gary Patrick,1,261,User:Gary Patrick,1,0 days 00:01:56.000000000,-1
Gary Patrick,User:Gary Patrick,1,262,User:Gary Patrick,1,0 days 00:02:32.000000000,-1
Gary Patrick,User:Gary Patrick,1,263,User:Gary Patrick,1,0 days 00:02:21.000000000,-1
Gary Patrick,User:Gary Patrick,1,264,User:Gary Patrick,1,0 days 00:04:45.000000000,-1
Gary Patrick,User:Gary Patrick,1,265,User:Gary Patrick,1,0 days 00:04:37.000000000,-1
Gary Patrick,User:Gary Patrick,1,266,User:Gary Patrick,1,0 days 00:20:14.000000000,-1
Gary Patrick,User:Gary Patrick,1,267,User:Gary Patrick,1,0 days 00:16:13.000000000,-1
Gary Patrick,User:Gary Patrick,1,268,User:Gary Patrick,1,0 days 00:04:30.000000000,-1
Gary Patrick,User:Gary Patrick,1,269,User:Gary Patrick,1,0 days 00:00:29.000000000,-1
Gary Patrick,User:Gary Patrick,1,270,User:Gary Patrick,1,0 days 00:05:25.000000000,-1
Gary Patrick,User:Gary Patrick,1,271,User:Gary Patrick,1,0 days 00:02:21.000000000,-1
Gary Patrick,User:Gary Patrick,1,272,User:Gary Patrick,1,0 days 00:02:37.000000000,-1
ArthurBJ,User:ArthurBJ,1,274,User:ArthurBJ/sandbox,1,0 days 00:02:15.000000000,-1
Yevolution,Dr Kucho!,0,276,Dr Kucho!,0,0 days 00:00:34.000000000,5
Yevolution,Dr Kucho!,0,277,User:Yevolution,1,0 days 00:03:22.000000000,-1
Merujan Karapetyan,Hagop Oshagan,0,279,Hagop Oshagan,0,0 days 00:05:40.000000000,8
Merujan Karapetyan,Hagop Oshagan,0,280,Yeghishe,0,77 days 04:38:22.000000000,0
Merujan Karapetyan,Yeghishe,0,281,Ardashes Der-Khachadourian,0,44 days 11:21:18.000000000,2
Merujan Karapetyan,Ardashes Der-Khachadourian,0,282,Ardashes Der-Khachadourian,0,0 days 00:03:16.000000000,5
Merujan Karapetyan,Ardashes Der-Khachadourian,0,283,Ardashes Der-Khachadourian,0,0 days 00:13:32.000000000,5
Merujan Karapetyan,Ardashes Der-Khachadourian,0,284,Ardashes Der-Khachadourian,0,0 days 00:50:23.000000000,5
Merujan Karapetyan,Ardashes Der-Khachadourian,0,285,Ardashes Der-Khachadourian,0,0 days 00:00:53.000000000,5
Merujan Karapetyan,Ardashes Der-Khachadourian,0,286,Ardashes Der-Khachadourian,0,0 days 00:01:08.000000000,5
Merujan Karapetyan,Ardashes Der-Khachadourian,0,287,Ardashes Der-Khachadourian,0,0 days 00:28:37.000000000,5
Merujan Karapetyan,Ardashes Der-Khachadourian,0,288,Ardashes Der-Khachadourian,0,0 days 00:00:17.000000000,5
