username1,pagetitle1,meta1,counter,pagetitle2,meta2,timedifference,commoncategories
Mr. Wint and Mr. Kidd,User talk:NipNap,1,123,User talk:Major Kornisova,1,0 days 00:00:56.000000000,-1
Mr. Wint and Mr. Kidd,User talk:Major Kornisova,1,124,User talk:GodGob,1,0 days 00:00:55.000000000,-1
Mr. Wint and Mr. Kidd,User talk:GodGob,1,125,User talk:Ictofuzzy,1,0 days 00:00:51.000000000,-1
Mr. Wint and Mr. Kidd,User talk:Ictofuzzy,1,126,User:Ictofuzzy,1,0 days 00:00:37.000000000,-1
Mr. Wint and Mr. Kidd,User:Ictofuzzy,1,127,User:TheFingerOfGod,1,0 days 00:05:57.000000000,-1
Mr. Wint and Mr. Kidd,User:TheFingerOfGod,1,128,User:The Great Beyonder,1,0 days 00:00:49.000000000,-1
Mr. Wint and Mr. Kidd,User:The Great Beyonder,1,129,User talk:Mr. Wint and Mr. Kidd,1,0 days 00:06:17.000000000,-1
IBlitzWing,Dumb (The 411 song),0,131,Dumb (The 411 song),0,1 days 00:19:23.000000000,4
IBlitzWing,Dumb (The 411 song),0,132,Dumb (The 411 song),0,0 days 00:02:08.000000000,4
IBlitzWing,Dumb (The 411 song),0,133,Dumb (The 411 song),0,0 days 00:02:54.000000000,4
IBlitzWing,Dumb (The 411 song),0,134,Zack Ryder,0,0 days 00:08:39.000000000,0
Hughesyjj,Wikipedia:Who writes Wikipedia,1,136,Wikipedia:Who writes Wikipedia,1,0 days 00:01:13.000000000,2
Hughesyjj,Wikipedia:Who writes Wikipedia,1,137,List of non-marine mollusks of the Indiana Dunes,0,0 days 00:03:14.000000000,0
Hughesyjj,List of non-marine mollusks of the Indiana Dunes,0,138,Ignatius of Loyola,0,0 days 02:01:57.000000000,0
Hughesyjj,Ignatius of Loyola,0,139,Ignatius of Loyola,0,0 days 00:01:29.000000000,41
Hughesyjj,Ignatius of Loyola,0,140,Ignatius of Loyola,0,0 days 00:02:05.000000000,41
Hughesyjj,Ignatius of Loyola,0,141,Geological history of Earth,0,0 days 00:05:48.000000000,0
Hughesyjj,Geological history of Earth,0,142,Geological history of Earth,0,0 days 00:03:10.000000000,8
Hughesyjj,Geological history of Earth,0,143,Wikipedia:Sandbox,1,0 days 00:04:29.000000000,0
Wh03,Nightwing,0,145,Nightwing,0,0 days 00:02:51.000000000,28
Wh03,Nightwing,0,146,Chris Kent (comics),0,0 days 00:09:43.000000000,3
Wh03,Chris Kent (comics),0,147,Guardian (Marvel Comics),0,0 days 00:05:06.000000000,1
Javacash14,Soup,0,149,"Woodbridge High School (Irvine, California)",0,0 days 00:03:38.000000000,0
Javacash14,"Woodbridge High School (Irvine, California)",0,150,"Woodbridge High School (Irvine, California)",0,0 days 00:07:06.000000000,11
Javacash14,"Woodbridge High School (Irvine, California)",0,151,"Woodbridge High School (Irvine, California)",0,0 days 00:05:10.000000000,11
Javacash14,"Woodbridge High School (Irvine, California)",0,152,"Woodbridge High School (Irvine, California)",0,0 days 00:11:33.000000000,11
Javacash14,"Woodbridge High School (Irvine, California)",0,153,"Woodbridge High School (Irvine, California)",0,0 days 00:30:31.000000000,11
Javacash14,"Woodbridge High School (Irvine, California)",0,154,Aaron Craver,0,0 days 19:34:34.000000000,0
Javacash14,Aaron Craver,0,155,Aaron Craver,0,0 days 05:46:22.000000000,14
Tyler lee hart,Airplane,0,157,"Chapel Hill, Tennessee",0,0 days 00:02:26.000000000,0
Tyler lee hart,"Chapel Hill, Tennessee",0,158,Airplane,0,0 days 00:01:28.000000000,0
Damien9108,User:Damien9108/sandbox,1,160,Austria,0,0 days 00:07:20.000000000,0
Damien9108,Austria,0,161,Samuel Leonard Tilley,0,0 days 00:06:01.000000000,0
Damien9108,Samuel Leonard Tilley,0,162,Samuel Leonard Tilley,0,0 days 00:03:14.000000000,21
Damien9108,Samuel Leonard Tilley,0,163,Samuel Leonard Tilley,0,0 days 00:04:26.000000000,21
Damien9108,Samuel Leonard Tilley,0,164,Samuel Leonard Tilley,0,0 days 23:24:13.000000000,21
Damien9108,Samuel Leonard Tilley,0,165,Jonas Valančiūnas,0,0 days 00:03:59.000000000,0
Damien9108,Jonas Valančiūnas,0,166,Jonas Valančiūnas,0,0 days 00:01:19.000000000,16
Elitexhaxz,Homer,0,168,Homer,0,0 days 00:01:36.000000000,39
Elitexhaxz,Homer,0,169,Homer,0,0 days 00:01:51.000000000,39
Elitexhaxz,Homer,0,170,Homer,0,0 days 00:01:48.000000000,39
Elitexhaxz,Homer,0,171,Homer,0,0 days 00:02:30.000000000,39
Benshanks117,Great War (disambiguation),0,173,Great War (disambiguation),0,0 days 00:01:27.000000000,3
Benshanks117,Great War (disambiguation),0,174,Great War (disambiguation),0,0 days 00:03:02.000000000,3
Benshanks117,Great War (disambiguation),0,175,World war,0,0 days 00:06:08.000000000,0
Benshanks117,World war,0,176,Shanks,0,0 days 00:05:17.000000000,0
Benshanks117,Shanks,0,177,Shanks,0,0 days 00:01:22.000000000,5
IceHielo,Brokeback Mountain,0,179,Brokeback Mountain,0,0 days 00:07:33.000000000,39
IceHielo,Brokeback Mountain,0,180,Brokeback Mountain,0,0 days 00:05:57.000000000,39
IceHielo,Brokeback Mountain,0,181,Curry,0,29 days 00:55:04.000000000,1
IceHielo,Curry,0,182,Curry,0,0 days 00:00:37.000000000,39
IceHielo,Curry,0,183,Curry,0,0 days 00:04:34.000000000,39
PlugBot,Second inauguration of Barack Obama,0,185,Barack Obama citizenship conspiracy theories,0,0 days 00:00:35.000000000,1
PlugBot,Barack Obama citizenship conspiracy theories,0,186,Arizona Coyotes,0,0 days 00:00:24.000000000,2
Jarredjohnston,"Mount Gambier, South Australia",0,188,Hardwood,0,0 days 00:04:39.000000000,0
Jarredjohnston,Hardwood,0,189,Harvard College,0,0 days 00:16:07.000000000,0
Jarredjohnston,Harvard College,0,190,Steve Hooker,0,0 days 00:01:53.000000000,0
Jarredjohnston,Steve Hooker,0,191,Steve Hooker,0,0 days 00:01:10.000000000,22
Seanboulton,Laguna Hills High School,0,193,Laguna Hills High School,0,0 days 00:02:30.000000000,10
Seanboulton,Laguna Hills High School,0,194,Laguna Hills High School,0,0 days 00:00:23.000000000,10
Seanboulton,Laguna Hills High School,0,195,Mission Viejo High School,0,0 days 00:09:14.000000000,5
Seanboulton,Mission Viejo High School,0,196,Tyrann Mathieu,0,0 days 00:04:02.000000000,1
Seanboulton,Tyrann Mathieu,0,197,Tyrann Mathieu,0,0 days 00:00:24.000000000,12
Seanboulton,Tyrann Mathieu,0,198,Laguna Hills High School,0,0 days 00:04:19.000000000,0
Seanboulton,Laguna Hills High School,0,199,Laguna Hills High School,0,0 days 00:03:33.000000000,10
Seanboulton,Laguna Hills High School,0,200,Rob Refsnyder,0,0 days 00:02:10.000000000,0
Seanboulton,Rob Refsnyder,0,201,Laguna Hills High School,0,0 days 00:07:41.000000000,0
Seanboulton,Laguna Hills High School,0,202,Laguna Hills High School,0,0 days 00:03:10.000000000,10
Seanboulton,Laguna Hills High School,0,203,Laguna Hills High School,0,0 days 00:09:06.000000000,10
IShotFirst,Rock Candy,0,205,Rock candy,0,0 days 00:03:39.000000000,0
IShotFirst,Rock candy,0,206,Rock candy,0,0 days 00:03:39.000000000,9
IShotFirst,Rock candy,0,207,Rock candy,0,0 days 00:02:51.000000000,9
Honkadoodoo,User talk:123abcwiki,1,209,User talk:123abcwiki,1,0 days 00:01:49.000000000,-1
Honkadoodoo,User talk:123abcwiki,1,210,User talk:123abcwiki,1,0 days 00:00:35.000000000,-1
Honkadoodoo,User talk:123abcwiki,1,211,User talk:123abcwiki,1,0 days 00:00:37.000000000,-1
Honkadoodoo,User talk:123abcwiki,1,212,User talk:ClueBot Commons,1,0 days 00:06:58.000000000,-1
Honkadoodoo,User talk:ClueBot Commons,1,213,User:Racerx11,1,0 days 00:00:32.000000000,-1
Honkadoodoo,User:Racerx11,1,214,User:Bloodofox,1,0 days 00:00:48.000000000,-1
Honkadoodoo,User:Bloodofox,1,215,User:Bloodofox,1,0 days 00:00:32.000000000,-1
Honkadoodoo,User:Bloodofox,1,216,User:Jarble,1,0 days 00:01:07.000000000,-1
Honkadoodoo,User:Jarble,1,217,User:Jarble,1,0 days 00:00:29.000000000,6
Honkadoodoo,User:Jarble,1,218,User:Furry-friend,1,0 days 00:01:54.000000000,-1
Honkadoodoo,User:Furry-friend,1,219,User:JHunterJ,1,0 days 00:01:04.000000000,-1
Honkadoodoo,User:JHunterJ,1,220,User:JHunterJ,1,0 days 00:02:29.000000000,7
Honkadoodoo,User:JHunterJ,1,221,User:JHunterJ,1,0 days 00:01:30.000000000,7
Kedyjan,Ben Roberts-Smith,0,223,Ben Roberts-Smith,0,0 days 00:03:32.000000000,19
Kedyjan,Ben Roberts-Smith,0,224,Ben Roberts-Smith,0,0 days 00:01:08.000000000,19
Kedyjan,Ben Roberts-Smith,0,225,Ben Roberts-Smith,0,0 days 00:01:43.000000000,19
Kedyjan,Ben Roberts-Smith,0,226,Ben Roberts-Smith,0,0 days 00:00:46.000000000,19
Kedyjan,Ben Roberts-Smith,0,227,Ben Roberts-Smith,0,0 days 00:05:26.000000000,19
Kedyjan,Ben Roberts-Smith,0,228,Ben Roberts-Smith,0,0 days 00:08:34.000000000,19
Kedyjan,Ben Roberts-Smith,0,229,Ben Roberts-Smith,0,0 days 00:04:20.000000000,19
Kedyjan,Ben Roberts-Smith,0,230,Ben Roberts-Smith,0,0 days 11:07:27.000000000,19
Frankaaah,5 Seconds of Summer,0,232,User:Frankaaah,1,0 days 00:01:39.000000000,-1
Frankaaah,User:Frankaaah,1,233,Jason Orange,0,0 days 00:05:42.000000000,-1
Frankaaah,Jason Orange,0,234,Howard Donald,0,0 days 00:07:32.000000000,6
Frankaaah,Howard Donald,0,235,User:Frankaaah,1,0 days 00:04:47.000000000,-1
Frankaaah,User:Frankaaah,1,236,User:Frankaaah,1,0 days 00:02:00.000000000,-1
Frankaaah,User:Frankaaah,1,237,Jason Orange,0,0 days 00:05:20.000000000,-1
Frankaaah,Jason Orange,0,238,Gary Barlow,0,0 days 00:32:36.000000000,4
Frankaaah,Gary Barlow,0,239,Gary Barlow,0,0 days 00:05:06.000000000,29
Frankaaah,Gary Barlow,0,240,Gary Barlow,0,0 days 00:04:41.000000000,29
Frankaaah,Gary Barlow,0,241,Gary Barlow,0,0 days 00:02:01.000000000,29
Frankaaah,Gary Barlow,0,242,5 Seconds of Summer,0,0 days 00:03:04.000000000,1
Frankaaah,5 Seconds of Summer,0,243,Cher Lloyd,0,0 days 00:27:11.000000000,2
Frankaaah,Cher Lloyd,0,244,User talk:Yintan,1,0 days 00:03:34.000000000,0
Frankaaah,User talk:Yintan,1,245,User:Frankaaah,1,0 days 00:03:42.000000000,-1
Frankaaah,User:Frankaaah,1,246,User:Frankaaah,1,0 days 00:00:32.000000000,-1
Frankaaah,User:Frankaaah,1,247,User:Frankaaah,1,0 days 00:00:20.000000000,-1
Anonypoo,Elfed High School,0,249,Elfed High School,0,0 days 00:01:34.000000000,4
Anonypoo,Elfed High School,0,250,Elfed High School,0,0 days 00:00:22.000000000,4
Anonypoo,Elfed High School,0,251,Elfed High School,0,0 days 00:04:12.000000000,4
Anonypoo,Elfed High School,0,252,Elfed High School,0,0 days 00:00:56.000000000,4
Anonypoo,Elfed High School,0,253,Elfed High School,0,0 days 00:00:38.000000000,4
Anonypoo,Elfed High School,0,254,Elfed High School,0,0 days 00:03:21.000000000,4
Anonypoo,Elfed High School,0,255,Elfed High School,0,0 days 00:01:13.000000000,4
Anonypoo,Elfed High School,0,256,Elfed High School,0,0 days 00:12:51.000000000,4
Anonypoo,Elfed High School,0,257,Worksop College,0,0 days 00:02:35.000000000,0
LewisBurfordlol,Giovanni (name),0,259,Giovanni (name),0,0 days 00:02:56.000000000,4
LewisBurfordlol,Giovanni (name),0,260,Jonathan (name),0,0 days 00:03:31.000000000,1
LewisBurfordlol,Jonathan (name),0,261,Jonathan (name),0,0 days 00:03:42.000000000,6
Bellspecial,Richard Lovelace,0,263,Richard Lovelace,0,0 days 00:01:13.000000000,14
Up the BAA,User:Up the BAA,1,265,User:Up the BAA/sandbox,1,0 days 00:00:31.000000000,-1
Up the BAA,User:Up the BAA/sandbox,1,266,User talk:Up the BAA,1,0 days 00:00:17.000000000,-1
Up the BAA,User talk:Up the BAA,1,267,Asda,0,0 days 00:02:05.000000000,-1
Up the BAA,Asda,0,268,User talk:Yintan,1,0 days 00:02:22.000000000,0
Up the BAA,User talk:Yintan,1,269,User talk:Pinethicket,1,0 days 00:01:45.000000000,-1
Up the BAA,User talk:Pinethicket,1,270,Asda,0,0 days 00:00:33.000000000,-1
Up the BAA,Asda,0,271,User talk:Pinethicket,1,0 days 00:02:36.000000000,-1
Up the BAA,User talk:Pinethicket,1,272,User talk:Dawn Bard,1,0 days 00:01:15.000000000,-1
Up the BAA,User talk:Dawn Bard,1,273,User talk:Lugia2453,1,0 days 00:02:44.000000000,-1
Up the BAA,User talk:Lugia2453,1,274,User talk:Yintan,1,0 days 00:01:17.000000000,-1
Up the BAA,User talk:Yintan,1,275,User talk:Pinethicket,1,0 days 00:01:16.000000000,-1
Up the BAA,User talk:Pinethicket,1,276,Asda,0,0 days 00:00:47.000000000,-1
Up the BAA,Asda,0,277,Asda,0,0 days 00:02:03.000000000,30
Up the BAA,Asda,0,278,Asda,0,0 days 00:02:07.000000000,30
Up the BAA,Asda,0,279,Asda,0,0 days 00:01:36.000000000,30
Up the BAA,Asda,0,280,Asda,0,0 days 00:03:56.000000000,30
Nate Plew,John de Jongh,0,282,John de Jongh,0,0 days 00:00:23.000000000,12
Nate Plew,John de Jongh,0,283,Wikipedia:Edit filter/False positives/Reports,1,0 days 00:04:24.000000000,-1
Nate Plew,Wikipedia:Edit filter/False positives/Reports,1,284,Wikipedia:Edit filter/False positives/Reports,1,0 days 00:01:38.000000000,-1
HeyDood,Weasel,0,287,Weasel,0,0 days 00:06:29.000000000,13
Timmybob213,Charles Eaton (RAAF officer),0,289,John R. McCarl,0,0 days 00:08:41.000000000,0
Timmybob213,John R. McCarl,0,290,Tim Commerford,0,0 days 00:02:19.000000000,0
Timmybob213,Tim Commerford,0,291,Tim Commerford,0,0 days 00:00:22.000000000,26
Timmybob213,Tim Commerford,0,292,Bronco,0,0 days 00:03:11.000000000,0
Timmybob213,Bronco,0,293,Captain Hook,0,0 days 00:02:23.000000000,1
Timmybob213,Captain Hook,0,294,Taro,0,0 days 00:03:49.000000000,1
Timmybob213,Taro,0,295,Kuwait,0,0 days 00:05:07.000000000,0
Timmybob213,Kuwait,0,296,Zelda,0,0 days 00:02:20.000000000,0
Timmybob213,Zelda,0,297,Link,0,0 days 00:01:21.000000000,3
InjunJoeDumb,Red,0,299,Red,0,0 days 00:02:48.000000000,14
InjunJoeDumb,Red,0,300,Orgy,0,0 days 00:09:26.000000000,0
InjunJoeDumb,Orgy,0,301,Race and ethnicity in the United States,0,0 days 00:09:02.000000000,0
InjunJoeDumb,Race and ethnicity in the United States,0,302,Race and ethnicity in the United States,0,0 days 00:07:31.000000000,16
ScripterMasterHacker,Gelbelsee,0,304,Power,0,0 days 00:02:41.000000000,0
Dantheman180,Kanō Jigorō,0,306,Kanō Jigorō,0,0 days 00:28:09.000000000,16
Dantheman180,Kanō Jigorō,0,307,Kanō Jigorō,0,0 days 00:01:05.000000000,16
Dantheman180,Kanō Jigorō,0,308,Kanō Jigorō,0,0 days 00:01:43.000000000,16
2fab4u,5 Seconds of Summer,0,310,Ed Sheeran,0,0 days 00:04:38.000000000,2
2fab4u,Ed Sheeran,0,311,5 Seconds of Summer,0,0 days 00:16:55.000000000,2
2fab4u,5 Seconds of Summer,0,312,5 Seconds of Summer,0,0 days 00:08:08.000000000,15
2fab4u,5 Seconds of Summer,0,313,5 Seconds of Summer,0,0 days 00:02:21.000000000,15
2fab4u,5 Seconds of Summer,0,314,5 Seconds of Summer,0,0 days 00:01:43.000000000,15
Himymm,Chuck E. Cheese's,0,317,Chuck E. Cheese's,0,0 days 00:04:08.000000000,19
Nicole458,Light-year,0,319,Confectionery,0,0 days 00:02:09.000000000,0
Nicole458,Confectionery,0,320,Confectionery,0,0 days 00:01:08.000000000,4
Buttwart69,Richard Wright (author),0,322,Richard Wright (author),0,0 days 00:04:26.000000000,47
Buttwart69,Richard Wright (author),0,323,Richard Wright (author),0,0 days 00:00:35.000000000,47
Buttwart69,Richard Wright (author),0,324,Richard Wright (author),0,0 days 00:13:08.000000000,47
Buttwart69,Richard Wright (author),0,325,Richard Wright (author),0,0 days 00:18:21.000000000,47
Buttwart69,Richard Wright (author),0,326,Richard Wright (author),0,0 days 00:01:27.000000000,47
Mightyplate,"Świerki, Łódź Voivodeship",0,328,"Świerki, Łódź Voivodeship",0,0 days 00:01:47.000000000,5
Mightyplate,"Świerki, Łódź Voivodeship",0,329,Windley (disambiguation),0,0 days 00:01:29.000000000,0
Markronov2002,John O'Hurley,0,331,John O'Hurley,0,0 days 00:00:44.000000000,17
YOUNGMULA234782,Shaggy dog story,0,333,Little Bill (TV series),0,0 days 00:11:46.000000000,0
YOUNGMULA234782,Little Bill (TV series),0,334,John Cock (disambiguation),0,0 days 00:06:15.000000000,0
E5ujyuyl,User:Master of Puppets,1,336,User talk:Barek,1,0 days 00:08:38.000000000,0
Copboy9,George Washington Custis Lee,0,338,George Washington Custis Lee,0,0 days 00:02:26.000000000,19
Copboy9,George Washington Custis Lee,0,339,George Washington Custis Lee,0,0 days 00:02:20.000000000,19
Hui12345,User talk:Hui12345,1,341,Spread of Islam,0,0 days 00:04:59.000000000,-1
Hui12345,Spread of Islam,0,342,Spread of Islam,0,0 days 00:00:26.000000000,10
Hui12345,Spread of Islam,0,343,Spread of Islam,0,0 days 00:01:57.000000000,10
Hui12345,Spread of Islam,0,344,Spread of Islam,0,0 days 00:03:04.000000000,10
Hui12345,Spread of Islam,0,345,Spread of Islam,0,0 days 00:00:12.000000000,10
Hui12345,Spread of Islam,0,346,Christianity and Islam,0,0 days 00:03:15.000000000,1
Hui12345,Christianity and Islam,0,347,Christianity and Islam,0,0 days 00:04:16.000000000,5
Hui12345,Christianity and Islam,0,348,Christianity and Islam,0,0 days 00:00:48.000000000,5
