username,crmf,crms,crmv,crnf,crns,crnv,crf_crv,ntus,crm,crn,nts_nts,fm,totaledit,vandal
Newhousj,1,1,1,1,1,1,1,0,1,1,0,1,185,0
Flamelive 55,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MUHAMMEDQASSIM,1,1,1,0,0,0,0,0,1,0,0,1,3,0
Vanhans,0,0,1,1,0,0,1,0,1,1,0,1,4,0
Sidimomo,0,0,0,0,1,1,0,0,0,1,0,0,5,0
Xanco,1,1,0,1,1,1,1,0,1,1,1,0,27,0
Xkcdreader,1,1,1,1,1,1,1,0,1,1,0,1,499,0
Sweevle,0,0,1,1,1,1,1,0,1,1,0,0,20,0
Chrsimon,0,0,0,1,0,1,1,0,0,1,1,1,18,0
Dkoallpro,1,1,0,0,1,0,0,0,1,1,0,1,10,0
Knackerednewdad,0,0,1,0,1,1,1,0,1,1,0,1,9,0
Polonius7011,1,0,1,0,0,0,1,0,1,0,0,1,7,0
DJ Kev J Mudalpath,0,1,1,0,0,0,0,0,1,0,0,1,2,0
Anas Akeel,1,0,1,0,0,0,0,0,1,0,0,1,4,0
Jooster b,0,0,0,1,1,1,1,0,0,1,0,1,10,0
Wiki4Blog,1,0,1,1,0,1,1,1,1,1,1,1,134,0
TheRobotPants,1,1,1,1,1,1,1,0,1,1,0,1,78,0
RMANREY2003,1,0,0,0,0,0,0,0,1,0,0,1,3,0
ClassicNickelodeon Fan 1,0,0,1,1,1,1,1,0,1,1,1,1,45,0
Pstacey,0,0,1,0,0,0,1,0,1,0,0,1,3,0
2CurlyBoys,1,0,1,1,1,0,1,0,1,1,0,1,36,0
Cognoblaze 13,0,1,0,0,1,0,0,0,1,1,0,0,8,0
Somepersonyouknow,0,0,0,1,1,1,1,0,0,1,0,1,15,0
MU77,1,1,1,1,0,1,1,0,1,1,0,1,137,0
Bensmyers,1,1,1,0,0,0,1,0,1,0,0,1,109,0
Colsen09,1,1,1,0,0,0,1,0,1,0,0,1,31,0
Polten,1,0,1,0,0,1,1,0,1,1,0,0,32,0
Kcsmit,1,1,1,1,1,1,1,0,1,1,0,1,162,0
Ckbiology,1,1,1,1,1,1,1,0,1,1,0,1,35,0
Cantiun,0,0,0,1,0,0,0,0,0,1,0,1,4,0
Brianna S.G.,0,0,0,1,1,1,0,0,0,1,0,1,6,0
Server1234,1,0,0,0,0,0,0,0,1,0,0,0,4,0
D-Dawg,1,1,1,0,0,0,1,0,1,0,0,1,27,0
Sushimaster1999,0,0,1,0,0,0,1,0,1,0,0,0,3,0
Nigel Pokfulam,0,0,1,0,0,0,1,0,1,0,0,1,2,0
MustafaAslanbay,1,1,1,1,1,1,1,0,1,1,1,1,37,0
Briemder,1,0,1,1,1,1,1,0,1,1,0,1,32,0
Ruy costa,0,0,1,1,1,1,1,0,1,1,1,0,499,0
The Giant Purple Platypus,1,1,1,1,1,1,1,1,1,1,1,0,431,0
Beth.nelson89,1,0,1,0,0,0,1,0,1,0,0,1,9,0
Jomerinwiki,1,1,0,0,0,0,0,0,1,0,0,1,11,0
Loopsyel,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Amaggiemay4295,0,0,0,0,0,0,0,0,0,0,0,0,2,0
LukeBK,1,1,1,1,1,1,1,0,1,1,1,0,83,0
Lavenderinwater,1,1,1,0,0,0,1,0,1,0,0,1,17,0
UWRishi,1,1,1,0,0,1,1,1,1,1,1,0,21,0
NemoD98,0,1,1,0,0,0,0,0,1,0,0,1,4,0
Starfish513,1,0,1,0,0,1,1,0,1,1,0,1,25,0
LaurieHardman,0,0,1,0,0,1,1,0,1,1,0,1,39,0
Parham ashimashi,0,1,1,0,0,1,1,0,1,1,0,0,5,0
Currentkylie,0,0,1,0,0,0,0,0,1,0,0,1,3,0
RiseOfMann,1,1,1,0,0,0,0,0,1,0,0,1,13,0
Arash adelpour,1,0,1,0,0,0,1,0,1,0,0,1,8,0
Kinderlander,1,1,1,1,1,1,1,0,1,1,1,1,94,0
Johnboy80,1,0,1,0,0,0,0,0,1,0,0,1,6,0
Jodosma,1,1,1,1,1,1,1,1,1,1,1,0,499,0
59CustomCad,1,0,0,0,0,0,0,0,1,0,0,1,1,0
Haschone,1,0,0,1,1,1,1,0,1,1,0,0,35,0
DanielfBothma,0,0,1,0,0,0,1,0,1,0,0,1,6,0
LavaJuggler,0,0,0,1,1,1,1,0,0,1,0,1,13,0
Hassankhan345,1,0,1,1,1,1,1,0,1,1,0,0,25,0
Rizen4rmDeath,0,0,0,1,1,1,1,0,0,1,0,0,25,0
Nightwolf01,0,0,0,1,0,0,0,0,0,1,0,0,4,0
DHninjaman,0,1,0,0,0,0,0,0,1,0,0,1,4,0
Sarah AllenDHP,0,0,0,1,1,1,1,0,0,1,0,0,39,0
Lankrist,1,0,1,0,0,1,1,0,1,1,1,1,35,0
Arif Raza Una,1,1,0,0,0,0,0,0,1,0,0,1,9,0
Cteung,1,1,1,1,1,1,1,1,1,1,1,0,73,0
Gudnykb,0,1,1,1,1,1,1,0,1,1,0,0,15,0
Jhamann15,0,0,1,1,1,1,1,0,1,1,1,0,172,0
Bradleyhintze,0,1,0,0,1,0,0,0,1,1,0,1,5,0
Britney Strommen,0,0,1,0,0,0,0,0,1,0,0,1,2,0
Nafaiz,1,0,0,0,0,1,0,0,1,1,0,1,6,0
Justmewiking,1,1,1,1,1,1,1,0,1,1,0,1,81,0
Latentsleepy,0,0,0,1,0,1,1,0,0,1,1,1,17,0
Devidmake,0,0,1,0,0,0,1,0,1,0,0,1,5,0
SegaKing247,1,0,1,1,0,1,1,0,1,1,0,1,44,0
Undermig,0,0,0,1,0,1,1,0,0,1,0,1,10,0
Modelknowledge,0,0,0,1,1,1,0,0,0,1,1,1,19,0
CosmicOsmo88,0,0,0,0,0,0,0,0,0,0,0,1,4,0
Alexbrickwedde,1,1,1,0,0,0,1,0,1,0,0,1,20,0
Cgchapman,1,1,1,1,0,1,1,0,1,1,0,1,123,0
MegaMan7850,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Ahmedkhogli,1,0,0,0,0,0,0,0,1,0,0,1,2,0
Donnell316,1,1,1,0,0,0,1,0,1,0,0,1,13,0
Pkleinr,0,0,0,1,1,0,0,1,0,1,1,1,16,0
RicWatts,1,1,1,0,1,1,1,0,1,1,0,0,77,0
JPhillips416,1,0,1,0,0,0,0,0,1,0,0,0,5,0
G-Boson,0,0,0,1,0,1,1,0,0,1,1,0,22,0
FAH28,0,0,0,1,0,1,1,0,0,1,1,0,42,0
JuliaCousinsky,0,0,1,1,1,1,1,0,1,1,0,0,18,0
Buhisan.ph,1,1,1,0,0,0,1,0,1,0,0,1,3,0
HydroArgentum,0,0,0,1,0,0,0,0,0,1,0,0,11,0
Maps9000,1,0,1,0,0,1,1,0,1,1,1,0,31,0
Dizzle Da Prince,1,0,1,0,0,0,0,0,1,0,0,1,2,0
Shannondelarey,1,0,1,0,0,0,1,0,1,0,0,1,3,0
Sneazy,1,1,1,1,1,1,1,0,1,1,1,1,459,0
Lauramarie pepsin,1,1,1,0,0,0,1,0,1,0,0,1,4,0
Traditionsandhope,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Jmathews63,1,1,1,0,0,0,1,1,1,0,0,1,23,0
Bret Schnitzer,0,0,1,0,0,0,1,0,1,0,0,1,4,0
Elisabeth thun,1,1,0,0,0,0,0,0,1,0,0,1,4,0
Simonturner34,0,0,1,1,1,1,1,0,1,1,0,1,21,0
Iwenn1125,0,0,0,1,1,1,0,0,0,1,0,0,10,0
Ahmad Al Anmad,1,1,1,0,0,0,0,0,1,0,0,1,4,0
Concepts of Learning,1,0,1,0,0,0,1,0,1,0,0,1,10,0
N1424,1,1,1,1,1,1,1,0,1,1,1,0,82,0
Bellarybrother,1,0,1,1,1,1,1,1,1,1,1,0,144,0
Wallyedwards33,0,0,1,0,0,0,0,0,1,0,0,1,7,0
Sanjaygkp,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Louis Reed,0,0,0,1,0,1,0,0,0,1,0,0,8,0
Garrikal,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Ryenocerous,1,1,1,1,1,1,1,1,1,1,1,1,100,0
MPAMIRE,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Bigbunny1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Kayhau05,1,1,1,0,0,1,1,0,1,1,0,1,49,0
Implicatum,0,1,0,0,0,0,0,0,1,0,0,0,3,0
Editor726,0,0,1,0,0,0,1,0,1,0,0,1,5,0
Dr.Vignesh Resal Raj,1,0,1,0,0,0,1,0,1,0,0,1,10,0
Mona osman blil,0,0,1,0,0,0,0,0,1,0,0,1,1,0
LegendsTour,1,1,1,0,0,0,1,0,1,0,0,1,14,0
Atrsungra,0,0,0,1,0,0,0,0,0,1,0,1,3,0
Wangyj319,1,1,1,0,0,0,1,0,1,0,0,1,8,0
KimberlyLoaiza,0,0,0,1,1,1,1,0,0,1,1,0,27,0
Kunalguptasap,0,0,0,1,1,1,1,0,0,1,0,0,41,0
Phyatt,1,0,0,0,0,0,0,0,1,0,0,1,2,0
Postmahomeson,1,0,0,1,1,1,1,0,1,1,0,0,18,0
Georgedixon,0,0,1,0,0,0,0,0,1,0,0,1,1,0
Esbend,1,0,1,0,0,0,1,0,1,0,0,1,8,0
Dtjohnson79,1,1,1,1,1,1,1,0,1,1,1,0,83,0
Gre Galust,1,1,1,0,0,0,1,0,1,0,0,1,12,0
Pradeep kushwah,0,0,0,0,0,1,0,0,0,1,0,0,2,0
Peterbereta,0,1,0,0,0,0,0,0,1,0,0,1,2,0
Kanera.lashari,0,0,0,1,0,1,1,0,0,1,0,0,8,0
Sir.Odin9,0,0,0,1,1,0,0,0,0,1,0,0,6,0
Nitesh kamalpuria,0,0,1,0,0,0,1,0,1,0,0,1,2,0
Brightjani,1,1,1,0,0,0,1,0,1,0,0,1,17,0
Dharmeshramesh,0,0,0,0,0,0,0,0,0,0,0,1,2,0
IZRozin22,1,0,1,1,1,1,1,1,1,1,0,1,37,0
Ijhaniff,0,0,0,1,1,1,1,0,0,1,1,0,62,0
Ahmed199,1,1,1,1,1,1,1,0,1,1,0,0,16,0
Silver waffles,1,1,1,0,0,0,0,0,1,0,0,0,9,0
Kubalibra,0,0,0,1,1,0,0,0,0,1,0,1,6,0
Pedantic Person,0,1,0,1,1,1,1,1,1,1,1,0,164,0
Dideds,1,0,1,1,1,1,1,0,1,1,0,1,36,0
Renda hair,0,0,1,0,0,0,1,0,1,0,0,1,3,0
Vseth,0,0,0,1,1,1,1,1,0,1,0,1,9,0
XndrK,1,1,1,1,1,1,1,1,1,1,1,1,386,0
Alpheus2000,0,0,0,0,1,1,0,0,0,1,0,0,7,0
MyLs,0,0,0,1,0,0,0,0,0,1,0,0,3,0
Greg Aidala,1,1,1,0,0,0,1,0,1,0,0,1,14,0
V33305943,0,0,0,0,0,1,0,0,0,1,0,1,3,0
GreatFranky,0,0,1,0,0,0,1,0,1,0,0,1,2,0
Cole.pujara,0,0,1,1,1,1,1,0,1,1,0,0,25,0
Ritesh S.Bhanushali,1,0,1,0,0,0,1,0,1,0,0,1,4,0
Ajnds,0,0,1,0,0,0,1,0,1,0,0,1,2,0
Mcrwylie,1,1,1,1,1,1,1,0,1,1,1,1,24,0
Ag archivist,0,0,1,1,1,1,0,0,1,1,1,0,40,0
Assumulator,0,0,1,0,1,0,1,0,1,1,0,0,5,0
Cliff Ombachi,0,1,1,0,0,0,0,0,1,0,0,1,2,0
SZhangJerry,1,0,1,1,0,1,1,0,1,1,1,0,17,0
Ravinder insan,1,1,0,0,0,0,0,0,1,0,0,1,3,0
UnionPlace4,0,0,0,1,0,0,0,0,0,1,1,0,6,0
Kraucrow,0,0,0,1,1,1,1,0,0,1,1,1,30,0
Senorpepe23,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Mshepha,1,1,1,1,0,1,1,0,1,1,0,1,46,0
KevinDInno,0,1,1,1,1,1,1,0,1,1,0,1,222,0
Idsoftpro,0,0,1,0,0,0,1,0,1,0,0,1,3,0
Tahmin1999,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Alexandre Candalaft,1,1,1,1,1,1,1,1,1,1,1,0,432,0
Drizzious,0,0,0,0,1,0,0,0,0,1,0,0,3,0
Coolalee,0,0,1,0,0,0,0,0,1,0,1,1,7,0
Umfundisi,1,0,1,1,1,1,1,0,1,1,0,1,32,0
Frankrolf,0,0,1,0,0,0,0,0,1,0,1,0,4,0
PercytheGreenEngine,0,0,1,0,0,0,1,0,1,0,0,1,7,0
Blchadick,0,0,0,1,0,1,0,0,0,1,1,1,19,0
Ikewade,1,0,1,1,1,1,1,0,1,1,0,1,29,0
DevonJ140,0,0,0,0,0,1,1,0,0,1,0,0,3,0
Aclarke24,0,0,0,0,0,0,0,0,0,0,0,1,3,0
LaPoint,1,1,1,0,0,0,1,0,1,0,0,1,55,0
Greycliffs,0,0,1,1,0,1,1,0,1,1,0,0,11,0
Lfclegal,1,1,1,0,0,0,0,0,1,0,0,1,6,0
Ace of Grands,0,1,0,0,0,0,0,0,1,0,0,1,3,0
Kayleighjenner,0,0,1,0,0,0,1,0,1,0,0,1,2,0
Punkfighter,0,1,0,1,1,1,0,1,1,1,1,0,38,0
Shant meeroian,0,1,1,0,0,0,1,0,1,0,0,1,6,0
Kap 7,1,1,1,1,1,1,1,1,1,1,1,1,499,0
John3corrigan,0,0,1,0,0,0,0,0,1,0,0,1,1,0
Jino amal,0,0,1,1,1,1,1,0,1,1,1,1,56,0
Ybidzian,1,1,1,1,1,1,1,0,1,1,1,0,499,0
Gaurav363,1,1,0,1,1,1,1,0,1,1,1,0,89,0
Szhu008,0,0,1,1,1,1,1,0,1,1,0,1,24,0
Kathdani,1,0,1,1,1,1,1,0,1,1,0,1,16,0
Apex Zen,1,1,1,0,0,0,1,0,1,0,0,1,93,0
Markjhouse,1,0,0,0,0,0,0,0,1,0,0,1,2,0
Michel Erdmann,1,0,0,0,0,0,0,0,1,0,0,1,5,0
LessIsMoar,0,0,0,0,1,0,0,0,0,1,0,0,5,0
Sullivanriley,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Bitcribs,0,1,0,0,0,0,0,0,1,0,0,1,1,0
George Kastrioti,0,0,1,1,1,1,0,0,1,1,0,0,10,0
SuzyParkerfan53,0,0,0,1,1,1,1,0,0,1,0,0,44,0
Ratiram Payal,1,1,1,0,0,0,1,0,1,0,0,1,8,0
CharMarTaaRey Fan,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Bmcomer,1,1,1,0,0,0,1,1,1,0,1,1,86,0
Radiodude13,0,0,0,1,0,1,1,0,0,1,0,0,21,0
Xichi,0,0,0,1,1,0,0,0,0,1,1,1,15,0
Mgduffy92,0,0,0,1,1,1,1,0,0,1,1,0,47,0
Painkiller01h,0,0,1,0,0,0,1,0,1,0,0,1,8,0
Riegern,1,0,1,0,0,0,1,0,1,0,0,1,12,0
Elldog,0,0,1,0,0,0,0,0,1,0,0,1,2,0
Peters Kimbley,1,0,1,0,0,0,0,0,1,0,0,1,4,0
Briggsie68,1,1,1,1,1,1,1,1,1,1,1,1,36,0
Phorion,1,1,1,1,1,0,0,0,1,1,1,1,35,0
Blythwood,1,1,1,1,1,1,1,1,1,1,1,0,499,0
Shadowbat2034,1,0,0,0,0,0,0,0,1,0,0,1,2,0
Akupratis,1,1,1,1,0,1,1,1,1,1,0,1,43,0
Daminjohny,1,0,0,0,0,0,0,0,1,0,0,1,1,0
Giovanni Handal,1,0,1,0,0,1,1,0,1,1,0,0,9,0
Shuan.tan,0,0,0,0,0,1,1,0,0,1,0,1,4,0
Sanyad23,1,1,1,1,1,1,1,1,1,1,1,1,218,0
Newconsonance,1,1,1,0,1,0,1,0,1,1,0,0,58,0
Marqyank27,1,1,1,0,0,1,1,0,1,1,0,1,22,0
Nexyn,1,1,1,1,0,1,1,0,1,1,1,0,49,0
Puppy100000,1,0,0,1,0,1,1,0,1,1,0,0,10,0
Adanali12,0,0,0,1,0,1,1,0,0,1,0,0,5,0
Joshnewport,1,0,1,0,0,0,1,0,1,0,0,1,4,0
Laura.adamson,1,0,1,1,1,1,0,0,1,1,0,1,9,0
Jose ney,1,1,0,0,0,0,0,0,1,0,0,1,5,0
Jose L. Rios Gracia,1,1,1,0,0,0,1,0,1,0,0,1,42,0
JhedIlocsoTV,1,1,0,0,0,0,0,0,1,0,0,1,2,0
Mssemantics,1,1,1,1,1,1,1,0,1,1,0,1,104,0
Raziffra,0,0,0,1,1,1,0,0,0,1,0,1,11,0
Psatsankhya,0,0,1,1,1,1,1,0,1,1,1,0,89,0
Marissabg,0,1,1,0,1,0,1,0,1,1,0,0,12,0
Dfern92,1,1,1,1,1,1,1,0,1,1,0,1,54,0
Medche,0,0,0,0,1,1,0,0,0,1,0,1,5,0
Yuracei,1,1,1,1,1,1,1,1,1,1,1,0,174,0
Wikidcat,0,0,1,0,0,0,1,0,1,0,0,1,3,0
Dperonkov,1,1,1,0,0,0,1,0,1,0,0,1,7,0
GeneralBagel,0,0,1,0,0,0,1,0,1,0,0,1,2,0
Tkcrown,1,1,1,0,0,1,1,0,1,1,0,1,91,0
Hexadecimalmonkey,0,0,1,1,0,0,1,0,1,1,0,0,11,0
SirTrunkerton,0,0,0,0,0,1,1,0,0,1,0,0,14,0
Kittymena,0,0,0,0,0,0,0,0,0,0,0,1,3,0
Yogi.kumar1233,1,1,0,0,0,1,0,0,1,1,0,0,8,0
Bjsanborn2011,0,1,1,0,0,0,0,0,1,0,0,1,2,0
Joeystanley,1,1,1,1,1,1,1,1,1,1,1,0,499,0
Developmentalbio,1,1,1,1,0,1,1,0,1,1,0,1,45,0
Marco de T,1,1,1,1,1,1,1,0,1,1,0,1,205,0
Necromiko,0,1,0,0,0,0,0,0,1,0,0,1,2,0
Jamesmin89,1,1,1,1,1,1,1,1,1,1,1,1,66,0
Alnagi albasra,1,1,0,0,0,0,0,0,1,0,0,1,3,0
Mr. Seafall,1,1,1,0,0,1,1,1,1,1,1,0,67,0
Chermenox29,0,0,0,1,1,1,1,0,0,1,0,1,21,0
Unearthly Stew,1,1,1,1,1,1,1,0,1,1,1,1,76,0
Jastout,1,1,1,1,1,1,1,0,1,1,1,1,129,0
Cryptotich,0,1,0,0,0,0,0,0,1,0,0,0,2,0
Delasprok,1,1,1,0,0,0,1,0,1,0,0,1,5,0
JAVA3JBC,1,1,1,0,0,0,1,0,1,0,0,1,19,0
Youngpenn,1,1,1,1,1,1,1,0,1,1,0,1,146,0
Raymaxxp,0,0,0,1,1,1,1,0,0,1,1,0,43,0
Bigmoney137,0,0,0,1,0,1,0,0,0,1,1,1,40,0
WikiFrow,1,1,1,1,0,1,1,0,1,1,0,1,36,0
Tom Appel,0,0,0,1,1,1,0,0,0,1,1,0,9,0
4607john,1,1,0,0,0,0,0,0,1,0,0,1,2,0
Teleram,1,1,1,0,0,1,1,0,1,1,0,0,44,0
Johnnyice213,0,0,1,0,0,0,0,0,1,0,0,1,3,0
SioneF,0,1,1,1,1,1,1,0,1,1,0,1,118,0
DMSWP,1,1,0,0,0,0,0,0,1,0,0,1,6,0
The.wiki.gnomes,0,0,1,0,1,1,0,0,1,1,0,1,5,0
786utkarsh786,0,0,0,1,1,0,0,0,0,1,0,1,7,0
RIPRandyRhodes,0,1,0,1,1,1,0,1,1,1,1,0,15,0
Kevalbhavsar2211,0,1,1,0,0,1,1,0,1,1,0,1,6,0
Naf312,0,0,0,1,0,1,1,0,0,1,1,1,13,0
Mtdillman,0,0,1,1,1,1,1,0,1,1,1,0,49,0
WestCoastStormWatch,1,1,1,1,1,1,1,1,1,1,1,1,217,0
Bald white guy,1,1,1,1,1,1,1,0,1,1,1,1,93,0
Hakankoc1900,0,0,0,1,1,1,1,0,0,1,0,0,10,0
Tmts97,1,1,1,0,0,0,1,0,1,0,0,0,11,0
Richie622,0,0,0,1,1,1,0,0,0,1,1,1,33,0
Donna Emmett,0,1,1,1,1,1,1,0,1,1,0,1,22,0
Katselas,0,1,0,1,0,1,1,0,1,1,1,0,10,0
Kieronjames2013,1,0,0,0,0,0,0,0,1,0,0,1,1,0
Yaryna ya,0,0,0,1,1,1,0,0,0,1,1,0,10,0
Engineers worlwide,0,0,1,0,0,0,1,0,1,0,0,1,2,0
Vittoriofrancis,0,0,0,1,1,1,1,0,0,1,1,0,57,0
Lks06gaven,1,1,0,0,0,0,0,0,1,0,0,1,2,0
Assil.arajy,1,1,1,0,0,0,0,0,1,0,0,1,16,0
Johnstonevan,1,0,1,1,1,1,1,0,1,1,1,0,20,0
Rovan Vaz,0,0,1,0,1,0,1,0,1,1,0,0,6,0
TheContemporist,0,0,0,0,0,1,0,0,0,1,0,0,8,0
Lainiwaku,1,1,0,0,0,0,0,0,1,0,0,0,5,0
Mountsurad,1,1,1,0,0,0,1,0,1,0,0,1,31,0
Aimanjorjos,1,1,0,0,0,0,0,0,1,0,0,1,2,0
USGESY,1,0,1,1,1,1,1,0,1,1,0,1,62,0
Jiayuliu,0,0,1,1,0,1,1,0,1,1,1,1,30,0
Benjamin max,1,1,1,0,0,0,1,0,1,0,0,1,52,0
Torch Perish,0,0,1,0,0,0,0,0,1,0,0,1,2,0
Balachandar Rbk,0,0,0,0,0,0,0,0,0,0,0,1,1,0
TestSadads,0,0,0,0,0,0,0,0,0,0,0,1,5,0
Paigdeck,1,0,1,0,1,1,0,0,1,1,1,1,23,0
Isbusa,1,1,1,1,0,1,1,0,1,1,0,1,29,0
Adnilre95,1,1,1,0,0,0,1,0,1,0,0,1,12,0
Cjeffery.geo,1,1,1,1,1,1,1,0,1,1,1,1,312,0
Dharmveer jangir,0,1,0,0,0,0,0,0,1,0,0,1,2,0
Dmclaughlin1,0,0,1,0,0,0,1,0,1,0,0,1,2,0
Lionandpeace,1,0,1,1,1,1,1,0,1,1,1,0,90,0
Pranavrk,0,1,0,1,0,0,1,0,1,1,1,1,21,0
Lundunimeme,1,1,0,0,0,0,0,0,1,0,0,1,3,0
Mohammed kaabar,0,1,1,0,0,0,1,0,1,0,0,1,8,0
LebanonHistorian,0,0,0,1,1,1,1,1,0,1,1,0,86,0
DrewGrimaldi,1,1,1,0,0,0,1,0,1,0,0,1,4,0
Dpant,0,0,0,1,1,1,0,0,0,1,0,0,7,0
ASniff,0,0,1,1,1,1,1,0,1,1,1,0,20,0
Dopeaquarium,0,0,1,0,0,1,1,0,1,1,1,1,16,0
Medstudent213,1,1,1,0,0,0,1,0,1,0,0,1,19,0
SanapPriyanka123,0,0,0,0,0,1,0,0,0,1,0,1,6,0
FLASHBUDDHAI THE BASS-KONG,1,1,1,0,0,0,0,0,1,0,0,1,7,0
Mirfendereski,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Dahir Hassan,0,0,0,1,0,0,0,0,0,1,0,1,4,0
Lillias Morton,1,1,0,0,0,0,0,0,1,0,0,1,2,0
QueensPerson,0,1,0,1,0,0,0,0,1,1,0,0,5,0
XGO KING,0,0,0,0,0,0,0,0,0,0,0,1,1,0
James Gitonga Mburugu,1,1,1,0,1,0,1,0,1,1,0,0,16,0
FoxyOrange,1,1,1,1,1,1,1,1,1,1,1,1,499,0
Npadgett,0,1,1,0,1,1,1,1,1,1,1,1,38,0
Janmac229,0,0,0,1,1,1,0,0,0,1,1,0,19,0
Akseli9,1,1,1,1,1,1,1,1,1,1,1,0,356,0
Danh108,1,1,1,1,1,1,1,0,1,1,0,0,499,0
Gummyson,0,0,1,0,1,1,0,0,1,1,0,0,4,0
Rockyrock632,1,1,1,1,1,1,1,1,1,1,1,0,499,0
Student0901,1,1,1,0,0,1,1,0,1,1,0,1,170,0
Admiralquirk,1,1,1,1,1,1,1,0,1,1,0,0,253,0
