username1,totaledit
BooBoo123123123,3
BoobBot,1
Bossman2525,3
Bostonlifer,7
Bottom butt,2
Bowel plus Movement,6
Brayden256,5
Bridude999,7
Brobrobrobro888,5
Brodude3,7
Brodybam11,5
Buggy-Boy,5
Bumyboy,5
BurfyAdkins,12
Burkry2002,9
Buttface2002,2
C-man0108,2
Cadkane1,20
Calfmessy,14
Callum Fawsitt,4
CandiceMichelle1978,8
Cannot be detected,3
Canyoureally?,2
CaptainFluffykinz,6
Carryalex,7
Casey.obrien21,4
Catboxx12,12
Cbjkessdfgvxdf,2
Cfagan37,2
ChalkerRudians,4
Cheifqweef1,2
ChickenKFC123,2
Chiglick,4
Ching chang chong123,3
Chris123123corner,4
Christianhicks01,3
Chudleigh111,1
Claire.saphire,8
Clapneck,2
Clayton K.D.,3
Clondike439,2
Clyd23,3
CoffeeBean300,7
Comforvi01,4
Connorizback2000,18
Connorsworld2011,16
Coolbonz,6
Coolestguy420,1
Coolpal2,11
Correcterofwrongfatcs123,6
Cossitekid,7
Couchi625,2
Cowdoesme,9
Crazed404,12
Crazystuff9483,8
Creatch,1
Create Account 10101,5
Creeper122,10
Croc1010,5
Curiousgorge11,1
Currybeyy123,3
Cutiiepie101,2
DDT Fair Trade,15
DEJOKER186,2
DHUSHENRAJ,18
DIcknbuttt,1
Dacubster517,103
Daddy daddy daddy,9
Daebalyawikipidorov,16
Dalmatinac12345,5
Damianb123,4
Danna19,5
Danny bianco1,6
Dap9896,16
Davesmithdave,6
DavidNFarr,7
Davidblenker,4
Dboned0069,2
Dbood,12
Death Eagle Kid .42,9
Dekrainata,13
Dell12345678987654321,4
Dennys Fanatic,20
Depeszy Morda,119
Derpyness09,4
DexMarine,2
Dfdfddfadfddhdhjjhhjshsd,3
Dhshighschool,6
Dickmuncher1778,4
Dillenk101,8
Dingdony,6
Dirtydog2510,2
Djeesisofnazaratroll,6
Dkopwit,14
Domtom22,5
Donkeykong98123,5
Doofiesdogs,4
Dp0309,10
Dportwood,7
Drag Me To Hell,16
Dragon7137,11
Dreamlandpk1,6
Dryzgula91,3
Duckwing4677,6
EPPET,12
EVergreenFurry,3
EZILADNAVLLIWI,18
Eac210,1
Edit12345687,46
Editing pranskster,3
Editor Bot Number12441,2
Egorser,2
Eirik Kjos,6
Electricmango,6
Electricswag3:16,5
Elmeanopeno,5
Eloc Kcinsrev,3
Elrancho kid,3
Enny300,3
Eoinwhittaker,2
Epikly ugly,2
Ericdoule,7
Esquivel321,2
Evatreat27,2
Fabio00009,4
FadeDelFlow,11
Fapdaddy101,4
Fasdfasdfasdf,11
Ffriasr,1
Fghjhukl,1
FirestarFan08,7
Flamingpileofpoop,1
Flapjackbob10000,1
Flidbog,6
Flyboy4eva,4
ForestGotwww,1
Foul Badger,6
Francesca2002$11,1
FrankChunn,8
Fresh Sullivan,42
Fresh prince069,1
Fresh888888889852,11
Freshcleanwins,10
FreshisFresh,15
Fromuser1,13
Funnyguy1234,1
Funnyman1458,3
Fusabi,9
Fuzzypickle14,5
GENOCIDEEE,3
Galifreik,2
Galopez3,3
Gamevampire,1
Garfieldmauricebrownjr,6
Garyaubin,7
Garybuseyslover,3
Gaseater gasgluzer72,8
Gethroisgay,4
Gferadfasfsafasfsa,18
Ginoonig,3
Given6969,10
Gkrsoft,2
Gladheath,36
Gloomreads,18
Go feck r selves Wik,1
GoGoGoGoGoShopShopShopShop23,5
Gofuckyourself2200,1
Gokulashok007,2
Goo is a Dream,14
Googlevomit,2
Gorkyriled,11
Gpw220241,14
Graceaplomb,11
Gracielooroo,3
GraphicsTablet,6
GreeksareTurkoAlbanians,4
Griffinchico,9
Griffs10,3
Gummybearimplants,2
Gunge Is a Disease,8
GuynamedLois,1
Guzinit,3
HARICKisgayhahaha,2
HTF4Ever456,16
HZRDskillz,1
Hack3rzgethacked,7
Hacker124816,19
Hackerz1234,4
Hahhawikisuckks,4
Hairbaofbsiebjjskandi,2
Hallovan,27
Halo4Beta,4
Halo4Beta Reborn,3
Hancasmar,3
HannibalAlps,4
Harri10,2
Hassendass,10
HauntedTalesForWickedKids,7
Hayleyissupercool,4
Hchhdfuvf,4
Headset 12,4
Hehebillson,6
Helloworld1395,6
HenryStills,2
Heskey696969,15
Hey yall212,2
Hhuhw8,3
Hi123123123123,4
Hihowareyou122,14
Him625,10
Himan155,8
HirtoMinalese,10
Hmd83183,1
Hohohoinyourbutthole,2
Hold your light,5
Holladay inn,6
Holllllkyan,2
Honey Boo Boo AKA Jesus,16
Horsesensation33,2
Hrhhrhhrh,1
Hshsodn,2
Hugaz,3
Hungryfirefanatic123,8
Hworden632,5
I AM NO TAX BOY,17
I DISSAPROVE OF VEG,5
I flarped,2
I hate Emily Thorne,2
I may be lying,6
ICTFCJOSH,5
IKON Rainbow,8
ILOVEYOUTODEATH109,2
IPOOPONYOURFACE,9
IPlayMRatedGames,7
Ianbertz,8
Iblameharold,3
Ic11lc,7
Ihatemhya,13
Ihatepoop06,2
Ijaidnaisanfdiosn,10
Ileikcheez123456,4
Ilikedick69,13
IlovePewDiePie,5
Ilovecock686867867,2
Ilovedogs4314529,6
Ilovegayboys,6
Iluvbutts,2
Iminvinsable22,5
ImmaFirinMahLazor45,1
InclusionDave,5
Indianaretard,10
Individualgeckofire 2000,7
InsideEmptiness,10
Internet 690,14
Ivanhurtado,3
JASPEReatyourbrain,2
JGFisher1213,5
JToddKincannon,4
Jackbrown101,3
Jackgrizzly,1
Jacko6969,1
Jackson Rodlyn,10
Jacksonthegreat,1
JadeBader,2
Jakobisawesome,5
JamarGaskins7,12
JamarGaskins9,8
Jamesbond088,3
Jamesfileman,2
Jamesgarver1,14
Jamrho3708,8
Jase robertson,3
Jausio,15
JbreezCapricorn1,40
Jdemarco2912,12
Jeffbigcock,4
Jennarose21221,1
Jessica090,23
Jhfjhfjhfh,1
Jhp1998,4
Jhp1999,21
Jimbo wheelss,9
JimmyScissorDick,15
Jjherobrineshrine,2
Jjjijdfijsdiafjisdjfij,3
Jkirby754,1
Jmoloney1928,1
JoBrLa,499
Joe2398,2
Joel Beckford,3
JohannesCheddar,11
John grinham,2
John456456456,8
JohnGo333,1
JohnSertangle,4
JohnTravolta182654,1
Johnnycheng564,8
Joker of jokers,8
Jondog17,3
Jooo mama,1
Josh9876,6
Joshdhbszbsbsbsbz,5
Joshuamiles99,3
Justinfackler,14
Juwfarce,6
KMacklin14,3
KMartYogaGuru,1
Kagus,4
Kaoerjap123,1
KaptanFlamingo,6
Karen Pelico,5
Katedid,22
Katrinaswaine,6
Kaylarosered,43
KickAssBlonde12,4
Kidklimowicz,1
Kids Network,9
King Jr High School,11
KingRaym,8
Kingdom of the greats,10
Kingvans,1
Kjhdsa,9
Kkk690,4
KodyC,4
Kolganhard,9
Koolking2,2
Koopatroopa645,4
Kosaki70,2
Kotordude,3
Kozycub,3
Krikorian35,8
Kris Mason,1
Krisalynnk,3
Kylelikescows,8
Kylepooface,3
L3G3ND1324,3
LARD213123123,2
LARRY MURPHY1,2
LDM1998,2
LOKKJDHFHFDNDH ANOYMOIUS,2
LOUKEISHA,2
Landonlopez007,2
Lapeople22,3
Leithmarshman,8
LetsgetEdgar181,3
Lexi1231fresh,34
Leysie02,22
LiarLiarMyPantsMayCatchFire,4
Licitbate,9
Lieingfaker6969,13
Linktriforcezelda,6
Listentostalin,3
LivingForLacrymosa,10
Llama wizard,7
Lolageeee,4
LolhaLOLOL,2
Longhardanddangerous,2
Longliveswift,5
Love69lolol,2
Loverofpie2themax,3
Lovingmom738,1
Lucaswillings,22
Luiscolon480,8
Lukezban,6
M1234d,2
MJ28B,1
MMGTheFuTure,9
Machinmat88,3
Malak1man,5
Malanda jackson,4
Manofthebase44,2
MaranetteD,7
Marshavoc,5
Marywhitney1,5
Masterofbaloons,4
Mathildesofia1,2
MattRise,3
Maximus90210,7
Megacaves,5
Megandersen2013,5
Megaryanc,4
MendaxGeo,2
Meowstic22,3
Micahtheman1234,3
Mick Sandova,6
Mickyisacactus,1
Midgetlovers,3
MikeBitHell,4
Mikie1234,17
Milicifent,3
Milo1234456,2
Mirardowin,2
MistaFluffy,5
Mitchman1,4
Monday Morning QB,2
"Mondo Films, Inc.",6
MonicaDust,3
Monkaniac,4
Morissmor,8
MostValidator,4
Motelroyce,6
Mr Nonconstructive,2
Mrmush13,1
Mrsilvalicksdicks,5
Mrspryguyyo,5
Msalimi122,2
Msalimi1222,2
Muhamad ittal,39
Munrotard,8
MusicPersonxx,8
Muzza031,11
MyNameIsColin,1
Mynigguhmynigguh(;,5
NWBTNewsWatcher,6
Nationalfannz,14
Nb10219,2
Ndfxz,9
Ndun56,2
Nestsboys,17
Netogangod,5
Niaaaaadadadadwe1,5
Nialllbelll,2
Nick29101,2
NickLaney,3
Nickiroo8345,4
Nickk112,4
Nickwalton 12,3
Nikeaor3545,2
Nisandosan,4
No more of the donation banners,8
Norwegianunicorn,2
Notspeed,4
Notyourface,4
ODRISC96,6
OHateYou,4
Occupationmoviemaker,4
Odarblmada,2
Odarbmada,1
Ohhsynopsis,7
Olen450,3
Olja1990,4
Olympustitans,3
Onlyheretocausedisruption,3
Orangeyman123,6
Osama Naeem,2
Otter0796,1
Oversized Meatball,4
PETERKETTLEWELL1,7
Paigeb48616,9
Pale Feaunati,12
Palumboc,7
Papajohnlol,3
Papermateeee,4
PastaPatriot,1
Patatospud,8
Patsucksdick,2
Payton123456789,3
Paytonkuhn,7
Pegma,13
Penaaaz,21
Penoisinyourface,1
Percivious,15
Pgailey909,1
Phil924,3
Philipposit,9
Piemaster32,7
Pisapiza,9
Pizzawalrus,3
Player2626,1
Plodom,7
Pongal raj,8
PoopyfaceTN,8
Popper251,8
Porky Pies Rule,5
Potteringer,5
Pplfaces,6
Pres-ObamaBarrack,2
Prof edwards123,5
Professortedbear,4
Progamer12,3
Pugsley90,2
Qerwqwr,4
Qqq222123456789,3
QuadrupleXR,11
Quechuaman12345,8
Quincas2004,1
RUSPORNIK,1
Raghul sriram123,5
RagnarokDreamer,6
Railsmails,21
Ramdomedit,11
Ramdomedits,11
Randy2115,5
RangerBoard,2
RangerCrewMedia,1
Redblueyellowgreenpurpleorange,7
Rednoseman,12
Regentprepschool1,5
Rental0plan,2
Returnofmainmainer13,1
Rileyrajanchloegupta,1
Ritaqueenofspeed,16
Roarscali,1
Robertobaggio66,4
Rockhead39,6
Rowscrime,3
Roxy1010,6
Russainbiaed na,1
Ryanator008,2
Ryanspleb,13
Ryguy Muhammedd,11
S4w2a0g,2
SQlavage,6
Sabrina TheAnimatedSeries,6
Sadu777,6
SamClaflinsWife,3
Samadamsrules,1
Sammyel92,6
SanDiegoSEO2014,27
Sandyboyzz,6
SarahBoob,3
Satyrappal,40
Savedship001,5
Savedship002,28
Sayan Basu,40
SbentleyBPHS8598,3
Scburkejr,1
Scientificallyobserve154121263,3
Seansilvia123,5
Semicolon Gallbladder,12
SexMyAunt123,2
Shaima.abdulla123,2
Shamir91,8
Shanayany,3
Shanner123,2
Shaqdunk,3
SherlockSelfVallage,12
Shudson89,1
Shuffy10,5
ShurikenSchool,11
Silver Wolf Voki,17
Sint Maarten,121
Sir faarts a lot,1
Slap my wolf,5
Slaunster22,6
Slayer1998,1
Slibbo7,5
Slimercheese,1
Slimshady455,11
Slip pk,15
Slygirl123,13
Smack em in the chops!,9
Smallmanbigheart7,3
Snooker Lover,15
Sombo Chea,1
Somebodyalreadyhasthisusername,5
Someone you dont know88,8
SonicTheHedgeFan,1
Sonu.utpal,5
SoraKensei,8
Spaghetti 1212,2
Spaghetti 69,11
Sppyc,12
Sriram9999,16
Stannyreed,1
Steven daly 8,4
StinGer59,36
StotchLeo,3
Subway1234567890,6
Sudaljaay,8
Sumdawg,32
Sumitsawe,8
Sunny-boy-smith,7
SuperX329,7
Supermanguy1,2
Supernoided,4
Superwillbert,9
Superwin9000,1
Surfacerhelloyou,10
Swaggy.dot,1
Swagton69,2
Swapnilkale72,13
Sweggedish,4
Swiggityswag123,3
Swish5330,10
Swish539,11
Swisher23,13
T0nythomas4444,2
THAT GUY FROM THAT THING,6
THEEIGHTRS,1
TNIOp,11
Tails928,4
TaylorsSlowComputer,5
Tblumenschein1,4
TeStMaN2565,5
Teddybear975,7
Terack,1
Tess.kern,7
The 29th Earl of Grimsby,9
The Editing Prankster,28
The Ruby Rod of Asmodeus,15
The Troll Is Awesome As Heck,4
The WiIly œn Wheels,4
The champp7789,1
The editer1234,6
The joke is on you chum,24
The professor of lols,3
TheDj7121,8
TheKaiser53,5
TheNameChangerer,4
TheRamblingNarcissist,12
TheRealMM01,6
TheRedJay37,3
TheSalmon97,2
TheSpasticBlender,5
TheViper Mostafa Serry,56
Thediarrheaguy,17
Thediarrheahguystikesback,1
Thegreatgatsby1925,16
Thelearner2.0,2
Themineiverse,3
Thepoyboy,4
Thewrongtuber,8
Theyoloer,12
Theyoungbuck,8
Thinkcentre123,3
This is me69,5
ThisIsObviouslyNotASpammer,3
Thtbritishguy,1
Thug-mcthug,4
Thugmuffin55,4
Thunderman33,5
Tillyframpton,3
Timmyandenzoaretrolls,1
Tippykqp,9
Tizzypaste,13
Toltingoparoskar,33
Tom220299,7
Tombrady2121,5
Tomfeather11,7
Totodiletroll,3
TrillionNumbers,10
Troll4life1,1
Trollarch11,2
Trolldaddy2029,6
Trollenski,1
TrollerNation,6
TrollingTheWiki,1
Trollmangangsta,4
Trollnerd22,1
Trolol1029,1
Trololololololololrt3rrfyu 112eb,2
Truthisfreedom23,8
Tuwah798,9
Twerkingrules,3
Twoworldsonefamily,3
Tyler2222,16
Tylerwilliams99,5
USERNAME Jordan,3
Ubersmartwatch,17
Ultimate cosmic evil,170
Undoundid,15
Unicorns4life,4
Unknown1190,7
Unknownuserxo,5
Unson,3
Useedit,2
Username9001,9
Vegabond31,1
Versaceversace1,2
Vinceinthebay,3
Vitalyvito2013,7
VoltronForceMothgolan,31
WackyPhysicist,22
Wadewilson1234,5
Wajahatlog,17
Wake up lara,4
WallHacker97,2
WalterIdiotGörlitz,1
Wanda claire,10
WelcomeToTheUSA1988,1
Westlaurensisgay,1
Whitegirlslovestarbucks,3
Who needs mates round here,30
Why hairy,6
Wibun,1
Wiki pullers,4
Wiki troller 2222,2
Wikibasher609,4
Wikigrungehow120,3
Windows7Guy100,9
Wooseunghyuk,1
Worserthanfreezen,2
Wowzapow,9
Wreckemsaints,4
XWalnutt,4
XXHYP3RMANIACXx,1
Xoonij,4
Xxcarltonxx,20
Xxposeidon420,5
Xxxmas,3
YMGuTii,6
YOLOskits,6
Yatesh,5
Ydogg97,6
Ye olde kiddo,14
Ylij,9
Yoganmania,7
Yolomcswag6996,13
Yoloswaghashtag5,4
Yoloswaghashtagman,1
YourMotherrrrr,2
Yourface1124,10
Zark84010,9
Zionsdowry,22
Zipbopthezipzop,18
Zrrstar,1
Zxcvbnmatt,7
ZzSQUEAzZ,3
Ι ΑΜ ΝΟ ΤΑΧ ΒΟΥ,27
다나스,8
다나카상,3
로벤타,11
서울원아동복,4
