counter,crns
6333,1
6341,1
6344,1
6345,1
6348,1
6352,1
6353,1
6360,1
6365,1
6418,1
6419,1
6423,1
6425,1
6427,1
6431,1
6444,1
6454,1
6456,1
6483,1
6493,1
6516,1
6546,1
6623,1
6624,1
6639,1
6640,1
6655,1
6657,1
6658,1
6662,1
6670,1
6671,1
6673,1
6746,1
6747,1
6748,1
6790,1
6893,1
6918,1
6919,1
7023,1
7046,1
7092,1
7095,1
7096,1
7135,1
7155,1
7238,1
7256,1
7272,1
7273,1
7282,1
7284,1
7296,1
7320,1
7321,1
7414,1
7415,1
7446,1
7453,1
7455,1
7456,1
7458,1
7459,1
7480,1
7481,1
7489,1
7490,1
7492,1
7545,1
7550,1
7555,1
7566,1
7596,1
7613,1
7615,1
7618,1
7805,1
7869,1
8175,1
8679,1
8686,1
8691,1
8698,1
8797,1
8802,1
8803,1
8804,1
8807,1
8808,1
8810,1
8817,1
8819,1
8823,1
8824,1
8826,1
8827,1
8829,1
8830,1
8831,1
8832,1
8833,1
8834,1
8835,1
8836,1
8837,1
8839,1
8840,1
8841,1
8846,1
8851,1
8890,1
9082,1
9083,1
9092,1
9108,1
9117,1
9124,1
9127,1
9286,1
9305,1
9309,1
9311,1
9315,1
9328,1
9331,1
9341,1
9343,1
9348,1
9349,1
9357,1
9369,1
9370,1
9374,1
9381,1
9386,1
9387,1
9389,1
9401,1
9435,1
9524,1
9535,1
9541,1
9542,1
9546,1
9548,1
9552,1
9568,1
9569,1
9574,1
9575,1
9578,1
9579,1
9593,1
9602,1
9603,1
9607,1
9710,1
9718,1
9766,1
9782,1
9805,1
9806,1
9827,1
9850,1
9939,1
10296,1
10297,1
10298,1
10359,1
10405,1
10942,1
10944,1
10975,1
11074,1
11098,1
11157,1
11207,1
11267,1
11268,1
11276,1
11278,1
11284,1
11287,1
11300,1
11312,1
11369,1
11384,1
11393,1
11439,1
11456,1
11512,1
11522,1
11523,1
11542,1
11554,1
11615,1
11617,1
11619,1
11647,1
11648,1
11653,1
11658,1
11668,1
11670,1
11677,1
11683,1
11684,1
11686,1
11696,1
11750,1
11756,1
11881,1
11931,1
11959,1
11968,1
11976,1
11979,1
12002,1
12003,1
12029,1
12032,1
12092,1
12155,1
12179,1
12182,1
12192,1
12209,1
12221,1
12224,1
12253,1
12282,1
12285,1
12286,1
12344,1
12347,1
12348,1
12350,1
12352,1
12355,1
12357,1
12359,1
12360,1
12362,1
12363,1
12364,1
12365,1
12367,1
12370,1
12371,1
12372,1
12373,1
12374,1
12387,1
12389,1
12390,1
12393,1
12395,1
12400,1
12401,1
12408,1
12433,1
12434,1
12460,1
12461,1
12487,1
12490,1
12491,1
12492,1
12493,1
12615,1
12633,1
12634,1
12639,1
12650,1
12680,1
12717,1
12727,1
12728,1
12733,1
12737,1
12751,1
12809,1
12811,1
12812,1
12813,1
12814,1
12815,1
12817,1
12818,1
12819,1
12820,1
12821,1
12822,1
12823,1
12825,1
12828,1
12832,1
13344,1
13345,1
13347,1
13348,1
13349,1
13356,1
13363,1
13405,1
13409,1
13410,1
13411,1
13412,1
13413,1
13415,1
13416,1
13417,1
13420,1
13423,1
13429,1
13431,1
13459,1
13471,1
13518,1
13534,1
13536,1
13538,1
13540,1
13546,1
13548,1
13549,1
13634,1
13636,1
13640,1
13652,1
13784,1
13792,1
13869,1
13899,1
14009,1
14041,1
14042,1
14096,1
14106,1
14125,1
14192,1
14220,1
14222,1
14224,1
14323,1
14326,1
14328,1
14338,1
14344,1
14350,1
14353,1
14358,1
14365,1
14366,1
14368,1
14377,1
14379,1
14380,1
14382,1
14384,1
14392,1
14396,1
14401,1
14402,1
14570,1
14571,1
14575,1
14584,1
14593,1
14595,1
14599,1
14600,1
14601,1
14608,1
14610,1
14612,1
14614,1
14619,1
14620,1
14621,1
14622,1
14623,1
14624,1
14626,1
14627,1
14628,1
14632,1
14633,1
14634,1
14635,1
14636,1
14637,1
14638,1
14641,1
14708,1
14709,1
14768,1
14770,1
14771,1
14772,1
14827,1
14830,1
14831,1
14856,1
14874,1
14877,1
14884,1
14885,1
14894,1
14904,1
14911,1
14912,1
14955,1
14956,1
14957,1
14958,1
14963,1
14966,1
14967,1
14984,1
14997,1
15006,1
15007,1
15064,1
15088,1
15108,1
15109,1
15116,1
15118,1
15119,1
15120,1
15140,1
15184,1
15186,1
15188,1
15189,1
15259,1
15296,1
15318,1
15523,1
15673,1
15676,1
15696,1
15749,1
15790,1
15791,1
15840,1
15842,1
15843,1
15850,1
15864,1
15888,1
15890,1
15891,1
15895,1
15915,1
15918,1
15920,1
15933,1
15949,1
15950,1
15957,1
15958,1
15959,1
15990,1
15994,1
15999,1
16002,1
16022,1
16061,1
16077,1
16146,1
16150,1
16165,1
16166,1
16211,1
16216,1
16226,1
16229,1
16235,1
16239,1
16240,1
16251,1
16252,1
16253,1
16259,1
16263,1
16265,1
16267,1
16269,1
16284,1
16285,1
16291,1
16312,1
16365,1
16392,1
16395,1
16434,1
16464,1
16476,1
16491,1
16565,1
16579,1
16583,1
16584,1
16632,1
16643,1
16656,1
16743,1
16744,1
16819,1
16833,1
16848,1
16923,1
17094,1
17129,1
17182,1
17183,1
17284,1
17294,1
17295,1
17299,1
17300,1
17301,1
17302,1
17303,1
17305,1
17308,1
17310,1
17312,1
17313,1
17315,1
17316,1
17319,1
17320,1
17321,1
17323,1
17324,1
17325,1
17327,1
17329,1
17333,1
17336,1
17338,1
17340,1
17343,1
17346,1
17347,1
17348,1
17349,1
17350,1
17355,1
17358,1
17368,1
17369,1
17370,1
17371,1
17372,1
17373,1
17374,1
17377,1
17378,1
17379,1
17386,1
17389,1
17390,1
17393,1
17427,1
17429,1
17469,1
17495,1
17508,1
17509,1
17517,1
17520,1
17531,1
17532,1
17535,1
17542,1
17559,1
17565,1
17603,1
17611,1
17615,1
17617,1
17619,1
17620,1
17628,1
17629,1
17630,1
17636,1
17665,1
17670,1
17684,1
17694,1
17697,1
17700,1
17711,1
17712,1
17713,1
17717,1
17722,1
17723,1
17725,1
17729,1
17730,1
17752,1
17894,1
17899,1
17906,1
17907,1
17941,1
17942,1
17944,1
17947,1
17951,1
17958,1
17990,1
18012,1
18015,1
18016,1
18017,1
18122,1
18169,1
18175,1
18184,1
18194,1
18287,1
18293,1
18304,1
18321,1
18332,1
18334,1
18339,1
18359,1
18374,1
18383,1
18407,1
18456,1
18466,1
18487,1
18488,1
18503,1
18509,1
18510,1
18571,1
18575,1
18576,1
18577,1
18595,1
18632,1
18646,1
18699,1
18804,1
18814,1
18815,1
18915,1
18917,1
18918,1
18919,1
18920,1
18924,1
18954,1
18992,1
19022,1
19026,1
19038,1
19076,1
19102,1
19114,1
19232,1
19234,1
19243,1
19244,1
19259,1
19269,1
19270,1
19281,1
19282,1
19286,1
19296,1
19301,1
19305,1
19311,1
19312,1
19482,1
19483,1
19486,1
19492,1
19496,1
19498,1
19499,1
19536,1
19537,1
19547,1
19548,1
19550,1
19556,1
19558,1
19569,1
19573,1
19577,1
19585,1
19588,1
19589,1
19592,1
19594,1
19599,1
19603,1
19606,1
19611,1
19619,1
19626,1
19630,1
19633,1
19638,1
19707,1
19802,1
19812,1
19829,1
19905,1
19906,1
19915,1
19940,1
19965,1
20037,1
20040,1
20063,1
20133,1
20319,1
20330,1
20338,1
20364,1
20407,1
20412,1
20433,1
20565,1
20566,1
20575,1
20587,1
20590,1
20591,1
20594,1
20600,1
20608,1
20609,1
20612,1
20617,1
20664,1
20666,1
20695,1
20708,1
20711,1
20713,1
20726,1
20730,1
20731,1
20765,1
20774,1
20775,1
20777,1
20779,1
20785,1
20786,1
20787,1
20797,1
20798,1
20808,1
20821,1
20841,1
20844,1
20856,1
20866,1
20868,1
20871,1
20872,1
20879,1
20880,1
20881,1
20885,1
20890,1
20894,1
20896,1
20901,1
20902,1
20907,1
20908,1
20917,1
21029,1
21063,1
21302,1
21304,1
21305,1
21309,1
21311,1
21318,1
21321,1
21325,1
21326,1
21331,1
21332,1
21336,1
21340,1
21346,1
21347,1
21351,1
21354,1
21358,1
21360,1
21361,1
21366,1
21367,1
21369,1
21370,1
21371,1
21486,1
21488,1
21489,1
21492,1
21494,1
21495,1
21498,1
21507,1
21543,1
21552,1
21680,1
21692,1
22186,1
22221,1
22337,1
22343,1
22352,1
22358,1
22407,1
22466,1
22471,1
22480,1
22491,1
22526,1
22528,1
22575,1
22576,1
22585,1
22629,1
22635,1
22741,1
22767,1
22878,1
22901,1
22902,1
22905,1
22906,1
23008,1
23026,1
23032,1
23038,1
23041,1
23042,1
23043,1
23049,1
23052,1
23053,1
23055,1
23056,1
23059,1
23060,1
23064,1
23066,1
23067,1
23068,1
23069,1
23071,1
23088,1
23091,1
23092,1
23094,1
23095,1
23102,1
23103,1
23104,1
23106,1
23109,1
23111,1
23113,1
23114,1
23118,1
23119,1
23120,1
23121,1
23127,1
23130,1
23132,1
23134,1
23146,1
23154,1
23157,1
23173,1
23174,1
23190,1
23191,1
23194,1
23206,1
23244,1
23246,1
23251,1
23252,1
23267,1
23268,1
23272,1
23276,1
23287,1
23295,1
23298,1
23301,1
23303,1
23308,1
23309,1
23318,1
23319,1
23327,1
23328,1
23336,1
23346,1
23349,1
23351,1
23356,1
23357,1
23358,1
23359,1
23364,1
23365,1
23385,1
23391,1
23392,1
23395,1
23399,1
23453,1
23481,1
23485,1
23495,1
23767,1
23985,1
24026,1
24027,1
24095,1
24096,1
24115,1
24116,1
24213,1
24300,1
24301,1
24306,1
24318,1
24349,1
24365,1
24369,1
24371,1
24376,1
24377,1
24379,1
24383,1
24391,1
24405,1
24413,1
24418,1
24421,1
24436,1
24440,1
24446,1
24450,1
24454,1
24456,1
24457,1
24458,1
24459,1
24461,1
24463,1
24467,1
24468,1
24469,1
24470,1
24471,1
24475,1
24478,1
24480,1
24481,1
24482,1
24483,1
24488,1
24490,1
24500,1
24502,1
24506,1
24508,1
24509,1
24510,1
24525,1
24530,1
24531,1
24533,1
24541,1
24544,1
24547,1
24548,1
24561,1
24572,1
24576,1
24579,1
24580,1
24581,1
24582,1
24588,1
24590,1
24600,1
24603,1
24636,1
24640,1
24645,1
24653,1
24658,1
24660,1
24661,1
24665,1
24670,1
24673,1
24674,1
24675,1
24679,1
24680,1
24682,1
24683,1
24684,1
24685,1
24687,1
24690,1
24697,1
24698,1
24699,1
24700,1
24701,1
24704,1
24705,1
24706,1
24711,1
24713,1
24714,1
24715,1
24716,1
24719,1
24729,1
24732,1
24768,1
24769,1
24772,1
24776,1
24779,1
24780,1
24783,1
24785,1
24789,1
24794,1
24808,1
24811,1
24812,1
24818,1
24820,1
24825,1
24827,1
24830,1
24831,1
24832,1
24833,1
24834,1
24836,1
24837,1
24838,1
24892,1
24893,1
24894,1
24899,1
24913,1
24915,1
24918,1
24939,1
25055,1
25056,1
25059,1
25062,1
25067,1
25136,1
25139,1
25143,1
25201,1
25202,1
25204,1
25280,1
25288,1
25293,1
25298,1
25300,1
25301,1
25304,1
25316,1
25320,1
25325,1
25346,1
25409,1
25412,1
25416,1
25425,1
25438,1
25506,1
25513,1
25514,1
25541,1
25553,1
25554,1
25581,1
25582,1
25843,1
25998,1
26018,1
26022,1
26023,1
26028,1
26030,1
26032,1
26049,1
26050,1
26054,1
26055,1
26056,1
26058,1
26059,1
26060,1
26063,1
26067,1
26071,1
26072,1
26074,1
26090,1
26092,1
26119,1
26145,1
26196,1
26266,1
26269,1
26270,1
26280,1
26288,1
26321,1
26322,1
26323,1
26324,1
26326,1
26328,1
26329,1
26330,1
26332,1
26334,1
26345,1
26346,1
26349,1
26421,1
26442,1
26444,1
26472,1
26473,1
26639,1
26728,1
26933,1
26937,1
26940,1
26949,1
26979,1
26980,1
26986,1
27010,1
27168,1
27191,1
27384,1
27536,1
27537,1
27538,1
27572,1
27580,1
27586,1
27587,1
27589,1
27590,1
27595,1
27614,1
27636,1
27648,1
27671,1
27685,1
27735,1
27748,1
27762,1
27763,1
27764,1
27765,1
27766,1
27855,1
27856,1
27857,1
27858,1
27905,1
27906,1
27907,1
27908,1
27909,1
27910,1
27911,1
27912,1
27923,1
27924,1
27937,1
27956,1
27964,1
27978,1
27979,1
27991,1
27994,1
28010,1
28011,1
28017,1
28018,1
28049,1
28093,1
28117,1
28135,1
28142,1
28144,1
28150,1
28161,1
28163,1
28171,1
28187,1
28188,1
28189,1
28212,1
28220,1
28221,1
28351,1
28689,1
28734,1
28782,1
28812,1
29047,1
29054,1
29061,1
29063,1
29140,1
29171,1
29213,1
29215,1
29217,1
29229,1
29239,1
29241,1
29256,1
29259,1
29272,1
29280,1
29289,1
29290,1
29293,1
29390,1
29457,1
29557,1
29578,1
29587,1
29588,1
29589,1
29622,1
29623,1
29639,1
29640,1
29641,1
29660,1
29803,1
29897,1
29919,1
30020,1
30033,1
30034,1
30036,1
30037,1
30046,1
30047,1
30066,1
30094,1
30095,1
30097,1
30098,1
30099,1
30101,1
30102,1
30103,1
30104,1
30107,1
30108,1
30112,1
30115,1
30119,1
30122,1
30123,1
30124,1
30126,1
30127,1
30133,1
30134,1
30135,1
30138,1
30168,1
30176,1
30182,1
30248,1
30263,1
30271,1
30275,1
30354,1
30368,1
30999,1
31203,1
31205,1
31210,1
31212,1
31213,1
31215,1
31217,1
31218,1
31221,1
31225,1
31226,1
31228,1
31234,1
31235,1
31236,1
31237,1
31241,1
31244,1
31249,1
31267,1
31276,1
31282,1
31284,1
31314,1
31319,1
31333,1
31334,1
31348,1
31356,1
31377,1
31385,1
31399,1
31407,1
31408,1
31451,1
31489,1
31493,1
31516,1
31534,1
31542,1
31543,1
31547,1
31548,1
31554,1
31556,1
31645,1
31646,1
31710,1
31711,1
31712,1
31713,1
31719,1
31720,1
31722,1
31724,1
31725,1
31736,1
31783,1
31785,1
31788,1
31792,1
31795,1
31796,1
31797,1
31800,1
31802,1
31811,1
31814,1
31820,1
31821,1
31825,1
31828,1
31831,1
31834,1
31835,1
31838,1
31839,1
31841,1
31842,1
31843,1
31846,1
31847,1
31848,1
31852,1
31855,1
31856,1
31857,1
31859,1
31861,1
31863,1
31864,1
31872,1
31876,1
31879,1
31881,1
31888,1
31889,1
31893,1
31894,1
31895,1
31896,1
31898,1
31899,1
31905,1
31906,1
31907,1
31924,1
31926,1
31927,1
31930,1
31931,1
31958,1
31959,1
31962,1
31963,1
31964,1
31965,1
31970,1
31971,1
31974,1
31976,1
31985,1
32010,1
32012,1
32025,1
32027,1
32030,1
32031,1
32032,1
32033,1
32034,1
32038,1
32040,1
32042,1
32049,1
32051,1
32054,1
32060,1
32061,1
32071,1
32076,1
32077,1
32079,1
32087,1
32089,1
32090,1
32093,1
32094,1
32100,1
32102,1
32103,1
32111,1
32113,1
32114,1
32115,1
32120,1
32121,1
32124,1
32125,1
32126,1
32128,1
32129,1
32130,1
32132,1
32133,1
32137,1
32138,1
32142,1
32143,1
32148,1
32154,1
32155,1
32156,1
32157,1
32222,1
32252,1
32254,1
32277,1
32288,1
32290,1
32291,1
32411,1
32423,1
32426,1
32447,1
32448,1
32512,1
32548,1
32594,1
32613,1
32615,1
32617,1
32620,1
32632,1
32789,1
32793,1
32797,1
32827,1
32858,1
32871,1
32872,1
32875,1
32926,1
32965,1
32968,1
32975,1
32976,1
32977,1
32978,1
32982,1
32987,1
33028,1
33066,1
33073,1
33104,1
33106,1
33141,1
33145,1
33148,1
33185,1
33270,1
33274,1
33275,1
33277,1
33278,1
33282,1
33285,1
33287,1
33316,1
33343,1
33347,1
33425,1
33427,1
33428,1
33436,1
33531,1
33532,1
33555,1
33556,1
33562,1
33563,1
33569,1
33599,1
33603,1
33608,1
33615,1
33754,1
33755,1
33769,1
33774,1
33779,1
33784,1
33797,1
33809,1
33810,1
33834,1
33846,1
33847,1
33848,1
33851,1
33858,1
33885,1
33898,1
33902,1
33925,1
33931,1
33932,1
33946,1
33949,1
33950,1
33955,1
33958,1
33962,1
34018,1
34019,1
34025,1
34028,1
34044,1
34081,1
34164,1
34187,1
34190,1
34238,1
34239,1
34244,1
34245,1
34248,1
34252,1
34285,1
34819,1
34820,1
34826,1
34828,1
34829,1
34837,1
34838,1
34841,1
34842,1
34843,1
34844,1
34847,1
34849,1
34852,1
34855,1
34861,1
34865,1
34866,1
34903,1
34905,1
34915,1
34916,1
34932,1
34935,1
34936,1
34939,1
34947,1
34950,1
34955,1
34958,1
34960,1
34989,1
35073,1
35086,1
35208,1
35210,1
35331,1
35356,1
35361,1
35591,1
35736,1
35744,1
35765,1
35767,1
35770,1
35785,1
35789,1
35825,1
35826,1
35905,1
35927,1
35941,1
35942,1
35972,1
35989,1
35994,1
36008,1
36087,1
36092,1
36110,1
36193,1
36199,1
36289,1
36320,1
36321,1
36327,1
36581,1
36609,1
36616,1
36627,1
36630,1
36653,1
36712,1
36717,1
36750,1
36763,1
36798,1
36843,1
36864,1
36880,1
36890,1
36901,1
36902,1
36914,1
36916,1
36918,1
36942,1
36955,1
36956,1
36958,1
36968,1
36969,1
36975,1
36985,1
36992,1
36994,1
36999,1
37012,1
37023,1
37024,1
37027,1
37028,1
37029,1
37030,1
37036,1
37038,1
37040,1
37043,1
37047,1
37052,1
37055,1
37056,1
37066,1
37067,1
37068,1
37075,1
37076,1
37077,1
37085,1
37086,1
37090,1
37102,1
37106,1
37111,1
37116,1
37117,1
37118,1
37119,1
37148,1
37347,1
37354,1
37484,1
37508,1
37540,1
37557,1
37563,1
37603,1
37620,1
37629,1
37632,1
37654,1
37657,1
37663,1
37674,1
37680,1
37710,1
37732,1
37734,1
37758,1
37759,1
37774,1
37784,1
37792,1
37809,1
37811,1
37824,1
37825,1
37936,1
37937,1
37955,1
38063,1
38065,1
38070,1
38078,1
38088,1
38156,1
38198,1
38324,1
38328,1
38340,1
38347,1
38348,1
38354,1
38355,1
38391,1
38468,1
38472,1
38495,1
38496,1
38510,1
38583,1
38656,1
38670,1
38685,1
38733,1
38746,1
38759,1
38860,1
38960,1
38962,1
38969,1
38971,1
38977,1
39026,1
39027,1
39309,1
39448,1
39451,1
39565,1
39631,1
39729,1
39734,1
39735,1
39739,1
39740,1
39746,1
39747,1
39749,1
39844,1
39845,1
39846,1
39850,1
39851,1
39853,1
39857,1
39869,1
39873,1
39876,1
39888,1
39913,1
39938,1
39939,1
39940,1
39984,1
40095,1
40098,1
40102,1
40104,1
40120,1
40121,1
40128,1
40243,1
40316,1
40384,1
40391,1
40400,1
40401,1
40405,1
40416,1
40559,1
40560,1
40576,1
40579,1
40589,1
40593,1
40595,1
40600,1
40601,1
40602,1
40619,1
40621,1
40623,1
40624,1
40626,1
40629,1
40631,1
40634,1
40635,1
40636,1
40641,1
40642,1
40643,1
40644,1
40645,1
40646,1
40647,1
40650,1
40651,1
40652,1
40659,1
40660,1
40664,1
40665,1
40666,1
40688,1
40689,1
40703,1
40705,1
40707,1
40716,1
40721,1
40722,1
40723,1
40724,1
40733,1
40735,1
40736,1
40739,1
40740,1
40772,1
40785,1
40808,1
40821,1
40899,1
40973,1
40984,1
40999,1
41014,1
41015,1
41039,1
41078,1
41111,1
41120,1
41147,1
41154,1
41168,1
41186,1
41231,1
41316,1
41387,1
41455,1
41479,1
41757,1
41758,1
41761,1
41772,1
41779,1
41793,1
41801,1
41802,1
41803,1
41813,1
41814,1
41815,1
41822,1
41848,1
41855,1
41861,1
41862,1
41867,1
41869,1
41871,1
42129,1
42466,1
42584,1
42585,1
42633,1
42694,1
42695,1
42716,1
42720,1
42769,1
42846,1
42869,1
42874,1
42875,1
42876,1
42878,1
42881,1
42883,1
42887,1
42889,1
42891,1
42892,1
42897,1
42898,1
42902,1
42903,1
42906,1
42910,1
42921,1
42922,1
42926,1
42929,1
42933,1
42937,1
42938,1
42939,1
42941,1
42953,1
42954,1
42955,1
42956,1
42959,1
42966,1
42988,1
42994,1
43015,1
