counter,crns
8532,1
8556,1
8571,1
8573,1
8590,1
8623,1
8625,1
8632,1
8633,1
8637,1
8660,1
8661,1
8663,1
8664,1
8677,1
8678,1
8679,1
8680,1
8681,1
8682,1
8683,1
8693,1
8702,1
8704,1
8707,1
8711,1
8716,1
8717,1
8718,1
8729,1
8737,1
8738,1
8762,1
8767,1
8774,1
8779,1
8780,1
8800,1
8807,1
8813,1
8817,1
8828,1
8831,1
8852,1
8860,1
8873,1
8880,1
8893,1
8901,1
8903,1
8908,1
8909,1
8913,1
8915,1
8929,1
8978,1
8987,1
9006,1
9008,1
9013,1
9017,1
9065,1
9101,1
9104,1
9113,1
9114,1
9153,1
9158,1
9173,1
9174,1
9190,1
9194,1
9201,1
9202,1
9204,1
9209,1
9213,1
9227,1
9233,1
9237,1
9238,1
9265,1
9266,1
9316,1
9317,1
9321,1
9322,1
9324,1
9335,1
9338,1
9339,1
9345,1
9347,1
9348,1
9349,1
9350,1
9351,1
9352,1
9354,1
9357,1
9358,1
9362,1
9382,1
9384,1
9387,1
9391,1
9392,1
9395,1
9396,1
9397,1
9398,1
9399,1
9452,1
9453,1
9463,1
9469,1
9476,1
9479,1
9482,1
9487,1
9502,1
9503,1
9508,1
9515,1
9518,1
9519,1
9527,1
9530,1
9534,1
9535,1
9540,1
9553,1
9558,1
9636,1
9637,1
9638,1
9724,1
9741,1
9749,1
9750,1
9751,1
9754,1
9807,1
9808,1
9811,1
9896,1
9923,1
9926,1
9931,1
9933,1
9934,1
9941,1
9958,1
9963,1
9966,1
9970,1
9983,1
10003,1
10006,1
10012,1
10016,1
10019,1
10021,1
10026,1
10027,1
10028,1
10029,1
10036,1
10044,1
10045,1
10054,1
10075,1
10080,1
10114,1
10117,1
10118,1
10120,1
10122,1
10130,1
10131,1
10133,1
10135,1
10147,1
10159,1
10166,1
10167,1
10171,1
10172,1
10192,1
10320,1
10321,1
10323,1
10324,1
10326,1
10339,1
10340,1
10344,1
10350,1
10352,1
10353,1
10354,1
10356,1
10361,1
10365,1
10369,1
10401,1
10424,1
10425,1
10426,1
10427,1
10429,1
10430,1
10431,1
10432,1
10434,1
10436,1
10438,1
10441,1
10442,1
10478,1
10498,1
10524,1
10531,1
10584,1
10587,1
10596,1
10689,1
10690,1
10724,1
10725,1
11104,1
11113,1
11114,1
11117,1
11118,1
11182,1
11195,1
11407,1
11411,1
11414,1
11417,1
11457,1
11545,1
11546,1
11547,1
11548,1
11549,1
11550,1
11551,1
11591,1
11592,1
11593,1
11594,1
11595,1
11601,1
11603,1
11604,1
11606,1
11608,1
11619,1
11625,1
11651,1
11658,1
11664,1
11669,1
11673,1
11685,1
11686,1
11698,1
11730,1
11732,1
11734,1
11735,1
11744,1
11752,1
11761,1
11762,1
11763,1
11764,1
11771,1
11772,1
11773,1
11776,1
11777,1
11840,1
11847,1
11851,1
11853,1
11854,1
11857,1
11858,1
11859,1
11860,1
11861,1
11863,1
11868,1
11869,1
11870,1
11871,1
11895,1
11902,1
11916,1
11919,1
11925,1
11926,1
11928,1
11930,1
11932,1
11933,1
11937,1
11939,1
11940,1
11945,1
11949,1
11960,1
11988,1
11989,1
11992,1
12010,1
12013,1
12014,1
12028,1
12034,1
12037,1
12038,1
12039,1
12042,1
12044,1
12049,1
12054,1
12060,1
12061,1
12062,1
12063,1
12071,1
12084,1
12085,1
12108,1
12109,1
12110,1
12111,1
12113,1
12116,1
12129,1
12134,1
12138,1
12154,1
12156,1
12174,1
12178,1
12225,1
12228,1
12234,1
12244,1
12258,1
12411,1
12462,1
12513,1
12616,1
12618,1
12678,1
12731,1
12735,1
12752,1
12799,1
12809,1
12811,1
12819,1
12822,1
12863,1
12866,1
12877,1
12893,1
12894,1
12898,1
12900,1
12916,1
12934,1
12951,1
12989,1
12991,1
12992,1
12993,1
12994,1
12995,1
12996,1
12997,1
13005,1
13012,1
13013,1
13043,1
13050,1
13056,1
13057,1
13060,1
13074,1
13075,1
13103,1
13105,1
13108,1
13122,1
13139,1
13154,1
13174,1
13182,1
13198,1
13204,1
13303,1
13372,1
13378,1
13425,1
13453,1
13792,1
13816,1
13867,1
13868,1
13872,1
13911,1
13935,1
13957,1
13976,1
14088,1
14089,1
14103,1
14104,1
14193,1
14203,1
14263,1
14286,1
14509,1
14534,1
14554,1
14560,1
14561,1
14576,1
14607,1
14627,1
14660,1
14661,1
14672,1
14674,1
14675,1
14676,1
14677,1
14678,1
14680,1
14684,1
14712,1
14713,1
14717,1
14718,1
14719,1
14720,1
14721,1
14722,1
14723,1
14724,1
14725,1
14726,1
14732,1
14733,1
14734,1
14741,1
14761,1
14762,1
14763,1
14765,1
14858,1
14859,1
14868,1
14874,1
14893,1
15414,1
15415,1
15416,1
15423,1
15424,1
15425,1
15426,1
15437,1
15438,1
15439,1
15440,1
15441,1
15442,1
15447,1
15448,1
15449,1
15450,1
15451,1
15453,1
15454,1
15455,1
15456,1
15457,1
15458,1
15459,1
15460,1
15461,1
15462,1
15463,1
15464,1
15466,1
15467,1
15468,1
15469,1
15470,1
15471,1
15472,1
15473,1
15474,1
15476,1
15477,1
15478,1
15479,1
15480,1
15482,1
15485,1
15489,1
15490,1
15492,1
15493,1
15496,1
15498,1
15501,1
15502,1
15503,1
15505,1
15510,1
15516,1
15517,1
15518,1
15524,1
15528,1
15529,1
15534,1
15536,1
15551,1
15559,1
15561,1
15565,1
15570,1
15572,1
15573,1
15575,1
15580,1
15582,1
15693,1
15696,1
15722,1
15724,1
15725,1
15730,1
15731,1
15735,1
15738,1
15791,1
15793,1
15794,1
15796,1
15799,1
15821,1
15874,1
15921,1
15943,1
15947,1
15948,1
15953,1
15956,1
15964,1
15971,1
15999,1
16000,1
16001,1
16002,1
16003,1
16008,1
16009,1
16067,1
16092,1
16093,1
16097,1
16098,1
16099,1
16100,1
16103,1
16104,1
16122,1
16125,1
16132,1
16136,1
16138,1
16140,1
16144,1
16145,1
16152,1
16153,1
16154,1
16156,1
16177,1
16178,1
16183,1
16184,1
16188,1
16208,1
16209,1
16210,1
16212,1
16214,1
16228,1
16247,1
16250,1
16251,1
16252,1
16254,1
16262,1
16263,1
16264,1
16267,1
16268,1
16270,1
16275,1
16276,1
16284,1
16296,1
16297,1
16298,1
16302,1
16324,1
16329,1
16332,1
16334,1
16335,1
16348,1
16354,1
16355,1
16356,1
16363,1
16380,1
16387,1
16395,1
16397,1
16403,1
16409,1
16411,1
16413,1
16414,1
16415,1
16416,1
16417,1
16419,1
16421,1
16422,1
16424,1
16426,1
16429,1
16430,1
16433,1
16436,1
16437,1
16449,1
16454,1
16455,1
16488,1
16518,1
16525,1
16526,1
16528,1
16529,1
16530,1
16533,1
16534,1
16535,1
16536,1
16566,1
16584,1
16628,1
16659,1
16660,1
16674,1
16687,1
16689,1
16711,1
16717,1
16718,1
16720,1
16723,1
16738,1
16756,1
16762,1
16773,1
16782,1
16783,1
16825,1
16826,1
16835,1
16841,1
16843,1
16845,1
16846,1
16847,1
16848,1
16889,1
16979,1
16995,1
17057,1
17058,1
17059,1
17060,1
17063,1
17067,1
17068,1
17069,1
17070,1
17071,1
17073,1
17074,1
17076,1
17077,1
17083,1
17084,1
17085,1
17087,1
17088,1
17143,1
17144,1
17195,1
17196,1
17197,1
17198,1
17199,1
17200,1
17201,1
17202,1
17206,1
17207,1
17365,1
17371,1
17431,1
17464,1
17522,1
17525,1
17538,1
17593,1
17599,1
17739,1
17759,1
17762,1
17764,1
17765,1
17794,1
17809,1
17838,1
17855,1
17889,1
17925,1
17930,1
17931,1
17935,1
18072,1
18076,1
18079,1
18108,1
18155,1
18156,1
18157,1
18159,1
18160,1
18161,1
18162,1
18168,1
18169,1
18171,1
18174,1
18175,1
18195,1
18206,1
18208,1
18215,1
18221,1
18234,1
18235,1
18239,1
18240,1
18242,1
18244,1
18252,1
18274,1
18284,1
18287,1
18289,1
18308,1
18352,1
18388,1
18389,1
18425,1
18426,1
18442,1
18482,1
18485,1
18538,1
18830,1
18836,1
18993,1
18998,1
19005,1
19030,1
19046,1
19061,1
19069,1
19071,1
19073,1
19081,1
19083,1
19085,1
19087,1
19089,1
19091,1
19101,1
19103,1
19105,1
19107,1
19108,1
19110,1
19112,1
19114,1
19115,1
19126,1
19128,1
19130,1
19132,1
19134,1
19137,1
19146,1
19148,1
19150,1
19152,1
19154,1
19155,1
19157,1
19159,1
19160,1
19162,1
19164,1
19166,1
19167,1
19169,1
19171,1
19175,1
19210,1
19213,1
19241,1
19244,1
19249,1
19254,1
19256,1
19259,1
19261,1
19263,1
19265,1
19267,1
19269,1
19270,1
19271,1
19272,1
19273,1
19274,1
19275,1
19276,1
19277,1
19278,1
19279,1
19280,1
19281,1
19282,1
19283,1
19294,1
19336,1
19340,1
19414,1
19415,1
19422,1
19426,1
19433,1
19434,1
19438,1
19440,1
19441,1
19449,1
19472,1
19484,1
19503,1
19518,1
19528,1
19545,1
19546,1
19576,1
19578,1
19580,1
19581,1
19582,1
19589,1
19626,1
19648,1
19651,1
19654,1
19659,1
19660,1
19664,1
19665,1
19667,1
19672,1
19676,1
19702,1
19705,1
19777,1
19909,1
19932,1
19994,1
20121,1
20151,1
20156,1
20175,1
20208,1
20249,1
20271,1
20332,1
20356,1
20364,1
20393,1
20397,1
20400,1
20403,1
20406,1
20407,1
20409,1
20410,1
20411,1
20412,1
20530,1
20562,1
20574,1
20579,1
20618,1
20651,1
20652,1
20653,1
20741,1
20743,1
20751,1
20752,1
20755,1
20759,1
20761,1
20786,1
20796,1
20797,1
20798,1
20803,1
20816,1
20817,1
20818,1
20829,1
20831,1
20832,1
20833,1
20839,1
20841,1
20860,1
20864,1
20865,1
20866,1
20870,1
20871,1
20876,1
20878,1
20889,1
20902,1
20912,1
20914,1
20919,1
20921,1
20939,1
20943,1
20958,1
20961,1
20977,1
20981,1
20993,1
20996,1
21004,1
21005,1
21008,1
21009,1
21013,1
21014,1
21016,1
21018,1
21029,1
21038,1
21040,1
21058,1
21185,1
21226,1
21293,1
21310,1
21925,1
21934,1
21936,1
21937,1
21941,1
22038,1
22050,1
22052,1
22053,1
22054,1
22060,1
22061,1
22062,1
22063,1
22065,1
22131,1
22133,1
22146,1
22199,1
22220,1
22499,1
22501,1
22522,1
22625,1
22672,1
22694,1
22724,1
22728,1
22733,1
22751,1
22763,1
22765,1
22767,1
22769,1
22817,1
22832,1
22833,1
22835,1
22839,1
22842,1
22845,1
22846,1
22852,1
22855,1
22856,1
22859,1
22862,1
22865,1
22903,1
23363,1
23426,1
23427,1
23444,1
23457,1
23507,1
23524,1
23545,1
23580,1
23585,1
23589,1
23592,1
23593,1
23601,1
23618,1
23619,1
23621,1
23622,1
23623,1
23644,1
23672,1
23673,1
23674,1
23710,1
23730,1
23739,1
23773,1
23774,1
23777,1
23778,1
23780,1
23781,1
23785,1
23790,1
23792,1
23793,1
23796,1
23797,1
23800,1
23802,1
23812,1
23827,1
23859,1
23863,1
23865,1
23872,1
23877,1
23897,1
23903,1
23931,1
23933,1
23936,1
23964,1
24002,1
24007,1
24017,1
24031,1
24164,1
24244,1
24245,1
24247,1
24249,1
24253,1
24257,1
24267,1
24290,1
24293,1
24315,1
24316,1
24322,1
24327,1
24347,1
24349,1
24355,1
24362,1
24393,1
24415,1
24422,1
24426,1
24427,1
24429,1
24436,1
24464,1
24469,1
24497,1
24498,1
24508,1
24518,1
24519,1
24520,1
24530,1
24532,1
24534,1
24537,1
24578,1
24592,1
24659,1
24660,1
24762,1
24769,1
24771,1
24785,1
24917,1
24958,1
24959,1
24964,1
24967,1
24968,1
24969,1
24971,1
24972,1
25009,1
25010,1
25012,1
25034,1
25036,1
25064,1
25085,1
25086,1
25124,1
25125,1
25140,1
25141,1
25184,1
25186,1
25231,1
25250,1
25251,1
25255,1
25280,1
25316,1
25317,1
25326,1
25337,1
25384,1
25415,1
25421,1
25422,1
25440,1
25442,1
25443,1
25455,1
25459,1
25471,1
25515,1
25517,1
25519,1
25521,1
25523,1
25526,1
25533,1
25534,1
25535,1
25537,1
25570,1
25583,1
25677,1
25679,1
25715,1
25716,1
25717,1
25723,1
25725,1
25726,1
25739,1
25740,1
25743,1
25745,1
25769,1
25788,1
26003,1
26004,1
26019,1
26020,1
26051,1
26054,1
26055,1
26059,1
26073,1
26074,1
26075,1
26086,1
26088,1
26090,1
26098,1
26102,1
26104,1
26116,1
26117,1
26123,1
26159,1
26181,1
26272,1
26321,1
26359,1
26512,1
26568,1
26595,1
26651,1
26704,1
26721,1
26731,1
26949,1
26952,1
26973,1
26982,1
27009,1
27042,1
27043,1
27049,1
27050,1
27051,1
27052,1
27059,1
27060,1
27062,1
27088,1
27093,1
27096,1
27178,1
27266,1
27269,1
27271,1
27275,1
27276,1
27287,1
27508,1
27636,1
27670,1
27678,1
27687,1
27698,1
27703,1
27704,1
27711,1
27716,1
27727,1
27732,1
27741,1
27750,1
27758,1
27768,1
27776,1
27909,1
27938,1
27939,1
27966,1
27967,1
27972,1
27976,1
27987,1
28011,1
28052,1
28055,1
28081,1
28084,1
28092,1
28094,1
28105,1
28112,1
28113,1
28114,1
28115,1
28116,1
28128,1
28129,1
28153,1
28155,1
28158,1
28160,1
28161,1
28162,1
28166,1
28189,1
28190,1
28208,1
28210,1
28269,1
28273,1
28276,1
28316,1
28317,1
28322,1
28344,1
28374,1
28381,1
28383,1
28385,1
28388,1
28391,1
28397,1
28399,1
28403,1
28410,1
28414,1
28415,1
28419,1
28420,1
28421,1
28439,1
28444,1
28447,1
28484,1
28506,1
28512,1
28513,1
28514,1
28519,1
28531,1
28532,1
28536,1
28537,1
28539,1
28541,1
28542,1
28545,1
28546,1
28548,1
28549,1
28551,1
28552,1
28555,1
28560,1
28562,1
28565,1
28569,1
28575,1
28576,1
28579,1
28581,1
28585,1
28592,1
28593,1
28594,1
28596,1
28597,1
28598,1
28599,1
28601,1
28602,1
28605,1
28606,1
28607,1
28624,1
28625,1
28629,1
28634,1
28641,1
28642,1
28644,1
28647,1
28648,1
28651,1
28652,1
28657,1
28668,1
28671,1
28676,1
28677,1
28684,1
28686,1
28687,1
28689,1
28690,1
28692,1
28701,1
28702,1
28707,1
28712,1
28744,1
28745,1
28756,1
28772,1
28775,1
28776,1
28778,1
28781,1
28782,1
28787,1
28789,1
28790,1
28791,1
28793,1
28800,1
28847,1
28857,1
29022,1
29025,1
29046,1
29047,1
29050,1
29057,1
29058,1
29059,1
29060,1
29061,1
29071,1
29083,1
29084,1
29142,1
29143,1
29144,1
29145,1
29151,1
29153,1
29179,1
29181,1
29182,1
29191,1
29288,1
29290,1
29390,1
29391,1
29399,1
29400,1
29401,1
29402,1
29438,1
29607,1
29608,1
29610,1
29659,1
29739,1
29744,1
29762,1
29763,1
29764,1
29770,1
29771,1
29772,1
29776,1
29778,1
29791,1
29815,1
29824,1
29832,1
29835,1
29851,1
30037,1
30043,1
30048,1
30150,1
30169,1
30171,1
30172,1
30173,1
30175,1
30176,1
30178,1
30179,1
30192,1
30232,1
30243,1
30244,1
30245,1
30255,1
30264,1
30390,1
30393,1
30408,1
30409,1
30524,1
30525,1
30529,1
30532,1
30548,1
30551,1
30687,1
30702,1
30712,1
30713,1
30720,1
30724,1
30764,1
30776,1
30790,1
30808,1
30818,1
30819,1
30829,1
30830,1
30834,1
30839,1
30841,1
30845,1
30848,1
30869,1
