username1,pagetitle1,pagetitle2,counter
Sibulele Cuba,User:Sibulele Cuba,User:Sibulele Cuba,2189
Harishhameed,User:Harishhameed,User:Harishhameed/sandbox,2193
Harishhameed,User:Harishhameed/sandbox,User:Harishhameed,2194
Upikedaltonwb,User:Upikedaltonwb,Ford Sync,2216
Edwin V Mathews,User:Edwin V Mathews,User:Edwin V Mathews,2228
Edwin V Mathews,User:Edwin V Mathews,User:Edwin V Mathews/sandbox,2229
Farhadhanjan,User:Farhadhanjan,New Flamenco,2235
Chinmay26,User:Chinmay26,Template:PBB/6531,2280
Cuteness nasya fover,Talk:Kim Hyo-yeon,User:Cuteness nasya fover,2320
Mcenten,User:Mcenten,Kayapo people,2325
Tasinalif,User:Tasinalif,User:Tasinalif,2333
B23Rich,User:B23Rich/sandbox,Demographics of Winnipeg,2345
B23Rich,User:B23Rich/sandbox,User talk:Way2veers,2364
B23Rich,User:B23Rich/sandbox,The Pas,2571
B23Rich,User:B23Rich/sandbox,Rural Municipality of Kelsey,2578
B23Rich,User:B23Rich/sandbox,User talk:Drmies,2586
B23Rich,User talk:Drmies,User:B23Rich,2587
B23Rich,User:B23Rich/sandbox,"Hamilton, Ontario",2688
B23Rich,User:B23Rich/sandbox,Burnaby,2712
B23Rich,User:B23Rich/sandbox,"Richmond Hill, Ontario",2802
B23Rich,User:B23Rich/sandbox,"File:Robberies in Winnipeg, MB in 2012 - Dot Map.png",2805
B23Rich,User:B23Rich/sandbox,"Talk:Crime in Oakland, California",2826
Pikevillethacker,User:Pikevillethacker,"Pikeville, Kentucky",2844
Pikevillethacker,User:Pikevillethacker,Deron Feldhaus,2900
Kamil.khan05,User:Kamil.khan05,User:Kamil.khan05,2911
Kamil.khan05,User:Kamil.khan05,User:Tausif alam,2921
AKBoogie,User:AKBoogie,User:AKBoogie/sandbox,2926
Stevenwuqida126com,User:Stevenwuqida126com,Health,2934
Agyat13,User:Agyat13,User:Agyat13,2936
CCAOI,Wikipedia talk:Articles for creation/Equinet,User:CCAOI/sandbox,2939
Fan Zhang-IHC,Wikipedia:Australia Education Program/Courses/Health Informatics C - Electronic Health Records (Dennis Wollersheim)/Students,User talk:Yajing Yang,2948
Fan Zhang-IHC,User talk:Yajing Yang,User:Fan Zhang-IHC,2949
Fan Zhang-IHC,User:Fan Zhang-IHC,Wikipedia talk:Australia Education Program/Courses/Health Informatics C - Electronic Health Records (Dennis Wollersheim),2950
Fan Zhang-IHC,Wikipedia talk:Australia Education Program/Courses/Health Informatics C - Electronic Health Records (Dennis Wollersheim),Wikipedia:Australia Education Program/Courses/Health Informatics C - Electronic Health Records (Dennis Wollersheim)/Articles,2951
Fan Zhang-IHC,User:Fan Zhang-IHC,Talk:Access control,2956
Fan Zhang-IHC,Wikipedia:Australia Education Program/Courses/Health Informatics C - Electronic Health Records (Dennis Wollersheim)/Articles,Talk:DICOM,2967
Fan Zhang-IHC,Talk:Medical classification,User talk:Yingping Xu,2971
William E. Edwards,User:William E. Edwards,User:William E. Edwards,3080
Leslie Barbara Knope,User:Leslie Barbara Knope,Post-structural feminism,3095
Palisand,William Herschel,User:Palisand,3101
Palisand,User:Palisand,HMS Magnanime (1780),3103
Plectro,User:Plectro,User talk:Plectro,3110
Plectro,User talk:Plectro,User:Plectro,3112
Eli Ofile Lediretse,User:Eli Ofile Lediretse/sandbox,User:Eli Ofile Lediretse,3116
Travismn,User:Travismn,User:Travismn/sandbox,3124
Travismn,User:Travismn/sandbox,Santa Clara County Library,3127
Travismn,Q65 (band),Education Program talk:University of San Francisco/Environmental Law (Spring 2013)/Timeline,3132
Travismn,Education Program talk:University of San Francisco/Environmental Law (Spring 2013)/Timeline,User:Totranm/Sandbox,3133
Lewis1207,Thomas Lewis (Kentucky),User:Lewis1207,3164
Lewis1207,User:Lewis1207,Talk:Thomas Lewis (Kentucky),3165
Djae3,Wikipedia:New contributors' help page/questions,User talk:Djae3,3181
Djae3,User talk:Djae3,Level ancestor problem,3186
Strategios,User:Strategios,User:Strategios/sandbox,3199
Pavlovitch,Mongush Kenin-Lopsan,User:Pavlovitch,3213
Pedrobee,Zambia,User:Pedrobee/sandbox,3216
Pedrobee,User:Pedrobee/sandbox,User:Pedrobee,3218
Aleesha C,Wikipedia:Requested articles/Applied arts and sciences,User talk:Mdann52,3263
Aleesha C,User talk:Mdann52,Jože Plečnik,3264
MollieMcArthur,McArthur (surname),User:MollieMcArthur,3420
Tina C Chicago,List of LGBT characters in television and radio,User:Tina C Chicago,3445
Kaylapaschal,User:Kaylapaschal,Scenic Hudson Preservation Conference v. Federal Power Commission,3454
Kaylapaschal,User:Kaylapaschal/sandbox,Education Program talk:University of San Francisco/Environmental Law (Spring 2013)/Timeline,3470
Kaylapaschal,Education Program talk:University of San Francisco/Environmental Law (Spring 2013)/Timeline,Talk:Los Angeles County Flood Control District v. NRDC,3475
Lynzmsn,Mitchell Park Horticultural Conservatory,User:Lynzmsn,3527
Callummccarthy2,User:Callummccarthy2,Tipi,3554
Jazze111,Jorge A. Plasencia,Talk:Jorge A. Plasencia,3559
Jazze111,Talk:Jorge A. Plasencia,User:Jazze111,3560
Jazze111,User:Jazze111,"República, LLC",3561
JessicaFindsFacts,User:JessicaFindsFacts/sandbox,User:JessicaFindsFacts,3604
Halo5307,Nintendo 2DS,User:Halo5307,3610
Halo5307,User:Halo5307,Sumo,3611
Shubh Rawat,User:Shubh Rawat,User:Shubh Rawat,3658
Jpparrish,User talk:StacyPF,Elaprolu,3676
Jpparrish,Macquarie Infrastructure Company,Education Program talk:University of San Francisco/Environmental Law (Spring 2013)/Timeline,3681
Jpparrish,Education Program talk:University of San Francisco/Environmental Law (Spring 2013)/Timeline,User:Jpparrish,3684
Nakedsun,Church Slavonic language,User:Nakedsun,3975
Samrong01,Auguste Scheurer-Kestner,Template:Plume,4154
YeagerDog,Kevin Gregg,User:YeagerDog,4481
YeagerDog,User:YeagerDog,Kevin Gregg,4482
ChWolff,User:ChWolff,Nir Shavit,4559
Tipster025,User talk:Mark Miller,User talk:Tipster025,4565
Tipster025,User talk:Tipster025,User:Tipster025,4566
Grandpescator,Harris Academy,User:Grandpescator,4568
Grandpescator,User:Grandpescator,Charles Finnigan,4569
Grandpescator,Wikipedia:Charles Finnigan,List of dentists,4586
Grandpescator,Everybody's Enquire Within,Talk:Charles Ray (editor),4640
Grandpescator,Abraham Fraunce,Talk:Everybody's Enquire Within,4660
Nongrockle,Talk:1854 Broad Street cholera outbreak,User:Nongrockle,4674
Nongrockle,User:Nongrockle,Maeslantkering,4676
Srinivasan Pillai,User:Srinivasan Pillai,User:Srinivasan Pillai,4681
NaveenSaily,User:NaveenSaily,Tauranga,4683
NaveenSaily,Talk:Bay of Plenty,User talk:DerbyCountyinNZ,4694
NaveenSaily,User talk:DerbyCountyinNZ,Bay of Plenty Times,4695
NaveenSaily,User:NaveenSaily,The Weekend Sun,4700
NaveenSaily,User talk:Reddogsix,Tauranga Eastern Link,4709
NaveenSaily,User talk:DerbyCountyinNZ,Talk:List of the most subscribed users on YouTube,4741
ABBAHLADAN1,User:ABBAHLADAN1,User:ABBAHLADAN1,4746
ABBAHLADAN1,User:ABBAHLADAN1,User:ABBAHLADAN1/sandbox,4747
Adoyle123,User talk:Pigsonthewing,Dry stone,4755
Peoplesrepublic,The Tube (2012 TV series),Home Square,4826
Peoplesrepublic,Home Square,Jasmine Choi,4828
Peoplesrepublic,OS X Yosemite,Air Algerie Flight 5017,4898
Madtaste81,User:Madtaste81,Fabio Viviani (chef),4982
Zuheb ahmed khan,User talk:Zuheb ahmed khan,User:Zuheb ahmed khan,5004
Elevatordaily,User:Elevatordaily,High School USA!,5023
Rka001,AKB48,Wikipedia:Articles for deletion/List of former members of AKB48,5094
Rka001,Wikipedia:Articles for deletion/List of former members of AKB48,Talk:List of former members of AKB48,5101
Rka001,Sae Miyazawa,User talk:AngusWOOF,5163
Rka001,AKB48,User talk:DAJF,5223
Rka001,User:Rka001,User talk:GregorB,5233
Rka001,Wikipedia talk:WikiProject Music,User talk:Georgewilliamherbert,5265
Rka001,User talk:Georgewilliamherbert,Wikipedia:Sockpuppet investigations/Rka001/Archive,5266
Rka001,User talk:Georgewilliamherbert,Talk:List of AKB48 members,5293
PuritWiki,User:PuritWiki,Military ranks of the Thai armed forces,5431
Workingladyonline,User:Workingladyonline,User talk:Workingladyonline,5464
Rashibansal,User talk:Sakshi bankawat,"P.E.S. Institute of Technology, Bangalore South Campus",5486
Willowbl00,User:Willowbl00,Scud: The Disposable Assassin,5493
Mateo Meira,User:Mateo Meira,User talk:Mateo Meira,5522
Insects Everywhere,Newfoundland Insectarium,User:Insects Everywhere,5565
AleCrook,Wikipedia:Changing username/Simple,User:AleCrook,5574
AleCrook,User:AleCrook,Wikipedia:Changing username/Simple,5575
AleCrook,User:AleCrook,"East Haddam, Connecticut",5577
Popegrutch,Wikipedia:Meetup/Portland/Wiknic/2013,Wikipedia:WikiProject Oregon/Participants,5592
Kayceegibsonupike,User:Kayceegibsonupike,Clarence Glover,5605
CondorTalon,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,User:CondorTalon/sandbox,5679
Suriyaa Kudo,User:Suriyaa Kudo/Books/Henry Ford,Wikipedia:Notifications/Newsletter,5774
Suriyaa Kudo,Wikipedia:Notifications/Newsletter,User:Suriyaa Kudo/Books/Computer,5775
Suriyaa Kudo,User:Suriyaa Kudo/Books/Wikis,User:Suriyaa Kudo/Books,5777
Suriyaa Kudo,User:Suriyaa Kudo/Tabs/Template,User:Suriyaa Kudo/Books/Apache OpenOffice.org & Others,5784
Blok Glo,List of active separatist movements in Europe,User talk:Jingiby,5834
Blok Glo,User talk:Jingiby,Revolutionary,5835
Blok Glo,Mayor of the City of Skopje,Wikipedia:WikiProject ROMacedonia/Participants,5848
Blok Glo,Ohrid Summit 2013,Template:Bitola,5887
Blok Glo,Clock Tower (Bitola),User:Blok Glo/Kiril Pejcinovik,5889
Blok Glo,User:Blok Glo/Fwdfsad,List of Elementary episodes,5892
Blok Glo,User:Blok Glo/Signature,Template:God,5895
Blok Glo,South-East European Cooperation Process,User talk:Blok Glo,5917
Blok Glo,Summit of Ohrid 2013,Template:PD-MKGov,5919
Blok Glo,Template:PD-MKGov,List of festivals in the Republic of Macedonia,5920
Blok Glo,User talk:Blok Glo,User talk:Salah Almhamdi,5926
Blok Glo,User talk:Salah Almhamdi,User talk:SlothFan,5928
Blok Glo,User talk:SlothFan,User talk:FerniiMM,5929
Blok Glo,User talk:FerniiMM,"Choir of Sidney Sussex College, Cambridge",5930
Blok Glo,On the Spot Guidance,User talk:MattSSmith,5940
Blok Glo,User talk:Blok Glo,Claudio Dias,5953
Blok Glo,User:Blok Glo/Signature,Yoshihisa Kawahara,5958
Blok Glo,User talk:I My Me! Princess,Wickham Island (Recherche Archipelago),5960
Blok Glo,User talk:Blok Glo,Todor Petrov,5967
Blok Glo,User talk:Wingsk,Talk:World Macedonian Congress,5979
Blok Glo,User:FilipVtori,Zoran Zaev,5984
Blok Glo,User talk:Russianbritish,Ta Xila,5995
Blok Glo,Zoran Zaev,Ottoman Rumelia,6010
Blok Glo,Ottoman Rumelia,Aromanian Macedonian,6011
Blok Glo,Aromanian Macedonian,"Sinaia, Romania",6012
Blok Glo,"Sinaia, Romania",Vlach Macedonian,6013
Blok Glo,Vlach Macedonian,The Weavers (1905 film),6014
Blok Glo,Ottoman Rumelia,Category:Articles with Macedonian-language external links,6024
Blok Glo,Scary Movie 5,"Bitola, Macedonia",6051
Blok Glo,"Bitola, Macedonia",Aladin (film),6052
Blok Glo,Talk:List of films of the Republic of Macedonia,John Alvin (actor),6074
Blok Glo,List of active separatist movements in Europe,IMRO-DPMNU,6084
Blok Glo,IMRO-DPMNU,List of newspapers in Greece,6085
Blok Glo,User talk:74.77.228.134,Blank: A Vinylmation Love Story,6108
Blok Glo,User talk:Blok Glo,Knights of the Golden Circle,6124
Blok Glo,User talk:Blok Glo,Category:Gravity Falls,6138
Blok Glo,User talk:Blok Glo,File:VMRO-DPMNElogo.png,6149
Blok Glo,File:VMRO-DPMNElogo.png,IMRO - DPMNU,6150
Blok Glo,IMRO - DPMNU,Alex Hirsch,6151
Blok Glo,Talk:Bulgarians in the Republic of Macedonia,League of Communists of Macedonia - Party for Democratic Renewal,6174
Blok Glo,League of Communists of Macedonia - Party for Democratic Renewal,League of Communists of Macedonia - Party for Democratic Transformation,6175
Blok Glo,User:Blok Glo,User:Blok Glo/Status,6190
Blok Glo,File:Bill Cipher.jpg,User talk:Blok Glo/Archive 1,6229
Blok Glo,User talk:Blok Glo,Talk:Gravity Falls/Archive 1,6233
Blok Glo,''Bigfoot'' (TV series),19th of April Movement,6250
Blok Glo,User:Blok Glo/My Status,Template:Did you know nominations/Clock Tower of Bitola,6263
Blok Glo,"Macedonian local elections, 2013",Dimitar and Konstantin Miladinov,6269
Blok Glo,Balkans,Talk:List of most expensive paintings/Archive 1,6271
Blok Glo,Wikipedia:Featured list candidates/List of most expensive paintings/archive1,Going Home,6275
Blok Glo,User talk:DexDor,Mourousis family,6278
AntiWill,User:AntiWill,User:Millerc7,6381
AntiWill,User:Markplzzz,User:AntiWill/sandbox,6385
Lawlovesscalia,User:Lawlovesscalia/sandbox,Hazardous Materials Transportation Act,6417
GeronimoPascual,Kul Sidhu,The Academy School,6480
GeronimoPascual,The Academy School,List of tallest buildings in Dubai,6481
AnnaA357,Wikipedia:Changing username/Simple,User:AnnaA357,6498
AnnaA357,User:AnnaA357,Kate (given name),6499
Scientificaldan,Leonardo DiCaprio filmography,User:Scientificaldan,6505
LabyrinthWolf,Spank! The Fifty Shades Parody,User:LabyrinthWolf,6508
LabyrinthWolf,User:LabyrinthWolf,Spank! The Fifty Shades Parody,6509
Marcuszaua,User talk:Marcuszaua,User:Marcuszaua,6519
SavageLife863,Lil Boosie,User:SavageLife863,6528
SavageLife863,User:SavageLife863,Dunk Ryders,6533
A11HAV3FA113N,Brutal deathcore,Veil of Maya,6539
A11HAV3FA113N,User:A11HAV3FA113N,In Dying Arms,6545
Joshakjohn,Wikipedia:Articles for deletion/Log/2013 March 28,Wikipedia:Articles for deletion/Flyforbeans,6552
Joshakjohn,Wikipedia:Articles for deletion/Flyforbeans,User:Joshakjohn,6555
Jmendes6,User:Jmendes6,Dubbing (filmmaking),6578
Jmendes6,User:Jmendes6,WordPress,6581
P.ierardi224,User:P.ierardi224,Killeen Independent School District,6592
Pmipriyadarshi,User:Pmipriyadarshi/sandbox,User talk:Pmipriyadarshi,6597
Pmipriyadarshi,User talk:Pmipriyadarshi,User:Pmipriyadarshi,6598
Pmipriyadarshi,User:Pmipriyadarshi,User:Pmipriyadarshi/sandbox,6599
EAllanAndersson,User:EAllanAndersson,User:EAllanAndersson/sandbox,6605
EAllanAndersson,Forest dieback,Wikipedia:Wikipedia Education Program/Surveys/Students,6616
EAllanAndersson,Wikipedia:Wikipedia Education Program/Surveys/Students,Talk:Forest dieback,6617
Eric Messel,User:Eric Messel,Wilmar H. Shiras,6621
Milkyjoe87,Yew Chung International School of Qingdao,User:Milkyjoe87,6636
Milkyjoe87,Yew Chung International School of Beijing,Talk:Yew Chung International School of Beijing,6674
Isabel.vanrooyen,User:Isabel.vanrooyen,SAM Broadcaster,6682
Gloria sah,User talk:Gloria sah,User talk:Omgosh30,6715
Gloria sah,User:The ed17/sandbox3,User talk:Ludwigzhou,6725
Gloria sah,Category:User egl-N,Wikipedia:WikiProject Medicine/Translation task force/Sign up,6731
Gloria sah,Wikipedia:WikiProject Medicine/Translation task force/Sign up,Wikipedia:WikiProject Medicine/Translation task force/People,6736
Gloria sah,Wikipedia:WikiProject Medicine/Translation task force/People,Wikipedia:WikiProject Environment/participants,6737
Goat Herd 2,.co,User:Goat Herd 2,6752
Goat Herd 2,User:Goat Herd 2,Talk:List of longest novels,6755
Goat Herd 2,User:Goat Herd 2,Microsoft Office 95,6764
Goat Herd 2,User:Goat Herd 2,Observation on the Spot,6774
Rckr,User:Rckr,Matthew Tipton,6800
Kitsunataiala,User:Kitsunataiala,User talk:Kitsunataiala,6806
Dr farhan saif,User:Dr farhan saif,User:Dr farhan saif,6838
Bivek Dutta Gupta,User talk:Bivek Dutta Gupta,User:Bivek Dutta Gupta,6857
Armin oka,Živinice,User:Armin oka,6859
Elizabeth geitz,Benedictine Sisters of Bethany,User:Elizabeth geitz,6912
Elizabeth geitz,Benedictine Sisters of Bethany,User talk:Alexf,6923
Dk113040,List of American Gothic episodes,List of The Agency episodes,7102
Dk113040,John Munch,User:Dk113040,7130
Dk113040,Billy Idol (album),User talk:MelbourneStar,7235
Dk113040,User talk:MelbourneStar,Pulp Fiction (soundtrack),7237
Dk113040,List of Criminal Minds episodes,User talk:Dk113040,7416
Andrepoiy,List of communities in Ontario,User:Andrepoiy,7431
Andrepoiy,User:Andrepoiy,List of vehicle speed records,7434
Andrepoiy,User:Andrepoiy,Pontiac Montana,7437
Vika007,User:Vika007,Lena Hades,7451
Vika007,Thus Spoke Zarathustra,User talk:Vika007,7463
Vika007,Also sprach Zarathustra (disambiguation),User talk:Michael Bednarek,7485
Bencwallace,User:Bencwallace,Mixture distribution,7496
Soulshinex,User:Soulshinex,University of New Hampshire,7503
Soulshinex,Joan Tavares Avant,User talk:Ssenier,7523
Joedog12,User talk:Joedog12,Magic (paranormal),7561
Joedog12,User:Joedog12,Psychokinesis,7563
Joedog12,User talk:Joedog12,User:Joedog12/Lois Albez,7577
Chris troutman,User:Chris troutman,Wikipedia:Training/For Ambassadors/Training feedback,7591
Chris troutman,Wikipedia:Training/For Ambassadors/Training feedback,User:Chris troutman,7592
Chris troutman,User talk:Chris troutman,Dragon Seed (novel),7595
Chris troutman,"Howard F. Ahmanson, Sr.",Missing-man table,7607
Chris troutman,Wikipedia:Requested articles/Social sciences/Military and military history,Missing man table,7609
Chris troutman,User talk:Rachel1245,"English, Indiana",7626
Chris troutman,User talk:Bayradioboss,Dione (moon),7670
Chris troutman,User talk:Rawars,Samantha Ryan,7695
Chris troutman,User:Chris troutman,User talk:S.k.jhung,7698
Chris troutman,User talk:Aehli,User:Verne white,7702
Chris troutman,Pope Benedict XVI,User talk:Kushmody,7718
Chris troutman,User talk:Dr Vinod Singh Sachan,User talk:Tony9999mo,7738
Chris troutman,User talk:Tony9999mo,Blacksmoke (group),7739
Chris troutman,United States Naval Air Station Wexford,User talk:Wang0857,7742
Chris troutman,User:Chris troutman,Wikipedia talk:Training/For students,7747
Chris troutman,User talk:Zacharyzipper,User talk:Ayush24x7,7752
Chris troutman,User talk:Ayush24x7,Thomas Becket,7753
Chris troutman,User talk:Chris troutman,User talk:Jazzycrazy,7761
Chris troutman,User talk:Tassedethe,User talk:Famousarthur,7767
Chris troutman,Wikipedia:Articles for deletion/Dragan Petrovic jazz pianist,Ron Clark (teacher),7777
Chris troutman,User talk:Arthur King 9,Skeleton,7780
Chris troutman,User talk:Caseycarver1,User talk:Shaun,7786
Chris troutman,User talk:Chris troutman,Wikipedia talk:Wikipedia Signpost/2013-03-04/Op-ed,7790
Chris troutman,Wikipedia talk:Wikipedia Signpost/2013-03-04/Op-ed,Wikipedia:WikiProject Texas/Assessment,7791
Chris troutman,User talk:Rizkuwait,User talk:AishunBao,7812
Chris troutman,User talk:AishunBao,Wikipedia:Meetup/Wikipedia Loves West Hollywood (2013),7813
Chris troutman,Wikipedia:Meetup/Wikipedia Loves West Hollywood (2013),User talk:Mesoper,7818
Chris troutman,User talk:Jkapi13,User talk:Brendalyn7,7847
Chris troutman,User talk:Brendalyn7,Joseph Dunninger,7848
Chris troutman,Talk:Kurban Said,User talk:Beyond My Ken,7851
Chris troutman,User talk:139.193.102.75,User talk:Inkblot svr,7855
Chris troutman,User talk:Inkblot svr,Education Program talk:Pepperdine University/Personality (PSYC 321) (Spring 2013),7856
Chris troutman,User talk:Chris troutman,Talk:Alice Eagly,7861
Chris troutman,User talk:Adoyle6,Paul Costa Jr,7865
Chris troutman,Alexander Hamilton,Wikipedia talk:Protected Page Editor,7870
Chris troutman,User:Chris troutman,User talk:Olegkagan,7872
Chris troutman,Wikipedia:Meetup/LA/Invite,Talk:Shane J. Lopez,7874
Chris troutman,User talk:Chris troutman,Talk:Mihaly Csikszentmihalyi,7883
Chris troutman,User talk:173.15.187.93,Talk:Regulatory mode theory,7886
Chris troutman,User talk:208.95.94.10,United States Information Agency,7902
Chris troutman,User talk:Inkblot svr,User talk:Th3ninjashadow,7906
Chris troutman,User talk:Th3ninjashadow,Talk:Mohamed Said Ramadan Al-Bouti,7907
Chris troutman,Talk:Mohamed Said Ramadan Al-Bouti,Talk:Rujm el-Hiri,7908
Chris troutman,User talk:Nableezy,User talk:Mediran,7910
Chris troutman,User talk:Chris troutman,User:Mediran/CVUA/Chris troutman,7914
Chris troutman,User talk:Chris troutman,Albanians,7928
Chris troutman,Mossad,User:Bgcblogger,7931
Chris troutman,User:Bgcblogger,User talk:Angela Redmond,7932
Chris troutman,User:Mediran/CVUA/Chris troutman,User talk:Designate,7944
Chris troutman,Brandon Vera,User talk:RHaworth/2013 May 09,7947
Chris troutman,User talk:RHaworth/2013 May 09,Samuel D. Gosling,7948
Chris troutman,User talk:Chris troutman,Talk:Ferenc Szaniszló,7982
Chris troutman,Talk:Ferenc Szaniszló,User talk:202.166.80.228,8009
Chris troutman,User:Chris troutman/common.css,Psycho (1998 film),8020
Chris troutman,User talk:Chris troutman,Utopia (book),8023
Chris troutman,User talk:70.176.185.197,Partido Komunista ng Pilipinas-1930,8028
Chris troutman,User talk:75.68.151.97,User talk:2602:306:30E0:1450:E9FE:C257:77C7:6619,8030
Chris troutman,User talk:2602:306:30E0:1450:E9FE:C257:77C7:6619,Philadelphia Phillies,8031
Chris troutman,User talk:SebyGonzalez,Wikipedia:Requests for page protection,8043
Luneackm,User:Luneackm,User:Galangg90k/Galangg90k/DraftBrundtland,8192
Francispontifex,Portal:Current events/2013 March 19,User talk:Francispontifex,8222
Francispontifex,User talk:Francispontifex,Portal:Current events/2013 March 20,8223
Francispontifex,User talk:Patelcharmin,User:Newsjunky12,8244
Francispontifex,Human condition,User:Francispontifex/Current,8313
