username1,pagetitle1,pagetitle2,counter
Mr. Metal Head,"10,000 Days (Tool album)",User:Mr. Metal Head,6850
Mr. Metal Head,User:Mr. Metal Head,Bon Scott,6858
Mr. Metal Head,User:Mr. Metal Head,The Bleeding,6867
Mr. Metal Head,User:Mr. Metal Head,Death Angel,6892
Mr. Metal Head,User:Mr. Metal Head,Carcass (band),6986
Mr. Metal Head,User:Mr. Metal Head,Dave Lombardo,6988
Mr. Metal Head,User:Mr. Metal Head,File:Trouble - Psalm 9.jpg,6998
Mr. Metal Head,User:Mr. Metal Head,File:Voivod - Nothingface.jpg,7025
Mr. Metal Head,User:Mr. Metal Head,File:UFO - The Monkey Puzzle.jpg,7045
Mr. Metal Head,User:Mr. Metal Head,Death to Tyrants,7066
Mr. Metal Head,User:Mr. Metal Head,Talk:D.R.I. (band),7095
Mr. Metal Head,The Best of Scorpions,File:Steve Vai - Flex-Able (Original).jpg,7255
Mr. Metal Head,User:Mr. Metal Head,File:Annihilator - Metal.jpg,7318
Athomasm,User:Zanoni/Paul Walker (footballer born 1992),Electroluminescence,7854
Mfwnoface,Intellectual disability,User talk:Ian.thomson,7895
Mfwnoface,MattyBRaps,User talk:Mfwnoface,7898
Mfwnoface,User talk:Mfwnoface,The Silmarillion,7904
Mfwnoface,The Silmarillion,Foobar (disambiguation),7906
Mfwnoface,Foobar (disambiguation),Death of Stevie Ray Vaughan,7907
Mfwnoface,User talk:Mfwnoface,List of weight training exercises,7927
Vorox the Glatorian,User:C.Fred,User talk:Vorox the Glatorian,7971
Checkb4uwreck,User talk:Checkb4uwreck,Book of Moses,7990
Checkb4uwreck,Dog,User talk:Paul Erik,7993
18fle06j,User talk:18fle06j,Lamington,8044
Yanniboy1996,Barack Obama,User talk:Yanniboy1996,8119
Horsesarereallygreat,User talk:GeorgeGlock123,Detroit Red Wings,8157
