username1,pagetitle1,pagetitle2,counter
Kingmandude,User talk:Kingmandude,United States emission standards,1942
Kingmandude,User talk:Kingmandude,Environmental science,1945
Hole hais,Sesame Street,User talk:SQGibbon,1964
Muytr,The Amazing Race 22,User talk:Ryulong,2002
Jonathane71,Jan Mayen,User talk:Jonathane71,2032
Tbob84,Penny (The Big Bang Theory),User talk:Tbob84,2178
Tbob84,User talk:Tbob84,Shell (projectile),2179
Nikkoooo,User talk:JohnCD,User talk:Nikkoooo,2466
Poopman16,Lateran Council (769),User talk:Mikemoral,2584
Isateach,Dark energy,User talk:Isateach,2623
Jinkura2,Wikipedia talk:Edit filter/False positives,User talk:Jinkura2,2694
Vilano XIII,World War I casualties,User talk:Vilano XIII,2774
Vilano XIII,User talk:Vilano XIII,User talk:Woogie10w,2775
Electricfire12,List of Rock Band Network 2.0 songs,User:Electricfire12/sandbox,2942
Electricfire12,User:Electricfire12/sandbox,User:Electricfire12,2943
Odzhion,Marcel Marceau,User talk:Odzhion,3033
HannahPavina,User talk:HannahPavina,User talk:76.88.20.150,3068
Joemamma1025,Emerson Drive,User talk:WikiDan61,3186
Imaginationff,International Indian Film Academy Awards,Hottest New Director,3474
Imaginationff,List of awards and nominations received by Avika Gor,Uttaran,3477
Anarcho-syndikalist101,OpIsrael,User talk:Kathovo,3622
Qazwsxedcrfvtgbyhnujmikolp5,Mosquito,User talk:Qazwsxedcrfvtgbyhnujmikolp5,3799
Pen.cil.80,User talk:Pen.cil.80,Jiiva,4014
Pen.cil.80,Biju Menon,User talk:TheRedPenOfDoom,4045
Pen.cil.80,Vishal (actor),User talk:Solarra/Archive 4,4055
Qwertyasdfqwertyfdsa,Pen,User talk:Materialscientist,4093
Qwertyasdfqwertyfdsa,User talk:Materialscientist,Plasma (physics),4094
MhmmIbet,Suicide of Amanda Todd,User talk:MhmmIbet,4239
Realanimals,User:Realanimals,User:Realanimals/sandbox,4274
Awikimegamandude,Chatroulette,User talk:Awikimegamandude,4398
Stevie sarah louise,Roly,User talk:AnemoneProjectors,4532
Stevie sarah louise,List of Hollyoaks characters (2013),User:Stevie sarah louise,4550
Stevie sarah louise,User:Stevie sarah louise,David Cameron,4551
Stevie sarah louise,User:Stevie sarah louise,Tyler Moon,4598
Stevie sarah louise,User:Stevie sarah louise,Spencer Gray,4608
Stevie sarah louise,User:Stevie sarah louise,User talk:Raintheone,4622
Stevie sarah louise,User talk:Raintheone,Eddie Moon,4623
Stevie sarah louise,User:Stevie sarah louise,Ste Hay,4636
Kord Kakurios,User talk:Jimbo Wales,Karelian ssr,4670
Kord Kakurios,Wikipedia talk:Child protection,Ginseng coffee,4675
JESLabour,User talk:Peridon,User:Peridon,4681
JESLabour,User talk:Peridon,Conservative Party (UK),4686
JESLabour,User talk:Peridon,Southend-on-Sea Borough Council,4689
Montyman21,User:Montyman21/sandbox,Bengal tiger,4698
Jacktraynor98,User talk:Raul654,"Arthur Wellesley, 1st Duke of Wellington",4718
JadeGuardian,Video Game,User talk:JadeGuardian,5185
JadeGuardian,User talk:JadeGuardian,Bonobo,5186
JadeGuardian,Wikipedia:Administrator intervention against vandalism,User talk:Blackguard SF,5369
JadeGuardian,User talk:Kcawesome,Klaus Kubinger,5400
JadeGuardian,User talk:JadeGuardian,Pikachu,5409
Meysam salehe,Persepam Madura United,Persepam madura united,5452
Meysam salehe,Persepam madura united,Shahin bushehr F.C.,5454
Meysam salehe,Persepam Madura United F.C.,Sepahan Novin F.C.,5457
Meysam salehe,Sepahan Novin F.C.,2012–13 Indonesia super league,5458
Meysam salehe,2012–13 Indonesia super league,Sepahan esfahan F.C.,5459
Meysam salehe,Sepahan esfahan F.C.,Persepam madura united F.C.,5460
Meysam salehe,Sepahan novin F.C.,Pasargad tehran F.C.,5463
Meysam salehe,Persepam Madura United,User talk:Meysam salehe,5468
Blacklisting,Red Bee Media,User:Bbb2007,5670
Blacklisting,Really (TV channel),User talk:Blacklisting,5692
Indikamonatheiya,Dutch language,User talk:Indikamonatheiya,5698
Tom01011,User:Tom01011,Taraxacum,5732
Uhuhhello,User talk:Uhuhhello,Pervez Musharraf,5780
Clardak,User talk:Natg 19,"United Kingdom local elections, 2014",5864
Baraq Osama,Talk:Cher,User talk:Baraq Osama,5925
Mabraham21,North Dakota,User talk:Mabraham21,5966
Mitch1134,Punics,User talk:Mitch1134,6389
King Shawn158,User talk:King Shawn158,Chief Keef,6478
CommunistCanuck,"Stanley, Falkland Islands",User:CommunistCanuck,6519
CommunistCanuck,User:CommunistCanuck,John A. Macdonald,6549
Tipu Sultan Rules!!,Berbera,User talk:Basalisk,6587
Tipu Sultan Rules!!,User talk:Basalisk,Battle of Turnhout (1789),6588
Tomoni111,Buffalo wing,User talk:Tomoni111,6663
Reillybuster,User talk:207.139.193.xxx,Iraniella,6764
Ascendah,Doner kebab,User talk:Blueboar,6892
Ascendah,User talk:Blueboar,Cats in ancient Egypt,6896
Ascendah,Cats in ancient Egypt,Talk:Palladium as an investment,6897
Ascendah,Talk:Palladium as an investment,User talk:DragonflySixtyseven,6898
Ascendah,User talk:DragonflySixtyseven,User talk:Faizan,6899
Ascendah,User talk:Blueboar,Talk:Wayne Madsen,6903
Ascendah,Talk:Palladium as an investment,User talk:Arthur Rubin,6905
Ascendah,Talk:Palladium as an investment,Talk:Polish Plumber,6914
Sexy Beast Rhys Plucknett,Mark McGough,User talk:Sexy Beast Rhys Plucknett,6944
Sexy Beast Rhys Plucknett,User talk:Sexy Beast Rhys Plucknett,Adolescence,6946
Petermusngi,DZIS-TV,DWBG-TV,6982
Sabbott15,User:Sabbott15,Tropic Thunder,6993
Samsides13,User talk:Jax 0677,Wrexham F.C.,7151
Samsides13,User:Samsides13,Newport County A.F.C.,7158
Nursetodd,Brian Camenker,Soledad O'Brien,7342
Supson123,User talk:Supson123,User talk:Supson123,7344
Supson123,User talk:Supson123,Lebanese National Anthem,7346
Supson123,Justin Tuveri,User:Supson123,7349
Supson123,User:Supson123,Barack Obama,7351
Derreberryj,Mecklenburg Resolves,User:Derreberryj/sandbox,7360
Wilson888,Brand New Eyes World Tour,User:Wilson888/sandbox,7364
Wilson888,User:Wilson888/sandbox,Terraza del C.C.C.T.,7377
Wilson888,User:Wilson888/sandbox,Gold Cobra Tour,7431
Wilson888,User:Wilson888/sandbox,The MDNA Tour,7463
Wilson888,User:Wilson888/sandbox,Estadio de Fútbol de la Universidad Simón Bolívar,7488
Wilson888,User:Wilson888/sandbox,Supremo (album),7518
Wilson888,User:Wilson888/sandbox,Jessie J,7522
Wilson888,User:Wilson888/sandbox,List of indoor arenas,7539
Wilson888,User:Wilson888/sandbox,Total Drama,7557
Wilson888,User:Wilson888/sandbox,Template:PremiosMTVLatinoamérica,7659
Wilson888,User:Wilson888/sandbox,Payphone (song),7724
Wilson888,Payphone (song),List of Pop Rock General number-one singles of 2013,7728
Wilson888,List of Pop Rock General number-one singles of 2013,List of Pop Rock General number-one singles of 2012,7730
Wilson888,List of Pop Rock General number-one singles of 2012,Justin Timberlake discography,7731
Wilson888,List of Pop Rock General number-one singles of 2012,55th Annual Grammy Awards,7736
Wilson888,List of Pop Rock General number-one singles of 2012,List of Pop Rock General number-one singles of 2007,7752
Wilson888,List of Pop Rock General number-one singles of 2007,List of Pop Rock General number-one singles of 2011,7754
Wilson888,List of Pop Rock General number-one singles of 2011,List of Pop Rock General number-one singles of the 2010s,7755
Wilson888,List of Pop Rock General number-one singles of the 2010s,List of Pop Rock General number-one singles of 2008,7756
Wilson888,List of Pop Rock General number-one singles of 2011,List of Pop Rock General number-one singles of 2009,7764
Wilson888,List of Pop Rock General number-one singles of 2006,List of Pop Rock General number-one singles of 2004,7773
Wilson888,List of Pop Rock General number-one singles of 2004,List of Pop Rock General number-one singles of 2005,7774
Wilson888,List of Pop Rock General number-one singles of 2005,List of Pop Rock General number-one singles of 2003,7775
Wilson888,List of Pop Rock General number-one singles of 2003,List of Pop Rock General number-one singles of 2002,7776
Wilson888,List of Pop Rock General number-one singles of 2002,List of Pop Rock General number-one singles of 2001,7777
Wilson888,List of Pop Rock General number-one singles of 2001,List of Pop Rock General number-one singles of the 2000s,7778
Wilson888,Selena Gomez & the Scene discography,User:Wilson888,7794
Danuk1984,User talk:Beve,User talk:Danuk1984,7881
Danuk1984,User talk:Danuk1984,Robbie Williams,7882
Danuk1984,User talk:Danuk1984,Mark Hateley,7907
Dylanedmunds,User:Dylanedmunds,User talk:Dylanedmunds,7936
Dylanedmunds,User:Dylanedmunds,Kebab,7940
Jame$ pro,Wikipedia:Requested articles/music/Songs,Wikipedia:Requested articles/music/Songs,7947
Jame$ pro,Wikipedia:Requested articles/music/Songs,Not Afraid,7949
Jame$ pro,Somewhere in the World (Altiyan Childs song),So Fresh,7952
The EthWebster,Asset pricing theory,Anne Boleyn,8161
Wipsoff,User:Wipsoff,User:Wipsoff,8177
Wipsoff,User:Wipsoff,Julius Caesar,8186
912doctorwho,User:912doctorwho,William the Conqueror,8269
912doctorwho,Stacey Solomon,User talk:912doctorwho,8285
912doctorwho,User talk:912doctorwho,Me and My Monsters,8286
912doctorwho,Hannibal,User:86.180.181.241/Thomas Ridgewell,8302
912doctorwho,User:86.180.181.241/Thomas Ridgewell,IPhone 5,8303
912doctorwho,IPhone 5,Minecraft Pi Edition,8313
912doctorwho,Minecraft Pi Edition,First law of thermodynamics,8319
Bluehost,Bluehost,User talk:Bonadea,8377
Bluehost,User talk:Bonadea,User:Bluehost,8378
WangBob,Scott Wheeler,User talk:WangBob,8383
Pokemonlplayer,User talk:Pokemonlplayer,List of maze video games,8390
Hujgbyu,User:Hujgbyu,Anastas Ishirkov,8488
Avocado2509,User:Avocado2509,User:Avocado2509,8563
Avocado2509,User:Avocado2509,Quebec City,8564
Dantheman567,Why This Kolaveri Di,User talk:Fraggle81,8601
Dantheman567,User talk:Fraggle81,List of United Kingdom by-elections (1931–50),8602
Johnsc12,Flag of Pakistan,User:Johnsc12,8702
Johnsc12,User:Johnsc12,Middle East,8729
Johnsc12,User:Johnsc12,Sadeq Larijani,8742
Johnsc12,Barack Obama,User talk:Johnsc12,8916
