username1,pagetitle1,pagetitle2,counter
Xt0rt3r,User:Xt0rt3r/List of official wikis,List of Orange Is the New Black characters,2970
Paulgallender,User:Paulgallender,Muhammad Ali vs. Sonny Liston,2977
Ebg23swimmer,User:Ebg23swimmer,List of captive orcas,2988
Don Lancaster,"Prehistoric Bajada ""hanging"" canals of southeastern Arizona",User:Don Lancaster,3017
Sumitpitliyaartist,User:Sumitpitliyaartist,User:Sumitpitliya/sandbox,3027
MichaHalle,User:MichaHalle,User:MichaHalle,3041
MichaHalle,User:MichaHalle,User:MichaHalle/Protein cross-linking,3044
Parmeshwar1993,User talk:Parmeshwar1993,User:Parmeshwar1993,3053
Talking goldfish,User:Talking goldfish,User:Talking goldfish/Draft Article on SFF,3159
Talking goldfish,User:Talking goldfish/Draft Article on SFF,Glastonbury Festival,3165
Talking goldfish,User:Talking goldfish/Draft Article on SFF,User:Talking goldfish/Draft Article on Cattows Farm,3183
Metropajihb,User:Metropajihb,William Wilson Hunter,3197
Pkalk10,Paul Kalkbrenner,User talk:Pkalk10,3257
RoroOnions,User:RoroOnions,Akon,3272
Dexterouslad14,User talk:Coren,Surface water,3276
Dexterouslad14,Venus Raj,User talk:Uncle Milty,3278
Dexterouslad14,User:Dexterouslad14,User talk:Σ,3280
Jschrade5,User:Jschrade5,"Talk:Hoagland, Indiana",3283
Spencerer19,SC Alba,Shuddhi (film),3299
Spencerer19,Shuddhi (film),User talk:Spencerer19,3300
Spencerer19,User:Spencerer19,Breast enlargement supplements,3303
Wilsonsherman2008,User:Wilsonsherman2008,Olmstead Williams Communications,3310
Pgadd,User:Pgadd/sandbox,User:Pgadd/Books/Creating your own website,3326
Ulti737fs Wiki,User:Ulti737fs Wiki,IOS 8,3335
Golam rahman,User:Golam rahman,User:Golam rahman,3339
Bwang0,Radial basis function network,User:Bwang0,3364
Bwang0,User:Bwang0,Multilayer perceptron,3366
Red House Telescope,Myland,User:Red House Telescope,3386
Destructopuppy,User:Destructopuppy,Talk:Dota 2,3389
Miltonmazariego12345,User:Miltonmazariego12345,Wikipedia:Protection policy,3402
Nadeemzangi,Talk:Tolti Kharmang,User:Nadeemzangi,3436
Gjpallen46,Template:PBB/1585,User talk:Boghog,3463
Gjpallen46,User talk:Boghog,User talk:Gjpallen46,3466
Tickkle,The Maze Runner (film),User:Tickkle,3471
Tickkle,User:Tickkle,Peter Craig,3472
Marijana12,User:Marijana12,Electric vehicle conversion,3480
Anvaldez,User:Anvaldez,Three-parent baby,3489
Jose villalta computer engineer,User talk:Jose villalta computer engineer,User:Jose villalta computer engineer,3497
Raghav63,Phoebe (plant),User:Raghav63,3517
Raghav63,User:Raghav63,Chitrangada,3522
POLY1956,Condition (philosophy),User:POLY1956,3578
Paolacam,Eurocadres,User:Paolacam,3588
Doug Kepple,Dave Myers (baseball),User:Doug Kepple,3606
Gauraviit,User:Gauraviit,Air Education Training Command Collaboration Portal,3644
Wikijoehead,User talk:Wikijoehead,Wikipedia:Articles for deletion/Beautiful chess,3654
Inbara,User:Inbara/Bibliography,User:Inbara,3662
Chaoxu08,Miss Earth 2014,User:Chaoxu08,3665
Chaoxu08,User:Chaoxu08,Binibining Pilipinas 2014,3666
Chaoxu08,User:Chaoxu08,Miss Grand International,3686
RRRFootprint,"Altoona, Iowa",User:RRRFootprint,3708
RRRFootprint,User:RRRFootprint,Richard Kinder,3709
Joe9go,Rock cycle,User:Joe9go,3732
Joe9go,User:Joe9go,User talk:Joe9go,3737
Bethcataldo,User:Bethcataldo,Wikipedia talk:Articles for creation/The Little Prince (Grammy Award-Winner “Best Children’s Recording”),3748
ValleyOfTheSmalls,Thakazhi Sivasankara Pillai,User:ValleyOfTheSmalls,3758
ValleyOfTheSmalls,User:ValleyOfTheSmalls,Benjamin Netanyahu,3759
ValleyOfTheSmalls,User:ValleyOfTheSmalls,"Dahlonega, Georgia",3762
ValleyOfTheSmalls,User:ValleyOfTheSmalls,Ellery Queen,3765
ValleyOfTheSmalls,User:ValleyOfTheSmalls,Chinese Crested Dog,3772
ValleyOfTheSmalls,User:ValleyOfTheSmalls,Sutton Hoo,3775
ValleyOfTheSmalls,User:ValleyOfTheSmalls,Columbine,3777
ValleyOfTheSmalls,Bush Presidential Lieberry,Buckminsterfullerene,3783
ValleyOfTheSmalls,"Alabama, John Cherokee",1951 Princeton Tigers football team,3790
ValleyOfTheSmalls,User:ValleyOfTheSmalls,Skull and Bones,3793
ValleyOfTheSmalls,User:ValleyOfTheSmalls,Oprah Winfrey's endorsement of Barack Obama,3819
ValleyOfTheSmalls,User:ValleyOfTheSmalls,Espionage Act of 1917,3821
Berhan Akcadag,User:Berhan Akcadag,User:Berhan Akcadag,3824
Bao Junior,Icy Tower,User:Bao Junior/Subpage 2,3841
Bao Junior,User talk:Bao Junior,User:Bao Junior/TWA/Earth/2,3877
Bao Junior,User:Bao Junior/TWA/Earth/2,User:Oddmartian2/Things of the World,3950
Abdul Rafay Zahir Butt,User:Abdul Rafay Zahir Butt,Atmospheric thermometer,3973
Sdweatherman,User:Sdweatherman/sandbox,User:Sdweatherman/sandbox,3985
Ortcham,User:Ortcham,Crown American,3991
James Holliday,Invisible Man,User talk:James Holliday,4052
James Holliday,Return of the Secaucus 7,Wikipedia:WikiProject Film/Participants/Active,4063
James Holliday,Wikipedia:WikiProject Film/Participants/Active,Side by Side (2012 film),4064
Melschevy,Letters patent,User talk:Melschevy,4073
Arumillisrinivas,Payyavula Keshav,User:Arumillisrinivas,4078
Tupetot,User talk:Tupetot,CBS Evening News,4093
Marie Carline Gaspard,User:Marie Carline Gaspard/sandbox,User:Marie Carline Gaspard,4097
Sepsinato,User:Sepsinato,Talk:Typhoon Haiyan,4152
Heman1100,Thanaipur,User:Heman1100,4157
Alejandro Luis Tanael,User:Alejandro Luis Tanael,User:Tanael M,4187
Alejandro Luis Tanael,User:Alejandro Luis Tanael,File:Picture for my source.jpg,4190
Pournami12,User:Pournami12,Ex post facto law,4195
Efirstdoctor,User:Efirstdoctor/sandbox,User:Efirstdoctor,4256
LogFTW,Syrian Kurdistan campaign (2012–present),File talk:Rif Aleppo2.svg,4359
LogFTW,Talk:Cities and towns during the Syrian Civil War,File talk:Rif Damashq.svg,4382
LogFTW,Talk:Cities and towns during the Syrian Civil War,User talk:Hanibal911,4400
LogFTW,User talk:Hanibal911,File talk:Syrian civil war.png,4402
LogFTW,Equipment of the Syrian Army,User talk:Spesh531,4408
LogFTW,User talk:Spesh531,Arab Nationalist Guard,4432
LogFTW,User talk:Spesh531,Talk:Shabiha,4579
LogFTW,User talk:LogFTW,File talk:Syria and Iraq 2014-onward War map.png,4616
LogFTW,User talk:Spesh531,Talk:2014 Israel–Gaza conflict,4635
LogFTW,Template:Syrian Civil War detailed map,User:LogFTW,4656
LogFTW,User talk:LogFTW,Module:Syrian Civil War detailed map,4676
Wikiwikiman777,Siegbert Tarrasch,User:Wikiwikiman777,4690
Wikiwikiman777,User:Wikiwikiman777,Viswanathan Anand,4692
Wikiwikiman777,User:Wikiwikiman777,Wikipedia:Service awards,4721
AlexBandStreetTeamUS,The Calling,User:AlexBandStreetTeamUS,4761
Kylrth,User:Kylrth,Nexus 5,4790
SaraNedrich,User:SaraNedrich,Ohio State University,4796
Ecoffey92,User:Ecoffey92,Gene Patenting,4814
Ecoffey92,Gene Patenting,User:Ecoffey92/sandbox,4817
Nawinrai,Novyi Kanal,User:Nawinrai,4826
Nawinrai,User talk:Nawinrai,User:Nawinrai/Books/Autobiography,4831
Holdol26,User:Holdol26,User talk:Holdol26,4847
Coalblakk,Robert Benjamin Hilton,User:Coalblakk,4852
Coalblakk,User:Coalblakk,User:Coalblakk/UserProfileIntro,4853
Luisa Sam,User:Luisa Sam,User talk:Luisa Sam/sandbox,4862
Luisa Sam,User talk:Luisa Sam/sandbox,Aelfinn and Eelfinn,4863
Viennea,User talk:Viennea,Danny Kaye,4876
Mgt88drcr,Wikipedia:Articles for deletion/AVESTA computing issues,Management accounting,4887
Mgt88drcr,User talk:Reddogsix,SQL,4895
Mgt88drcr,Wikipedia:Articles for deletion/AVESTA computing issues,Hyperion Planning,4898
Mgt88drcr,Hyperion Planning,User talk:Squeamish Ossifrage,4901
Mgt88drcr,Multiway data analysis,User talk:Mgt88drcr,5031
Mgt88drcr,Wikipedia:Articles for deletion/AVESTA computing issues,User talk:Largoplazo,5067
Mgt88drcr,Wikipedia:Articles for deletion/AVESTA computing issues,User talk:WikiDan61,5072
Mgt88drcr,User talk:WikiDan61,Problem,5075
Mgt88drcr,User talk:WikiDan61,Accounting software,5077
Mgt88drcr,User talk:WikiDan61,User talk:EvergreenFir,5090
Mgt88drcr,User talk:Mgt88drcr,User:Mgt88drcr,5096
Mgt88drcr,User:Mgt88drcr,User talk:Kuru,5101
Mgt88drcr,User:Mgt88drcr,User:Mgt88drcr/project01,5191
Mgt88drcr,User:Mgt88drcr/project01,User talk:Folklore1,5207
Mgt88drcr,User:Mgt88drcr/project01a,User:Mgt88drcr/project03,5317
Mgt88drcr,User:Mgt88drcr/project01,User:Mgt88drcr/project01b,5353
Barkenhum,Child Ballads,User:Barkenhum,5411
Nicolelouis,Sheldon Peck,User talk:MatthewVanitas,5589
Terao Tar,User:Terao Tar,Talk:Istaria: Chronicles of the Gifted,5663
Andersf98,Patrice Evra,User:Andersf98,5679
The Global Shutterbug,User talk:The Global Shutterbug,Prince Ferfried of Hohenzollern,5691
Lincean,Talk:LGBT rights opposition,User:Lincean,5706
Lincean,User:Lincean,Universities’ China Committee in London,5707
Lincean,LGBT rights by country or territory,User talk:Softlavender,5725
GreekHistorian,User talk:Jack Greenmaven,User:GreekHistorian,5731
GreekHistorian,User:GreekHistorian,Battle of Crete,5733
GreekHistorian,User:GreekHistorian,Epiphany (holiday),5735
GreekHistorian,User:GreekHistorian,User talk:GreekHistorian,5743
GreekHistorian,User talk:GreekHistorian,Kingdom of Greece,5744
Bobbie112,Quicken Loans,User:Bobbie112,5762
Bobbie112,User:Bobbie112,Woodcrest Christian High School,5763
Bobbie112,Silicon on sapphire,Talk:Silicon on sapphire,5770
Serkanelden,User:Serkanelden,Outland (Gary Numan album),5787
Ronniemaor,Expectation–maximization algorithm,User:Ronniemaor,5793
Ronniemaor,User:Ronniemaor,Expectation–maximization algorithm,5795
Gagarism,Satellite,User:Gagarism,5797
Gagarism,User:Gagarism,European Data Relay System,5798
Sjstorms2,User:Sjstorms2,User:Sjstorms2/sandbox,5805
Sjstorms2,User:Sjstorms2/sandbox,"Talk:Crawfordsville, Indiana",5806
Sjstorms2,User:Sjstorms2/sandbox,User talk:CharlesDCluff/sandbox,5808
Sjstorms2,User talk:Haley149/sandbox,Epsilon Sigma Alpha,5811
Jolobster,London Skolars,User:Jolobster,5858
Samj519,Brian McCann (baseball),User:Samj519,5864
Samj519,User:Samj519,Carlos Beltrán,5865
Gmrodeghero,User:Gmrodeghero/sandbox,Talk:Jo Ann M. Gora,5873
Gmrodeghero,User:Gmrodeghero/sandbox,Jeffrey Anderson-Gunter,5875
Sai Weng,User:Sai Weng/TWA/Earth/2,Talk:Svoboda (political party),5977
Sai Weng,Euromaidan,Wikipedia talk:Today's featured article,5995
Sai Weng,Wikipedia talk:Today's featured article,List of airports in Western Norway,5996
Sai Weng,List of airports in Western Norway,Wikipedia:Articles for deletion/Louise Frishwasser,5998
Sai Weng,Wikipedia:Articles for deletion/Louise Frishwasser,Arkhangelsk Oblast,5999
Glory mhay,User talk:NinaAsar,User:Glory mhay,6030
Krishnadahal12,Baal Veer,SAB TV Award Show,6075
Krishnadahal12,User talk:Jackmcbarn,Skaa,6138
Krishnadahal12,User:Krishnadahal12,User:Krishnadahal12/sandbox,6157
Krishnadahal12,User:Krishnadahal12/sandbox,C.I.D. (Indian TV series),6158
Krishnadahal12,Sab Ke Anokhe Awards,User talk:DGG,6210
Krishnadahal12,User talk:Jackmcbarn,Wikipedia:Teahouse/Questions,6287
Krishnadahal12,Kids' Choice Awards,User talk:Seattle,6315
Krishnadahal12,Talk:Dev Joshi,Bollywood Hungama,6362
Krishnadahal12,User:Krishnadahal12,Shama Sikander,6413
Krishnadahal12,Talk:Jo Biwi Se Kare Pyaar,Kids' Choice Awards (India),6517
Benstuart1,"Lincoln, Nebraska",User:Benstuart1,6539
Bikermacska,User:Bikermacska/sandbox,User:Bikermacska,6542
Zedric Holmes,User:Zedric Holmes,Thanks of Congress,6562
Eigenbra,DPR,User:Eigenbra/sandbox,6574
Eigenbra,User:Eigenbra/sandbox,Smoothed octagon,6579
Eigenbra,User:Eigenbra/sandbox,List of mathematics categories,6604
Eigenbra,User:Eigenbra/sandbox,Packing density,6606
Eigenbra,Ulam's packing conjecture,Packing Density,6608
Eigenbra,User:Eigenbra,List of unsolved problems in mathematics,6631
Eigenbra,User:Eigenbra/sandbox,List of aperiodic sets of tiles,6638
Eigenbra,User:Eigenbra/sandbox,Packing Fraction,6645
Eigenbra,Wikipedia talk:WikiProject Mathematics,List of shapes with known packing constant,6647
Eigenbra,User:Eigenbra,Subhash Khot,6651
Eigenbra,User:Eigenbra/sandbox,Phase transition,6670
Eigenbra,User:Eigenbra/sandbox,Talk:Gibbs measure,6673
Eigenbra,Gibbs random field,Particulate (disambiguation),6675
Eigenbra,User:Eigenbra/sandbox,Unimodular lattice,6696
Eigenbra,Unimodular lattice,User:Eigenbra/common.js,6701
Eigenbra,Gibbs ensemble,Charles Grodin,6707
Eigenbra,Evgeny Lifshitz,Ulam conjecture,6717
Impsswoon,History of Bitcoin,Andrew Marshall (futurist),6769
Impsswoon,Names of God,Twist-hinged dissection,6794
Impsswoon,Twist-hinged dissection,Volgograd railway station,6796
Impsswoon,Volgograd railway station,Rie Ino'o,6811
Impsswoon,Rie Ino'o,Cunningham chain,6812
Impsswoon,Twist-hinge dissection,Ibn Sīnā hospital,6822
Impsswoon,Ibn Sīnā hospital,Art destruction,6823
Impsswoon,Art vandalism,2014 Crimean crisis,6825
Impsswoon,Talk:Samantha Smith (actress),"Win–stay, lose–shift",6857
Impsswoon,Hiroyuki Sanada,User:Impsswoon/Science memes,6869
Impsswoon,User:Impsswoon/Science memes,Morcombelake,6893
Impsswoon,User:Impsswoon,Fimbriation,6905
Impsswoon,Fimbriation,Stackelberg model,6906
Impsswoon,User:Impsswoon/Science memes,Strange nonchaotic attractor,6938
Impsswoon,Strange,Larkin–Ovchinnikov–Fulde–Ferrell phase,6985
Impsswoon,User:Impsswoon/Science memes,Tree shaping,7009
Impsswoon,Manorial estate,Libya,7139
Jonscottlingstonexplorer,User:Jonscottlingstonexplorer,User talk:Jonscottlingstonexplorer,7226
A i blyth,Karl Albert Scherner,User:A i blyth,7333
A i blyth,User:A i blyth,James Hillman,7335
Tomrowe109,Talk:W. R. Grace and Company,User:Tomrowe109,7337
Tomrowe109,User:Tomrowe109,Talk:W. R. Grace and Company,7338
EmesReporter,Nissan Neminov,User:EmesReporter,7396
Rik Castillo,User:Rik Castillo,User:Rik Castillo,7398
JDgeek1729,User talk:Charming.wiki,Taraknagar,7444
JDgeek1729,Talk:Kashoo,User talk:The Cosmos Master,7453
JDgeek1729,User:JDgeek1729,Wikipedia:Articles for deletion/Eyeprint Verification,7455
JDgeek1729,User:JDgeek1729,Wikipedia:Articles for deletion/New age riot grrrl,7457
JDgeek1729,Wikipedia:Articles for deletion/New age riot grrrl,Notch of Rivinus,7458
JDgeek1729,Wikipedia:Requests for permissions/Confirmed,User talk:Godofthewiki,7464
JDgeek1729,User talk:EatsShootsAndLeaves,Wikipedia:Articles for deletion/2013 Perlis FA season,7483
JDgeek1729,User talk:Boring user id,Rodney Lewis,7545
JDgeek1729,Wikipedia:Village pump (idea lab),Intentional Misspelling,7577
JDgeek1729,User:JDgeek1729,Purposeful misspelling,7586
Narottam datam,"National Public School, Hazaribagh",User talk:Ireneshih,7619
Nawaf Almalki,User:Nawaf Almalki,User:Nawaf Almalki/sandbox,7671
Sunlk456,User:Sunlk456/sandbox,Combes quinoline synthesis,7772
Trippingrabbit,Wikipedia:Sandbox,User:Trippingrabbit,7813
Trippingrabbit,User:Trippingrabbit,User:Trippingrabbit/sandbox,7814
Passionatemusician,Lawrence University Conservatory of Music,User talk:Passionatemusician,7874
Eaterglen,Arts Center of the Ozarks,User:Eaterglen,7912
Eaterglen,User:Eaterglen,Irish people in mainland Europe,7913
Student educator,User:Student educator,Wikipedia:Example requests for permission,7921
Shania Johnson,User:Shania Johnson,User:Shania Johnson,7933
Myfri9694,User:Myfri9694,User talk:Pygarcia/sandbox,7971
Ramhorn2,Sophia (deity),Sophia (goddess),7978
Ramhorn2,Sophia (goddess),User talk:Ramhorn2,7979
Ramhorn2,User talk:Ramhorn2,Cherub,7980
Ramhorn2,Cherub,User:Ramhorn2,7985
Nforrest,Gaston Dufresne,User talk:Nforrest,7996
Branslav,Wikipedia talk:Articles for creation/jamal blackman,User:Branslav,8048
Branslav,User:Branslav,User talk:Branslav,8050
Ugizawane,User:Ugizawane,User:Ugizawane,8071
Quiqhosting,User:Quiqhosting,User:Quiqhosting,8088
Quiqhosting,User:Quiqhosting,Geometry prize,8089
Lumix Myself,User:Lumix Myself/sandbox,User:Lumix Myself,8094
Dtrofspandex,Spandex,User talk:Beyond My Ken,8102
Dtrofspandex,User talk:Beyond My Ken,User:Dtrofspandex,8103
Simchas,User:Simchas,Gronkh,8108
DohaFBabuu,Manorama News,User:DohaFBabuu,8145
Giorgi Kuloshvili,User talk:Giorgi Kuloshvili,User talk:Arjun01,8189
Abcmaxx,Bayrampaşaspor,User talk:FoCuSandLeArN,8192
Abcmaxx,User talk:FoCuSandLeArN,FC Blau-Weiß Linz,8193
Abcmaxx,FC Blau-Weiß Linz,User talk:Hasteur,8195
Abcmaxx,User talk:Hasteur,User talk:Abcmaxx,8197
Abcmaxx,Bayrampaşaspor,User talk:Cullen328,8207
Abcmaxx,Asteras Exarchion,Stal Rzeszów (speedway team),8248
Abcmaxx,Ostrów Wielkopolski,Fostiras Tavrou,8251
Abcmaxx,Vyzas F.C.,Niki Volos,8255
Abcmaxx,Ajax Salamina,Karşıyaka S.K.,8260
Abcmaxx,TS Ostrovia Ostrów Wielkopolski,User talk:Ktr101,8276
Abcmaxx,AFC–MK rivalry,AS Véria,8287
Abcmaxx,AS Véria,Vasas SC,8288
Abcmaxx,Iskra Kielce,Energetyk ROW Rybnik,8302
Abcmaxx,Jaworzno,KKS Kalisz,8505
Abcmaxx,Skierniewice,MK Knights,8521
Abcmaxx,MK Knights,Unia Sosnowiec,8522
Abcmaxx,MKS Chrzanów,Polar Wrocław,8524
Abcmaxx,Bonn,OKS Stomil Olsztyn,8566
Abcmaxx,University of Portsmouth,Template:University of Portsmouth,8624
Abcmaxx,Pogoń Siedlce (rugby union),Adamawa United F.C.,8648
