counter,crmf
15436,1
15437,1
15439,1
15441,1
15443,1
15445,1
15447,1
15450,1
15453,1
15456,1
15462,1
15464,1
15466,1
15467,1
15468,1
15472,1
15476,1
15477,1
15483,1
15486,1
15487,1
15488,1
15489,1
15491,1
15492,1
15493,1
15495,1
15497,1
15504,1
15505,1
15508,1
15509,1
15516,1
15518,1
15521,1
15522,1
15525,1
15528,1
15529,1
15530,1
15535,1
15537,1
15540,1
15541,1
15571,1
15573,1
15578,1
15587,1
15598,1
15600,1
15605,1
15648,1
15673,1
15679,1
15687,1
15690,1
15696,1
15720,1
15731,1
15748,1
15827,1
15828,1
15831,1
15832,1
15916,1
15925,1
16018,1
16019,1
16028,1
16031,1
16034,1
16041,1
16048,1
16050,1
16060,1
16091,1
16092,1
16095,1
16098,1
16105,1
16106,1
16108,1
16112,1
16117,1
16121,1
16137,1
16138,1
16141,1
16142,1
16145,1
16151,1
16152,1
16155,1
16163,1
16182,1
16185,1
16188,1
16193,1
16199,1
16200,1
16203,1
16204,1
16207,1
16242,1
16246,1
16247,1
16248,1
16254,1
16258,1
16262,1
16277,1
16281,1
16300,1
16336,1
16345,1
16347,1
16348,1
16349,1
16350,1
16351,1
16353,1
16354,1
16355,1
16356,1
16363,1
16366,1
16369,1
16373,1
16376,1
16381,1
16462,1
16465,1
16482,1
16702,1
16703,1
17043,1
17044,1
17045,1
17048,1
17049,1
17077,1
17081,1
17100,1
17101,1
17102,1
17112,1
17150,1
17163,1
17191,1
17259,1
17260,1
17262,1
17266,1
17294,1
17295,1
17296,1
17301,1
17304,1
17305,1
17311,1
17312,1
17314,1
17358,1
17381,1
17389,1
17393,1
17394,1
17395,1
17396,1
17408,1
17463,1
17474,1
17475,1
17480,1
17499,1
17502,1
17514,1
17519,1
17538,1
17633,1
17634,1
17638,1
17640,1
17641,1
17654,1
17839,1
17845,1
17846,1
17856,1
17858,1
17859,1
17861,1
17876,1
17883,1
17884,1
17885,1
17898,1
17901,1
17902,1
17911,1
17913,1
17914,1
17928,1
17935,1
17973,1
17983,1
17989,1
17990,1
17991,1
18170,1
18172,1
18174,1
18368,1
18375,1
18377,1
18378,1
18379,1
18380,1
18383,1
18384,1
18385,1
18387,1
18389,1
18390,1
18391,1
18395,1
18399,1
18414,1
18416,1
18465,1
18466,1
18508,1
18510,1
18573,1
18574,1
18576,1
18578,1
18580,1
18582,1
18584,1
18623,1
18624,1
18658,1
18668,1
18669,1
18751,1
18789,1
18834,1
18838,1
18849,1
18853,1
18907,1
18916,1
18934,1
18935,1
18936,1
18942,1
18954,1
18955,1
18958,1
18962,1
18963,1
18964,1
18968,1
18969,1
18971,1
18975,1
18977,1
18985,1
18989,1
18990,1
18995,1
18998,1
18999,1
19003,1
19004,1
19052,1
19071,1
19104,1
19105,1
19106,1
19108,1
19109,1
19110,1
19111,1
19112,1
19114,1
19118,1
19119,1
19120,1
19121,1
19123,1
19124,1
19125,1
19127,1
19128,1
19129,1
19130,1
19133,1
19140,1
19143,1
19162,1
19164,1
19169,1
19175,1
19178,1
19181,1
19183,1
19186,1
19193,1
19196,1
19197,1
19198,1
19201,1
19204,1
19209,1
19210,1
19212,1
19219,1
19220,1
19221,1
19561,1
19683,1
19777,1
19851,1
20138,1
20239,1
20243,1
20244,1
20247,1
20253,1
20259,1
20261,1
20290,1
20296,1
20317,1
20320,1
20357,1
20359,1
20363,1
20366,1
20370,1
20381,1
20387,1
20391,1
20394,1
20776,1
20902,1
20918,1
20925,1
20926,1
20927,1
20934,1
20937,1
20939,1
20940,1
20948,1
20961,1
20982,1
20985,1
21008,1
21053,1
21054,1
21055,1
21056,1
21058,1
21095,1
21097,1
21100,1
21102,1
21105,1
21120,1
21361,1
21508,1
21578,1
21585,1
21629,1
21630,1
21634,1
21635,1
21637,1
21642,1
21664,1
21704,1
21705,1
21747,1
21748,1
21827,1
21844,1
21946,1
21947,1
21991,1
22046,1
22050,1
22185,1
22213,1
22237,1
22238,1
22245,1
22267,1
22316,1
22337,1
22348,1
22376,1
22386,1
22387,1
22414,1
22443,1
22449,1
22450,1
22480,1
22513,1
22526,1
22569,1
22570,1
22576,1
22579,1
22580,1
22584,1
22585,1
22586,1
22589,1
22598,1
22599,1
22603,1
22632,1
22691,1
22693,1
22697,1
22713,1
22714,1
22729,1
22730,1
22764,1
22765,1
22785,1
22787,1
22807,1
22834,1
22872,1
22873,1
22876,1
22878,1
22894,1
22916,1
22928,1
22933,1
22935,1
22938,1
22945,1
22946,1
22947,1
22957,1
22960,1
22961,1
22972,1
22973,1
22974,1
22978,1
22979,1
22989,1
23000,1
23002,1
23008,1
23009,1
23012,1
23024,1
23028,1
23083,1
23098,1
23100,1
23105,1
23115,1
23116,1
23294,1
23349,1
23870,1
23879,1
24072,1
24274,1
24275,1
24279,1
24291,1
24293,1
24296,1
24300,1
24307,1
24309,1
24313,1
24314,1
24318,1
24380,1
24382,1
24414,1
24418,1
24425,1
24426,1
24427,1
24429,1
24430,1
24431,1
24432,1
24435,1
24442,1
24450,1
24454,1
24455,1
24457,1
24458,1
24459,1
24460,1
24463,1
24464,1
24468,1
24487,1
24493,1
24504,1
24505,1
24512,1
24519,1
24523,1
24531,1
24544,1
24564,1
24565,1
24587,1
24596,1
24600,1
24607,1
24608,1
24611,1
24613,1
24615,1
24621,1
24625,1
24626,1
24627,1
24628,1
24645,1
24646,1
24650,1
24652,1
24653,1
24654,1
24669,1
24685,1
24686,1
24694,1
24696,1
24705,1
24706,1
24708,1
24710,1
24711,1
24712,1
24713,1
24719,1
24725,1
24726,1
24734,1
24736,1
24741,1
24742,1
24743,1
24752,1
24753,1
24754,1
24759,1
24764,1
24777,1
24780,1
24781,1
24787,1
24789,1
24801,1
24802,1
24815,1
24818,1
24821,1
24836,1
24841,1
24844,1
24845,1
24851,1
24854,1
24856,1
24860,1
24863,1
24866,1
24868,1
24875,1
24876,1
24878,1
24882,1
24886,1
24888,1
24894,1
24896,1
24904,1
24906,1
24912,1
24913,1
24916,1
24925,1
24927,1
24930,1
24938,1
24965,1
24968,1
24974,1
25040,1
25044,1
25046,1
25051,1
25068,1
25097,1
25168,1
25374,1
25385,1
25394,1
25396,1
25399,1
25402,1
25403,1
25404,1
25410,1
25411,1
25414,1
25482,1
25483,1
25485,1
25488,1
25520,1
25526,1
25557,1
25567,1
25569,1
25581,1
25603,1
25636,1
25669,1
25671,1
25689,1
25709,1
25712,1
25713,1
25718,1
25719,1
25720,1
25754,1
25758,1
25806,1
25813,1
25870,1
25898,1
26087,1
26174,1
26189,1
26200,1
26213,1
26219,1
26253,1
26259,1
26260,1
26261,1
26262,1
26264,1
26266,1
26271,1
26272,1
26290,1
26291,1
26297,1
26298,1
26302,1
26303,1
26379,1
26402,1
26834,1
27254,1
27308,1
27327,1
27409,1
27413,1
27416,1
27419,1
27424,1
27435,1
27436,1
27441,1
27446,1
27450,1
27452,1
27455,1
27471,1
27487,1
27497,1
27498,1
27513,1
27518,1
27519,1
27564,1
27692,1
27705,1
27729,1
27734,1
27741,1
27742,1
27748,1
27756,1
27782,1
27783,1
27786,1
27790,1
27791,1
27832,1
27878,1
27906,1
27913,1
27942,1
27943,1
27944,1
27946,1
28178,1
28289,1
28335,1
28431,1
28498,1
28521,1
28523,1
28526,1
28527,1
28581,1
28603,1
28700,1
28705,1
28724,1
28735,1
28740,1
28741,1
28742,1
28743,1
28746,1
28753,1
28760,1
28767,1
28771,1
28827,1
28867,1
28868,1
28870,1
28871,1
28873,1
28882,1
28898,1
28951,1
28978,1
28981,1
28984,1
28986,1
28993,1
28995,1
28997,1
29026,1
29034,1
29182,1
29255,1
29544,1
29545,1
29546,1
29548,1
29549,1
29556,1
29559,1
29560,1
29562,1
29563,1
29564,1
29567,1
29569,1
29571,1
29585,1
29586,1
29589,1
29590,1
29598,1
29606,1
29608,1
29615,1
29616,1
29621,1
29622,1
29624,1
29630,1
29632,1
29639,1
29641,1
29643,1
29645,1
29646,1
29648,1
29650,1
29651,1
29652,1
29653,1
29655,1
29658,1
29662,1
29666,1
29667,1
29670,1
29672,1
29674,1
29675,1
29677,1
29686,1
29691,1
29695,1
29700,1
29730,1
29743,1
29753,1
29758,1
29759,1
29763,1
29845,1
30283,1
30291,1
30293,1
30295,1
30297,1
30303,1
30307,1
30308,1
30309,1
30310,1
30312,1
30313,1
30322,1
30336,1
30338,1
30340,1
30341,1
30349,1
30361,1
30364,1
30369,1
30370,1
30377,1
30380,1
30381,1
30385,1
30393,1
30526,1
30539,1
30572,1
30574,1
30575,1
30581,1
30595,1
30602,1
30603,1
30604,1
30605,1
30606,1
30630,1
30644,1
30651,1
30658,1
30659,1
30673,1
30676,1
30677,1
30680,1
30681,1
30683,1
30687,1
30693,1
30694,1
30703,1
30708,1
30709,1
30710,1
30712,1
30716,1
30717,1
30720,1
30726,1
30727,1
30731,1
30732,1
30733,1
30737,1
30738,1
30739,1
30741,1
30742,1
30745,1
30746,1
30748,1
30757,1
30758,1
30767,1
30768,1
30769,1
30775,1
30777,1
30778,1
30779,1
30780,1
30782,1
30786,1
30787,1
30789,1
30795,1
30807,1
30810,1
30819,1
30825,1
30831,1
30832,1
30873,1
30934,1
30944,1
30945,1
30950,1
30951,1
30954,1
30971,1
30989,1
30997,1
30998,1
31020,1
31069,1
31620,1
31649,1
31651,1
31656,1
31659,1
31676,1
31682,1
31685,1
31705,1
31713,1
31735,1
31738,1
31746,1
31747,1
31748,1
31749,1
31751,1
31755,1
31758,1
31759,1
31762,1
31767,1
31773,1
31784,1
31788,1
31807,1
31818,1
31825,1
31829,1
31830,1
31831,1
31835,1
31837,1
31839,1
31859,1
31860,1
31862,1
31863,1
31954,1
31961,1
31962,1
31963,1
31980,1
31984,1
32006,1
32057,1
32066,1
32068,1
32069,1
32070,1
32072,1
32073,1
32074,1
32075,1
32086,1
32087,1
32094,1
32097,1
32104,1
32107,1
32112,1
32113,1
32114,1
32120,1
32121,1
32124,1
32129,1
32139,1
32172,1
32173,1
32206,1
32214,1
32225,1
32256,1
32260,1
32263,1
32323,1
32458,1
32480,1
32489,1
32544,1
32549,1
32638,1
32641,1
32652,1
32653,1
32673,1
32778,1
32784,1
32787,1
32791,1
32792,1
32802,1
32806,1
32809,1
32811,1
32813,1
32816,1
32819,1
32825,1
32827,1
32831,1
32835,1
32839,1
32843,1
32852,1
32855,1
32877,1
32879,1
32884,1
32888,1
32891,1
32905,1
32909,1
32915,1
32924,1
32928,1
32939,1
32941,1
32964,1
32967,1
32973,1
32974,1
33021,1
33022,1
33029,1
33031,1
33044,1
33056,1
33065,1
33136,1
33138,1
33151,1
33184,1
33189,1
33190,1
33191,1
33192,1
33193,1
33194,1
33234,1
33254,1
33260,1
33261,1
33263,1
33312,1
33631,1
33701,1
33722,1
33723,1
33725,1
33731,1
33770,1
33795,1
33796,1
33797,1
33807,1
34178,1
34223,1
34227,1
34257,1
34292,1
34302,1
34305,1
34306,1
34379,1
34380,1
34381,1
34382,1
34383,1
34384,1
34397,1
34398,1
34400,1
34421,1
34426,1
34427,1
34434,1
34436,1
34453,1
34470,1
34479,1
34480,1
34486,1
34504,1
34507,1
34510,1
34514,1
34527,1
34533,1
34552,1
34561,1
34573,1
34604,1
34608,1
34633,1
34694,1
34717,1
34719,1
34816,1
34919,1
35042,1
35268,1
35269,1
35271,1
35279,1
35280,1
35281,1
35282,1
35283,1
35426,1
35445,1
35446,1
35450,1
35451,1
35456,1
35457,1
35518,1
35543,1
35548,1
35549,1
35554,1
35887,1
