counter,crmf
5104,1
5106,1
5115,1
5120,1
5124,1
5127,1
5128,1
5130,1
5133,1
5134,1
5139,1
5140,1
5141,1
5144,1
5145,1
5147,1
5151,1
5158,1
5161,1
5163,1
5169,1
5181,1
5187,1
5188,1
5189,1
5190,1
5195,1
5196,1
5199,1
5201,1
5205,1
5210,1
5211,1
5212,1
5218,1
5220,1
5223,1
5229,1
5231,1
5238,1
5242,1
5250,1
5271,1
5275,1
5287,1
5299,1
5300,1
5302,1
5306,1
5319,1
5320,1
5326,1
5332,1
5349,1
5350,1
5351,1
5353,1
5358,1
5359,1
5360,1
5361,1
5363,1
5364,1
5368,1
5373,1
5379,1
5381,1
5441,1
5446,1
5476,1
5531,1
5532,1
5533,1
5582,1
5588,1
5643,1
5646,1
5669,1
5672,1
5676,1
5682,1
5732,1
5741,1
5762,1
5766,1
5804,1
5816,1
5818,1
5819,1
5832,1
5834,1
5839,1
5889,1
5897,1
5898,1
5899,1
5971,1
5981,1
5995,1
5998,1
6180,1
6249,1
6250,1
6251,1
6252,1
6255,1
6257,1
6258,1
6259,1
6261,1
6263,1
6264,1
6265,1
6266,1
6268,1
6269,1
6270,1
6271,1
6272,1
6278,1
6284,1
6285,1
6368,1
6438,1
6585,1
6595,1
6596,1
6605,1
6672,1
6715,1
6891,1
6957,1
6959,1
6960,1
6964,1
6973,1
6976,1
6978,1
6980,1
6983,1
6985,1
6989,1
6997,1
7010,1
7020,1
7024,1
7026,1
7027,1
7033,1
7035,1
7036,1
7039,1
7048,1
7054,1
7059,1
7066,1
7081,1
7117,1
7118,1
7141,1
7145,1
7146,1
7154,1
7161,1
7180,1
7216,1
7359,1
7922,1
7923,1
7935,1
7964,1
7979,1
7984,1
7987,1
7999,1
8001,1
8011,1
8042,1
8050,1
8055,1
8059,1
8212,1
8213,1
8359,1
8457,1
8465,1
8468,1
8469,1
8498,1
8499,1
8561,1
8601,1
8608,1
8609,1
8612,1
8619,1
8690,1
8693,1
8698,1
8706,1
8707,1
8726,1
8738,1
8746,1
8749,1
8755,1
8756,1
8757,1
8758,1
8759,1
8760,1
8763,1
8777,1
8780,1
8783,1
9214,1
9229,1
9230,1
9235,1
9245,1
9352,1
9387,1
9388,1
9389,1
9390,1
9393,1
9402,1
9405,1
9406,1
9408,1
9410,1
9416,1
9424,1
9429,1
9430,1
9433,1
9434,1
9440,1
9451,1
9456,1
9458,1
9460,1
9468,1
9477,1
9492,1
9758,1
9763,1
9777,1
9778,1
9782,1
9792,1
9816,1
9831,1
10056,1
10070,1
10076,1
10079,1
10102,1
10108,1
10228,1
10236,1
10239,1
10356,1
10422,1
10428,1
10470,1
10480,1
10484,1
10596,1
11066,1
11068,1
11074,1
11089,1
11090,1
11102,1
11142,1
11144,1
11146,1
11147,1
11150,1
11171,1
11239,1
11260,1
11265,1
11360,1
11501,1
11504,1
11505,1
11506,1
11507,1
11514,1
11519,1
11520,1
11523,1
11526,1
11537,1
11540,1
11544,1
11546,1
11547,1
11548,1
11552,1
11561,1
11565,1
11566,1
11567,1
11571,1
11573,1
11576,1
11579,1
11583,1
11591,1
11595,1
11596,1
11601,1
11602,1
11604,1
11605,1
11628,1
11634,1
11638,1
11647,1
11654,1
11655,1
11661,1
11663,1
11671,1
11675,1
11678,1
11679,1
11680,1
11685,1
11686,1
11687,1
11688,1
11689,1
11691,1
11697,1
11733,1
11734,1
11735,1
11737,1
11738,1
11741,1
11743,1
11746,1
11754,1
11755,1
11777,1
11783,1
11784,1
11791,1
11792,1
11794,1
11798,1
11810,1
11811,1
11813,1
11815,1
11816,1
11817,1
11818,1
11819,1
11823,1
11838,1
11839,1
11841,1
11845,1
11847,1
11848,1
11850,1
11852,1
11861,1
11862,1
11864,1
11866,1
11867,1
11868,1
11869,1
11870,1
11871,1
11872,1
11879,1
11881,1
11884,1
11885,1
11888,1
11889,1
11891,1
11894,1
11898,1
11906,1
12004,1
12048,1
12065,1
12093,1
12141,1
12144,1
12145,1
12163,1
12173,1
12272,1
12379,1
12389,1
12391,1
12400,1
12444,1
12450,1
12451,1
12453,1
12623,1
12670,1
12687,1
12936,1
13117,1
13142,1
13312,1
13421,1
13450,1
13500,1
13517,1
13581,1
13593,1
13603,1
13609,1
13611,1
13612,1
13616,1
13625,1
13627,1
13891,1
13892,1
13894,1
13933,1
13935,1
13944,1
13945,1
13947,1
13953,1
13970,1
13979,1
13994,1
14009,1
14010,1
14011,1
14012,1
14014,1
14015,1
14019,1
14021,1
14023,1
14027,1
14035,1
14036,1
14038,1
14052,1
14085,1
14094,1
14095,1
14098,1
14110,1
14114,1
14119,1
14125,1
14264,1
14480,1
14484,1
14490,1
14492,1
14495,1
14502,1
14535,1
14651,1
14659,1
14660,1
14668,1
14670,1
14736,1
14743,1
14771,1
14779,1
14780,1
14781,1
14782,1
14794,1
14833,1
14840,1
14844,1
14847,1
14889,1
14890,1
14905,1
14907,1
14925,1
14948,1
14957,1
14959,1
14961,1
14971,1
15015,1
15023,1
15036,1
15037,1
15038,1
15046,1
15056,1
15061,1
15072,1
15074,1
15077,1
15078,1
15079,1
15094,1
15097,1
15101,1
15103,1
15106,1
15110,1
15129,1
15131,1
15132,1
15134,1
15429,1
15457,1
15569,1
15614,1
15630,1
15654,1
15657,1
15688,1
15698,1
15703,1
15704,1
15711,1
15740,1
15746,1
15783,1
15877,1
15918,1
15943,1
16006,1
16017,1
16157,1
16183,1
16195,1
16573,1
16580,1
16581,1
16716,1
16769,1
17291,1
17293,1
17345,1
17429,1
17430,1
17439,1
17442,1
17463,1
17554,1
17555,1
17556,1
17572,1
17573,1
17581,1
17584,1
17709,1
17920,1
18097,1
18109,1
18111,1
18114,1
18161,1
18164,1
18197,1
18198,1
18221,1
18284,1
18287,1
18340,1
18376,1
18424,1
18485,1
18494,1
18507,1
18849,1
18851,1
18867,1
18883,1
18897,1
18911,1
18920,1
18939,1
18955,1
18959,1
18961,1
18987,1
18988,1
18993,1
19003,1
19049,1
19060,1
19398,1
19402,1
19410,1
19411,1
19418,1
19480,1
19553,1
19623,1
19644,1
20091,1
20237,1
20241,1
20253,1
20273,1
20278,1
20279,1
20280,1
20286,1
20306,1
20307,1
20327,1
20355,1
20359,1
20360,1
20378,1
20389,1
20393,1
20401,1
20607,1
20686,1
20687,1
20787,1
20803,1
20850,1
20886,1
20918,1
20963,1
20978,1
20979,1
20980,1
21004,1
21047,1
21048,1
21052,1
21065,1
21069,1
21078,1
21088,1
21089,1
21090,1
21104,1
21106,1
21112,1
21137,1
21141,1
21155,1
21212,1
21221,1
21222,1
21242,1
21244,1
21245,1
21276,1
21315,1
21319,1
21320,1
21322,1
21344,1
21619,1
21626,1
21680,1
21703,1
21722,1
21757,1
21758,1
21759,1
21762,1
21767,1
21768,1
21770,1
22149,1
22419,1
22580,1
22798,1
22825,1
22862,1
22863,1
22867,1
22870,1
22880,1
22900,1
22907,1
22912,1
22935,1
22946,1
22970,1
22971,1
22985,1
22986,1
23051,1
23052,1
23053,1
23059,1
23237,1
23238,1
23242,1
23251,1
23255,1
23306,1
23309,1
23313,1
23316,1
23319,1
23320,1
23343,1
23344,1
23424,1
24154,1
24204,1
24205,1
24206,1
24207,1
24218,1
24254,1
24256,1
24257,1
24260,1
24261,1
24262,1
24385,1
24527,1
24573,1
24584,1
24586,1
24596,1
24615,1
24620,1
24651,1
24652,1
24683,1
24692,1
24729,1
24738,1
24743,1
24752,1
24912,1
24915,1
24933,1
24952,1
25018,1
25019,1
25244,1
25248,1
25254,1
25258,1
25259,1
25266,1
25401,1
25429,1
25430,1
25431,1
25585,1
25588,1
25589,1
25635,1
25667,1
25668,1
25678,1
25688,1
25695,1
25697,1
25698,1
25699,1
25701,1
25707,1
25724,1
25741,1
25742,1
25744,1
25751,1
25763,1
25764,1
25773,1
25774,1
25789,1
25861,1
25884,1
25910,1
25912,1
25913,1
25925,1
25926,1
25927,1
25931,1
25934,1
25935,1
25939,1
25940,1
25942,1
25943,1
25944,1
25945,1
25956,1
25958,1
25960,1
25993,1
25998,1
26001,1
26004,1
26008,1
26012,1
26016,1
26017,1
26020,1
26021,1
26024,1
26025,1
26027,1
26039,1
26092,1
26093,1
26096,1
26097,1
26098,1
26100,1
26103,1
26104,1
26105,1
26122,1
26124,1
26137,1
26157,1
26160,1
26179,1
26191,1
26197,1
26216,1
26232,1
26236,1
26482,1
26561,1
26604,1
26616,1
26625,1
26645,1
26704,1
26820,1
26842,1
26850,1
26869,1
26885,1
26889,1
26890,1
27089,1
27090,1
27136,1
27298,1
27302,1
27303,1
27305,1
27306,1
27307,1
27361,1
27367,1
27369,1
27370,1
27372,1
27380,1
27384,1
27484,1
27491,1
27492,1
27493,1
27494,1
27495,1
27539,1
27543,1
27546,1
27547,1
27549,1
27551,1
27552,1
27556,1
27557,1
27558,1
27576,1
27577,1
27581,1
27588,1
27589,1
27590,1
27592,1
27593,1
27594,1
27596,1
27597,1
27598,1
27599,1
27600,1
27602,1
27604,1
27605,1
27607,1
27608,1
27609,1
27615,1
27618,1
27620,1
27621,1
27622,1
27623,1
27627,1
27629,1
27632,1
27637,1
27641,1
27644,1
27648,1
27649,1
27651,1
27656,1
27657,1
27658,1
27660,1
27662,1
27665,1
27666,1
27668,1
27674,1
27676,1
27691,1
27692,1
27693,1
27694,1
27695,1
27696,1
27697,1
27698,1
27699,1
27700,1
27701,1
27702,1
27703,1
27707,1
27710,1
27713,1
27725,1
27728,1
27729,1
27730,1
27732,1
27733,1
27734,1
27735,1
27736,1
27737,1
27739,1
27740,1
27742,1
27743,1
27744,1
27745,1
27746,1
27747,1
27748,1
27749,1
27750,1
27751,1
27752,1
27755,1
27760,1
27766,1
27768,1
27769,1
27773,1
27775,1
27778,1
27780,1
27783,1
27788,1
27795,1
27820,1
27821,1
27822,1
27823,1
27824,1
27825,1
27828,1
27829,1
27831,1
27832,1
27836,1
27838,1
27839,1
27843,1
27847,1
27852,1
27853,1
27857,1
27859,1
27867,1
27871,1
27874,1
27876,1
28085,1
28088,1
28099,1
28150,1
28151,1
28152,1
28176,1
28210,1
28217,1
28237,1
28245,1
28254,1
28290,1
28433,1
28500,1
28502,1
28534,1
28616,1
28678,1
28717,1
28718,1
28720,1
28723,1
28767,1
29300,1
29315,1
29352,1
29353,1
29358,1
