counter,crmf
6880,1
6885,1
6913,1
6928,1
6929,1
6931,1
6965,1
6996,1
6998,1
7005,1
7006,1
7044,1
7110,1
7119,1
7131,1
7161,1
7163,1
7222,1
7224,1
7225,1
7392,1
7417,1
7433,1
7510,1
7511,1
7516,1
7517,1
7520,1
7524,1
7525,1
7527,1
7528,1
7535,1
7537,1
7560,1
7571,1
7572,1
7576,1
7578,1
7622,1
7783,1
7963,1
8013,1
8046,1
8079,1
8085,1
8091,1
8093,1
8095,1
8096,1
8104,1
8105,1
8108,1
8111,1
8119,1
8120,1
8121,1
8123,1
8124,1
8125,1
8127,1
8181,1
8191,1
8198,1
8204,1
8205,1
8217,1
8221,1
8228,1
8229,1
8235,1
8240,1
8241,1
8242,1
8248,1
8249,1
8250,1
8252,1
8253,1
8257,1
8259,1
8264,1
8268,1
8279,1
8280,1
8286,1
8291,1
8294,1
8295,1
8299,1
8302,1
8309,1
8319,1
8323,1
8330,1
8336,1
8345,1
8349,1
8381,1
8387,1
8391,1
8395,1
8396,1
8400,1
8401,1
8404,1
8405,1
8407,1
8408,1
8411,1
8415,1
8419,1
8421,1
8427,1
8428,1
8435,1
8437,1
8439,1
8448,1
8450,1
8453,1
8456,1
8461,1
8462,1
8463,1
8464,1
8465,1
8481,1
8483,1
8484,1
8488,1
8490,1
8497,1
8498,1
8500,1
8503,1
8509,1
8511,1
8516,1
8519,1
8522,1
8523,1
8528,1
8529,1
8531,1
8539,1
8540,1
8542,1
8546,1
8548,1
8549,1
8551,1
8552,1
8554,1
8557,1
8558,1
8560,1
8561,1
8564,1
8565,1
8571,1
8572,1
8575,1
8576,1
8580,1
8583,1
8584,1
8585,1
8589,1
8590,1
8592,1
8593,1
8594,1
8595,1
8596,1
8598,1
8600,1
8608,1
8609,1
8613,1
8616,1
8617,1
8618,1
8619,1
8624,1
8628,1
8629,1
8630,1
8632,1
8636,1
8640,1
8641,1
8643,1
8644,1
8645,1
8653,1
8656,1
8658,1
8662,1
8663,1
8726,1
8728,1
8733,1
8736,1
8737,1
8740,1
8742,1
8743,1
8761,1
8762,1
8765,1
8766,1
8770,1
8771,1
8774,1
8788,1
8789,1
8792,1
8858,1
8866,1
8867,1
8869,1
8870,1
8884,1
8925,1
8934,1
8938,1
9169,1
9280,1
9281,1
9283,1
9284,1
9469,1
9500,1
9588,1
9616,1
9669,1
9682,1
9684,1
9696,1
9700,1
9701,1
9726,1
9836,1
9900,1
9901,1
9903,1
9913,1
9987,1
10050,1
10056,1
10061,1
10062,1
10065,1
10066,1
10067,1
10068,1
10084,1
10088,1
10108,1
10112,1
10118,1
10119,1
10120,1
10126,1
10127,1
10130,1
10131,1
10132,1
10134,1
10141,1
10155,1
10157,1
10162,1
10170,1
10172,1
10175,1
10177,1
10179,1
10187,1
10189,1
10191,1
10192,1
10195,1
10196,1
10197,1
10221,1
10223,1
10224,1
10225,1
10227,1
10228,1
10230,1
10231,1
10233,1
10247,1
10249,1
10250,1
10252,1
10254,1
10255,1
10257,1
10263,1
10265,1
10285,1
10286,1
10288,1
10304,1
10312,1
10316,1
10319,1
10322,1
10324,1
10326,1
10327,1
10333,1
10336,1
10338,1
10342,1
10343,1
10344,1
10370,1
10375,1
10411,1
10806,1
10816,1
10822,1
10825,1
10833,1
10834,1
10843,1
10851,1
10856,1
10988,1
10991,1
10997,1
11003,1
11004,1
11006,1
11007,1
11012,1
11015,1
11016,1
11018,1
11025,1
11026,1
11028,1
11029,1
11033,1
11036,1
11039,1
11054,1
11060,1
11068,1
11104,1
11105,1
11107,1
11129,1
11131,1
11132,1
11133,1
11169,1
11175,1
11180,1
11182,1
11189,1
11202,1
11211,1
11213,1
11220,1
11227,1
11237,1
11245,1
11247,1
11248,1
11249,1
11253,1
11254,1
11255,1
11256,1
11257,1
11259,1
11292,1
11296,1
11298,1
11340,1
11342,1
11395,1
11418,1
11434,1
11459,1
11492,1
11625,1
11632,1
11776,1
11791,1
11792,1
11797,1
11798,1
11806,1
11811,1
11815,1
11840,1
11841,1
11849,1
11850,1
11856,1
11872,1
11874,1
11875,1
11901,1
11909,1
11910,1
12120,1
12121,1
12166,1
12167,1
12169,1
12249,1
12280,1
12315,1
12403,1
12419,1
12509,1
12510,1
12526,1
12527,1
12543,1
12547,1
12556,1
12557,1
12559,1
12562,1
12563,1
12565,1
12567,1
12568,1
12572,1
12577,1
12581,1
12583,1
12593,1
12596,1
12601,1
12641,1
12648,1
12710,1
12764,1
12766,1
12772,1
12780,1
12788,1
12798,1
12801,1
12803,1
12897,1
12901,1
12938,1
12941,1
12945,1
12971,1
12976,1
13019,1
13045,1
13077,1
13100,1
13102,1
13149,1
13163,1
13245,1
13290,1
13338,1
13339,1
13382,1
13395,1
13552,1
13553,1
13595,1
13596,1
13605,1
13606,1
13607,1
13617,1
13621,1
13623,1
13624,1
13625,1
13627,1
13630,1
13687,1
13697,1
13725,1
13727,1
13728,1
13749,1
13751,1
13755,1
13757,1
13758,1
13779,1
13780,1
13781,1
13782,1
13798,1
13809,1
14406,1
14416,1
14433,1
14435,1
14441,1
14447,1
14450,1
14451,1
14455,1
14456,1
14458,1
14465,1
14468,1
14469,1
14478,1
14480,1
14482,1
14496,1
14505,1
14525,1
14543,1
14544,1
14546,1
14549,1
14555,1
14556,1
14557,1
14561,1
14654,1
14655,1
14657,1
14658,1
14663,1
14668,1
14669,1
14673,1
14674,1
14676,1
14684,1
14696,1
14697,1
14698,1
14705,1
14706,1
14741,1
14777,1
14781,1
14786,1
14792,1
14797,1
14799,1
14800,1
14802,1
14804,1
14868,1
14870,1
14890,1
14892,1
14902,1
14926,1
14927,1
14935,1
14936,1
14942,1
14946,1
14999,1
15025,1
15032,1
15035,1
15039,1
15041,1
15049,1
15059,1
15060,1
15106,1
15125,1
15194,1
15215,1
15222,1
15232,1
15238,1
15277,1
15278,1
15281,1
15282,1
15284,1
15288,1
15292,1
15550,1
15596,1
15598,1
15602,1
15605,1
15609,1
15611,1
15612,1
15615,1
15656,1
15667,1
15693,1
15713,1
15723,1
15763,1
15768,1
15778,1
15781,1
15784,1
15795,1
15801,1
15803,1
15808,1
15809,1
15813,1
15826,1
15827,1
15828,1
15829,1
15833,1
15834,1
15835,1
15898,1
15926,1
16019,1
16174,1
16179,1
16182,1
16480,1
16485,1
16508,1
16509,1
16514,1
16523,1
16524,1
16531,1
16532,1
16607,1
16613,1
16765,1
16770,1
16779,1
16799,1
16800,1
17160,1
17165,1
17236,1
17237,1
17261,1
17692,1
17857,1
17864,1
17870,1
17871,1
17875,1
17878,1
17879,1
17890,1
17926,1
18028,1
18209,1
18211,1
18212,1
18216,1
18236,1
18240,1
18241,1
18473,1
18485,1
18518,1
18527,1
18528,1
18529,1
18540,1
18541,1
18545,1
18601,1
18878,1
19067,1
19069,1
19087,1
19096,1
19098,1
19131,1
19134,1
19135,1
19140,1
19141,1
19142,1
19144,1
19146,1
19153,1
19166,1
19170,1
19171,1
19178,1
19186,1
19194,1
19197,1
19199,1
19209,1
19288,1
19317,1
19324,1
19325,1
19334,1
19336,1
19340,1
19357,1
19410,1
19414,1
19416,1
19418,1
19422,1
19423,1
19425,1
19465,1
19466,1
19475,1
19645,1
19662,1
19676,1
19687,1
19689,1
19692,1
19698,1
19700,1
19703,1
19705,1
19734,1
19742,1
19743,1
19747,1
19748,1
19749,1
19750,1
19753,1
19754,1
19756,1
19757,1
19761,1
19765,1
19770,1
19777,1
19784,1
19800,1
19818,1
19821,1
19884,1
19886,1
19949,1
19958,1
19984,1
19997,1
20052,1
20053,1
20054,1
20060,1
20105,1
20108,1
20147,1
20148,1
20153,1
20159,1
20162,1
20164,1
20165,1
20166,1
20170,1
20175,1
20178,1
20182,1
20183,1
20185,1
20189,1
20193,1
20194,1
20199,1
20200,1
20208,1
20212,1
20217,1
20221,1
20227,1
20228,1
20229,1
20230,1
20243,1
20247,1
20252,1
20258,1
20272,1
20285,1
20286,1
20291,1
20292,1
20295,1
20297,1
20298,1
20299,1
20306,1
20307,1
20343,1
20374,1
20446,1
20447,1
20453,1
20454,1
20461,1
20475,1
20476,1
20479,1
20491,1
20492,1
20494,1
20496,1
20498,1
20500,1
20505,1
20507,1
20508,1
20509,1
20523,1
20528,1
20536,1
20537,1
20538,1
20539,1
20540,1
20541,1
20543,1
20544,1
20545,1
20548,1
20550,1
20558,1
20563,1
20571,1
20584,1
20919,1
20925,1
20946,1
20949,1
20956,1
20962,1
20963,1
20967,1
20970,1
20980,1
20982,1
20984,1
20987,1
20988,1
20991,1
20992,1
20994,1
20995,1
21007,1
21010,1
21039,1
21094,1
21119,1
21125,1
21131,1
21138,1
21168,1
21180,1
21196,1
21197,1
21202,1
21225,1
21237,1
21240,1
21249,1
21268,1
21282,1
21283,1
21334,1
21391,1
21392,1
21405,1
21409,1
21414,1
21416,1
21421,1
21422,1
21426,1
21430,1
21433,1
21443,1
21446,1
21451,1
21470,1
21471,1
21475,1
21477,1
21478,1
21521,1
21523,1
21536,1
21581,1
21614,1
21616,1
21637,1
21658,1
21795,1
21815,1
21831,1
21846,1
21848,1
21850,1
21857,1
21874,1
21875,1
21876,1
21878,1
21896,1
21897,1
21902,1
21905,1
21909,1
21911,1
21912,1
21936,1
21939,1
21941,1
21943,1
21958,1
21959,1
21960,1
21980,1
22030,1
22038,1
22059,1
22060,1
22091,1
22099,1
22142,1
22177,1
22212,1
22256,1
22262,1
22265,1
22266,1
22267,1
22287,1
22304,1
22308,1
22314,1
22315,1
22319,1
22321,1
22326,1
22328,1
22369,1
22378,1
22391,1
22394,1
22399,1
22402,1
22487,1
22914,1
22916,1
22919,1
22920,1
22922,1
22928,1
22930,1
22934,1
22935,1
22936,1
22937,1
22938,1
22939,1
22940,1
22943,1
22950,1
22953,1
22957,1
22963,1
22965,1
22969,1
22970,1
22986,1
22987,1
22988,1
22989,1
22990,1
22992,1
22993,1
22994,1
22996,1
23141,1
23150,1
23270,1
23281,1
23306,1
23368,1
23373,1
23436,1
23438,1
23451,1
23465,1
23466,1
23467,1
23721,1
23974,1
23975,1
23976,1
24001,1
24013,1
24040,1
24120,1
24147,1
24220,1
24429,1
24930,1
24931,1
24943,1
24965,1
24966,1
24975,1
24978,1
24981,1
24986,1
24989,1
25003,1
25015,1
25016,1
25018,1
25019,1
25023,1
25026,1
25028,1
25031,1
25032,1
25037,1
25041,1
25042,1
25043,1
25044,1
25046,1
25047,1
25048,1
25070,1
25114,1
25115,1
25122,1
25152,1
25154,1
25162,1
25173,1
25176,1
25178,1
25179,1
25182,1
25187,1
25190,1
25244,1
25245,1
25442,1
25443,1
25445,1
25455,1
25457,1
25458,1
25461,1
25469,1
25473,1
25480,1
25487,1
25491,1
25496,1
25500,1
25536,1
25539,1
25579,1
25588,1
25601,1
25662,1
25719,1
25744,1
25767,1
25781,1
25807,1
25845,1
25942,1
25943,1
25946,1
25947,1
25955,1
25958,1
25962,1
25968,1
25970,1
25972,1
25977,1
25980,1
26103,1
26310,1
26368,1
26370,1
26372,1
26384,1
26386,1
26398,1
26399,1
26411,1
26414,1
26417,1
26418,1
26429,1
26430,1
26432,1
26434,1
26435,1
26925,1
26975,1
26983,1
26991,1
26996,1
26998,1
27002,1
27004,1
27005,1
27006,1
27019,1
27022,1
27025,1
27026,1
27028,1
27030,1
27031,1
27032,1
27033,1
27039,1
27041,1
27042,1
27044,1
27046,1
27047,1
27048,1
27054,1
27056,1
27058,1
27059,1
27060,1
27062,1
27063,1
27064,1
27065,1
27066,1
27067,1
27087,1
27090,1
27091,1
27096,1
27098,1
27102,1
27103,1
27108,1
27110,1
27111,1
27115,1
27119,1
27123,1
27131,1
27142,1
27145,1
27148,1
27151,1
27154,1
27155,1
27157,1
27158,1
27221,1
27222,1
27226,1
27227,1
27228,1
27230,1
27231,1
27232,1
27249,1
27253,1
27254,1
27255,1
27256,1
27278,1
27289,1
27290,1
27291,1
27296,1
27297,1
27298,1
27299,1
27300,1
27303,1
27304,1
27305,1
27307,1
27308,1
27309,1
27310,1
27311,1
27312,1
27313,1
27315,1
27348,1
27356,1
27360,1
27370,1
27372,1
27373,1
27374,1
27375,1
27376,1
27449,1
27497,1
27498,1
27562,1
27704,1
27782,1
27815,1
27834,1
27835,1
27848,1
27852,1
27853,1
27881,1
27882,1
27894,1
27918,1
27954,1
27986,1
27987,1
28027,1
28029,1
28032,1
28075,1
28081,1
28181,1
28183,1
28184,1
28279,1
28307,1
28367,1
28426,1
28452,1
28474,1
28481,1
28495,1
28514,1
28515,1
28524,1
28527,1
28560,1
28847,1
28917,1
29069,1
29191,1
29769,1
29832,1
29925,1
29926,1
29944,1
29957,1
29978,1
29979,1
29980,1
29989,1
29992,1
30062,1
30153,1
30260,1
30303,1
30311,1
30312,1
30313,1
30318,1
30320,1
30364,1
30377,1
30381,1
30382,1
30435,1
30438,1
30443,1
30444,1
30445,1
30446,1
30447,1
30450,1
30451,1
30452,1
30453,1
30454,1
30455,1
30456,1
30460,1
30464,1
30476,1
30477,1
30478,1
30479,1
30490,1
30759,1
30820,1
30824,1
30825,1
30858,1
30862,1
30871,1
30872,1
30879,1
30882,1
30885,1
30897,1
30987,1
31024,1
31032,1
31188,1
31568,1
31569,1
31591,1
31594,1
31673,1
31674,1
31675,1
31677,1
31690,1
31691,1
31695,1
31696,1
31698,1
31936,1
31937,1
31939,1
32106,1
32107,1
32167,1
32168,1
32175,1
32178,1
32191,1
32197,1
32200,1
32207,1
32208,1
32210,1
32212,1
32214,1
32217,1
32260,1
32775,1
32820,1
32881,1
32885,1
32889,1
32934,1
32943,1
32954,1
33011,1
33016,1
33056,1
33255,1
33257,1
33262,1
33263,1
33293,1
33300,1
33327,1
33328,1
33329,1
33333,1
33398,1
33475,1
33479,1
33480,1
33481,1
33488,1
33489,1
33491,1
33493,1
33495,1
33497,1
33501,1
33503,1
33507,1
33521,1
33522,1
33541,1
33542,1
33544,1
33545,1
33637,1
33643,1
33662,1
33664,1
33681,1
33682,1
33702,1
33703,1
33704,1
33707,1
33722,1
33723,1
33724,1
33738,1
33745,1
33746,1
33750,1
33772,1
33855,1
33863,1
33868,1
33869,1
33870,1
33871,1
33875,1
33876,1
33990,1
33999,1
34000,1
34006,1
34009,1
34010,1
34014,1
34761,1
34790,1
34792,1
34793,1
34872,1
34876,1
34881,1
34883,1
34886,1
34890,1
34893,1
34909,1
34912,1
35007,1
35011,1
35022,1
35024,1
35025,1
35027,1
35030,1
35032,1
35037,1
35044,1
35047,1
35051,1
35122,1
35124,1
35128,1
35142,1
35145,1
35151,1
35155,1
35160,1
35162,1
35171,1
35176,1
35203,1
35205,1
35227,1
35234,1
35240,1
35242,1
35244,1
35246,1
35253,1
35255,1
35258,1
35272,1
35274,1
35275,1
35280,1
35283,1
35284,1
35285,1
35298,1
35300,1
35301,1
35302,1
35304,1
35308,1
35309,1
35311,1
35312,1
35318,1
35319,1
35327,1
35340,1
35352,1
35353,1
35412,1
35413,1
35424,1
35426,1
35428,1
35429,1
35430,1
35431,1
35432,1
35434,1
35438,1
35440,1
35442,1
35445,1
35448,1
35449,1
35451,1
35452,1
35453,1
35456,1
35457,1
35460,1
35461,1
35462,1
35463,1
35464,1
35465,1
35467,1
35472,1
35476,1
35482,1
35483,1
35487,1
35489,1
35490,1
35491,1
35492,1
35497,1
35499,1
35504,1
35509,1
35511,1
35513,1
35514,1
35521,1
35523,1
35525,1
35526,1
35527,1
35531,1
35540,1
35541,1
35543,1
35548,1
35551,1
35556,1
35557,1
35558,1
35559,1
35560,1
35572,1
35578,1
35583,1
35584,1
35599,1
35603,1
35622,1
35626,1
35635,1
35637,1
35661,1
35666,1
35673,1
35700,1
35708,1
35709,1
35837,1
35914,1
36030,1
36062,1
36074,1
36076,1
36080,1
36116,1
36137,1
36173,1
36214,1
36219,1
36222,1
36307,1
36309,1
36314,1
36569,1
36600,1
36904,1
36905,1
36906,1
36907,1
36911,1
37211,1
37299,1
37329,1
37334,1
37742,1
37841,1
37844,1
37846,1
37847,1
37848,1
37849,1
37857,1
37859,1
37876,1
37878,1
37880,1
37882,1
37902,1
37923,1
37958,1
38223,1
38227,1
38228,1
38232,1
38300,1
38336,1
38632,1
38637,1
38638,1
38646,1
38647,1
38650,1
38653,1
38676,1
38687,1
38697,1
38726,1
38748,1
38749,1
38750,1
38751,1
38752,1
38771,1
38772,1
38773,1
38774,1
38876,1
38889,1
38890,1
38891,1
38892,1
38915,1
38916,1
38918,1
38919,1
38922,1
38928,1
38931,1
38932,1
38934,1
38935,1
38939,1
38985,1
38987,1
38989,1
38990,1
38994,1
39019,1
39021,1
39046,1
39050,1
39051,1
39052,1
39053,1
39063,1
39065,1
39066,1
39070,1
39076,1
39082,1
39083,1
39098,1
39099,1
39100,1
39102,1
39103,1
39104,1
39105,1
39107,1
39109,1
39111,1
39112,1
39114,1
39115,1
39117,1
39121,1
39123,1
39135,1
39144,1
39149,1
39158,1
39161,1
39162,1
39163,1
39168,1
39187,1
39189,1
39190,1
39192,1
39193,1
39197,1
39198,1
39199,1
39200,1
39202,1
39203,1
39228,1
39234,1
39235,1
39236,1
39243,1
39256,1
39261,1
39265,1
39266,1
39268,1
39274,1
39280,1
39283,1
39287,1
39293,1
39341,1
39342,1
39345,1
39356,1
39357,1
39358,1
39361,1
39364,1
39365,1
39368,1
39369,1
39383,1
39402,1
39430,1
39440,1
39446,1
39460,1
39461,1
39462,1
39463,1
39464,1
39467,1
39473,1
39504,1
39512,1
39513,1
39546,1
39549,1
39572,1
39577,1
39580,1
39626,1
39648,1
39660,1
39693,1
39788,1
39800,1
39803,1
39806,1
39821,1
39824,1
39835,1
39838,1
39879,1
40007,1
40012,1
40016,1
40017,1
40018,1
40019,1
40135,1
40143,1
40207,1
40208,1
40233,1
40240,1
40266,1
40295,1
40296,1
40299,1
40304,1
40433,1
40435,1
40436,1
40445,1
40460,1
40461,1
40462,1
40472,1
40481,1
40482,1
40487,1
40489,1
40490,1
40494,1
40495,1
40496,1
40498,1
40499,1
40503,1
40508,1
40512,1
40515,1
40517,1
40518,1
40519,1
40521,1
40529,1
40539,1
40540,1
40548,1
40550,1
40552,1
40554,1
40605,1
40609,1
40859,1
40870,1
40876,1
40877,1
40958,1
41549,1
41753,1
41755,1
41805,1
41841,1
41874,1
41907,1
41923,1
41929,1
41931,1
41932,1
41944,1
41946,1
41947,1
41959,1
41995,1
42079,1
42145,1
42210,1
42218,1
42222,1
42237,1
42258,1
42264,1
42267,1
42269,1
42271,1
42275,1
42279,1
42285,1
42287,1
42291,1
42294,1
42295,1
42302,1
42303,1
42306,1
42307,1
42308,1
42316,1
42317,1
42325,1
42327,1
42330,1
42331,1
42339,1
42340,1
42344,1
42345,1
42349,1
42350,1
42353,1
42355,1
42357,1
42369,1
42370,1
42371,1
42374,1
42375,1
42385,1
42389,1
42395,1
42396,1
42397,1
42398,1
42399,1
42400,1
42402,1
42406,1
42408,1
42409,1
42410,1
42414,1
42418,1
42419,1
42421,1
42424,1
42427,1
42433,1
42435,1
42436,1
42438,1
42440,1
42441,1
42443,1
42446,1
42448,1
42450,1
42451,1
42454,1
42460,1
42473,1
42474,1
42482,1
42488,1
42490,1
42492,1
42497,1
42508,1
42515,1
42516,1
42517,1
42519,1
42521,1
42524,1
42526,1
42536,1
42545,1
42552,1
42555,1
42556,1
42568,1
42581,1
42590,1
42591,1
42597,1
42610,1
42615,1
42626,1
42627,1
42630,1
42640,1
42651,1
42655,1
42660,1
42661,1
42669,1
42672,1
42675,1
42676,1
42684,1
42728,1
42731,1
42758,1
42760,1
42761,1
42766,1
42775,1
42786,1
42787,1
42822,1
42829,1
42830,1
42834,1
42835,1
42841,1
42968,1
42972,1
42975,1
43003,1
43007,1
