counter,crmf
3337,1
3339,1
3340,1
3342,1
3344,1
3347,1
3349,1
3350,1
3352,1
3353,1
3358,1
3359,1
3361,1
3371,1
3373,1
3375,1
3378,1
3379,1
3384,1
3385,1
3386,1
3392,1
3393,1
3394,1
3396,1
3398,1
3399,1
3401,1
3402,1
3403,1
3405,1
3406,1
3408,1
3410,1
3412,1
3413,1
3415,1
3418,1
3420,1
3421,1
3422,1
3424,1
3425,1
3426,1
3428,1
3429,1
3430,1
3431,1
3432,1
3435,1
3437,1
3439,1
3440,1
3441,1
3443,1
3444,1
3445,1
3446,1
3447,1
3448,1
3449,1
3450,1
3451,1
3452,1
3453,1
3455,1
3456,1
3460,1
3462,1
3465,1
3466,1
3467,1
3468,1
3470,1
3471,1
3472,1
3473,1
3474,1
3477,1
3478,1
3479,1
3484,1
3498,1
3500,1
3503,1
3515,1
3516,1
3517,1
3521,1
3524,1
3529,1
3530,1
3532,1
3533,1
3535,1
3536,1
3537,1
3539,1
3540,1
3542,1
3543,1
3546,1
3549,1
3555,1
3559,1
3560,1
3564,1
3567,1
3568,1
3571,1
3574,1
3575,1
3576,1
3577,1
3578,1
3579,1
3580,1
3581,1
3582,1
3585,1
3589,1
3590,1
3591,1
3592,1
3593,1
3594,1
3595,1
3598,1
3599,1
3600,1
3603,1
3605,1
3609,1
3610,1
3612,1
3613,1
3614,1
3619,1
3620,1
3621,1
3624,1
3625,1
3626,1
3629,1
3630,1
3633,1
3634,1
3638,1
3640,1
3641,1
3644,1
3645,1
3646,1
3647,1
3648,1
3649,1
3653,1
3656,1
3657,1
3658,1
3664,1
3666,1
3668,1
3674,1
3675,1
3686,1
3694,1
3695,1
3701,1
3704,1
3706,1
3715,1
3716,1
3723,1
3725,1
3726,1
3727,1
3729,1
3730,1
3731,1
3782,1
3795,1
3806,1
3808,1
3918,1
3956,1
3963,1
3964,1
3971,1
3974,1
3975,1
3976,1
3977,1
3980,1
3984,1
3986,1
3991,1
3992,1
3995,1
3997,1
4001,1
4007,1
4008,1
4010,1
4011,1
4012,1
4021,1
4028,1
4035,1
4036,1
4096,1
4155,1
4158,1
4160,1
4162,1
4163,1
4165,1
4167,1
4170,1
4174,1
4175,1
4181,1
4183,1
4191,1
4195,1
4198,1
4206,1
4208,1
4209,1
4214,1
4216,1
4218,1
4220,1
4221,1
4222,1
4223,1
4224,1
4227,1
4230,1
4231,1
4237,1
4243,1
4244,1
4245,1
4251,1
4253,1
4254,1
4255,1
4266,1
4267,1
4272,1
4273,1
4308,1
4311,1
4322,1
4326,1
4328,1
4330,1
4333,1
4341,1
4342,1
4357,1
4360,1
4361,1
4367,1
4377,1
4388,1
4389,1
4402,1
4403,1
4412,1
4415,1
4440,1
4466,1
4472,1
4485,1
4486,1
4492,1
4494,1
4500,1
4501,1
4506,1
4507,1
4515,1
4524,1
4529,1
4541,1
4546,1
4551,1
4554,1
4561,1
4563,1
4564,1
4565,1
4569,1
4630,1
4649,1
4677,1
4681,1
4683,1
4700,1
4701,1
4732,1
4736,1
4778,1
5640,1
5722,1
5725,1
5730,1
5733,1
5809,1
5818,1
5831,1
5832,1
5833,1
5840,1
5846,1
5859,1
5876,1
5884,1
5897,1
5953,1
5955,1
5966,1
5972,1
6013,1
6066,1
6071,1
6109,1
6111,1
6148,1
6150,1
6176,1
6184,1
6194,1
6236,1
6254,1
6342,1
6446,1
6473,1
6486,1
6525,1
6528,1
6529,1
6578,1
6586,1
6653,1
6657,1
6659,1
6742,1
6753,1
6755,1
6756,1
6766,1
6781,1
6819,1
6821,1
6824,1
6827,1
6828,1
6834,1
6835,1
6838,1
7057,1
7058,1
7059,1
7065,1
7067,1
7069,1
7072,1
7073,1
7075,1
7076,1
7082,1
7091,1
7100,1
7101,1
7103,1
7123,1
7182,1
7188,1
7189,1
7254,1
7261,1
7263,1
7264,1
7270,1
7276,1
7282,1
7287,1
7292,1
7294,1
7297,1
7299,1
7301,1
7304,1
7305,1
7310,1
7314,1
7315,1
7317,1
7318,1
7321,1
7322,1
7324,1
7329,1
7334,1
7336,1
7337,1
7339,1
7340,1
7341,1
7345,1
7351,1
7360,1
7364,1
7375,1
7399,1
7408,1
7410,1
7411,1
7443,1
7445,1
7448,1
7451,1
7452,1
7454,1
7455,1
7456,1
7457,1
7465,1
7468,1
7474,1
7475,1
7476,1
7477,1
7478,1
7487,1
7509,1
7514,1
7602,1
7644,1
7651,1
7653,1
7663,1
7665,1
7668,1
7677,1
7687,1
7702,1
7717,1
7723,1
7731,1
7733,1
7740,1
7741,1
7742,1
7743,1
7745,1
7759,1
7762,1
7768,1
7780,1
7795,1
7803,1
7833,1
7846,1
7855,1
7856,1
7864,1
7865,1
7869,1
7871,1
7885,1
7886,1
7898,1
7904,1
7909,1
7920,1
7925,1
7933,1
7939,1
7942,1
7944,1
7966,1
7999,1
8017,1
8023,1
8036,1
8042,1
8044,1
8045,1
8046,1
8075,1
8080,1
8091,1
8092,1
8100,1
8105,1
8119,1
8134,1
8135,1
8156,1
8193,1
8197,1
8198,1
8205,1
8206,1
8220,1
8241,1
8355,1
8463,1
8469,1
8505,1
8515,1
8517,1
8519,1
8521,1
8565,1
8567,1
8570,1
8573,1
8578,1
8604,1
8633,1
8634,1
8641,1
8645,1
8646,1
8647,1
8648,1
8649,1
8650,1
8661,1
8736,1
8746,1
8764,1
8795,1
8815,1
8816,1
8818,1
8854,1
8857,1
8892,1
8893,1
8897,1
8903,1
8904,1
8916,1
8917,1
8922,1
8934,1
9021,1
9023,1
9027,1
9033,1
9213,1
9215,1
9297,1
9300,1
9305,1
9307,1
9355,1
9366,1
9367,1
9371,1
9379,1
9394,1
9398,1
9434,1
9436,1
9437,1
9447,1
9482,1
9518,1
9528,1
9552,1
9558,1
9560,1
9580,1
9589,1
9592,1
9601,1
9665,1
9667,1
9668,1
9711,1
9714,1
9723,1
9802,1
9805,1
9814,1
9893,1
10181,1
10185,1
10193,1
10199,1
10202,1
10204,1
10210,1
10214,1
10216,1
10229,1
10240,1
10250,1
10251,1
10252,1
10253,1
10254,1
10255,1
10271,1
10481,1
10490,1
10565,1
10603,1
10606,1
10667,1
10688,1
10696,1
10730,1
10731,1
10754,1
10756,1
10830,1
10843,1
10898,1
10906,1
10958,1
11725,1
11774,1
11803,1
11808,1
11812,1
11853,1
11856,1
11924,1
11988,1
11991,1
12014,1
12015,1
12018,1
12020,1
12022,1
12025,1
12027,1
12028,1
12031,1
12042,1
12045,1
12046,1
12047,1
12049,1
12050,1
12052,1
12053,1
12056,1
12057,1
12058,1
12059,1
12061,1
12062,1
12063,1
12066,1
12067,1
12068,1
12069,1
12073,1
12074,1
12081,1
12084,1
12088,1
12089,1
12095,1
12098,1
12099,1
12101,1
12102,1
12103,1
12104,1
12105,1
12179,1
12192,1
12193,1
12201,1
12203,1
12210,1
12212,1
12221,1
12222,1
12224,1
12231,1
12236,1
12238,1
12241,1
12251,1
12253,1
12262,1
12264,1
12266,1
12267,1
12378,1
12386,1
12387,1
12388,1
12401,1
12402,1
12404,1
12405,1
12407,1
12408,1
12409,1
12411,1
12415,1
12432,1
12452,1
12453,1
12904,1
12964,1
12966,1
12978,1
12979,1
12989,1
13010,1
13016,1
13018,1
13029,1
13040,1
13042,1
13049,1
13068,1
13069,1
13070,1
13071,1
13072,1
13075,1
13077,1
13089,1
13092,1
13099,1
13100,1
13101,1
13104,1
13110,1
13112,1
13115,1
13118,1
13126,1
13130,1
13131,1
13134,1
13135,1
13142,1
13148,1
13155,1
13156,1
13158,1
13160,1
13161,1
13172,1
13176,1
13188,1
13194,1
13202,1
13249,1
13262,1
13267,1
13268,1
13271,1
13274,1
13278,1
13288,1
13300,1
13301,1
13302,1
13308,1
13312,1
13339,1
13340,1
13341,1
13342,1
13345,1
13350,1
13355,1
13361,1
13367,1
13372,1
13380,1
13395,1
13401,1
13413,1
13418,1
13422,1
13424,1
13431,1
13438,1
13442,1
13451,1
13457,1
13461,1
13479,1
13482,1
13484,1
13487,1
13521,1
13528,1
13543,1
13709,1
13713,1
13720,1
13721,1
13863,1
13869,1
13926,1
13938,1
13939,1
13943,1
13949,1
13968,1
13970,1
13971,1
13972,1
13975,1
13984,1
13989,1
13990,1
13991,1
13996,1
14003,1
14005,1
14007,1
14009,1
14011,1
14012,1
14016,1
14061,1
14078,1
14104,1
14108,1
14111,1
14117,1
14118,1
14120,1
14123,1
14144,1
14155,1
14156,1
14160,1
14162,1
14174,1
14176,1
14182,1
14188,1
14203,1
14273,1
14275,1
14276,1
14278,1
14279,1
14292,1
14301,1
14312,1
14341,1
14377,1
14379,1
14385,1
14389,1
14391,1
14401,1
14403,1
14416,1
14429,1
14430,1
14432,1
14437,1
14444,1
14473,1
14474,1
14494,1
14563,1
14571,1
14580,1
14592,1
14615,1
14631,1
14641,1
14644,1
14645,1
14656,1
14722,1
14748,1
14779,1
14792,1
14808,1
14814,1
14851,1
14891,1
14910,1
14914,1
14918,1
14924,1
14925,1
14932,1
14993,1
15001,1
15002,1
15003,1
15073,1
15076,1
15143,1
15168,1
15170,1
15181,1
15195,1
15205,1
15207,1
15217,1
15226,1
15228,1
15259,1
15308,1
15313,1
15316,1
15318,1
15320,1
15473,1
15474,1
15475,1
15501,1
15504,1
15543,1
15544,1
15673,1
15676,1
15779,1
15942,1
16024,1
16035,1
16038,1
16040,1
16106,1
16183,1
16257,1
16260,1
16283,1
16288,1
16316,1
16322,1
16329,1
16330,1
16334,1
16336,1
16337,1
16342,1
16343,1
16352,1
16356,1
16450,1
16452,1
16454,1
16455,1
16457,1
16458,1
16459,1
16461,1
16484,1
16485,1
16529,1
16538,1
16550,1
16562,1
16567,1
16570,1
16575,1
16826,1
16969,1
17015,1
17114,1
17174,1
17177,1
17194,1
17195,1
17211,1
17225,1
17230,1
17231,1
17236,1
17594,1
17874,1
17895,1
18027,1
18029,1
18044,1
18086,1
18175,1
18199,1
18219,1
18228,1
18231,1
18250,1
18251,1
18252,1
18260,1
18268,1
18270,1
18272,1
18276,1
18277,1
18282,1
18301,1
18302,1
18307,1
18309,1
18341,1
18347,1
18348,1
18355,1
18358,1
18361,1
18370,1
18375,1
18379,1
18401,1
18405,1
18406,1
18408,1
18415,1
18420,1
18421,1
18429,1
18430,1
18432,1
18438,1
18441,1
18449,1
18467,1
18481,1
18486,1
18502,1
18522,1
18528,1
18545,1
18571,1
18615,1
18723,1
18725,1
18737,1
18740,1
18741,1
18743,1
18982,1
19173,1
19179,1
19188,1
19189,1
19197,1
19210,1
19220,1
19222,1
19233,1
19234,1
19251,1
19261,1
19269,1
19271,1
19273,1
19279,1
19281,1
19282,1
19287,1
19297,1
19298,1
19300,1
19303,1
19314,1
19549,1
19584,1
19597,1
19598,1
19599,1
19603,1
19648,1
19649,1
19674,1
19675,1
19730,1
19818,1
19878,1
19879,1
19882,1
19883,1
19886,1
19900,1
19902,1
19909,1
19944,1
19948,1
19949,1
19998,1
20031,1
20039,1
20049,1
20081,1
20125,1
20144,1
20184,1
20185,1
20189,1
20199,1
20200,1
20203,1
20205,1
20206,1
20215,1
20219,1
20466,1
20469,1
20479,1
20481,1
20483,1
20485,1
20486,1
20491,1
20493,1
20511,1
20517,1
20525,1
20535,1
20536,1
20540,1
20542,1
20544,1
20559,1
20563,1
20564,1
20568,1
20617,1
20639,1
20649,1
20650,1
20653,1
20684,1
20688,1
20695,1
20701,1
20703,1
20709,1
20725,1
20766,1
20785,1
20786,1
20798,1
20816,1
20819,1
20847,1
20858,1
20899,1
20907,1
20942,1
20957,1
20966,1
20967,1
20968,1
20969,1
20971,1
20973,1
20974,1
20977,1
20980,1
20991,1
21006,1
21008,1
21011,1
21015,1
21028,1
21029,1
21035,1
21061,1
21075,1
21077,1
21079,1
21094,1
21101,1
21107,1
21116,1
21127,1
21137,1
21275,1
21277,1
21281,1
21291,1
21296,1
21410,1
21416,1
21417,1
21418,1
21452,1
21457,1
21458,1
21483,1
21496,1
21497,1
21498,1
21500,1
21501,1
21505,1
21506,1
21507,1
21508,1
21510,1
21513,1
21518,1
21519,1
21525,1
21527,1
21528,1
21530,1
21537,1
21544,1
21545,1
21546,1
21670,1
21673,1
21678,1
21680,1
21684,1
21688,1
21697,1
21699,1
21780,1
21806,1
21807,1
21809,1
21810,1
21812,1
21814,1
21820,1
21821,1
21822,1
21823,1
21824,1
21826,1
21830,1
21832,1
21855,1
21856,1
21863,1
21869,1
21870,1
21878,1
21884,1
21895,1
21915,1
21955,1
21961,1
21963,1
21968,1
22156,1
22231,1
22237,1
22238,1
22242,1
22246,1
22248,1
22257,1
22266,1
22267,1
22269,1
22272,1
22275,1
22280,1
22284,1
22285,1
22289,1
22290,1
22292,1
22293,1
22294,1
22296,1
22298,1
22299,1
22301,1
22302,1
22303,1
22309,1
22311,1
22314,1
22315,1
22319,1
22320,1
22321,1
22322,1
22325,1
22328,1
22329,1
22332,1
22333,1
22334,1
22336,1
22338,1
22345,1
22346,1
22348,1
22350,1
22351,1
22352,1
22353,1
22362,1
22363,1
22364,1
22366,1
22368,1
22369,1
22370,1
22371,1
22374,1
22375,1
22376,1
22379,1
22380,1
22381,1
22382,1
22384,1
22387,1
22389,1
22390,1
22391,1
22394,1
22395,1
22397,1
22399,1
22401,1
22404,1
22407,1
22408,1
22411,1
22415,1
22416,1
22417,1
22418,1
22421,1
22424,1
22428,1
22429,1
22431,1
22432,1
22433,1
22434,1
22435,1
22438,1
22439,1
22440,1
22443,1
22447,1
22460,1
22466,1
22470,1
22742,1
22784,1
22807,1
22891,1
22894,1
22906,1
22991,1
23001,1
23037,1
23176,1
23263,1
23309,1
23334,1
23336,1
23341,1
23342,1
23350,1
23352,1
23356,1
23377,1
23415,1
23416,1
23456,1
23488,1
23490,1
23498,1
23502,1
23514,1
23565,1
23602,1
23632,1
23633,1
23634,1
23729,1
24170,1
24175,1
24177,1
24181,1
24189,1
24193,1
24197,1
24271,1
24300,1
24305,1
24322,1
24338,1
24344,1
24362,1
24380,1
24385,1
24396,1
24400,1
24402,1
24640,1
24782,1
24815,1
24839,1
24845,1
24846,1
24913,1
24915,1
24946,1
24951,1
24954,1
24956,1
24959,1
24969,1
24977,1
24978,1
24979,1
24980,1
24981,1
24982,1
24983,1
24984,1
24989,1
24990,1
24992,1
24993,1
24999,1
25055,1
25153,1
25173,1
25215,1
25244,1
25378,1
25483,1
25550,1
25558,1
25563,1
25566,1
25580,1
25583,1
25592,1
25593,1
25601,1
25605,1
25607,1
25618,1
25621,1
25649,1
25677,1
25681,1
25698,1
25703,1
25707,1
25712,1
25713,1
25715,1
25724,1
25728,1
25741,1
25744,1
25745,1
25750,1
25758,1
25761,1
25766,1
25767,1
25768,1
25770,1
25778,1
25780,1
25785,1
25795,1
25806,1
25808,1
25810,1
25813,1
25814,1
25816,1
25818,1
25841,1
25873,1
25874,1
25875,1
25890,1
25924,1
25930,1
25942,1
25944,1
26002,1
26091,1
26255,1
26256,1
26261,1
26263,1
26268,1
26272,1
26273,1
26275,1
26277,1
26280,1
26281,1
26283,1
26285,1
26286,1
26293,1
26297,1
26309,1
26315,1
26331,1
26379,1
26380,1
26383,1
26393,1
26402,1
26404,1
26406,1
26411,1
26412,1
26436,1
26443,1
26450,1
26458,1
26461,1
26560,1
26602,1
26633,1
26635,1
26645,1
26652,1
26660,1
26671,1
26676,1
26679,1
26680,1
26686,1
26688,1
26692,1
26756,1
27100,1
27313,1
27314,1
27315,1
27322,1
27323,1
27324,1
27325,1
27330,1
27341,1
27363,1
27383,1
27408,1
27410,1
27415,1
27473,1
27497,1
27521,1
27760,1
27773,1
27788,1
27798,1
27800,1
27834,1
27835,1
27845,1
27852,1
27860,1
27874,1
27879,1
27880,1
27886,1
27887,1
27888,1
27889,1
27897,1
27899,1
27912,1
28034,1
28062,1
28067,1
28087,1
28117,1
28119,1
28129,1
28133,1
28138,1
28143,1
28147,1
28156,1
28158,1
28172,1
28183,1
28184,1
28213,1
28236,1
28237,1
28247,1
28248,1
28252,1
28253,1
28265,1
28346,1
28352,1
28354,1
28369,1
28375,1
28376,1
28381,1
28404,1
28407,1
28579,1
28586,1
28587,1
28589,1
28591,1
28594,1
28603,1
28609,1
28629,1
28637,1
28684,1
28738,1
28992,1
28993,1
29019,1
29027,1
29048,1
29049,1
29050,1
29053,1
29115,1
29149,1
29156,1
29171,1
29195,1
29301,1
29302,1
29312,1
29347,1
29374,1
29405,1
29449,1
29458,1
29461,1
29505,1
29506,1
29538,1
29609,1
29611,1
29746,1
29928,1
29929,1
30007,1
30008,1
30031,1
30044,1
30049,1
30052,1
30053,1
30054,1
30067,1
30069,1
30072,1
30079,1
30085,1
30240,1
30242,1
30243,1
30244,1
30248,1
30255,1
30259,1
30262,1
30263,1
30265,1
30269,1
30287,1
30288,1
30289,1
30290,1
30292,1
30293,1
30295,1
30300,1
30301,1
30304,1
30306,1
30308,1
30309,1
30310,1
30311,1
30313,1
30320,1
30330,1
30334,1
30338,1
30339,1
30342,1
30344,1
30347,1
30348,1
30351,1
30352,1
30354,1
30360,1
30361,1
30367,1
30368,1
30376,1
30379,1
30381,1
30385,1
30388,1
30389,1
30390,1
30393,1
30394,1
30397,1
30405,1
30406,1
30409,1
30412,1
30419,1
30433,1
30443,1
30449,1
30450,1
30456,1
30467,1
30468,1
30470,1
30473,1
30474,1
30475,1
30478,1
30485,1
30488,1
30493,1
30494,1
30499,1
30504,1
30507,1
30515,1
30516,1
30517,1
30520,1
30522,1
30525,1
30529,1
30538,1
30540,1
30542,1
30544,1
30552,1
30560,1
30562,1
30564,1
30569,1
30577,1
30578,1
30649,1
30661,1
30662,1
30667,1
30671,1
30673,1
30698,1
30701,1
30702,1
30703,1
30704,1
30705,1
30717,1
30721,1
30723,1
30724,1
30725,1
30733,1
30734,1
30735,1
30739,1
30742,1
30743,1
30744,1
30745,1
30763,1
30770,1
30771,1
30772,1
30773,1
30775,1
30790,1
30839,1
30841,1
30844,1
30846,1
30850,1
30853,1
30854,1
30856,1
30863,1
30866,1
30868,1
30877,1
30880,1
30881,1
31160,1
31161,1
31163,1
31164,1
31167,1
31168,1
31171,1
31181,1
31196,1
31197,1
31198,1
31203,1
31207,1
31210,1
31213,1
31215,1
31218,1
31228,1
31234,1
31243,1
31254,1
31256,1
31267,1
31269,1
31270,1
31275,1
31283,1
31291,1
31294,1
31295,1
31303,1
31308,1
31309,1
31319,1
31323,1
31326,1
31327,1
31346,1
31353,1
31354,1
31355,1
31361,1
31367,1
31374,1
31383,1
31400,1
31403,1
31406,1
31409,1
31507,1
31510,1
31518,1
31525,1
31526,1
31546,1
31547,1
31552,1
31597,1
31618,1
31630,1
31631,1
31633,1
31652,1
31653,1
31656,1
31657,1
31659,1
31669,1
31670,1
31681,1
31682,1
31684,1
31686,1
31689,1
31693,1
31694,1
31713,1
31728,1
31731,1
31735,1
31753,1
31755,1
31911,1
31929,1
31930,1
31944,1
32058,1
32059,1
32181,1
32194,1
32220,1
32221,1
32435,1
32444,1
32510,1
32631,1
32640,1
32644,1
32691,1
32693,1
32694,1
32695,1
32704,1
32707,1
32710,1
32713,1
32714,1
32721,1
32722,1
32723,1
32728,1
32732,1
32734,1
32736,1
32738,1
32740,1
32741,1
32753,1
32764,1
32766,1
32817,1
32822,1
32851,1
32855,1
32861,1
32865,1
32868,1
32997,1
33000,1
33001,1
33011,1
33054,1
33058,1
33066,1
33067,1
33103,1
33179,1
33181,1
33182,1
33191,1
33201,1
33202,1
33203,1
33205,1
33239,1
33243,1
33244,1
33253,1
33254,1
33258,1
33261,1
33262,1
33264,1
33267,1
33272,1
33274,1
33285,1
33286,1
33307,1
33326,1
33353,1
33354,1
33365,1
33367,1
33373,1
33377,1
33400,1
33404,1
33416,1
33422,1
33424,1
33425,1
33426,1
33438,1
33439,1
33441,1
33445,1
33456,1
33457,1
33459,1
33460,1
33461,1
33471,1
33472,1
33473,1
33487,1
33488,1
33493,1
33495,1
33501,1
33502,1
33506,1
33515,1
33519,1
33521,1
33522,1
33530,1
33573,1
33607,1
33710,1
33919,1
33920,1
33923,1
33924,1
33930,1
33932,1
33973,1
33978,1
33986,1
34034,1
34047,1
34054,1
34062,1
34063,1
34113,1
34114,1
34115,1
34136,1
34156,1
34180,1
34181,1
34183,1
34213,1
34232,1
34234,1
34236,1
34238,1
34250,1
34260,1
34263,1
34264,1
34265,1
34270,1
34272,1
34279,1
34287,1
34309,1
34332,1
34425,1
34426,1
34430,1
34440,1
34447,1
34449,1
34455,1
34456,1
34460,1
34462,1
34465,1
34466,1
34469,1
34470,1
34479,1
34482,1
34486,1
34487,1
34488,1
34489,1
34493,1
34504,1
34505,1
34506,1
34528,1
34532,1
34536,1
34537,1
34614,1
34620,1
34624,1
34627,1
34630,1
35090,1
35106,1
35110,1
35483,1
35495,1
35496,1
35497,1
35499,1
35500,1
35504,1
35516,1
35521,1
35522,1
35579,1
35582,1
35810,1
35811,1
35824,1
35926,1
35927,1
35931,1
35932,1
35936,1
35943,1
35945,1
35949,1
35950,1
35952,1
35953,1
35955,1
35976,1
36090,1
36091,1
36092,1
36095,1
36123,1
36135,1
36138,1
36142,1
36143,1
36145,1
36156,1
36231,1
36233,1
36234,1
36237,1
36273,1
36302,1
36306,1
36307,1
36321,1
36324,1
36327,1
36329,1
36330,1
36462,1
36471,1
36487,1
36580,1
36581,1
36588,1
36589,1
36592,1
36593,1
36667,1
36668,1
36670,1
36673,1
36801,1
36806,1
36807,1
36811,1
36826,1
36833,1
36841,1
36842,1
36853,1
36864,1
36865,1
36880,1
36883,1
36895,1
36897,1
36898,1
36911,1
36924,1
36928,1
36933,1
36950,1
36965,1
36968,1
36975,1
36979,1
36986,1
36987,1
36990,1
37002,1
37008,1
37009,1
37021,1
37027,1
37028,1
37032,1
37034,1
37051,1
37087,1
37088,1
37090,1
37097,1
37102,1
37104,1
37105,1
37106,1
37107,1
37109,1
37110,1
37116,1
37118,1
37123,1
37126,1
37128,1
37129,1
37132,1
37136,1
37141,1
37142,1
37144,1
37154,1
37164,1
37168,1
37182,1
37189,1
37192,1
37193,1
37240,1
37241,1
37242,1
37243,1
37245,1
37248,1
37249,1
37250,1
37254,1
37257,1
37258,1
37264,1
37269,1
37275,1
37277,1
37278,1
37286,1
37290,1
37293,1
37299,1
37608,1
37610,1
37621,1
37622,1
37623,1
37645,1
37646,1
37652,1
37951,1
37952,1
37955,1
38018,1
38042,1
38064,1
38068,1
38069,1
38076,1
38086,1
38105,1
38107,1
38111,1
38118,1
38120,1
38121,1
38130,1
38131,1
38156,1
38157,1
38160,1
38164,1
38167,1
38179,1
38202,1
38442,1
38445,1
38452,1
38455,1
38463,1
38464,1
38465,1
38467,1
38468,1
38470,1
38474,1
38476,1
38483,1
38486,1
38488,1
38495,1
38498,1
38501,1
38503,1
38507,1
38519,1
38522,1
38538,1
38547,1
38548,1
38589,1
38592,1
38593,1
38603,1
38604,1
38608,1
38609,1
38835,1
38836,1
38856,1
38883,1
38900,1
38913,1
38927,1
38930,1
38934,1
38940,1
38955,1
38956,1
38958,1
38972,1
38973,1
38977,1
38987,1
38995,1
38999,1
39004,1
39005,1
39010,1
39017,1
39026,1
39028,1
39029,1
39030,1
39039,1
39041,1
39043,1
39046,1
39053,1
39059,1
39060,1
39069,1
39070,1
39073,1
39078,1
39080,1
39081,1
39083,1
39085,1
39086,1
39102,1
39105,1
39106,1
39108,1
39114,1
39116,1
39117,1
39152,1
39155,1
39156,1
39180,1
39183,1
39184,1
39187,1
39192,1
39193,1
39195,1
39197,1
39216,1
39218,1
39221,1
39223,1
39245,1
39254,1
39508,1
39509,1
39512,1
39562,1
39602,1
39603,1
39604,1
39608,1
39610,1
39627,1
39630,1
39636,1
39638,1
39640,1
39654,1
39696,1
39697,1
39702,1
39726,1
39727,1
39788,1
39795,1
39848,1
39910,1
39911,1
39915,1
39919,1
39920,1
39972,1
40016,1
40020,1
40027,1
40028,1
40029,1
40054,1
40057,1
40060,1
40065,1
40067,1
40068,1
40069,1
40084,1
40085,1
40095,1
40097,1
40147,1
40155,1
40204,1
40213,1
40268,1
40270,1
40291,1
40292,1
40489,1
40490,1
40590,1
40594,1
40605,1
40618,1
40632,1
40635,1
40675,1
40685,1
40718,1
40719,1
40728,1
40737,1
40739,1
40741,1
40742,1
40854,1
40862,1
40863,1
40865,1
40868,1
40874,1
40877,1
40907,1
40946,1
40952,1
40953,1
