counter,crmf
5548,1
5550,1
5554,1
5566,1
5567,1
5578,1
5579,1
5582,1
5583,1
5593,1
5597,1
5598,1
5606,1
5619,1
5621,1
5623,1
5632,1
5637,1
5657,1
5662,1
5664,1
5681,1
5689,1
5708,1
5710,1
5712,1
5718,1
5721,1
5739,1
5746,1
5766,1
5769,1
5771,1
5789,1
5790,1
5791,1
5798,1
5803,1
5809,1
5810,1
5814,1
5816,1
5822,1
5825,1
5829,1
5831,1
5832,1
5833,1
5835,1
5842,1
5847,1
5853,1
5857,1
5871,1
5872,1
5876,1
5877,1
5881,1
5882,1
5883,1
5885,1
5886,1
5890,1
5892,1
5893,1
5897,1
5898,1
5901,1
5911,1
5914,1
5917,1
5922,1
5932,1
5937,1
5944,1
5967,1
5979,1
5980,1
6023,1
6027,1
6033,1
6034,1
6035,1
6036,1
6043,1
6044,1
6098,1
6102,1
6104,1
6113,1
6313,1
6374,1
6385,1
6400,1
6436,1
6437,1
6452,1
6508,1
6608,1
6610,1
6613,1
6614,1
6615,1
6616,1
6620,1
6623,1
6638,1
6645,1
6647,1
6660,1
6671,1
6675,1
6692,1
6694,1
6697,1
6703,1
6718,1
6720,1
6721,1
6722,1
6735,1
6828,1
6832,1
6833,1
6840,1
6868,1
6869,1
6870,1
6873,1
7143,1
7144,1
7150,1
7160,1
7164,1
7165,1
7171,1
7176,1
7178,1
7180,1
7186,1
7187,1
7197,1
7203,1
7336,1
7337,1
7343,1
7346,1
7347,1
7360,1
7361,1
7440,1
7443,1
7477,1
7478,1
7488,1
7492,1
7503,1
7510,1
7541,1
7542,1
7546,1
7548,1
7932,1
7959,1
7970,1
7975,1
7976,1
7991,1
7992,1
7994,1
7996,1
7999,1
8000,1
8002,1
8003,1
8004,1
8005,1
8006,1
8008,1
8009,1
8010,1
8021,1
8023,1
8027,1
8028,1
8036,1
8096,1
8152,1
8182,1
8184,1
8187,1
8220,1
8224,1
8249,1
8254,1
8255,1
8258,1
8266,1
8269,1
8274,1
8284,1
8285,1
8289,1
8292,1
8297,1
8313,1
8332,1
8602,1
8606,1
8611,1
8613,1
8617,1
8619,1
8623,1
8636,1
8637,1
8638,1
8639,1
8641,1
8647,1
8648,1
8649,1
8653,1
8656,1
8658,1
8665,1
8690,1
8694,1
8695,1
8700,1
8744,1
8762,1
8769,1
8770,1
8778,1
8779,1
8815,1
8819,1
8855,1
8858,1
8861,1
8862,1
8872,1
8875,1
8880,1
8903,1
8908,1
8918,1
8926,1
8927,1
8933,1
9084,1
9085,1
9086,1
9096,1
9105,1
9213,1
9214,1
9229,1
9230,1
9231,1
9254,1
9276,1
9343,1
9362,1
9364,1
9366,1
9372,1
9377,1
9388,1
9389,1
9397,1
9398,1
9409,1
9413,1
9440,1
9441,1
9444,1
9445,1
9449,1
9450,1
9454,1
9455,1
9462,1
9463,1
9465,1
9466,1
9489,1
9490,1
9505,1
9645,1
9646,1
9648,1
9659,1
9665,1
9667,1
9669,1
9670,1
9674,1
9678,1
9684,1
9685,1
9688,1
9689,1
9690,1
9692,1
9693,1
9694,1
9701,1
9703,1
9821,1
9852,1
9860,1
9864,1
9869,1
9873,1
9874,1
9875,1
9881,1
9883,1
9887,1
9888,1
9893,1
9899,1
9901,1
9904,1
9907,1
9909,1
9917,1
9925,1
9929,1
9931,1
9934,1
9948,1
9988,1
9999,1
10223,1
10227,1
10230,1
10233,1
10237,1
10261,1
10267,1
10302,1
10306,1
10323,1
10366,1
10378,1
10398,1
10399,1
10474,1
10486,1
10493,1
10505,1
10612,1
10617,1
10619,1
10626,1
10635,1
10636,1
10640,1
10726,1
10734,1
10746,1
11149,1
11174,1
11212,1
11225,1
11243,1
11255,1
11258,1
11263,1
11279,1
11280,1
11370,1
11371,1
11380,1
11430,1
11483,1
11538,1
11548,1
11549,1
11557,1
11587,1
11591,1
11606,1
11607,1
11694,1
11700,1
11765,1
11779,1
11837,1
11846,1
11851,1
11852,1
11853,1
11854,1
11856,1
11857,1
11858,1
11859,1
11867,1
11870,1
11888,1
11981,1
11984,1
12026,1
12027,1
12028,1
12033,1
12047,1
12048,1
12052,1
12061,1
12066,1
12098,1
12102,1
12103,1
12116,1
12138,1
12147,1
12148,1
12152,1
12195,1
12203,1
12207,1
12209,1
12210,1
12224,1
12251,1
12252,1
12263,1
12269,1
12295,1
12296,1
12365,1
12369,1
12379,1
12417,1
12423,1
12436,1
12454,1
12477,1
12486,1
12490,1
12504,1
12513,1
12516,1
12595,1
12624,1
12632,1
12634,1
12639,1
12691,1
12692,1
12694,1
12695,1
12848,1
12850,1
13101,1
13149,1
13155,1
13158,1
13273,1
13276,1
13333,1
13348,1
13350,1
13351,1
13669,1
13673,1
13676,1
13679,1
13681,1
13682,1
13683,1
13684,1
13691,1
13693,1
13797,1
13932,1
14014,1
14016,1
14021,1
14022,1
14038,1
14039,1
14045,1
14048,1
14050,1
14063,1
14066,1
14067,1
14070,1
14071,1
14074,1
14076,1
14080,1
14083,1
14084,1
14085,1
14087,1
14089,1
14092,1
14093,1
14094,1
14097,1
14099,1
14104,1
14116,1
14132,1
14137,1
14147,1
14174,1
14215,1
14216,1
14312,1
14313,1
14351,1
14439,1
14461,1
14473,1
14490,1
14515,1
14593,1
14662,1
14771,1
14819,1
14820,1
14822,1
14831,1
14840,1
14846,1
14974,1
15082,1
15316,1
15317,1
15329,1
15331,1
15333,1
15334,1
15348,1
15352,1
15361,1
15364,1
15365,1
15367,1
15372,1
15374,1
15375,1
15390,1
15391,1
15393,1
15444,1
15447,1
15483,1
15494,1
15521,1
15526,1
15527,1
15529,1
15534,1
15549,1
15609,1
15660,1
15746,1
16173,1
16193,1
16200,1
16240,1
16244,1
16246,1
16250,1
16251,1
16252,1
16302,1
16330,1
16332,1
16341,1
16344,1
16346,1
16347,1
16355,1
16357,1
16359,1
16361,1
16368,1
16371,1
16375,1
16376,1
16378,1
16384,1
16387,1
16401,1
16406,1
16407,1
16416,1
16417,1
16418,1
16421,1
16423,1
16446,1
16463,1
16467,1
16468,1
16469,1
16516,1
16520,1
16558,1
16559,1
16563,1
16667,1
16748,1
16749,1
16754,1
16765,1
16802,1
16804,1
16805,1
16806,1
16814,1
16818,1
16822,1
16837,1
16857,1
16865,1
16995,1
17016,1
17021,1
17023,1
17055,1
17067,1
17094,1
17095,1
17097,1
17132,1
17733,1
17738,1
17739,1
17740,1
17742,1
17743,1
17745,1
17746,1
17781,1
17784,1
17788,1
17795,1
17796,1
17802,1
17926,1
17928,1
17929,1
17931,1
17943,1
17944,1
17963,1
17966,1
17971,1
17972,1
17974,1
17981,1
17983,1
17984,1
17985,1
17999,1
18000,1
18001,1
18006,1
18007,1
18009,1
18077,1
18142,1
18257,1
18259,1
18276,1
18288,1
18294,1
18302,1
18309,1
18350,1
18351,1
18427,1
18445,1
18462,1
18488,1
18537,1
18551,1
18556,1
18569,1
18593,1
18739,1
18745,1
18787,1
18789,1
18792,1
18795,1
18937,1
18955,1
18967,1
18968,1
18972,1
18976,1
18977,1
18982,1
18998,1
19004,1
19010,1
19015,1
19047,1
19048,1
19049,1
19056,1
19058,1
19066,1
19070,1
19082,1
19086,1
19093,1
19102,1
19103,1
19111,1
19116,1
19123,1
19125,1
19127,1
19129,1
19132,1
19163,1
19173,1
19174,1
19185,1
19193,1
19201,1
19210,1
19271,1
19325,1
19326,1
19328,1
19350,1
19370,1
19375,1
19376,1
19378,1
19380,1
19382,1
19386,1
19389,1
19391,1
19394,1
19500,1
19506,1
19508,1
19509,1
19523,1
19541,1
19548,1
19560,1
19567,1
19568,1
19571,1
19576,1
19578,1
19598,1
19599,1
19601,1
19602,1
19615,1
19618,1
19624,1
19625,1
19630,1
19637,1
19639,1
19646,1
19649,1
19653,1
19666,1
19667,1
19670,1
19672,1
19676,1
19678,1
19681,1
19682,1
19686,1
19687,1
19688,1
19691,1
19696,1
19700,1
19707,1
19710,1
19711,1
19715,1
19717,1
19718,1
19720,1
19721,1
19730,1
19731,1
19733,1
19736,1
19738,1
19746,1
19750,1
19752,1
19753,1
19758,1
19762,1
19783,1
19784,1
19789,1
19793,1
19997,1
20146,1
20170,1
20177,1
20236,1
20285,1
20315,1
20316,1
20322,1
20341,1
20342,1
20345,1
20355,1
20356,1
20357,1
20367,1
20425,1
20437,1
20465,1
20491,1
20573,1
20599,1
20603,1
20617,1
20736,1
20737,1
20739,1
20744,1
20745,1
20746,1
20750,1
20753,1
20755,1
20759,1
20760,1
20761,1
20766,1
20769,1
20771,1
20780,1
20785,1
20788,1
20790,1
20791,1
20793,1
20802,1
20803,1
20804,1
20808,1
20811,1
20813,1
20814,1
20820,1
20821,1
20822,1
20823,1
20828,1
20830,1
20831,1
20833,1
20837,1
20844,1
20846,1
20848,1
20849,1
20852,1
20879,1
20884,1
20895,1
20898,1
20899,1
20913,1
20951,1
21027,1
21036,1
21038,1
21055,1
21085,1
21090,1
21098,1
21099,1
21100,1
21101,1
21107,1
21109,1
21118,1
21151,1
21154,1
21189,1
21194,1
21208,1
21217,1
21224,1
21227,1
21230,1
21237,1
21239,1
21240,1
21241,1
21243,1
21244,1
21249,1
21259,1
21272,1
21280,1
21370,1
21373,1
21379,1
21380,1
21388,1
21396,1
21398,1
21399,1
21404,1
21438,1
21439,1
21440,1
21466,1
21475,1
21478,1
21480,1
21485,1
21493,1
21501,1
21509,1
21513,1
21534,1
21539,1
21582,1
21583,1
21618,1
21622,1
21626,1
21647,1
21670,1
21671,1
21673,1
21700,1
21701,1
21745,1
21756,1
21760,1
21761,1
21763,1
21767,1
21768,1
21771,1
21775,1
21783,1
21788,1
21797,1
21805,1
21815,1
21817,1
21820,1
21828,1
21832,1
21835,1
21839,1
21841,1
21844,1
21846,1
21849,1
21857,1
21858,1
21866,1
21868,1
21887,1
21893,1
21894,1
21896,1
21898,1
21900,1
21901,1
21909,1
21911,1
21916,1
21946,1
21951,1
21955,1
21963,1
21965,1
21991,1
21992,1
22006,1
22007,1
22009,1
22013,1
22031,1
22036,1
22038,1
22040,1
22058,1
22143,1
22144,1
22219,1
22220,1
22236,1
22242,1
22248,1
22250,1
22252,1
22253,1
22323,1
22325,1
22349,1
22356,1
22359,1
22361,1
22362,1
22402,1
22403,1
22419,1
22429,1
22430,1
22663,1
22691,1
22733,1
22734,1
22743,1
22751,1
22756,1
22757,1
22759,1
22767,1
22775,1
22788,1
22792,1
22806,1
22808,1
22811,1
22815,1
22816,1
22819,1
22820,1
22821,1
22825,1
22826,1
22828,1
22829,1
22835,1
22836,1
22837,1
22844,1
22845,1
22848,1
22851,1
22854,1
22859,1
22863,1
22865,1
22871,1
22881,1
22884,1
22896,1
22899,1
22904,1
23087,1
23091,1
23094,1
23095,1
23099,1
23100,1
23101,1
23102,1
23105,1
23109,1
23126,1
23130,1
23132,1
23133,1
23136,1
23137,1
23142,1
23143,1
23146,1
23149,1
23153,1
23156,1
23158,1
23161,1
23162,1
23164,1
23165,1
23169,1
23172,1
23173,1
23174,1
23176,1
23188,1
23189,1
23191,1
23194,1
23195,1
23197,1
23204,1
23212,1
23218,1
23220,1
23222,1
23230,1
23231,1
23250,1
23255,1
23259,1
23269,1
23272,1
23277,1
23284,1
23302,1
23315,1
23427,1
23648,1
23663,1
23666,1
23668,1
23674,1
23678,1
23700,1
23721,1
23722,1
23741,1
23742,1
23744,1
23750,1
23752,1
23754,1
23755,1
23756,1
23787,1
23794,1
23796,1
23797,1
23799,1
23800,1
23811,1
23848,1
23854,1
23857,1
23858,1
23863,1
23868,1
23926,1
23928,1
23930,1
23931,1
23932,1
23933,1
23946,1
23980,1
23985,1
24006,1
24053,1
24295,1
24590,1
24671,1
24672,1
24673,1
24674,1
24693,1
24719,1
24720,1
24721,1
24722,1
24756,1
24807,1
24816,1
24817,1
24837,1
24847,1
24848,1
24849,1
24850,1
24852,1
24853,1
24854,1
24855,1
24857,1
24871,1
24876,1
24889,1
24972,1
24975,1
24977,1
24981,1
24982,1
25006,1
25053,1
25055,1
25064,1
25119,1
25120,1
25127,1
25131,1
25132,1
25137,1
25151,1
25153,1
25156,1
25161,1
25162,1
25165,1
25169,1
25172,1
25173,1
25176,1
25178,1
25181,1
25182,1
25183,1
25184,1
25186,1
25187,1
25192,1
25193,1
25196,1
25197,1
25198,1
25200,1
25202,1
25204,1
25209,1
25212,1
25214,1
25219,1
25220,1
25223,1
25224,1
25229,1
25230,1
25231,1
25233,1
25235,1
25236,1
25239,1
25240,1
25241,1
25243,1
25244,1
25252,1
25254,1
25255,1
25260,1
25324,1
25325,1
25333,1
25335,1
25349,1
25350,1
25371,1
25494,1
25501,1
25502,1
25513,1
25588,1
25594,1
25597,1
25606,1
25609,1
25610,1
25611,1
25612,1
25672,1
25706,1
25747,1
25750,1
25751,1
25764,1
25769,1
25780,1
25787,1
25807,1
25864,1
25868,1
25873,1
25878,1
25881,1
25888,1
25890,1
25891,1
25897,1
25906,1
25909,1
25910,1
25920,1
25925,1
25928,1
25929,1
25945,1
25949,1
25951,1
25956,1
25960,1
25962,1
25965,1
25967,1
25968,1
25970,1
25971,1
25978,1
25979,1
25982,1
25984,1
25987,1
25992,1
25993,1
25994,1
25996,1
26017,1
26026,1
26091,1
26102,1
26173,1
26180,1
26183,1
26184,1
26185,1
26187,1
26219,1
26220,1
26226,1
26229,1
26230,1
26231,1
26255,1
26259,1
26268,1
26270,1
26273,1
26275,1
26283,1
26284,1
26316,1
26317,1
26319,1
26326,1
26377,1
26379,1
26499,1
26504,1
26528,1
26535,1
26542,1
26544,1
26557,1
26559,1
26561,1
26629,1
26631,1
26659,1
26681,1
26687,1
26691,1
26706,1
26707,1
26719,1
26737,1
26738,1
26748,1
26749,1
26751,1
26754,1
26755,1
26756,1
26757,1
26760,1
26798,1
26800,1
26809,1
26811,1
26812,1
26817,1
26823,1
26825,1
26827,1
26830,1
26831,1
26832,1
26833,1
26834,1
26835,1
26873,1
26903,1
26904,1
26905,1
26911,1
26914,1
26920,1
26926,1
26927,1
26947,1
26955,1
26957,1
26959,1
26987,1
26988,1
27178,1
27191,1
27195,1
27224,1
27234,1
27235,1
27249,1
27262,1
27263,1
27269,1
27271,1
27272,1
27273,1
27279,1
27281,1
27283,1
27300,1
27301,1
27334,1
27346,1
27364,1
27366,1
27437,1
27438,1
27439,1
27546,1
27549,1
27551,1
27591,1
27607,1
27613,1
27623,1
27636,1
27637,1
27638,1
27646,1
27675,1
27792,1
27793,1
27796,1
27800,1
27801,1
27807,1
27900,1
27904,1
27905,1
27906,1
27907,1
27911,1
27929,1
27937,1
27943,1
27946,1
27953,1
27954,1
27955,1
27962,1
27965,1
27968,1
27969,1
27977,1
27981,1
27998,1
28003,1
28009,1
28019,1
28021,1
28025,1
28038,1
28039,1
28040,1
28047,1
28050,1
28051,1
28052,1
28054,1
28056,1
28062,1
28063,1
28064,1
28066,1
28067,1
28068,1
28069,1
28070,1
28077,1
28082,1
28089,1
28090,1
28092,1
28095,1
28096,1
28097,1
28099,1
28101,1
28102,1
28138,1
28195,1
28210,1
28211,1
28213,1
28226,1
28227,1
28228,1
28230,1
28245,1
28248,1
28252,1
28254,1
28258,1
28260,1
28267,1
28274,1
28277,1
28279,1
28280,1
28287,1
28288,1
28290,1
28391,1
28392,1
28400,1
28415,1
28453,1
28486,1
28511,1
28625,1
28663,1
28668,1
28676,1
28677,1
28678,1
28680,1
28683,1
28694,1
28698,1
28699,1
28703,1
28712,1
28723,1
28732,1
28733,1
28740,1
28743,1
28745,1
28749,1
28751,1
28771,1
28773,1
28889,1
28890,1
28892,1
28902,1
28913,1
28977,1
28980,1
28989,1
28990,1
28991,1
28996,1
28998,1
29000,1
29002,1
29004,1
29029,1
29048,1
29053,1
29097,1
29122,1
