counter,crms
11519,1
11521,1
11526,1
11528,1
11530,1
11535,1
11536,1
11540,1
11548,1
11552,1
11554,1
11555,1
11564,1
11566,1
11571,1
11575,1
11577,1
11578,1
11693,1
11752,1
11753,1
11755,1
11756,1
11757,1
11758,1
11761,1
11767,1
11770,1
11775,1
11777,1
11836,1
11837,1
12036,1
12215,1
12256,1
12257,1
12274,1
12344,1
12420,1
12423,1
12427,1
12428,1
12478,1
12642,1
13300,1
13305,1
13309,1
13317,1
13318,1
13321,1
13322,1
13323,1
13324,1
13325,1
13330,1
13355,1
13356,1
13357,1
13358,1
13506,1
13711,1
13714,1
13720,1
13745,1
13835,1
13847,1
13865,1
14075,1
14077,1
14087,1
14116,1
14117,1
14218,1
14220,1
14244,1
14245,1
14246,1
14247,1
14248,1
14250,1
14251,1
14252,1
14254,1
14256,1
14257,1
14259,1
14260,1
14263,1
14264,1
14269,1
14277,1
14290,1
14293,1
14296,1
14302,1
14306,1
14317,1
14891,1
14903,1
14904,1
14924,1
14957,1
14958,1
14960,1
14961,1
14962,1
14963,1
14968,1
15009,1
15060,1
15065,1
15066,1
15076,1
15085,1
15092,1
15099,1
15102,1
15105,1
15114,1
15125,1
15344,1
15456,1
15547,1
15548,1
15553,1
15555,1
15556,1
15559,1
15561,1
15562,1
15566,1
15570,1
15585,1
15588,1
15634,1
15636,1
15678,1
15682,1
15689,1
15808,1
15834,1
15835,1
15837,1
16067,1
16077,1
16110,1
16114,1
16155,1
16158,1
16163,1
16166,1
16203,1
16674,1
16676,1
16678,1
16679,1
16685,1
16686,1
16687,1
16812,1
16818,1
16822,1
16826,1
16827,1
16828,1
16829,1
16830,1
16831,1
16845,1
16846,1
16907,1
16916,1
16936,1
16937,1
17012,1
17014,1
17015,1
17016,1
17022,1
17023,1
17100,1
17101,1
17104,1
17110,1
17111,1
17119,1
17120,1
17122,1
17224,1
17231,1
17374,1
17445,1
17483,1
17557,1
17560,1
17561,1
17562,1
17563,1
17564,1
17565,1
17566,1
17575,1
17576,1
17770,1
17771,1
17943,1
17955,1
17984,1
17987,1
18010,1
18012,1
18030,1
18031,1
18032,1
18040,1
18041,1
18043,1
18044,1
18045,1
18047,1
18048,1
18057,1
18058,1
18109,1
18111,1
18115,1
18126,1
18133,1
18134,1
18138,1
18140,1
18141,1
18188,1
18190,1
18194,1
18196,1
18362,1
18363,1
18364,1
18365,1
18366,1
18368,1
18369,1
18382,1
18489,1
18491,1
18496,1
18572,1
18604,1
18613,1
18633,1
18636,1
18637,1
18651,1
18678,1
18679,1
18684,1
18686,1
18687,1
18717,1
18718,1
18719,1
18746,1
18747,1
18759,1
18761,1
18764,1
18766,1
18768,1
18770,1
18772,1
18787,1
18790,1
18803,1
18810,1
18824,1
18839,1
18944,1
19001,1
19022,1
19029,1
19031,1
19032,1
19130,1
19248,1
19317,1
19320,1
19322,1
19352,1
19386,1
19427,1
19473,1
19637,1
19639,1
19640,1
19798,1
19801,1
19802,1
19803,1
19850,1
19880,1
19882,1
19886,1
19888,1
19908,1
19966,1
20025,1
20052,1
20054,1
20129,1
20152,1
20161,1
20225,1
20226,1
20270,1
20272,1
20278,1
20312,1
20313,1
20314,1
20347,1
20398,1
20399,1
20433,1
20441,1
20451,1
20474,1
20523,1
20524,1
20527,1
20531,1
20532,1
20534,1
20537,1
20541,1
20545,1
20618,1
20623,1
20629,1
20632,1
20644,1
20647,1
21241,1
21338,1
21341,1
21342,1
21345,1
21346,1
21348,1
21350,1
21353,1
21354,1
21378,1
21454,1
21455,1
21456,1
21499,1
21539,1
21557,1
21605,1
21606,1
21621,1
21624,1
21631,1
21632,1
21655,1
21665,1
21670,1
21671,1
21672,1
21673,1
21674,1
21675,1
21677,1
21679,1
21681,1
21682,1
21684,1
21685,1
21687,1
21688,1
21689,1
21690,1
21691,1
21692,1
21693,1
21695,1
21697,1
21699,1
21701,1
21705,1
21706,1
21707,1
21710,1
21712,1
21713,1
21714,1
21717,1
21719,1
21720,1
21722,1
21723,1
21724,1
21726,1
21727,1
21728,1
21729,1
21731,1
21732,1
21733,1
21734,1
21735,1
21738,1
21739,1
21740,1
21741,1
21742,1
21743,1
21744,1
21747,1
21748,1
21749,1
21753,1
21756,1
21759,1
21761,1
21762,1
21763,1
21764,1
21766,1
21767,1
21768,1
21770,1
21771,1
21772,1
21773,1
21775,1
21776,1
21777,1
21778,1
21779,1
21780,1
21782,1
22268,1
22269,1
22270,1
22275,1
22279,1
22283,1
22284,1
22287,1
22293,1
22294,1
22297,1
22314,1
22340,1
22354,1
22377,1
22384,1
22385,1
22401,1
22427,1
22444,1
22479,1
22481,1
22485,1
22486,1
22491,1
22572,1
22722,1
22723,1
22995,1
22997,1
22998,1
22999,1
23005,1
23087,1
23088,1
23089,1
23138,1
23159,1
23241,1
23343,1
23466,1
23550,1
23621,1
23623,1
23640,1
23654,1
23660,1
23661,1
23662,1
23663,1
23678,1
23681,1
23684,1
23685,1
23686,1
23687,1
23705,1
23739,1
23777,1
23900,1
23954,1
23955,1
23957,1
24038,1
24050,1
24155,1
24167,1
24186,1
24188,1
24205,1
24209,1
24213,1
24244,1
24245,1
24246,1
24261,1
24262,1
24265,1
24266,1
24268,1
24269,1
24271,1
24286,1
24287,1
24288,1
24293,1
24295,1
24296,1
24298,1
24310,1
24312,1
24314,1
24332,1
24336,1
24337,1
24338,1
24340,1
24341,1
24348,1
24354,1
24358,1
24365,1
24381,1
24387,1
24400,1
24460,1
24686,1
24687,1
24688,1
24690,1
24718,1
24720,1
24768,1
24792,1
24824,1
24850,1
24889,1
24899,1
24918,1
24919,1
24923,1
24925,1
24928,1
24932,1
25007,1
25009,1
25370,1
25374,1
25382,1
25383,1
25426,1
25427,1
25476,1
25485,1
25486,1
25502,1
25503,1
25506,1
25510,1
25511,1
25512,1
25514,1
25515,1
25516,1
25519,1
25523,1
25576,1
25586,1
25587,1
25588,1
25592,1
25612,1
25618,1
25619,1
25637,1
25645,1
25687,1
25700,1
25701,1
25702,1
25703,1
25705,1
25707,1
25708,1
25709,1
25711,1
25713,1
25714,1
25715,1
25716,1
25718,1
25719,1
25720,1
25721,1
25723,1
25725,1
25726,1
25734,1
25736,1
25737,1
25738,1
25739,1
25740,1
25741,1
25744,1
25745,1
25747,1
25748,1
25751,1
25753,1
25754,1
25758,1
25763,1
25764,1
25772,1
25773,1
25774,1
25776,1
25777,1
25781,1
25782,1
25786,1
25787,1
25791,1
25792,1
25794,1
25795,1
25796,1
25797,1
25799,1
25800,1
25801,1
25802,1
25805,1
25810,1
25812,1
25813,1
25814,1
25825,1
25832,1
25838,1
25839,1
25852,1
25860,1
25861,1
25863,1
25865,1
25868,1
25870,1
25871,1
25874,1
25875,1
25876,1
25883,1
25885,1
25888,1
25889,1
25892,1
25896,1
25898,1
25900,1
25901,1
25902,1
25903,1
25904,1
25905,1
25907,1
25910,1
25913,1
25916,1
25917,1
25919,1
25921,1
25922,1
25923,1
25925,1
25926,1
25928,1
25929,1
25931,1
25932,1
25934,1
25935,1
25942,1
25943,1
25944,1
25947,1
25954,1
25956,1
25957,1
25963,1
25964,1
25965,1
25966,1
25967,1
25968,1
25991,1
26001,1
26002,1
26007,1
26016,1
26087,1
26089,1
26090,1
26091,1
26093,1
26094,1
26096,1
26098,1
26102,1
26103,1
26105,1
26108,1
26117,1
26120,1
26121,1
26122,1
26138,1
26139,1
26140,1
26152,1
26228,1
26236,1
26237,1
26240,1
26241,1
26242,1
26243,1
26244,1
26245,1
26247,1
26249,1
26250,1
26251,1
26252,1
26253,1
26256,1
26257,1
26258,1
26259,1
26260,1
26261,1
26262,1
26263,1
26264,1
26265,1
26266,1
26273,1
26274,1
26276,1
26277,1
26278,1
26281,1
26282,1
26283,1
26292,1
26317,1
26319,1
26329,1
26356,1
26357,1
26358,1
26359,1
26461,1
26484,1
26485,1
26499,1
26508,1
26535,1
26586,1
26587,1
26588,1
26646,1
26648,1
26650,1
26653,1
26674,1
27246,1
27311,1
27374,1
27375,1
27384,1
27385,1
27403,1
27462,1
27477,1
27544,1
27545,1
27617,1
27630,1
27715,1
27748,1
27756,1
27773,1
27854,1
27921,1
28021,1
28040,1
28041,1
28073,1
28078,1
28142,1
28150,1
28151,1
28204,1
28206,1
28207,1
28232,1
28236,1
28245,1
28253,1
28254,1
28259,1
28260,1
28262,1
28263,1
28266,1
28286,1
28287,1
28493,1
28494,1
28499,1
28508,1
28509,1
28515,1
28705,1
28739,1
28760,1
28798,1
28804,1
28859,1
28861,1
28890,1
28900,1
28905,1
28924,1
28930,1
28936,1
28937,1
29066,1
29071,1
29080,1
29086,1
29108,1
29109,1
29113,1
29114,1
29116,1
29121,1
29122,1
29123,1
29124,1
29126,1
29148,1
29151,1
29152,1
29153,1
29154,1
29157,1
29158,1
29160,1
29161,1
29162,1
29164,1
29166,1
29167,1
29169,1
29170,1
29172,1
29173,1
29174,1
29175,1
29176,1
29177,1
29178,1
29179,1
29181,1
29183,1
29184,1
29185,1
29187,1
29188,1
29189,1
29192,1
29193,1
29196,1
29197,1
29198,1
29199,1
29201,1
29203,1
29207,1
29208,1
29209,1
29211,1
29212,1
29213,1
29214,1
29215,1
29217,1
29219,1
29221,1
29237,1
29239,1
29240,1
29249,1
29259,1
29260,1
29261,1
29337,1
29367,1
29375,1
29383,1
29386,1
29389,1
29391,1
29395,1
29402,1
29406,1
29409,1
29416,1
29417,1
29418,1
29420,1
29423,1
29503,1
29526,1
29529,1
29614,1
29615,1
29621,1
29625,1
29690,1
29698,1
29736,1
29737,1
29741,1
29813,1
29844,1
29846,1
29856,1
29864,1
29926,1
29956,1
30175,1
30311,1
30312,1
30319,1
30327,1
30397,1
30415,1
30417,1
