counter,crms
6851,1
6863,1
6869,1
6871,1
6872,1
6912,1
6913,1
7144,1
7360,1
7361,1
7362,1
7363,1
7364,1
7367,1
7368,1
7371,1
7679,1
7680,1
7681,1
7682,1
7685,1
7687,1
7690,1
7691,1
7725,1
7732,1
7747,1
7749,1
7750,1
7751,1
7769,1
7770,1
7773,1
7775,1
7778,1
7786,1
7816,1
7817,1
8293,1
8300,1
8304,1
8335,1
8384,1
8393,1
8394,1
8395,1
8396,1
8407,1
8408,1
8481,1
8482,1
8483,1
8494,1
8496,1
8504,1
8509,1
8510,1
8511,1
8516,1
8518,1
8521,1
8527,1
8529,1
8539,1
8540,1
8543,1
8555,1
8556,1
8558,1
8569,1
8616,1
8621,1
8683,1
8684,1
8687,1
8695,1
8704,1
8732,1
8740,1
8741,1
8743,1
8752,1
8755,1
8757,1
8758,1
8760,1
8761,1
8764,1
8790,1
8793,1
8795,1
8827,1
8905,1
8984,1
9037,1
9163,1
9173,1
9176,1
9188,1
9194,1
9209,1
9212,1
9243,1
9302,1
9303,1
9304,1
9312,1
9321,1
9515,1
9538,1
9539,1
9540,1
9541,1
9542,1
9544,1
9546,1
9551,1
9891,1
9896,1
9927,1
9928,1
9943,1
9947,1
9953,1
9954,1
9993,1
10009,1
10021,1
10023,1
10025,1
10026,1
10027,1
10028,1
10032,1
10035,1
10036,1
10038,1
10042,1
10066,1
10067,1
10167,1
10200,1
10220,1
10393,1
10415,1
10440,1
10559,1
10561,1
10570,1
10618,1
10629,1
10634,1
10637,1
10638,1
10639,1
10641,1
10642,1
10643,1
10644,1
10645,1
10646,1
10647,1
10648,1
10649,1
10650,1
10651,1
10652,1
10654,1
10656,1
10658,1
10660,1
10661,1
10664,1
10666,1
10668,1
10738,1
10741,1
10746,1
10750,1
10754,1
10757,1
10758,1
10759,1
10760,1
10764,1
10765,1
10770,1
10774,1
10830,1
10834,1
10838,1
10862,1
10867,1
10880,1
10881,1
10885,1
10892,1
10894,1
10896,1
10897,1
10898,1
10899,1
10904,1
10905,1
10917,1
10920,1
10923,1
10924,1
10925,1
10926,1
10927,1
10981,1
11015,1
11052,1
11092,1
11098,1
11099,1
11110,1
11117,1
11118,1
11120,1
11129,1
11130,1
11131,1
11132,1
11133,1
11150,1
11151,1
11199,1
11200,1
11201,1
11202,1
11204,1
11210,1
11221,1
11254,1
11291,1
11443,1
11450,1
11455,1
11502,1
11511,1
11518,1
11519,1
11520,1
11542,1
11570,1
11589,1
11598,1
11599,1
11600,1
11655,1
11679,1
11732,1
11734,1
11735,1
11738,1
11739,1
11740,1
11741,1
11742,1
11743,1
11747,1
11748,1
11754,1
11757,1
11766,1
11789,1
11796,1
11797,1
11798,1
11843,1
11845,1
11848,1
11849,1
11858,1
11861,1
11864,1
11866,1
11870,1
11983,1
11984,1
11990,1
11993,1
12020,1
12024,1
12034,1
12054,1
12062,1
12064,1
12066,1
12067,1
12068,1
12070,1
12098,1
12099,1
12100,1
12113,1
12171,1
12186,1
12187,1
12189,1
12212,1
12213,1
12230,1
12241,1
12242,1
12244,1
12245,1
12246,1
12299,1
12302,1
12303,1
12304,1
12357,1
12363,1
12365,1
12366,1
12369,1
12371,1
12375,1
12378,1
12407,1
12414,1
12415,1
12438,1
12443,1
12503,1
12513,1
12539,1
12540,1
12542,1
12551,1
12552,1
12648,1
12653,1
12660,1
12661,1
12677,1
12678,1
12679,1
12680,1
12682,1
12686,1
12687,1
12690,1
12691,1
12692,1
12693,1
12697,1
12698,1
12699,1
12702,1
12711,1
12975,1
13057,1
13059,1
13060,1
13062,1
13065,1
13068,1
13069,1
13071,1
13072,1
13087,1
13089,1
13092,1
13096,1
13099,1
13101,1
13102,1
13122,1
13137,1
13138,1
13139,1
13141,1
13145,1
13148,1
13149,1
13152,1
13153,1
13155,1
13156,1
13158,1
13161,1
13747,1
13828,1
13829,1
13830,1
13834,1
13835,1
13941,1
13943,1
13950,1
13963,1
13968,1
13972,1
13974,1
13975,1
13977,1
13980,1
13995,1
14015,1
14020,1
14373,1
14375,1
14376,1
14392,1
14395,1
14396,1
14422,1
14431,1
14435,1
14559,1
14563,1
14564,1
14566,1
14567,1
14611,1
14624,1
14639,1
14643,1
14644,1
14648,1
14651,1
14653,1
14669,1
14670,1
14735,1
14796,1
14797,1
14916,1
15002,1
15003,1
15005,1
15007,1
15009,1
15011,1
15018,1
15019,1
15020,1
15022,1
15029,1
15030,1
15052,1
15054,1
15056,1
15062,1
15066,1
15067,1
15068,1
15071,1
15074,1
15077,1
15083,1
15371,1
15375,1
15376,1
15377,1
15379,1
15394,1
15398,1
15481,1
15489,1
15494,1
15593,1
15594,1
15597,1
15606,1
15608,1
15611,1
15613,1
15614,1
15630,1
15635,1
15645,1
15648,1
15666,1
15688,1
15701,1
15726,1
15745,1
16210,1
16213,1
16217,1
16218,1
16228,1
16238,1
16239,1
16273,1
16274,1
16294,1
16295,1
16297,1
16301,1
16304,1
16309,1
16316,1
16327,1
16334,1
16340,1
16341,1
16342,1
16344,1
16345,1
16348,1
16349,1
16359,1
16360,1
16361,1
16362,1
16363,1
16366,1
16375,1
16384,1
16385,1
16386,1
16624,1
16625,1
16626,1
16627,1
16631,1
16632,1
16633,1
16634,1
16645,1
16654,1
16656,1
16661,1
16673,1
16678,1
16805,1
16869,1
16871,1
16898,1
16981,1
16983,1
17000,1
17003,1
17004,1
17008,1
17015,1
17018,1
17021,1
17023,1
17024,1
17032,1
17069,1
17160,1
17162,1
17164,1
17170,1
17171,1
17179,1
17181,1
17186,1
17190,1
17196,1
17219,1
17221,1
17228,1
17231,1
17248,1
17268,1
17418,1
17420,1
17421,1
17425,1
17429,1
17435,1
17441,1
17443,1
17449,1
18205,1
18364,1
18403,1
18417,1
18442,1
18443,1
18444,1
18446,1
18449,1
18452,1
18455,1
18463,1
18465,1
18466,1
18467,1
18477,1
18478,1
18492,1
18494,1
18496,1
18500,1
18501,1
18509,1
18516,1
18517,1
18519,1
18520,1
18523,1
18524,1
18542,1
18560,1
18562,1
18594,1
18596,1
18597,1
18598,1
18601,1
18603,1
18614,1
18616,1
18617,1
18625,1
18637,1
18644,1
18645,1
18646,1
18647,1
18656,1
18660,1
18679,1
18699,1
18705,1
18934,1
18935,1
18941,1
18944,1
18945,1
18947,1
18952,1
18957,1
18959,1
18960,1
18962,1
18966,1
18969,1
19130,1
19258,1
19271,1
19436,1
19537,1
19539,1
19540,1
19542,1
19543,1
19544,1
19564,1
19609,1
19619,1
19620,1
19621,1
19625,1
19629,1
19634,1
19635,1
19637,1
19638,1
19641,1
19654,1
19660,1
19661,1
19664,1
19665,1
19670,1
19674,1
19676,1
19677,1
19702,1
19777,1
19857,1
19913,1
19915,1
19916,1
19917,1
19924,1
19926,1
20004,1
20081,1
20084,1
20085,1
20109,1
20112,1
20122,1
20127,1
20154,1
20163,1
20164,1
20190,1
20203,1
20204,1
20205,1
20208,1
20240,1
20257,1
20258,1
20295,1
20301,1
20302,1
20307,1
20308,1
20348,1
20368,1
20369,1
20408,1
20592,1
20594,1
20596,1
20598,1
20603,1
20605,1
20606,1
20607,1
20611,1
20617,1
20620,1
20646,1
20709,1
20712,1
20715,1
20716,1
20717,1
20718,1
20719,1
20737,1
20747,1
20783,1
20809,1
20813,1
20816,1
20817,1
20819,1
20822,1
20824,1
20826,1
20827,1
20828,1
20836,1
20837,1
20840,1
20842,1
20843,1
20849,1
20851,1
20863,1
20865,1
20867,1
20869,1
20870,1
20891,1
20892,1
20894,1
20896,1
20906,1
20911,1
20917,1
20918,1
20922,1
20925,1
20928,1
20930,1
20932,1
20933,1
20938,1
20950,1
20951,1
20961,1
20968,1
20995,1
21004,1
21318,1
21363,1
21373,1
21417,1
21473,1
21474,1
21475,1
21476,1
21477,1
21516,1
21523,1
21532,1
21537,1
21538,1
21561,1
21563,1
21573,1
21576,1
21582,1
21592,1
21599,1
21608,1
21609,1
21612,1
21864,1
21865,1
21871,1
21879,1
21885,1
21908,1
21910,1
21911,1
21922,1
21925,1
21926,1
21942,1
21943,1
21946,1
21951,1
21954,1
21962,1
21970,1
22041,1
22089,1
22094,1
22101,1
22118,1
22119,1
22122,1
22123,1
22130,1
22133,1
22151,1
22152,1
22284,1
22285,1
22286,1
22287,1
22288,1
22289,1
22290,1
22291,1
22293,1
22294,1
22295,1
22303,1
22304,1
22310,1
22347,1
22353,1
22358,1
22361,1
22370,1
22371,1
22373,1
22374,1
22375,1
22378,1
22389,1
22391,1
22475,1
22479,1
22488,1
22495,1
22498,1
22532,1
22547,1
22548,1
22550,1
22558,1
22559,1
22560,1
22561,1
22562,1
22563,1
22564,1
22566,1
22570,1
22571,1
22572,1
22574,1
22577,1
22584,1
22587,1
22591,1
22595,1
22597,1
22598,1
22600,1
22601,1
22604,1
22605,1
22608,1
22617,1
22620,1
22671,1
22674,1
22675,1
22679,1
22736,1
22746,1
22766,1
22767,1
22768,1
22774,1
22784,1
22854,1
22892,1
22893,1
22894,1
22896,1
22901,1
22902,1
22926,1
22931,1
22935,1
22939,1
22947,1
22949,1
22952,1
22953,1
22954,1
22957,1
22984,1
23016,1
23019,1
23021,1
23029,1
23034,1
23038,1
23045,1
23046,1
23047,1
23050,1
23059,1
23060,1
23061,1
23109,1
23113,1
23117,1
23120,1
23127,1
23128,1
23140,1
23191,1
23266,1
23267,1
23268,1
23273,1
23274,1
23287,1
23324,1
23327,1
23329,1
23331,1
23336,1
23339,1
23343,1
23345,1
23346,1
23350,1
23351,1
23353,1
23354,1
23356,1
23358,1
23361,1
23404,1
23415,1
23538,1
23607,1
23615,1
23620,1
23621,1
23748,1
23778,1
23791,1
23792,1
23807,1
23808,1
23825,1
23839,1
23855,1
23858,1
23859,1
23864,1
23867,1
23868,1
23869,1
23913,1
23977,1
23979,1
23980,1
23981,1
23982,1
23983,1
23984,1
23989,1
23991,1
24034,1
24077,1
24081,1
24095,1
24126,1
24149,1
24150,1
24153,1
24203,1
24204,1
24212,1
24216,1
24286,1
24316,1
24348,1
24425,1
24515,1
24829,1
24844,1
24956,1
24957,1
25035,1
25201,1
25202,1
25206,1
25209,1
25211,1
25898,1
25918,1
25920,1
26046,1
26442,1
26444,1
26445,1
26458,1
26459,1
26547,1
26549,1
26551,1
26570,1
26581,1
26582,1
26587,1
26588,1
26590,1
26591,1
26592,1
26622,1
26625,1
26629,1
26637,1
26654,1
26656,1
26667,1
26674,1
26676,1
26682,1
26684,1
26685,1
26688,1
26701,1
26705,1
26707,1
26711,1
26719,1
26733,1
26736,1
26739,1
26753,1
26754,1
26756,1
26760,1
26761,1
26789,1
26916,1
26917,1
26918,1
26922,1
26924,1
26925,1
26926,1
26935,1
26936,1
26937,1
26960,1
26965,1
26966,1
26967,1
26969,1
26979,1
26988,1
26990,1
26991,1
26992,1
26994,1
26996,1
27003,1
27005,1
27077,1
27079,1
27092,1
27093,1
27094,1
27102,1
27109,1
27110,1
27116,1
27119,1
27128,1
27130,1
27132,1
27133,1
27135,1
27165,1
27168,1
27190,1
27297,1
27317,1
27334,1
27335,1
27337,1
27341,1
27347,1
27348,1
27470,1
27520,1
27525,1
27531,1
27533,1
27656,1
27659,1
27665,1
27669,1
27740,1
27742,1
27780,1
27794,1
27795,1
27798,1
27800,1
27801,1
27804,1
27808,1
27809,1
27811,1
27814,1
27822,1
27845,1
27848,1
27883,1
27898,1
27900,1
27901,1
27908,1
27909,1
27913,1
27915,1
27920,1
27923,1
27924,1
27925,1
27926,1
27927,1
27959,1
27960,1
27967,1
27983,1
27984,1
27987,1
27988,1
27989,1
27991,1
27996,1
27997,1
28004,1
28005,1
28009,1
28010,1
28020,1
28170,1
28176,1
28194,1
28208,1
28248,1
28259,1
28261,1
28268,1
28269,1
28272,1
28273,1
28274,1
28277,1
28281,1
28282,1
28284,1
28285,1
28292,1
28337,1
28339,1
28401,1
28406,1
28409,1
28418,1
28428,1
28437,1
28438,1
28463,1
28466,1
28470,1
28472,1
28567,1
28568,1
28574,1
28577,1
28586,1
28587,1
28600,1
28601,1
28617,1
28618,1
28624,1
28630,1
28631,1
28632,1
28639,1
28642,1
28659,1
28661,1
28663,1
28761,1
28819,1
28820,1
28863,1
28864,1
28866,1
28871,1
28872,1
28874,1
28879,1
28882,1
28936,1
28937,1
28940,1
28941,1
28945,1
28949,1
28960,1
28965,1
28966,1
28968,1
28979,1
29238,1
29240,1
29334,1
29339,1
29353,1
29354,1
29393,1
29394,1
29406,1
29407,1
29454,1
29455,1
29489,1
29492,1
29502,1
29505,1
29524,1
29541,1
29543,1
29544,1
29548,1
29550,1
29569,1
29711,1
29722,1
29796,1
29813,1
29843,1
29851,1
29852,1
29960,1
29963,1
29973,1
29974,1
29993,1
30004,1
30046,1
30048,1
30049,1
30057,1
30065,1
30071,1
30096,1
30152,1
30169,1
30353,1
30354,1
30502,1
30609,1
30662,1
30690,1
30703,1
30709,1
30727,1
30731,1
30752,1
30760,1
30768,1
30794,1
30877,1
30880,1
30881,1
30883,1
30896,1
30899,1
30900,1
30902,1
30903,1
30904,1
30905,1
30906,1
30934,1
30961,1
30974,1
30976,1
30980,1
30982,1
30984,1
30987,1
31074,1
31088,1
31089,1
31096,1
31127,1
31169,1
31171,1
31180,1
31182,1
31183,1
31187,1
31192,1
31193,1
31194,1
31195,1
31196,1
31199,1
31205,1
31208,1
31209,1
31220,1
31221,1
31222,1
31233,1
31237,1
31388,1
31389,1
31395,1
31396,1
31398,1
31405,1
31411,1
31415,1
31417,1
31419,1
31451,1
31456,1
31476,1
31483,1
31485,1
31486,1
31487,1
31488,1
31489,1
31491,1
31492,1
31502,1
31507,1
31508,1
31509,1
31517,1
31547,1
31550,1
31552,1
31553,1
31559,1
31561,1
31577,1
31586,1
31587,1
31589,1
31590,1
31619,1
31621,1
31622,1
31623,1
31693,1
31712,1
31715,1
31731,1
31803,1
31804,1
31809,1
31811,1
31812,1
31824,1
31825,1
31826,1
31827,1
31865,1
31879,1
31883,1
31887,1
31894,1
31905,1
31907,1
31911,1
31922,1
31923,1
31924,1
31947,1
31955,1
31956,1
31962,1
31977,1
31998,1
32009,1
32011,1
32014,1
32053,1
32056,1
32070,1
32108,1
32117,1
32126,1
32146,1
32158,1
32163,1
32167,1
32173,1
32176,1
32177,1
32191,1
32192,1
32202,1
32218,1
32224,1
32246,1
32253,1
32259,1
32282,1
32283,1
32285,1
32289,1
32290,1
32291,1
32296,1
32301,1
32303,1
32313,1
32314,1
32317,1
32330,1
32331,1
32381,1
32382,1
32384,1
32393,1
32403,1
32429,1
32472,1
32477,1
32541,1
32546,1
32550,1
32555,1
32556,1
32558,1
32573,1
32575,1
32578,1
32579,1
32580,1
32582,1
32614,1
32702,1
32703,1
32709,1
33201,1
33316,1
33334,1
33339,1
33348,1
33361,1
33362,1
33677,1
33707,1
33719,1
33721,1
33726,1
33733,1
33734,1
33735,1
33771,1
33788,1
33789,1
33790,1
33791,1
33793,1
33794,1
33796,1
33797,1
33802,1
33803,1
33805,1
33833,1
33844,1
33905,1
33912,1
33917,1
33918,1
33926,1
33927,1
33986,1
34039,1
34040,1
34041,1
34042,1
34184,1
34247,1
34257,1
34260,1
34284,1
34285,1
34292,1
34293,1
34294,1
34295,1
34296,1
34298,1
34362,1
34426,1
34427,1
34578,1
34587,1
34591,1
34610,1
34629,1
34718,1
34721,1
34729,1
34736,1
34748,1
34798,1
34810,1
34822,1
34836,1
34839,1
34879,1
34950,1
34970,1
34991,1
34993,1
34994,1
35077,1
35085,1
35088,1
35129,1
35200,1
35202,1
35232,1
35245,1
35252,1
35253,1
35301,1
35303,1
35307,1
35311,1
35320,1
35351,1
35398,1
35411,1
35425,1
35427,1
35428,1
35430,1
35441,1
35442,1
35493,1
35494,1
35504,1
35526,1
35532,1
35537,1
35539,1
35560,1
35561,1
35587,1
35591,1
35593,1
35605,1
35607,1
35609,1
35614,1
35615,1
35617,1
35619,1
35668,1
35744,1
35745,1
35746,1
35771,1
35773,1
35775,1
35780,1
35788,1
35803,1
35808,1
35826,1
35975,1
35983,1
35993,1
35997,1
36005,1
36008,1
36027,1
36033,1
36046,1
36054,1
36083,1
36088,1
36089,1
36093,1
36185,1
36256,1
36269,1
36302,1
36325,1
36328,1
36361,1
36454,1
36457,1
36519,1
36529,1
36549,1
36552,1
36553,1
36572,1
36665,1
36713,1
36715,1
36718,1
