counter,crms
22770,1
22771,1
22772,1
22774,1
22776,1
22778,1
22779,1
22781,1
22796,1
22797,1
22798,1
22805,1
22807,1
22809,1
22813,1
22817,1
22822,1
22838,1
22840,1
22841,1
22842,1
22846,1
22847,1
22849,1
22850,1
22853,1
22878,1
22879,1
22880,1
22882,1
22887,1
22897,1
22898,1
23036,1
23037,1
23083,1
23085,1
23086,1
23092,1
23093,1
23097,1
23098,1
23103,1
23104,1
23106,1
23107,1
23108,1
23116,1
23117,1
23120,1
23122,1
23125,1
23127,1
23128,1
23129,1
23131,1
23134,1
23135,1
23139,1
23141,1
23145,1
23147,1
23148,1
23151,1
23155,1
23163,1
23185,1
23190,1
23198,1
23206,1
23208,1
23210,1
23226,1
23256,1
23266,1
23280,1
23281,1
23283,1
23298,1
23299,1
23305,1
23421,1
23422,1
23425,1
23426,1
23429,1
23431,1
23432,1
23436,1
23437,1
23642,1
23643,1
23644,1
23645,1
23649,1
23670,1
23680,1
23682,1
23743,1
23745,1
23746,1
23747,1
23748,1
23749,1
23751,1
23753,1
23769,1
23841,1
23847,1
23851,1
23859,1
23862,1
23864,1
23866,1
23867,1
23869,1
23879,1
23947,1
23981,1
24005,1
24018,1
24296,1
24851,1
24856,1
24858,1
24859,1
24860,1
24870,1
24872,1
24877,1
24888,1
24890,1
24897,1
24902,1
24969,1
24973,1
24974,1
25005,1
25054,1
25056,1
25066,1
25136,1
25167,1
25177,1
25179,1
25185,1
25190,1
25191,1
25195,1
25206,1
25210,1
25211,1
25213,1
25216,1
25217,1
25234,1
25238,1
25242,1
25248,1
25251,1
25257,1
25277,1
25343,1
25351,1
25373,1
25376,1
25474,1
25499,1
25500,1
25505,1
25511,1
25518,1
25522,1
25524,1
25526,1
25528,1
25531,1
25603,1
25604,1
25608,1
25616,1
25630,1
25661,1
25689,1
25691,1
25692,1
25752,1
25754,1
25757,1
25761,1
25762,1
25763,1
25766,1
25768,1
25788,1
25789,1
25790,1
25799,1
25801,1
25806,1
25810,1
25811,1
25812,1
25814,1
25849,1
25858,1
25876,1
25882,1
25896,1
25898,1
25922,1
25946,1
25947,1
25950,1
25952,1
25959,1
25969,1
25972,1
25973,1
25980,1
25981,1
25983,1
25986,1
26016,1
26019,1
26022,1
26044,1
26046,1
26070,1
26072,1
26073,1
26077,1
26137,1
26141,1
26181,1
26190,1
26215,1
26224,1
26228,1
26260,1
26261,1
26263,1
26264,1
26265,1
26271,1
26272,1
26277,1
26285,1
26290,1
26303,1
26304,1
26305,1
26306,1
26312,1
26318,1
26325,1
26328,1
26370,1
26376,1
26378,1
26529,1
26530,1
26536,1
26540,1
26545,1
26546,1
26549,1
26550,1
26553,1
26554,1
26570,1
26632,1
26670,1
26671,1
26672,1
26673,1
26674,1
26675,1
26678,1
26685,1
26688,1
26698,1
26720,1
26721,1
26724,1
26739,1
26752,1
26761,1
26821,1
26822,1
26837,1
26924,1
26928,1
26961,1
26962,1
26966,1
27170,1
27179,1
27180,1
27181,1
27182,1
27185,1
27190,1
27220,1
27221,1
27225,1
27226,1
27227,1
27233,1
27237,1
27259,1
27266,1
27268,1
27270,1
27275,1
27276,1
27277,1
27278,1
27280,1
27282,1
27307,1
27316,1
27327,1
27328,1
27331,1
27332,1
27339,1
27341,1
27342,1
27356,1
27371,1
27383,1
27392,1
27400,1
27415,1
27418,1
27436,1
27440,1
27442,1
27453,1
27454,1
27545,1
27554,1
27557,1
27578,1
27579,1
27580,1
27581,1
27587,1
27588,1
27589,1
27590,1
27741,1
27770,1
27798,1
27806,1
27835,1
27845,1
27859,1
27861,1
27901,1
27903,1
27908,1
27912,1
27913,1
27914,1
27925,1
27945,1
27983,1
27985,1
27986,1
27992,1
27993,1
27994,1
27995,1
27997,1
28000,1
28001,1
28002,1
28020,1
28032,1
28033,1
28036,1
28041,1
28042,1
28043,1
28045,1
28049,1
28055,1
28057,1
28059,1
28060,1
28073,1
28076,1
28079,1
28084,1
28085,1
28086,1
28140,1
28143,1
28209,1
28222,1
28236,1
28241,1
28242,1
28243,1
28244,1
28255,1
28256,1
28257,1
28259,1
28261,1
28262,1
28263,1
28265,1
28275,1
28276,1
28281,1
28286,1
28403,1
28473,1
28475,1
28500,1
28501,1
28505,1
28527,1
28543,1
28554,1
28629,1
28630,1
28675,1
28682,1
28695,1
28700,1
28701,1
28702,1
28704,1
28706,1
28707,1
28708,1
28709,1
28710,1
28711,1
28713,1
28714,1
28715,1
28716,1
28717,1
28719,1
28720,1
28721,1
28722,1
28724,1
28725,1
28726,1
28727,1
28728,1
28729,1
28730,1
28731,1
28734,1
28739,1
28741,1
28753,1
28754,1
28757,1
28978,1
28982,1
28992,1
28994,1
29003,1
29008,1
29035,1
29038,1
29039,1
29043,1
29060,1
29094,1
29096,1
29099,1
29100,1
29112,1
29121,1
