counter,crms
10675,1
10696,1
10710,1
10713,1
10715,1
10720,1
10752,1
10755,1
10757,1
10769,1
10770,1
10771,1
10832,1
10890,1
10930,1
10940,1
10941,1
10942,1
10945,1
10981,1
11046,1
11054,1
11068,1
11264,1
11270,1
11285,1
11296,1
11299,1
11300,1
11302,1
11304,1
11327,1
11361,1
11377,1
11381,1
11383,1
11384,1
11399,1
11400,1
11402,1
11405,1
11430,1
11431,1
11432,1
11433,1
11434,1
11439,1
11440,1
11442,1
11444,1
11445,1
11447,1
11448,1
11451,1
11452,1
11454,1
11461,1
11495,1
11496,1
11504,1
11505,1
11509,1
11511,1
11517,1
11518,1
11522,1
11524,1
11528,1
11529,1
11563,1
11582,1
11585,1
11616,1
11799,1
11802,1
11806,1
11808,1
11819,1
11821,1
11832,1
11836,1
11842,1
11883,1
12007,1
12056,1
12692,1
12693,1
12694,1
12696,1
12698,1
12706,1
12707,1
12713,1
12762,1
12763,1
12766,1
12769,1
12771,1
12774,1
12775,1
12841,1
12857,1
12858,1
12869,1
13018,1
13019,1
13026,1
13035,1
13070,1
13071,1
13085,1
13090,1
13136,1
13137,1
13296,1
13408,1
13504,1
13508,1
13534,1
13559,1
13560,1
13566,1
13598,1
13601,1
13698,1
13706,1
13707,1
13712,1
13714,1
13717,1
13718,1
13732,1
13738,1
13739,1
13741,1
13757,1
13996,1
14016,1
14023,1
14025,1
14026,1
14039,1
14040,1
14041,1
14044,1
14045,1
14046,1
14047,1
14048,1
14049,1
14050,1
14051,1
14055,1
14057,1
14062,1
14069,1
14070,1
14071,1
14072,1
14073,1
14075,1
14076,1
14077,1
14078,1
14079,1
14080,1
14081,1
14082,1
14114,1
14138,1
14178,1
14179,1
14180,1
14181,1
14183,1
14372,1
14432,1
14591,1
14593,1
14597,1
14614,1
14625,1
14637,1
14638,1
14646,1
14699,1
14778,1
14826,1
14827,1
14828,1
14829,1
14830,1
14850,1
14851,1
14852,1
14916,1
14917,1
14922,1
15119,1
15177,1
15408,1
15556,1
15592,1
15598,1
15599,1
15600,1
15602,1
15603,1
15614,1
15627,1
15628,1
15660,1
15661,1
15666,1
15667,1
15669,1
15680,1
15681,1
15684,1
15751,1
15754,1
15761,1
15763,1
15768,1
15773,1
15780,1
15781,1
15783,1
15786,1
15787,1
15814,1
15868,1
16038,1
16078,1
16083,1
16084,1
16086,1
16130,1
16592,1
16606,1
16609,1
16610,1
16619,1
16915,1
16916,1
16923,1
16929,1
16930,1
16932,1
16935,1
16937,1
16939,1
16945,1
16946,1
16948,1
16954,1
16955,1
16960,1
16963,1
16965,1
16967,1
16970,1
16971,1
17024,1
17027,1
17035,1
17036,1
17037,1
17038,1
17039,1
17040,1
17041,1
17042,1
17043,1
17045,1
17048,1
17050,1
17149,1
17162,1
17163,1
17164,1
17169,1
17177,1
17178,1
17179,1
17181,1
17189,1
17193,1
17210,1
17248,1
17259,1
17265,1
17266,1
17286,1
17287,1
17293,1
17309,1
17325,1
17336,1
17339,1
17340,1
17341,1
17342,1
17343,1
17344,1
17345,1
17346,1
17347,1
17348,1
17349,1
17350,1
17351,1
17352,1
17354,1
17355,1
17356,1
17357,1
17358,1
17868,1
17871,1
17881,1
17898,1
17899,1
17907,1
17940,1
17941,1
17942,1
17951,1
17963,1
18006,1
18017,1
18018,1
18019,1
18033,1
18066,1
18068,1
18069,1
18070,1
18086,1
18098,1
18115,1
18147,1
18151,1
18177,1
18180,1
18193,1
18212,1
18213,1
18223,1
18224,1
18231,1
18246,1
18247,1
18266,1
18272,1
18277,1
18300,1
18304,1
18313,1
18327,1
18328,1
18330,1
18331,1
18332,1
18334,1
18344,1
18345,1
18346,1
18360,1
18361,1
18362,1
18367,1
18372,1
18373,1
18374,1
18375,1
18376,1
18407,1
18409,1
18412,1
18431,1
18432,1
18437,1
18438,1
18444,1
18446,1
18451,1
18452,1
18457,1
18463,1
18496,1
18497,1
18498,1
18499,1
18521,1
18522,1
18564,1
18565,1
18576,1
18577,1
18580,1
18587,1
18590,1
18594,1
18596,1
18599,1
18604,1
18607,1
18608,1
18614,1
18616,1
18623,1
18624,1
18628,1
18632,1
18633,1
18637,1
18642,1
18643,1
18656,1
18658,1
18662,1
18663,1
18664,1
18665,1
18667,1
18668,1
18669,1
18672,1
18677,1
18678,1
18681,1
18683,1
18684,1
18686,1
18687,1
18691,1
18692,1
18697,1
18700,1
18706,1
18726,1
18728,1
18745,1
18746,1
18748,1
18750,1
18751,1
18753,1
18755,1
18765,1
18767,1
18771,1
18780,1
18789,1
18790,1
18796,1
18797,1
18799,1
18800,1
18801,1
18804,1
18807,1
18810,1
18812,1
18821,1
18849,1
18859,1
18862,1
18863,1
18872,1
18873,1
18876,1
18877,1
18885,1
18887,1
18891,1
18894,1
18895,1
18906,1
18908,1
18912,1
18913,1
18914,1
18915,1
18916,1
18917,1
18919,1
18920,1
18922,1
18925,1
18930,1
18937,1
18938,1
18942,1
18943,1
18945,1
18946,1
18947,1
18948,1
18952,1
18956,1
18957,1
18958,1
18962,1
18963,1
18964,1
18966,1
18969,1
18970,1
18972,1
18974,1
18979,1
18985,1
18986,1
19233,1
19290,1
19357,1
19363,1
19384,1
19385,1
19418,1
19419,1
19454,1
19455,1
19459,1
19554,1
19561,1
19562,1
19563,1
19759,1
19760,1
19954,1
19980,1
19991,1
20094,1
20317,1
20325,1
20340,1
20376,1
20377,1
20441,1
20476,1
20495,1
20496,1
20503,1
20504,1
20506,1
20507,1
20508,1
20509,1
20586,1
20598,1
20599,1
20600,1
20603,1
20604,1
20606,1
20702,1
20708,1
20716,1
20717,1
20718,1
20726,1
20732,1
20733,1
20775,1
20971,1
20972,1
20987,1
20988,1
20998,1
21055,1
21067,1
21068,1
21082,1
21093,1
21094,1
21119,1
21123,1
21124,1
21130,1
21157,1
21161,1
21175,1
21243,1
21244,1
21247,1
21248,1
21251,1
21252,1
21254,1
21255,1
21257,1
21267,1
21270,1
21273,1
21315,1
21374,1
21385,1
21434,1
21443,1
21463,1
21464,1
21501,1
21542,1
21551,1
21588,1
21589,1
21607,1
21619,1
21662,1
21669,1
21670,1
21676,1
21677,1
21679,1
21709,1
21738,1
21740,1
21771,1
21787,1
21822,1
21823,1
21824,1
21836,1
21838,1
21842,1
21843,1
21844,1
21846,1
21872,1
21873,1
21874,1
21899,1
21902,1
21905,1
21906,1
21907,1
21908,1
21909,1
21922,1
21928,1
21950,1
21951,1
21957,1
22101,1
22152,1
22158,1
22632,1
22643,1
22658,1
22663,1
22665,1
22797,1
22802,1
22805,1
22807,1
22810,1
22867,1
23475,1
23478,1
23479,1
23481,1
23489,1
23497,1
23501,1
23502,1
23504,1
23512,1
23514,1
23517,1
23521,1
23542,1
23616,1
23648,1
23650,1
23655,1
23656,1
23657,1
23658,1
23666,1
23702,1
23703,1
23716,1
23720,1
23742,1
23767,1
23770,1
23771,1
23989,1
24126,1
24157,1
24198,1
24199,1
24205,1
24207,1
24208,1
24332,1
24443,1
24616,1
24617,1
24618,1
24622,1
24623,1
24626,1
24627,1
24684,1
24741,1
24802,1
24815,1
24825,1
24826,1
24827,1
24829,1
24830,1
24831,1
24868,1
24872,1
24876,1
24881,1
24883,1
24888,1
24890,1
24892,1
24912,1
24981,1
25004,1
25006,1
25048,1
25060,1
25061,1
25105,1
25107,1
25111,1
25114,1
25174,1
25237,1
25389,1
25390,1
25392,1
25393,1
25394,1
25395,1
25396,1
25397,1
25398,1
25399,1
25406,1
25427,1
25625,1
25634,1
25636,1
25637,1
25684,1
25737,1
25794,1
25795,1
25796,1
25821,1
25836,1
25837,1
25839,1
25843,1
25844,1
25847,1
25851,1
25859,1
25863,1
25894,1
25895,1
25896,1
25898,1
25899,1
25909,1
25985,1
25988,1
26080,1
26081,1
26297,1
26631,1
26911,1
26912,1
26916,1
26921,1
26942,1
27121,1
27122,1
27123,1
27125,1
27126,1
27128,1
27130,1
27133,1
27134,1
27139,1
27140,1
27141,1
27143,1
27162,1
27187,1
27200,1
27227,1
27228,1
27246,1
27247,1
27248,1
27301,1
27312,1
27325,1
27326,1
27329,1
27345,1
27351,1
27795,1
27842,1
27843,1
27854,1
27864,1
27865,1
27869,1
27870,1
27874,1
27887,1
27894,1
27896,1
27898,1
27899,1
27902,1
27904,1
27919,1
27921,1
27963,1
28135,1
28170,1
28202,1
28313,1
28742,1
28796,1
28831,1
28898,1
28932,1
28998,1
29095,1
29157,1
29158,1
29228,1
29229,1
29248,1
29336,1
29388,1
29519,1
29569,1
29882,1
29894,1
29904,1
29912,1
29913,1
29916,1
29917,1
29919,1
29927,1
29937,1
29941,1
29949,1
29951,1
29964,1
29965,1
29970,1
29971,1
29974,1
29975,1
29978,1
29979,1
29982,1
29984,1
29988,1
30051,1
30075,1
30078,1
30082,1
30108,1
30249,1
30250,1
30275,1
30323,1
30414,1
30436,1
30438,1
30439,1
30441,1
30442,1
30443,1
30445,1
30448,1
30450,1
30453,1
30454,1
30455,1
30456,1
30457,1
30458,1
30459,1
30464,1
30513,1
30535,1
30537,1
30539,1
30540,1
30541,1
30561,1
30566,1
30593,1
30625,1
30626,1
30631,1
30633,1
30634,1
30637,1
30640,1
30641,1
30643,1
30644,1
30645,1
30648,1
30649,1
30650,1
30664,1
