counter,crms
4573,1
4575,1
4576,1
4598,1
4602,1
4603,1
4604,1
4606,1
4608,1
4614,1
4619,1
4621,1
4625,1
4628,1
4629,1
4632,1
4638,1
4643,1
4650,1
4651,1
4660,1
4661,1
4665,1
4668,1
4675,1
4677,1
4681,1
4682,1
4685,1
4753,1
4808,1
4810,1
4827,1
4838,1
4839,1
4874,1
5062,1
5064,1
5065,1
5066,1
5069,1
5070,1
5089,1
5094,1
5132,1
5163,1
5173,1
5177,1
5198,1
5214,1
5222,1
5233,1
5288,1
5295,1
5298,1
5315,1
5324,1
5329,1
5332,1
5336,1
5347,1
5348,1
5374,1
5615,1
5618,1
5620,1
5641,1
5645,1
5648,1
5650,1
5657,1
5658,1
5659,1
5660,1
5665,1
5666,1
5667,1
5668,1
5671,1
5672,1
5675,1
5702,1
5732,1
5825,1
5826,1
5827,1
5869,1
5940,1
5955,1
5991,1
6008,1
6027,1
6127,1
6131,1
6176,1
6189,1
6217,1
6220,1
6221,1
6318,1
6544,1
6546,1
6567,1
6568,1
6586,1
6643,1
6653,1
6683,1
6684,1
6686,1
6889,1
7248,1
7347,1
7382,1
7390,1
7392,1
7398,1
7409,1
7410,1
7411,1
7466,1
7559,1
7641,1
7664,1
7672,1
7673,1
7744,1
7753,1
7764,1
7765,1
7766,1
7770,1
7815,1
7816,1
7817,1
7818,1
7819,1
7820,1
7821,1
7822,1
7823,1
7824,1
7825,1
7826,1
7827,1
7830,1
7831,1
7832,1
7833,1
7836,1
7838,1
7839,1
7841,1
7842,1
7843,1
7885,1
7886,1
7887,1
7890,1
7893,1
7894,1
7901,1
7924,1
7926,1
7927,1
7928,1
7933,1
7934,1
7937,1
7962,1
7963,1
7966,1
7967,1
7968,1
8057,1
8071,1
8073,1
8074,1
8079,1
8082,1
8088,1
8093,1
8196,1
8204,1
8716,1
8840,1
8843,1
8858,1
8932,1
8934,1
8940,1
8948,1
8949,1
8968,1
8970,1
8977,1
8978,1
8996,1
9344,1
9345,1
9377,1
9386,1
9435,1
9484,1
9488,1
9524,1
10132,1
10235,1
10246,1
10252,1
10258,1
10264,1
10266,1
10267,1
10271,1
10279,1
10304,1
10305,1
10312,1
10328,1
10474,1
10477,1
10587,1
10606,1
10633,1
10634,1
10640,1
10645,1
10660,1
10681,1
10716,1
10762,1
10799,1
10800,1
10808,1
10875,1
11003,1
11008,1
11013,1
11138,1
11452,1
11454,1
11456,1
11460,1
11462,1
11481,1
11490,1
11495,1
12003,1
12005,1
12008,1
12033,1
12044,1
12148,1
12174,1
12175,1
12273,1
12274,1
12287,1
12293,1
12303,1
12304,1
12305,1
12307,1
12361,1
12362,1
12363,1
12364,1
12365,1
12367,1
12379,1
12380,1
12386,1
12388,1
12573,1
12612,1
12617,1
12638,1
12661,1
12662,1
12676,1
12688,1
12766,1
12777,1
12781,1
12782,1
12785,1
12786,1
12787,1
12974,1
13003,1
13059,1
13060,1
13061,1
13079,1
13090,1
13092,1
13234,1
13235,1
13236,1
13237,1
13243,1
13472,1
13473,1
13501,1
13502,1
13527,1
13555,1
13637,1
13638,1
13674,1
13676,1
13680,1
13730,1
13736,1
13738,1
13863,1
13879,1
13880,1
13883,1
13888,1
13894,1
13895,1
13896,1
13897,1
13905,1
13908,1
13909,1
13922,1
13937,1
14026,1
14088,1
14089,1
14106,1
14108,1
14115,1
14116,1
14121,1
14140,1
14145,1
14176,1
14178,1
14188,1
14229,1
14230,1
14231,1
14238,1
14239,1
14240,1
14241,1
14242,1
14243,1
14244,1
14246,1
14247,1
14248,1
14249,1
14250,1
14251,1
14252,1
14253,1
14254,1
14255,1
14256,1
14257,1
14258,1
14259,1
14260,1
14261,1
14264,1
14265,1
14301,1
14302,1
14458,1
14521,1
15094,1
15095,1
15104,1
15105,1
15109,1
15111,1
15112,1
15225,1
15252,1
15269,1
15275,1
15278,1
15279,1
15280,1
15281,1
15282,1
15283,1
15792,1
15793,1
15795,1
15800,1
15801,1
15802,1
15808,1
15816,1
15818,1
15820,1
15822,1
15824,1
15829,1
15835,1
15839,1
15840,1
15842,1
15843,1
15845,1
15846,1
15852,1
15855,1
15857,1
15862,1
15863,1
15864,1
15865,1
15882,1
15899,1
15953,1
15954,1
15993,1
15994,1
15996,1
15997,1
15998,1
15999,1
16000,1
16011,1
16012,1
16016,1
16018,1
16021,1
16023,1
16025,1
16026,1
16027,1
16028,1
16046,1
16048,1
16050,1
16051,1
16056,1
16057,1
16058,1
16059,1
16063,1
16071,1
16084,1
16085,1
16102,1
16113,1
16139,1
16148,1
16151,1
16170,1
16220,1
16222,1
16223,1
16225,1
16226,1
16228,1
16229,1
16230,1
16234,1
16238,1
16243,1
16244,1
16245,1
16274,1
16277,1
16281,1
16293,1
16436,1
16727,1
16728,1
16729,1
16749,1
16750,1
16751,1
16753,1
16754,1
16755,1
16758,1
16760,1
16761,1
16768,1
16769,1
16770,1
16783,1
16784,1
16785,1
16786,1
16787,1
16789,1
16790,1
16791,1
16795,1
16797,1
16798,1
16800,1
16806,1
16817,1
16821,1
16833,1
16834,1
16835,1
16837,1
16838,1
16839,1
16841,1
16867,1
16989,1
17017,1
17018,1
17033,1
17038,1
17054,1
17067,1
17069,1
17074,1
17077,1
17078,1
17089,1
17160,1
17172,1
17200,1
17208,1
17376,1
17408,1
17412,1
17413,1
17474,1
17478,1
17480,1
17481,1
17494,1
17513,1
17543,1
17544,1
17549,1
17551,1
17553,1
17566,1
17967,1
18086,1
18090,1
18099,1
18100,1
18136,1
18207,1
18215,1
18219,1
18225,1
18228,1
18230,1
18235,1
18236,1
18237,1
18240,1
18243,1
18244,1
18248,1
18250,1
18256,1
18260,1
18269,1
18273,1
18276,1
18277,1
18278,1
18280,1
18342,1
18428,1
18479,1
18481,1
18485,1
18492,1
18517,1
18518,1
18520,1
18521,1
18522,1
18568,1
18578,1
18596,1
18600,1
18602,1
18603,1
18607,1
18608,1
18612,1
18613,1
18614,1
18615,1
18616,1
18617,1
18618,1
18620,1
18628,1
18630,1
18631,1
18636,1
18660,1
18672,1
18674,1
18675,1
18676,1
18683,1
18695,1
18709,1
18765,1
18817,1
18818,1
18824,1
18849,1
18853,1
18890,1
18955,1
18960,1
18961,1
18964,1
18965,1
18966,1
18977,1
18981,1
18984,1
18990,1
18991,1
18996,1
18998,1
19001,1
19009,1
19014,1
19015,1
19016,1
19017,1
19034,1
19051,1
19052,1
19057,1
19058,1
19141,1
19325,1
19326,1
19328,1
19353,1
19377,1
19378,1
19417,1
19418,1
19476,1
19478,1
19483,1
19490,1
19585,1
19588,1
19618,1
19661,1
19668,1
19675,1
19714,1
19735,1
19736,1
19821,1
19822,1
19823,1
19824,1
20379,1
20389,1
20403,1
20451,1
20456,1
20621,1
20628,1
20629,1
20632,1
20633,1
20642,1
20646,1
20647,1
20649,1
20688,1
20704,1
20706,1
20707,1
20728,1
20744,1
20795,1
20998,1
20999,1
21000,1
21146,1
21151,1
21162,1
21206,1
21223,1
21569,1
21619,1
21625,1
21630,1
21631,1
21634,1
21652,1
21661,1
21666,1
21740,1
21767,1
21768,1
21776,1
21805,1
21983,1
21984,1
21992,1
21993,1
22021,1
22047,1
22055,1
22117,1
22180,1
22199,1
22211,1
22241,1
22253,1
22280,1
22334,1
22335,1
22557,1
22614,1
22622,1
22654,1
22686,1
23001,1
23025,1
23054,1
23055,1
23056,1
23058,1
23059,1
23102,1
23104,1
23108,1
23109,1
23111,1
23112,1
23114,1
23123,1
23125,1
23127,1
23137,1
23300,1
23332,1
23334,1
23337,1
23338,1
23348,1
23349,1
23350,1
23357,1
23358,1
23360,1
23393,1
23405,1
23482,1
23514,1
23515,1
23522,1
23574,1
23580,1
23590,1
23591,1
23592,1
23602,1
23605,1
23609,1
23615,1
23621,1
23674,1
23676,1
23681,1
23688,1
23689,1
23717,1
23718,1
23720,1
23721,1
23722,1
23725,1
23735,1
23802,1
23805,1
23806,1
23808,1
23809,1
23811,1
23825,1
24094,1
24352,1
24354,1
24355,1
24356,1
24374,1
24385,1
24389,1
24390,1
24391,1
24392,1
24393,1
24395,1
24396,1
24397,1
24398,1
24399,1
24404,1
24405,1
24427,1
24467,1
24469,1
24472,1
24532,1
24537,1
24539,1
24553,1
24558,1
24618,1
24623,1
24644,1
24649,1
24689,1
24695,1
24696,1
24734,1
24759,1
24762,1
24764,1
24782,1
24838,1
24843,1
24858,1
24873,1
24880,1
25015,1
25016,1
25017,1
25252,1
25460,1
25500,1
25536,1
26059,1
26149,1
26151,1
26153,1
26165,1
26180,1
26183,1
26188,1
26192,1
26197,1
26595,1
26840,1
26842,1
27167,1
27217,1
27224,1
27340,1
27343,1
27344,1
27354,1
27388,1
27390,1
27391,1
27396,1
27397,1
27399,1
27400,1
27401,1
27403,1
27413,1
27414,1
27474,1
27475,1
27515,1
27712,1
